municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
YOTALA,consulta externa,nuevas en personas de 15 a 59 anos,2007-03-01,131,215,131,215,346
YUNCHARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-03-01,149,366,149,366,515
ZUDAÑEZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-03-01,242,602,242,602,844
ACACIO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,94,169,94,169,263
ACHACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,455,672,455,672,1127
ACHOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,36,76,36,76,112
AIQUILE,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,174,464,174,464,638
ALALAY,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,20,49,20,49,69
ALCALA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,105,335,105,335,440
ANCORAIMES,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,123,246,123,246,369
ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,94,115,94,115,209
ANTEQUERA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,12,32,12,32,44
ANZALDO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,63,89,63,89,152
APOLO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,133,293,133,293,426
ARAMPAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,43,89,43,89,132
ARANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,25,47,25,47,72
ARBIETO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,56,118,56,118,174
ARQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,98,176,98,176,274
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,149,277,149,277,426
ATOCHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,766,954,766,954,1720
AUCAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,82,119,82,119,201
AYATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,88,142,88,142,230
AYO AYO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,87,147,87,147,234
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,207,351,207,351,558
AZURDUY,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,290,619,290,619,909
BATALLAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,94,209,94,209,303
BAURES,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,38,70,38,70,108
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,49,37,49,37,86
BELEN DE URMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,36,76,36,76,112
BELLA FLOR,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,157,124,157,124,281
BERMEJO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,635,1141,635,1141,1776
BETANZOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,485,1019,485,1019,1504
BOLIVAR,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,56,94,56,94,150
BOLPEBRA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,38,47,38,47,85
BOYUIBE,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,96,138,96,138,234
BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,206,235,206,235,441
CABEZAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,354,581,354,581,935
CAIROMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,231,262,231,262,493
"CAIZA ""D""",consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,179,253,179,253,432
CAJUATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,135,207,135,207,342
CALACOTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,59,118,59,118,177
CALAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,78,141,78,141,219
CAMARGO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,286,678,286,678,964
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,99,203,99,203,302
CAMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,912,2227,912,2227,3139
CAPINOTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,103,240,103,240,343
CAQUIAVIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,83,140,83,140,223
CARACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,144,175,144,175,319
CARANAVI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,503,838,503,838,1341
CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,1,1,1,1,2
CARAPARI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,448,592,448,592,1040
CARIPUYO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,68,157,68,157,225
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,40,36,40,36,76
CATACORA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,10,25,10,25,35
CHACARILLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,11,14,11,14,25
CHALLAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,211,368,211,368,579
CHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,96,144,96,144,240
CHARAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,169,383,169,383,552
CHARAÑA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,86,68,86,68,154
CHAYANTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,112,237,112,237,349
CHIMORE,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,332,323,332,323,655
CHIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,7,17,7,17,24
CHOQUE COTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,21,25,21,25,46
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,233,285,233,285,518
CHUMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,164,212,164,212,376
CLIZA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,84,123,84,123,207
COBIJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,963,1854,963,1854,2817
COCHABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,12862,23828,12862,23828,36690
COIPASA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,20,33,20,33,53
COLCAPIRHUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,398,729,398,729,1127
"COLCHA ""K""",consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,234,334,234,334,568
COLLANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,29,53,29,53,82
COLOMI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,130,305,130,305,435
COLPA BELGICA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,65,152,65,152,217
COLQUECHACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,349,688,349,688,1037
COLQUENCHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,110,156,110,156,266
COLQUIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,269,436,269,436,705
COMANCHE,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,41,61,41,61,102
COMARAPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,170,475,170,475,645
COMBAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,14,20,14,20,34
CONCEPCION,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,54,100,54,100,154
COPACABANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,129,209,129,209,338
CORIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,150,209,150,209,359
CORO CORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,59,125,59,125,184
COROICO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,290,349,290,349,639
CORQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,121,141,121,141,262
COTAGAITA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,842,1341,842,1341,2183
COTOCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,149,389,149,389,538
CUATRO CAÑADAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,278,490,278,490,768
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,15,12,15,12,27
CUEVO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,123,160,123,160,283
CULPINA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,263,460,263,460,723
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,79,133,79,133,212
CURVA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,37,60,37,60,97
DESAGUADERO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,35,44,35,44,79
EL ALTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,6700,13512,6700,13512,20212
EL CHORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,47,97,47,97,144
EL PUENTE(STC),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,148,260,148,260,408
EL PUENTE(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,188,303,188,303,491
EL TORNO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,712,893,712,893,1605
EL VILLAR,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,149,361,149,361,510
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,538,766,538,766,1304
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,191,198,191,198,389
ESCARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,2,7,2,7,9
ESMERALDA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,15,10,15,10,25
EUCALIPTUS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,60,71,60,71,131
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,15,13,15,13,28
EXALTACION,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,43,71,43,71,114
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,148,369,148,369,517
FILADELFIA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,167,221,167,221,388
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,98,218,98,218,316
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,121,153,121,153,274
GUANAY,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,166,249,166,249,415
GUAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,42,86,42,86,128
GUAYARAMERIN,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,680,1557,680,1557,2237
GUTIERREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,152,235,152,235,387
HUACARETA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,210,304,210,304,514
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,60,105,60,105,165
HUACHACALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,117,125,117,125,242
HUANUNI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,522,770,522,770,1292
HUARACAJE,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,53,108,53,108,161
HUAYLLAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,24,46,24,46,70
ICHOCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,61,101,61,101,162
ICLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,111,332,111,332,443
INCAHUASI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,296,951,296,951,1247
INGAVI (HUMAITA),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,18,67,18,67,85
INQUISIVI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,122,179,122,179,301
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,235,403,235,403,638
IXIAMAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,136,167,136,167,303
JESUS DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,181,254,181,254,435
LA ASUNTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,270,366,270,366,636
LA GUARDIA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,302,717,302,717,1019
LA PAZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,22714,42003,22714,42003,64717
LA RIVERA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,6,5,6,5,11
LAGUNILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,156,229,156,229,385
LAJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,75,137,75,137,212
LAS CARRERAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,68,153,68,153,221
LICOMA PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,41,40,41,40,81
LLALLAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,565,842,565,842,1407
LLICA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,124,175,124,175,299
LORETO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,48,115,48,115,163
LURIBAY,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,142,236,142,236,378
MACHACAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,71,77,71,77,148
MACHARETI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,199,429,199,429,628
MAGDALENA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,153,302,153,302,455
MAIRANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,129,294,129,294,423
MALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,41,56,41,56,97
MAPIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,158,259,158,259,417
MECAPACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,156,240,156,240,396
MINEROS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,131,281,131,281,412
MIZQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,136,239,136,239,375
MOCOMOCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,214,246,214,246,460
MOJINETE,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,19,33,19,33,52
MOJOCOYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,112,281,112,281,393
MONTEAGUDO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,1095,1867,1095,1867,2962
MONTERO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,1168,2438,1168,2438,3606
MORO MORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,34,118,34,118,152
MOROCHATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,123,288,123,288,411
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,138,106,138,106,244
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,5,12,5,12,17
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,114,52,114,52,166
OCURI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,171,320,171,320,491
OKINAWA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,247,479,247,479,726
OMEREQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,58,102,58,102,160
ORURO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,7545,12206,7545,12206,19751
PADCAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,307,578,307,578,885
PADILLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,404,792,404,792,1196
PAILON,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,135,179,135,179,314
PALCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,107,152,107,152,259
PALOS BLANCOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,528,540,528,540,1068
PAMPA AULLAGAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,31,32,31,32,63
PAMPA GRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,135,194,135,194,329
PAPEL PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,71,86,71,86,157
PASORAPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,40,54,40,54,94
PATACAMAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,123,197,123,197,320
PAZÑA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,86,162,86,162,248
PELECHUCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,141,145,141,145,286
POCOATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,343,370,343,370,713
POCONA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,109,195,109,195,304
POJO (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,34,66,34,66,100
POOPO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,76,105,76,105,181
PORCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,111,189,111,189,300
POROMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,216,498,216,498,714
PORONGO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,103,176,103,176,279
PORTACHUELO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,233,584,233,584,817
PORVENIR,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,200,205,200,205,405
POSTRER VALLE,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,46,62,46,62,108
POTOSI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,3588,6967,3588,6967,10555
PRESTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,73,244,73,244,317
PUCARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,146,190,146,190,336
PUCARANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,170,311,170,311,481
PUERTO ACOSTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,369,405,369,405,774
PUERTO CARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,202,200,202,200,402
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,51,92,51,92,143
PUERTO PEREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,68,99,68,99,167
PUERTO QUIJARRO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,444,392,444,392,836
PUERTO RICO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,187,210,187,210,397
PUERTO SILES,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,20,49,20,49,69
PUERTO SUAREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,211,371,211,371,582
PUERTO VILLARROEL,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,544,557,544,557,1101
PUNA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,458,1047,458,1047,1505
PUNATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,370,555,370,555,925
QUIABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,25,50,25,50,75
QUILLACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,823,1691,823,1691,2514
QUIME,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,292,150,292,150,442
QUIRUSILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,37,64,37,64,101
RAVELO,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,191,339,191,339,530
REYES,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,114,186,114,186,300
RIBERALTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,540,1478,540,1478,2018
ROBORE,consulta externa,nuevas en personas de 15 a 59 anos,2007-04-01,257,532,257,532,789
