municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,323,323
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,37,37
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,15,15
AUCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,10,10
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,110,110
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,99,99
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,180,180
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,17,17
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,94,94
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,72,72
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,206,206
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,158,158
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,391,391
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,95,95
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,63,63
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,437,437
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,219,219
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,131,131
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,20,20
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,324,324
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,86,86
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,387,387
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,220,220
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,3,3
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,25,25
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,45,45
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,20,20
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,90,90
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,491,491
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,220,220
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,35,35
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,72,72
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,203,203
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,4,4
CHOQUE COTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,35,35
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,36,36
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,17,17
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,67,67
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,525,525
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,468,468
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,18,18
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,129,129
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,669,669
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,10,10
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,25,25
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,30,30
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,346,346
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,50,50
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,46,46
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,418,418
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,77,77
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,63,63
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,303,303
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,309,309
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,82,82
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,20,20
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,80,80
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,248,248
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,7169,7169
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,38,38
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,150,150
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,91,91
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,1182,1182
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,115,115
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,357,357
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,3,3
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,22,22
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,305,305
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,185,185
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,35,35
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,31,31
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,25,25
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,45,45
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,602,602
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,149,149
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,208,208
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,73,73
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,372,372
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,118,118
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,318,318
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,334,334
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,44,44
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,137,137
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,15,15
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,53,53
LA RIVERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,5,5
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,203,203
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,19,19
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,63,63
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,2386,2386
LLICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,3,3
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,83,83
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,51,51
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,339,339
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,50,50
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,13,13
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,49,49
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,94,94
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,49,49
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,25,25
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,285,285
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,658,658
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,842,842
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,53,53
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,2,2
OKINAWA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,25,25
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,133,133
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-05-01,2712,2712
