municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,19,19
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,48,48
FILADELFIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,5,5
GUANAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,46,46
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,2,2
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,4,4
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,70,70
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,14,14
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,52,52
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,7,7
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,11,11
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,160,160
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,198,198
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,9,9
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,12,12
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,2,2
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,24,24
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,10,10
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,8,8
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,2,2
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,6,6
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,4,4
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,68,68
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,6,6
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,12,12
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,4,4
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,12,12
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,48,48
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,24,24
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,57,57
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,3,3
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,23,23
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,7,7
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,678,678
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,32,32
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,44,44
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,10,10
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,71,71
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,10,10
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,1,1
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,19,19
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,14,14
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,47,47
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,9,9
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,3,3
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,16,16
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,2,2
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,20,20
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,15,15
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,249,249
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,50,50
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,7,7
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,111,111
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,13,13
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,8,8
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,47,47
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,7,7
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,40,40
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,91,91
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,80,80
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,29,29
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,47,47
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,15,15
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,8,8
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,57,57
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,3,3
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,8,8
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,7,7
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,51,51
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,8,8
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,17,17
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,35,35
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,6,6
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,7,7
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,32,32
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,39,39
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,28,28
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,4,4
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,12,12
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,17,17
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,38,38
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,20,20
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,7,7
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,44,44
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-05-01,7,7
