municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,187,187
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,498,498
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,204,204
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,20,20
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,124,124
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,112,112
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,40,40
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,4,4
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,139,139
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,4,4
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,338,338
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,2,2
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,143,143
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,201,201
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,656,656
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,318,318
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,308,308
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,20,20
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,45,45
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,323,323
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,206,206
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,22,22
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,10,10
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,5005,5005
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,108,108
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,326,326
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,364,364
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,1102,1102
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,293,293
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,371,371
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,61,61
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,20,20
ESMERALDA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,12,12
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,25,25
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,220,220
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,15,15
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,72,72
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,72,72
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,20,20
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,120,120
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,275,275
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,141,141
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,238,238
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,308,308
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,26,26
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,229,229
HUARACAJE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,3,3
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,5,5
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,199,199
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,5,5
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,359,359
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,296,296
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,10,10
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,56,56
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,357,357
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,143,143
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,117,117
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,8,8
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,123,123
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,84,84
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,57,57
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,406,406
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,42,42
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,16,16
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,11,11
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,21,21
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,485,485
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,88,88
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,19,19
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,7,7
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,37,37
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,143,143
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,78,78
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,28,28
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,336,336
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,856,856
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,786,786
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,13,13
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,98,98
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,52,52
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,36,36
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,30,30
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,429,429
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,1984,1984
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,450,450
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,325,325
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,261,261
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,108,108
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,25,25
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,74,74
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,127,127
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,35,35
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,137,137
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,55,55
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,56,56
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,3,3
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,442,442
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,62,62
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,53,53
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,126,126
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,83,83
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,706,706
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,85,85
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,48,48
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,6,6
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,2549,2549
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,460,460
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,86,86
