,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
RURRENABAQUE,atencion odontologica,medidas preventivas,2018-03-01,11,15,24,24,14,24,16,36,11,9,0,0,0,0,184
SABAYA,atencion odontologica,medidas preventivas,2018-03-01,9,18,92,89,18,16,0,0,0,0,0,0,0,0,242
SACABA,atencion odontologica,medidas preventivas,2018-03-01,257,351,140,191,34,71,109,339,58,98,0,0,0,0,1648
SACABAMBA,atencion odontologica,medidas preventivas,2018-03-01,3,1,21,29,0,0,0,0,0,0,0,0,0,0,54
SACACA,atencion odontologica,medidas preventivas,2018-03-01,13,23,0,1,0,4,0,10,1,1,0,0,0,0,53
SAIPINA,atencion odontologica,medidas preventivas,2018-03-01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2018-03-01,32,42,31,32,2,10,4,21,5,3,0,0,0,0,182
SAMAIPATA,atencion odontologica,medidas preventivas,2018-03-01,14,28,6,6,1,2,0,4,0,2,0,0,0,0,63
SAN AGUSTIN,atencion odontologica,medidas preventivas,2018-03-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
SAN ANDRES,atencion odontologica,medidas preventivas,2018-03-01,1,4,1,9,0,0,0,0,0,0,0,0,0,0,15
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2018-03-01,4,8,0,2,0,3,0,3,5,8,0,0,0,0,33
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2018-03-01,19,6,1,1,0,0,0,1,0,0,0,0,0,0,28
SAN BENITO,atencion odontologica,medidas preventivas,2018-03-01,70,51,21,21,1,27,4,43,21,20,0,0,0,0,279
SAN BORJA,atencion odontologica,medidas preventivas,2018-03-01,16,23,1,1,3,4,2,13,4,1,0,0,0,0,68
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2018-03-01,21,21,10,5,0,6,2,8,0,0,0,0,0,0,73
SAN CARLOS,atencion odontologica,medidas preventivas,2018-03-01,8,13,0,0,0,0,0,0,0,7,0,0,0,0,28
SAN IGNACIO,atencion odontologica,medidas preventivas,2018-03-01,15,18,62,75,0,5,8,23,0,4,0,0,0,0,210
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2018-03-01,37,40,3,5,0,1,4,4,7,0,0,0,0,0,101
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2018-03-01,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2018-03-01,86,79,227,282,0,0,2,3,2,0,0,0,0,0,681
SAN JOAQUIN,atencion odontologica,medidas preventivas,2018-03-01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2018-03-01,6,0,4,0,0,0,1,0,0,0,0,0,0,0,11
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2018-03-01,9,13,541,531,0,0,0,1,1,1,0,0,0,0,1097
SAN JULIAN,atencion odontologica,medidas preventivas,2018-03-01,194,111,216,263,1,6,4,29,6,2,0,0,0,0,832
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2018-03-01,18,7,0,3,0,0,0,0,0,0,0,0,0,0,28
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2018-03-01,30,49,65,84,14,5,6,33,5,4,0,0,0,0,295
SAN LUCAS,atencion odontologica,medidas preventivas,2018-03-01,101,76,1,0,0,15,1,38,0,0,0,0,0,0,232
SAN MATIAS,atencion odontologica,medidas preventivas,2018-03-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2018-03-01,49,48,5,3,0,4,1,8,0,2,0,0,0,0,120
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2018-03-01,2,2,0,0,0,0,0,0,0,1,0,0,0,0,5
SAN PEDRO,atencion odontologica,medidas preventivas,2018-03-01,20,31,7,15,5,7,11,14,11,17,0,0,0,0,138
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2018-03-01,21,10,0,1,0,7,0,28,10,5,0,0,0,0,82
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2018-03-01,5,2,0,0,0,6,1,0,12,13,0,0,0,0,39
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2018-03-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2018-03-01,8,10,0,0,0,0,0,4,0,1,0,0,0,0,23
SAN PEDRO(PND),atencion odontologica,medidas preventivas,2018-03-01,2,4,0,0,0,0,0,1,0,0,0,0,0,0,7
SAN RAFAEL,atencion odontologica,medidas preventivas,2018-03-01,27,20,6,9,8,23,1,37,6,2,0,0,0,0,139
SAN RAMON BENI,atencion odontologica,medidas preventivas,2018-03-01,16,12,48,39,0,0,0,0,0,0,0,0,0,0,115
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2018-03-01,73,79,0,0,0,0,0,0,0,0,0,0,0,0,152
SANTA ANA,atencion odontologica,medidas preventivas,2018-03-01,1,14,24,30,31,37,13,113,5,6,0,0,0,0,274
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2018-03-01,2305,2422,570,721,193,615,629,2080,284,224,0,0,0,0,10043
SANTA ROSA,atencion odontologica,medidas preventivas,2018-03-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2018-03-01,202,210,2,0,0,1,1,8,0,1,0,0,0,0,425
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2018-03-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2018-03-01,31,43,86,85,22,18,73,68,24,13,0,0,0,0,463
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2018-03-01,25,34,0,0,0,0,0,1,4,3,0,0,0,0,67
SANTIVAÑES,atencion odontologica,medidas preventivas,2018-03-01,6,19,21,32,2,9,7,12,4,10,0,0,0,0,122
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2018-03-01,9,8,8,3,0,10,0,3,0,0,0,0,0,0,41
SAPAHAQUI,atencion odontologica,medidas preventivas,2018-03-01,14,22,1,8,1,2,0,9,1,3,0,0,0,0,61
SENA,atencion odontologica,medidas preventivas,2018-03-01,192,271,0,1,0,4,0,24,6,4,0,0,0,0,502
SHINAOTA,atencion odontologica,medidas preventivas,2018-03-01,71,45,5,4,0,7,0,13,3,1,0,0,0,0,149
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2018-03-01,2,5,1,1,0,0,4,5,0,0,0,0,0,0,18
SICAYA,atencion odontologica,medidas preventivas,2018-03-01,4,8,0,0,0,2,1,2,0,0,0,0,0,0,17
SIPE SIPE,atencion odontologica,medidas preventivas,2018-03-01,303,345,38,60,1,21,5,87,151,234,0,0,0,0,1245
SOPACHUY,atencion odontologica,medidas preventivas,2018-03-01,7,4,7,0,0,0,0,0,0,0,0,0,0,0,18
SORACACHI,atencion odontologica,medidas preventivas,2018-03-01,41,44,239,204,4,39,4,14,3,1,0,0,0,0,593
SORATA,atencion odontologica,medidas preventivas,2018-03-01,39,28,32,27,0,6,2,8,4,4,0,0,0,0,150
SUCRE,atencion odontologica,medidas preventivas,2018-03-01,777,801,369,353,66,209,163,684,58,38,0,0,0,0,3518
TACACHI,atencion odontologica,medidas preventivas,2018-03-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
TACACOMA,atencion odontologica,medidas preventivas,2018-03-01,10,3,0,0,0,1,0,3,0,0,0,0,0,0,17
TACOPAYA,atencion odontologica,medidas preventivas,2018-03-01,18,18,0,1,0,2,0,4,14,16,0,0,0,0,73
TAHUA,atencion odontologica,medidas preventivas,2018-03-01,6,9,0,0,0,0,0,4,0,0,0,0,0,0,19
TAPACARI,atencion odontologica,medidas preventivas,2018-03-01,57,78,14,2,2,27,2,24,3,7,0,0,0,0,216
TARABUCO,atencion odontologica,medidas preventivas,2018-03-01,15,24,0,0,0,0,0,9,1,0,0,0,0,0,49
TARACO,atencion odontologica,medidas preventivas,2018-03-01,12,25,20,15,0,5,0,7,10,7,0,0,0,0,101
TARATA,atencion odontologica,medidas preventivas,2018-03-01,0,1,1,1,0,0,0,2,0,1,0,0,0,0,6
TARIJA,atencion odontologica,medidas preventivas,2018-03-01,100,115,230,272,62,117,123,190,26,18,0,0,0,0,1253
TARVITA,atencion odontologica,medidas preventivas,2018-03-01,59,80,3,2,0,4,0,14,0,0,0,0,0,0,162
TEOPONTE,atencion odontologica,medidas preventivas,2018-03-01,16,11,1,1,2,3,0,5,3,1,0,0,0,0,43
TIAWANACU,atencion odontologica,medidas preventivas,2018-03-01,17,16,0,0,0,2,0,5,9,14,0,0,0,0,63
TINGUIPAYA,atencion odontologica,medidas preventivas,2018-03-01,138,59,44,34,4,8,0,46,9,7,0,0,0,0,349
TIPUANI,atencion odontologica,medidas preventivas,2018-03-01,4,17,2,0,0,0,0,1,0,0,0,0,0,0,24
TIQUIPAYA,atencion odontologica,medidas preventivas,2018-03-01,382,320,112,113,12,50,28,141,25,51,0,0,0,0,1234
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2018-03-01,39,67,10,19,1,11,7,21,5,12,0,0,0,0,192
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2018-03-01,2,1,1,0,0,1,1,3,0,0,0,0,0,0,9
TOCO,atencion odontologica,medidas preventivas,2018-03-01,51,39,40,24,1,1,2,0,0,0,0,0,0,0,158
TODOS SANTOS,atencion odontologica,medidas preventivas,2018-03-01,2,2,12,7,0,2,0,0,0,0,0,0,0,0,25
TOLATA,atencion odontologica,medidas preventivas,2018-03-01,10,9,0,2,0,0,1,15,1,3,0,0,0,0,41
TOLEDO,atencion odontologica,medidas preventivas,2018-03-01,14,14,8,6,0,4,0,2,0,0,0,0,0,0,48
TOMAVE,atencion odontologica,medidas preventivas,2018-03-01,24,32,0,0,0,0,0,1,0,0,0,0,0,0,57
TOMINA,atencion odontologica,medidas preventivas,2018-03-01,11,16,2,7,0,0,0,0,0,0,0,0,0,0,36
TORO TORO,atencion odontologica,medidas preventivas,2018-03-01,0,1,1,0,0,1,2,5,1,0,0,0,0,0,11
TOTORA(CBBA),atencion odontologica,medidas preventivas,2018-03-01,3,13,18,23,0,11,0,7,0,0,0,0,0,0,75
TOTORA(ORR),atencion odontologica,medidas preventivas,2018-03-01,35,52,5,10,0,3,4,17,2,0,0,0,0,0,128
TRIGAL,atencion odontologica,medidas preventivas,2018-03-01,19,23,7,7,0,0,0,0,0,0,0,0,0,0,56
TRINIDAD,atencion odontologica,medidas preventivas,2018-03-01,103,69,128,167,35,60,58,134,14,15,0,0,0,0,783
TUPIZA,atencion odontologica,medidas preventivas,2018-03-01,75,61,46,37,28,39,64,145,42,71,0,0,0,0,608
TURCO,atencion odontologica,medidas preventivas,2018-03-01,11,6,2,1,0,1,0,0,0,3,0,0,0,0,24
UMALA,atencion odontologica,medidas preventivas,2018-03-01,21,18,3,3,0,0,0,0,0,0,0,0,0,0,45
UNCIA,atencion odontologica,medidas preventivas,2018-03-01,21,22,0,0,0,4,0,8,0,0,0,0,0,0,55
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2018-03-01,11,6,4,14,7,14,4,14,1,1,0,0,0,0,76
URUBICHA,atencion odontologica,medidas preventivas,2018-03-01,1,1,0,0,0,2,10,0,0,0,0,0,0,0,14
UYUNI,atencion odontologica,medidas preventivas,2018-03-01,32,25,16,24,11,14,36,52,27,21,0,0,0,0,258
VACAS,atencion odontologica,medidas preventivas,2018-03-01,11,26,2,3,3,6,3,5,2,6,0,0,0,0,67
VALLEGRANDE,atencion odontologica,medidas preventivas,2018-03-01,65,55,17,28,22,38,9,9,2,2,0,0,0,0,247
VIACHA,atencion odontologica,medidas preventivas,2018-03-01,327,384,54,75,16,24,53,111,18,14,0,0,0,0,1076
VILA VILA,atencion odontologica,medidas preventivas,2018-03-01,16,18,0,3,0,16,0,0,0,0,0,0,0,0,53
VILLA CHARCAS,atencion odontologica,medidas preventivas,2018-03-01,6,9,0,5,0,11,0,0,0,0,0,0,0,0,31
VILLA MONTES,atencion odontologica,medidas preventivas,2018-03-01,19,29,41,25,5,12,19,49,3,3,0,0,0,0,205
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2018-03-01,12,18,16,22,0,0,0,0,0,0,0,0,0,0,68
VILLA RIVERO,atencion odontologica,medidas preventivas,2018-03-01,38,44,2,4,0,1,6,12,6,3,0,0,0,0,116
VILLA SERRANO,atencion odontologica,medidas preventivas,2018-03-01,25,27,0,0,0,0,2,2,0,0,0,0,0,0,56
VILLA TUNARI,atencion odontologica,medidas preventivas,2018-03-01,76,78,134,160,5,19,50,147,9,4,0,0,0,0,682
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2018-03-01,119,113,2,3,0,0,0,10,0,0,0,0,0,0,247
VILLAZON,atencion odontologica,medidas preventivas,2018-03-01,64,77,11,14,17,18,14,16,7,4,0,0,0,0,242
VINTO,atencion odontologica,medidas preventivas,2018-03-01,84,102,0,0,1,13,0,25,2,2,0,0,0,0,229
VITICHI,atencion odontologica,medidas preventivas,2018-03-01,14,3,56,54,0,0,0,1,2,0,0,0,0,0,130
WALDO BALLIVIAN,atencion odontologica,medidas preventivas,2018-03-01,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3
WARNES,atencion odontologica,medidas preventivas,2018-03-01,93,94,3,3,0,5,0,23,11,7,0,0,0,0,239
YACO,atencion odontologica,medidas preventivas,2018-03-01,25,23,0,1,0,4,0,11,0,0,0,0,0,0,64
YACUIBA,atencion odontologica,medidas preventivas,2018-03-01,18,40,65,108,33,11,72,122,7,4,0,0,0,0,480
YAMPARAEZ,atencion odontologica,medidas preventivas,2018-03-01,85,113,0,1,0,0,0,0,0,0,0,0,0,0,199
YANACACHI,atencion odontologica,medidas preventivas,2018-03-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6
YAPACANI,atencion odontologica,medidas preventivas,2018-03-01,116,91,1,1,1,13,13,69,22,21,0,0,0,0,348
YOCALLA,atencion odontologica,medidas preventivas,2018-03-01,14,19,6,1,0,1,0,3,1,1,0,0,0,0,46
YOTALA,atencion odontologica,medidas preventivas,2018-03-01,45,37,1,2,1,2,1,5,0,0,0,0,0,0,94
YUNCHARA,atencion odontologica,medidas preventivas,2018-03-01,22,12,28,20,1,8,4,9,1,0,0,0,0,0,105
ZUDAÑEZ,atencion odontologica,medidas preventivas,2018-03-01,1,12,15,28,0,14,0,0,0,0,0,0,0,0,70
ACACIO,atencion odontologica,medidas preventivas,2018-04-01,6,43,2,0,0,0,0,1,3,0,0,0,0,0,55
ACHACACHI,atencion odontologica,medidas preventivas,2018-04-01,82,89,32,24,0,14,20,53,11,3,0,0,0,0,328
ACHOCALLA,atencion odontologica,medidas preventivas,2018-04-01,49,44,1,1,0,0,0,4,1,0,0,0,0,0,100
AIQUILE,atencion odontologica,medidas preventivas,2018-04-01,156,138,96,71,40,44,44,145,29,23,0,0,0,0,786
ALALAY,atencion odontologica,medidas preventivas,2018-04-01,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10
ALCALA,atencion odontologica,medidas preventivas,2018-04-01,34,38,0,1,0,0,1,1,0,0,0,0,0,0,75
ALTO BENI,atencion odontologica,medidas preventivas,2018-04-01,10,31,2,2,0,3,4,6,3,2,0,0,0,0,63
ANCORAIMES,atencion odontologica,medidas preventivas,2018-04-01,16,1,1,1,0,0,0,0,1,0,0,0,0,0,20
ANDAMARCA,atencion odontologica,medidas preventivas,2018-04-01,13,3,12,9,2,0,0,2,2,2,0,0,0,0,45
ANTEQUERA,atencion odontologica,medidas preventivas,2018-04-01,19,23,24,55,4,24,0,8,1,1,0,0,0,0,159
ANZALDO,atencion odontologica,medidas preventivas,2018-04-01,8,4,93,56,2,6,7,5,0,11,0,0,0,0,192
APOLO,atencion odontologica,medidas preventivas,2018-04-01,20,13,2,1,1,1,1,4,2,2,0,0,0,0,47
ARAMPAMPA,atencion odontologica,medidas preventivas,2018-04-01,22,18,0,4,0,1,0,4,0,3,0,0,0,0,52
ARANI,atencion odontologica,medidas preventivas,2018-04-01,46,17,29,19,36,14,6,35,2,7,0,0,0,0,211
ARBIETO,atencion odontologica,medidas preventivas,2018-04-01,234,100,3,8,0,11,1,9,6,7,0,0,0,0,379
ARQUE,atencion odontologica,medidas preventivas,2018-04-01,43,29,2,14,0,4,4,20,4,3,0,0,0,0,123
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2018-04-01,71,73,0,16,1,2,1,20,7,2,0,0,0,0,193
ATOCHA,atencion odontologica,medidas preventivas,2018-04-01,34,32,52,68,34,55,37,48,2,3,0,0,0,0,365
AUCAPATA,atencion odontologica,medidas preventivas,2018-04-01,4,2,0,0,0,0,0,1,2,0,0,0,0,0,9
AYATA,atencion odontologica,medidas preventivas,2018-04-01,11,6,0,0,0,0,0,0,0,0,0,0,0,0,17
AYO AYO,atencion odontologica,medidas preventivas,2018-04-01,1,2,0,0,0,0,0,3,0,0,0,0,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2018-04-01,19,27,23,22,7,4,52,49,3,0,0,0,0,0,206
AZURDUY,atencion odontologica,medidas preventivas,2018-04-01,70,70,24,17,0,1,0,5,0,0,0,0,0,0,187
BATALLAS,atencion odontologica,medidas preventivas,2018-04-01,22,16,32,27,0,5,0,7,1,0,0,0,0,0,110
BAURES,atencion odontologica,medidas preventivas,2018-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2018-04-01,4,9,0,0,0,0,0,1,2,4,0,0,0,0,20
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2018-04-01,22,41,0,0,0,0,0,0,0,0,0,0,0,0,63
BELLA FLOR,atencion odontologica,medidas preventivas,2018-04-01,12,10,6,0,0,0,0,0,0,0,0,0,0,0,28
BERMEJO,atencion odontologica,medidas preventivas,2018-04-01,14,12,25,29,5,17,22,47,6,2,0,0,0,0,179
BETANZOS,atencion odontologica,medidas preventivas,2018-04-01,57,47,8,10,1,1,3,3,3,3,0,0,0,0,136
BOLIVAR,atencion odontologica,medidas preventivas,2018-04-01,3,6,7,4,0,4,0,4,4,4,0,0,0,0,36
BOLPEBRA,atencion odontologica,medidas preventivas,2018-04-01,5,2,13,17,1,0,0,0,0,0,0,0,0,0,38
BUENA VISTA,atencion odontologica,medidas preventivas,2018-04-01,84,59,2,2,0,1,0,2,0,0,0,0,0,0,150
CABEZAS,atencion odontologica,medidas preventivas,2018-04-01,137,133,61,51,1,5,0,19,6,4,0,0,0,0,417
CAIROMA,atencion odontologica,medidas preventivas,2018-04-01,9,15,2,12,0,3,0,0,0,0,0,0,0,0,41
"CAIZA ""D""",atencion odontologica,medidas preventivas,2018-04-01,24,29,0,0,0,3,0,5,1,1,0,0,0,0,63
CAJUATA,atencion odontologica,medidas preventivas,2018-04-01,6,10,35,41,0,3,0,4,10,6,0,0,0,0,115
CALACOTO,atencion odontologica,medidas preventivas,2018-04-01,14,17,14,28,0,0,0,0,0,0,0,0,0,0,73
CALAMARCA,atencion odontologica,medidas preventivas,2018-04-01,19,25,11,7,2,2,0,7,0,0,0,0,0,0,73
CAMARGO,atencion odontologica,medidas preventivas,2018-04-01,33,14,47,65,2,0,0,0,0,0,0,0,0,0,161
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2018-04-01,0,0,6,2,0,3,0,0,0,0,0,0,0,0,11
CAMIRI,atencion odontologica,medidas preventivas,2018-04-01,223,172,30,31,2,21,8,44,12,11,0,0,0,0,554
CAPINOTA,atencion odontologica,medidas preventivas,2018-04-01,99,104,70,63,6,49,80,97,32,21,0,0,0,0,621
CAQUIAVIRI,atencion odontologica,medidas preventivas,2018-04-01,24,9,64,67,0,0,0,0,0,0,0,0,0,0,164
CARACOLLO,atencion odontologica,medidas preventivas,2018-04-01,31,31,75,78,11,8,4,42,25,41,0,0,0,0,346
CARANAVI,atencion odontologica,medidas preventivas,2018-04-01,133,130,19,30,16,27,6,54,16,3,0,0,0,0,434
CARAPARI,atencion odontologica,medidas preventivas,2018-04-01,15,44,20,47,11,5,7,8,0,0,0,0,0,0,157
CARIPUYO,atencion odontologica,medidas preventivas,2018-04-01,19,4,0,0,0,0,2,1,0,1,0,0,0,0,27
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2018-04-01,82,95,75,86,0,0,0,3,0,0,0,0,0,0,341
CATACORA,atencion odontologica,medidas preventivas,2018-04-01,1,5,0,0,0,1,0,1,2,1,0,0,0,0,11
CHACARILLA,atencion odontologica,medidas preventivas,2018-04-01,0,1,0,0,0,0,0,1,5,0,0,0,0,0,7
CHALLAPATA,atencion odontologica,medidas preventivas,2018-04-01,84,111,158,241,14,18,45,71,14,8,0,0,0,0,764
CHAQUI,atencion odontologica,medidas preventivas,2018-04-01,23,18,0,0,0,4,0,5,6,7,0,0,0,0,63
CHARAGUA,atencion odontologica,medidas preventivas,2018-04-01,37,34,6,4,1,6,0,6,2,1,0,0,0,0,97
CHARAÑA,atencion odontologica,medidas preventivas,2018-04-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
CHAYANTA,atencion odontologica,medidas preventivas,2018-04-01,118,81,9,8,12,15,9,31,9,8,0,0,0,0,300
CHIMORE,atencion odontologica,medidas preventivas,2018-04-01,101,95,28,35,3,2,1,6,0,0,0,0,0,0,271
CHIPAYA,atencion odontologica,medidas preventivas,2018-04-01,0,1,10,11,4,9,5,9,0,0,0,0,0,0,49
CHOQUE COTA,atencion odontologica,medidas preventivas,2018-04-01,0,5,14,2,0,0,0,1,3,2,0,0,0,0,27
CHUA COCANI,atencion odontologica,medidas preventivas,2018-04-01,1,3,0,0,0,0,1,1,1,4,0,0,0,0,11
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2018-04-01,65,51,208,237,0,2,0,0,0,0,0,0,0,0,563
CHUMA,atencion odontologica,medidas preventivas,2018-04-01,14,28,1,2,1,4,3,4,9,9,0,0,0,0,75
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2018-04-01,27,38,8,12,11,5,11,48,14,15,0,0,0,0,189
CKOCHAS,atencion odontologica,medidas preventivas,2018-04-01,50,16,0,0,0,0,0,7,8,13,0,0,0,0,94
CLIZA,atencion odontologica,medidas preventivas,2018-04-01,38,63,0,11,2,6,4,8,3,3,0,0,0,0,138
COBIJA,atencion odontologica,medidas preventivas,2018-04-01,383,314,8,19,15,41,48,131,9,3,0,0,0,0,971
COCAPATA,atencion odontologica,medidas preventivas,2018-04-01,70,82,11,2,1,25,2,26,27,34,0,0,0,0,280
COCHABAMBA,atencion odontologica,medidas preventivas,2018-04-01,1713,1605,1414,1298,548,669,1789,3179,750,592,0,0,0,0,13557
COIPASA,atencion odontologica,medidas preventivas,2018-04-01,7,8,6,9,0,0,0,0,0,0,0,0,0,0,30
COLCAPIRHUA,atencion odontologica,medidas preventivas,2018-04-01,180,247,4,16,4,2,9,64,9,11,0,0,0,0,546
"COLCHA ""K""",atencion odontologica,medidas preventivas,2018-04-01,8,7,0,0,0,0,0,3,0,0,0,0,0,0,18
COLLANA,atencion odontologica,medidas preventivas,2018-04-01,8,19,4,0,0,0,0,0,0,0,0,0,0,0,31
COLOMI,atencion odontologica,medidas preventivas,2018-04-01,80,55,0,3,1,14,3,7,6,9,0,0,0,0,178
COLPA BELGICA,atencion odontologica,medidas preventivas,2018-04-01,57,43,614,800,160,206,40,68,0,0,0,0,0,0,1988
COLQUECHACA,atencion odontologica,medidas preventivas,2018-04-01,30,52,1,3,0,9,3,28,39,23,0,0,0,0,188
COLQUENCHA,atencion odontologica,medidas preventivas,2018-04-01,1,6,6,13,1,15,2,6,1,1,0,0,0,0,52
COLQUIRI,atencion odontologica,medidas preventivas,2018-04-01,26,40,28,15,7,8,23,25,2,0,0,0,0,0,174
COMANCHE,atencion odontologica,medidas preventivas,2018-04-01,0,3,3,3,0,0,0,0,0,0,0,0,0,0,9
COMARAPA,atencion odontologica,medidas preventivas,2018-04-01,15,26,0,0,1,0,0,2,1,0,0,0,0,0,45
CONCEPCION,atencion odontologica,medidas preventivas,2018-04-01,278,269,0,0,0,0,0,0,0,0,0,0,0,0,547
COPACABANA,atencion odontologica,medidas preventivas,2018-04-01,3,21,0,1,0,0,0,1,0,1,0,0,0,0,27
CORIPATA,atencion odontologica,medidas preventivas,2018-04-01,26,30,3,0,0,3,0,2,4,4,0,0,0,0,72
CORO CORO,atencion odontologica,medidas preventivas,2018-04-01,9,6,30,16,3,2,11,16,3,0,0,0,0,0,96
COROICO,atencion odontologica,medidas preventivas,2018-04-01,5,1,0,0,0,0,0,2,1,0,0,0,0,0,9
CORQUE,atencion odontologica,medidas preventivas,2018-04-01,4,10,16,12,0,4,0,8,4,2,0,0,0,0,60
COTAGAITA,atencion odontologica,medidas preventivas,2018-04-01,42,44,27,31,9,7,56,60,3,7,0,0,0,0,286
COTOCA,atencion odontologica,medidas preventivas,2018-04-01,232,205,2,3,3,12,2,35,8,7,0,0,0,0,509
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2018-04-01,5,3,0,1,0,0,0,1,0,0,0,0,0,0,10
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2018-04-01,100,128,2,3,1,6,1,18,7,13,0,0,0,0,279
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2018-04-01,1,3,6,2,1,5,6,8,0,3,0,0,0,0,35
CUEVO,atencion odontologica,medidas preventivas,2018-04-01,46,35,0,0,0,1,0,6,0,0,0,0,0,0,88
CULPINA,atencion odontologica,medidas preventivas,2018-04-01,15,5,0,4,0,2,0,6,0,0,0,0,0,0,32
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2018-04-01,4,0,4,15,4,2,0,0,0,0,0,0,0,0,29
CURVA,atencion odontologica,medidas preventivas,2018-04-01,26,19,3,7,0,0,0,2,6,5,0,0,0,0,68
DESAGUADERO,atencion odontologica,medidas preventivas,2018-04-01,3,6,0,0,0,0,0,0,0,0,0,0,0,0,9
EL ALTO,atencion odontologica,medidas preventivas,2018-04-01,1707,1818,1559,1561,698,912,564,1500,151,106,0,0,0,0,10576
EL CHORO,atencion odontologica,medidas preventivas,2018-04-01,27,22,0,8,0,1,0,7,7,4,0,0,0,0,76
EL PUENTE(STC),atencion odontologica,medidas preventivas,2018-04-01,24,31,2,3,0,0,1,3,0,0,0,0,0,0,64
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2018-04-01,0,2,1,3,3,3,0,2,2,0,0,0,0,0,16
