,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
TRINIDAD,atencion odontologica,cirugia bucal menor,2018-03-01,12,13,72,61,21,16,59,143,37,17,0,0,0,0,451
TUPIZA,atencion odontologica,cirugia bucal menor,2018-03-01,4,4,21,24,10,14,44,51,12,20,0,0,0,0,204
TURCO,atencion odontologica,cirugia bucal menor,2018-03-01,1,0,1,4,1,1,1,4,11,10,0,0,0,0,34
UMALA,atencion odontologica,cirugia bucal menor,2018-03-01,1,1,2,2,1,2,1,2,5,4,0,0,0,0,21
UNCIA,atencion odontologica,cirugia bucal menor,2018-03-01,10,6,6,10,4,5,8,14,2,16,0,0,0,0,81
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2018-03-01,2,1,16,25,8,3,23,44,8,4,0,0,0,0,134
URUBICHA,atencion odontologica,cirugia bucal menor,2018-03-01,1,1,3,1,0,0,2,5,1,2,0,0,0,0,16
UYUNI,atencion odontologica,cirugia bucal menor,2018-03-01,13,11,3,5,12,11,11,15,12,13,0,0,0,0,106
VACAS,atencion odontologica,cirugia bucal menor,2018-03-01,2,5,4,10,1,4,12,10,14,24,0,0,0,0,86
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2018-03-01,2,1,2,4,1,3,8,18,23,7,0,0,0,0,69
VIACHA,atencion odontologica,cirugia bucal menor,2018-03-01,30,16,54,61,9,24,29,76,62,39,0,0,0,0,400
VILA VILA,atencion odontologica,cirugia bucal menor,2018-03-01,1,1,3,1,0,4,1,3,0,0,0,0,0,0,14
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2018-03-01,1,1,7,6,3,7,8,25,0,3,0,0,0,0,61
VILLA MONTES,atencion odontologica,cirugia bucal menor,2018-03-01,9,9,51,50,16,19,77,150,24,13,0,0,0,0,418
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2018-03-01,0,0,1,6,0,0,7,9,1,2,0,0,0,0,26
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2018-03-01,2,1,4,2,0,0,1,8,2,6,0,0,0,0,26
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2018-03-01,0,0,3,5,2,3,18,40,6,2,0,0,0,0,79
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2018-03-01,32,40,17,12,6,7,11,36,21,19,0,0,0,0,201
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2018-03-01,4,6,4,2,0,6,11,16,4,4,0,0,0,0,57
VILLAZON,atencion odontologica,cirugia bucal menor,2018-03-01,10,7,19,19,12,15,23,65,10,21,0,0,0,0,201
VINTO,atencion odontologica,cirugia bucal menor,2018-03-01,43,38,6,2,0,4,3,29,13,8,0,0,0,0,146
VITICHI,atencion odontologica,cirugia bucal menor,2018-03-01,0,1,6,9,2,5,6,12,1,5,0,0,0,0,47
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2018-03-01,1,1,4,6,1,11,10,27,1,2,0,0,0,0,64
WARNES,atencion odontologica,cirugia bucal menor,2018-03-01,8,10,11,11,2,6,1,9,25,42,0,0,0,0,125
YACO,atencion odontologica,cirugia bucal menor,2018-03-01,0,0,7,3,2,3,10,13,6,15,0,0,0,0,59
YACUIBA,atencion odontologica,cirugia bucal menor,2018-03-01,7,7,26,36,10,20,48,116,41,11,0,0,0,0,322
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2018-03-01,3,1,5,5,4,7,4,12,4,12,0,0,0,0,57
YANACACHI,atencion odontologica,cirugia bucal menor,2018-03-01,1,0,5,4,1,0,4,1,5,2,0,0,0,0,23
YAPACANI,atencion odontologica,cirugia bucal menor,2018-03-01,6,9,9,11,3,2,6,13,8,3,0,0,0,0,70
YOCALLA,atencion odontologica,cirugia bucal menor,2018-03-01,3,2,6,4,3,1,6,23,3,12,0,0,0,0,63
YOTALA,atencion odontologica,cirugia bucal menor,2018-03-01,1,1,4,4,1,1,9,15,4,2,0,0,0,0,42
YUNCHARA,atencion odontologica,cirugia bucal menor,2018-03-01,0,0,26,30,3,8,11,35,4,6,0,0,0,0,123
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2018-03-01,0,0,6,8,1,7,12,28,15,2,0,0,0,0,79
ACACIO,atencion odontologica,cirugia bucal menor,2018-04-01,1,3,0,1,1,0,1,5,5,6,0,0,0,0,23
ACHACACHI,atencion odontologica,cirugia bucal menor,2018-04-01,5,5,12,15,0,4,13,32,26,12,0,0,0,0,124
ACHOCALLA,atencion odontologica,cirugia bucal menor,2018-04-01,3,2,8,9,2,10,1,21,0,9,0,0,0,0,65
AIQUILE,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,4,2,0,3,1,3,0,7,0,0,0,0,20
ALCALA,atencion odontologica,cirugia bucal menor,2018-04-01,2,0,5,4,0,3,9,33,4,2,0,0,0,0,62
ALTO BENI,atencion odontologica,cirugia bucal menor,2018-04-01,0,1,0,7,1,2,4,12,2,3,0,0,0,0,32
ANCORAIMES,atencion odontologica,cirugia bucal menor,2018-04-01,1,2,2,3,1,6,7,15,13,26,0,0,0,0,76
ANDAMARCA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,4,5,3,1,3,1,4,5,0,0,0,0,26
ANTEQUERA,atencion odontologica,cirugia bucal menor,2018-04-01,5,1,3,6,0,2,2,4,0,4,0,0,0,0,27
ANZALDO,atencion odontologica,cirugia bucal menor,2018-04-01,0,1,9,11,1,2,1,4,2,9,0,0,0,0,40
APOLO,atencion odontologica,cirugia bucal menor,2018-04-01,3,4,7,9,2,5,8,21,9,5,0,0,0,0,73
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,1,3,0,0,5,2,5,2,0,0,0,0,18
ARANI,atencion odontologica,cirugia bucal menor,2018-04-01,1,0,4,5,0,2,1,4,1,5,0,0,0,0,23
ARBIETO,atencion odontologica,cirugia bucal menor,2018-04-01,6,9,15,28,2,11,3,27,14,12,0,0,0,0,127
ARQUE,atencion odontologica,cirugia bucal menor,2018-04-01,2,0,0,3,4,9,11,21,6,14,0,0,0,0,70
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2018-04-01,5,0,2,31,14,1,26,33,1,0,0,0,0,0,113
ATOCHA,atencion odontologica,cirugia bucal menor,2018-04-01,7,8,29,43,13,23,42,61,9,7,0,0,0,0,242
AUCAPATA,atencion odontologica,cirugia bucal menor,2018-04-01,3,2,8,1,10,3,8,12,5,0,0,0,0,0,52
AYATA,atencion odontologica,cirugia bucal menor,2018-04-01,1,0,1,2,1,6,10,17,13,3,0,0,0,0,54
AYO AYO,atencion odontologica,cirugia bucal menor,2018-04-01,2,0,1,3,1,2,5,5,2,4,0,0,0,0,25
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2018-04-01,1,3,7,8,2,8,19,17,16,7,0,0,0,0,88
AZURDUY,atencion odontologica,cirugia bucal menor,2018-04-01,2,0,3,2,5,2,5,35,8,38,0,0,0,0,100
BATALLAS,atencion odontologica,cirugia bucal menor,2018-04-01,2,0,14,7,5,7,13,30,21,20,0,0,0,0,119
BAURES,atencion odontologica,cirugia bucal menor,2018-04-01,1,1,7,5,0,3,12,6,2,0,0,0,0,0,37
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2018-04-01,0,3,0,2,0,0,0,2,2,0,0,0,0,0,9
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2018-04-01,7,1,0,1,0,1,0,5,0,0,0,0,0,0,15
BELLA FLOR,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,cirugia bucal menor,2018-04-01,0,1,17,26,10,53,31,56,6,6,0,0,0,0,206
BETANZOS,atencion odontologica,cirugia bucal menor,2018-04-01,3,7,20,23,5,8,24,73,25,52,0,0,0,0,240
BOLIVAR,atencion odontologica,cirugia bucal menor,2018-04-01,0,1,5,0,3,0,2,5,9,11,0,0,0,0,36
BOLPEBRA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,13,9,4,3,0,0,1,2,0,0,0,0,32
BOYUIBE,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,0,1,2,1,0,5,1,1,0,0,0,0,11
BUENA VISTA,atencion odontologica,cirugia bucal menor,2018-04-01,3,5,2,1,1,3,0,3,16,10,0,0,0,0,44
CABEZAS,atencion odontologica,cirugia bucal menor,2018-04-01,3,2,4,6,3,4,9,19,3,3,0,0,0,0,56
CAIROMA,atencion odontologica,cirugia bucal menor,2018-04-01,2,7,12,17,3,5,14,16,6,1,0,0,0,0,83
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2018-04-01,5,0,4,6,7,7,3,51,11,13,0,0,0,0,107
CAJUATA,atencion odontologica,cirugia bucal menor,2018-04-01,2,4,10,5,3,4,14,30,12,5,0,0,0,0,89
CALACOTO,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,1,0,0,0,0,9,15,10,0,0,0,0,35
CALAMARCA,atencion odontologica,cirugia bucal menor,2018-04-01,4,0,12,14,5,8,13,32,5,2,0,0,0,0,95
CAMARGO,atencion odontologica,cirugia bucal menor,2018-04-01,3,2,14,13,2,3,4,28,6,14,0,0,0,0,89
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2018-04-01,0,0,2,5,0,1,6,0,1,0,0,0,0,0,15
CAMIRI,atencion odontologica,cirugia bucal menor,2018-04-01,17,1,15,9,0,4,14,48,34,21,0,0,0,0,163
CAPINOTA,atencion odontologica,cirugia bucal menor,2018-04-01,4,8,6,4,0,4,12,8,10,6,0,0,0,0,62
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2018-04-01,4,3,18,28,11,14,10,36,22,16,0,0,0,0,162
CARACOLLO,atencion odontologica,cirugia bucal menor,2018-04-01,6,10,8,15,5,9,9,35,16,26,0,0,0,0,139
CARANAVI,atencion odontologica,cirugia bucal menor,2018-04-01,6,6,6,4,4,12,5,28,22,22,0,0,0,0,115
CARAPARI,atencion odontologica,cirugia bucal menor,2018-04-01,2,2,40,28,9,26,24,62,5,4,0,0,0,0,202
CARIPUYO,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,1,2,1,4,3,7,8,6,0,0,0,0,32
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2018-04-01,3,3,0,1,1,1,18,33,8,22,0,0,0,0,90
CATACORA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,5,2,1,1,3,7,0,0,0,0,0,0,19
CHACARILLA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,0,0,0,0,0,1,6,4,0,0,0,0,11
CHALLAPATA,atencion odontologica,cirugia bucal menor,2018-04-01,18,7,61,43,6,11,16,35,27,26,0,0,0,0,250
CHAQUI,atencion odontologica,cirugia bucal menor,2018-04-01,4,0,2,3,1,2,5,16,12,9,0,0,0,0,54
CHARAGUA,atencion odontologica,cirugia bucal menor,2018-04-01,1,1,16,14,19,21,23,68,23,11,0,0,0,0,197
CHARAÑA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,0,4,1,0,1,3,0,0,0,0,0,0,9
CHAYANTA,atencion odontologica,cirugia bucal menor,2018-04-01,12,4,10,6,2,10,10,40,11,22,0,0,0,0,127
CHIMORE,atencion odontologica,cirugia bucal menor,2018-04-01,7,6,15,14,4,5,3,12,10,10,0,0,0,0,86
CHIPAYA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,1,0,0,1,1,0,1,0,0,0,0,0,4
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,1,1,1,0,1,0,1,0,0,0,0,0,5
CHUA COCANI,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,4,3,3,11,5,7,1,3,0,0,0,0,37
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2018-04-01,0,4,15,7,2,1,9,21,4,2,0,0,0,0,65
CHUMA,atencion odontologica,cirugia bucal menor,2018-04-01,1,2,2,6,3,13,27,28,34,21,0,0,0,0,137
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,2,2,3,0,2,8,2,1,0,0,0,0,20
CKOCHAS,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,3,6,3,5,10,19,16,17,0,0,0,0,79
CLIZA,atencion odontologica,cirugia bucal menor,2018-04-01,3,3,18,5,1,6,14,20,15,18,0,0,0,0,103
COBIJA,atencion odontologica,cirugia bucal menor,2018-04-01,4,6,17,26,4,7,35,56,7,8,0,0,0,0,170
COCAPATA,atencion odontologica,cirugia bucal menor,2018-04-01,5,4,2,7,3,4,7,22,22,38,0,0,0,0,114
COCHABAMBA,atencion odontologica,cirugia bucal menor,2018-04-01,70,81,86,100,64,68,197,327,149,129,0,0,0,0,1271
COIPASA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,1,1,1,1,0,2,1,0,0,0,0,0,7
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2018-04-01,7,12,10,7,0,2,5,27,25,12,0,0,0,0,107
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2018-04-01,6,3,3,4,1,2,3,7,3,9,0,0,0,0,41
COLLANA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,2,3,0,3,2,8,1,4,0,0,0,0,23
COLOMI,atencion odontologica,cirugia bucal menor,2018-04-01,3,0,2,5,1,2,0,6,11,6,0,0,0,0,36
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,4,1,1,2,0,1,0,0,0,0,0,0,9
COLQUECHACA,atencion odontologica,cirugia bucal menor,2018-04-01,13,11,8,8,10,20,15,66,57,63,0,0,0,0,271
COLQUENCHA,atencion odontologica,cirugia bucal menor,2018-04-01,4,4,13,14,9,17,10,39,12,11,0,0,0,0,133
COLQUIRI,atencion odontologica,cirugia bucal menor,2018-04-01,4,10,7,14,3,7,19,19,4,14,0,0,0,0,101
COMANCHE,atencion odontologica,cirugia bucal menor,2018-04-01,0,1,0,1,1,4,2,5,5,0,0,0,0,0,19
COMARAPA,atencion odontologica,cirugia bucal menor,2018-04-01,3,2,0,0,0,1,2,7,1,7,0,0,0,0,23
COMBAYA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
CONCEPCION,atencion odontologica,cirugia bucal menor,2018-04-01,3,2,3,5,1,2,8,14,4,3,0,0,0,0,45
COPACABANA,atencion odontologica,cirugia bucal menor,2018-04-01,2,9,8,3,2,9,7,19,3,5,0,0,0,0,67
CORIPATA,atencion odontologica,cirugia bucal menor,2018-04-01,5,6,9,5,1,4,3,14,1,0,0,0,0,0,48
CORO CORO,atencion odontologica,cirugia bucal menor,2018-04-01,3,1,12,18,2,6,12,13,4,1,0,0,0,0,72
COROICO,atencion odontologica,cirugia bucal menor,2018-04-01,3,3,7,10,3,3,3,34,8,2,0,0,0,0,76
CORQUE,atencion odontologica,cirugia bucal menor,2018-04-01,2,1,6,1,1,3,4,7,0,1,0,0,0,0,26
COTAGAITA,atencion odontologica,cirugia bucal menor,2018-04-01,8,4,19,15,6,13,27,60,17,16,0,0,0,0,185
COTOCA,atencion odontologica,cirugia bucal menor,2018-04-01,3,5,11,9,3,7,1,17,23,20,0,0,0,0,99
CRUZ DE MACHACAMARCA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2018-04-01,2,4,9,13,1,1,4,16,5,7,0,0,0,0,62
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2018-04-01,1,0,1,1,0,0,2,2,0,0,0,0,0,0,7
CUEVO,atencion odontologica,cirugia bucal menor,2018-04-01,0,2,5,4,0,1,7,14,0,1,0,0,0,0,34
CULPINA,atencion odontologica,cirugia bucal menor,2018-04-01,2,1,5,9,2,4,8,21,11,8,0,0,0,0,71
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2018-04-01,1,1,1,1,1,0,0,4,0,1,0,0,0,0,10
CURVA,atencion odontologica,cirugia bucal menor,2018-04-01,2,0,6,5,1,0,1,5,1,1,0,0,0,0,22
DESAGUADERO,atencion odontologica,cirugia bucal menor,2018-04-01,1,0,2,6,1,0,1,2,4,0,0,0,0,0,17
EL ALTO,atencion odontologica,cirugia bucal menor,2018-04-01,156,129,601,660,142,247,224,408,142,111,0,0,0,0,2820
EL CHORO,atencion odontologica,cirugia bucal menor,2018-04-01,1,1,4,4,0,0,1,11,6,6,0,0,0,0,34
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2018-04-01,6,1,7,6,3,2,0,8,15,2,0,0,0,0,50
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2018-04-01,2,1,10,19,7,13,17,43,6,12,0,0,0,0,130
EL TORNO,atencion odontologica,cirugia bucal menor,2018-04-01,3,9,24,25,32,33,32,34,17,14,0,0,0,0,223
EL VILLAR,atencion odontologica,cirugia bucal menor,2018-04-01,0,2,10,10,1,2,7,17,2,4,0,0,0,0,55
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2018-04-01,2,3,40,38,11,15,27,77,14,6,0,0,0,0,233
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2018-04-01,2,2,0,0,0,0,1,4,5,0,0,0,0,0,14
ESCARA,atencion odontologica,cirugia bucal menor,2018-04-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
ESCOMA,atencion odontologica,cirugia bucal menor,2018-04-01,0,1,4,7,1,5,7,8,10,5,0,0,0,0,48
ESMERALDA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,1,1,3,6,5,9,3,3,0,0,0,0,31
EXALTACION,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2018-04-01,0,2,31,19,2,4,2,14,3,10,0,0,0,0,87
FILADELFIA,atencion odontologica,cirugia bucal menor,2018-04-01,1,1,2,5,1,3,7,7,0,1,0,0,0,0,28
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2018-04-01,1,0,1,0,0,8,5,21,1,11,0,0,0,0,48
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2018-04-01,5,2,7,25,4,8,21,24,13,11,0,0,0,0,120
GUANAY,atencion odontologica,cirugia bucal menor,2018-04-01,1,1,0,1,1,3,6,9,31,26,0,0,0,0,79
GUAQUI,atencion odontologica,cirugia bucal menor,2018-04-01,1,1,5,14,7,8,11,31,16,21,0,0,0,0,115
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2018-04-01,13,8,32,45,4,3,15,43,20,8,0,0,0,0,191
GUTIERREZ,atencion odontologica,cirugia bucal menor,2018-04-01,7,8,6,8,11,11,30,32,8,9,0,0,0,0,130
HUACARETA,atencion odontologica,cirugia bucal menor,2018-04-01,1,2,5,7,2,4,6,23,14,12,0,0,0,0,76
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2018-04-01,0,1,3,7,1,2,1,17,0,0,0,0,0,0,32
HUACHACALLA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,0,1,1,0,0,0,2,0,0,0,0,0,4
HUANUNI,atencion odontologica,cirugia bucal menor,2018-04-01,3,6,23,24,3,7,30,32,26,8,0,0,0,0,162
HUARACAJE,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,1,4,3,2,3,4,5,6,0,0,0,0,28
HUARINA,atencion odontologica,cirugia bucal menor,2018-04-01,0,1,1,6,4,1,2,11,11,11,0,0,0,0,48
HUATAJATA,atencion odontologica,cirugia bucal menor,2018-04-01,1,0,3,6,2,1,4,6,5,10,0,0,0,0,38
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2018-04-01,1,0,10,13,0,0,4,4,4,22,0,0,0,0,58
HUMANATA,atencion odontologica,cirugia bucal menor,2018-04-01,2,5,0,0,1,1,0,2,31,43,0,0,0,0,85
ICHOCA,atencion odontologica,cirugia bucal menor,2018-04-01,1,1,0,7,3,0,5,10,28,10,0,0,0,0,65
ICLA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,7,7,5,9,16,35,3,6,0,0,0,0,88
INCAHUASI,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,3,5,1,7,5,17,1,2,0,0,0,0,41
INQUISIVI,atencion odontologica,cirugia bucal menor,2018-04-01,3,4,3,1,3,9,20,23,27,10,0,0,0,0,103
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2018-04-01,6,3,11,14,2,10,18,39,24,18,0,0,0,0,145
IXIAMAS,atencion odontologica,cirugia bucal menor,2018-04-01,6,1,2,2,1,8,5,12,2,0,0,0,0,0,39
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2018-04-01,1,3,7,8,10,15,14,25,18,26,0,0,0,0,127
LA ASUNTA,atencion odontologica,cirugia bucal menor,2018-04-01,4,7,37,31,10,18,21,49,20,1,0,0,0,0,198
LA GUARDIA,atencion odontologica,cirugia bucal menor,2018-04-01,14,11,16,11,3,2,7,33,15,7,0,0,0,0,119
LA PAZ,atencion odontologica,cirugia bucal menor,2018-04-01,228,253,389,368,101,151,344,693,299,233,0,0,0,0,3059
LA RIVERA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,1,0,1,1,1,17,0,0,0,0,0,0,21
LAJA,atencion odontologica,cirugia bucal menor,2018-04-01,6,2,2,10,5,9,10,23,14,6,0,0,0,0,87
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2018-04-01,1,0,2,3,0,1,3,13,0,3,0,0,0,0,26
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2018-04-01,2,0,0,1,0,1,2,5,5,3,0,0,0,0,19
LLALLAGUA,atencion odontologica,cirugia bucal menor,2018-04-01,19,22,15,18,7,12,22,50,13,14,0,0,0,0,192
LLICA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,3,6,0,3,9,9,3,3,0,0,0,0,36
LORETO,atencion odontologica,cirugia bucal menor,2018-04-01,1,0,2,0,0,0,2,0,0,0,0,0,0,0,5
LURIBAY,atencion odontologica,cirugia bucal menor,2018-04-01,1,1,1,4,2,11,4,8,4,0,0,0,0,0,36
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2018-04-01,1,3,5,4,0,0,3,4,15,9,0,0,0,0,44
MACHARETI,atencion odontologica,cirugia bucal menor,2018-04-01,1,2,14,7,2,13,20,17,4,1,0,0,0,0,81
MAGDALENA,atencion odontologica,cirugia bucal menor,2018-04-01,0,2,9,14,3,2,5,16,0,0,0,0,0,0,51
MAIRANA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,0,0,0,0,1,5,2,2,0,0,0,0,10
MALLA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,4,0,3,1,5,2,3,3,0,0,0,0,21
MAPIRI,atencion odontologica,cirugia bucal menor,2018-04-01,3,3,10,5,1,2,7,21,3,3,0,0,0,0,58
MECAPACA,atencion odontologica,cirugia bucal menor,2018-04-01,0,1,16,12,4,6,18,25,2,1,0,0,0,0,85
MINEROS,atencion odontologica,cirugia bucal menor,2018-04-01,1,1,1,1,0,4,5,10,5,9,0,0,0,0,37
MIZQUE,atencion odontologica,cirugia bucal menor,2018-04-01,2,9,9,11,0,5,5,22,2,4,0,0,0,0,69
MOCOMOCO,atencion odontologica,cirugia bucal menor,2018-04-01,1,0,2,5,5,5,12,26,9,8,0,0,0,0,73
MOJINETE,atencion odontologica,cirugia bucal menor,2018-04-01,0,2,1,0,2,1,0,2,0,0,0,0,0,0,8
MOJOCOYA,atencion odontologica,cirugia bucal menor,2018-04-01,0,1,10,3,4,4,15,19,12,8,0,0,0,0,76
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2018-04-01,1,1,9,10,3,1,9,43,7,9,0,0,0,0,93
MONTERO,atencion odontologica,cirugia bucal menor,2018-04-01,20,15,79,86,9,27,37,116,29,22,0,0,0,0,440
MORO MORO,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,3,2,0,0,1,4,2,0,0,0,0,0,12
MOROCHATA,atencion odontologica,cirugia bucal menor,2018-04-01,0,4,2,7,4,8,4,21,7,11,0,0,0,0,68
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2018-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
NAZACARA DE PACAJES,atencion odontologica,cirugia bucal menor,2018-04-01,0,1,1,0,1,0,0,1,0,1,0,0,0,0,5
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,cirugia bucal menor,2018-04-01,0,1,0,0,0,1,3,2,0,0,0,0,0,0,7
OCURI,atencion odontologica,cirugia bucal menor,2018-04-01,6,0,7,12,3,5,7,29,17,17,0,0,0,0,103
OKINAWA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,1,1,0,0,2,6,1,0,0,0,0,0,11
OMEREQUE,atencion odontologica,cirugia bucal menor,2018-04-01,0,1,0,11,2,3,3,7,6,5,0,0,0,0,38
ORURO,atencion odontologica,cirugia bucal menor,2018-04-01,79,83,146,165,52,87,201,345,135,133,0,0,0,0,1426
PADCAYA,atencion odontologica,cirugia bucal menor,2018-04-01,1,4,14,6,5,7,19,39,1,4,0,0,0,0,100
PADILLA,atencion odontologica,cirugia bucal menor,2018-04-01,0,3,11,5,2,7,13,47,26,7,0,0,0,0,121
PAILON,atencion odontologica,cirugia bucal menor,2018-04-01,4,5,12,14,1,1,13,30,10,2,0,0,0,0,92
PALCA,atencion odontologica,cirugia bucal menor,2018-04-01,0,2,9,11,1,4,12,27,5,4,0,0,0,0,75
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2018-04-01,7,4,13,4,2,8,7,25,14,7,0,0,0,0,91
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,1,1,1,2,7,2,0,2,0,0,0,0,16
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,3,3,0,4,0,8,2,0,0,0,0,0,20
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2018-04-01,0,2,4,0,3,2,4,8,14,5,0,0,0,0,42
PASORAPA,atencion odontologica,cirugia bucal menor,2018-04-01,0,0,1,0,0,2,2,2,2,4,0,0,0,0,13
PATACAMAYA,atencion odontologica,cirugia bucal menor,2018-04-01,8,4,9,5,0,1,3,10,5,3,0,0,0,0,48
PAZÑA,atencion odontologica,cirugia bucal menor,2018-04-01,1,3,6,9,2,5,3,13,5,1,0,0,0,0,48
PELECHUCO,atencion odontologica,cirugia bucal menor,2018-04-01,2,0,40,31,6,16,29,63,3,6,0,0,0,0,196
