,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2018-04-01,3,6,64,62,8,12,0,0,0,0,0,0,0,0,155
HUMANATA,atencion odontologica,aplicacion de fluor,2018-04-01,3,7,0,0,0,0,0,0,0,0,0,0,0,0,10
ICHOCA,atencion odontologica,aplicacion de fluor,2018-04-01,7,13,0,0,0,0,0,1,1,0,0,0,0,0,22
ICLA,atencion odontologica,aplicacion de fluor,2018-04-01,4,6,0,0,0,4,2,4,0,0,0,0,0,0,20
INCAHUASI,atencion odontologica,aplicacion de fluor,2018-04-01,4,8,0,0,0,0,0,0,0,0,0,0,0,0,12
INQUISIVI,atencion odontologica,aplicacion de fluor,2018-04-01,6,9,19,18,0,0,0,0,0,0,0,0,0,0,52
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2018-04-01,18,18,0,2,0,1,0,0,0,0,0,0,0,0,39
IXIAMAS,atencion odontologica,aplicacion de fluor,2018-04-01,7,3,1,0,0,0,0,0,0,0,0,0,0,0,11
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2018-04-01,9,5,1,0,0,0,0,0,0,0,0,0,0,0,15
LA ASUNTA,atencion odontologica,aplicacion de fluor,2018-04-01,17,16,3,4,0,0,0,0,0,0,0,0,0,0,40
LA GUARDIA,atencion odontologica,aplicacion de fluor,2018-04-01,145,147,2,1,0,3,0,3,4,1,0,0,0,0,306
LA PAZ,atencion odontologica,aplicacion de fluor,2018-04-01,1006,1010,298,242,18,41,64,129,36,55,0,0,0,0,2899
LA RIVERA,atencion odontologica,aplicacion de fluor,2018-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LAGUNILLAS,atencion odontologica,aplicacion de fluor,2018-04-01,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
LAJA,atencion odontologica,aplicacion de fluor,2018-04-01,21,24,34,33,0,0,0,7,0,0,0,0,0,0,119
LAS CARRERAS,atencion odontologica,aplicacion de fluor,2018-04-01,1,1,5,2,0,0,0,0,0,0,0,0,0,0,9
LLALLAGUA,atencion odontologica,aplicacion de fluor,2018-04-01,16,23,3,3,0,6,6,14,1,2,0,0,0,0,74
LURIBAY,atencion odontologica,aplicacion de fluor,2018-04-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2018-04-01,0,4,0,1,0,0,16,12,6,2,0,0,0,0,41
MACHARETI,atencion odontologica,aplicacion de fluor,2018-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
MAGDALENA,atencion odontologica,aplicacion de fluor,2018-04-01,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4
MAIRANA,atencion odontologica,aplicacion de fluor,2018-04-01,29,34,12,13,1,6,6,51,3,5,0,0,0,0,160
MALLA,atencion odontologica,aplicacion de fluor,2018-04-01,3,1,0,0,0,1,0,0,0,0,0,0,0,0,5
MAPIRI,atencion odontologica,aplicacion de fluor,2018-04-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
MECAPACA,atencion odontologica,aplicacion de fluor,2018-04-01,6,11,0,0,0,0,0,0,0,0,0,0,0,0,17
MIZQUE,atencion odontologica,aplicacion de fluor,2018-04-01,33,32,0,0,0,0,0,1,0,0,0,0,0,0,66
MOCOMOCO,atencion odontologica,aplicacion de fluor,2018-04-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,aplicacion de fluor,2018-04-01,0,2,0,1,0,1,1,0,0,0,0,0,0,0,5
MONTEAGUDO,atencion odontologica,aplicacion de fluor,2018-04-01,4,3,0,0,1,0,2,5,0,1,0,0,0,0,16
MONTERO,atencion odontologica,aplicacion de fluor,2018-04-01,176,130,9,7,1,7,1,10,1,0,0,0,0,0,342
MORO MORO,atencion odontologica,aplicacion de fluor,2018-04-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
MOROCHATA,atencion odontologica,aplicacion de fluor,2018-04-01,5,9,0,1,0,3,0,1,0,0,0,0,0,0,19
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,aplicacion de fluor,2018-04-01,8,2,0,0,0,0,0,0,0,0,0,0,0,0,10
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,aplicacion de fluor,2018-04-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
OCURI,atencion odontologica,aplicacion de fluor,2018-04-01,3,7,6,6,0,0,0,0,1,0,0,0,0,0,23
OKINAWA,atencion odontologica,aplicacion de fluor,2018-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
OMEREQUE,atencion odontologica,aplicacion de fluor,2018-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORURO,atencion odontologica,aplicacion de fluor,2018-04-01,48,67,54,34,14,17,58,73,24,19,0,0,0,0,408
PADCAYA,atencion odontologica,aplicacion de fluor,2018-04-01,3,3,25,16,0,0,0,0,0,0,0,0,0,0,47
PADILLA,atencion odontologica,aplicacion de fluor,2018-04-01,4,5,1,4,0,1,0,1,0,0,0,0,0,0,16
PAILON,atencion odontologica,aplicacion de fluor,2018-04-01,6,10,0,0,0,0,0,0,0,0,0,0,0,0,16
PALCA,atencion odontologica,aplicacion de fluor,2018-04-01,8,15,1,1,0,0,1,2,0,0,0,0,0,0,28
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2018-04-01,62,61,16,26,0,0,0,4,0,0,0,0,0,0,169
PAMPA GRANDE,atencion odontologica,aplicacion de fluor,2018-04-01,11,14,0,0,0,1,0,8,1,1,0,0,0,0,36
PAPEL PAMPA,atencion odontologica,aplicacion de fluor,2018-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PATACAMAYA,atencion odontologica,aplicacion de fluor,2018-04-01,7,9,0,0,0,0,0,0,0,0,0,0,0,0,16
PAZÑA,atencion odontologica,aplicacion de fluor,2018-04-01,1,1,1,2,0,0,0,0,0,0,0,0,0,0,5
PELECHUCO,atencion odontologica,aplicacion de fluor,2018-04-01,11,12,0,0,0,0,0,0,0,0,0,0,0,0,23
POCOATA,atencion odontologica,aplicacion de fluor,2018-04-01,5,9,0,0,0,0,0,0,0,0,0,0,0,0,14
POCONA,atencion odontologica,aplicacion de fluor,2018-04-01,4,4,6,11,0,0,0,0,0,0,0,0,0,0,25
POJO (CBBA),atencion odontologica,aplicacion de fluor,2018-04-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
POOPO,atencion odontologica,aplicacion de fluor,2018-04-01,1,1,7,5,2,3,0,2,1,0,0,0,0,0,22
PORCO,atencion odontologica,aplicacion de fluor,2018-04-01,2,2,1,5,0,0,0,0,0,0,0,0,0,0,10
POROMA,atencion odontologica,aplicacion de fluor,2018-04-01,20,24,38,47,12,10,0,0,0,0,0,0,0,0,151
PORONGO,atencion odontologica,aplicacion de fluor,2018-04-01,78,53,236,196,0,3,0,13,2,3,0,0,0,0,584
PORTACHUELO,atencion odontologica,aplicacion de fluor,2018-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PORVENIR,atencion odontologica,aplicacion de fluor,2018-04-01,8,6,0,0,0,0,0,0,0,0,0,0,0,0,14
POSTRER VALLE,atencion odontologica,aplicacion de fluor,2018-04-01,2,8,0,0,0,0,0,0,0,0,0,0,0,0,10
POTOSI,atencion odontologica,aplicacion de fluor,2018-04-01,62,61,16,6,5,9,19,35,10,4,0,0,0,0,227
PRESTO,atencion odontologica,aplicacion de fluor,2018-04-01,15,19,21,10,1,2,0,3,0,0,0,0,0,0,71
PUCARA,atencion odontologica,aplicacion de fluor,2018-04-01,5,9,0,0,0,0,0,0,0,0,0,0,0,0,14
PUCARANI,atencion odontologica,aplicacion de fluor,2018-04-01,15,11,2,1,0,0,1,2,0,0,0,0,0,0,32
PUERTO ACOSTA,atencion odontologica,aplicacion de fluor,2018-04-01,11,10,2,1,0,0,0,0,0,0,0,0,0,0,24
PUERTO CARABUCO,atencion odontologica,aplicacion de fluor,2018-04-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
PUERTO GONZALO MORENO,atencion odontologica,aplicacion de fluor,2018-04-01,6,8,25,17,0,5,2,9,0,0,0,0,0,0,72
PUERTO QUIJARRO,atencion odontologica,aplicacion de fluor,2018-04-01,23,26,0,0,0,0,0,0,0,0,0,0,0,0,49
PUERTO RICO,atencion odontologica,aplicacion de fluor,2018-04-01,25,16,0,0,0,3,0,2,0,0,0,0,0,0,46
PUERTO SUAREZ,atencion odontologica,aplicacion de fluor,2018-04-01,0,0,6,13,20,13,0,0,0,0,0,0,0,0,52
PUERTO VILLARROEL,atencion odontologica,aplicacion de fluor,2018-04-01,12,20,0,0,0,3,1,7,0,1,0,0,0,0,44
PUNA,atencion odontologica,aplicacion de fluor,2018-04-01,10,13,0,0,0,3,0,5,0,0,0,0,0,0,31
PUNATA,atencion odontologica,aplicacion de fluor,2018-04-01,5,7,0,3,2,3,0,6,1,0,0,0,0,0,27
QUIABAYA,atencion odontologica,aplicacion de fluor,2018-04-01,2,3,7,12,0,0,0,0,0,0,0,0,0,0,24
QUILLACOLLO,atencion odontologica,aplicacion de fluor,2018-04-01,38,57,44,41,29,42,44,81,30,38,0,0,0,0,444
QUIME,atencion odontologica,aplicacion de fluor,2018-04-01,16,11,0,0,1,0,0,0,0,0,0,0,0,0,28
QUIRUSILLAS,atencion odontologica,aplicacion de fluor,2018-04-01,13,19,29,33,0,1,0,0,0,0,0,0,0,0,95
RAVELO,atencion odontologica,aplicacion de fluor,2018-04-01,17,12,0,0,0,0,0,1,2,2,0,0,0,0,34
REYES,atencion odontologica,aplicacion de fluor,2018-04-01,0,0,1,1,0,1,1,0,0,0,0,0,0,0,4
RIBERALTA,atencion odontologica,aplicacion de fluor,2018-04-01,96,109,17,24,0,31,1,62,0,1,0,0,0,0,341
ROBORE,atencion odontologica,aplicacion de fluor,2018-04-01,19,28,13,12,0,0,5,12,2,0,0,0,0,0,91
RURRENABAQUE,atencion odontologica,aplicacion de fluor,2018-04-01,15,13,10,9,0,1,1,13,5,7,0,0,0,0,74
SACABA,atencion odontologica,aplicacion de fluor,2018-04-01,27,22,111,113,1,4,3,14,4,2,0,0,0,0,301
SACACA,atencion odontologica,aplicacion de fluor,2018-04-01,1,1,0,0,0,2,0,3,0,0,0,0,0,0,7
SALINAS DE GARCI MENDOZA,atencion odontologica,aplicacion de fluor,2018-04-01,10,7,4,6,0,3,0,8,1,1,0,0,0,0,40
SAMAIPATA,atencion odontologica,aplicacion de fluor,2018-04-01,12,8,1,0,1,1,0,4,0,0,0,0,0,0,27
SAN AGUSTIN,atencion odontologica,aplicacion de fluor,2018-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN ANDRES,atencion odontologica,aplicacion de fluor,2018-04-01,4,4,1,3,0,0,0,0,0,0,0,0,0,0,12
SAN ANDRES DE MACHACA,atencion odontologica,aplicacion de fluor,2018-04-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
SAN ANTONIO DE LOMERIO,atencion odontologica,aplicacion de fluor,2018-04-01,1,6,0,0,0,1,0,0,0,0,0,0,0,0,8
SAN BENITO,atencion odontologica,aplicacion de fluor,2018-04-01,23,31,1,1,0,0,0,4,1,0,0,0,0,0,61
SAN BORJA,atencion odontologica,aplicacion de fluor,2018-04-01,1,1,0,0,0,1,0,5,0,0,0,0,0,0,8
SAN BUENA VENTURA,atencion odontologica,aplicacion de fluor,2018-04-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
SAN CARLOS,atencion odontologica,aplicacion de fluor,2018-04-01,10,8,12,15,6,9,2,10,1,2,0,0,0,0,75
SAN IGNACIO,atencion odontologica,aplicacion de fluor,2018-04-01,13,25,27,26,2,2,2,9,0,0,0,0,0,0,106
SAN IGNACIO DE VELASCO,atencion odontologica,aplicacion de fluor,2018-04-01,22,29,0,2,0,0,0,0,0,0,0,0,0,0,53
SAN JAVIER(BNI),atencion odontologica,aplicacion de fluor,2018-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN JAVIER(STC),atencion odontologica,aplicacion de fluor,2018-04-01,3,2,268,232,0,0,1,1,1,0,0,0,0,0,508
SAN JUAN DE YAPACANI,atencion odontologica,aplicacion de fluor,2018-04-01,2,2,0,0,0,0,0,0,1,0,0,0,0,0,5
SAN JULIAN,atencion odontologica,aplicacion de fluor,2018-04-01,27,33,182,229,0,0,5,10,2,1,0,0,0,0,489
SAN LORENZO(PND),atencion odontologica,aplicacion de fluor,2018-04-01,7,12,0,0,0,0,0,0,0,0,0,0,0,0,19
SAN LORENZO(TJA),atencion odontologica,aplicacion de fluor,2018-04-01,0,1,3,7,0,4,0,0,0,0,0,0,0,0,15
SAN LUCAS,atencion odontologica,aplicacion de fluor,2018-04-01,16,21,1,0,0,0,0,1,0,0,0,0,0,0,39
SAN MATIAS,atencion odontologica,aplicacion de fluor,2018-04-01,10,6,94,94,2,3,2,2,1,1,0,0,0,0,215
SAN MIGUEL DE VELASCO,atencion odontologica,aplicacion de fluor,2018-04-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN PEDRO DE BUENA VISTA,atencion odontologica,aplicacion de fluor,2018-04-01,5,6,0,0,0,3,0,1,6,8,0,0,0,0,29
SAN PEDRO DE CURAHUARA,atencion odontologica,aplicacion de fluor,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,aplicacion de fluor,2018-04-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
SAN PEDRO(PND),atencion odontologica,aplicacion de fluor,2018-04-01,1,7,0,0,0,0,0,0,0,0,0,0,0,0,8
SAN RAFAEL,atencion odontologica,aplicacion de fluor,2018-04-01,14,13,0,0,0,0,0,2,0,0,0,0,0,0,29
SAN RAMON SCZ,atencion odontologica,aplicacion de fluor,2018-04-01,126,102,35,28,0,0,0,0,0,0,0,0,0,0,291
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2018-04-01,997,966,280,324,82,225,282,814,110,91,0,0,0,0,4171
SANTA ROSA,atencion odontologica,aplicacion de fluor,2018-04-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2018-04-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SANTIAGO DE CALLAPA,atencion odontologica,aplicacion de fluor,2018-04-01,7,4,0,0,0,0,0,0,0,0,0,0,0,0,11
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2018-04-01,7,4,2,2,0,0,3,4,3,2,0,0,0,0,27
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2018-04-01,7,4,0,0,0,2,1,3,0,0,0,0,0,0,17
SANTIVAÑES,atencion odontologica,aplicacion de fluor,2018-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SANTUARIO DE QUILLACAS,atencion odontologica,aplicacion de fluor,2018-04-01,4,5,0,1,0,0,0,0,0,0,0,0,0,0,10
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2018-04-01,12,13,2,3,0,0,0,1,0,0,0,0,0,0,31
SENA,atencion odontologica,aplicacion de fluor,2018-04-01,42,40,1,0,0,2,0,4,0,0,0,0,0,0,89
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2018-04-01,6,7,0,1,0,1,0,1,0,0,0,0,0,0,16
SICAYA,atencion odontologica,aplicacion de fluor,2018-04-01,1,3,1,0,0,0,0,0,0,0,0,0,0,0,5
SIPE SIPE,atencion odontologica,aplicacion de fluor,2018-04-01,5,7,0,0,0,0,0,1,0,0,0,0,0,0,13
SOPACHUY,atencion odontologica,aplicacion de fluor,2018-04-01,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3
SORACACHI,atencion odontologica,aplicacion de fluor,2018-04-01,6,8,19,16,0,0,0,0,1,0,0,0,0,0,50
SORATA,atencion odontologica,aplicacion de fluor,2018-04-01,4,3,0,1,0,1,0,0,0,0,0,0,0,0,9
SUCRE,atencion odontologica,aplicacion de fluor,2018-04-01,132,151,58,56,12,29,45,104,10,9,0,0,0,0,606
TACACOMA,atencion odontologica,aplicacion de fluor,2018-04-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
TAHUA,atencion odontologica,aplicacion de fluor,2018-04-01,1,8,1,1,0,0,0,1,0,1,0,0,0,0,13
TAPACARI,atencion odontologica,aplicacion de fluor,2018-04-01,26,65,4,1,0,0,1,6,5,16,0,0,0,0,124
TARABUCO,atencion odontologica,aplicacion de fluor,2018-04-01,9,11,6,2,0,2,1,9,0,0,0,0,0,0,40
TARACO,atencion odontologica,aplicacion de fluor,2018-04-01,7,7,0,0,0,3,0,3,9,6,0,0,0,0,35
TARIJA,atencion odontologica,aplicacion de fluor,2018-04-01,25,10,28,31,21,11,4,6,0,0,0,0,0,0,136
TARVITA,atencion odontologica,aplicacion de fluor,2018-04-01,61,50,0,1,0,0,0,4,0,0,0,0,0,0,116
TEOPONTE,atencion odontologica,aplicacion de fluor,2018-04-01,2,3,0,0,0,1,0,2,0,0,0,0,0,0,8
TIAWANACU,atencion odontologica,aplicacion de fluor,2018-04-01,1,5,0,1,0,0,0,0,0,0,0,0,0,0,7
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2018-04-01,2,7,0,0,0,1,0,12,0,5,0,0,0,0,27
TIPUANI,atencion odontologica,aplicacion de fluor,2018-04-01,5,10,0,1,0,1,0,1,0,0,0,0,0,0,18
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2018-04-01,31,41,7,12,1,5,0,15,4,1,0,0,0,0,117
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2018-04-01,0,2,2,5,0,0,0,0,0,0,0,0,0,0,9
TOCO,atencion odontologica,aplicacion de fluor,2018-04-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
TOLATA,atencion odontologica,aplicacion de fluor,2018-04-01,0,2,0,0,0,0,0,7,3,2,0,0,0,0,14
TOLEDO,atencion odontologica,aplicacion de fluor,2018-04-01,1,0,3,3,0,1,0,1,0,0,0,0,0,0,9
TOMAVE,atencion odontologica,aplicacion de fluor,2018-04-01,9,6,0,0,0,0,0,0,0,0,0,0,0,0,15
TOMINA,atencion odontologica,aplicacion de fluor,2018-04-01,2,7,2,3,0,0,1,2,0,0,0,0,0,0,17
TORO TORO,atencion odontologica,aplicacion de fluor,2018-04-01,3,4,0,0,1,0,0,5,0,0,0,0,0,0,13
TOTORA(CBBA),atencion odontologica,aplicacion de fluor,2018-04-01,0,0,7,5,0,0,0,0,0,0,0,0,0,0,12
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2018-04-01,0,2,0,0,0,1,1,5,1,0,0,0,0,0,10
TRIGAL,atencion odontologica,aplicacion de fluor,2018-04-01,8,9,34,25,0,0,0,0,0,0,0,0,0,0,76
TRINIDAD,atencion odontologica,aplicacion de fluor,2018-04-01,22,23,45,31,3,12,19,17,2,0,0,0,0,0,174
TUPIZA,atencion odontologica,aplicacion de fluor,2018-04-01,17,45,10,6,2,8,14,35,10,10,0,0,0,0,157
TURCO,atencion odontologica,aplicacion de fluor,2018-04-01,0,5,0,0,0,0,0,0,7,4,0,0,0,0,16
UMALA,atencion odontologica,aplicacion de fluor,2018-04-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
UNCIA,atencion odontologica,aplicacion de fluor,2018-04-01,0,1,0,0,0,1,0,8,0,0,0,0,0,0,10
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2018-04-01,1,0,0,1,0,0,1,1,0,0,0,0,0,0,4
URUBICHA,atencion odontologica,aplicacion de fluor,2018-04-01,0,2,3,2,0,0,0,3,0,0,0,0,0,0,10
UYUNI,atencion odontologica,aplicacion de fluor,2018-04-01,4,2,2,4,2,2,1,8,2,1,0,0,0,0,28
VACAS,atencion odontologica,aplicacion de fluor,2018-04-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2018-04-01,76,89,40,48,1,0,1,1,0,0,0,0,0,0,256
VIACHA,atencion odontologica,aplicacion de fluor,2018-04-01,83,71,1,2,0,0,3,18,1,1,0,0,0,0,180
VILLA CHARCAS,atencion odontologica,aplicacion de fluor,2018-04-01,6,7,0,0,0,0,0,0,0,0,0,0,0,0,13
VILLA MONTES,atencion odontologica,aplicacion de fluor,2018-04-01,5,5,17,19,3,4,0,0,0,0,0,0,0,0,53
VILLA NUEVA (LOMA ALTA),atencion odontologica,aplicacion de fluor,2018-04-01,27,20,12,15,0,1,0,0,0,0,0,0,0,0,75
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2018-04-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2018-04-01,5,5,0,1,0,2,6,18,1,1,0,0,0,0,39
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,aplicacion de fluor,2018-04-01,13,3,0,0,0,0,0,2,1,1,0,0,0,0,20
VILLAZON,atencion odontologica,aplicacion de fluor,2018-04-01,9,9,3,7,2,4,1,4,3,0,0,0,0,0,42
VINTO,atencion odontologica,aplicacion de fluor,2018-04-01,7,7,0,3,0,0,0,0,0,1,0,0,0,0,18
VITICHI,atencion odontologica,aplicacion de fluor,2018-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
WARNES,atencion odontologica,aplicacion de fluor,2018-04-01,106,68,5,2,2,1,1,10,0,5,0,0,0,0,200
YACO,atencion odontologica,aplicacion de fluor,2018-04-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
YACUIBA,atencion odontologica,aplicacion de fluor,2018-04-01,7,2,1,1,0,5,1,5,0,1,0,0,0,0,23
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2018-04-01,12,8,0,0,0,0,0,0,0,0,0,0,0,0,20
YANACACHI,atencion odontologica,aplicacion de fluor,2018-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
YAPACANI,atencion odontologica,aplicacion de fluor,2018-04-01,30,26,1,1,1,3,0,4,3,3,0,0,0,0,72
YOCALLA,atencion odontologica,aplicacion de fluor,2018-04-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
YOTALA,atencion odontologica,aplicacion de fluor,2018-04-01,16,21,3,0,1,0,0,3,0,0,0,0,0,0,44
ZUDAÑEZ,atencion odontologica,aplicacion de fluor,2018-04-01,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5
ACACIO,atencion odontologica,aplicacion de fluor,2018-05-01,0,18,0,0,0,0,0,1,0,0,0,0,0,0,19
ACHACACHI,atencion odontologica,aplicacion de fluor,2018-05-01,10,8,0,2,0,1,0,3,0,0,0,0,0,0,24
ACHOCALLA,atencion odontologica,aplicacion de fluor,2018-05-01,4,9,0,0,0,0,0,0,0,0,0,0,0,0,13
AIQUILE,atencion odontologica,aplicacion de fluor,2018-05-01,3,8,2,1,0,1,0,4,3,0,0,0,0,0,22
ALALAY,atencion odontologica,aplicacion de fluor,2018-05-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8
ALCALA,atencion odontologica,aplicacion de fluor,2018-05-01,2,2,0,0,1,0,1,0,0,0,0,0,0,0,6
ALTO BENI,atencion odontologica,aplicacion de fluor,2018-05-01,3,10,0,1,0,1,0,1,0,0,0,0,0,0,16
ANCORAIMES,atencion odontologica,aplicacion de fluor,2018-05-01,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12
ANDAMARCA,atencion odontologica,aplicacion de fluor,2018-05-01,8,11,4,3,0,0,0,1,5,3,0,0,0,0,35
ANTEQUERA,atencion odontologica,aplicacion de fluor,2018-05-01,1,3,0,4,0,1,0,0,0,0,0,0,0,0,9
ANZALDO,atencion odontologica,aplicacion de fluor,2018-05-01,4,0,52,29,0,0,0,8,4,0,0,0,0,0,97
APOLO,atencion odontologica,aplicacion de fluor,2018-05-01,1,4,0,1,0,0,0,0,0,0,0,0,0,0,6
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2018-05-01,7,7,1,0,0,1,0,0,0,0,0,0,0,0,16
ARANI,atencion odontologica,aplicacion de fluor,2018-05-01,3,4,0,1,0,0,1,2,0,0,0,0,0,0,11
ARBIETO,atencion odontologica,aplicacion de fluor,2018-05-01,6,3,0,0,0,1,0,2,0,0,0,0,0,0,12
ARQUE,atencion odontologica,aplicacion de fluor,2018-05-01,2,3,6,12,1,0,0,3,0,0,0,0,0,0,27
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2018-05-01,10,22,16,0,0,0,0,1,0,0,0,0,0,0,49
ATOCHA,atencion odontologica,aplicacion de fluor,2018-05-01,1,0,6,7,2,0,0,0,0,0,0,0,0,0,16
AYATA,atencion odontologica,aplicacion de fluor,2018-05-01,1,3,0,0,0,1,0,0,0,0,0,0,0,0,5
AYO AYO,atencion odontologica,aplicacion de fluor,2018-05-01,1,0,3,1,0,0,0,0,0,0,0,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2018-05-01,6,8,0,0,0,1,1,2,2,0,0,0,0,0,20
AZURDUY,atencion odontologica,aplicacion de fluor,2018-05-01,0,6,1,2,0,0,0,0,0,0,0,0,0,0,9
BATALLAS,atencion odontologica,aplicacion de fluor,2018-05-01,6,5,0,0,0,0,1,0,0,0,0,0,0,0,12
BAURES,atencion odontologica,aplicacion de fluor,2018-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,aplicacion de fluor,2018-05-01,12,1,0,0,0,0,0,0,0,0,0,0,0,0,13
BELLA FLOR,atencion odontologica,aplicacion de fluor,2018-05-01,35,27,1,0,0,2,0,3,0,0,0,0,0,0,68
BERMEJO,atencion odontologica,aplicacion de fluor,2018-05-01,0,1,4,3,0,1,2,0,0,1,0,0,0,0,12
BETANZOS,atencion odontologica,aplicacion de fluor,2018-05-01,8,11,0,0,0,0,0,0,0,0,0,0,0,0,19
BOLIVAR,atencion odontologica,aplicacion de fluor,2018-05-01,2,1,0,0,0,0,1,2,0,2,0,0,0,0,8
BOLPEBRA,atencion odontologica,aplicacion de fluor,2018-05-01,17,16,5,0,0,0,0,0,0,0,0,0,0,0,38
BUENA VISTA,atencion odontologica,aplicacion de fluor,2018-05-01,3,6,14,24,0,0,0,0,0,0,0,0,0,0,47
CABEZAS,atencion odontologica,aplicacion de fluor,2018-05-01,82,79,0,2,0,2,0,15,1,0,0,0,0,0,181
CAIROMA,atencion odontologica,aplicacion de fluor,2018-05-01,1,1,1,1,0,2,0,2,0,0,0,0,0,0,8
"CAIZA ""D""",atencion odontologica,aplicacion de fluor,2018-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAJUATA,atencion odontologica,aplicacion de fluor,2018-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
