,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
CARAPARI,atencion odontologica,consulta repetida,2018-04-01,4,1,16,25,13,27,58,135,1,1,0,0,0,2,283
CARIPUYO,atencion odontologica,consulta repetida,2018-04-01,2,2,0,0,1,3,5,14,0,4,0,1,0,0,32
CHACARILLA,atencion odontologica,consulta repetida,2018-04-01,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3
CHALLAPATA,atencion odontologica,consulta repetida,2018-04-01,16,38,44,20,9,8,8,61,21,9,0,7,0,28,269
CHAQUI,atencion odontologica,consulta repetida,2018-04-01,2,0,1,1,0,6,0,12,4,2,0,10,0,0,38
CHARAGUA,atencion odontologica,consulta repetida,2018-04-01,2,3,3,0,4,2,8,7,1,1,0,2,0,0,33
CHAYANTA,atencion odontologica,consulta repetida,2018-04-01,14,2,2,10,4,11,17,31,6,8,0,0,0,5,110
CHIMORE,atencion odontologica,consulta repetida,2018-04-01,24,21,2,2,3,12,3,16,8,1,0,5,0,11,108
CHIPAYA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
CHUA COCANI,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,1,3,0,0,0,0,0,0,1,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2018-04-01,20,8,5,3,0,1,4,5,0,1,0,0,0,2,49
CHUMA,atencion odontologica,consulta repetida,2018-04-01,1,1,0,2,0,2,1,6,1,0,0,0,0,1,15
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2018-04-01,2,4,5,7,8,1,9,45,2,9,0,13,0,6,111
CKOCHAS,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,1,1,7,3,6,0,2,0,2,22
CLIZA,atencion odontologica,consulta repetida,2018-04-01,34,34,35,13,16,10,37,40,23,28,0,3,0,11,284
COBIJA,atencion odontologica,consulta repetida,2018-04-01,19,10,17,27,16,28,42,139,4,0,0,13,0,27,342
COCHABAMBA,atencion odontologica,consulta repetida,2018-04-01,469,419,482,443,232,283,1346,1784,347,262,0,33,0,104,6204
COIPASA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
COLCAPIRHUA,atencion odontologica,consulta repetida,2018-04-01,8,16,1,10,1,3,5,27,21,8,0,4,0,5,109
COLOMI,atencion odontologica,consulta repetida,2018-04-01,1,2,0,0,0,0,0,7,3,1,0,0,0,3,17
COLPA BELGICA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COLQUECHACA,atencion odontologica,consulta repetida,2018-04-01,3,7,7,13,10,12,29,73,23,22,0,16,0,8,223
COLQUENCHA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,7,0,5,0,1,0,0,0,0,13
COLQUIRI,atencion odontologica,consulta repetida,2018-04-01,3,16,6,9,3,4,22,32,3,0,0,2,0,0,100
COMANCHE,atencion odontologica,consulta repetida,2018-04-01,0,1,0,0,0,0,0,0,6,0,0,0,0,0,7
COMARAPA,atencion odontologica,consulta repetida,2018-04-01,1,0,1,5,0,4,7,9,2,4,0,1,0,2,36
CONCEPCION,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
CORO CORO,atencion odontologica,consulta repetida,2018-04-01,8,4,13,17,4,11,12,27,0,2,0,0,0,0,98
COROICO,atencion odontologica,consulta repetida,2018-04-01,3,5,2,7,1,1,0,11,0,1,0,0,0,1,32
CORQUE,atencion odontologica,consulta repetida,2018-04-01,4,0,1,0,0,1,1,2,2,2,0,0,0,0,13
COTAGAITA,atencion odontologica,consulta repetida,2018-04-01,18,18,33,42,16,26,114,162,15,16,0,3,0,1,464
COTOCA,atencion odontologica,consulta repetida,2018-04-01,24,13,0,0,5,0,1,3,1,0,0,0,0,2,49
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2018-04-01,23,20,3,4,0,4,3,18,6,3,0,6,0,9,99
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,2,3,0,0,0,0,0,0,0,5
CUEVO,atencion odontologica,consulta repetida,2018-04-01,1,0,2,1,0,5,12,6,0,0,0,2,0,0,29
CULPINA,atencion odontologica,consulta repetida,2018-04-01,4,2,6,8,8,14,13,39,0,8,0,1,0,4,107
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2018-04-01,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4
DESAGUADERO,atencion odontologica,consulta repetida,2018-04-01,0,1,0,2,0,0,1,7,3,0,0,0,0,0,14
EL ALTO,atencion odontologica,consulta repetida,2018-04-01,232,243,372,395,163,267,363,767,82,59,0,79,0,25,3047
EL PUENTE(STC),atencion odontologica,consulta repetida,2018-04-01,3,1,0,0,2,2,1,2,2,3,0,0,0,0,16
EL PUENTE(TJA),atencion odontologica,consulta repetida,2018-04-01,0,0,1,5,0,1,6,14,1,1,0,0,0,0,29
EL TORNO,atencion odontologica,consulta repetida,2018-04-01,22,28,9,11,18,25,23,37,16,15,0,19,0,7,230
EL VILLAR,atencion odontologica,consulta repetida,2018-04-01,4,0,1,3,0,4,8,14,0,1,0,1,0,0,36
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2018-04-01,0,11,10,4,6,16,4,29,0,0,0,0,0,1,81
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2018-04-01,16,8,0,0,0,6,1,19,2,3,0,1,0,12,68
ESCARA,atencion odontologica,consulta repetida,2018-04-01,0,5,1,0,0,1,0,3,1,0,0,0,0,3,14
ESCOMA,atencion odontologica,consulta repetida,2018-04-01,0,0,9,5,0,1,0,0,1,0,0,0,0,0,16
ESMERALDA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
EUCALIPTUS,atencion odontologica,consulta repetida,2018-04-01,5,1,5,4,4,5,10,20,0,1,0,1,0,6,62
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2018-04-01,1,2,19,5,0,1,0,4,0,1,0,0,0,0,33
FILADELFIA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2018-04-01,1,0,0,0,0,5,0,12,2,3,0,0,0,12,35
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta repetida,2018-04-01,0,1,0,0,0,0,0,2,0,0,0,0,0,2,5
GUANAY,atencion odontologica,consulta repetida,2018-04-01,3,2,4,2,1,2,2,3,1,2,0,1,0,0,23
GUAQUI,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
GUAYARAMERIN,atencion odontologica,consulta repetida,2018-04-01,21,35,69,94,25,34,100,106,20,14,0,6,0,2,526
GUTIERREZ,atencion odontologica,consulta repetida,2018-04-01,5,5,4,6,1,3,12,17,3,3,0,4,0,2,65
HUACARETA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2018-04-01,0,0,0,2,0,0,8,16,0,1,0,0,0,0,27
HUACHACALLA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
HUANUNI,atencion odontologica,consulta repetida,2018-04-01,17,22,24,29,10,25,54,58,45,10,0,0,0,0,294
HUARACAJE,atencion odontologica,consulta repetida,2018-04-01,1,1,0,0,0,0,2,6,0,0,0,0,0,0,10
HUARINA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HUATAJATA,atencion odontologica,consulta repetida,2018-04-01,1,0,2,0,1,0,2,2,3,6,0,0,0,0,17
HUAYLLAMARCA,atencion odontologica,consulta repetida,2018-04-01,0,0,4,0,0,1,0,3,2,4,0,0,0,0,14
HUMANATA,atencion odontologica,consulta repetida,2018-04-01,3,4,0,0,0,3,0,1,16,21,0,3,0,1,52
ICHOCA,atencion odontologica,consulta repetida,2018-04-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
ICLA,atencion odontologica,consulta repetida,2018-04-01,1,0,2,2,0,0,0,2,0,0,0,0,0,0,7
INCAHUASI,atencion odontologica,consulta repetida,2018-04-01,2,0,5,1,0,4,4,9,0,0,0,0,0,1,26
INQUISIVI,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2018-04-01,2,0,1,0,0,1,1,1,0,0,0,0,0,0,6
IXIAMAS,atencion odontologica,consulta repetida,2018-04-01,0,0,2,3,0,0,1,6,0,0,0,0,0,4,16
LA ASUNTA,atencion odontologica,consulta repetida,2018-04-01,8,2,10,10,2,4,2,7,0,0,0,1,0,3,49
LA GUARDIA,atencion odontologica,consulta repetida,2018-04-01,13,18,1,1,1,0,0,2,0,0,0,0,0,2,38
LA PAZ,atencion odontologica,consulta repetida,2018-04-01,609,677,847,744,356,553,1430,2524,463,449,0,89,0,68,8809
LA RIVERA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6
LAJA,atencion odontologica,consulta repetida,2018-04-01,1,0,1,1,1,1,1,5,0,2,0,0,0,0,13
LAS CARRERAS,atencion odontologica,consulta repetida,2018-04-01,0,0,0,6,4,6,5,34,7,0,0,0,0,2,64
LLALLAGUA,atencion odontologica,consulta repetida,2018-04-01,21,4,24,15,22,50,32,108,31,13,0,31,0,20,371
LLICA,atencion odontologica,consulta repetida,2018-04-01,0,0,2,0,1,1,7,9,0,1,0,0,0,2,23
MACHACAMARCA,atencion odontologica,consulta repetida,2018-04-01,1,3,12,8,0,7,21,14,16,14,0,0,0,1,97
MACHARETI,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,1,1,0,1,2,0,0,0,0,0,5
MAGDALENA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,2,5,1,5,9,5,0,0,0,0,0,27
MAIRANA,atencion odontologica,consulta repetida,2018-04-01,12,9,5,3,4,11,1,20,1,3,0,2,0,10,81
MAPIRI,atencion odontologica,consulta repetida,2018-04-01,5,5,1,1,0,1,1,19,1,1,0,2,0,5,42
MECAPACA,atencion odontologica,consulta repetida,2018-04-01,0,1,4,0,1,0,0,6,0,0,0,2,0,2,16
MINEROS,atencion odontologica,consulta repetida,2018-04-01,0,2,0,0,0,0,0,1,1,0,0,0,0,1,5
MIZQUE,atencion odontologica,consulta repetida,2018-04-01,3,20,11,7,14,15,7,39,0,1,0,10,0,11,138
MOCOMOCO,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,1,1,2,1,3,0,0,0,0,0,8
MOJINETE,atencion odontologica,consulta repetida,2018-04-01,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
MOJOCOYA,atencion odontologica,consulta repetida,2018-04-01,0,4,12,13,5,18,17,46,5,0,0,8,0,0,128
MONTEAGUDO,atencion odontologica,consulta repetida,2018-04-01,11,13,3,3,6,7,20,48,0,4,0,7,0,18,140
MONTERO,atencion odontologica,consulta repetida,2018-04-01,7,8,13,19,7,7,23,49,12,1,0,1,0,0,147
MORO MORO,atencion odontologica,consulta repetida,2018-04-01,0,3,1,0,0,0,2,6,0,5,0,0,0,0,17
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
OCURI,atencion odontologica,consulta repetida,2018-04-01,0,0,1,3,0,4,0,9,3,0,0,3,0,3,26
OMEREQUE,atencion odontologica,consulta repetida,2018-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ORURO,atencion odontologica,consulta repetida,2018-04-01,317,375,254,291,95,164,441,819,187,136,0,66,0,76,3221
PADCAYA,atencion odontologica,consulta repetida,2018-04-01,1,2,10,0,2,5,19,27,1,0,0,0,0,2,69
PADILLA,atencion odontologica,consulta repetida,2018-04-01,7,37,11,12,2,4,49,31,11,6,0,9,0,11,190
PAILON,atencion odontologica,consulta repetida,2018-04-01,4,0,0,0,0,0,0,1,0,0,0,3,0,3,11
PALCA,atencion odontologica,consulta repetida,2018-04-01,1,1,0,1,0,0,3,9,0,0,0,2,0,1,18
PALOS BLANCOS,atencion odontologica,consulta repetida,2018-04-01,4,4,1,1,0,0,0,4,2,1,0,0,0,0,17
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2018-04-01,1,0,1,0,0,0,0,2,0,2,0,0,0,1,7
PAMPA GRANDE,atencion odontologica,consulta repetida,2018-04-01,0,1,0,0,0,0,0,5,0,2,0,0,0,4,12
PAPEL PAMPA,atencion odontologica,consulta repetida,2018-04-01,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3
PASORAPA,atencion odontologica,consulta repetida,2018-04-01,0,0,3,2,0,0,3,17,10,0,0,1,0,0,36
PATACAMAYA,atencion odontologica,consulta repetida,2018-04-01,27,27,5,6,1,4,4,34,4,0,0,26,0,11,149
PAZÑA,atencion odontologica,consulta repetida,2018-04-01,1,1,2,2,3,1,1,9,2,2,0,2,0,1,27
POCOATA,atencion odontologica,consulta repetida,2018-04-01,5,0,0,0,0,0,0,0,2,0,0,0,0,0,7
POCONA,atencion odontologica,consulta repetida,2018-04-01,1,0,0,5,1,4,3,5,1,0,0,1,0,0,21
POJO (CBBA),atencion odontologica,consulta repetida,2018-04-01,5,5,4,9,5,11,5,28,1,0,0,6,0,5,84
POOPO,atencion odontologica,consulta repetida,2018-04-01,9,3,9,12,8,7,21,13,2,1,0,2,0,0,87
PORCO,atencion odontologica,consulta repetida,2018-04-01,4,3,5,3,2,8,3,15,0,0,0,1,0,3,47
POROMA,atencion odontologica,consulta repetida,2018-04-01,0,1,0,5,0,3,1,15,1,0,0,3,0,1,30
PORVENIR,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,3,4,0,5,0,0,0,3,0,0,15
POSTRER VALLE,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POTOSI,atencion odontologica,consulta repetida,2018-04-01,185,279,237,240,173,407,535,1020,78,46,0,91,0,82,3373
PRESTO,atencion odontologica,consulta repetida,2018-04-01,1,0,3,0,7,3,5,14,7,0,0,0,0,0,40
PUCARANI,atencion odontologica,consulta repetida,2018-04-01,10,2,0,0,1,2,1,7,4,4,0,6,0,2,39
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2018-04-01,17,5,28,14,2,3,14,13,0,0,0,3,0,3,102
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2018-04-01,15,19,0,0,0,0,0,12,3,5,0,8,0,1,63
PUERTO RICO,atencion odontologica,consulta repetida,2018-04-01,6,0,0,0,2,1,9,6,1,0,0,4,0,0,29
PUERTO SUAREZ,atencion odontologica,consulta repetida,2018-04-01,16,6,2,0,3,0,8,8,9,1,0,6,0,2,61
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2018-04-01,27,31,1,1,2,29,1,43,13,9,0,15,0,45,217
PUNA,atencion odontologica,consulta repetida,2018-04-01,4,0,0,5,2,2,3,37,0,1,0,1,0,0,55
PUNATA,atencion odontologica,consulta repetida,2018-04-01,12,22,8,19,13,27,13,66,15,28,0,16,0,29,268
QUIABAYA,atencion odontologica,consulta repetida,2018-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,consulta repetida,2018-04-01,46,49,70,38,20,47,82,122,29,28,0,3,0,6,540
QUIME,atencion odontologica,consulta repetida,2018-04-01,0,0,1,0,0,0,5,0,2,0,0,0,0,0,8
RAVELO,atencion odontologica,consulta repetida,2018-04-01,1,1,0,1,0,8,3,14,0,0,0,0,0,1,29
REYES,atencion odontologica,consulta repetida,2018-04-01,3,1,23,27,2,1,24,29,0,8,0,0,0,0,118
RIBERALTA,atencion odontologica,consulta repetida,2018-04-01,12,19,20,31,29,34,33,69,33,15,0,14,0,2,311
ROBORE,atencion odontologica,consulta repetida,2018-04-01,0,0,5,10,5,2,4,17,1,0,0,0,0,0,44
RURRENABAQUE,atencion odontologica,consulta repetida,2018-04-01,0,0,1,2,2,5,7,4,3,0,0,0,0,0,24
SABAYA,atencion odontologica,consulta repetida,2018-04-01,0,0,4,0,2,0,2,11,0,0,0,0,0,1,20
SACABA,atencion odontologica,consulta repetida,2018-04-01,55,55,31,48,4,20,25,60,13,5,0,1,0,14,331
SACABAMBA,atencion odontologica,consulta repetida,2018-04-01,0,3,0,0,0,0,2,4,0,0,0,0,0,0,9
SACACA,atencion odontologica,consulta repetida,2018-04-01,5,5,0,1,0,6,1,11,10,8,0,0,0,0,47
SAIPINA,atencion odontologica,consulta repetida,2018-04-01,0,3,0,3,0,0,2,11,2,3,0,2,0,1,27
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2018-04-01,0,10,12,7,3,8,15,9,18,4,0,0,0,4,90
SAMAIPATA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,3,0,0,2,8,0,0,0,1,0,2,16
SAN ANDRES,atencion odontologica,consulta repetida,2018-04-01,0,0,1,2,0,1,0,0,0,0,0,3,0,1,8
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2018-04-01,2,5,1,6,4,1,7,15,10,13,0,0,0,0,64
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2018-04-01,12,8,0,0,0,2,0,0,0,1,0,1,0,1,25
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,consulta repetida,2018-04-01,33,35,14,20,0,31,0,54,9,36,0,3,0,17,252
SAN BORJA,atencion odontologica,consulta repetida,2018-04-01,3,3,12,8,7,5,22,31,3,2,0,0,0,0,96
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
SAN CARLOS,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SAN IGNACIO,atencion odontologica,consulta repetida,2018-04-01,4,2,3,9,6,14,21,39,2,3,0,1,0,4,108
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2018-04-01,2,5,25,23,4,16,17,61,16,6,0,0,0,0,175
SAN JAVIER(STC),atencion odontologica,consulta repetida,2018-04-01,1,4,4,1,1,0,4,6,2,1,0,1,0,0,25
SAN JOAQUIN,atencion odontologica,consulta repetida,2018-04-01,20,0,2,1,5,39,14,42,2,8,0,32,0,33,198
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2018-04-01,1,0,0,4,0,0,8,14,0,2,0,0,0,0,29
SAN JULIAN,atencion odontologica,consulta repetida,2018-04-01,14,1,4,2,6,8,8,30,0,0,0,15,0,3,91
SAN LORENZO(PND),atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2018-04-01,0,1,12,13,8,3,24,84,2,1,0,0,0,0,148
SAN LUCAS,atencion odontologica,consulta repetida,2018-04-01,2,4,10,4,5,3,15,16,2,0,0,0,0,3,64
SAN MATIAS,atencion odontologica,consulta repetida,2018-04-01,2,1,0,0,0,0,0,2,0,0,0,0,0,0,5
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2018-04-01,0,13,1,6,2,4,5,16,6,0,0,3,0,2,58
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2018-04-01,0,0,0,1,0,2,0,3,0,0,0,0,0,1,7
SAN PEDRO,atencion odontologica,consulta repetida,2018-04-01,0,0,0,1,3,3,4,24,8,5,0,0,0,1,49
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2018-04-01,3,2,0,1,5,6,1,27,7,14,0,3,0,6,75
SAN PEDRO DE TIQUINA,atencion odontologica,consulta repetida,2018-04-01,18,0,1,2,2,6,0,14,5,1,0,8,0,0,57
SAN RAFAEL,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
SAN RAMON BENI,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,5,0,0,0,3,0,0,8
SAN RAMON SCZ,atencion odontologica,consulta repetida,2018-04-01,5,5,18,11,0,0,0,0,0,0,0,0,0,0,39
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2018-04-01,298,266,456,433,270,399,1428,2388,413,450,0,53,0,23,6877
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2018-04-01,4,0,1,1,0,7,1,5,1,1,0,0,0,0,21
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2018-04-01,7,2,3,11,3,3,21,42,37,15,0,8,0,10,162
SANTIAGO DE HUATA,atencion odontologica,consulta repetida,2018-04-01,0,0,2,0,4,5,7,5,0,0,0,0,0,0,23
SANTIVAÑES,atencion odontologica,consulta repetida,2018-04-01,2,4,6,7,1,0,6,13,5,4,0,2,0,2,52
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2018-04-01,0,2,4,0,3,6,2,9,9,7,0,0,0,0,42
SAPAHAQUI,atencion odontologica,consulta repetida,2018-04-01,0,0,1,0,3,1,3,4,1,2,0,0,0,0,15
SHINAOTA,atencion odontologica,consulta repetida,2018-04-01,1,2,0,0,0,0,0,1,1,0,0,0,0,1,6
SICAYA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,3,0,3,0,5,0,0,0,0,0,0,11
SIPE SIPE,atencion odontologica,consulta repetida,2018-04-01,214,228,6,12,0,15,5,99,138,162,0,48,0,48,975
SOPACHUY,atencion odontologica,consulta repetida,2018-04-01,0,6,1,4,3,4,19,30,5,0,0,1,0,5,78
SORACACHI,atencion odontologica,consulta repetida,2018-04-01,0,7,0,5,2,7,8,12,6,2,0,1,0,0,50
SORATA,atencion odontologica,consulta repetida,2018-04-01,0,3,1,5,0,7,2,12,0,3,0,5,0,4,42
SUCRE,atencion odontologica,consulta repetida,2018-04-01,257,218,353,354,182,310,807,1329,153,94,0,56,0,48,4161
TACACOMA,atencion odontologica,consulta repetida,2018-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TACOPAYA,atencion odontologica,consulta repetida,2018-04-01,14,9,1,0,0,3,4,14,19,28,0,5,0,11,108
TAHUA,atencion odontologica,consulta repetida,2018-04-01,0,1,0,0,0,0,1,0,0,2,0,0,0,0,4
TAPACARI,atencion odontologica,consulta repetida,2018-04-01,0,2,1,0,1,2,0,12,1,3,0,3,0,4,29
TARABUCO,atencion odontologica,consulta repetida,2018-04-01,0,0,2,0,0,4,10,14,0,1,0,1,0,0,32
TARATA,atencion odontologica,consulta repetida,2018-04-01,7,3,4,2,4,8,6,20,0,6,0,1,0,1,62
TARIJA,atencion odontologica,consulta repetida,2018-04-01,80,54,229,219,132,264,640,947,129,68,0,29,0,41,2832
TARVITA,atencion odontologica,consulta repetida,2018-04-01,8,0,1,9,3,8,5,22,0,0,0,1,0,7,64
TEOPONTE,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,1,0,4,4,0,0,0,0,0,0,9
TIAWANACU,atencion odontologica,consulta repetida,2018-04-01,6,9,5,6,1,4,10,27,2,3,0,0,0,2,75
TINGUIPAYA,atencion odontologica,consulta repetida,2018-04-01,0,2,0,0,0,4,0,5,1,4,0,4,0,2,22
TIPUANI,atencion odontologica,consulta repetida,2018-04-01,8,0,0,1,0,0,0,0,0,0,0,0,0,0,9
TIQUIPAYA,atencion odontologica,consulta repetida,2018-04-01,42,53,3,5,3,8,5,20,7,6,0,11,0,7,170
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2018-04-01,12,4,5,2,0,0,3,6,0,2,0,1,0,2,37
TOCO,atencion odontologica,consulta repetida,2018-04-01,6,10,0,1,0,0,1,2,6,5,0,0,0,2,33
TODOS SANTOS,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
TOLATA,atencion odontologica,consulta repetida,2018-04-01,0,5,0,0,0,1,2,6,6,2,0,0,0,0,22
TOLEDO,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,2,2,4,3,0,0,0,0,11
TOMAVE,atencion odontologica,consulta repetida,2018-04-01,2,0,2,4,0,15,4,22,0,2,0,4,0,1,56
TOMINA,atencion odontologica,consulta repetida,2018-04-01,8,7,13,17,14,9,13,62,0,2,0,2,0,3,150
TORO TORO,atencion odontologica,consulta repetida,2018-04-01,0,0,3,3,3,6,8,11,7,2,0,5,0,2,50
TOTORA(CBBA),atencion odontologica,consulta repetida,2018-04-01,4,12,1,12,5,14,4,15,0,1,0,3,0,1,72
TRIGAL,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,6,4,0,0,0,0,0,10
TRINIDAD,atencion odontologica,consulta repetida,2018-04-01,61,68,103,80,80,63,181,273,78,44,0,22,0,6,1059
TUPIZA,atencion odontologica,consulta repetida,2018-04-01,38,46,15,29,20,16,42,118,68,27,0,1,0,4,424
TURCO,atencion odontologica,consulta repetida,2018-04-01,12,0,2,0,0,5,2,8,1,3,0,0,0,0,33
UMALA,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
UNCIA,atencion odontologica,consulta repetida,2018-04-01,29,25,8,15,22,33,34,73,12,19,0,4,0,9,283
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2018-04-01,3,5,18,36,3,41,24,83,4,0,0,1,0,0,218
UYUNI,atencion odontologica,consulta repetida,2018-04-01,2,5,3,9,5,1,8,19,21,8,0,2,0,1,84
VACAS,atencion odontologica,consulta repetida,2018-04-01,1,0,1,0,0,1,3,2,1,2,0,0,0,1,12
VALLEGRANDE,atencion odontologica,consulta repetida,2018-04-01,0,1,2,10,4,5,11,13,19,15,0,0,0,1,81
VIACHA,atencion odontologica,consulta repetida,2018-04-01,66,66,15,24,2,22,17,76,14,6,0,26,0,15,349
VILA VILA,atencion odontologica,consulta repetida,2018-04-01,0,1,0,0,0,4,1,7,0,0,0,2,0,2,17
VILLA CHARCAS,atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,2,0,3,0,0,0,0,0,3,8
VILLA MONTES,atencion odontologica,consulta repetida,2018-04-01,2,2,10,24,10,18,21,47,1,0,0,0,0,0,135
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta repetida,2018-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
VILLA RIVERO,atencion odontologica,consulta repetida,2018-04-01,13,6,2,8,0,2,11,14,5,2,0,0,0,5,68
VILLA SERRANO,atencion odontologica,consulta repetida,2018-04-01,8,15,0,0,5,1,2,13,0,1,0,2,0,1,48
VILLA TUNARI,atencion odontologica,consulta repetida,2018-04-01,1,3,4,2,6,2,10,12,2,1,0,1,0,0,44
