,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
TOCO,atencion odontologica,exodoncia,2018-04-01,0,0,1,3,1,0,0,4,5,14,0,0,0,0,28
TODOS SANTOS,atencion odontologica,exodoncia,2018-04-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
TOLATA,atencion odontologica,exodoncia,2018-04-01,0,0,1,0,0,0,0,1,0,2,0,0,0,0,4
TOLEDO,atencion odontologica,exodoncia,2018-04-01,0,0,2,2,1,0,0,4,1,2,0,0,0,0,12
TOMAVE,atencion odontologica,exodoncia,2018-04-01,0,0,5,10,3,10,4,26,4,7,0,0,0,0,69
TOMINA,atencion odontologica,exodoncia,2018-04-01,0,0,12,9,2,2,8,23,5,1,0,0,0,0,62
TORO TORO,atencion odontologica,exodoncia,2018-04-01,0,0,3,0,1,3,1,3,4,8,0,0,0,0,23
TOTORA(CBBA),atencion odontologica,exodoncia,2018-04-01,0,0,10,3,0,2,6,6,5,12,0,0,0,0,44
TOTORA(ORR),atencion odontologica,exodoncia,2018-04-01,0,0,2,1,2,1,1,10,6,5,0,0,0,0,28
TRIGAL,atencion odontologica,exodoncia,2018-04-01,0,1,1,1,0,2,0,4,10,0,0,0,0,0,19
TRINIDAD,atencion odontologica,exodoncia,2018-04-01,1,5,64,63,11,15,68,152,26,12,0,0,0,0,417
TUPIZA,atencion odontologica,exodoncia,2018-04-01,2,0,15,9,4,9,39,57,29,22,0,0,0,0,186
TURCO,atencion odontologica,exodoncia,2018-04-01,0,0,3,2,0,1,2,4,0,3,0,0,0,0,15
UMALA,atencion odontologica,exodoncia,2018-04-01,0,1,3,0,0,0,1,3,0,0,0,0,0,0,8
UNCIA,atencion odontologica,exodoncia,2018-04-01,0,0,13,10,3,3,11,23,5,12,0,0,0,0,80
URIONDO (A. CONCEPCION),atencion odontologica,exodoncia,2018-04-01,0,1,12,13,6,4,14,52,8,5,0,0,0,0,115
URUBICHA,atencion odontologica,exodoncia,2018-04-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
UYUNI,atencion odontologica,exodoncia,2018-04-01,2,0,3,10,1,5,16,17,9,8,0,0,0,0,71
VACAS,atencion odontologica,exodoncia,2018-04-01,0,0,3,6,0,2,8,12,11,13,0,0,0,0,55
VALLEGRANDE,atencion odontologica,exodoncia,2018-04-01,0,0,4,9,2,4,6,21,18,1,0,0,0,0,65
VIACHA,atencion odontologica,exodoncia,2018-04-01,12,9,22,18,6,20,21,48,36,25,0,0,0,0,217
VILA VILA,atencion odontologica,exodoncia,2018-04-01,0,0,1,2,2,1,0,2,1,0,0,0,0,0,9
VILLA CHARCAS,atencion odontologica,exodoncia,2018-04-01,2,0,4,0,2,2,5,14,4,1,0,0,0,0,34
VILLA MONTES,atencion odontologica,exodoncia,2018-04-01,1,2,27,33,14,16,31,53,14,4,0,0,0,0,195
VILLA NUEVA (LOMA ALTA),atencion odontologica,exodoncia,2018-04-01,1,0,2,4,1,1,1,8,0,0,0,0,0,0,18
VILLA RIVERO,atencion odontologica,exodoncia,2018-04-01,0,0,0,1,0,0,3,11,4,7,0,0,0,0,26
VILLA SERRANO,atencion odontologica,exodoncia,2018-04-01,0,0,3,1,2,4,6,35,0,1,0,0,0,0,52
VILLA TUNARI,atencion odontologica,exodoncia,2018-04-01,2,2,21,15,0,8,20,25,13,7,0,0,0,0,113
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,exodoncia,2018-04-01,0,0,4,3,1,0,5,15,13,3,0,0,0,0,44
VILLAZON,atencion odontologica,exodoncia,2018-04-01,2,1,23,16,4,9,13,46,14,18,0,0,0,0,146
VINTO,atencion odontologica,exodoncia,2018-04-01,5,0,10,9,0,2,2,13,13,8,0,0,0,0,62
VITICHI,atencion odontologica,exodoncia,2018-04-01,0,0,8,7,4,5,5,16,12,13,0,0,0,0,70
WALDO BALLIVIAN,atencion odontologica,exodoncia,2018-04-01,0,0,4,0,1,2,2,6,1,0,0,0,0,0,16
WARNES,atencion odontologica,exodoncia,2018-04-01,0,2,12,7,2,3,0,14,13,18,0,0,0,0,71
YACO,atencion odontologica,exodoncia,2018-04-01,0,0,2,3,1,7,5,8,6,10,0,0,0,0,42
YACUIBA,atencion odontologica,exodoncia,2018-04-01,0,1,14,16,9,7,17,50,21,34,0,0,0,0,169
YAMPARAEZ,atencion odontologica,exodoncia,2018-04-01,0,0,1,0,2,0,2,8,3,5,0,0,0,0,21
YANACACHI,atencion odontologica,exodoncia,2018-04-01,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4
YAPACANI,atencion odontologica,exodoncia,2018-04-01,0,1,4,5,1,0,9,3,4,1,0,0,0,0,28
YOCALLA,atencion odontologica,exodoncia,2018-04-01,0,0,10,6,4,6,1,14,1,6,0,0,0,0,48
YOTALA,atencion odontologica,exodoncia,2018-04-01,0,0,2,7,1,5,7,13,11,9,0,0,0,0,55
YUNCHARA,atencion odontologica,exodoncia,2018-04-01,0,0,12,14,1,2,9,26,14,14,0,0,0,0,92
ZUDAÑEZ,atencion odontologica,exodoncia,2018-04-01,0,0,1,2,2,3,10,24,15,2,0,0,0,0,59
ACACIO,atencion odontologica,exodoncia,2018-05-01,0,0,4,3,0,0,0,2,0,1,0,0,0,0,10
ACHACACHI,atencion odontologica,exodoncia,2018-05-01,3,1,10,13,0,0,9,12,10,10,0,0,0,0,68
ACHOCALLA,atencion odontologica,exodoncia,2018-05-01,6,2,4,5,2,2,1,9,1,13,0,0,0,0,45
AIQUILE,atencion odontologica,exodoncia,2018-05-01,0,0,6,7,0,1,1,1,1,7,0,0,0,0,24
ALALAY,atencion odontologica,exodoncia,2018-05-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
ALCALA,atencion odontologica,exodoncia,2018-05-01,0,0,1,1,0,1,1,1,0,0,0,0,0,0,5
ALTO BENI,atencion odontologica,exodoncia,2018-05-01,0,0,0,4,1,1,4,11,2,5,0,0,0,0,28
ANCORAIMES,atencion odontologica,exodoncia,2018-05-01,0,0,1,3,1,4,6,18,8,4,0,0,0,0,45
ANDAMARCA,atencion odontologica,exodoncia,2018-05-01,0,0,1,6,2,1,2,1,4,0,0,0,0,0,17
ANTEQUERA,atencion odontologica,exodoncia,2018-05-01,0,0,0,3,0,2,0,3,2,3,0,0,0,0,13
ANZALDO,atencion odontologica,exodoncia,2018-05-01,0,0,3,12,0,1,2,8,5,5,0,0,0,0,36
APOLO,atencion odontologica,exodoncia,2018-05-01,0,0,5,4,0,8,2,16,22,7,0,0,0,0,64
ARAMPAMPA,atencion odontologica,exodoncia,2018-05-01,0,0,1,3,0,1,1,9,8,9,0,0,0,0,32
ARANI,atencion odontologica,exodoncia,2018-05-01,3,0,7,4,0,1,1,4,1,12,0,0,0,0,33
ARBIETO,atencion odontologica,exodoncia,2018-05-01,1,1,9,18,0,3,0,7,1,15,0,0,0,0,55
ARQUE,atencion odontologica,exodoncia,2018-05-01,1,0,6,8,3,4,6,18,1,8,0,0,0,0,55
ASCENCION DE GUARAYOS,atencion odontologica,exodoncia,2018-05-01,8,5,5,0,5,16,13,23,36,27,0,0,0,0,138
ATOCHA,atencion odontologica,exodoncia,2018-05-01,1,0,14,20,5,8,22,34,2,4,0,0,0,0,110
AUCAPATA,atencion odontologica,exodoncia,2018-05-01,0,2,1,2,5,3,2,15,1,6,0,0,0,0,37
AYATA,atencion odontologica,exodoncia,2018-05-01,0,0,1,5,6,4,12,28,5,1,0,0,0,0,62
AYO AYO,atencion odontologica,exodoncia,2018-05-01,1,0,0,2,0,1,2,5,2,6,0,0,0,0,19
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,exodoncia,2018-05-01,0,0,12,10,1,9,13,34,14,12,0,0,0,0,105
AZURDUY,atencion odontologica,exodoncia,2018-05-01,0,0,2,6,1,5,4,30,0,13,0,0,0,0,61
BATALLAS,atencion odontologica,exodoncia,2018-05-01,0,0,10,7,3,14,6,13,19,8,0,0,0,0,80
BAURES,atencion odontologica,exodoncia,2018-05-01,2,2,8,8,0,0,4,13,1,2,0,0,0,0,40
BELEN DE ANDAMARCA,atencion odontologica,exodoncia,2018-05-01,0,0,1,0,0,0,1,0,2,0,0,0,0,0,4
BELEN DE URMIRI,atencion odontologica,exodoncia,2018-05-01,0,0,1,0,0,0,1,3,0,1,0,0,0,0,6
BELLA FLOR,atencion odontologica,exodoncia,2018-05-01,0,0,1,4,0,0,2,4,5,0,0,0,0,0,16
BERMEJO,atencion odontologica,exodoncia,2018-05-01,0,0,8,17,4,1,13,36,7,2,0,0,0,0,88
BETANZOS,atencion odontologica,exodoncia,2018-05-01,0,0,8,5,3,9,15,31,51,32,0,0,0,0,154
BOLIVAR,atencion odontologica,exodoncia,2018-05-01,0,0,1,0,3,0,1,1,2,0,0,0,0,0,8
BOLPEBRA,atencion odontologica,exodoncia,2018-05-01,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6
BOYUIBE,atencion odontologica,exodoncia,2018-05-01,0,0,1,0,2,3,0,2,2,0,0,0,0,0,10
BUENA VISTA,atencion odontologica,exodoncia,2018-05-01,0,0,1,0,0,1,3,2,6,0,0,0,0,0,13
CABEZAS,atencion odontologica,exodoncia,2018-05-01,1,0,8,5,0,3,3,18,10,12,0,0,0,0,60
CAIROMA,atencion odontologica,exodoncia,2018-05-01,0,1,5,2,3,4,10,8,2,2,0,0,0,0,37
"CAIZA ""D""",atencion odontologica,exodoncia,2018-05-01,0,0,1,4,2,6,1,11,11,17,0,0,0,0,53
CAJUATA,atencion odontologica,exodoncia,2018-05-01,0,0,10,8,1,3,5,17,8,2,0,0,0,0,54
CALACOTO,atencion odontologica,exodoncia,2018-05-01,0,0,0,0,0,1,0,3,8,17,0,0,0,0,29
CALAMARCA,atencion odontologica,exodoncia,2018-05-01,0,0,10,4,2,6,9,16,5,2,0,0,0,0,54
CAMARGO,atencion odontologica,exodoncia,2018-05-01,0,0,18,18,0,5,5,23,1,1,0,0,0,0,71
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,exodoncia,2018-05-01,0,0,2,2,0,0,6,5,0,1,0,0,0,0,16
CAMIRI,atencion odontologica,exodoncia,2018-05-01,1,4,15,11,8,9,20,27,18,9,0,0,0,0,122
CAPINOTA,atencion odontologica,exodoncia,2018-05-01,0,1,11,10,2,0,6,0,1,7,0,0,0,0,38
CAQUIAVIRI,atencion odontologica,exodoncia,2018-05-01,0,0,41,67,10,3,10,19,12,13,0,0,0,0,175
CARACOLLO,atencion odontologica,exodoncia,2018-05-01,0,0,7,9,2,2,4,11,3,4,0,0,0,0,42
CARANAVI,atencion odontologica,exodoncia,2018-05-01,4,6,15,12,4,13,22,35,20,7,0,0,0,0,138
CARAPARI,atencion odontologica,exodoncia,2018-05-01,0,1,26,23,6,7,14,37,5,0,0,0,0,0,119
CARIPUYO,atencion odontologica,exodoncia,2018-05-01,0,0,3,3,2,1,4,12,0,0,0,0,0,0,25
CARMEN RIVERO TORREZ,atencion odontologica,exodoncia,2018-05-01,0,1,1,1,0,0,1,5,0,4,0,0,0,0,13
CATACORA,atencion odontologica,exodoncia,2018-05-01,0,0,0,4,4,0,1,4,2,0,0,0,0,0,15
CHACARILLA,atencion odontologica,exodoncia,2018-05-01,0,0,0,0,0,1,0,2,2,7,0,0,0,0,12
CHALLAPATA,atencion odontologica,exodoncia,2018-05-01,4,0,33,38,4,6,12,27,19,23,0,0,0,0,166
CHAQUI,atencion odontologica,exodoncia,2018-05-01,1,0,3,0,2,4,3,12,13,22,0,0,0,0,60
CHARAGUA,atencion odontologica,exodoncia,2018-05-01,2,0,20,7,9,12,22,49,16,10,0,0,0,0,147
CHARAÑA,atencion odontologica,exodoncia,2018-05-01,0,0,1,0,1,1,2,5,0,0,0,0,0,0,10
CHAYANTA,atencion odontologica,exodoncia,2018-05-01,0,0,6,8,10,10,9,27,10,21,0,0,0,0,101
CHIMORE,atencion odontologica,exodoncia,2018-05-01,1,0,11,17,1,3,10,19,7,2,0,0,0,0,71
CHIPAYA,atencion odontologica,exodoncia,2018-05-01,1,0,0,1,1,1,0,0,0,1,0,0,0,0,5
CHOQUE COTA,atencion odontologica,exodoncia,2018-05-01,0,0,0,1,0,0,2,1,0,1,0,0,0,0,5
CHUA COCANI,atencion odontologica,exodoncia,2018-05-01,0,0,0,0,0,1,1,1,3,1,0,0,0,0,7
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,exodoncia,2018-05-01,3,1,5,7,0,1,6,13,1,4,0,0,0,0,41
CHUMA,atencion odontologica,exodoncia,2018-05-01,0,0,10,10,8,14,28,30,33,27,0,0,0,0,160
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,exodoncia,2018-05-01,0,0,1,1,2,0,1,3,10,4,0,0,0,0,22
CKOCHAS,atencion odontologica,exodoncia,2018-05-01,0,0,5,6,0,0,6,22,5,13,0,0,0,0,57
CLIZA,atencion odontologica,exodoncia,2018-05-01,1,1,5,13,3,1,4,14,7,7,0,0,0,0,56
COBIJA,atencion odontologica,exodoncia,2018-05-01,5,1,18,25,5,9,39,40,5,3,0,0,0,0,150
COCAPATA,atencion odontologica,exodoncia,2018-05-01,0,0,1,3,0,9,3,20,18,41,0,0,0,0,95
COCHABAMBA,atencion odontologica,exodoncia,2018-05-01,6,3,245,243,47,36,117,181,113,80,0,0,0,0,1071
COIPASA,atencion odontologica,exodoncia,2018-05-01,0,0,2,0,0,0,0,1,5,0,0,0,0,0,8
COLCAPIRHUA,atencion odontologica,exodoncia,2018-05-01,0,1,7,4,0,1,1,10,9,10,0,0,0,0,43
"COLCHA ""K""",atencion odontologica,exodoncia,2018-05-01,1,0,10,7,8,6,6,20,2,5,0,0,0,0,65
COLLANA,atencion odontologica,exodoncia,2018-05-01,0,0,0,1,0,0,1,0,0,2,0,0,0,0,4
COLOMI,atencion odontologica,exodoncia,2018-05-01,0,2,4,4,0,5,1,5,3,2,0,0,0,0,26
COLPA BELGICA,atencion odontologica,exodoncia,2018-05-01,0,0,6,0,0,0,0,10,0,2,0,0,0,0,18
COLQUECHACA,atencion odontologica,exodoncia,2018-05-01,0,1,5,8,6,8,8,44,19,24,0,0,0,0,123
COLQUENCHA,atencion odontologica,exodoncia,2018-05-01,0,0,11,3,3,8,12,14,2,3,0,0,0,0,56
COLQUIRI,atencion odontologica,exodoncia,2018-05-01,0,0,6,10,6,5,10,10,3,7,0,0,0,0,57
COMANCHE,atencion odontologica,exodoncia,2018-05-01,0,0,0,0,0,4,4,4,0,2,0,0,0,0,14
COMARAPA,atencion odontologica,exodoncia,2018-05-01,0,0,3,0,0,4,0,22,2,14,0,0,0,0,45
COMBAYA,atencion odontologica,exodoncia,2018-05-01,0,0,0,0,0,0,4,2,0,0,0,0,0,0,6
CONCEPCION,atencion odontologica,exodoncia,2018-05-01,0,0,6,5,0,0,0,13,5,3,0,0,0,0,32
COPACABANA,atencion odontologica,exodoncia,2018-05-01,0,0,7,5,0,2,11,11,5,5,0,0,0,0,46
CORIPATA,atencion odontologica,exodoncia,2018-05-01,1,0,6,3,5,3,2,12,2,2,0,0,0,0,36
CORO CORO,atencion odontologica,exodoncia,2018-05-01,0,0,6,13,2,5,15,16,3,0,0,0,0,0,60
COROICO,atencion odontologica,exodoncia,2018-05-01,1,5,1,2,1,1,8,12,3,0,0,0,0,0,34
CORQUE,atencion odontologica,exodoncia,2018-05-01,0,0,3,0,3,0,1,5,2,3,0,0,0,0,17
COTAGAITA,atencion odontologica,exodoncia,2018-05-01,0,3,14,22,4,11,23,54,17,13,0,0,0,0,161
COTOCA,atencion odontologica,exodoncia,2018-05-01,0,1,7,6,0,4,7,7,9,12,0,0,0,0,53
CUATRO CAÑADAS,atencion odontologica,exodoncia,2018-05-01,1,0,11,7,0,2,9,12,14,7,0,0,0,0,63
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,exodoncia,2018-05-01,0,0,0,0,1,1,1,4,3,0,0,0,0,0,10
CUEVO,atencion odontologica,exodoncia,2018-05-01,0,0,3,5,1,2,8,21,1,0,0,0,0,0,41
CULPINA,atencion odontologica,exodoncia,2018-05-01,0,2,12,13,5,8,9,43,10,12,0,0,0,0,114
CURAHUARA DE CARANGAS,atencion odontologica,exodoncia,2018-05-01,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4
CURVA,atencion odontologica,exodoncia,2018-05-01,1,0,0,2,0,0,2,0,1,0,0,0,0,0,6
DESAGUADERO,atencion odontologica,exodoncia,2018-05-01,0,0,1,5,0,1,0,0,1,2,0,0,0,0,10
EL ALTO,atencion odontologica,exodoncia,2018-05-01,19,30,415,422,100,129,133,195,109,70,0,0,0,0,1622
EL CHORO,atencion odontologica,exodoncia,2018-05-01,0,0,2,1,0,0,0,3,1,5,0,0,0,0,12
EL PUENTE(STC),atencion odontologica,exodoncia,2018-05-01,0,1,5,5,0,1,4,8,3,2,0,0,0,0,29
EL PUENTE(TJA),atencion odontologica,exodoncia,2018-05-01,0,0,10,3,1,4,9,23,5,1,0,0,0,0,56
EL TORNO,atencion odontologica,exodoncia,2018-05-01,3,2,18,5,2,4,3,16,9,12,0,0,0,0,74
EL VILLAR,atencion odontologica,exodoncia,2018-05-01,0,0,3,0,1,0,3,7,4,5,0,0,0,0,23
ENTRE RIOS TRJ,atencion odontologica,exodoncia,2018-05-01,0,2,9,18,3,9,10,43,17,8,0,0,0,0,119
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2018-05-01,1,2,4,4,0,0,0,5,4,1,0,0,0,0,21
ESCARA,atencion odontologica,exodoncia,2018-05-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
ESCOMA,atencion odontologica,exodoncia,2018-05-01,3,0,6,4,8,5,8,12,4,3,0,0,0,0,53
ESMERALDA,atencion odontologica,exodoncia,2018-05-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
EUCALIPTUS,atencion odontologica,exodoncia,2018-05-01,0,0,3,3,3,7,4,2,3,5,0,0,0,0,30
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2018-05-01,0,0,15,14,1,4,2,12,6,4,0,0,0,0,58
FILADELFIA,atencion odontologica,exodoncia,2018-05-01,0,0,8,10,3,1,1,1,0,0,0,0,0,0,24
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2018-05-01,3,0,5,4,1,0,1,7,12,12,0,0,0,0,45
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2018-05-01,0,0,6,7,4,5,8,26,24,16,0,0,0,0,96
GUANAY,atencion odontologica,exodoncia,2018-05-01,1,1,0,0,1,2,2,12,19,8,0,0,0,0,46
GUAQUI,atencion odontologica,exodoncia,2018-05-01,0,0,5,10,1,3,5,22,13,13,0,0,0,0,72
GUAYARAMERIN,atencion odontologica,exodoncia,2018-05-01,2,7,23,35,14,9,13,44,6,5,0,0,0,0,158
GUTIERREZ,atencion odontologica,exodoncia,2018-05-01,3,6,16,14,15,11,31,49,5,6,0,0,0,0,156
HUACARETA,atencion odontologica,exodoncia,2018-05-01,0,0,1,1,2,0,3,11,7,12,0,0,0,0,37
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2018-05-01,0,0,0,2,0,1,0,3,0,0,0,0,0,0,6
HUACHACALLA,atencion odontologica,exodoncia,2018-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HUANUNI,atencion odontologica,exodoncia,2018-05-01,2,1,13,18,6,5,15,20,9,6,0,0,0,0,95
HUARACAJE,atencion odontologica,exodoncia,2018-05-01,0,0,1,1,0,2,3,5,0,2,0,0,0,0,14
HUARINA,atencion odontologica,exodoncia,2018-05-01,1,0,1,1,0,0,3,10,6,4,0,0,0,0,26
HUATAJATA,atencion odontologica,exodoncia,2018-05-01,0,0,4,4,4,2,1,15,2,6,0,0,0,0,38
HUAYLLAMARCA,atencion odontologica,exodoncia,2018-05-01,0,1,8,15,0,1,1,0,6,14,0,0,0,0,46
HUMANATA,atencion odontologica,exodoncia,2018-05-01,0,1,0,0,0,1,0,2,12,11,0,0,0,0,27
ICHOCA,atencion odontologica,exodoncia,2018-05-01,0,0,1,0,4,0,7,3,11,6,0,0,0,0,32
ICLA,atencion odontologica,exodoncia,2018-05-01,0,0,19,19,3,5,12,36,12,0,0,0,0,0,106
INCAHUASI,atencion odontologica,exodoncia,2018-05-01,0,0,1,4,0,3,2,15,1,0,0,0,0,0,26
INGAVI (HUMAITA),atencion odontologica,exodoncia,2018-05-01,0,2,2,0,1,0,2,9,1,0,0,0,0,0,17
INQUISIVI,atencion odontologica,exodoncia,2018-05-01,6,1,6,2,2,12,13,14,10,12,0,0,0,0,78
IRUPANA (VILLA DE LANZA),atencion odontologica,exodoncia,2018-05-01,1,0,13,9,3,7,11,33,15,6,0,0,0,0,98
IXIAMAS,atencion odontologica,exodoncia,2018-05-01,3,1,12,8,1,2,2,15,7,3,0,0,0,0,54
JESUS DE MACHACA,atencion odontologica,exodoncia,2018-05-01,0,0,4,10,2,6,6,14,29,18,0,0,0,0,89
LA ASUNTA,atencion odontologica,exodoncia,2018-05-01,6,0,21,26,10,14,22,45,10,8,0,0,0,0,162
LA GUARDIA,atencion odontologica,exodoncia,2018-05-01,6,10,4,5,1,4,2,28,36,10,0,0,0,0,106
LA PAZ,atencion odontologica,exodoncia,2018-05-01,29,23,245,292,93,109,282,472,228,151,0,0,0,0,1924
LA RIVERA,atencion odontologica,exodoncia,2018-05-01,0,0,0,0,0,0,2,0,0,5,0,0,0,0,7
LAGUNILLAS,atencion odontologica,exodoncia,2018-05-01,0,0,0,1,0,0,2,3,0,1,0,0,0,0,7
LAJA,atencion odontologica,exodoncia,2018-05-01,0,2,3,6,1,3,6,10,10,6,0,0,0,0,47
LAS CARRERAS,atencion odontologica,exodoncia,2018-05-01,0,0,8,4,0,0,1,6,1,0,0,0,0,0,20
LICOMA PAMPA,atencion odontologica,exodoncia,2018-05-01,0,0,2,0,0,0,1,8,0,2,0,0,0,0,13
LLALLAGUA,atencion odontologica,exodoncia,2018-05-01,5,2,18,14,1,8,7,23,8,11,0,0,0,0,97
LLICA,atencion odontologica,exodoncia,2018-05-01,0,0,2,0,0,0,5,1,3,1,0,0,0,0,12
LORETO,atencion odontologica,exodoncia,2018-05-01,0,0,5,3,0,1,0,0,0,0,0,0,0,0,9
LURIBAY,atencion odontologica,exodoncia,2018-05-01,0,0,1,1,2,5,3,8,1,3,0,0,0,0,24
MACHACAMARCA,atencion odontologica,exodoncia,2018-05-01,0,0,3,2,0,1,1,3,3,1,0,0,0,0,14
MACHARETI,atencion odontologica,exodoncia,2018-05-01,0,0,7,2,1,3,7,16,2,1,0,0,0,0,39
MAGDALENA,atencion odontologica,exodoncia,2018-05-01,2,0,14,6,2,1,7,20,2,6,0,0,0,0,60
MAIRANA,atencion odontologica,exodoncia,2018-05-01,0,0,0,2,0,2,3,8,0,2,0,0,0,0,17
MALLA,atencion odontologica,exodoncia,2018-05-01,1,0,3,3,0,0,3,1,5,3,0,0,0,0,19
MAPIRI,atencion odontologica,exodoncia,2018-05-01,0,0,3,5,3,3,3,10,0,0,0,0,0,0,27
MECAPACA,atencion odontologica,exodoncia,2018-05-01,3,0,11,6,5,4,5,10,5,5,0,0,0,0,54
MINEROS,atencion odontologica,exodoncia,2018-05-01,0,0,2,1,0,1,1,7,59,38,0,0,0,0,109
MIZQUE,atencion odontologica,exodoncia,2018-05-01,3,2,7,6,0,5,6,40,5,8,0,0,0,0,82
MOCOMOCO,atencion odontologica,exodoncia,2018-05-01,0,0,7,4,8,13,15,18,15,21,0,0,0,0,101
MOJINETE,atencion odontologica,exodoncia,2018-05-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
MOJOCOYA,atencion odontologica,exodoncia,2018-05-01,0,0,6,18,2,4,11,22,8,6,0,0,0,0,77
MONTEAGUDO,atencion odontologica,exodoncia,2018-05-01,2,1,5,6,2,4,6,20,6,2,0,0,0,0,54
MONTERO,atencion odontologica,exodoncia,2018-05-01,0,0,31,35,3,4,23,42,32,20,0,0,0,0,190
MOROCHATA,atencion odontologica,exodoncia,2018-05-01,0,0,3,4,2,4,2,10,1,4,0,0,0,0,30
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,exodoncia,2018-05-01,0,0,3,0,0,1,2,2,0,0,0,0,0,0,8
NAZACARA DE PACAJES,atencion odontologica,exodoncia,2018-05-01,0,0,0,1,2,0,2,0,0,0,0,0,0,0,5
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,exodoncia,2018-05-01,2,0,2,1,1,1,0,4,1,1,0,0,0,0,13
OCURI,atencion odontologica,exodoncia,2018-05-01,0,0,5,12,0,2,5,10,4,0,0,0,0,0,38
OKINAWA,atencion odontologica,exodoncia,2018-05-01,0,0,3,1,0,0,0,5,7,10,0,0,0,0,26
OMEREQUE,atencion odontologica,exodoncia,2018-05-01,0,0,0,0,2,4,2,5,2,5,0,0,0,0,20
ORURO,atencion odontologica,exodoncia,2018-05-01,13,9,100,122,30,50,130,221,89,83,0,0,0,0,847
PADCAYA,atencion odontologica,exodoncia,2018-05-01,0,0,10,12,3,6,12,39,5,1,0,0,0,0,88
PADILLA,atencion odontologica,exodoncia,2018-05-01,0,1,4,1,2,6,4,25,6,1,0,0,0,0,50
PAILON,atencion odontologica,exodoncia,2018-05-01,4,7,6,9,2,1,10,25,2,3,0,0,0,0,69
PALCA,atencion odontologica,exodoncia,2018-05-01,2,2,12,15,2,17,15,26,16,12,0,0,0,0,119
PALOS BLANCOS,atencion odontologica,exodoncia,2018-05-01,0,0,4,11,3,3,8,23,14,9,0,0,0,0,75
PAMPA AULLAGAS,atencion odontologica,exodoncia,2018-05-01,0,0,0,2,0,0,1,4,1,3,0,0,0,0,11
PAMPA GRANDE,atencion odontologica,exodoncia,2018-05-01,0,0,0,1,0,0,0,12,1,0,0,0,0,0,14
PAPEL PAMPA,atencion odontologica,exodoncia,2018-05-01,0,1,4,0,0,1,2,6,1,0,0,0,0,0,15
PASORAPA,atencion odontologica,exodoncia,2018-05-01,0,0,4,1,0,0,0,3,5,6,0,0,0,0,19
PATACAMAYA,atencion odontologica,exodoncia,2018-05-01,0,1,2,7,4,1,11,0,0,10,0,0,0,0,36
PAZÑA,atencion odontologica,exodoncia,2018-05-01,0,0,1,4,2,1,2,3,1,2,0,0,0,0,16
PELECHUCO,atencion odontologica,exodoncia,2018-05-01,0,1,2,3,5,4,14,10,3,2,0,0,0,0,44
POCOATA,atencion odontologica,exodoncia,2018-05-01,0,0,2,1,1,1,3,10,16,29,0,0,0,0,63
POCONA,atencion odontologica,exodoncia,2018-05-01,0,0,40,44,4,4,6,10,8,4,0,0,0,0,120
POJO (CBBA),atencion odontologica,exodoncia,2018-05-01,1,0,4,3,0,3,5,9,8,3,0,0,0,0,36
POOPO,atencion odontologica,exodoncia,2018-05-01,2,3,6,4,2,2,12,11,1,3,0,0,0,0,46
PORCO,atencion odontologica,exodoncia,2018-05-01,0,0,0,0,0,1,2,4,1,2,0,0,0,0,10
POROMA,atencion odontologica,exodoncia,2018-05-01,0,2,15,18,3,3,11,87,8,10,0,0,0,0,157
PORONGO,atencion odontologica,exodoncia,2018-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PORTACHUELO,atencion odontologica,exodoncia,2018-05-01,0,0,4,8,1,3,2,5,3,1,0,0,0,0,27
