,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
GUTIERREZ,atencion odontologica,periodoncia,2018-04-01,0,0,1,0,3,1,3,6,3,1,0,0,0,0,18
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,periodoncia,2018-04-01,0,0,3,2,3,7,20,29,4,5,0,0,0,0,73
HUARACAJE,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,2,2,0,1,0,0,0,0,6
HUARINA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5
HUATAJATA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
HUAYLLAMARCA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUMANATA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,0,2,2,4,0,0,0,0,9
ICHOCA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,1,8,4,0,0,0,0,14
ICLA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,2,4,3,5,0,0,0,0,0,0,14
INCAHUASI,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
INQUISIVI,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,5,1,4,0,1,0,0,0,0,11
IXIAMAS,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
JESUS DE MACHACA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
LA ASUNTA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,4,3,14,0,2,0,0,0,0,23
LA GUARDIA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,5,1,29,13,9,0,0,0,0,57
LA PAZ,atencion odontologica,periodoncia,2018-04-01,0,0,27,34,58,100,389,803,164,197,0,0,0,0,1772
LA RIVERA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LAS CARRERAS,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LLALLAGUA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,5,6,24,5,2,0,0,0,0,42
LLICA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,6,6,0,0,0,0,0,0,12
LURIBAY,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,2,2,1,0,0,0,0,5
MACHACAMARCA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,10,6,10,8,0,0,0,0,34
MACHARETI,atencion odontologica,periodoncia,2018-04-01,0,0,9,5,0,5,14,22,2,0,0,0,0,0,57
MAGDALENA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
MAIRANA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,7,1,0,0,0,0,0,8
MALLA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
MAPIRI,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,10,0,3,0,0,0,0,13
MECAPACA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,2,4,1,2,0,0,0,0,10
MINEROS,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,3,9,12,0,0,0,0,24
MIZQUE,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,3,2,23,6,5,0,0,0,0,39
MOJOCOYA,atencion odontologica,periodoncia,2018-04-01,0,0,0,2,1,5,2,7,1,0,0,0,0,0,18
MONTEAGUDO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,5,10,0,0,0,0,0,0,16
MONTERO,atencion odontologica,periodoncia,2018-04-01,0,0,4,9,5,21,22,62,14,20,0,0,0,0,157
MOROCHATA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,0,7,5,6,0,0,0,0,20
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NAZACARA DE PACAJES,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
OCURI,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,0,4,4,0,0,0,0,9
OKINAWA,atencion odontologica,periodoncia,2018-04-01,0,0,2,1,1,3,6,23,3,3,0,0,0,0,42
OMEREQUE,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
ORURO,atencion odontologica,periodoncia,2018-04-01,0,0,7,7,32,30,266,730,51,52,0,0,0,0,1175
PADILLA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,4,13,8,0,1,0,0,0,0,26
PAILON,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,1,0,2,4,3,2,0,0,0,0,12
PALCA,atencion odontologica,periodoncia,2018-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PALOS BLANCOS,atencion odontologica,periodoncia,2018-04-01,0,0,2,1,3,2,3,15,6,5,0,0,0,0,37
PAMPA AULLAGAS,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
PAMPA GRANDE,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,4,9,0,0,0,0,14
PAPEL PAMPA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,3,3,0,0,0,0,7
PASORAPA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,2,3,4,2,0,0,0,0,11
PATACAMAYA,atencion odontologica,periodoncia,2018-04-01,0,0,0,1,0,10,1,46,3,0,0,0,0,0,61
PAZÑA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
PELECHUCO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
POCOATA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,0,7,17,18,0,0,0,0,44
POCONA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,0,6,2,0,0,0,0,0,9
POJO (CBBA),atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POOPO,atencion odontologica,periodoncia,2018-04-01,0,0,0,1,1,3,7,3,2,1,0,0,0,0,18
PORCO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,0,8,0,0,0,0,0,0,10
POROMA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,4,6,6,0,0,0,0,0,0,16
PORTACHUELO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,3,1,1,0,0,0,0,5
PORVENIR,atencion odontologica,periodoncia,2018-04-01,0,0,2,3,0,3,0,0,6,0,0,0,0,0,14
POTOSI,atencion odontologica,periodoncia,2018-04-01,0,0,7,14,13,23,31,101,8,7,0,0,0,0,204
PRESTO,atencion odontologica,periodoncia,2018-04-01,0,0,0,1,0,0,3,2,1,1,0,0,0,0,8
PUERTO ACOSTA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,4,1,1,0,0,0,0,0,0,6
PUERTO QUIJARRO,atencion odontologica,periodoncia,2018-04-01,0,0,11,9,0,0,0,0,4,0,0,0,0,0,24
PUERTO RICO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,0,2,2,0,0,0,0,0,5
PUERTO SUAREZ,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO VILLARROEL,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,1,7,2,29,4,6,0,0,0,0,49
PUNA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,0,3,2,1,0,0,0,0,7
PUNATA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,2,6,2,12,5,10,0,0,0,0,37
QUIABAYA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,periodoncia,2018-04-01,0,0,11,12,15,18,95,112,52,21,0,0,0,0,336
QUIME,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
QUIRUSILLAS,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
RAVELO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,0,4,11,19,0,0,0,0,35
REYES,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,1,0,2,4,0,0,0,0,0,0,7
RIBERALTA,atencion odontologica,periodoncia,2018-04-01,0,0,0,6,13,53,17,108,5,5,0,0,0,0,207
ROBORE,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,6,6,25,2,0,0,0,0,0,39
RURRENABAQUE,atencion odontologica,periodoncia,2018-04-01,0,0,6,5,0,2,1,14,6,8,0,0,0,0,42
SABAYA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SACABA,atencion odontologica,periodoncia,2018-04-01,0,0,0,2,0,6,12,47,20,11,0,0,0,0,98
SACABAMBA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,1,1,2,0,0,0,0,5
SACACA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,3,2,0,0,0,0,6
SAIPINA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2018-04-01,0,0,0,2,0,2,4,1,4,4,0,0,0,0,17
SAMAIPATA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,6,2,3,0,0,0,0,12
SAN AGUSTIN,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
SAN ANDRES,atencion odontologica,periodoncia,2018-04-01,0,0,1,1,3,1,0,15,1,0,0,0,0,0,22
SAN ANDRES DE MACHACA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SAN ANTONIO DE ESMORUCO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4
SAN BENITO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
SAN BORJA,atencion odontologica,periodoncia,2018-04-01,0,0,3,2,3,0,14,20,4,2,0,0,0,0,48
SAN BUENA VENTURA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,1,0,2,0,0,0,0,4
SAN IGNACIO,atencion odontologica,periodoncia,2018-04-01,0,0,2,3,1,6,4,11,2,1,0,0,0,0,30
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncia,2018-04-01,0,0,2,0,0,1,4,3,0,0,0,0,0,0,10
SAN JAVIER(STC),atencion odontologica,periodoncia,2018-04-01,0,0,2,0,0,0,4,2,0,0,0,0,0,0,8
SAN JOAQUIN,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,3,6,10,0,3,0,0,0,0,22
SAN JUAN DE YAPACANI,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
SAN JULIAN,atencion odontologica,periodoncia,2018-04-01,0,0,1,2,1,4,1,27,16,8,0,0,0,0,60
SAN LORENZO(PND),atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,periodoncia,2018-04-01,0,0,1,1,0,1,2,5,0,6,0,0,0,0,16
SAN LUCAS,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
SAN MATIAS,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,3,2,2,0,0,0,0,8
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
SAN PABLO DE LIPEZ,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN PEDRO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,2,2,5,0,0,0,0,9
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
SAN RAFAEL,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,2,3,2,13,4,0,0,0,0,0,24
SAN RAMON SCZ,atencion odontologica,periodoncia,2018-04-01,0,0,40,33,5,5,5,5,1,1,0,0,0,0,95
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2018-04-01,0,0,39,40,101,244,564,1675,169,192,0,0,0,0,3024
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,0,6,3,4,0,0,0,0,14
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2018-04-01,0,0,0,1,0,3,15,8,4,2,0,0,0,0,33
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,3,6,20,31,0,0,0,0,60
SANTIVAÑES,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,4,10,8,10,0,0,0,0,32
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,0,1,4,5,0,0,0,0,12
SAPAHAQUI,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
SENA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,0,9,3,2,0,0,0,0,16
SHINAOTA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SICA SICA (VILLA AROMA),atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4
SICAYA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SIPE SIPE,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,1,2,6,37,14,18,0,0,0,0,78
SOPACHUY,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,5,2,1,0,0,0,0,0,8
SORACACHI,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,5,6,8,0,0,0,0,19
SORATA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,0,7,1,0,0,0,0,0,10
SUCRE,atencion odontologica,periodoncia,2018-04-01,0,0,16,9,17,39,188,298,32,17,0,0,0,0,616
TACACOMA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
TACOPAYA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,1,3,4,2,0,0,0,0,11
TAHUA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,0,2,4,0,0,0,0,7
TAPACARI,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,2,9,7,6,0,0,0,0,25
TARABUCO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,3,6,1,2,0,0,0,0,13
TARACO,atencion odontologica,periodoncia,2018-04-01,0,0,1,0,0,0,0,5,13,4,0,0,0,0,23
TARATA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
TARIJA,atencion odontologica,periodoncia,2018-04-01,0,0,5,1,19,17,60,153,15,12,0,0,0,0,282
TARVITA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,2,1,0,6,0,0,0,0,0,0,9
TEOPONTE,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
TIAWANACU,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
TINGUIPAYA,atencion odontologica,periodoncia,2018-04-01,0,0,1,3,0,2,1,12,14,14,0,0,0,0,47
TIPUANI,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,8,3,33,13,16,0,0,0,0,73
TIRAQUE (CBBA),atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,0,10,1,1,0,0,0,0,14
TOCO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,0,1,3,0,0,0,0,0,5
TOLATA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,11,4,2,0,0,0,0,17
TOLEDO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,2,0,4,3,0,0,0,0,9
TOMAVE,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,2,4,0,1,0,0,0,0,9
TOMINA,atencion odontologica,periodoncia,2018-04-01,0,0,3,2,0,3,1,9,0,0,0,0,0,0,18
TORO TORO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,5,3,1,0,0,0,0,10
TOTORA(CBBA),atencion odontologica,periodoncia,2018-04-01,0,0,0,0,1,2,1,8,0,2,0,0,0,0,14
TOTORA(ORR),atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,2,3,4,0,0,0,0,0,9
TRINIDAD,atencion odontologica,periodoncia,2018-04-01,0,0,4,2,7,12,20,80,5,9,0,0,0,0,139
TUPIZA,atencion odontologica,periodoncia,2018-04-01,0,0,0,1,3,2,7,25,4,17,0,0,0,0,59
TURCO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,0,1,2,0,0,0,0,4
UMALA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
UNCIA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,1,2,2,16,0,0,0,0,0,0,21
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2018-04-01,0,0,1,1,0,2,4,9,1,0,0,0,0,0,18
URUBICHA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UYUNI,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,4,7,2,0,0,0,0,0,14
VACAS,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,2,2,1,3,0,0,0,0,8
VALLEGRANDE,atencion odontologica,periodoncia,2018-04-01,0,0,0,2,1,1,2,8,4,6,0,0,0,0,24
VIACHA,atencion odontologica,periodoncia,2018-04-01,0,0,1,0,0,3,15,22,4,5,0,0,0,0,50
VILA VILA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,1,3,1,0,0,0,0,0,6
VILLA CHARCAS,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,3,2,0,0,0,0,0,6
VILLA MONTES,atencion odontologica,periodoncia,2018-04-01,0,0,1,1,1,1,11,20,0,1,0,0,0,0,36
VILLA NUEVA (LOMA ALTA),atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,1,5,1,0,0,0,0,0,9
VILLA RIVERO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,1,5,1,1,0,0,0,0,9
VILLA SERRANO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,1,3,0,2,0,0,0,0,0,0,6
VILLA TUNARI,atencion odontologica,periodoncia,2018-04-01,0,0,0,4,0,6,9,38,10,1,0,0,0,0,68
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncia,2018-04-01,0,0,1,1,1,4,10,15,3,1,0,0,0,0,36
VILLAZON,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,4,7,0,1,0,0,0,0,13
VINTO,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,2,0,49,6,7,0,0,0,0,64
VITICHI,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,1,5,2,5,0,0,0,0,14
WALDO BALLIVIAN,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
WARNES,atencion odontologica,periodoncia,2018-04-01,0,0,1,0,0,3,0,4,0,1,0,0,0,0,9
YACUIBA,atencion odontologica,periodoncia,2018-04-01,0,0,2,3,2,4,15,23,4,1,0,0,0,0,54
YAMPARAEZ,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,0,1,5,1,0,0,0,0,0,7
YANACACHI,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
YAPACANI,atencion odontologica,periodoncia,2018-04-01,0,0,2,2,2,5,7,12,4,1,0,0,0,0,35
YOCALLA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,0,4,0,2,0,0,0,0,7
YOTALA,atencion odontologica,periodoncia,2018-04-01,0,0,2,0,0,2,0,11,1,2,0,0,0,0,18
YUNCHARA,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,1,5,0,0,0,0,0,0,7
ZUDAÑEZ,atencion odontologica,periodoncia,2018-04-01,0,0,0,0,0,1,1,8,0,0,0,0,0,0,10
ACACIO,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ACHACACHI,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,1,2,3,0,2,0,0,0,0,8
ACHOCALLA,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,1,1,4,0,0,0,0,0,0,6
AIQUILE,atencion odontologica,periodoncia,2018-05-01,0,0,0,1,0,2,4,26,2,6,0,0,0,0,41
ALALAY,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCALA,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4
ALTO BENI,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,1,1,0,2,1,0,0,0,0,0,5
ANCORAIMES,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4
ANDAMARCA,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,1,5,7,0,0,0,0,13
ANTEQUERA,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,1,2,1,2,0,0,0,0,6
ANZALDO,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,1,1,0,2,6,2,0,0,0,0,12
APOLO,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,2,0,5,0,0,0,0,0,0,7
ARAMPAMPA,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
ARANI,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
ARBIETO,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,4,3,14,5,7,0,0,0,0,33
ARQUE,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,1,4,2,11,2,2,0,0,0,0,22
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,2,0,11,0,0,0,0,0,0,13
ATOCHA,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,2,4,18,21,6,19,0,0,0,0,70
AYATA,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2018-05-01,0,0,0,1,0,2,2,20,3,4,0,0,0,0,32
AZURDUY,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
BAURES,atencion odontologica,periodoncia,2018-05-01,0,0,0,1,0,1,2,2,0,0,0,0,0,0,6
BELEN DE ANDAMARCA,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,1,4,1,0,0,0,0,6
BELEN DE URMIRI,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,2,0,3,0,1,0,0,0,0,6
BELLA FLOR,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,3,11,9,1,0,0,0,0,0,24
BETANZOS,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,4,3,12,2,1,0,0,0,0,22
BOLIVAR,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,3,2,0,0,0,0,0,5
BOYUIBE,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BUENA VISTA,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,1,3,1,2,1,1,0,0,0,0,9
CABEZAS,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,3,7,13,21,0,0,0,0,44
CAIROMA,atencion odontologica,periodoncia,2018-05-01,0,0,3,1,0,2,2,7,0,1,0,0,0,0,16
"CAIZA ""D""",atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
CAJUATA,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CALACOTO,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,1,5,4,0,0,0,0,10
CALAMARCA,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4
CAMARGO,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CAMIRI,atencion odontologica,periodoncia,2018-05-01,0,0,0,7,9,25,16,35,6,4,0,0,0,0,102
CAPINOTA,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,2,1,17,15,10,5,0,0,0,0,50
CAQUIAVIRI,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CARACOLLO,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,1,7,5,9,0,0,0,0,22
CARANAVI,atencion odontologica,periodoncia,2018-05-01,0,0,6,8,9,3,5,30,8,10,0,0,0,0,79
CARAPARI,atencion odontologica,periodoncia,2018-05-01,0,0,0,6,3,4,18,29,4,1,0,0,0,0,65
CARIPUYO,atencion odontologica,periodoncia,2018-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
