municipality,group,variable,month,Repetidas,TOTAL
ARANI,consultas prenatales,repetidas,2008-05-01,44,44
ARBIETO,consultas prenatales,repetidas,2008-05-01,28,28
ARQUE,consultas prenatales,repetidas,2008-05-01,55,55
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2008-05-01,123,123
ATOCHA,consultas prenatales,repetidas,2008-05-01,65,65
AUCAPATA,consultas prenatales,repetidas,2008-05-01,6,6
AYATA,consultas prenatales,repetidas,2008-05-01,19,19
AYO AYO,consultas prenatales,repetidas,2008-05-01,15,15
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2008-05-01,120,120
AZURDUY,consultas prenatales,repetidas,2008-05-01,104,104
BATALLAS,consultas prenatales,repetidas,2008-05-01,73,73
BAURES,consultas prenatales,repetidas,2008-05-01,25,25
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2008-05-01,2,2
BELLA FLOR,consultas prenatales,repetidas,2008-05-01,9,9
BERMEJO,consultas prenatales,repetidas,2008-05-01,190,190
BETANZOS,consultas prenatales,repetidas,2008-05-01,156,156
BOLIVAR,consultas prenatales,repetidas,2008-05-01,24,24
BOLPEBRA,consultas prenatales,repetidas,2008-05-01,5,5
BOYUIBE,consultas prenatales,repetidas,2008-05-01,4,4
BUENA VISTA,consultas prenatales,repetidas,2008-05-01,41,41
CABEZAS,consultas prenatales,repetidas,2008-05-01,111,111
CAIROMA,consultas prenatales,repetidas,2008-05-01,49,49
"CAIZA ""D""",consultas prenatales,repetidas,2008-05-01,40,40
CAJUATA,consultas prenatales,repetidas,2008-05-01,44,44
CALACOTO,consultas prenatales,repetidas,2008-05-01,18,18
CALAMARCA,consultas prenatales,repetidas,2008-05-01,48,48
CAMARGO,consultas prenatales,repetidas,2008-05-01,121,121
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2008-05-01,30,30
CAMIRI,consultas prenatales,repetidas,2008-05-01,197,197
CAPINOTA,consultas prenatales,repetidas,2008-05-01,174,174
CAQUIAVIRI,consultas prenatales,repetidas,2008-05-01,16,16
CARACOLLO,consultas prenatales,repetidas,2008-05-01,119,119
CARANAVI,consultas prenatales,repetidas,2008-05-01,351,351
CARANGAS,consultas prenatales,repetidas,2008-05-01,1,1
CARAPARI,consultas prenatales,repetidas,2008-05-01,62,62
CARIPUYO,consultas prenatales,repetidas,2008-05-01,46,46
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2008-05-01,20,20
CATACORA,consultas prenatales,repetidas,2008-05-01,6,6
CHALLAPATA,consultas prenatales,repetidas,2008-05-01,171,171
CHAQUI,consultas prenatales,repetidas,2008-05-01,25,25
CHARAGUA,consultas prenatales,repetidas,2008-05-01,166,166
CHARAÑA,consultas prenatales,repetidas,2008-05-01,12,12
CHAYANTA,consultas prenatales,repetidas,2008-05-01,85,85
CHIMORE,consultas prenatales,repetidas,2008-05-01,82,82
CHIPAYA,consultas prenatales,repetidas,2008-05-01,5,5
CHOQUE COTA,consultas prenatales,repetidas,2008-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2008-05-01,114,114
CHUMA,consultas prenatales,repetidas,2008-05-01,32,32
CLIZA,consultas prenatales,repetidas,2008-05-01,111,111
COBIJA,consultas prenatales,repetidas,2008-05-01,478,478
COCHABAMBA,consultas prenatales,repetidas,2008-05-01,6052,6052
COIPASA,consultas prenatales,repetidas,2008-05-01,4,4
COLCAPIRHUA,consultas prenatales,repetidas,2008-05-01,372,372
"COLCHA ""K""",consultas prenatales,repetidas,2008-05-01,40,40
COLLANA,consultas prenatales,repetidas,2008-05-01,4,4
COLOMI,consultas prenatales,repetidas,2008-05-01,119,119
COLPA BELGICA,consultas prenatales,repetidas,2008-05-01,41,41
COLQUECHACA,consultas prenatales,repetidas,2008-05-01,128,128
COLQUENCHA,consultas prenatales,repetidas,2008-05-01,30,30
COLQUIRI,consultas prenatales,repetidas,2008-05-01,124,124
COMANCHE,consultas prenatales,repetidas,2008-05-01,4,4
COMARAPA,consultas prenatales,repetidas,2008-05-01,177,177
COMBAYA,consultas prenatales,repetidas,2008-05-01,17,17
CONCEPCION,consultas prenatales,repetidas,2008-05-01,107,107
COPACABANA,consultas prenatales,repetidas,2008-05-01,50,50
CORIPATA,consultas prenatales,repetidas,2008-05-01,59,59
CORO CORO,consultas prenatales,repetidas,2008-05-01,29,29
COROICO,consultas prenatales,repetidas,2008-05-01,113,113
CORQUE,consultas prenatales,repetidas,2008-05-01,30,30
COTAGAITA,consultas prenatales,repetidas,2008-05-01,122,122
COTOCA,consultas prenatales,repetidas,2008-05-01,273,273
CUATRO CAÑADAS,consultas prenatales,repetidas,2008-05-01,57,57
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2008-05-01,13,13
CUEVO,consultas prenatales,repetidas,2008-05-01,21,21
CULPINA,consultas prenatales,repetidas,2008-05-01,137,137
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2008-05-01,51,51
CURVA,consultas prenatales,repetidas,2008-05-01,9,9
DESAGUADERO,consultas prenatales,repetidas,2008-05-01,23,23
EL ALTO,consultas prenatales,repetidas,2008-05-01,5696,5696
EL CHORO,consultas prenatales,repetidas,2008-05-01,13,13
EL PUENTE(STC),consultas prenatales,repetidas,2008-05-01,63,63
EL PUENTE(TJA),consultas prenatales,repetidas,2008-05-01,41,41
EL TORNO,consultas prenatales,repetidas,2008-05-01,371,371
EL VILLAR,consultas prenatales,repetidas,2008-05-01,25,25
ENTRE RIOS,consultas prenatales,repetidas,2008-05-01,104,104
ENTRE RIOS,consultas prenatales,repetidas,2008-05-01,95,95
ESCARA,consultas prenatales,repetidas,2008-05-01,1,1
EUCALIPTUS,consultas prenatales,repetidas,2008-05-01,25,25
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2008-05-01,1,1
EXALTACION,consultas prenatales,repetidas,2008-05-01,14,14
FERNANDEZ ALONSO,consultas prenatales,repetidas,2008-05-01,78,78
FILADELFIA,consultas prenatales,repetidas,2008-05-01,9,9
GENERAL SAAVEDRA,consultas prenatales,repetidas,2008-05-01,98,98
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2008-05-01,26,26
GUANAY,consultas prenatales,repetidas,2008-05-01,92,92
GUAQUI,consultas prenatales,repetidas,2008-05-01,32,32
GUAYARAMERIN,consultas prenatales,repetidas,2008-05-01,120,120
GUTIERREZ,consultas prenatales,repetidas,2008-05-01,58,58
HUACARETA,consultas prenatales,repetidas,2008-05-01,71,71
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2008-05-01,16,16
HUACHACALLA,consultas prenatales,repetidas,2008-05-01,3,3
HUANUNI,consultas prenatales,repetidas,2008-05-01,178,178
HUARACAJE,consultas prenatales,repetidas,2008-05-01,17,17
HUAYLLAMARCA,consultas prenatales,repetidas,2008-05-01,2,2
ICHOCA,consultas prenatales,repetidas,2008-05-01,11,11
ICLA,consultas prenatales,repetidas,2008-05-01,58,58
INCAHUASI,consultas prenatales,repetidas,2008-05-01,206,206
INGAVI (HUMAITA),consultas prenatales,repetidas,2008-05-01,6,6
INQUISIVI,consultas prenatales,repetidas,2008-05-01,26,26
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2008-05-01,54,54
IXIAMAS,consultas prenatales,repetidas,2008-05-01,51,51
JESUS DE MACHACA,consultas prenatales,repetidas,2008-05-01,53,53
LA ASUNTA,consultas prenatales,repetidas,2008-05-01,236,236
LA GUARDIA,consultas prenatales,repetidas,2008-05-01,480,480
LA PAZ,consultas prenatales,repetidas,2008-05-01,6701,6701
LA RIVERA,consultas prenatales,repetidas,2008-05-01,2,2
LAGUNILLAS,consultas prenatales,repetidas,2008-05-01,30,30
LAJA,consultas prenatales,repetidas,2008-05-01,53,53
LAS CARRERAS,consultas prenatales,repetidas,2008-05-01,25,25
LICOMA PAMPA,consultas prenatales,repetidas,2008-05-01,10,10
LLALLAGUA,consultas prenatales,repetidas,2008-05-01,323,323
LLICA,consultas prenatales,repetidas,2008-05-01,27,27
LORETO,consultas prenatales,repetidas,2008-05-01,13,13
LURIBAY,consultas prenatales,repetidas,2008-05-01,28,28
MACHACAMARCA,consultas prenatales,repetidas,2008-05-01,17,17
MACHARETI,consultas prenatales,repetidas,2008-05-01,61,61
MAGDALENA,consultas prenatales,repetidas,2008-05-01,66,66
MAIRANA,consultas prenatales,repetidas,2008-05-01,83,83
MALLA,consultas prenatales,repetidas,2008-05-01,10,10
MAPIRI,consultas prenatales,repetidas,2008-05-01,99,99
MECAPACA,consultas prenatales,repetidas,2008-05-01,35,35
MINEROS,consultas prenatales,repetidas,2008-05-01,115,115
MIZQUE,consultas prenatales,repetidas,2008-05-01,136,136
MOCOMOCO,consultas prenatales,repetidas,2008-05-01,35,35
MOJINETE,consultas prenatales,repetidas,2008-05-01,3,3
MOJOCOYA,consultas prenatales,repetidas,2008-05-01,35,35
MONTEAGUDO,consultas prenatales,repetidas,2008-05-01,234,234
MONTERO,consultas prenatales,repetidas,2008-05-01,852,852
MORO MORO,consultas prenatales,repetidas,2008-05-01,6,6
MOROCHATA,consultas prenatales,repetidas,2008-05-01,59,59
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2008-05-01,7,7
NAZACARA DE PACAJES,consultas prenatales,repetidas,2008-05-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2008-05-01,6,6
OCURI,consultas prenatales,repetidas,2008-05-01,113,113
OKINAWA,consultas prenatales,repetidas,2008-05-01,83,83
OMEREQUE,consultas prenatales,repetidas,2008-05-01,17,17
ORURO,consultas prenatales,repetidas,2008-05-01,2322,2322
PADCAYA,consultas prenatales,repetidas,2008-05-01,82,82
PADILLA,consultas prenatales,repetidas,2008-05-01,69,69
PAILON,consultas prenatales,repetidas,2008-05-01,135,135
PALCA,consultas prenatales,repetidas,2008-05-01,46,46
PALOS BLANCOS,consultas prenatales,repetidas,2008-05-01,196,196
PAMPA AULLAGAS,consultas prenatales,repetidas,2008-05-01,21,21
PAMPA GRANDE,consultas prenatales,repetidas,2008-05-01,38,38
PAPEL PAMPA,consultas prenatales,repetidas,2008-05-01,13,13
PASORAPA,consultas prenatales,repetidas,2008-05-01,31,31
PATACAMAYA,consultas prenatales,repetidas,2008-05-01,189,189
PAZÑA,consultas prenatales,repetidas,2008-05-01,32,32
PELECHUCO,consultas prenatales,repetidas,2008-05-01,13,13
POCOATA,consultas prenatales,repetidas,2008-05-01,82,82
POCONA,consultas prenatales,repetidas,2008-05-01,39,39
POJO (CBBA),consultas prenatales,repetidas,2008-05-01,75,75
POOPO,consultas prenatales,repetidas,2008-05-01,35,35
PORCO,consultas prenatales,repetidas,2008-05-01,65,65
POROMA,consultas prenatales,repetidas,2008-05-01,84,84
PORONGO,consultas prenatales,repetidas,2008-05-01,40,40
PORTACHUELO,consultas prenatales,repetidas,2008-05-01,223,223
PORVENIR,consultas prenatales,repetidas,2008-05-01,36,36
POSTRER VALLE,consultas prenatales,repetidas,2008-05-01,14,14
POTOSI,consultas prenatales,repetidas,2008-05-01,1690,1690
PRESTO,consultas prenatales,repetidas,2008-05-01,44,44
PUCARA,consultas prenatales,repetidas,2008-05-01,4,4
PUCARANI,consultas prenatales,repetidas,2008-05-01,97,97
PUERTO ACOSTA,consultas prenatales,repetidas,2008-05-01,60,60
PUERTO CARABUCO,consultas prenatales,repetidas,2008-05-01,26,26
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2008-05-01,19,19
PUERTO PEREZ,consultas prenatales,repetidas,2008-05-01,10,10
PUERTO QUIJARRO,consultas prenatales,repetidas,2008-05-01,88,88
PUERTO RICO,consultas prenatales,repetidas,2008-05-01,19,19
PUERTO SILES,consultas prenatales,repetidas,2008-05-01,4,4
PUERTO SUAREZ,consultas prenatales,repetidas,2008-05-01,100,100
PUERTO VILLARROEL,consultas prenatales,repetidas,2008-05-01,331,331
PUNA,consultas prenatales,repetidas,2008-05-01,142,142
PUNATA,consultas prenatales,repetidas,2008-05-01,168,168
QUIABAYA,consultas prenatales,repetidas,2008-05-01,14,14
QUILLACOLLO,consultas prenatales,repetidas,2008-05-01,472,472
QUIME,consultas prenatales,repetidas,2008-05-01,34,34
QUIRUSILLAS,consultas prenatales,repetidas,2008-05-01,9,9
RAVELO,consultas prenatales,repetidas,2008-05-01,102,102
REYES,consultas prenatales,repetidas,2008-05-01,69,69
RIBERALTA,consultas prenatales,repetidas,2008-05-01,906,906
ROBORE,consultas prenatales,repetidas,2008-05-01,105,105
RURRENABAQUE,consultas prenatales,repetidas,2008-05-01,130,130
SABAYA,consultas prenatales,repetidas,2008-05-01,9,9
SACABA,consultas prenatales,repetidas,2008-05-01,714,714
SACABAMBA,consultas prenatales,repetidas,2008-05-01,24,24
SACACA,consultas prenatales,repetidas,2008-05-01,116,116
SAIPINA,consultas prenatales,repetidas,2008-05-01,47,47
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2008-05-01,53,53
SAMAIPATA,consultas prenatales,repetidas,2008-05-01,51,51
SAN AGUSTIN,consultas prenatales,repetidas,2008-05-01,5,5
SAN ANDRES,consultas prenatales,repetidas,2008-05-01,45,45
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2008-05-01,9,9
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2008-05-01,8,8
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2008-05-01,29,29
SAN BENITO,consultas prenatales,repetidas,2008-05-01,44,44
SAN BORJA,consultas prenatales,repetidas,2008-05-01,200,200
SAN BUENA VENTURA,consultas prenatales,repetidas,2008-05-01,128,128
SAN CARLOS,consultas prenatales,repetidas,2008-05-01,150,150
SAN IGNACIO,consultas prenatales,repetidas,2008-05-01,247,247
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2008-05-01,477,477
SAN JAVIER(BNI),consultas prenatales,repetidas,2008-05-01,7,7
SAN JAVIER(STC),consultas prenatales,repetidas,2008-05-01,113,113
SAN JOAQUIN,consultas prenatales,repetidas,2008-05-01,19,19
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2008-05-01,82,82
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2008-05-01,62,62
SAN JULIAN,consultas prenatales,repetidas,2008-05-01,207,207
SAN LORENZO(PND),consultas prenatales,repetidas,2008-05-01,12,12
SAN LORENZO(TJA),consultas prenatales,repetidas,2008-05-01,57,57
SAN LUCAS,consultas prenatales,repetidas,2008-05-01,328,328
SAN MATIAS,consultas prenatales,repetidas,2008-05-01,79,79
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2008-05-01,59,59
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2008-05-01,17,17
SAN PEDRO,consultas prenatales,repetidas,2008-05-01,77,77
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2008-05-01,119,119
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2008-05-01,7,7
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2008-05-01,5,5
SAN PEDRO(PND),consultas prenatales,repetidas,2008-05-01,4,4
SAN RAFAEL,consultas prenatales,repetidas,2008-05-01,37,37
SAN RAMON,consultas prenatales,repetidas,2008-05-01,85,85
SAN RAMON,consultas prenatales,repetidas,2008-05-01,5,5
SANTA ANA,consultas prenatales,repetidas,2008-05-01,139,139
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2008-05-01,6797,6797
SANTA ROSA,consultas prenatales,repetidas,2008-05-01,55,55
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2008-05-01,145,145
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2008-05-01,7,7
SANTIAGO DE HUARI,consultas prenatales,repetidas,2008-05-01,31,31
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2008-05-01,12,12
SANTIVAÑES,consultas prenatales,repetidas,2008-05-01,19,19
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2008-05-01,14,14
SAPAHAQUI,consultas prenatales,repetidas,2008-05-01,23,23
SENA,consultas prenatales,repetidas,2008-05-01,27,27
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2008-05-01,64,64
SICAYA,consultas prenatales,repetidas,2008-05-01,5,5
SIPE SIPE,consultas prenatales,repetidas,2008-05-01,227,227
SOPACHUY,consultas prenatales,repetidas,2008-05-01,57,57
SORACACHI,consultas prenatales,repetidas,2008-05-01,25,25
SORATA,consultas prenatales,repetidas,2008-05-01,74,74
SUCRE,consultas prenatales,repetidas,2008-05-01,2295,2295
TACACHI,consultas prenatales,repetidas,2008-05-01,1,1
TACACOMA,consultas prenatales,repetidas,2008-05-01,41,41
TACOBAMBA,consultas prenatales,repetidas,2008-05-01,24,24
TACOPAYA,consultas prenatales,repetidas,2008-05-01,43,43
TAHUA,consultas prenatales,repetidas,2008-05-01,1,1
TAPACARI,consultas prenatales,repetidas,2008-05-01,120,120
TARABUCO,consultas prenatales,repetidas,2008-05-01,153,153
TARACO,consultas prenatales,repetidas,2008-05-01,10,10
TARATA,consultas prenatales,repetidas,2008-05-01,43,43
TARIJA,consultas prenatales,repetidas,2008-05-01,1097,1097
TARVITA,consultas prenatales,repetidas,2008-05-01,119,119
TEOPONTE,consultas prenatales,repetidas,2008-05-01,31,31
TIAWANACU,consultas prenatales,repetidas,2008-05-01,46,46
TINGUIPAYA,consultas prenatales,repetidas,2008-05-01,62,62
TIPUANI,consultas prenatales,repetidas,2008-05-01,65,65
TIQUIPAYA,consultas prenatales,repetidas,2008-05-01,370,370
TIRAQUE (CBBA),consultas prenatales,repetidas,2008-05-01,274,274
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2008-05-01,7,7
TOCO,consultas prenatales,repetidas,2008-05-01,17,17
TODOS SANTOS,consultas prenatales,repetidas,2008-05-01,1,1
TOLATA,consultas prenatales,repetidas,2008-05-01,16,16
TOLEDO,consultas prenatales,repetidas,2008-05-01,19,19
TOMAVE,consultas prenatales,repetidas,2008-05-01,43,43
TOMINA,consultas prenatales,repetidas,2008-05-01,78,78
TORO TORO,consultas prenatales,repetidas,2008-05-01,39,39
TOTORA(CBBA),consultas prenatales,repetidas,2008-05-01,86,86
TOTORA(ORR),consultas prenatales,repetidas,2008-05-01,8,8
TRIGAL,consultas prenatales,repetidas,2008-05-01,10,10
TRINIDAD,consultas prenatales,repetidas,2008-05-01,712,712
TUPIZA,consultas prenatales,repetidas,2008-05-01,286,286
TURCO,consultas prenatales,repetidas,2008-05-01,20,20
UMALA,consultas prenatales,repetidas,2008-05-01,11,11
UNCIA,consultas prenatales,repetidas,2008-05-01,186,186
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2008-05-01,67,67
URUBICHA,consultas prenatales,repetidas,2008-05-01,84,84
UYUNI,consultas prenatales,repetidas,2008-05-01,195,195
VACAS,consultas prenatales,repetidas,2008-05-01,51,51
VALLEGRANDE,consultas prenatales,repetidas,2008-05-01,68,68
VIACHA,consultas prenatales,repetidas,2008-05-01,242,242
VILA VILA,consultas prenatales,repetidas,2008-05-01,22,22
VILLA MONTES,consultas prenatales,repetidas,2008-05-01,272,272
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2008-05-01,7,7
VILLA RIVERO,consultas prenatales,repetidas,2008-05-01,18,18
VILLA SERRANO,consultas prenatales,repetidas,2008-05-01,62,62
VILLA TUNARI,consultas prenatales,repetidas,2008-05-01,432,432
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2008-05-01,55,55
VILLAZON,consultas prenatales,repetidas,2008-05-01,285,285
VINTO,consultas prenatales,repetidas,2008-05-01,190,190
VITICHI,consultas prenatales,repetidas,2008-05-01,58,58
WALDO BALLIVIAN,consultas prenatales,repetidas,2008-05-01,11,11
WARNES,consultas prenatales,repetidas,2008-05-01,419,419
YACO,consultas prenatales,repetidas,2008-05-01,35,35
YACUIBA,consultas prenatales,repetidas,2008-05-01,543,543
YAMPARAEZ,consultas prenatales,repetidas,2008-05-01,44,44
YANACACHI,consultas prenatales,repetidas,2008-05-01,15,15
YAPACANI,consultas prenatales,repetidas,2008-05-01,243,243
YOCALLA,consultas prenatales,repetidas,2008-05-01,31,31
YOTALA,consultas prenatales,repetidas,2008-05-01,47,47
YUNCHARA,consultas prenatales,repetidas,2008-05-01,35,35
ZUDAÑEZ,consultas prenatales,repetidas,2008-05-01,45,45
ACACIO,consultas prenatales,repetidas,2008-06-01,37,37
ACHACACHI,consultas prenatales,repetidas,2008-06-01,191,191
ACHOCALLA,consultas prenatales,repetidas,2008-06-01,42,42
AIQUILE,consultas prenatales,repetidas,2008-06-01,177,177
ALALAY,consultas prenatales,repetidas,2008-06-01,2,2
ALCALA,consultas prenatales,repetidas,2008-06-01,32,32
ANCORAIMES,consultas prenatales,repetidas,2008-06-01,52,52
ANDAMARCA,consultas prenatales,repetidas,2008-06-01,9,9
ANTEQUERA,consultas prenatales,repetidas,2008-06-01,8,8
ANZALDO,consultas prenatales,repetidas,2008-06-01,32,32
APOLO,consultas prenatales,repetidas,2008-06-01,102,102
ARAMPAMPA,consultas prenatales,repetidas,2008-06-01,26,26
ARANI,consultas prenatales,repetidas,2008-06-01,43,43
ARBIETO,consultas prenatales,repetidas,2008-06-01,32,32
ARQUE,consultas prenatales,repetidas,2008-06-01,71,71
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2008-06-01,132,132
ATOCHA,consultas prenatales,repetidas,2008-06-01,86,86
AUCAPATA,consultas prenatales,repetidas,2008-06-01,9,9
AYATA,consultas prenatales,repetidas,2008-06-01,21,21
AYO AYO,consultas prenatales,repetidas,2008-06-01,16,16
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2008-06-01,124,124
AZURDUY,consultas prenatales,repetidas,2008-06-01,103,103
BATALLAS,consultas prenatales,repetidas,2008-06-01,74,74
BAURES,consultas prenatales,repetidas,2008-06-01,27,27
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2008-06-01,5,5
BELEN DE URMIRI,consultas prenatales,repetidas,2008-06-01,3,3
