municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,4,4
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,17,17
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,7,7
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,39,39
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,23,23
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,37,37
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,50,50
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,89,89
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,1,1
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,27,27
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,10,10
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,18,18
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,33,33
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,58,58
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,8,8
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,12,12
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,76,76
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,22,22
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,15,15
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,5,5
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,22,22
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,5,5
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,1,1
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,1,1
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,8,8
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,21,21
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,6,6
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,29,29
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,1877,1877
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,18,18
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,23,23
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,3,3
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,7,7
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,4,4
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,2,2
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,2,2
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,5,5
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,7,7
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,17,17
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,56,56
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,13,13
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,7,7
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,9,9
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,530,530
TACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,1,1
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,6,6
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,1,1
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,7,7
TAHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,1,1
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,32,32
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,30,30
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,2,2
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,8,8
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,299,299
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,33,33
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,6,6
TIAWANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,12,12
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,12,12
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,20,20
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,66,66
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,36,36
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,1,1
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,3,3
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,3,3
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,8,8
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,8,8
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,15,15
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,10,10
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,17,17
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,5,5
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,5,5
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,159,159
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,67,67
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,1,1
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,3,3
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,27,27
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,17,17
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,12,12
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,32,32
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,12,12
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,22,22
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,42,42
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,5,5
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,67,67
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,2,2
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,1,1
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,13,13
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,120,120
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,18,18
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,60,60
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,52,52
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,12,12
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,3,3
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,123,123
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,8,8
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,146,146
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,10,10
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,2,2
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,36,36
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,5,5
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,7,7
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,9,9
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-04-01,4,4
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,4,4
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,33,33
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,12,12
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,48,48
ALALAY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,5,5
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,5,5
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,11,11
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,8,8
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,2,2
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,10,10
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,16,16
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,2,2
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,12,12
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,8,8
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,9,9
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,46,46
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,21,21
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,1,1
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,6,6
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,28,28
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,22,22
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,19,19
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,6,6
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,2,2
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,38,38
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,32,32
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,4,4
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,1,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,1,1
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,13,13
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,33,33
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,10,10
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,12,12
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,9,9
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,7,7
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,9,9
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,54,54
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,6,6
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,71,71
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,40,40
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,32,32
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,81,81
CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,1,1
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,13,13
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,4,4
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,6,6
CATACORA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,2,2
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,28,28
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,7,7
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,36,36
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,3,3
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,19,19
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,13,13
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,19,19
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,9,9
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,25,25
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,74,74
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,1241,1241
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,42,42
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,11,11
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,1,1
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,28,28
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,7,7
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,34,34
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,8,8
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,41,41
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,33,33
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,2,2
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,26,26
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,8,8
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,18,18
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,5,5
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,16,16
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,11,11
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,34,34
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,52,52
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,16,16
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,4,4
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,2,2
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,34,34
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,7,7
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,2,2
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,6,6
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,1180,1180
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,4,4
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,18,18
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,25,25
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,60,60
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,6,6
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,17,17
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,23,23
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,6,6
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,5,5
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,19,19
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,3,3
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,31,31
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,9,9
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,12,12
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,4,4
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,19,19
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,17,17
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,16,16
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,2,2
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,66,66
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,3,3
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,4,4
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,10,10
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,55,55
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,5,5
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,11,11
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,11,11
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,10,10
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,83,83
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,63,63
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,899,899
LA RIVERA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,2,2
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,16,16
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,10,10
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,7,7
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,2,2
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,43,43
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,6,6
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,7,7
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,2,2
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,1,1
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,20,20
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,19,19
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,19,19
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,3,3
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,11,11
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-05-01,14,14
