municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,15,15
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,6,6
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,43,43
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,1,1
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,39,39
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,2,2
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,8,8
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,4,4
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,110,110
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,4,4
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,24,24
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,73,73
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,6,6
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,6,6
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,72,72
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,11,11
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,153,153
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,4,4
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,1,1
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,38,38
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,7,7
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,11,11
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,4,4
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-03-01,11,11
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,12,12
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,46,46
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,8,8
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,45,45
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,2,2
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,20,20
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,4,4
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,14,14
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,10,10
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,14,14
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,8,8
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,24,24
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,79,79
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,18,18
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,4,4
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,7,7
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,27,27
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,8,8
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,16,16
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,31,31
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,43,43
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,10,10
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,10,10
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,13,13
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,14,14
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,7,7
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,16,16
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,28,28
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,56,56
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,25,25
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,7,7
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,23,23
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,58,58
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,2,2
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,14,14
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,4,4
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,2,2
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,38,38
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,5,5
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,23,23
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,4,4
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,14,14
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,31,31
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,2,2
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,10,10
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,7,7
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,17,17
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,27,27
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1208,1208
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,2,2
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,54,54
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,4,4
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,2,2
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,21,21
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,8,8
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,62,62
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,5,5
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,8,8
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,12,12
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,9,9
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,9,9
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,14,14
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,23,23
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,19,19
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,58,58
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,8,8
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,2,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,15,15
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,5,5
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,986,986
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,2,2
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,2,2
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,2,2
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,39,39
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,35,35
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,15,15
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,4,4
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,16,16
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,11,11
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,5,5
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,5,5
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,28,28
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,19,19
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,9,9
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,2,2
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,39,39
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,7,7
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,5,5
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,10,10
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,24,24
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,20,20
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,7,7
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,13,13
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,73,73
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,71,71
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1343,1343
LA RIVERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,9,9
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,78,78
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,2,2
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,7,7
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,12,12
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,4,4
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,7,7
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,11,11
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,16,16
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,25,25
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,16,16
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,5,5
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,14,14
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,124,124
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,43,43
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,22,22
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,453,453
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,11,11
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,22,22
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,16,16
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,11,11
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,5,5
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,4,4
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,42,42
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,2,2
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,30,30
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,14,14
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,24,24
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,5,5
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,7,7
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,15,15
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,9,9
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,21,21
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,763,763
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,10,10
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,24,24
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,23,23
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,7,7
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,30,30
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,6,6
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,1,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,21,21
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,122,122
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,31,31
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,34,34
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,128,128
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,12,12
QUIRUSILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,3,3
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,25,25
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-04-01,17,17
