,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,4,9,28,10,32,42
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,0,6,8,7,8,15
ALCALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,34,49,34,49,83
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,8,3,8,3,11
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,2,3,2,4,4,8
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,4,3,4,3,7
ANTEQUERA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,6,7,18,15,24,22,46
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,1,3,1,3,4
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,11,17,11,21,22,38,60
ARAMPAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,1,1,2,2,3,5
ARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,5,1,0,4,5,9
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,11,8,2,1,13,9,22
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,29,77,73,347,102,424,526
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,22,4,0,7,22,29
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,5,1,0,0,5,1,6
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,11,19,1,0,12,19,31
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,2,0,1,1,3,1,4
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,2,2,5,8,7,10,17
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,3,0,1,1,4,5
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,1,1,1,1,2
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,3,0,3,3,6,9
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,11,10,8,5,19,15,34
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,5,6,4,11,9,17,26
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,2,9,6,12,8,20
BOYUIBE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,2,5,0,0,2,5,7
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,10,14,24,34,34,48,82
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,112,116,47,51,159,167,326
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,3,8,10,9,13,22
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,1,2,4,3,5,8
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,14,0,0,3,14,17
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,9,23,11,15,20,38,58
CAMARGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,0,4,8,5,8,13
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,68,80,79,133,147,213,360
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,4,5,3,2,7,7,14
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,5,5,0,0,5,5,10
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,4,4,76,34,80,38,118
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,15,23,10,17,25,40,65
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,12,10,14,14,26,24,50
CARIPUYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,1,1,7,1,8,9
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,2,8,4,11,6,19,25
CATACORA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,0,1,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,15,32,37,46,52,78,130
CHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,1,1,1,1,2
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,18,27,4,5,22,32,54
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,2,0,2,0,4,4
CHIMORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,12,18,54,13,66,31,97
CHIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,2,4,0,0,2,4,6
CHOQUE COTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,8,9,15,16,23,25,48
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,3,0,1,1,4,5
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,1,4,2,5,3,8
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,4,5,3,8,7,15
CLIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,4,11,22,12,26,23,49
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,13,86,12,15,25,101,126
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,10,16,8,7,18,23,41
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,479,405,196,251,675,656,1331
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,57,87,86,109,143,196,339
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,32,25,6,5,38,30,68
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,10,9,8,6,18,15,33
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,29,29,0,0,29,29,58
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,7,15,40,40,47,55,102
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,14,24,0,2,14,26,40
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,3,6,13,9,16,25
COMANCHE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,6,11,2,2,8,13,21
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,3,2,3,2,5
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,7,13,6,7,13,20,33
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,1,3,8,3,9,12
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,4,11,0,1,4,12,16
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,0,1,0,2,0,2
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,12,25,56,102,68,127,195
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,1,0,1,1,2,3
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,11,12,21,21,32,33,65
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,87,126,9,11,96,137,233
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,11,22,21,20,32,42,74
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,1,0,0,1,1,2
CULPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,7,18,10,0,17,18,35
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,1,2,1,2,3
CURVA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,2,5,4,2,6,7,13
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,1,23,21,24,22,46
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,438,529,290,481,728,1010,1738
EL CHORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,5,16,24,19,29,48
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,5,1,6,21,11,22,33
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,3,5,5,8,8,16
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,126,135,47,67,173,202,375
EL VILLAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,2,2,1,2,3,4,7
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,8,6,2,5,10,11,21
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,21,70,6,13,27,83,110
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,1,1,1,1,2,3
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,4,1,8,6,12,7,19
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,2,3,1,3,3,6
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,2,1,7,12,9,13,22
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,2,3,1,5,3,8,11
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,19,35,34,35,53,70,123
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,4,2,2,3,6,9
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,2,14,5,17,7,24
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,7,2,2,3,9,12
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,46,68,19,45,65,113,178
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,2,5,19,5,21,26
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,2,1,2,1,4,2,6
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,14,27,2,2,16,29,45
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,5,6,8,18,13,24,37
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,2,2,1,4,3,6,9
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,12,19,1,4,13,23,36
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,4,1,2,4,6,10
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,17,7,8,10,25,35
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,1,48,39,51,40,91
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,2,20,13,23,15,38
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,10,11,4,9,14,20,34
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,26,33,7,7,33,40,73
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,281,315,453,481,734,796,1530
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,848,758,419,482,1267,1240,2507
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,5,9,7,12,12,21,33
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,12,19,14,21,26,40,66
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,14,33,21,34,35,67,102
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,1,1,0,0,1,1,2
LORETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,3,2,3,2,5
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,10,7,2,4,12,11,23
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,19,16,0,0,19,16,35
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,4,5,2,7,6,12,18
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,9,16,9,16,25
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,10,12,12,8,22,20,42
MALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,1,5,1,5,2,7
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,11,20,11,20,31
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,13,40,39,45,52,85,137
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,4,8,6,6,10,14,24
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,4,10,23,38,27,48,75
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,7,15,16,18,23,33,56
MOJOCOYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,7,10,0,3,7,13,20
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,43,58,40,47,83,105,188
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,152,218,1356,1526,1508,1744,3252
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,6,7,4,11,10,18,28
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,6,5,2,10,8,15,23
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,0,0,3,5,3,5,8
OCURI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,6,3,0,4,6,7,13
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,1,31,5,34,6,40
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,217,199,173,200,390,399,789
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,6,6,8,15,14,21,35
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,6,4,2,6,8,10,18
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,9,7,141,189,150,196,346
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,11,15,22,14,33,29,62
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,12,10,5,7,17,17,34
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,3,0,1,0,4,0,4
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,7,13,1,0,8,13,21
PAPEL PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,6,2,0,0,6,2,8
PASORAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,5,2,4,6,9,8,17
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-07-01,31,16,15,11,46,27,73
