municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
POJO (CBBA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
PORCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
POROMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,11,11
PRESTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,7,7
PUCARA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
PUCARANI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,8,8
PUERTO ACOSTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
PUERTO CARABUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,10,10
PUERTO GONZALO MORENO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,7,7
PUERTO VILLARROEL,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,9,9
PUNA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
QUILLACOLLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
QUIME,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
RAVELO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
REYES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SACABA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SACACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SAN BORJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,8,8
SAN BUENA VENTURA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SAN JAVIER(STC),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,5,5
SAN LUCAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,16,16
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,25,25
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,20,20
SANTA ANA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,36,36
SANTA ROSA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SAPAHAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,5,5
SENA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,9,9
SICAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SIPE SIPE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SOPACHUY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SORACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,3,3
SORATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,3,3
SUCRE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
TACACOMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
TACOBAMBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
TACOPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,4,4
TAHUA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
TAPACARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,14,14
TARABUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,3,3
TARACO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
TARATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
TARVITA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,5,5
TINGUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,16,16
TIQUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,5,5
TOLEDO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
TORO TORO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,9,9
TOTORA(CBBA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,3,3
TOTORA(ORR),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,3,3
TUPIZA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,4,4
TURCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
UMALA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,7,7
URUBICHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
UYUNI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
VIACHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
VILA VILA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,6,6
VILLA CHARCAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,9,9
VILLA MONTES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
VILLA SERRANO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
VILLA TUNARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
VILLAZON,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
VINTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
VITICHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,3,3
YACO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,6,6
YACUIBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,2,2
YANACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-05-01,1,1
ACHACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,17,17
AIQUILE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
ALALAY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
ALTO BENI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
ANCORAIMES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,5,5
ANDAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
ANZALDO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
APOLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,9,9
ARAMPAMPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,4,4
ARQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,7,7
ATOCHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
AUCAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
AYATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,5,5
AYO AYO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
AZURDUY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
BETANZOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,8,8
BOLIVAR,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,8,8
CAIROMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,6,6
"CAIZA ""D""",atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
CAJUATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
CALAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,4,4
CAMARGO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
CAQUIAVIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
CARIPUYO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
CATACORA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
CHALLAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,6,6
CHAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
CHARAGUA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,5,5
CHAYANTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,9,9
CHIMORE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
CHUMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
CKOCHAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,10,10
COCAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,14,14
"COLCHA ""K""",atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
COLQUECHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,19,19
COLQUENCHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
COLQUIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,7,7
COPACABANA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
COROICO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
CORQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
COTAGAITA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
COTOCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
CUEVO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
CULPINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,7,7
DESAGUADERO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
EL ALTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,11,11
EL VILLAR,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
EUCALIPTUS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
EXALTACION,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
FILADELFIA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
GAIOC JATUN AYLLU YURA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
GENERAL SAAVEDRA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,8,8
GUTIERREZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
HUANUNI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
HUARINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
HUMANATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
ICHOCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,4,4
INCAHUASI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,9,9
INQUISIVI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,11,11
JESUS DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,5,5
LA ASUNTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
LAJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,10,10
LORETO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
LURIBAY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
MACHACAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
MALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
MAPIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
MECAPACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
MINEROS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
MIZQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
MOCOMOCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,4,4
MOJINETE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
MOJOCOYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
MOROCHATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
OCURI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
ORURO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,10,10
PALCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
PALOS BLANCOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,10,10
PAMPA AULLAGAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
PASORAPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
PAZÑA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
PELECHUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
POCOATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,20,20
POCONA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
PORCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,2,2
POROMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,10,10
POTOSI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,1,1
PRESTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,3,3
PUCARANI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-06-01,10,10
