municipality,group,variable,month,Primer Control Post Parto,TOTAL
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2022-11-01,5,5
CHAQUI,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
CHARAGUA,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
CHARAÑA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
CHAYANTA,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
CHIMORE,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
CHOQUE COTA,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
CHUMA,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
CKOCHAS,atencion de partos en domicilio,primer control post parto,2022-11-01,8,8
COBIJA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
COCAPATA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
COCHABAMBA,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
"COLCHA ""K""",atencion de partos en domicilio,primer control post parto,2022-11-01,6,6
COLOMI,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2022-11-01,11,11
COMANCHE,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
CONCEPCION,atencion de partos en domicilio,primer control post parto,2022-11-01,5,5
COPACABANA,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
CORIPATA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
CORO CORO,atencion de partos en domicilio,primer control post parto,2022-11-01,6,6
COROICO,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
CORQUE,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
COTAGAITA,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
COTOCA,atencion de partos en domicilio,primer control post parto,2022-11-01,7,7
CULPINA,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
CURVA,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
EL ALTO,atencion de partos en domicilio,primer control post parto,2022-11-01,27,27
EL CHORO,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
EL PUENTE(STC),atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
FERNANDEZ ALONSO,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2022-11-01,13,13
GUANAY,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
GUTIERREZ,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
HUARINA,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
HUMANATA,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
ICHOCA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
ICLA,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
INCAHUASI,atencion de partos en domicilio,primer control post parto,2022-11-01,12,12
INQUISIVI,atencion de partos en domicilio,primer control post parto,2022-11-01,11,11
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
IXIAMAS,atencion de partos en domicilio,primer control post parto,2022-11-01,6,6
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2022-11-01,5,5
LA PAZ,atencion de partos en domicilio,primer control post parto,2022-11-01,7,7
LAJA,atencion de partos en domicilio,primer control post parto,2022-11-01,8,8
LLALLAGUA,atencion de partos en domicilio,primer control post parto,2022-11-01,5,5
LORETO,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
LURIBAY,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
MACHACAMARCA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
MACHARETI,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
MAGDALENA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
MALLA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
MINEROS,atencion de partos en domicilio,primer control post parto,2022-11-01,20,20
MIZQUE,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
OCURI,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
ORURO,atencion de partos en domicilio,primer control post parto,2022-11-01,11,11
PALCA,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
PATACAMAYA,atencion de partos en domicilio,primer control post parto,2022-11-01,8,8
PELECHUCO,atencion de partos en domicilio,primer control post parto,2022-11-01,9,9
POCOATA,atencion de partos en domicilio,primer control post parto,2022-11-01,14,14
POROMA,atencion de partos en domicilio,primer control post parto,2022-11-01,8,8
POTOSI,atencion de partos en domicilio,primer control post parto,2022-11-01,15,15
PRESTO,atencion de partos en domicilio,primer control post parto,2022-11-01,7,7
PUERTO ACOSTA,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2022-11-01,5,5
PUERTO PEREZ,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
PUNA,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
PUNATA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
RAVELO,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
SACABA,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
SACACA,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
SAN BORJA,atencion de partos en domicilio,primer control post parto,2022-11-01,6,6
SAN BUENA VENTURA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2022-11-01,5,5
SAN JAVIER(BNI),atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2022-11-01,17,17
SAN PEDRO,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2022-11-01,12,12
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2022-11-01,16,16
SAN RAFAEL,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
SANTA ANA,atencion de partos en domicilio,primer control post parto,2022-11-01,44,44
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
SANTA ROSA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
SANTIAGO DE MACHACA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
SANTIVAÑES,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2022-11-01,9,9
SICAYA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
SORACACHI,atencion de partos en domicilio,primer control post parto,2022-11-01,8,8
SORATA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
SUCRE,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
TAPACARI,atencion de partos en domicilio,primer control post parto,2022-11-01,9,9
TARABUCO,atencion de partos en domicilio,primer control post parto,2022-11-01,7,7
TARACO,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
TARIJA,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
TARVITA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
TEOPONTE,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
TIAHUANACU,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2022-11-01,9,9
TIRAQUE (CBBA),atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
TOCO,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
TORO TORO,atencion de partos en domicilio,primer control post parto,2022-11-01,7,7
TUPIZA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
UMALA,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
UNCIA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
UYUNI,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
VIACHA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
VILA VILA,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
VILLA MONTES,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
VITICHI,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
WARNES,atencion de partos en domicilio,primer control post parto,2022-11-01,44,44
YACO,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
YACUIBA,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
YANACACHI,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
YAPACANI,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
ACHACACHI,atencion de partos en domicilio,primer control post parto,2022-12-01,18,18
ACHOCALLA,atencion de partos en domicilio,primer control post parto,2022-12-01,5,5
AIQUILE,atencion de partos en domicilio,primer control post parto,2022-12-01,4,4
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2022-12-01,9,9
APOLO,atencion de partos en domicilio,primer control post parto,2022-12-01,7,7
ARQUE,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
AUCAPATA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
AYATA,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
AYO AYO,atencion de partos en domicilio,primer control post parto,2022-12-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
AZURDUY,atencion de partos en domicilio,primer control post parto,2022-12-01,4,4
BATALLAS,atencion de partos en domicilio,primer control post parto,2022-12-01,5,5
BAURES,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
BERMEJO,atencion de partos en domicilio,primer control post parto,2022-12-01,6,6
BETANZOS,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
BOLIVAR,atencion de partos en domicilio,primer control post parto,2022-12-01,5,5
BOYUIBE,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
CALACOTO,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
CAMIRI,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
CARACOLLO,atencion de partos en domicilio,primer control post parto,2022-12-01,4,4
CARIPUYO,atencion de partos en domicilio,primer control post parto,2022-12-01,6,6
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2022-12-01,7,7
CHAQUI,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
CHARAGUA,atencion de partos en domicilio,primer control post parto,2022-12-01,7,7
CHAYANTA,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
CHIMORE,atencion de partos en domicilio,primer control post parto,2022-12-01,4,4
CHIPAYA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
CHOQUE COTA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
CHUMA,atencion de partos en domicilio,primer control post parto,2022-12-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
CKOCHAS,atencion de partos en domicilio,primer control post parto,2022-12-01,7,7
COBIJA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
COCHABAMBA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
COLOMI,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2022-12-01,16,16
COLQUIRI,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
CONCEPCION,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
CORIPATA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
CORO CORO,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
COTAGAITA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
COTOCA,atencion de partos en domicilio,primer control post parto,2022-12-01,8,8
CUEVO,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
CULPINA,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
CURAHUARA DE CARANGAS,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
CURVA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
EL ALTO,atencion de partos en domicilio,primer control post parto,2022-12-01,15,15
EL PUENTE(TJA),atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
EL TORNO,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
EL VILLAR,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
GAIOC JATUN AYLLU YURA,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2022-12-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2022-12-01,10,10
GUTIERREZ,atencion de partos en domicilio,primer control post parto,2022-12-01,4,4
HUMANATA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
ICLA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
INCAHUASI,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
INGAVI (HUMAITA),atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
INQUISIVI,atencion de partos en domicilio,primer control post parto,2022-12-01,6,6
IXIAMAS,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2022-12-01,4,4
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2022-12-01,9,9
LA PAZ,atencion de partos en domicilio,primer control post parto,2022-12-01,9,9
LAJA,atencion de partos en domicilio,primer control post parto,2022-12-01,11,11
LAS CARRERAS,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
LLALLAGUA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
MALLA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
MECAPACA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
MINEROS,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
MIZQUE,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2022-12-01,10,10
MOJOCOYA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
OCURI,atencion de partos en domicilio,primer control post parto,2022-12-01,6,6
ORURO,atencion de partos en domicilio,primer control post parto,2022-12-01,6,6
PADCAYA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
PADILLA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
PALCA,atencion de partos en domicilio,primer control post parto,2022-12-01,5,5
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2022-12-01,4,4
PAMPA GRANDE,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
PATACAMAYA,atencion de partos en domicilio,primer control post parto,2022-12-01,5,5
PELECHUCO,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
POCOATA,atencion de partos en domicilio,primer control post parto,2022-12-01,11,11
PORCO,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
POROMA,atencion de partos en domicilio,primer control post parto,2022-12-01,10,10
POTOSI,atencion de partos en domicilio,primer control post parto,2022-12-01,18,18
PRESTO,atencion de partos en domicilio,primer control post parto,2022-12-01,5,5
PUCARANI,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
PUERTO ACOSTA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
PUNA,atencion de partos en domicilio,primer control post parto,2022-12-01,4,4
QUILLACOLLO,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
QUIME,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,primer control post parto,2022-12-01,9,9
RAVELO,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
SACABA,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
SACACA,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
SAMAIPATA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
SAN BORJA,atencion de partos en domicilio,primer control post parto,2022-12-01,8,8
SAN BUENA VENTURA,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2022-12-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2022-12-01,6,6
SAN LORENZO(PND),atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2022-12-01,7,7
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
SAN PEDRO,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2022-12-01,6,6
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2022-12-01,5,5
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2022-12-01,5,5
SAN RAFAEL,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
SANTA ROSA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
SANTA ROSA DEL SARA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
SAPAHAQUI,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2022-12-01,8,8
SOPACHUY,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
SORACACHI,atencion de partos en domicilio,primer control post parto,2022-12-01,4,4
TAPACARI,atencion de partos en domicilio,primer control post parto,2022-12-01,10,10
TARABUCO,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
TARACO,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
TARIJA,atencion de partos en domicilio,primer control post parto,2022-12-01,13,13
TARVITA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2022-12-01,4,4
TIQUIPAYA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
TORO TORO,atencion de partos en domicilio,primer control post parto,2022-12-01,9,9
TOTORA(ORR),atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
TRINIDAD,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
TUPIZA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
UMALA,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
URIONDO (A. CONCEPCION),atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
URUBICHA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
VIACHA,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
VILLA SERRANO,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
WARNES,atencion de partos en domicilio,primer control post parto,2022-12-01,2,2
YACO,atencion de partos en domicilio,primer control post parto,2022-12-01,3,3
YACUIBA,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
YANACACHI,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
YAPACANI,atencion de partos en domicilio,primer control post parto,2022-12-01,1,1
