,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
PAMPA GRANDE,atencion odontologica,restauraciones,2024-04-01,6,0,11,14,0,19,4,34,0,0,0,0,0,0,88
PAPEL PAMPA,atencion odontologica,restauraciones,2024-04-01,4,2,6,15,0,9,14,31,5,2,0,0,0,0,88
PASORAPA,atencion odontologica,restauraciones,2024-04-01,0,2,6,1,2,5,10,41,14,3,0,0,0,0,84
PATACAMAYA,atencion odontologica,restauraciones,2024-04-01,30,26,70,119,20,37,33,98,4,4,0,0,0,0,441
PAZÑA,atencion odontologica,restauraciones,2024-04-01,14,3,27,15,22,37,66,53,16,10,0,0,0,0,263
PELECHUCO,atencion odontologica,restauraciones,2024-04-01,6,21,9,9,5,25,19,23,0,0,0,0,0,0,117
POCOATA,atencion odontologica,restauraciones,2024-04-01,16,12,51,46,47,49,41,112,7,6,0,0,0,0,387
POCONA,atencion odontologica,restauraciones,2024-04-01,8,6,26,54,7,39,40,95,6,3,0,0,0,0,284
POJO (CBBA),atencion odontologica,restauraciones,2024-04-01,20,27,44,56,14,74,35,77,2,4,0,0,0,0,353
POOPO,atencion odontologica,restauraciones,2024-04-01,18,17,21,48,4,24,53,79,7,14,0,0,0,0,285
PORCO,atencion odontologica,restauraciones,2024-04-01,2,6,14,17,0,5,3,31,0,2,0,0,0,0,80
POROMA,atencion odontologica,restauraciones,2024-04-01,2,5,37,72,18,46,57,97,3,2,0,0,0,0,339
PORONGO,atencion odontologica,restauraciones,2024-04-01,2,6,23,44,9,9,7,80,1,3,0,0,0,0,184
PORTACHUELO,atencion odontologica,restauraciones,2024-04-01,0,2,4,4,5,5,13,15,1,0,0,0,0,0,49
PORVENIR,atencion odontologica,restauraciones,2024-04-01,9,5,15,15,7,20,12,86,0,2,0,0,0,0,171
POSTRER VALLE,atencion odontologica,restauraciones,2024-04-01,2,5,7,19,6,4,2,18,0,4,0,0,0,0,67
POTOSI,atencion odontologica,restauraciones,2024-04-01,136,155,316,313,98,195,529,1168,43,30,0,0,0,0,2983
PRESTO,atencion odontologica,restauraciones,2024-04-01,8,10,38,37,32,30,30,80,1,0,0,0,0,0,266
PUCARANI,atencion odontologica,restauraciones,2024-04-01,17,27,27,39,9,56,45,96,15,7,0,0,0,0,338
PUERTO ACOSTA,atencion odontologica,restauraciones,2024-04-01,5,0,4,17,6,21,17,26,9,3,0,0,0,0,108
PUERTO CARABUCO,atencion odontologica,restauraciones,2024-04-01,7,8,18,25,26,15,36,75,4,5,0,0,0,0,219
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2024-04-01,0,0,4,5,2,8,6,26,0,5,0,0,0,0,56
PUERTO PEREZ,atencion odontologica,restauraciones,2024-04-01,0,0,2,1,7,3,4,12,0,0,0,0,0,0,29
PUERTO QUIJARRO,atencion odontologica,restauraciones,2024-04-01,0,0,0,1,0,0,12,1,11,2,0,0,0,0,27
PUERTO RICO,atencion odontologica,restauraciones,2024-04-01,0,6,3,10,2,2,20,44,0,0,0,0,0,0,87
PUERTO SUAREZ,atencion odontologica,restauraciones,2024-04-01,0,1,19,12,6,8,6,18,2,1,0,0,0,0,73
PUERTO VILLARROEL,atencion odontologica,restauraciones,2024-04-01,50,21,89,111,54,103,71,292,10,6,0,0,0,0,807
PUNA,atencion odontologica,restauraciones,2024-04-01,13,11,20,36,8,34,30,103,15,9,0,0,0,0,279
PUNATA,atencion odontologica,restauraciones,2024-04-01,17,54,106,103,19,44,105,273,53,27,0,0,0,0,801
QUIABAYA,atencion odontologica,restauraciones,2024-04-01,4,7,2,3,0,4,12,9,0,2,0,0,0,0,43
QUILLACOLLO,atencion odontologica,restauraciones,2024-04-01,130,161,244,322,116,173,424,937,125,127,0,0,0,0,2759
QUIME,atencion odontologica,restauraciones,2024-04-01,13,4,17,24,17,21,7,58,5,0,0,0,0,0,166
QUIRUSILLAS,atencion odontologica,restauraciones,2024-04-01,1,1,10,9,4,6,21,28,3,0,0,0,0,0,83
RAVELO,atencion odontologica,restauraciones,2024-04-01,6,15,29,29,17,19,22,43,1,3,0,0,0,0,184
REYES,atencion odontologica,restauraciones,2024-04-01,0,0,2,3,2,2,30,48,5,13,0,0,0,0,105
RIBERALTA,atencion odontologica,restauraciones,2024-04-01,57,46,188,321,122,99,170,557,106,50,0,0,0,0,1716
ROBORE,atencion odontologica,restauraciones,2024-04-01,0,7,39,36,19,16,26,84,7,17,0,0,0,0,251
RURRENABAQUE,atencion odontologica,restauraciones,2024-04-01,5,7,21,12,12,13,34,26,8,11,0,0,0,0,149
SABAYA,atencion odontologica,restauraciones,2024-04-01,7,4,17,24,6,5,15,46,9,5,0,0,0,0,138
SACABA,atencion odontologica,restauraciones,2024-04-01,198,141,404,435,94,263,537,1265,130,126,0,0,0,0,3593
SACABAMBA,atencion odontologica,restauraciones,2024-04-01,0,0,3,0,4,14,16,8,0,0,0,0,0,0,45
SACACA,atencion odontologica,restauraciones,2024-04-01,5,2,25,38,5,24,9,35,0,1,0,0,0,0,144
SAIPINA,atencion odontologica,restauraciones,2024-04-01,0,0,3,2,21,15,13,37,0,1,0,0,0,0,92
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2024-04-01,20,26,27,54,29,29,34,62,10,9,0,0,0,0,300
SAMAIPATA,atencion odontologica,restauraciones,2024-04-01,13,7,21,42,3,19,21,76,11,3,0,0,0,0,216
SAN AGUSTIN,atencion odontologica,restauraciones,2024-04-01,0,0,1,2,1,1,1,3,0,0,0,0,0,0,9
SAN ANDRES,atencion odontologica,restauraciones,2024-04-01,6,5,5,16,9,11,15,35,3,1,0,0,0,0,106
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2024-04-01,2,8,11,16,6,14,15,21,3,1,0,0,0,0,97
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2024-04-01,3,0,0,1,3,7,10,14,0,0,0,0,0,0,38
SAN BENITO,atencion odontologica,restauraciones,2024-04-01,18,7,17,22,8,21,38,71,5,22,0,0,0,0,229
SAN BORJA,atencion odontologica,restauraciones,2024-04-01,15,5,25,46,29,67,67,127,7,3,0,0,0,0,391
SAN BUENA VENTURA,atencion odontologica,restauraciones,2024-04-01,2,3,2,3,0,2,1,24,1,0,0,0,0,0,38
SAN CARLOS,atencion odontologica,restauraciones,2024-04-01,10,12,39,31,24,40,23,66,5,2,0,0,0,0,252
SAN IGNACIO,atencion odontologica,restauraciones,2024-04-01,18,14,31,39,33,50,47,69,7,3,0,0,0,0,311
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2024-04-01,1,0,16,12,6,12,63,85,4,2,0,0,0,0,201
SAN JAVIER(BNI),atencion odontologica,restauraciones,2024-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN JAVIER(STC),atencion odontologica,restauraciones,2024-04-01,0,2,13,13,4,11,8,45,0,1,0,0,0,0,97
SAN JOAQUIN,atencion odontologica,restauraciones,2024-04-01,0,7,21,15,28,21,12,54,1,5,0,0,0,0,164
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2024-04-01,0,3,7,8,2,2,9,14,0,0,0,0,0,0,45
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2024-04-01,1,3,23,16,4,27,1,21,1,1,0,0,0,0,98
SAN JULIAN,atencion odontologica,restauraciones,2024-04-01,28,31,68,93,37,51,86,176,13,5,0,0,0,0,588
SAN LORENZO(PND),atencion odontologica,restauraciones,2024-04-01,0,0,1,6,0,0,1,3,0,0,0,0,0,0,11
SAN LORENZO(TJA),atencion odontologica,restauraciones,2024-04-01,3,11,11,29,7,18,30,116,3,6,0,0,0,0,234
SAN LUCAS,atencion odontologica,restauraciones,2024-04-01,28,20,42,100,28,119,70,215,3,0,0,0,0,0,625
SAN MATIAS,atencion odontologica,restauraciones,2024-04-01,1,4,16,3,2,6,3,24,0,4,0,0,0,0,63
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2024-04-01,4,0,10,22,3,32,21,53,11,3,0,0,0,0,159
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2024-04-01,8,4,5,18,1,13,2,17,0,0,0,0,0,0,68
SAN PEDRO,atencion odontologica,restauraciones,2024-04-01,0,3,27,35,13,52,54,122,8,2,0,0,0,0,316
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2024-04-01,1,4,30,35,11,16,35,48,0,0,0,0,0,0,180
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2024-04-01,2,0,18,20,30,15,19,26,2,10,0,0,0,0,142
SAN PEDRO DE MACHA,atencion odontologica,restauraciones,2024-04-01,8,7,17,35,9,37,38,81,10,7,0,0,0,0,249
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2024-04-01,1,1,19,7,0,1,5,9,0,0,0,0,0,0,43
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2024-04-01,2,3,8,12,11,10,5,19,4,1,0,0,0,0,75
SAN RAFAEL,atencion odontologica,restauraciones,2024-04-01,1,2,1,5,1,6,7,21,0,0,0,0,0,0,44
SAN RAMON BENI,atencion odontologica,restauraciones,2024-04-01,0,0,4,3,2,2,4,15,0,0,0,0,0,0,30
SAN RAMON SCZ,atencion odontologica,restauraciones,2024-04-01,10,12,8,9,3,3,3,3,1,1,0,0,0,0,53
SANTA ANA,atencion odontologica,restauraciones,2024-04-01,1,1,14,16,4,18,14,65,3,5,0,0,0,0,141
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2024-04-01,384,419,942,1308,370,606,1944,3899,542,465,0,0,0,0,10879
SANTA ROSA,atencion odontologica,restauraciones,2024-04-01,0,0,5,4,0,0,0,0,0,0,0,0,0,0,9
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2024-04-01,8,3,9,20,17,14,32,79,0,0,0,0,0,0,182
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2024-04-01,0,2,0,2,0,1,1,0,1,0,0,0,0,0,7
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2024-04-01,16,6,38,51,19,26,75,58,29,9,0,0,0,0,327
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2024-04-01,4,12,8,10,5,6,8,36,6,0,0,0,0,0,95
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2024-04-01,0,0,6,24,3,2,3,9,0,0,0,0,0,0,47
SANTIVAÑES,atencion odontologica,restauraciones,2024-04-01,17,6,52,31,3,10,27,74,22,16,0,0,0,0,258
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2024-04-01,11,10,17,51,9,5,9,17,1,20,0,0,0,0,150
SAPAHAQUI,atencion odontologica,restauraciones,2024-04-01,11,8,33,20,12,28,14,18,4,0,0,0,0,0,148
SENA,atencion odontologica,restauraciones,2024-04-01,0,2,4,1,7,5,4,34,6,0,0,0,0,0,63
SHINAOTA,atencion odontologica,restauraciones,2024-04-01,4,5,26,13,3,7,49,57,0,1,0,0,0,0,165
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2024-04-01,10,10,46,63,17,7,24,25,3,8,0,0,0,0,213
SICAYA,atencion odontologica,restauraciones,2024-04-01,0,0,0,5,1,5,11,26,0,0,0,0,0,0,48
SIPE SIPE,atencion odontologica,restauraciones,2024-04-01,32,55,38,53,25,44,66,166,56,36,0,0,0,0,571
SOPACHUY,atencion odontologica,restauraciones,2024-04-01,8,3,19,50,7,56,26,84,3,2,0,0,0,0,258
SORACACHI,atencion odontologica,restauraciones,2024-04-01,9,16,55,72,31,54,45,54,9,6,0,0,0,0,351
SORATA,atencion odontologica,restauraciones,2024-04-01,19,17,31,29,29,26,17,86,0,2,0,0,0,0,256
SUCRE,atencion odontologica,restauraciones,2024-04-01,358,439,1119,1513,648,983,2039,4497,339,233,0,0,0,0,12168
TACACHI,atencion odontologica,restauraciones,2024-04-01,0,0,1,0,2,2,5,9,0,0,0,0,0,0,19
TACACOMA,atencion odontologica,restauraciones,2024-04-01,0,2,0,1,0,2,5,9,0,0,0,0,0,0,19
TACOBAMBA,atencion odontologica,restauraciones,2024-04-01,0,4,20,16,8,8,6,9,0,0,0,0,0,0,71
TACOPAYA,atencion odontologica,restauraciones,2024-04-01,2,1,10,8,1,11,15,27,7,7,0,0,0,0,89
TAHUA,atencion odontologica,restauraciones,2024-04-01,0,0,0,1,0,0,0,2,3,5,0,0,0,0,11
TAPACARI,atencion odontologica,restauraciones,2024-04-01,9,7,73,73,21,58,48,148,12,19,0,0,0,0,468
TARABUCO,atencion odontologica,restauraciones,2024-04-01,4,8,15,31,6,27,29,70,2,4,0,0,0,0,196
TARACO,atencion odontologica,restauraciones,2024-04-01,14,12,26,25,4,10,15,16,5,0,0,0,0,0,127
TARATA,atencion odontologica,restauraciones,2024-04-01,3,3,16,14,10,5,40,53,6,8,0,0,0,0,158
TARIJA,atencion odontologica,restauraciones,2024-04-01,113,158,477,501,209,267,809,1475,235,146,0,0,0,0,4390
TARVITA,atencion odontologica,restauraciones,2024-04-01,12,8,50,80,44,64,63,105,11,5,0,0,0,0,442
TEOPONTE,atencion odontologica,restauraciones,2024-04-01,19,12,29,35,12,15,15,27,6,4,0,0,0,0,174
TIAHUANACU,atencion odontologica,restauraciones,2024-04-01,5,4,15,17,12,31,24,40,2,3,0,0,0,0,153
TINGUIPAYA,atencion odontologica,restauraciones,2024-04-01,7,5,18,54,17,43,14,35,9,1,0,0,0,0,203
TIPUANI,atencion odontologica,restauraciones,2024-04-01,0,2,0,0,0,0,3,4,0,0,0,0,0,0,9
TIQUIPAYA,atencion odontologica,restauraciones,2024-04-01,109,127,230,220,58,105,146,432,29,30,0,0,0,0,1486
TIRAQUE (CBBA),atencion odontologica,restauraciones,2024-04-01,7,11,34,63,24,24,20,63,0,2,0,0,0,0,248
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2024-04-01,1,1,12,18,3,13,24,29,0,5,0,0,0,0,106
TOCO,atencion odontologica,restauraciones,2024-04-01,0,1,29,13,7,5,13,54,0,2,0,0,0,0,124
TODOS SANTOS,atencion odontologica,restauraciones,2024-04-01,0,0,0,1,0,11,0,7,0,0,0,0,0,0,19
TOLATA,atencion odontologica,restauraciones,2024-04-01,12,4,6,4,16,2,17,65,0,4,0,0,0,0,130
TOLEDO,atencion odontologica,restauraciones,2024-04-01,3,5,12,17,6,26,18,38,1,0,0,0,0,0,126
TOMAVE,atencion odontologica,restauraciones,2024-04-01,5,13,12,23,1,9,6,48,1,3,0,0,0,0,121
TOMINA,atencion odontologica,restauraciones,2024-04-01,4,19,41,50,14,21,26,135,15,6,0,0,0,0,331
TORO TORO,atencion odontologica,restauraciones,2024-04-01,5,15,18,25,24,40,68,49,12,8,0,0,0,0,264
TOTORA(CBBA),atencion odontologica,restauraciones,2024-04-01,20,12,73,100,14,84,38,116,0,7,0,0,0,0,464
TOTORA(ORR),atencion odontologica,restauraciones,2024-04-01,1,15,4,8,3,2,14,16,5,2,0,0,0,0,70
TRIGAL,atencion odontologica,restauraciones,2024-04-01,0,3,0,5,0,3,1,10,3,0,0,0,0,0,25
TRINIDAD,atencion odontologica,restauraciones,2024-04-01,27,44,212,180,102,113,291,491,112,61,0,0,0,0,1633
TUPIZA,atencion odontologica,restauraciones,2024-04-01,22,20,56,112,28,49,179,225,111,61,0,0,0,0,863
TURCO,atencion odontologica,restauraciones,2024-04-01,6,6,30,13,8,20,20,41,10,6,0,0,0,0,160
UMALA,atencion odontologica,restauraciones,2024-04-01,6,11,13,26,6,5,6,28,4,0,0,0,0,0,105
UNCIA,atencion odontologica,restauraciones,2024-04-01,7,12,75,57,10,30,45,130,11,5,0,0,0,0,382
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2024-04-01,3,6,36,41,17,47,58,239,5,14,0,0,0,0,466
URUBICHA,atencion odontologica,restauraciones,2024-04-01,0,0,0,0,0,0,2,4,1,0,0,0,0,0,7
UYUNI,atencion odontologica,restauraciones,2024-04-01,6,19,86,69,31,69,130,223,31,39,0,0,0,0,703
VACAS,atencion odontologica,restauraciones,2024-04-01,3,5,43,64,9,13,22,21,2,19,0,0,0,0,201
VALLEGRANDE,atencion odontologica,restauraciones,2024-04-01,6,14,42,56,19,30,65,148,12,14,0,0,0,0,406
VIACHA,atencion odontologica,restauraciones,2024-04-01,61,83,113,139,64,116,143,346,28,35,0,0,0,0,1128
VILA VILA,atencion odontologica,restauraciones,2024-04-01,0,1,2,3,0,8,12,27,1,1,0,0,0,0,55
VILLA CHARCAS,atencion odontologica,restauraciones,2024-04-01,6,5,22,15,12,18,19,57,2,2,0,0,0,0,158
VILLA MONTES,atencion odontologica,restauraciones,2024-04-01,20,13,107,61,48,63,242,354,48,18,0,0,0,0,974
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2024-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,restauraciones,2024-04-01,6,1,3,7,2,1,10,25,0,3,0,0,0,0,58
VILLA SERRANO,atencion odontologica,restauraciones,2024-04-01,10,25,58,69,9,42,111,150,2,1,0,0,0,0,477
VILLA TUNARI,atencion odontologica,restauraciones,2024-04-01,55,66,89,204,67,147,193,545,33,18,0,0,0,0,1417
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2024-04-01,11,15,57,72,19,44,41,150,5,1,0,0,0,0,415
VILLAZON,atencion odontologica,restauraciones,2024-04-01,12,37,34,71,17,47,48,212,23,6,0,0,0,0,507
VINTO,atencion odontologica,restauraciones,2024-04-01,50,63,104,108,48,91,127,501,36,62,0,0,0,0,1190
VITICHI,atencion odontologica,restauraciones,2024-04-01,2,3,10,18,4,10,20,53,1,6,0,0,0,0,127
WALDO BALLIVIAN,atencion odontologica,restauraciones,2024-04-01,2,7,10,6,11,5,7,12,0,1,0,0,0,0,61
WARNES,atencion odontologica,restauraciones,2024-04-01,14,24,82,105,36,42,144,273,14,6,0,0,0,0,740
YACO,atencion odontologica,restauraciones,2024-04-01,4,0,17,24,6,23,20,44,6,5,0,0,0,0,149
YACUIBA,atencion odontologica,restauraciones,2024-04-01,26,35,157,154,48,138,202,478,64,42,0,0,0,0,1344
YAMPARAEZ,atencion odontologica,restauraciones,2024-04-01,6,1,35,61,11,51,28,86,0,2,0,0,0,0,281
YANACACHI,atencion odontologica,restauraciones,2024-04-01,5,17,10,9,1,3,2,4,0,0,0,0,0,0,51
YAPACANI,atencion odontologica,restauraciones,2024-04-01,24,45,68,40,3,12,16,47,5,5,0,0,0,0,265
YOCALLA,atencion odontologica,restauraciones,2024-04-01,30,7,26,40,12,24,24,52,3,0,0,0,0,0,218
YOTALA,atencion odontologica,restauraciones,2024-04-01,19,10,26,67,24,60,20,127,4,3,0,0,0,0,360
YUNCHARA,atencion odontologica,restauraciones,2024-04-01,6,2,8,11,1,11,5,27,3,2,0,0,0,0,76
ZUDAÑEZ,atencion odontologica,restauraciones,2024-04-01,4,1,12,26,17,19,18,66,2,1,0,0,0,0,166
ACACIO,atencion odontologica,restauraciones,2024-05-01,11,3,22,45,6,26,15,31,0,6,0,0,0,0,165
ACHACACHI,atencion odontologica,restauraciones,2024-05-01,70,32,67,74,52,73,181,256,31,13,0,0,0,0,849
ACHOCALLA,atencion odontologica,restauraciones,2024-05-01,26,29,61,64,15,31,27,121,9,0,0,0,0,0,383
AIQUILE,atencion odontologica,restauraciones,2024-05-01,8,16,25,40,26,10,88,149,36,21,0,0,0,0,419
ALALAY,atencion odontologica,restauraciones,2024-05-01,0,0,6,5,3,2,0,1,0,0,0,0,0,0,17
ALCALA,atencion odontologica,restauraciones,2024-05-01,4,1,28,41,11,20,54,76,1,5,0,0,0,0,241
ALTO BENI,atencion odontologica,restauraciones,2024-05-01,12,5,38,41,10,17,30,52,1,0,0,0,0,0,206
ANCORAIMES,atencion odontologica,restauraciones,2024-05-01,1,2,3,18,23,27,32,39,12,18,0,0,0,0,175
ANDAMARCA,atencion odontologica,restauraciones,2024-05-01,1,2,36,39,5,1,16,43,11,20,0,0,0,0,174
ANTEQUERA,atencion odontologica,restauraciones,2024-05-01,5,2,11,19,7,12,39,31,5,6,0,0,0,0,137
ANZALDO,atencion odontologica,restauraciones,2024-05-01,0,0,11,14,10,24,13,60,6,0,0,0,0,0,138
APOLO,atencion odontologica,restauraciones,2024-05-01,10,6,7,4,6,13,3,37,2,0,0,0,0,0,88
ARAMPAMPA,atencion odontologica,restauraciones,2024-05-01,8,6,11,14,9,7,2,20,0,2,0,0,0,0,79
ARANI,atencion odontologica,restauraciones,2024-05-01,12,8,13,17,17,40,27,62,7,4,0,0,0,0,207
ARBIETO,atencion odontologica,restauraciones,2024-05-01,31,37,58,61,34,17,39,126,12,10,0,0,0,0,425
ARQUE,atencion odontologica,restauraciones,2024-05-01,1,14,14,29,8,24,15,50,1,0,0,0,0,0,156
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2024-05-01,15,3,36,54,8,13,16,117,9,6,0,0,0,0,277
ATOCHA,atencion odontologica,restauraciones,2024-05-01,18,8,36,57,12,44,83,149,17,7,0,0,0,0,431
AUCAPATA,atencion odontologica,restauraciones,2024-05-01,3,8,5,7,5,8,21,27,0,0,0,0,0,0,84
AYATA,atencion odontologica,restauraciones,2024-05-01,0,1,5,18,8,14,29,38,3,2,0,0,0,0,118
AYO AYO,atencion odontologica,restauraciones,2024-05-01,0,2,6,12,13,15,9,23,3,2,0,0,0,0,85
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2024-05-01,20,10,77,91,30,89,159,190,6,12,0,0,0,0,684
AZURDUY,atencion odontologica,restauraciones,2024-05-01,3,3,20,41,15,41,54,108,0,1,0,0,0,0,286
BATALLAS,atencion odontologica,restauraciones,2024-05-01,2,6,18,23,8,6,9,31,3,1,0,0,0,0,107
BAURES,atencion odontologica,restauraciones,2024-05-01,7,1,7,12,4,6,18,26,4,0,0,0,0,0,85
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2024-05-01,6,1,15,19,0,4,5,7,5,1,0,0,0,0,63
BELEN DE URMIRI,atencion odontologica,restauraciones,2024-05-01,3,2,6,4,8,5,6,9,1,3,0,0,0,0,47
BELLA FLOR,atencion odontologica,restauraciones,2024-05-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,restauraciones,2024-05-01,7,13,32,45,18,32,64,138,34,16,0,0,0,0,399
BETANZOS,atencion odontologica,restauraciones,2024-05-01,14,45,127,157,45,87,63,164,5,1,0,0,0,0,708
BOLIVAR,atencion odontologica,restauraciones,2024-05-01,2,0,1,2,4,3,4,2,0,0,0,0,0,0,18
BOYUIBE,atencion odontologica,restauraciones,2024-05-01,0,4,1,5,2,2,8,26,0,0,0,0,0,0,48
BUENA VISTA,atencion odontologica,restauraciones,2024-05-01,6,5,19,22,9,19,31,39,5,1,0,0,0,0,156
CABEZAS,atencion odontologica,restauraciones,2024-05-01,5,2,8,22,4,17,6,65,3,0,0,0,0,0,132
CAIROMA,atencion odontologica,restauraciones,2024-05-01,9,1,19,25,4,18,19,32,2,1,0,0,0,0,130
"CAIZA ""D""",atencion odontologica,restauraciones,2024-05-01,4,2,13,34,2,6,10,40,1,4,0,0,0,0,116
CAJUATA,atencion odontologica,restauraciones,2024-05-01,1,14,23,24,7,10,10,17,3,0,0,0,0,0,109
CALACOTO,atencion odontologica,restauraciones,2024-05-01,2,0,9,16,13,6,11,31,19,22,0,0,0,0,129
CALAMARCA,atencion odontologica,restauraciones,2024-05-01,25,29,22,60,11,36,19,58,2,3,0,0,0,0,265
CAMARGO,atencion odontologica,restauraciones,2024-05-01,2,5,41,50,24,34,67,176,7,15,0,0,0,0,421
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2024-05-01,10,4,2,9,4,7,16,22,0,0,0,0,0,0,74
CAMIRI,atencion odontologica,restauraciones,2024-05-01,12,25,47,73,19,21,106,161,16,0,0,0,0,0,480
CAPINOTA,atencion odontologica,restauraciones,2024-05-01,13,18,42,44,24,38,44,81,4,23,0,0,0,0,331
CAQUIAVIRI,atencion odontologica,restauraciones,2024-05-01,17,3,24,29,25,28,30,55,3,2,0,0,0,0,216
CARACOLLO,atencion odontologica,restauraciones,2024-05-01,31,31,95,96,27,62,82,148,31,29,0,0,0,0,632
CARANAVI,atencion odontologica,restauraciones,2024-05-01,24,26,74,131,51,63,105,174,12,12,0,0,0,0,672
CARANGAS,atencion odontologica,restauraciones,2024-05-01,3,2,0,2,3,6,0,7,3,3,0,0,0,0,29
CARAPARI,atencion odontologica,restauraciones,2024-05-01,2,11,71,41,20,24,75,185,32,9,0,0,0,0,470
CARIPUYO,atencion odontologica,restauraciones,2024-05-01,6,2,4,8,7,14,14,30,0,3,0,0,0,0,88
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2024-05-01,2,1,7,8,2,3,3,9,4,1,0,0,0,0,40
CATACORA,atencion odontologica,restauraciones,2024-05-01,2,2,0,2,9,4,10,14,0,0,0,0,0,0,43
CHACARILLA,atencion odontologica,restauraciones,2024-05-01,0,0,5,2,0,4,0,2,0,0,0,0,0,0,13
CHALLAPATA,atencion odontologica,restauraciones,2024-05-01,28,32,70,55,20,69,83,232,40,41,0,0,0,0,670
CHAQUI,atencion odontologica,restauraciones,2024-05-01,3,10,31,48,12,22,23,55,7,1,0,0,0,0,212
CHARAGUA,atencion odontologica,restauraciones,2024-05-01,2,4,7,8,6,7,20,55,0,0,0,0,0,0,109
CHARAÑA,atencion odontologica,restauraciones,2024-05-01,0,0,0,2,10,5,7,13,1,0,0,0,0,0,38
CHAYANTA,atencion odontologica,restauraciones,2024-05-01,11,3,37,44,33,37,45,109,6,6,0,0,0,0,331
CHIMORE,atencion odontologica,restauraciones,2024-05-01,4,10,53,72,33,43,17,114,5,1,0,0,0,0,352
CHIPAYA,atencion odontologica,restauraciones,2024-05-01,0,0,13,24,0,1,0,2,1,0,0,0,0,0,41
CHOQUE COTA,atencion odontologica,restauraciones,2024-05-01,0,0,27,17,7,2,4,6,2,4,0,0,0,0,69
CHUA COCANI,atencion odontologica,restauraciones,2024-05-01,6,4,6,9,9,11,7,21,3,2,0,0,0,0,78
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2024-05-01,12,9,1,6,10,2,14,25,0,3,0,0,0,0,82
CHUMA,atencion odontologica,restauraciones,2024-05-01,11,12,27,37,12,36,44,39,19,17,0,0,0,0,254
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2024-05-01,0,2,13,6,2,7,23,13,0,2,0,0,0,0,68
CKOCHAS,atencion odontologica,restauraciones,2024-05-01,13,1,23,23,6,9,33,62,5,1,0,0,0,0,176
CLIZA,atencion odontologica,restauraciones,2024-05-01,11,11,23,35,9,29,40,93,12,34,0,0,0,0,297
COBIJA,atencion odontologica,restauraciones,2024-05-01,42,25,181,189,63,90,315,400,32,38,0,0,0,0,1375
COCAPATA,atencion odontologica,restauraciones,2024-05-01,2,20,8,26,15,31,34,39,0,2,0,0,0,0,177
COCHABAMBA,atencion odontologica,restauraciones,2024-05-01,468,418,1182,1194,410,698,2140,4297,780,784,0,0,0,0,12371
