,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
MINEROS,atencion odontologica,primera consulta,2024-03-01,4,1,1,2,1,1,0,8,0,0,0,2,0,0,20
MIZQUE,atencion odontologica,primera consulta,2024-03-01,12,16,42,51,5,22,24,54,10,5,0,0,0,6,247
MOCOMOCO,atencion odontologica,primera consulta,2024-03-01,11,9,21,37,17,28,48,76,24,19,0,5,0,6,301
MOJINETE,atencion odontologica,primera consulta,2024-03-01,1,0,0,0,3,0,1,2,0,0,0,0,0,0,7
MOJOCOYA,atencion odontologica,primera consulta,2024-03-01,3,4,15,13,1,8,8,25,3,5,0,1,0,0,86
MONTEAGUDO,atencion odontologica,primera consulta,2024-03-01,20,21,82,75,11,23,62,102,16,15,0,13,0,2,442
MONTERO,atencion odontologica,primera consulta,2024-03-01,192,198,124,155,48,68,105,323,26,52,0,86,0,10,1387
MORO MORO,atencion odontologica,primera consulta,2024-03-01,5,2,3,11,1,5,7,24,1,1,0,2,0,0,62
MOROCHATA,atencion odontologica,primera consulta,2024-03-01,11,6,33,37,4,21,16,39,8,13,0,6,0,3,197
NAZACARA DE PACAJES,atencion odontologica,primera consulta,2024-03-01,2,2,5,3,1,2,2,1,0,0,0,0,0,0,18
OCURI,atencion odontologica,primera consulta,2024-03-01,18,20,28,31,9,28,25,75,31,50,0,15,0,5,335
OKINAWA,atencion odontologica,primera consulta,2024-03-01,2,3,12,10,7,4,13,29,5,2,0,1,0,0,88
OMEREQUE,atencion odontologica,primera consulta,2024-03-01,3,8,18,11,4,4,5,13,1,2,0,3,0,6,78
ORURO,atencion odontologica,primera consulta,2024-03-01,191,246,364,381,137,245,594,1318,112,116,0,379,0,58,4141
PADCAYA,atencion odontologica,primera consulta,2024-03-01,7,15,74,77,15,22,38,92,6,4,0,4,0,4,358
PADILLA,atencion odontologica,primera consulta,2024-03-01,1,8,13,15,4,6,24,41,10,4,0,7,0,0,133
PAILON,atencion odontologica,primera consulta,2024-03-01,8,4,24,16,4,15,19,71,6,7,0,16,0,7,197
PALCA,atencion odontologica,primera consulta,2024-03-01,55,51,67,71,16,34,57,110,28,18,0,12,0,1,520
PALOS BLANCOS,atencion odontologica,primera consulta,2024-03-01,50,51,130,124,21,42,56,127,11,6,0,6,0,0,624
PAMPA AULLAGAS,atencion odontologica,primera consulta,2024-03-01,5,3,8,9,1,0,4,6,2,2,0,1,0,0,41
PAMPA GRANDE,atencion odontologica,primera consulta,2024-03-01,8,2,8,12,1,12,6,30,1,8,0,0,0,2,90
PAPEL PAMPA,atencion odontologica,primera consulta,2024-03-01,5,6,14,10,3,12,15,29,12,4,0,7,0,0,117
PASORAPA,atencion odontologica,primera consulta,2024-03-01,0,2,0,7,2,1,8,15,4,0,0,4,0,0,43
PATACAMAYA,atencion odontologica,primera consulta,2024-03-01,45,47,166,198,23,53,36,98,17,9,0,21,0,4,717
PAZÑA,atencion odontologica,primera consulta,2024-03-01,16,15,28,27,4,5,12,34,7,5,0,3,0,0,156
PELECHUCO,atencion odontologica,primera consulta,2024-03-01,15,11,20,22,0,11,15,42,4,7,0,3,0,4,154
POCOATA,atencion odontologica,primera consulta,2024-03-01,40,47,62,67,36,56,69,152,32,25,0,23,0,7,616
POCONA,atencion odontologica,primera consulta,2024-03-01,8,6,17,25,13,15,19,52,6,4,0,4,0,2,171
POJO (CBBA),atencion odontologica,primera consulta,2024-03-01,15,6,26,24,15,16,23,46,6,8,0,2,0,3,190
POOPO,atencion odontologica,primera consulta,2024-03-01,16,10,24,22,2,9,23,34,11,6,0,6,0,0,163
PORCO,atencion odontologica,primera consulta,2024-03-01,8,7,10,10,2,12,4,34,1,2,0,21,0,3,114
POROMA,atencion odontologica,primera consulta,2024-03-01,19,10,18,13,5,24,25,54,13,3,0,20,0,1,205
PORONGO,atencion odontologica,primera consulta,2024-03-01,12,14,23,33,9,20,20,52,12,3,0,13,0,3,214
PORTACHUELO,atencion odontologica,primera consulta,2024-03-01,0,1,1,9,2,14,8,31,0,2,0,1,0,0,69
PORVENIR,atencion odontologica,primera consulta,2024-03-01,7,6,19,22,9,23,21,57,18,14,0,6,0,1,203
POSTRER VALLE,atencion odontologica,primera consulta,2024-03-01,8,5,11,15,4,2,4,17,1,6,0,3,0,0,76
POTOSI,atencion odontologica,primera consulta,2024-03-01,207,216,300,357,144,208,222,722,38,40,0,207,0,21,2682
PRESTO,atencion odontologica,primera consulta,2024-03-01,5,8,18,37,10,18,20,39,8,3,0,4,0,0,170
PUCARANI,atencion odontologica,primera consulta,2024-03-01,44,41,69,73,19,41,53,111,12,12,0,28,0,6,509
PUERTO ACOSTA,atencion odontologica,primera consulta,2024-03-01,7,5,13,12,8,7,19,36,9,16,0,7,0,2,141
PUERTO CARABUCO,atencion odontologica,primera consulta,2024-03-01,5,4,36,43,37,34,25,38,13,11,0,1,0,0,247
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2024-03-01,15,13,43,44,12,18,7,29,3,2,0,4,0,0,190
PUERTO PEREZ,atencion odontologica,primera consulta,2024-03-01,0,3,13,11,3,5,6,20,7,9,0,4,0,0,81
PUERTO QUIJARRO,atencion odontologica,primera consulta,2024-03-01,16,16,9,7,6,2,8,16,5,6,0,5,0,0,96
PUERTO RICO,atencion odontologica,primera consulta,2024-03-01,3,5,12,11,3,7,11,26,3,2,0,9,0,0,92
PUERTO SUAREZ,atencion odontologica,primera consulta,2024-03-01,6,5,13,10,5,7,6,29,3,3,0,15,0,0,102
PUERTO VILLARROEL,atencion odontologica,primera consulta,2024-03-01,75,73,76,83,18,47,43,157,5,2,0,18,0,6,603
PUNA,atencion odontologica,primera consulta,2024-03-01,8,13,12,14,6,7,18,31,10,12,0,3,0,5,139
PUNATA,atencion odontologica,primera consulta,2024-03-01,10,15,29,38,9,18,37,81,13,10,0,15,0,5,280
QUIABAYA,atencion odontologica,primera consulta,2024-03-01,1,1,1,2,0,4,5,7,1,0,0,1,0,0,23
QUILLACOLLO,atencion odontologica,primera consulta,2024-03-01,72,97,111,141,26,44,87,211,27,26,0,18,0,17,877
QUIME,atencion odontologica,primera consulta,2024-03-01,7,8,10,20,6,15,41,26,1,0,0,14,0,1,149
QUIRUSILLAS,atencion odontologica,primera consulta,2024-03-01,2,3,4,6,2,7,8,16,2,0,0,1,0,0,51
RAVELO,atencion odontologica,primera consulta,2024-03-01,41,41,190,158,30,27,29,70,31,41,0,12,0,2,672
REYES,atencion odontologica,primera consulta,2024-03-01,4,2,8,9,8,9,15,30,2,2,0,0,0,0,89
RIBERALTA,atencion odontologica,primera consulta,2024-03-01,156,168,167,193,58,127,73,422,27,19,0,262,0,16,1688
ROBORE,atencion odontologica,primera consulta,2024-03-01,0,11,10,7,3,8,5,36,2,0,0,9,0,3,94
RURRENABAQUE,atencion odontologica,primera consulta,2024-03-01,5,7,23,19,2,11,16,61,2,3,0,11,0,4,164
SABAYA,atencion odontologica,primera consulta,2024-03-01,10,13,18,20,1,3,11,40,9,3,0,3,0,1,132
SACABA,atencion odontologica,primera consulta,2024-03-01,82,86,189,212,55,84,190,369,53,52,0,6,0,7,1385
SACABAMBA,atencion odontologica,primera consulta,2024-03-01,1,0,2,1,1,4,3,4,3,2,0,0,0,0,21
SACACA,atencion odontologica,primera consulta,2024-03-01,4,1,31,33,20,33,25,71,13,20,0,4,0,4,259
SAIPINA,atencion odontologica,primera consulta,2024-03-01,2,3,5,5,4,7,8,17,0,4,0,5,0,1,61
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2024-03-01,30,34,87,70,11,9,23,60,27,34,0,9,0,4,398
SAMAIPATA,atencion odontologica,primera consulta,2024-03-01,30,11,50,52,11,18,28,79,16,13,0,8,0,6,322
SAN AGUSTIN,atencion odontologica,primera consulta,2024-03-01,2,2,4,9,0,1,2,11,1,3,0,0,0,0,35
SAN ANDRES,atencion odontologica,primera consulta,2024-03-01,15,20,18,19,13,21,15,26,10,9,0,7,0,0,173
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2024-03-01,3,4,6,9,2,6,13,19,18,23,0,2,0,0,105
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2024-03-01,6,2,14,14,1,0,2,3,0,0,0,0,0,2,44
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2024-03-01,15,16,8,6,0,4,3,20,3,3,0,2,0,3,83
SAN BENITO,atencion odontologica,primera consulta,2024-03-01,6,10,23,21,6,12,25,38,10,9,0,0,0,0,160
SAN BORJA,atencion odontologica,primera consulta,2024-03-01,30,32,52,45,38,48,46,120,13,3,0,19,0,6,452
SAN BUENA VENTURA,atencion odontologica,primera consulta,2024-03-01,4,4,10,11,4,4,3,24,1,5,0,10,0,0,80
SAN CARLOS,atencion odontologica,primera consulta,2024-03-01,6,8,22,21,7,13,20,58,10,3,0,1,0,1,170
SAN IGNACIO,atencion odontologica,primera consulta,2024-03-01,12,5,19,30,4,16,33,63,3,2,0,5,0,1,193
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2024-03-01,18,9,48,42,26,42,60,131,27,7,0,15,0,0,425
SAN JAVIER(BNI),atencion odontologica,primera consulta,2024-03-01,2,3,2,4,0,1,7,21,1,0,0,2,0,0,43
SAN JAVIER(STC),atencion odontologica,primera consulta,2024-03-01,4,8,11,10,7,21,9,43,2,0,0,9,0,3,127
SAN JOAQUIN,atencion odontologica,primera consulta,2024-03-01,1,0,10,8,4,4,11,18,1,1,0,5,0,4,67
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2024-03-01,2,4,21,14,7,6,13,25,5,0,0,0,0,0,97
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2024-03-01,2,9,22,27,8,4,13,23,1,1,0,1,0,0,111
SAN JULIAN,atencion odontologica,primera consulta,2024-03-01,53,62,51,88,25,61,71,151,33,12,0,25,0,13,645
SAN LORENZO(PND),atencion odontologica,primera consulta,2024-03-01,2,0,29,26,4,4,1,12,1,0,0,3,0,0,82
SAN LORENZO(TJA),atencion odontologica,primera consulta,2024-03-01,18,19,60,59,16,31,51,143,15,12,0,11,0,1,436
SAN LUCAS,atencion odontologica,primera consulta,2024-03-01,44,36,24,33,10,20,19,61,4,4,0,20,0,0,275
SAN MATIAS,atencion odontologica,primera consulta,2024-03-01,42,32,67,71,8,28,30,70,4,6,0,9,0,1,368
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2024-03-01,2,2,3,5,1,0,6,14,1,2,0,2,0,0,38
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2024-03-01,1,2,3,11,4,2,5,8,2,0,0,1,0,0,39
SAN PEDRO,atencion odontologica,primera consulta,2024-03-01,40,37,80,79,13,27,36,86,7,10,0,8,0,4,427
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2024-03-01,43,43,112,93,9,30,82,99,59,61,0,9,0,4,644
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2024-03-01,5,2,13,15,2,7,5,16,6,6,0,2,0,1,80
SAN PEDRO DE MACHA,atencion odontologica,primera consulta,2024-03-01,55,53,105,121,41,57,125,192,76,103,0,27,0,19,974
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2024-03-01,1,1,12,10,0,0,1,2,0,0,0,0,0,1,28
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2024-03-01,10,7,99,72,13,25,17,42,9,6,0,5,0,0,305
SAN RAFAEL,atencion odontologica,primera consulta,2024-03-01,2,0,12,14,6,3,6,11,1,0,0,0,0,0,55
SAN RAMON BENI,atencion odontologica,primera consulta,2024-03-01,0,0,0,6,3,2,4,14,0,0,0,4,0,0,33
SAN RAMON SCZ,atencion odontologica,primera consulta,2024-03-01,20,29,49,55,19,25,27,31,8,12,0,9,0,3,287
SANTA ANA,atencion odontologica,primera consulta,2024-03-01,2,3,14,17,22,5,15,26,1,6,0,2,0,1,114
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2024-03-01,917,903,1066,1120,287,519,1236,3369,412,484,0,864,0,86,11263
SANTA ROSA,atencion odontologica,primera consulta,2024-03-01,3,5,21,26,7,3,15,15,3,3,0,3,0,0,104
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2024-03-01,14,12,56,54,7,17,17,56,0,56,0,2,0,0,291
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2024-03-01,6,0,8,4,6,7,4,7,4,4,0,0,0,0,50
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2024-03-01,11,11,56,33,11,18,34,49,23,16,0,6,0,0,268
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2024-03-01,4,5,5,6,3,9,8,17,5,6,0,1,0,1,70
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2024-03-01,3,2,11,13,0,5,6,22,1,0,0,0,0,0,63
SANTIVAÑES,atencion odontologica,primera consulta,2024-03-01,8,8,19,15,1,7,18,28,3,7,0,5,0,0,119
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2024-03-01,7,5,7,17,4,6,4,11,1,2,0,3,0,0,67
SAPAHAQUI,atencion odontologica,primera consulta,2024-03-01,16,18,45,36,3,12,16,40,6,10,0,7,0,0,209
SENA,atencion odontologica,primera consulta,2024-03-01,3,1,17,12,5,10,16,41,3,0,0,11,0,2,121
SHINAOTA,atencion odontologica,primera consulta,2024-03-01,11,10,27,23,9,5,13,37,0,1,0,4,0,4,144
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2024-03-01,14,26,22,17,17,16,29,53,6,9,0,2,0,3,214
SICAYA,atencion odontologica,primera consulta,2024-03-01,2,0,9,16,4,4,9,23,0,2,0,1,0,0,70
SIPE SIPE,atencion odontologica,primera consulta,2024-03-01,31,38,44,66,14,20,39,155,66,81,0,5,0,5,564
SOPACHUY,atencion odontologica,primera consulta,2024-03-01,5,4,0,6,0,5,3,12,1,0,0,5,0,0,41
SORACACHI,atencion odontologica,primera consulta,2024-03-01,29,30,88,83,63,68,26,55,29,25,0,6,0,0,502
SORATA,atencion odontologica,primera consulta,2024-03-01,14,9,32,25,8,20,21,29,3,5,0,4,0,0,170
SUCRE,atencion odontologica,primera consulta,2024-03-01,444,415,409,440,142,279,489,1258,115,84,0,343,0,10,4428
TACACHI,atencion odontologica,primera consulta,2024-03-01,0,0,2,2,3,2,2,6,2,1,0,0,0,0,20
TACACOMA,atencion odontologica,primera consulta,2024-03-01,1,1,5,10,2,7,17,32,2,3,0,12,0,0,92
TACOBAMBA,atencion odontologica,primera consulta,2024-03-01,13,20,41,57,28,29,11,30,6,8,0,7,0,5,255
TACOPAYA,atencion odontologica,primera consulta,2024-03-01,7,5,23,17,5,14,17,27,2,7,0,0,0,0,124
TAHUA,atencion odontologica,primera consulta,2024-03-01,0,0,2,2,0,1,2,0,0,0,0,0,0,0,7
TAPACARI,atencion odontologica,primera consulta,2024-03-01,17,18,27,44,15,17,20,47,8,10,0,17,0,8,248
TARABUCO,atencion odontologica,primera consulta,2024-03-01,19,13,35,33,10,23,26,70,15,15,0,9,0,0,268
TARACO,atencion odontologica,primera consulta,2024-03-01,3,9,21,19,1,11,6,24,8,6,0,2,0,0,110
TARATA,atencion odontologica,primera consulta,2024-03-01,2,4,13,21,2,5,12,25,1,1,0,4,0,0,90
TARIJA,atencion odontologica,primera consulta,2024-03-01,220,259,514,570,134,233,582,1252,162,150,0,152,0,4,4232
TARVITA,atencion odontologica,primera consulta,2024-03-01,34,26,34,45,12,26,26,52,6,8,0,7,0,0,276
TEOPONTE,atencion odontologica,primera consulta,2024-03-01,15,18,13,12,3,11,12,39,6,4,0,20,0,3,156
TIAHUANACU,atencion odontologica,primera consulta,2024-03-01,19,19,33,31,7,18,31,54,9,10,0,14,0,3,248
TINGUIPAYA,atencion odontologica,primera consulta,2024-03-01,11,8,29,33,13,24,23,56,21,12,0,5,0,6,241
TIPUANI,atencion odontologica,primera consulta,2024-03-01,0,1,21,18,1,0,1,2,0,0,0,0,0,0,44
TIQUIPAYA,atencion odontologica,primera consulta,2024-03-01,35,40,83,101,27,47,60,166,32,14,0,7,0,6,618
TIRAQUE (CBBA),atencion odontologica,primera consulta,2024-03-01,13,17,29,46,12,17,16,58,6,9,0,0,0,0,223
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2024-03-01,5,8,15,15,4,9,21,25,4,6,0,1,0,1,114
TOCO,atencion odontologica,primera consulta,2024-03-01,1,3,26,15,5,6,5,13,2,1,0,2,0,0,79
TODOS SANTOS,atencion odontologica,primera consulta,2024-03-01,0,1,5,0,1,0,1,2,1,1,0,0,0,0,12
TOLATA,atencion odontologica,primera consulta,2024-03-01,4,6,6,8,0,4,8,10,2,4,0,0,0,0,52
TOLEDO,atencion odontologica,primera consulta,2024-03-01,5,11,34,27,13,12,8,15,21,22,0,3,0,0,171
TOMAVE,atencion odontologica,primera consulta,2024-03-01,15,17,12,19,5,10,18,41,7,8,0,3,0,2,157
TOMINA,atencion odontologica,primera consulta,2024-03-01,23,30,25,27,9,17,25,58,7,1,0,9,0,0,231
TORO TORO,atencion odontologica,primera consulta,2024-03-01,11,10,25,23,15,21,34,51,18,11,0,12,0,4,235
TOTORA(CBBA),atencion odontologica,primera consulta,2024-03-01,17,10,44,61,8,26,15,63,12,5,0,2,0,6,269
TOTORA(ORR),atencion odontologica,primera consulta,2024-03-01,6,6,9,8,2,2,6,17,2,6,0,0,0,0,64
TRIGAL,atencion odontologica,primera consulta,2024-03-01,3,10,4,3,0,1,7,12,4,3,0,3,0,0,50
TRINIDAD,atencion odontologica,primera consulta,2024-03-01,101,99,157,145,44,85,120,323,45,33,0,70,0,10,1232
TUPIZA,atencion odontologica,primera consulta,2024-03-01,70,56,159,170,33,42,122,250,42,39,0,31,0,7,1021
TURCO,atencion odontologica,primera consulta,2024-03-01,12,13,24,40,4,7,11,34,7,8,0,3,0,0,163
UMALA,atencion odontologica,primera consulta,2024-03-01,17,8,18,25,5,3,8,18,8,12,0,2,0,0,124
UNCIA,atencion odontologica,primera consulta,2024-03-01,15,16,33,35,14,21,44,130,11,16,0,30,0,0,365
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2024-03-01,21,19,51,63,23,29,53,123,5,8,0,13,0,0,408
URUBICHA,atencion odontologica,primera consulta,2024-03-01,2,5,9,9,5,8,10,12,3,3,0,2,0,2,70
UYUNI,atencion odontologica,primera consulta,2024-03-01,22,17,102,103,37,59,58,116,31,27,0,5,0,1,578
VACAS,atencion odontologica,primera consulta,2024-03-01,2,5,22,24,5,6,17,26,5,11,0,3,0,0,126
VALLEGRANDE,atencion odontologica,primera consulta,2024-03-01,37,43,64,74,12,9,37,101,31,25,0,26,0,0,459
VIACHA,atencion odontologica,primera consulta,2024-03-01,46,40,96,102,32,58,63,176,18,25,0,22,0,3,681
VILA VILA,atencion odontologica,primera consulta,2024-03-01,1,0,6,14,3,8,9,15,1,4,0,0,0,0,61
VILLA CHARCAS,atencion odontologica,primera consulta,2024-03-01,22,22,51,44,7,13,18,49,3,4,0,12,0,0,245
VILLA MONTES,atencion odontologica,primera consulta,2024-03-01,16,32,108,105,32,51,73,241,21,20,0,34,0,0,733
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2024-03-01,1,8,0,0,1,2,2,8,1,2,0,1,0,0,26
VILLA RIVERO,atencion odontologica,primera consulta,2024-03-01,6,0,7,12,3,3,13,16,1,6,0,3,0,3,73
VILLA SERRANO,atencion odontologica,primera consulta,2024-03-01,7,14,12,22,8,11,31,38,7,4,0,8,0,0,162
VILLA TUNARI,atencion odontologica,primera consulta,2024-03-01,39,31,84,111,37,58,83,219,20,14,0,15,0,9,720
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2024-03-01,17,26,31,14,8,16,18,76,7,5,0,9,0,8,235
VILLAZON,atencion odontologica,primera consulta,2024-03-01,64,53,48,74,25,38,23,124,25,16,0,24,0,5,519
VINTO,atencion odontologica,primera consulta,2024-03-01,20,16,47,62,17,29,33,119,10,14,0,0,0,0,367
VITICHI,atencion odontologica,primera consulta,2024-03-01,8,6,52,43,18,25,29,72,7,12,0,7,0,1,280
WALDO BALLIVIAN,atencion odontologica,primera consulta,2024-03-01,1,3,12,11,8,1,11,20,2,1,0,2,0,0,72
WARNES,atencion odontologica,primera consulta,2024-03-01,22,22,57,76,10,29,89,388,9,8,0,7,0,2,719
YACO,atencion odontologica,primera consulta,2024-03-01,7,12,37,35,14,26,18,31,6,5,0,12,0,0,203
YACUIBA,atencion odontologica,primera consulta,2024-03-01,56,55,160,190,54,80,160,459,41,49,0,30,0,5,1339
YAMPARAEZ,atencion odontologica,primera consulta,2024-03-01,30,20,47,46,9,11,19,48,3,1,0,4,0,0,238
YANACACHI,atencion odontologica,primera consulta,2024-03-01,5,2,11,14,1,6,2,10,0,1,0,2,0,0,54
YAPACANI,atencion odontologica,primera consulta,2024-03-01,9,11,31,24,4,11,13,24,8,9,0,19,0,3,166
YOCALLA,atencion odontologica,primera consulta,2024-03-01,5,5,17,15,7,13,22,49,8,12,0,6,0,2,161
YOTALA,atencion odontologica,primera consulta,2024-03-01,18,16,35,22,5,4,8,17,2,4,0,7,0,0,138
YUNCHARA,atencion odontologica,primera consulta,2024-03-01,6,4,23,27,26,19,13,49,5,9,0,5,0,0,186
YUNGUYO DE LITORAL,atencion odontologica,primera consulta,2024-03-01,0,0,0,0,1,0,1,2,1,3,0,0,0,0,8
ZUDAÑEZ,atencion odontologica,primera consulta,2024-03-01,4,2,12,7,3,13,12,17,2,1,0,5,0,0,78
ACACIO,atencion odontologica,primera consulta,2024-04-01,9,14,64,60,10,17,26,38,19,23,0,2,0,1,283
ACHACACHI,atencion odontologica,primera consulta,2024-04-01,31,33,94,99,32,51,50,126,17,18,0,29,0,10,590
ACHOCALLA,atencion odontologica,primera consulta,2024-04-01,105,83,263,222,7,20,31,87,6,6,0,29,0,5,864
AIQUILE,atencion odontologica,primera consulta,2024-04-01,20,17,45,61,5,12,9,27,6,3,0,12,0,1,218
ALALAY,atencion odontologica,primera consulta,2024-04-01,0,3,2,11,3,3,5,7,1,1,0,0,0,0,36
ALCALA,atencion odontologica,primera consulta,2024-04-01,1,0,14,16,7,7,15,40,6,5,0,2,0,1,114
ALTO BENI,atencion odontologica,primera consulta,2024-04-01,18,20,58,68,7,16,31,55,9,2,0,13,0,0,297
ANCORAIMES,atencion odontologica,primera consulta,2024-04-01,4,7,16,26,10,13,33,41,12,25,0,3,0,0,190
ANDAMARCA,atencion odontologica,primera consulta,2024-04-01,8,4,28,17,3,6,14,23,7,7,0,2,0,0,119
ANTEQUERA,atencion odontologica,primera consulta,2024-04-01,3,4,7,9,3,3,20,24,10,13,0,0,0,0,96
ANZALDO,atencion odontologica,primera consulta,2024-04-01,2,2,17,25,1,8,11,21,1,1,0,0,0,0,89
APOLO,atencion odontologica,primera consulta,2024-04-01,10,3,14,11,9,15,15,20,4,3,0,1,0,0,105
ARAMPAMPA,atencion odontologica,primera consulta,2024-04-01,1,2,5,5,1,2,4,6,0,3,0,0,0,2,31
ARANI,atencion odontologica,primera consulta,2024-04-01,5,4,23,24,5,8,13,30,6,4,0,0,0,0,122
ARBIETO,atencion odontologica,primera consulta,2024-04-01,22,28,56,56,15,11,32,81,14,9,0,8,0,7,339
ARQUE,atencion odontologica,primera consulta,2024-04-01,7,9,32,34,13,12,14,37,4,7,0,5,0,2,176
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2024-04-01,36,43,84,85,18,27,34,111,4,13,0,37,0,2,494
ATOCHA,atencion odontologica,primera consulta,2024-04-01,10,14,35,51,17,21,59,62,5,5,0,4,0,0,283
AUCAPATA,atencion odontologica,primera consulta,2024-04-01,4,4,5,11,4,3,25,35,2,2,0,0,0,0,95
AYATA,atencion odontologica,primera consulta,2024-04-01,10,9,8,16,11,20,31,44,6,8,0,5,0,0,168
AYO AYO,atencion odontologica,primera consulta,2024-04-01,2,2,44,48,4,5,9,24,3,2,0,0,0,0,143
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2024-04-01,17,14,44,39,7,25,30,52,10,1,0,1,0,7,247
AZURDUY,atencion odontologica,primera consulta,2024-04-01,4,1,15,16,2,10,17,37,4,4,0,12,0,0,122
BATALLAS,atencion odontologica,primera consulta,2024-04-01,19,12,48,58,10,11,22,52,13,8,0,7,0,0,260
BAURES,atencion odontologica,primera consulta,2024-04-01,2,0,5,19,4,5,7,18,0,5,0,1,0,0,66
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2024-04-01,1,0,1,4,1,1,2,10,0,4,0,2,0,0,26
BELEN DE URMIRI,atencion odontologica,primera consulta,2024-04-01,2,2,0,5,0,0,2,5,4,0,0,0,0,0,20
BELLA FLOR,atencion odontologica,primera consulta,2024-04-01,21,17,5,1,0,4,2,14,1,1,0,3,0,3,72
BERMEJO,atencion odontologica,primera consulta,2024-04-01,19,15,52,80,14,23,65,136,14,13,0,11,0,0,442
BETANZOS,atencion odontologica,primera consulta,2024-04-01,26,37,46,63,22,53,54,145,27,20,0,30,0,3,526
BOLIVAR,atencion odontologica,primera consulta,2024-04-01,0,3,7,4,4,2,4,10,5,2,0,2,0,2,45
BOLPEBRA,atencion odontologica,primera consulta,2024-04-01,3,0,2,2,2,0,2,10,0,0,0,1,0,3,25
BOYUIBE,atencion odontologica,primera consulta,2024-04-01,3,0,6,4,5,5,6,18,2,1,0,1,0,0,51
BUENA VISTA,atencion odontologica,primera consulta,2024-04-01,1,4,12,10,5,5,6,19,4,2,0,6,0,0,74
CABEZAS,atencion odontologica,primera consulta,2024-04-01,70,60,63,71,11,28,38,106,14,16,0,24,0,8,509
CAIROMA,atencion odontologica,primera consulta,2024-04-01,5,8,4,9,1,5,6,9,1,1,0,0,0,0,49
"CAIZA ""D""",atencion odontologica,primera consulta,2024-04-01,26,21,17,15,7,14,6,30,2,2,0,11,0,10,161
CAJUATA,atencion odontologica,primera consulta,2024-04-01,9,6,14,6,3,5,9,24,6,4,0,2,0,0,88
CALACOTO,atencion odontologica,primera consulta,2024-04-01,2,2,5,2,0,1,4,12,3,2,0,2,0,1,36
CALAMARCA,atencion odontologica,primera consulta,2024-04-01,21,17,44,34,7,22,28,35,5,5,0,7,0,0,225
CAMARGO,atencion odontologica,primera consulta,2024-04-01,11,10,15,25,5,8,12,47,5,6,0,9,0,0,153
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2024-04-01,2,0,2,2,4,6,7,17,3,2,0,4,0,0,49
CAMIRI,atencion odontologica,primera consulta,2024-04-01,31,41,107,95,19,29,31,115,7,9,0,16,0,1,501
CAPINOTA,atencion odontologica,primera consulta,2024-04-01,21,8,24,32,13,13,21,57,2,5,0,2,0,0,198
CAQUIAVIRI,atencion odontologica,primera consulta,2024-04-01,4,5,13,13,4,8,17,38,9,6,0,4,0,1,122
CARACOLLO,atencion odontologica,primera consulta,2024-04-01,23,18,96,83,47,54,45,114,23,15,0,17,0,2,537
CARANAVI,atencion odontologica,primera consulta,2024-04-01,56,46,97,104,33,55,70,169,18,13,0,44,0,5,710
