,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
TOTORA(CBBA),atencion odontologica,consulta nueva,2024-04-01,34,25,150,187,24,120,80,248,17,24,0,3,0,15,927
TOTORA(ORR),atencion odontologica,consulta nueva,2024-04-01,11,36,31,35,9,7,23,39,10,11,0,1,0,0,213
TRIGAL,atencion odontologica,consulta nueva,2024-04-01,3,7,0,16,0,3,4,14,4,0,0,2,0,0,53
TRINIDAD,atencion odontologica,consulta nueva,2024-04-01,213,191,481,450,161,228,454,954,172,113,0,70,0,8,3495
TUPIZA,atencion odontologica,consulta nueva,2024-04-01,69,75,223,299,57,126,226,477,124,84,0,26,0,1,1787
TURCO,atencion odontologica,consulta nueva,2024-04-01,34,25,135,131,15,37,58,119,66,60,0,3,0,1,684
UMALA,atencion odontologica,consulta nueva,2024-04-01,18,30,47,49,11,8,18,55,13,6,0,3,0,0,258
UNCIA,atencion odontologica,consulta nueva,2024-04-01,25,29,159,137,24,61,71,219,33,18,0,18,0,2,796
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2024-04-01,26,49,109,139,37,81,139,451,16,39,0,15,0,3,1104
UYUNI,atencion odontologica,consulta nueva,2024-04-01,43,29,146,181,41,80,132,260,34,46,0,15,0,2,1009
VACAS,atencion odontologica,consulta nueva,2024-04-01,4,5,80,101,22,39,31,47,8,22,0,3,0,1,363
VALLEGRANDE,atencion odontologica,consulta nueva,2024-04-01,53,68,71,108,33,31,102,239,21,22,0,6,0,0,754
VIACHA,atencion odontologica,consulta nueva,2024-04-01,159,174,245,259,52,154,132,409,37,31,0,31,0,9,1692
VILA VILA,atencion odontologica,consulta nueva,2024-04-01,3,4,6,23,0,25,58,90,9,16,0,1,0,0,235
VILLA CHARCAS,atencion odontologica,consulta nueva,2024-04-01,61,44,90,51,23,37,39,106,8,12,0,6,0,0,477
VILLA MONTES,atencion odontologica,consulta nueva,2024-04-01,15,17,186,190,63,102,204,451,66,32,0,27,0,2,1355
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2024-04-01,11,7,29,27,2,4,3,8,0,0,0,2,0,2,95
VILLA RIVERO,atencion odontologica,consulta nueva,2024-04-01,23,9,13,24,8,3,36,80,9,15,0,0,0,5,225
VILLA SERRANO,atencion odontologica,consulta nueva,2024-04-01,42,60,77,80,11,52,126,203,15,7,0,2,0,0,675
VILLA TUNARI,atencion odontologica,consulta nueva,2024-04-01,74,86,176,272,89,184,219,594,73,35,0,16,0,8,1826
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2024-04-01,45,39,112,128,20,64,73,285,11,5,0,5,0,1,788
VILLAZON,atencion odontologica,consulta nueva,2024-04-01,140,215,286,329,90,140,167,668,49,38,0,189,0,12,2323
VINTO,atencion odontologica,consulta nueva,2024-04-01,158,174,390,370,123,211,215,877,84,134,0,13,0,0,2749
VITICHI,atencion odontologica,consulta nueva,2024-04-01,15,16,98,144,6,19,40,126,23,28,0,2,0,1,518
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2024-04-01,2,7,11,11,15,11,12,33,4,3,0,1,0,0,110
WARNES,atencion odontologica,consulta nueva,2024-04-01,66,55,198,189,35,53,147,312,41,33,0,14,0,2,1145
YACO,atencion odontologica,consulta nueva,2024-04-01,8,3,40,52,11,31,27,48,13,8,0,5,0,1,247
YACUIBA,atencion odontologica,consulta nueva,2024-04-01,103,106,298,336,75,142,325,851,94,72,0,33,0,0,2435
YAMPARAEZ,atencion odontologica,consulta nueva,2024-04-01,47,17,83,107,15,49,53,124,19,14,0,1,0,0,529
YANACACHI,atencion odontologica,consulta nueva,2024-04-01,10,27,23,29,8,14,6,32,0,2,0,3,0,0,154
YAPACANI,atencion odontologica,consulta nueva,2024-04-01,87,107,105,116,4,29,35,106,34,21,0,40,0,4,688
YOCALLA,atencion odontologica,consulta nueva,2024-04-01,63,24,77,98,30,49,41,107,7,14,0,11,0,6,527
YOTALA,atencion odontologica,consulta nueva,2024-04-01,43,26,79,101,30,85,35,187,14,9,0,16,0,6,631
YUNCHARA,atencion odontologica,consulta nueva,2024-04-01,11,10,76,63,22,39,22,60,8,7,0,2,0,0,320
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2024-04-01,2,0,18,5,0,0,0,0,0,0,0,0,0,0,25
ZUDAÑEZ,atencion odontologica,consulta nueva,2024-04-01,7,18,36,39,22,25,41,82,2,3,0,0,0,0,275
ACACIO,atencion odontologica,consulta nueva,2024-05-01,32,40,161,233,70,66,54,94,9,17,0,8,0,0,784
ACHACACHI,atencion odontologica,consulta nueva,2024-05-01,100,74,229,238,69,132,215,483,72,92,0,35,0,8,1747
ACHOCALLA,atencion odontologica,consulta nueva,2024-05-01,70,73,169,143,29,72,55,262,32,32,0,17,0,10,964
AIQUILE,atencion odontologica,consulta nueva,2024-05-01,69,106,82,121,47,20,68,134,29,18,0,15,0,0,709
ALALAY,atencion odontologica,consulta nueva,2024-05-01,0,2,30,35,8,8,5,13,0,0,0,3,0,0,104
ALCALA,atencion odontologica,consulta nueva,2024-05-01,26,22,60,76,11,28,70,98,0,17,0,1,0,0,409
ALTO BENI,atencion odontologica,consulta nueva,2024-05-01,49,56,89,105,25,33,60,133,9,7,0,16,0,0,582
ANCORAIMES,atencion odontologica,consulta nueva,2024-05-01,6,4,28,53,38,48,54,77,28,32,0,11,0,0,379
ANDAMARCA,atencion odontologica,consulta nueva,2024-05-01,6,14,89,141,9,7,31,87,47,66,0,0,0,3,500
ANTEQUERA,atencion odontologica,consulta nueva,2024-05-01,15,9,55,46,12,24,85,93,51,32,0,2,0,0,424
ANZALDO,atencion odontologica,consulta nueva,2024-05-01,2,0,33,60,21,31,27,99,10,16,0,6,0,0,305
APOLO,atencion odontologica,consulta nueva,2024-05-01,26,19,45,28,22,30,19,74,7,7,0,0,0,0,277
ARAMPAMPA,atencion odontologica,consulta nueva,2024-05-01,21,26,26,47,16,12,5,53,5,4,0,2,0,0,217
ARANI,atencion odontologica,consulta nueva,2024-05-01,26,17,72,43,36,49,67,161,16,20,0,2,0,0,509
ARBIETO,atencion odontologica,consulta nueva,2024-05-01,66,67,196,238,47,42,79,258,28,37,0,0,0,5,1063
ARQUE,atencion odontologica,consulta nueva,2024-05-01,11,27,72,87,20,61,43,132,8,18,0,13,0,5,497
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2024-05-01,42,30,113,166,22,61,74,285,24,32,0,19,0,5,873
ATOCHA,atencion odontologica,consulta nueva,2024-05-01,28,12,129,164,28,79,157,233,31,14,0,8,0,3,886
AUCAPATA,atencion odontologica,consulta nueva,2024-05-01,9,22,11,16,10,17,45,59,4,17,0,3,0,0,213
AYATA,atencion odontologica,consulta nueva,2024-05-01,9,13,89,79,17,36,68,83,7,7,0,3,0,1,412
AYO AYO,atencion odontologica,consulta nueva,2024-05-01,4,2,31,47,24,36,24,80,10,2,0,1,0,3,264
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2024-05-01,38,45,163,196,48,113,164,286,30,34,0,10,0,9,1136
AZURDUY,atencion odontologica,consulta nueva,2024-05-01,21,46,30,52,38,61,72,128,2,7,0,0,0,1,458
BATALLAS,atencion odontologica,consulta nueva,2024-05-01,21,22,63,71,21,22,36,94,32,7,0,4,0,0,393
BAURES,atencion odontologica,consulta nueva,2024-05-01,8,2,14,17,10,7,29,44,5,2,0,1,0,0,139
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2024-05-01,11,2,48,55,0,10,12,17,14,3,0,8,0,0,180
BELEN DE URMIRI,atencion odontologica,consulta nueva,2024-05-01,10,5,25,24,15,14,16,31,7,13,0,5,0,2,167
BELLA FLOR,atencion odontologica,consulta nueva,2024-05-01,13,12,3,5,3,1,11,14,1,0,0,3,0,2,68
BERMEJO,atencion odontologica,consulta nueva,2024-05-01,22,19,77,86,26,40,106,242,74,30,0,3,0,1,726
BETANZOS,atencion odontologica,consulta nueva,2024-05-01,32,54,242,264,59,113,130,282,30,22,0,44,0,5,1277
BOLIVAR,atencion odontologica,consulta nueva,2024-05-01,3,2,20,16,23,6,12,19,1,11,0,0,0,1,114
BOLPEBRA,atencion odontologica,consulta nueva,2024-05-01,0,1,0,1,3,2,5,2,0,0,0,2,0,2,18
BOYUIBE,atencion odontologica,consulta nueva,2024-05-01,4,8,14,9,8,4,22,62,7,0,0,0,0,2,140
BUENA VISTA,atencion odontologica,consulta nueva,2024-05-01,9,24,39,63,26,30,49,58,8,5,0,9,0,4,324
CABEZAS,atencion odontologica,consulta nueva,2024-05-01,28,73,73,105,15,40,35,165,12,16,0,28,0,4,594
CAIROMA,atencion odontologica,consulta nueva,2024-05-01,9,6,37,32,9,28,25,55,14,2,0,5,0,0,222
"CAIZA ""D""",atencion odontologica,consulta nueva,2024-05-01,23,44,64,96,6,24,46,114,13,13,0,13,0,2,458
CAJUATA,atencion odontologica,consulta nueva,2024-05-01,13,28,90,75,13,19,29,69,10,4,0,7,0,1,358
CALACOTO,atencion odontologica,consulta nueva,2024-05-01,5,3,30,20,15,8,16,55,27,28,0,0,0,0,207
CALAMARCA,atencion odontologica,consulta nueva,2024-05-01,61,74,75,174,31,72,45,116,21,17,0,5,0,1,692
CAMARGO,atencion odontologica,consulta nueva,2024-05-01,24,29,117,107,49,57,97,296,32,28,0,12,0,0,848
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2024-05-01,9,2,3,8,1,6,12,22,1,0,0,0,0,0,64
CAMIRI,atencion odontologica,consulta nueva,2024-05-01,33,56,130,170,62,64,222,350,55,25,0,16,0,4,1187
CAPINOTA,atencion odontologica,consulta nueva,2024-05-01,45,53,133,151,55,93,86,221,15,49,0,13,0,2,916
CAQUIAVIRI,atencion odontologica,consulta nueva,2024-05-01,43,24,49,65,58,35,57,107,29,21,0,19,0,1,508
CARACOLLO,atencion odontologica,consulta nueva,2024-05-01,74,84,257,277,94,180,200,361,75,54,0,43,0,9,1708
CARANAVI,atencion odontologica,consulta nueva,2024-05-01,123,102,183,293,69,111,198,364,27,29,0,36,0,3,1538
CARANGAS,atencion odontologica,consulta nueva,2024-05-01,3,3,11,16,14,11,0,18,4,2,0,0,0,0,82
CARAPARI,atencion odontologica,consulta nueva,2024-05-01,19,25,168,141,35,48,119,253,26,21,0,10,0,0,865
CARIPUYO,atencion odontologica,consulta nueva,2024-05-01,12,8,14,18,10,25,37,51,3,7,0,8,0,4,197
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2024-05-01,26,23,19,18,4,5,10,47,10,6,0,7,0,2,177
CATACORA,atencion odontologica,consulta nueva,2024-05-01,3,3,2,5,13,11,16,21,0,2,0,0,0,0,76
CHACARILLA,atencion odontologica,consulta nueva,2024-05-01,0,0,6,13,0,9,1,4,0,0,0,4,0,0,37
CHALLAPATA,atencion odontologica,consulta nueva,2024-05-01,94,85,280,184,38,117,146,457,151,142,0,55,0,2,1751
CHAQUI,atencion odontologica,consulta nueva,2024-05-01,41,40,89,92,22,39,48,103,22,9,0,7,0,6,518
CHARAGUA,atencion odontologica,consulta nueva,2024-05-01,5,6,35,35,25,30,45,185,4,12,0,6,0,2,390
CHARAÑA,atencion odontologica,consulta nueva,2024-05-01,7,9,8,14,14,20,16,24,1,4,0,0,0,1,118
CHAYANTA,atencion odontologica,consulta nueva,2024-05-01,31,21,83,84,48,50,51,165,16,25,0,13,0,4,591
CHIMORE,atencion odontologica,consulta nueva,2024-05-01,29,54,180,186,63,89,52,246,22,13,0,48,0,20,1002
CHIPAYA,atencion odontologica,consulta nueva,2024-05-01,8,9,42,52,1,2,0,21,9,7,0,1,0,1,153
CHOQUE COTA,atencion odontologica,consulta nueva,2024-05-01,8,6,53,54,17,18,5,19,3,8,0,4,0,0,195
CHUA COCANI,atencion odontologica,consulta nueva,2024-05-01,8,8,14,22,11,14,14,34,7,7,0,0,0,0,139
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2024-05-01,48,47,141,150,25,19,31,89,6,6,0,5,0,0,567
CHUMA,atencion odontologica,consulta nueva,2024-05-01,25,17,64,84,23,67,89,124,56,31,0,9,0,2,591
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2024-05-01,15,15,79,92,5,24,37,67,13,29,0,3,0,8,387
CKOCHAS,atencion odontologica,consulta nueva,2024-05-01,35,16,71,82,18,24,59,148,24,13,0,8,0,0,498
CLIZA,atencion odontologica,consulta nueva,2024-05-01,22,25,69,84,13,43,64,155,28,69,0,11,0,0,583
COBIJA,atencion odontologica,consulta nueva,2024-05-01,266,279,238,291,108,149,429,687,69,31,0,68,0,31,2646
COCAPATA,atencion odontologica,consulta nueva,2024-05-01,17,27,38,68,49,86,100,154,11,13,0,9,0,6,578
COCHABAMBA,atencion odontologica,consulta nueva,2024-05-01,850,762,1978,2017,725,1171,2580,5726,943,970,0,256,0,40,18018
COIPASA,atencion odontologica,consulta nueva,2024-05-01,0,0,0,5,13,6,12,31,17,12,0,0,0,0,96
COLCAPIRHUA,atencion odontologica,consulta nueva,2024-05-01,78,98,201,210,114,136,344,724,60,71,0,10,0,16,2062
"COLCHA ""K""",atencion odontologica,consulta nueva,2024-05-01,61,78,144,183,94,103,94,310,39,36,0,9,0,2,1153
COLLANA,atencion odontologica,consulta nueva,2024-05-01,11,4,120,94,44,22,19,70,3,0,0,3,0,0,390
COLOMI,atencion odontologica,consulta nueva,2024-05-01,67,90,181,312,42,119,99,257,10,19,0,17,0,3,1216
COLPA BELGICA,atencion odontologica,consulta nueva,2024-05-01,0,0,9,7,6,6,15,65,3,3,0,0,0,0,114
COLQUECHACA,atencion odontologica,consulta nueva,2024-05-01,15,33,46,100,32,77,95,269,48,35,0,28,0,4,782
COLQUENCHA,atencion odontologica,consulta nueva,2024-05-01,41,31,65,68,28,26,42,127,13,23,0,10,0,0,474
COLQUIRI,atencion odontologica,consulta nueva,2024-05-01,41,49,99,101,80,97,134,171,21,18,0,24,0,1,836
COMANCHE,atencion odontologica,consulta nueva,2024-05-01,1,0,78,75,16,16,11,37,1,4,0,2,0,0,241
COMARAPA,atencion odontologica,consulta nueva,2024-05-01,22,18,47,89,20,22,63,164,25,10,0,0,0,7,487
COMBAYA,atencion odontologica,consulta nueva,2024-05-01,0,1,5,11,2,1,0,2,4,3,0,0,0,0,29
CONCEPCION,atencion odontologica,consulta nueva,2024-05-01,8,4,1,8,2,2,0,4,3,6,0,5,0,3,46
COPACABANA,atencion odontologica,consulta nueva,2024-05-01,17,31,100,59,11,39,12,46,11,11,0,0,0,0,337
CORIPATA,atencion odontologica,consulta nueva,2024-05-01,58,34,110,98,18,46,55,105,7,0,0,11,0,0,542
CORO CORO,atencion odontologica,consulta nueva,2024-05-01,14,5,73,74,23,24,40,48,30,15,0,3,0,0,349
COROICO,atencion odontologica,consulta nueva,2024-05-01,12,14,58,89,14,30,59,144,7,3,0,24,0,0,454
CORQUE,atencion odontologica,consulta nueva,2024-05-01,21,10,70,73,50,72,23,52,10,9,0,4,0,0,394
COTAGAITA,atencion odontologica,consulta nueva,2024-05-01,76,61,225,292,155,186,228,439,75,99,0,24,0,9,1869
COTOCA,atencion odontologica,consulta nueva,2024-05-01,60,36,61,68,5,12,8,59,10,12,0,2,0,0,333
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2024-05-01,0,0,0,0,0,0,10,1,8,3,0,0,0,0,22
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2024-05-01,83,75,132,155,13,40,85,206,17,13,0,20,0,21,860
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2024-05-01,2,4,14,21,2,14,7,24,2,9,0,0,0,0,99
CUEVO,atencion odontologica,consulta nueva,2024-05-01,2,2,17,13,11,16,10,57,0,4,0,2,0,0,134
CULPINA,atencion odontologica,consulta nueva,2024-05-01,5,10,22,47,13,31,45,103,7,17,0,7,0,0,307
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2024-05-01,10,23,75,53,17,11,41,110,57,53,0,23,0,0,473
CURVA,atencion odontologica,consulta nueva,2024-05-01,7,13,20,17,8,5,13,13,0,3,0,0,0,3,102
DESAGUADERO,atencion odontologica,consulta nueva,2024-05-01,3,3,19,14,5,4,18,40,8,3,0,2,0,1,120
EL ALTO,atencion odontologica,consulta nueva,2024-05-01,1164,1346,2496,2756,683,1066,1252,4120,341,197,0,923,0,120,16464
EL CHORO,atencion odontologica,consulta nueva,2024-05-01,5,14,22,39,12,14,24,47,30,30,0,5,0,0,242
EL PUENTE(STC),atencion odontologica,consulta nueva,2024-05-01,34,8,70,76,10,21,37,120,13,11,0,3,0,0,403
EL PUENTE(TJA),atencion odontologica,consulta nueva,2024-05-01,15,30,99,78,10,36,56,191,15,32,0,8,0,0,570
EL TORNO,atencion odontologica,consulta nueva,2024-05-01,112,102,202,221,47,80,142,476,58,41,0,35,0,23,1539
EL VILLAR,atencion odontologica,consulta nueva,2024-05-01,10,18,74,59,29,60,67,135,7,4,0,1,0,0,464
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2024-05-01,43,49,218,255,80,126,89,335,14,15,0,12,0,2,1238
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2024-05-01,45,71,86,157,15,76,96,289,20,10,0,32,0,4,901
ESCARA,atencion odontologica,consulta nueva,2024-05-01,5,9,12,18,13,27,8,12,2,5,0,0,0,0,111
ESCOMA,atencion odontologica,consulta nueva,2024-05-01,8,11,60,81,4,40,26,52,15,3,0,1,0,0,301
ESMERALDA,atencion odontologica,consulta nueva,2024-05-01,0,0,3,6,0,0,13,12,11,3,0,0,0,0,48
EUCALIPTUS,atencion odontologica,consulta nueva,2024-05-01,16,21,51,46,10,5,34,104,5,13,0,11,0,1,317
EXALTACION,atencion odontologica,consulta nueva,2024-05-01,0,0,12,4,4,3,0,12,3,0,0,0,0,0,38
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2024-05-01,33,33,175,169,28,71,49,222,45,19,0,7,0,2,853
FILADELFIA,atencion odontologica,consulta nueva,2024-05-01,20,35,53,31,8,2,4,26,0,1,0,3,0,0,183
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta nueva,2024-05-01,8,8,19,40,10,14,32,93,15,37,0,5,0,0,281
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2024-05-01,22,34,20,35,20,29,33,109,16,8,0,6,0,1,333
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2024-05-01,45,63,116,171,40,71,67,172,30,34,0,4,0,2,815
GUANAY,atencion odontologica,consulta nueva,2024-05-01,16,13,47,30,9,40,46,91,4,12,0,7,0,0,315
GUAQUI,atencion odontologica,consulta nueva,2024-05-01,12,13,86,86,40,45,33,77,11,31,0,7,0,0,441
GUAYARAMERIN,atencion odontologica,consulta nueva,2024-05-01,22,21,105,81,22,70,63,173,13,10,0,35,0,3,618
GUTIERREZ,atencion odontologica,consulta nueva,2024-05-01,12,7,13,24,28,16,25,85,13,3,0,8,0,0,234
HUACARAJE,atencion odontologica,consulta nueva,2024-05-01,2,1,13,13,0,9,12,16,7,0,0,0,0,0,73
HUACARETA,atencion odontologica,consulta nueva,2024-05-01,19,3,27,60,20,16,62,119,10,12,0,3,0,0,351
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2024-05-01,5,20,15,24,4,4,16,36,1,0,0,2,0,0,127
HUACHACALLA,atencion odontologica,consulta nueva,2024-05-01,0,1,5,6,1,10,7,16,5,8,0,1,0,0,60
HUANUNI,atencion odontologica,consulta nueva,2024-05-01,41,61,158,185,43,97,186,249,47,51,0,19,0,3,1140
HUARINA,atencion odontologica,consulta nueva,2024-05-01,43,9,50,55,6,29,34,71,19,20,0,14,0,2,352
HUATAJATA,atencion odontologica,consulta nueva,2024-05-01,16,24,77,94,23,34,24,78,13,18,0,3,0,4,408
HUAYLLAMARCA,atencion odontologica,consulta nueva,2024-05-01,14,21,78,92,21,23,46,64,22,25,0,9,0,1,416
HUMANATA,atencion odontologica,consulta nueva,2024-05-01,2,4,31,12,5,7,7,12,11,7,0,0,0,0,98
ICHOCA,atencion odontologica,consulta nueva,2024-05-01,9,15,32,22,4,24,50,52,12,4,0,5,0,5,234
ICLA,atencion odontologica,consulta nueva,2024-05-01,91,73,61,115,32,100,38,226,26,20,0,5,0,0,787
INCAHUASI,atencion odontologica,consulta nueva,2024-05-01,9,5,35,61,12,39,41,125,4,4,0,3,0,0,338
INQUISIVI,atencion odontologica,consulta nueva,2024-05-01,39,49,80,94,42,73,69,125,27,19,0,9,0,5,631
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2024-05-01,98,109,318,240,58,87,139,254,57,29,0,8,0,15,1412
IXIAMAS,atencion odontologica,consulta nueva,2024-05-01,13,18,93,67,24,24,15,117,15,2,0,10,0,0,398
JESUS DE MACHACA,atencion odontologica,consulta nueva,2024-05-01,32,21,69,63,44,68,72,142,41,28,0,17,0,10,607
LA ASUNTA,atencion odontologica,consulta nueva,2024-05-01,218,190,421,435,144,247,232,561,31,15,0,78,0,11,2583
LA GUARDIA,atencion odontologica,consulta nueva,2024-05-01,101,165,187,176,47,75,104,483,37,23,0,35,0,17,1450
LA PAZ,atencion odontologica,consulta nueva,2024-05-01,1471,1517,2703,2856,941,1454,3863,7067,1268,1236,0,776,0,120,25272
LA RIVERA,atencion odontologica,consulta nueva,2024-05-01,2,1,9,2,1,4,0,10,1,0,0,0,0,0,30
LAGUNILLAS,atencion odontologica,consulta nueva,2024-05-01,17,3,15,8,7,9,19,97,6,1,0,4,0,0,186
LAJA,atencion odontologica,consulta nueva,2024-05-01,131,128,164,211,17,76,62,321,37,50,0,50,0,25,1272
LAS CARRERAS,atencion odontologica,consulta nueva,2024-05-01,11,3,28,33,11,23,27,53,6,11,0,1,0,0,207
LICOMA PAMPA,atencion odontologica,consulta nueva,2024-05-01,25,14,66,59,0,7,10,18,2,2,0,0,0,0,203
LLALLAGUA,atencion odontologica,consulta nueva,2024-05-01,96,104,185,92,27,87,95,397,16,33,0,18,0,4,1154
LLICA,atencion odontologica,consulta nueva,2024-05-01,22,22,14,34,2,6,13,34,4,3,0,8,0,2,164
LORETO,atencion odontologica,consulta nueva,2024-05-01,1,4,13,9,8,16,8,28,1,3,0,2,0,0,93
LURIBAY,atencion odontologica,consulta nueva,2024-05-01,44,40,122,90,33,30,41,77,37,18,0,7,0,7,546
MACHACAMARCA,atencion odontologica,consulta nueva,2024-05-01,32,19,48,87,11,26,56,149,38,54,0,14,0,0,534
MACHARETI,atencion odontologica,consulta nueva,2024-05-01,5,3,7,27,2,6,30,29,6,7,0,0,0,0,122
MAGDALENA,atencion odontologica,consulta nueva,2024-05-01,5,3,18,17,8,17,23,52,3,2,0,9,0,1,158
MAIRANA,atencion odontologica,consulta nueva,2024-05-01,9,36,79,94,22,56,39,189,26,8,0,21,0,7,586
MALLA,atencion odontologica,consulta nueva,2024-05-01,26,25,65,53,6,15,41,85,20,13,0,14,0,0,363
MAPIRI,atencion odontologica,consulta nueva,2024-05-01,14,11,38,40,4,15,28,66,3,3,0,5,0,0,227
MECAPACA,atencion odontologica,consulta nueva,2024-05-01,32,32,69,105,47,94,111,241,45,23,0,28,0,3,830
MINEROS,atencion odontologica,consulta nueva,2024-05-01,10,9,111,107,17,21,31,100,8,7,0,6,0,2,429
MIZQUE,atencion odontologica,consulta nueva,2024-05-01,80,42,171,200,23,76,92,341,46,30,0,32,0,16,1149
MOCOMOCO,atencion odontologica,consulta nueva,2024-05-01,46,18,104,116,66,93,90,150,50,47,0,18,0,0,798
MOJINETE,atencion odontologica,consulta nueva,2024-05-01,4,3,7,8,3,5,3,11,0,0,0,3,0,0,47
MOJOCOYA,atencion odontologica,consulta nueva,2024-05-01,24,47,117,102,14,31,66,118,8,8,0,0,0,0,535
MONTEAGUDO,atencion odontologica,consulta nueva,2024-05-01,35,56,242,190,50,50,195,339,34,19,0,11,0,1,1222
MONTERO,atencion odontologica,consulta nueva,2024-05-01,199,223,399,426,155,234,305,996,102,88,0,187,0,17,3331
MORO MORO,atencion odontologica,consulta nueva,2024-05-01,1,10,15,13,1,12,13,34,1,1,0,2,0,0,103
MOROCHATA,atencion odontologica,consulta nueva,2024-05-01,29,39,127,168,18,80,59,152,39,40,0,9,0,3,763
NAZACARA DE PACAJES,atencion odontologica,consulta nueva,2024-05-01,9,0,5,7,10,17,1,5,1,0,0,3,0,0,58
OCURI,atencion odontologica,consulta nueva,2024-05-01,46,42,197,229,47,79,106,227,58,36,0,32,0,5,1104
OKINAWA,atencion odontologica,consulta nueva,2024-05-01,5,1,34,26,4,13,29,50,10,15,0,0,0,0,187
OMEREQUE,atencion odontologica,consulta nueva,2024-05-01,4,9,32,21,7,9,7,11,10,16,0,0,0,2,128
ORURO,atencion odontologica,consulta nueva,2024-05-01,803,986,1669,1671,545,816,2183,4307,524,407,0,450,0,110,14471
PADCAYA,atencion odontologica,consulta nueva,2024-05-01,10,14,65,95,14,39,56,145,12,5,0,5,0,0,460
PADILLA,atencion odontologica,consulta nueva,2024-05-01,25,19,42,79,13,27,59,152,15,4,0,5,0,0,440
PAILON,atencion odontologica,consulta nueva,2024-05-01,32,23,184,194,45,97,129,391,43,18,0,15,0,4,1175
PALCA,atencion odontologica,consulta nueva,2024-05-01,69,50,134,173,35,84,179,287,49,49,0,8,0,2,1119
PALOS BLANCOS,atencion odontologica,consulta nueva,2024-05-01,65,63,239,250,52,103,176,324,42,24,0,13,0,7,1358
PAMPA AULLAGAS,atencion odontologica,consulta nueva,2024-05-01,7,7,28,22,2,11,22,46,8,5,0,4,0,0,162
PAMPA GRANDE,atencion odontologica,consulta nueva,2024-05-01,4,9,14,21,0,13,20,64,1,10,0,5,0,5,166
PAPEL PAMPA,atencion odontologica,consulta nueva,2024-05-01,10,4,25,30,6,8,9,41,12,16,0,0,0,0,161
PASORAPA,atencion odontologica,consulta nueva,2024-05-01,4,4,22,21,20,4,20,70,11,4,0,0,0,10,190
PATACAMAYA,atencion odontologica,consulta nueva,2024-05-01,63,61,178,257,22,72,60,177,18,16,0,12,0,7,943
PAZÑA,atencion odontologica,consulta nueva,2024-05-01,33,32,75,109,32,52,96,117,32,49,0,10,0,0,637
PELECHUCO,atencion odontologica,consulta nueva,2024-05-01,26,19,39,32,19,30,47,94,0,1,0,7,0,0,314
POCOATA,atencion odontologica,consulta nueva,2024-05-01,65,81,170,167,82,104,112,306,43,65,0,19,0,5,1219
POCONA,atencion odontologica,consulta nueva,2024-05-01,18,4,47,77,31,60,104,140,17,11,0,1,0,5,515
POJO (CBBA),atencion odontologica,consulta nueva,2024-05-01,10,25,79,115,80,116,75,190,20,14,0,9,0,8,741
POOPO,atencion odontologica,consulta nueva,2024-05-01,48,21,104,96,23,28,91,155,24,31,0,11,0,0,632
PORCO,atencion odontologica,consulta nueva,2024-05-01,15,23,29,18,7,23,5,112,0,7,0,39,0,3,281
POROMA,atencion odontologica,consulta nueva,2024-05-01,21,27,233,238,74,93,96,166,25,17,0,4,0,2,996
