,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
SICAYA,atencion odontologica,medidas preventivas,2024-04-01,4,6,0,1,0,0,0,1,0,1,0,0,0,0,13
SIPE SIPE,atencion odontologica,medidas preventivas,2024-04-01,31,31,64,87,23,26,41,106,46,72,0,0,0,0,527
SOPACHUY,atencion odontologica,medidas preventivas,2024-04-01,2,0,26,20,5,23,0,1,0,0,0,0,0,0,77
SORACACHI,atencion odontologica,medidas preventivas,2024-04-01,21,20,95,66,33,66,12,23,9,4,0,0,0,0,349
SORATA,atencion odontologica,medidas preventivas,2024-04-01,19,21,32,18,4,7,1,13,1,0,0,0,0,0,116
SUCRE,atencion odontologica,medidas preventivas,2024-04-01,621,612,757,855,161,177,281,609,53,23,0,0,0,0,4149
TACACHI,atencion odontologica,medidas preventivas,2024-04-01,0,1,7,1,1,1,7,14,0,0,0,0,0,0,32
TACACOMA,atencion odontologica,medidas preventivas,2024-04-01,0,0,2,0,0,1,0,1,0,0,0,0,0,0,4
TACOBAMBA,atencion odontologica,medidas preventivas,2024-04-01,3,5,23,22,2,5,3,5,0,2,0,0,0,0,70
TACOPAYA,atencion odontologica,medidas preventivas,2024-04-01,1,3,13,8,1,6,8,13,4,2,0,0,0,0,59
TAHUA,atencion odontologica,medidas preventivas,2024-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TAPACARI,atencion odontologica,medidas preventivas,2024-04-01,34,45,74,89,14,33,26,57,8,6,0,0,0,0,386
TARABUCO,atencion odontologica,medidas preventivas,2024-04-01,24,10,11,15,1,8,3,13,2,0,0,0,0,0,87
TARACO,atencion odontologica,medidas preventivas,2024-04-01,5,9,40,39,2,1,1,1,0,0,0,0,0,0,98
TARATA,atencion odontologica,medidas preventivas,2024-04-01,2,0,27,27,5,2,5,24,1,2,0,0,0,0,95
TARIJA,atencion odontologica,medidas preventivas,2024-04-01,125,107,303,330,85,79,181,321,84,46,0,0,0,0,1661
TARVITA,atencion odontologica,medidas preventivas,2024-04-01,47,24,32,33,3,12,1,11,0,0,0,0,0,0,163
TEOPONTE,atencion odontologica,medidas preventivas,2024-04-01,29,13,28,31,5,6,6,13,4,2,0,0,0,0,137
TIAHUANACU,atencion odontologica,medidas preventivas,2024-04-01,5,4,30,37,5,4,4,12,1,3,0,0,0,0,105
TINGUIPAYA,atencion odontologica,medidas preventivas,2024-04-01,24,26,36,60,11,19,12,34,19,16,0,0,0,0,257
TIPUANI,atencion odontologica,medidas preventivas,2024-04-01,1,3,8,0,0,2,0,3,0,0,0,0,0,0,17
TIQUIPAYA,atencion odontologica,medidas preventivas,2024-04-01,117,100,226,258,44,99,75,167,11,9,0,0,0,0,1106
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2024-04-01,22,31,48,51,12,16,12,55,3,5,0,0,0,0,255
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2024-04-01,2,4,10,20,3,2,1,0,0,0,0,0,0,0,42
TOCO,atencion odontologica,medidas preventivas,2024-04-01,0,1,19,26,8,0,0,6,0,0,0,0,0,0,60
TODOS SANTOS,atencion odontologica,medidas preventivas,2024-04-01,0,3,1,0,0,0,0,0,0,2,0,0,0,0,6
TOLATA,atencion odontologica,medidas preventivas,2024-04-01,14,8,8,5,12,1,5,13,0,1,0,0,0,0,67
TOLEDO,atencion odontologica,medidas preventivas,2024-04-01,2,6,4,20,0,2,2,6,5,4,0,0,0,0,51
TOMAVE,atencion odontologica,medidas preventivas,2024-04-01,19,15,0,2,2,0,1,0,0,1,0,0,0,0,40
TOMINA,atencion odontologica,medidas preventivas,2024-04-01,14,33,29,28,2,2,2,14,0,0,0,0,0,0,124
TORO TORO,atencion odontologica,medidas preventivas,2024-04-01,16,8,7,25,2,0,0,2,0,0,0,0,0,0,60
TOTORA(CBBA),atencion odontologica,medidas preventivas,2024-04-01,10,11,44,52,1,6,15,44,8,5,0,0,0,0,196
TOTORA(ORR),atencion odontologica,medidas preventivas,2024-04-01,7,15,15,16,2,1,1,10,1,3,0,0,0,0,71
TRIGAL,atencion odontologica,medidas preventivas,2024-04-01,3,4,0,6,0,0,0,0,0,0,0,0,0,0,13
TRINIDAD,atencion odontologica,medidas preventivas,2024-04-01,153,145,294,255,57,134,122,283,38,26,0,0,0,0,1507
TUPIZA,atencion odontologica,medidas preventivas,2024-04-01,64,42,125,149,63,72,150,173,90,85,0,0,0,0,1013
TURCO,atencion odontologica,medidas preventivas,2024-04-01,19,8,49,56,2,2,1,6,6,4,0,0,0,0,153
UMALA,atencion odontologica,medidas preventivas,2024-04-01,10,19,22,11,2,2,6,12,2,1,0,0,0,0,87
UNCIA,atencion odontologica,medidas preventivas,2024-04-01,26,22,64,69,6,12,13,33,10,3,0,0,0,0,258
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2024-04-01,11,15,19,44,3,6,8,32,1,4,0,0,0,0,143
URUBICHA,atencion odontologica,medidas preventivas,2024-04-01,0,3,0,0,0,2,1,0,0,0,0,0,0,0,6
UYUNI,atencion odontologica,medidas preventivas,2024-04-01,38,23,73,87,15,34,37,45,10,7,0,0,0,0,369
VACAS,atencion odontologica,medidas preventivas,2024-04-01,1,0,26,26,12,17,2,9,0,1,0,0,0,0,94
VALLEGRANDE,atencion odontologica,medidas preventivas,2024-04-01,62,74,35,68,14,30,122,110,18,28,0,0,0,0,561
VIACHA,atencion odontologica,medidas preventivas,2024-04-01,106,96,153,164,22,76,45,94,21,26,0,0,0,0,803
VILA VILA,atencion odontologica,medidas preventivas,2024-04-01,1,2,3,9,0,8,13,20,3,5,0,0,0,0,64
VILLA CHARCAS,atencion odontologica,medidas preventivas,2024-04-01,55,40,22,10,5,5,6,17,1,2,0,0,0,0,163
VILLA MONTES,atencion odontologica,medidas preventivas,2024-04-01,17,40,199,169,39,58,251,307,51,39,0,0,0,0,1170
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2024-04-01,6,4,12,13,0,1,1,3,0,0,0,0,0,0,40
VILLA RIVERO,atencion odontologica,medidas preventivas,2024-04-01,14,5,5,15,3,1,14,29,3,5,0,0,0,0,94
VILLA SERRANO,atencion odontologica,medidas preventivas,2024-04-01,37,40,24,18,0,8,15,34,1,2,0,0,0,0,179
VILLA TUNARI,atencion odontologica,medidas preventivas,2024-04-01,26,28,72,107,9,28,58,152,12,5,0,0,0,0,497
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2024-04-01,29,29,26,30,0,7,8,34,0,1,0,0,0,0,164
VILLAZON,atencion odontologica,medidas preventivas,2024-04-01,70,104,49,45,16,17,18,52,2,4,0,0,0,0,377
VINTO,atencion odontologica,medidas preventivas,2024-04-01,71,92,199,170,49,70,39,109,11,19,0,0,0,0,829
VITICHI,atencion odontologica,medidas preventivas,2024-04-01,2,7,30,50,1,2,0,3,0,0,0,0,0,0,95
WARNES,atencion odontologica,medidas preventivas,2024-04-01,40,41,109,130,21,16,112,166,24,4,0,0,0,0,663
YACO,atencion odontologica,medidas preventivas,2024-04-01,4,3,22,23,2,4,0,0,0,0,0,0,0,0,58
YACUIBA,atencion odontologica,medidas preventivas,2024-04-01,59,51,123,123,18,57,83,160,30,20,0,0,0,0,724
YAMPARAEZ,atencion odontologica,medidas preventivas,2024-04-01,58,31,41,56,0,0,0,2,0,0,0,0,0,0,188
YANACACHI,atencion odontologica,medidas preventivas,2024-04-01,0,3,5,6,1,2,1,3,0,1,0,0,0,0,22
YAPACANI,atencion odontologica,medidas preventivas,2024-04-01,34,62,35,49,0,1,7,13,5,11,0,0,0,0,217
YOCALLA,atencion odontologica,medidas preventivas,2024-04-01,27,15,34,32,6,12,7,25,2,0,0,0,0,0,160
YOTALA,atencion odontologica,medidas preventivas,2024-04-01,23,16,38,28,2,9,2,13,2,0,0,0,0,0,133
YUNCHARA,atencion odontologica,medidas preventivas,2024-04-01,1,2,38,20,4,6,3,6,0,0,0,0,0,0,80
YUNGUYO DE LITORAL,atencion odontologica,medidas preventivas,2024-04-01,1,0,11,3,0,0,0,0,0,0,0,0,0,0,15
ZUDAÑEZ,atencion odontologica,medidas preventivas,2024-04-01,2,17,21,12,5,0,0,3,0,0,0,0,0,0,60
ACACIO,atencion odontologica,medidas preventivas,2024-05-01,15,27,79,110,31,15,11,20,3,2,0,0,0,0,313
ACHACACHI,atencion odontologica,medidas preventivas,2024-05-01,33,38,98,119,5,15,9,72,13,17,0,0,0,0,419
ACHOCALLA,atencion odontologica,medidas preventivas,2024-05-01,36,47,51,43,0,8,2,20,9,9,0,0,0,0,225
AIQUILE,atencion odontologica,medidas preventivas,2024-05-01,50,84,80,100,39,49,53,138,28,24,0,0,0,0,645
ALALAY,atencion odontologica,medidas preventivas,2024-05-01,0,0,3,4,0,0,0,0,0,0,0,0,0,0,7
ALCALA,atencion odontologica,medidas preventivas,2024-05-01,21,19,26,27,0,3,3,7,0,1,0,0,0,0,107
ALTO BENI,atencion odontologica,medidas preventivas,2024-05-01,33,47,41,50,9,9,13,41,4,3,0,0,0,0,250
ANCORAIMES,atencion odontologica,medidas preventivas,2024-05-01,2,2,9,18,2,7,3,7,4,0,0,0,0,0,54
ANDAMARCA,atencion odontologica,medidas preventivas,2024-05-01,2,6,40,78,1,1,2,6,3,5,0,0,0,0,144
ANTEQUERA,atencion odontologica,medidas preventivas,2024-05-01,7,5,30,18,0,3,1,2,1,1,0,0,0,0,68
ANZALDO,atencion odontologica,medidas preventivas,2024-05-01,1,0,14,19,4,4,6,14,2,6,0,0,0,0,70
APOLO,atencion odontologica,medidas preventivas,2024-05-01,14,12,22,13,6,11,3,12,2,0,0,0,0,0,95
ARAMPAMPA,atencion odontologica,medidas preventivas,2024-05-01,13,18,8,27,2,3,1,10,2,1,0,0,0,0,85
ARANI,atencion odontologica,medidas preventivas,2024-05-01,4,7,30,7,3,0,1,1,0,0,0,0,0,0,53
ARBIETO,atencion odontologica,medidas preventivas,2024-05-01,32,27,93,104,9,10,15,64,9,10,0,0,0,0,373
ARQUE,atencion odontologica,medidas preventivas,2024-05-01,8,8,30,30,3,11,7,15,0,4,0,0,0,0,116
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2024-05-01,18,26,33,66,8,22,33,74,6,9,0,0,0,0,295
ATOCHA,atencion odontologica,medidas preventivas,2024-05-01,13,5,76,100,14,27,31,48,5,0,0,0,0,0,319
AUCAPATA,atencion odontologica,medidas preventivas,2024-05-01,5,11,1,3,0,0,0,1,0,0,0,0,0,0,21
AYATA,atencion odontologica,medidas preventivas,2024-05-01,9,11,74,49,2,6,2,8,0,0,0,0,0,0,161
AYO AYO,atencion odontologica,medidas preventivas,2024-05-01,1,0,3,7,2,3,1,7,2,0,0,0,0,0,26
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2024-05-01,26,28,144,161,33,68,195,229,5,13,0,0,0,0,902
AZURDUY,atencion odontologica,medidas preventivas,2024-05-01,18,46,10,14,22,9,13,11,0,0,0,0,0,0,143
BATALLAS,atencion odontologica,medidas preventivas,2024-05-01,14,14,13,12,4,6,2,0,4,0,0,0,0,0,69
BAURES,atencion odontologica,medidas preventivas,2024-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2024-05-01,3,0,22,23,0,3,0,3,0,0,0,0,0,0,54
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2024-05-01,7,3,17,18,5,6,3,16,5,7,0,0,0,0,87
BELLA FLOR,atencion odontologica,medidas preventivas,2024-05-01,12,11,1,3,0,0,1,0,0,0,0,0,0,0,28
BERMEJO,atencion odontologica,medidas preventivas,2024-05-01,7,11,35,65,4,17,46,70,14,10,0,0,0,0,279
BETANZOS,atencion odontologica,medidas preventivas,2024-05-01,14,15,57,56,1,7,8,25,0,1,0,0,0,0,184
BOLIVAR,atencion odontologica,medidas preventivas,2024-05-01,1,1,9,7,10,5,7,9,1,6,0,0,0,0,56
BOLPEBRA,atencion odontologica,medidas preventivas,2024-05-01,0,1,0,1,2,1,4,1,0,0,0,0,0,0,10
BOYUIBE,atencion odontologica,medidas preventivas,2024-05-01,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5
BUENA VISTA,atencion odontologica,medidas preventivas,2024-05-01,3,17,14,20,14,3,1,3,0,0,0,0,0,0,75
CABEZAS,atencion odontologica,medidas preventivas,2024-05-01,12,68,25,47,4,7,5,28,0,2,0,0,0,0,198
CAIROMA,atencion odontologica,medidas preventivas,2024-05-01,1,4,22,4,7,17,3,4,0,0,0,0,0,0,62
"CAIZA ""D""",atencion odontologica,medidas preventivas,2024-05-01,17,34,19,26,0,10,5,16,0,0,0,0,0,0,127
CAJUATA,atencion odontologica,medidas preventivas,2024-05-01,11,18,50,42,3,3,1,10,0,0,0,0,0,0,138
CALACOTO,atencion odontologica,medidas preventivas,2024-05-01,3,2,19,0,0,0,0,0,0,0,0,0,0,0,24
CALAMARCA,atencion odontologica,medidas preventivas,2024-05-01,32,41,41,73,3,6,3,11,2,4,0,0,0,0,216
CAMARGO,atencion odontologica,medidas preventivas,2024-05-01,11,15,43,31,7,14,8,24,0,4,0,0,0,0,157
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2024-05-01,7,6,2,7,0,1,0,0,0,0,0,0,0,0,23
CAMIRI,atencion odontologica,medidas preventivas,2024-05-01,13,19,26,18,7,15,29,34,37,10,0,0,0,0,208
CAPINOTA,atencion odontologica,medidas preventivas,2024-05-01,32,25,72,95,42,46,116,104,24,48,0,0,0,0,604
CAQUIAVIRI,atencion odontologica,medidas preventivas,2024-05-01,23,20,8,22,21,0,0,7,1,1,0,0,0,0,103
CARACOLLO,atencion odontologica,medidas preventivas,2024-05-01,56,43,138,132,51,68,57,126,26,21,0,0,0,0,718
CARANAVI,atencion odontologica,medidas preventivas,2024-05-01,82,62,63,93,7,11,21,38,7,2,0,0,0,0,386
CARANGAS,atencion odontologica,medidas preventivas,2024-05-01,0,1,7,9,6,3,0,2,0,0,0,0,0,0,28
CARAPARI,atencion odontologica,medidas preventivas,2024-05-01,5,5,41,41,3,15,31,46,15,5,0,0,0,0,207
CARIPUYO,atencion odontologica,medidas preventivas,2024-05-01,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2024-05-01,22,21,6,5,0,0,0,0,0,0,0,0,0,0,54
CATACORA,atencion odontologica,medidas preventivas,2024-05-01,1,1,2,1,2,3,0,0,0,0,0,0,0,0,10
CHACARILLA,atencion odontologica,medidas preventivas,2024-05-01,0,0,1,7,0,4,1,1,0,0,0,0,0,0,14
CHALLAPATA,atencion odontologica,medidas preventivas,2024-05-01,43,34,94,66,9,22,14,13,11,2,0,0,0,0,308
CHAQUI,atencion odontologica,medidas preventivas,2024-05-01,35,27,41,23,3,12,5,14,4,1,0,0,0,0,165
CHARAGUA,atencion odontologica,medidas preventivas,2024-05-01,8,8,9,17,5,6,3,14,0,1,0,0,0,0,71
CHARAÑA,atencion odontologica,medidas preventivas,2024-05-01,7,7,3,8,0,8,0,2,0,0,0,0,0,0,35
CHAYANTA,atencion odontologica,medidas preventivas,2024-05-01,21,21,59,62,26,42,15,56,7,11,0,0,0,0,320
CHIMORE,atencion odontologica,medidas preventivas,2024-05-01,23,41,98,96,19,36,15,64,4,0,0,0,0,0,396
CHIPAYA,atencion odontologica,medidas preventivas,2024-05-01,7,8,26,23,0,1,0,6,4,2,0,0,0,0,77
CHOQUE COTA,atencion odontologica,medidas preventivas,2024-05-01,6,4,14,23,0,4,0,0,0,0,0,0,0,0,51
CHUA COCANI,atencion odontologica,medidas preventivas,2024-05-01,0,4,6,7,1,0,0,0,0,0,0,0,0,0,18
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2024-05-01,1,7,57,49,1,2,2,5,0,1,0,0,0,0,125
CHUMA,atencion odontologica,medidas preventivas,2024-05-01,8,5,21,26,1,5,5,16,0,0,0,0,0,0,87
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2024-05-01,1,10,56,55,4,9,27,31,7,8,0,0,0,0,208
CKOCHAS,atencion odontologica,medidas preventivas,2024-05-01,21,15,43,41,4,9,3,22,2,1,0,0,0,0,161
CLIZA,atencion odontologica,medidas preventivas,2024-05-01,9,16,32,31,3,6,6,20,2,3,0,0,0,0,128
COBIJA,atencion odontologica,medidas preventivas,2024-05-01,225,231,90,116,39,59,158,293,23,22,0,0,0,0,1256
COCAPATA,atencion odontologica,medidas preventivas,2024-05-01,11,3,8,10,9,10,11,21,1,1,0,0,0,0,85
COCHABAMBA,atencion odontologica,medidas preventivas,2024-05-01,750,659,1984,1883,998,1095,2365,3852,1042,986,0,0,0,0,15614
COIPASA,atencion odontologica,medidas preventivas,2024-05-01,0,0,0,4,7,3,5,9,3,5,0,0,0,0,36
COLCAPIRHUA,atencion odontologica,medidas preventivas,2024-05-01,26,21,62,61,38,25,52,98,5,11,0,0,0,0,399
"COLCHA ""K""",atencion odontologica,medidas preventivas,2024-05-01,22,27,45,50,32,11,12,30,4,3,0,0,0,0,236
COLLANA,atencion odontologica,medidas preventivas,2024-05-01,8,0,102,83,2,5,0,3,0,0,0,0,0,0,203
COLOMI,atencion odontologica,medidas preventivas,2024-05-01,35,44,118,161,12,22,24,56,3,4,0,0,0,0,479
COLPA BELGICA,atencion odontologica,medidas preventivas,2024-05-01,0,0,5,4,2,2,8,29,2,2,0,0,0,0,54
COLQUECHACA,atencion odontologica,medidas preventivas,2024-05-01,11,22,13,53,24,35,55,120,4,0,0,0,0,0,337
COLQUENCHA,atencion odontologica,medidas preventivas,2024-05-01,14,16,26,19,10,6,6,27,2,1,0,0,0,0,127
COLQUIRI,atencion odontologica,medidas preventivas,2024-05-01,15,21,51,42,23,27,11,11,1,4,0,0,0,0,206
COMANCHE,atencion odontologica,medidas preventivas,2024-05-01,1,0,37,42,4,5,1,2,0,0,0,0,0,0,92
COMARAPA,atencion odontologica,medidas preventivas,2024-05-01,15,8,5,22,4,6,11,30,4,3,0,0,0,0,108
COMBAYA,atencion odontologica,medidas preventivas,2024-05-01,0,0,3,10,0,0,0,0,0,0,0,0,0,0,13
CONCEPCION,atencion odontologica,medidas preventivas,2024-05-01,2,3,1,5,0,1,0,6,0,1,0,0,0,0,19
COPACABANA,atencion odontologica,medidas preventivas,2024-05-01,15,23,80,49,8,22,6,23,10,8,0,0,0,0,244
CORIPATA,atencion odontologica,medidas preventivas,2024-05-01,27,27,61,50,2,12,0,30,0,0,0,0,0,0,209
CORO CORO,atencion odontologica,medidas preventivas,2024-05-01,29,6,70,87,24,2,75,67,14,5,0,0,0,0,379
COROICO,atencion odontologica,medidas preventivas,2024-05-01,4,6,28,41,0,6,3,25,0,1,0,0,0,0,114
CORQUE,atencion odontologica,medidas preventivas,2024-05-01,4,7,22,30,12,10,7,6,2,3,0,0,0,0,103
COTAGAITA,atencion odontologica,medidas preventivas,2024-05-01,49,33,99,112,50,55,61,78,20,21,0,0,0,0,578
COTOCA,atencion odontologica,medidas preventivas,2024-05-01,33,18,29,34,0,0,28,36,0,1,0,0,0,0,179
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2024-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2024-05-01,53,78,38,32,3,6,9,22,1,0,0,0,0,0,242
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2024-05-01,0,4,9,10,1,10,3,8,1,5,0,0,0,0,51
CUEVO,atencion odontologica,medidas preventivas,2024-05-01,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4
CULPINA,atencion odontologica,medidas preventivas,2024-05-01,4,22,12,17,0,4,3,8,1,0,0,0,0,0,71
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2024-05-01,7,14,43,33,5,0,9,17,9,8,0,0,0,0,145
CURVA,atencion odontologica,medidas preventivas,2024-05-01,6,13,7,1,1,1,0,1,0,0,0,0,0,0,30
DESAGUADERO,atencion odontologica,medidas preventivas,2024-05-01,2,1,4,0,0,0,1,4,2,1,0,0,0,0,15
EL ALTO,atencion odontologica,medidas preventivas,2024-05-01,676,820,1517,1630,375,608,599,1586,203,92,0,0,0,0,8106
EL CHORO,atencion odontologica,medidas preventivas,2024-05-01,1,6,2,22,3,0,4,6,10,12,0,0,0,0,66
EL PUENTE(STC),atencion odontologica,medidas preventivas,2024-05-01,26,4,48,53,6,8,8,32,10,6,0,0,0,0,201
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2024-05-01,4,3,15,12,0,5,4,11,0,6,0,0,0,0,60
EL TORNO,atencion odontologica,medidas preventivas,2024-05-01,64,61,115,124,9,17,16,78,9,12,0,0,0,0,505
EL VILLAR,atencion odontologica,medidas preventivas,2024-05-01,13,7,42,17,2,17,2,17,1,0,0,0,0,0,118
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2024-05-01,12,14,49,52,3,4,1,17,0,1,0,0,0,0,153
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2024-05-01,16,31,31,90,6,35,24,58,6,1,0,0,0,0,298
ESCARA,atencion odontologica,medidas preventivas,2024-05-01,1,5,6,8,7,15,0,2,0,0,0,0,0,0,44
ESCOMA,atencion odontologica,medidas preventivas,2024-05-01,4,2,44,47,0,0,0,2,0,0,0,0,0,0,99
ESMERALDA,atencion odontologica,medidas preventivas,2024-05-01,0,0,0,3,0,0,1,3,2,1,0,0,0,0,10
EUCALIPTUS,atencion odontologica,medidas preventivas,2024-05-01,12,14,9,7,0,0,0,6,0,0,0,0,0,0,48
EXALTACION,atencion odontologica,medidas preventivas,2024-05-01,0,0,12,4,4,4,0,11,3,0,0,0,0,0,38
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2024-05-01,12,12,44,42,2,19,3,24,2,1,0,0,0,0,161
FILADELFIA,atencion odontologica,medidas preventivas,2024-05-01,20,34,43,25,6,1,1,6,0,0,0,0,0,0,136
GAIOC JATUN AYLLU YURA,atencion odontologica,medidas preventivas,2024-05-01,5,4,3,8,0,0,1,2,1,2,0,0,0,0,26
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2024-05-01,9,21,5,6,1,1,4,8,1,0,0,0,0,0,56
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2024-05-01,31,38,73,108,10,17,15,20,4,3,0,0,0,0,319
GUANAY,atencion odontologica,medidas preventivas,2024-05-01,13,10,21,18,1,12,3,7,1,2,0,0,0,0,88
GUAQUI,atencion odontologica,medidas preventivas,2024-05-01,3,5,11,6,1,0,1,1,0,4,0,0,0,0,32
GUAYARAMERIN,atencion odontologica,medidas preventivas,2024-05-01,26,30,227,356,70,93,210,411,103,15,0,0,0,0,1541
GUTIERREZ,atencion odontologica,medidas preventivas,2024-05-01,7,5,2,7,1,4,1,10,3,3,0,0,0,0,43
HUACARAJE,atencion odontologica,medidas preventivas,2024-05-01,1,1,4,2,0,4,0,1,0,0,0,0,0,0,13
HUACARETA,atencion odontologica,medidas preventivas,2024-05-01,9,3,12,14,8,6,6,18,2,4,0,0,0,0,82
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2024-05-01,3,16,2,6,1,1,2,3,0,0,0,0,0,0,34
HUACHACALLA,atencion odontologica,medidas preventivas,2024-05-01,0,0,2,2,0,8,0,2,0,0,0,0,0,0,14
HUANUNI,atencion odontologica,medidas preventivas,2024-05-01,13,32,77,89,15,29,48,86,20,19,0,0,0,0,428
HUARINA,atencion odontologica,medidas preventivas,2024-05-01,29,9,21,11,0,2,2,4,1,0,0,0,0,0,79
HUATAJATA,atencion odontologica,medidas preventivas,2024-05-01,7,11,21,38,5,5,3,7,9,9,0,0,0,0,115
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2024-05-01,7,11,44,51,1,6,6,10,5,5,0,0,0,0,146
HUMANATA,atencion odontologica,medidas preventivas,2024-05-01,0,3,41,16,2,1,0,6,1,0,0,0,0,0,70
ICHOCA,atencion odontologica,medidas preventivas,2024-05-01,3,15,8,6,1,2,9,8,3,0,0,0,0,0,55
ICLA,atencion odontologica,medidas preventivas,2024-05-01,108,89,8,16,2,7,2,6,0,0,0,0,0,0,238
INCAHUASI,atencion odontologica,medidas preventivas,2024-05-01,1,4,6,21,0,5,1,4,0,0,0,0,0,0,42
INQUISIVI,atencion odontologica,medidas preventivas,2024-05-01,10,20,29,31,14,26,7,6,0,0,0,0,0,0,143
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2024-05-01,42,46,167,115,16,23,11,14,3,0,0,0,0,0,437
IXIAMAS,atencion odontologica,medidas preventivas,2024-05-01,3,4,5,8,0,1,0,3,0,0,0,0,0,0,24
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2024-05-01,13,11,8,4,1,6,2,7,2,0,0,0,0,0,54
LA ASUNTA,atencion odontologica,medidas preventivas,2024-05-01,171,154,230,252,32,53,15,93,7,4,0,0,0,0,1011
LA GUARDIA,atencion odontologica,medidas preventivas,2024-05-01,53,94,73,68,11,30,20,98,4,0,0,0,0,0,451
LA PAZ,atencion odontologica,medidas preventivas,2024-05-01,1475,1275,3238,3887,624,668,2537,3467,992,896,0,0,0,0,19059
LA RIVERA,atencion odontologica,medidas preventivas,2024-05-01,0,0,2,1,0,0,0,3,1,0,0,0,0,0,7
LAGUNILLAS,atencion odontologica,medidas preventivas,2024-05-01,9,3,3,0,0,0,0,0,0,0,0,0,0,0,15
LAJA,atencion odontologica,medidas preventivas,2024-05-01,55,66,90,92,3,22,13,90,7,16,0,0,0,0,454
LAS CARRERAS,atencion odontologica,medidas preventivas,2024-05-01,2,0,16,15,4,8,2,1,1,0,0,0,0,0,49
LICOMA PAMPA,atencion odontologica,medidas preventivas,2024-05-01,13,11,58,44,0,0,2,0,0,0,0,0,0,0,128
LLALLAGUA,atencion odontologica,medidas preventivas,2024-05-01,44,65,70,36,26,30,34,90,6,16,0,0,0,0,417
LLICA,atencion odontologica,medidas preventivas,2024-05-01,15,14,0,0,0,0,0,1,0,1,0,0,0,0,31
LORETO,atencion odontologica,medidas preventivas,2024-05-01,0,4,3,4,8,13,0,3,2,1,0,0,0,0,38
LURIBAY,atencion odontologica,medidas preventivas,2024-05-01,31,31,74,66,4,0,4,6,1,3,0,0,0,0,220
MACHACAMARCA,atencion odontologica,medidas preventivas,2024-05-01,11,11,9,33,1,6,8,31,11,16,0,0,0,0,137
MACHARETI,atencion odontologica,medidas preventivas,2024-05-01,4,3,1,4,0,1,1,1,0,1,0,0,0,0,16
MAGDALENA,atencion odontologica,medidas preventivas,2024-05-01,0,3,5,2,1,2,1,6,0,0,0,0,0,0,20
MAIRANA,atencion odontologica,medidas preventivas,2024-05-01,4,23,39,48,0,14,0,19,0,0,0,0,0,0,147
MALLA,atencion odontologica,medidas preventivas,2024-05-01,15,9,31,25,1,7,8,24,6,6,0,0,0,0,132
