,group,variable,month,ANTI AMARÍLICA,ANTI AMARÍLICA,TOTALES,TOTALES,TOTALES
YANACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-04-01,5,12,5,12,17
YAPACANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-04-01,103,29,103,29,132
YOCALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-04-01,12,8,12,8,20
YOTALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-04-01,6,12,6,12,18
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-04-01,4,11,4,11,15
ACACIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,13,0,13,13
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,23,48,23,48,71
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,37,16,37,16,53
AIQUILE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,33,19,33,19,52
ALALAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,5,12,5,12,17
ALCALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,2,0,2,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,11,0,11,0,11
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,4,3,4,3,7
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,5,0,5,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,6,0,6,6
ANZALDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,17,6,17,23
APOLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,24,17,24,17,41
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,5,11,5,11,16
ARANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,25,2,25,2,27
ARBIETO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,9,4,9,4,13
ARQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,13,19,13,19,32
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,33,13,33,13,46
ATOCHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,30,1,30,31
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,29,1,29,30
AYATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,26,0,26,26
AYO AYO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,4,4,4,4,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,49,32,49,32,81
AZURDUY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,17,11,17,11,28
BATALLAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,31,14,31,14,45
BAURES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,12,0,12,0,12
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,6,0,6,6
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,7,0,7,7
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,5,0,5,5
BERMEJO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,31,40,31,40,71
BETANZOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,25,81,25,81,106
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,21,0,21,21
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,5,6,5,11
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,4,1,4,5
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,5,20,5,20,25
CABEZAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,20,97,20,97,117
CAIROMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,18,16,18,16,34
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,14,3,14,17
CAJUATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,0,6,0,6
CALACOTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,8,0,8,8
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,5,21,5,21,26
CAMARGO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,0,6,0,6
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,6,3,6,9
CAMIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,42,5,42,5,47
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,34,28,34,28,62
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,9,0,9,0,9
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,30,6,30,36
CARANAVI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,65,51,65,51,116
CARAPARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,19,1,19,20
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,5,28,5,28,33
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,23,3,23,26
CATACORA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,8,0,8,8
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,0,2,0,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,16,2,16,18
CHAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,10,2,10,12
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,20,117,20,117,137
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,3,2,3,5
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,41,1,41,42
CHIMORE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,48,10,48,10,58
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,8,31,8,31,39
CHUMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,13,27,13,27,40
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,5,10,5,10,15
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,34,39,34,39,73
CLIZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,10,19,10,19,29
COBIJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,78,52,78,52,130
COCAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,2,6,2,8
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,968,26,968,26,994
COIPASA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,0,3,0,3
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,140,9,140,9,149
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,20,0,20,0,20
COLLANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,0,3,0,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,30,31,30,31,61
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,4,6,4,6,10
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,23,41,23,41,64
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,5,15,5,15,20
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,9,48,9,48,57
COMANCHE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,4,1,4,5
COMARAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,23,16,23,16,39
COMBAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,3,0,3,3
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,27,44,27,44,71
COPACABANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,18,13,18,13,31
CORIPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,10,13,10,13,23
CORO CORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,4,17,4,17,21
COROICO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,4,25,4,25,29
CORQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,5,12,5,12,17
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,51,3,51,54
COTOCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,71,44,71,44,115
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,25,22,25,22,47
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,9,1,9,10
CUEVO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,8,1,8,9
CULPINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,27,16,27,16,43
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,2,0,2,2
CURVA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,17,2,17,19
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,5,1,5,6
EL ALTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1372,116,1372,116,1488
EL CHORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,8,0,8,8
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,12,31,12,31,43
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,16,6,16,22
EL TORNO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,109,11,109,11,120
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,4,4,4,4,8
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,17,46,17,46,63
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,49,24,49,24,73
ESCOMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,3,0,3,3
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,2,6,2,8
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,3,0,3,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,12,12,12,12,24
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,12,1,12,13
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,10,11,10,11,21
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,26,0,26,26
GUANAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,9,9,9,9,18
GUAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,14,0,14,14
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,38,72,38,72,110
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,31,49,31,49,80
HUACARETA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,13,1,13,1,14
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,0,1,0,1
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,46,7,46,7,53
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,4,4,4,4,8
HUARINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,5,6,5,11
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,6,0,6,6
HUMANATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,4,1,4,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,0,1,0,1
ICLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,4,2,4,6
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,7,22,7,22,29
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,23,0,23,23
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,4,31,4,31,35
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,18,6,18,24
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,10,19,10,19,29
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,22,4,22,4,26
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,66,20,66,20,86
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,159,42,159,42,201
LA PAZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1132,200,1132,200,1332
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,1,0,1,1
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,17,3,17,20
LAJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,4,6,4,10
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,8,3,8,3,11
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,32,70,32,70,102
LLICA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,5,6,5,11
LORETO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,30,0,30,30
LURIBAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,9,17,9,17,26
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,5,3,5,8
MACHARETI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,9,17,9,17,26
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,26,31,26,31,57
MAIRANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,19,10,19,10,29
MALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,1,0,1,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,31,12,31,12,43
MECAPACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,24,2,24,26
MINEROS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,35,35,35,35,70
MIZQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,23,21,23,21,44
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,16,12,16,12,28
MOJINETE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,5,0,5,0,5
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,18,6,18,24
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,19,27,19,27,46
MONTERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,181,48,181,48,229
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,4,0,4,4
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,15,0,15,15
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,7,0,7,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,5,6,5,11
OCURI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,10,16,10,16,26
OKINAWA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,8,15,8,15,23
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,19,3,19,22
ORURO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,391,31,391,31,422
PADCAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,29,61,29,61,90
PADILLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,8,3,8,3,11
PAILON,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,30,94,30,94,124
PALCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,9,37,9,37,46
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,49,42,49,42,91
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,20,5,20,5,25
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,21,2,21,23
PASORAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,7,3,7,10
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,43,6,43,6,49
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,36,1,36,37
POCOATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,9,47,9,47,56
POCONA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,4,22,4,22,26
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,10,19,10,19,29
POOPO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,4,3,4,3,7
PORCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,4,15,4,15,19
POROMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,15,34,15,34,49
PORONGO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,12,21,12,21,33
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,51,19,51,19,70
PORVENIR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,10,0,10,10
POTOSI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,403,30,403,30,433
PUCARANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,20,45,20,45,65
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,8,20,8,20,28
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,30,0,30,30
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,14,2,14,16
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,13,2,13,15
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,22,32,22,32,54
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,38,2,38,40
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,6,0,6,6
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,60,1,60,61
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,98,45,98,45,143
PUNA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,43,26,43,26,69
PUNATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,42,3,42,3,45
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,19,0,19,19
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,252,0,252,0,252
QUIME,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,4,26,4,26,30
RAVELO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,7,42,7,42,49
REYES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,32,39,32,39,71
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,174,176,174,176,350
ROBORE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,20,16,20,16,36
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,16,0,16,0,16
SABAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,7,3,7,10
SACABA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,193,15,193,15,208
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,12,2,12,14
SACACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,48,16,48,16,64
SAIPINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,17,0,17,17
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,0,2,0,2
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,15,1,15,16
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,8,0,8,0,8
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,28,3,28,31
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,1,1,1,1,2
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,11,9,11,9,20
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,7,4,7,4,11
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,9,11,9,11,20
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,99,30,99,30,129
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,14,16,14,16,30
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,45,15,45,15,60
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,70,27,70,27,97
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,141,21,141,21,162
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,16,2,16,18
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,26,10,26,10,36
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,5,3,5,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,17,9,17,9,26
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,5,20,5,20,25
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,44,60,44,60,104
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2,20,2,20,22
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,15,44,15,44,59
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,22,29,22,29,51
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,7,14,7,14,21
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,6,24,6,24,30
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,10,1,10,1,11
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,26,9,26,9,35
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,37,50,37,50,87
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,8,0,8,8
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,5,4,5,4,9
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,3,0,3,3
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,0,13,0,13,13
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,17,0,17,0,17
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,25,37,25,37,62
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,2307,381,2307,381,2688
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2011-05-01,3,13,3,13,16
