,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS,ANTIPOLIOMIELÍTICA 1RA DOSIS,TOTALES,TOTALES,TOTALES
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,2,1,2,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,2,1,2,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,4,0,4,0,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,76,10,76,10,86
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,2,0,2,0,2
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,1,0,1,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,2,0,2,0,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,18,2,18,2,20
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,1,1,1,2
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,2,0,2,2
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,5,0,5,5
POCONA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,1,0,1,1
PORONGO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,9,9,9,9,18
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,8,0,8,0,8
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,2,0,2,0,2
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,4,1,4,1,5
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,11,8,11,8,19
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,7,0,7,0,7
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,22,5,22,5,27
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,7,0,7,0,7
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,5,0,5,0,5
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,4,0,4,0,4
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,4,0,4,0,4
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,2,0,2,2
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,3,6,3,6,9
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,9,0,9,9
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,7,0,7,7
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,6,8,6,8,14
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,5,0,5,0,5
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,2,4,2,4,6
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,336,8,336,8,344
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,1,0,1,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,5,0,5,0,5
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,1,1,1,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,12,4,12,4,16
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,1,0,1,1
TARACO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,3,0,3,0,3
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,5,0,5,0,5
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,6,0,6,0,6
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,4,6,4,6,10
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,2,0,2,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,6,0,6,0,6
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,3,1,3,1,4
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,4,0,4,4
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,4,0,4,0,4
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,1,0,1,1
