,group,variable,month,DPT 1RA DOSIS,DPT 1RA DOSIS,TOTALES,TOTALES,TOTALES
COROICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,7,0,7,7
COTOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,2,0,2,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,1,0,1,1
CULPINA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,75,3,75,3,78
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,8,1,8,1,9
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,2,1,2,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,2,1,2,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,78,3,78,3,81
MINEROS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,10,1,10,1,11
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,2,0,2,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,18,2,18,2,20
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,7,0,7,7
OCURI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,2,0,2,2
ORURO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,1,0,1,1
PAILON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,2,0,2,2
PASORAPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
PAZÑA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,5,0,5,5
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,2,0,2,2
POCONA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,1,0,1,1
PORONGO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,9,9,9,9,18
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,8,0,8,0,8
POTOSI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,5,0,5,0,5
PUCARANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,2,0,2,0,2
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,4,1,4,1,5
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,11,4,11,4,15
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,7,0,7,0,7
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,9,2,9,2,11
ROBORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,7,0,7,0,7
SACABA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,5,0,5,0,5
SAIPINA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,4,0,4,0,4
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,4,3,4,3,7
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,2,0,2,2
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,3,11,3,11,14
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,21,1,21,1,22
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,9,0,9,9
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,6,8,6,8,14
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,6,0,6,0,6
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,2,4,2,4,6
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,2,1,2,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,311,8,311,8,319
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,1,0,1,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,5,0,5,0,5
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,1,1,1,2
SORACACHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,2,0,2,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,11,4,11,4,15
TACACOMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,1,0,1,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,2,1,2,1,3
TARIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,1,1,1,2
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,2,0,2,2
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,5,0,5,0,5
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,2,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,2,6,2,6,8
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,7,0,7,7
VIACHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,6,0,6,0,6
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,3,1,3,1,4
VILLAZON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,4,0,4,4
VINTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,8,0,8,0,8
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,5,0,5,0,5
YOCALLA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,2,0,2,0,2
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,1,0,1,1
