,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,12,9,1,1,13,10,23
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,14,17,11,13,25,30,55
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,3,3,3,1,6,4,10
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,5,1,0,0,5,1,6
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,13,30,40,51,53,81,134
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,0,2,0,2,2
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,1,1,2,1,3,4
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,4,8,14,8,18,26
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,2,0,0,0,2,2
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,0,0,0,1,0,1
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,13,29,55,105,68,134,202
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,2,0,0,0,2,2
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,1,0,0,0,1,1
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,2,4,21,42,23,46,69
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,2,4,0,0,2,4,6
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,0,1,0,1,1
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,2,6,2,6,8
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,4,1,4,1,5
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,1,2,1,2,3
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,2,4,2,4,6
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,2,6,0,0,2,6,8
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,4,12,4,12,16
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,5,10,31,28,36,38,74
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,1,1,0,2,1,3
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,1,1,1,1,2
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,2,1,0,0,2,1,3
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,17,11,18,26,35,37,72
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,4,1,4,1,5
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,11,9,5,8,16,17,33
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,7,2,0,0,7,2,9
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,3,18,6,19,9,28
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,1,0,0,1,1,2
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,2,6,19,29,21,35,56
CHUA COCANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,31,0,31,0,31
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,16,20,13,15,29,35,64
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,6,5,47,1,53,6,59
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,11,12,2,6,13,18,31
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,7,8,2,3,9,11,20
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,3,0,3,1,6,7
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,1,0,1,0,1
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,1,2,1,2,3
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,2,17,12,17,14,31
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,2,0,0,0,2,2
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,2,2,2,2,4
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,1,0,1,0,1
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,12,2,9,3,21,24
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,2,2,6,6,8,8,16
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,4,1,4,5,8,6,14
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,142,20,297,343,439,363,802
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,1,1,1,1,2
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,1,0,0,0,1,1
LORETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,4,3,4,3,7
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,3,1,0,0,3,1,4
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,0,9,6,10,6,16
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,0,1,0,1,1
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,6,8,94,39,100,47,147
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,0,20,18,21,18,39
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,1,0,0,1,1,2
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,1,0,1,0,1
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,17,0,0,0,17,17
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,13,5,13,5,18
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,5,3,0,1,5,4,9
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,1,0,2,1,3,4
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,15,15,48,66,63,81,144
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,1,0,1,0,1
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,2,2,2,2,4
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,2,1,1,1,3,4
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,2,9,25,41,27,50,77
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,16,1,1,1,17,18
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,9,6,2,3,11,9,20
SAN JOAQUIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,24,0,0,0,24,24
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,2,3,2,3,5
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,0,1,1,2,1,3
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,374,548,103,104,477,652,1129
SANTA ROSA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,2,4,2,4,6
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,1,0,1,0,1
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,4,5,5,6,9,11,20
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,0,1,0,1,1
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,7,12,5,5,12,17,29
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,2,4,2,4,6
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,0,0,0,1,0,1
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,1,0,1,0,1
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,25,20,21,31,46,51,97
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,1,1,1,1,2,3
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,4,0,0,0,4,4
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,0,0,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,1,3,1,3,4
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,1,0,1,0,1
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,6,1,0,0,6,1,7
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,2,12,21,18,23,30,53
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,1,1,5,8,6,9,15
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,1,0,3,0,4,4
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,6,15,5,5,11,20,31
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,1,1,2,1,3,4
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,8,13,4,2,12,15,27
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,4,7,3,3,7,10,17
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,3,3,0,0,3,3,6
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-09-01,0,0,1,0,1,0,1
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,13,18,0,0,13,18,31
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,1,1,1,1,2
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,1,1,2,1,3,2,5
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,1,1,0,1,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,9,0,0,0,9,9
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,2,0,4,0,6,6
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,4,3,4,3,7
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,1,10,41,51,42,61,103
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,2,2,5,2,7,9
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,5,6,2,2,7,8,15
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,20,35,17,19,37,54,91
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,2,0,2,0,2
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,1,0,1,0,1
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,9,7,1,5,10,12,22
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,6,12,0,0,6,12,18
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,9,3,4,2,13,5,18
CHIMORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,4,5,0,0,4,5,9
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,0,3,0,3,3
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,1,3,12,9,13,12,25
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,9,4,1,0,10,4,14
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,6,0,0,0,6,0,6
COLLANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,9,14,21,34,30,48,78
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,1,5,1,5,6
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,3,0,0,0,3,0,3
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,1,0,2,0,3,3
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,2,4,0,0,2,4,6
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,1,4,1,0,2,4,6
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,58,183,181,192,239,375,614
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,34,45,1,0,35,45,80
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,5,1,3,16,8,17,25
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,0,1,0,1,1
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,12,25,0,1,12,26,38
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,4,0,0,0,4,4
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,18,4,18,4,22
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,11,15,2,3,13,18,31
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,3,3,55,54,58,57,115
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,4,0,4,0,4
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,0,1,0,1,1
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,2,0,2,0,2
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,1,82,4,6,5,88,93
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,6,4,6,4,10
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,2,7,4,2,6,9,15
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,1,0,1,0,1
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,16,23,191,207,207,230,437
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,2,2,0,0,2,2,4
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,2,2,0,0,2,2,4
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,7,6,0,0,7,6,13
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,4,0,4,0,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,3,1,0,0,3,1,4
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,9,1,3,7,12,8,20
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,1,1,1,1,2,2,4
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,0,1,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,1,1,5,0,6,1,7
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,350,455,103,125,453,580,1033
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,1,4,3,4,4,8
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,0,2,0,2,2
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,2,0,22,2,24,2,26
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,4,4,4,4,8
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,2,0,2,3,4,3,7
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,19,47,9,24,28,71,99
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,2,2,2,2,4
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,0,1,1,1,1,2
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,1,4,0,3,1,7,8
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,11,5,13,16,24,21,45
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,1,0,3,2,4,2,6
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,4,3,4,14,8,17,25
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,2,5,3,3,5,8,13
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,4,3,0,0,4,3,7
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,17,44,0,2,17,46,63
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,4,0,2,1,6,1,7
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,0,1,1,9,1,10,11
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,1,1,0,0,1,1,2
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,1,10,0,0,1,10,11
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,17,11,0,0,17,11,28
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-10-01,38,25,0,0,38,25,63
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,11,26,0,0,11,26,37
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,4,0,2,0,6,6
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,8,4,12,7,20,11,31
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,1,1,1,1,2
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,4,1,4,1,5
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,1,1,1,1,2
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,4,13,10,7,14,20,34
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,2,7,2,7,9
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,1,26,0,4,1,30,31
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,10,21,10,21,31
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,1,0,0,0,1,0,1
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,44,15,44,15,59
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,2,0,0,0,2,0,2
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,1,4,1,4,5
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,4,6,0,0,4,6,10
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,2,0,0,0,2,0,2
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,2,5,2,5,7
HUARACAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,1,0,0,0,1,0,1
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,1,4,5,10,6,14,20
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,43,37,46,39,89,76,165
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,2,11,0,0,2,11,13
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,1,0,3,0,4,4
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,9,7,1,0,10,7,17
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,1,0,2,0,3,3
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,3,0,0,0,3,3
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,6,4,3,15,9,19,28
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,0,3,0,3,3
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,1,1,1,1,2
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,0,1,0,1,1
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,2,4,4,4,6,10
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,1,0,0,0,1,1
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,5,0,0,0,5,5
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,1,2,2,4,3,6,9
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,1,0,13,17,14,17,31
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,14,10,14,10,24
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,2,2,4,3,6,5,11
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,4,0,4,0,4
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,3,2,3,2,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,27,39,0,0,27,39,66
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,5,3,5,3,8
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,5,0,0,0,5,5
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,7,9,6,3,13,12,25
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,0,2,0,2,2
TIAWANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,4,0,0,0,4,4
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,18,20,18,20,38
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,1,2,1,2,3
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,3,0,9,15,12,15,27
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,1,1,0,1,1,2,3
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,5,7,1,0,6,7,13
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,0,0,1,3,1,3,4
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-11-01,12,7,19,10,31,17,48
