municipality,group,variable,month,Nº de actividades de educación en Salud Oral,TOTAL
ALTO BENI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,4,4
ANCORAIMES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,2,2
ANDAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,13,13
ANTEQUERA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,23,23
ANZALDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,20,20
APOLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,3,3
ARAMPAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,2,2
ARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,15,15
ARBIETO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,16,16
ARQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,20,20
ATOCHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,3,3
AYATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,5,5
AYO AYO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,31,31
AZURDUY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,3,3
BATALLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,6,6
BAURES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,2,2
BELEN DE ANDAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,8,8
BELEN DE URMIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,3,3
BELLA FLOR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,32,32
BERMEJO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,18,18
BETANZOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,9,9
BOLIVAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,22,22
BOLPEBRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,6,6
BUENA VISTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,15,15
CABEZAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,4,4
CAIROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,3,3
"CAIZA ""D""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,7,7
CAJUATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,11,11
CALACOTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,7,7
CALAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,3,3
CAMATAQUI (C. VILLA ABECIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,5,5
CAMIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,32,32
CAPINOTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,16,16
CAQUIAVIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,9,9
CARANAVI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,18,18
CARAPARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,34,34
CARIPUYO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,5,5
CARMEN RIVERO TORREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,16,16
CATACORA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,1,1
CHALLAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,25,25
CHAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,1,1
CHARAGUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,6,6
CHAYANTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,56,56
CHIMORE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,8,8
CHOQUE COTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,2,2
CHUMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,11,11
CKOCHAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,2,2
CLIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,30,30
COBIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,8,8
COCAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,22,22
COCHABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,99,99
COIPASA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,2,2
COLCAPIRHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,89,89
"COLCHA ""K""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,10,10
COLLANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,3,3
COLOMI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,6,6
COLQUECHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,17,17
COLQUENCHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,6,6
COLQUIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,10,10
COMANCHE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,12,12
COMARAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,37,37
COMBAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,23,23
CONCEPCION,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,28,28
COPACABANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,5,5
CORIPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,7,7
COROICO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,36,36
COTAGAITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,11,11
COTOCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,20,20
CUATRO CAÑADAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,12,12
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,5,5
CUEVO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,5,5
CULPINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,4,4
CURAHUARA DE CARANGAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,8,8
CURVA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,4,4
DESAGUADERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,18,18
EL ALTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,235,235
EL PUENTE(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,30,30
EL PUENTE(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,84,84
EL TORNO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,20,20
EL VILLAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,4,4
ENTRE RIOS TRJ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,124,124
ENTRE RIOS CBBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,15,15
ESCOMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,1,1
EUCALIPTUS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,5,5
FERNANDEZ ALONSO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,20,20
FILADELFIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,2,2
GENERAL SAAVEDRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,35,35
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,19,19
GUANAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,2,2
GUAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,3,3
GUAYARAMERIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,7,7
GUTIERREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,44,44
HUACARETA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,8,8
HUACAYA (VILLA DE HUACAYA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,3,3
HUACHACALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,2,2
HUANUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,3,3
HUARINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,1,1
HUATAJATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,6,6
HUAYLLAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,21,21
HUMANATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,8,8
ICHOCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,8,8
ICLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,11,11
INCAHUASI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,9,9
INGAVI (HUMAITA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,1,1
INQUISIVI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,9,9
IRUPANA (VILLA DE LANZA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,2,2
IXIAMAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,8,8
LA ASUNTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,21,21
LA GUARDIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-05-01,15,15
