,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
SACABA,vih,no de personas con prueba rapida,2022-09-01,190,420,610
SACABAMBA,vih,no de personas con prueba rapida,2022-09-01,1,5,6
SAMAIPATA,vih,no de personas con prueba rapida,2022-09-01,20,70,90
SAN ANDRES,vih,no de personas con prueba rapida,2022-09-01,4,4,8
SAN ANDRES DE MACHACA,vih,no de personas con prueba rapida,2022-09-01,1,7,8
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2022-09-01,1,0,1
SAN BENITO,vih,no de personas con prueba rapida,2022-09-01,3,1,4
SAN BORJA,vih,no de personas con prueba rapida,2022-09-01,34,45,79
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2022-09-01,14,19,33
SAN CARLOS,vih,no de personas con prueba rapida,2022-09-01,32,31,63
SAN IGNACIO,vih,no de personas con prueba rapida,2022-09-01,12,31,43
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2022-09-01,18,24,42
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2022-09-01,2,0,2
SAN JAVIER(STC),vih,no de personas con prueba rapida,2022-09-01,10,12,22
SAN JOAQUIN,vih,no de personas con prueba rapida,2022-09-01,0,16,16
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2022-09-01,15,24,39
SAN JULIAN,vih,no de personas con prueba rapida,2022-09-01,66,109,175
SAN LORENZO(PND),vih,no de personas con prueba rapida,2022-09-01,0,5,5
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2022-09-01,2,2,4
SAN LUCAS,vih,no de personas con prueba rapida,2022-09-01,10,71,81
SAN MATIAS,vih,no de personas con prueba rapida,2022-09-01,0,11,11
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2022-09-01,0,4,4
SAN PEDRO,vih,no de personas con prueba rapida,2022-09-01,33,53,86
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2022-09-01,383,361,744
SAN PEDRO DE MACHA,vih,no de personas con prueba rapida,2022-09-01,1,4,5
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2022-09-01,19,27,46
SAN RAFAEL,vih,no de personas con prueba rapida,2022-09-01,28,5,33
SAN RAMON BENI,vih,no de personas con prueba rapida,2022-09-01,2,8,10
SANTA ANA,vih,no de personas con prueba rapida,2022-09-01,8,15,23
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2022-09-01,1789,2353,4142
SANTA ROSA,vih,no de personas con prueba rapida,2022-09-01,0,1,1
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2022-09-01,5,3,8
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2022-09-01,22,24,46
SANTIAGO DE HUATA,vih,no de personas con prueba rapida,2022-09-01,0,1,1
SENA,vih,no de personas con prueba rapida,2022-09-01,2,11,13
SHINAOTA,vih,no de personas con prueba rapida,2022-09-01,31,58,89
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2022-09-01,1,2,3
SICAYA,vih,no de personas con prueba rapida,2022-09-01,6,2,8
SIPE SIPE,vih,no de personas con prueba rapida,2022-09-01,7,18,25
SOPACHUY,vih,no de personas con prueba rapida,2022-09-01,1,16,17
SORATA,vih,no de personas con prueba rapida,2022-09-01,6,5,11
SUCRE,vih,no de personas con prueba rapida,2022-09-01,235,644,879
TACACOMA,vih,no de personas con prueba rapida,2022-09-01,11,14,25
TACOPAYA,vih,no de personas con prueba rapida,2022-09-01,0,1,1
TAPACARI,vih,no de personas con prueba rapida,2022-09-01,5,10,15
TARABUCO,vih,no de personas con prueba rapida,2022-09-01,6,55,61
TARACO,vih,no de personas con prueba rapida,2022-09-01,0,1,1
TARIJA,vih,no de personas con prueba rapida,2022-09-01,146,226,372
TARVITA,vih,no de personas con prueba rapida,2022-09-01,5,23,28
TIAHUANACU,vih,no de personas con prueba rapida,2022-09-01,8,11,19
TIPUANI,vih,no de personas con prueba rapida,2022-09-01,8,9,17
TIQUIPAYA,vih,no de personas con prueba rapida,2022-09-01,3,7,10
TOCO,vih,no de personas con prueba rapida,2022-09-01,1,2,3
TOLATA,vih,no de personas con prueba rapida,2022-09-01,2,4,6
TOMINA,vih,no de personas con prueba rapida,2022-09-01,2,1,3
TORO TORO,vih,no de personas con prueba rapida,2022-09-01,2,1,3
TOTORA(CBBA),vih,no de personas con prueba rapida,2022-09-01,3,28,31
TRINIDAD,vih,no de personas con prueba rapida,2022-09-01,191,173,364
TUPIZA,vih,no de personas con prueba rapida,2022-09-01,125,150,275
UNCIA,vih,no de personas con prueba rapida,2022-09-01,11,24,35
URUBICHA,vih,no de personas con prueba rapida,2022-09-01,11,16,27
UYUNI,vih,no de personas con prueba rapida,2022-09-01,10,26,36
VALLEGRANDE,vih,no de personas con prueba rapida,2022-09-01,16,29,45
VIACHA,vih,no de personas con prueba rapida,2022-09-01,37,53,90
VILA VILA,vih,no de personas con prueba rapida,2022-09-01,0,2,2
VILLA CHARCAS,vih,no de personas con prueba rapida,2022-09-01,2,2,4
VILLA MONTES,vih,no de personas con prueba rapida,2022-09-01,40,68,108
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2022-09-01,0,1,1
VILLA SERRANO,vih,no de personas con prueba rapida,2022-09-01,5,4,9
VILLA TUNARI,vih,no de personas con prueba rapida,2022-09-01,136,210,346
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2022-09-01,2,2,4
VILLAZON,vih,no de personas con prueba rapida,2022-09-01,42,59,101
VINTO,vih,no de personas con prueba rapida,2022-09-01,41,43,84
WARNES,vih,no de personas con prueba rapida,2022-09-01,12,31,43
YACUIBA,vih,no de personas con prueba rapida,2022-09-01,138,119,257
YAMPARAEZ,vih,no de personas con prueba rapida,2022-09-01,1,4,5
YAPACANI,vih,no de personas con prueba rapida,2022-09-01,138,215,353
YUNCHARA,vih,no de personas con prueba rapida,2022-09-01,2,3,5
ZUDAÑEZ,vih,no de personas con prueba rapida,2022-09-01,1,11,12
ACACIO,vih,no de personas con prueba rapida,2022-10-01,0,1,1
AIQUILE,vih,no de personas con prueba rapida,2022-10-01,36,36,72
ALALAY,vih,no de personas con prueba rapida,2022-10-01,0,1,1
ALCALA,vih,no de personas con prueba rapida,2022-10-01,2,4,6
ALTO BENI,vih,no de personas con prueba rapida,2022-10-01,1,0,1
ANCORAIMES,vih,no de personas con prueba rapida,2022-10-01,7,1,8
ANTEQUERA,vih,no de personas con prueba rapida,2022-10-01,3,2,5
ANZALDO,vih,no de personas con prueba rapida,2022-10-01,16,17,33
ARAMPAMPA,vih,no de personas con prueba rapida,2022-10-01,0,1,1
ARANI,vih,no de personas con prueba rapida,2022-10-01,10,27,37
ARBIETO,vih,no de personas con prueba rapida,2022-10-01,11,4,15
ARQUE,vih,no de personas con prueba rapida,2022-10-01,3,13,16
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2022-10-01,31,101,132
ATOCHA,vih,no de personas con prueba rapida,2022-10-01,1,1,2
AYATA,vih,no de personas con prueba rapida,2022-10-01,3,3,6
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2022-10-01,13,30,43
AZURDUY,vih,no de personas con prueba rapida,2022-10-01,0,30,30
BERMEJO,vih,no de personas con prueba rapida,2022-10-01,24,29,53
BETANZOS,vih,no de personas con prueba rapida,2022-10-01,1,3,4
BOLIVAR,vih,no de personas con prueba rapida,2022-10-01,0,2,2
BUENA VISTA,vih,no de personas con prueba rapida,2022-10-01,4,31,35
CABEZAS,vih,no de personas con prueba rapida,2022-10-01,5,8,13
"CAIZA ""D""",vih,no de personas con prueba rapida,2022-10-01,3,5,8
CAJUATA,vih,no de personas con prueba rapida,2022-10-01,2,5,7
CALAMARCA,vih,no de personas con prueba rapida,2022-10-01,4,3,7
CAMARGO,vih,no de personas con prueba rapida,2022-10-01,14,50,64
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2022-10-01,0,4,4
CAMIRI,vih,no de personas con prueba rapida,2022-10-01,9,30,39
CAPINOTA,vih,no de personas con prueba rapida,2022-10-01,32,89,121
CARACOLLO,vih,no de personas con prueba rapida,2022-10-01,1,13,14
CARANAVI,vih,no de personas con prueba rapida,2022-10-01,147,70,217
CARAPARI,vih,no de personas con prueba rapida,2022-10-01,2,5,7
CARIPUYO,vih,no de personas con prueba rapida,2022-10-01,0,4,4
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2022-10-01,10,22,32
CHALLAPATA,vih,no de personas con prueba rapida,2022-10-01,24,75,99
CHARAGUA,vih,no de personas con prueba rapida,2022-10-01,3,3,6
CHAYANTA,vih,no de personas con prueba rapida,2022-10-01,0,2,2
CHIMORE,vih,no de personas con prueba rapida,2022-10-01,34,12,46
CHIPAYA,vih,no de personas con prueba rapida,2022-10-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2022-10-01,27,43,70
CHUMA,vih,no de personas con prueba rapida,2022-10-01,2,12,14
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2022-10-01,10,14,24
CLIZA,vih,no de personas con prueba rapida,2022-10-01,0,14,14
COBIJA,vih,no de personas con prueba rapida,2022-10-01,109,67,176
COCHABAMBA,vih,no de personas con prueba rapida,2022-10-01,1776,2759,4535
COIPASA,vih,no de personas con prueba rapida,2022-10-01,1,4,5
COLCAPIRHUA,vih,no de personas con prueba rapida,2022-10-01,61,94,155
COLLANA,vih,no de personas con prueba rapida,2022-10-01,0,1,1
COLOMI,vih,no de personas con prueba rapida,2022-10-01,2,6,8
COLPA BELGICA,vih,no de personas con prueba rapida,2022-10-01,7,7,14
COLQUECHACA,vih,no de personas con prueba rapida,2022-10-01,1,7,8
COLQUENCHA,vih,no de personas con prueba rapida,2022-10-01,5,3,8
COLQUIRI,vih,no de personas con prueba rapida,2022-10-01,1,2,3
COMARAPA,vih,no de personas con prueba rapida,2022-10-01,7,23,30
COROICO,vih,no de personas con prueba rapida,2022-10-01,22,19,41
CORQUE,vih,no de personas con prueba rapida,2022-10-01,0,1,1
COTAGAITA,vih,no de personas con prueba rapida,2022-10-01,4,4,8
COTOCA,vih,no de personas con prueba rapida,2022-10-01,51,77,128
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2022-10-01,13,77,90
CULPINA,vih,no de personas con prueba rapida,2022-10-01,10,33,43
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2022-10-01,2,1,3
CURVA,vih,no de personas con prueba rapida,2022-10-01,3,8,11
DESAGUADERO,vih,no de personas con prueba rapida,2022-10-01,1,2,3
EL ALTO,vih,no de personas con prueba rapida,2022-10-01,885,1715,2600
EL PUENTE(STC),vih,no de personas con prueba rapida,2022-10-01,24,28,52
EL PUENTE(TJA),vih,no de personas con prueba rapida,2022-10-01,2,2,4
EL TORNO,vih,no de personas con prueba rapida,2022-10-01,107,197,304
EL VILLAR,vih,no de personas con prueba rapida,2022-10-01,0,1,1
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2022-10-01,6,20,26
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2022-10-01,92,197,289
ESCARA,vih,no de personas con prueba rapida,2022-10-01,1,3,4
ESCOMA,vih,no de personas con prueba rapida,2022-10-01,1,1,2
ESMERALDA,vih,no de personas con prueba rapida,2022-10-01,3,6,9
EUCALIPTUS,vih,no de personas con prueba rapida,2022-10-01,0,1,1
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2022-10-01,50,65,115
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2022-10-01,2,7,9
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2022-10-01,1,0,1
GUANAY,vih,no de personas con prueba rapida,2022-10-01,62,90,152
GUAYARAMERIN,vih,no de personas con prueba rapida,2022-10-01,55,80,135
HUACARETA,vih,no de personas con prueba rapida,2022-10-01,0,3,3
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2022-10-01,1,0,1
HUACHACALLA,vih,no de personas con prueba rapida,2022-10-01,1,4,5
HUANUNI,vih,no de personas con prueba rapida,2022-10-01,56,108,164
HUATAJATA,vih,no de personas con prueba rapida,2022-10-01,0,1,1
HUAYLLAMARCA,vih,no de personas con prueba rapida,2022-10-01,3,20,23
ICLA,vih,no de personas con prueba rapida,2022-10-01,1,6,7
INCAHUASI,vih,no de personas con prueba rapida,2022-10-01,7,30,37
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2022-10-01,15,15,30
IXIAMAS,vih,no de personas con prueba rapida,2022-10-01,4,5,9
JESUS DE MACHACA,vih,no de personas con prueba rapida,2022-10-01,4,9,13
LA GUARDIA,vih,no de personas con prueba rapida,2022-10-01,48,104,152
LA PAZ,vih,no de personas con prueba rapida,2022-10-01,1007,1672,2679
LAGUNILLAS,vih,no de personas con prueba rapida,2022-10-01,0,1,1
LAS CARRERAS,vih,no de personas con prueba rapida,2022-10-01,1,3,4
LLALLAGUA,vih,no de personas con prueba rapida,2022-10-01,9,9,18
LURIBAY,vih,no de personas con prueba rapida,2022-10-01,6,13,19
MACHACAMARCA,vih,no de personas con prueba rapida,2022-10-01,40,33,73
MACHARETI,vih,no de personas con prueba rapida,2022-10-01,0,2,2
MAIRANA,vih,no de personas con prueba rapida,2022-10-01,2,16,18
MAPIRI,vih,no de personas con prueba rapida,2022-10-01,3,13,16
MINEROS,vih,no de personas con prueba rapida,2022-10-01,3,17,20
MIZQUE,vih,no de personas con prueba rapida,2022-10-01,29,48,77
MOJOCOYA,vih,no de personas con prueba rapida,2022-10-01,2,3,5
MONTEAGUDO,vih,no de personas con prueba rapida,2022-10-01,25,77,102
MONTERO,vih,no de personas con prueba rapida,2022-10-01,218,413,631
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2022-10-01,0,2,2
OCURI,vih,no de personas con prueba rapida,2022-10-01,5,11,16
OKINAWA,vih,no de personas con prueba rapida,2022-10-01,2,1,3
OMEREQUE,vih,no de personas con prueba rapida,2022-10-01,4,8,12
ORURO,vih,no de personas con prueba rapida,2022-10-01,469,1112,1581
PADCAYA,vih,no de personas con prueba rapida,2022-10-01,1,5,6
PADILLA,vih,no de personas con prueba rapida,2022-10-01,5,18,23
PAILON,vih,no de personas con prueba rapida,2022-10-01,15,20,35
PALOS BLANCOS,vih,no de personas con prueba rapida,2022-10-01,58,67,125
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2022-10-01,2,1,3
PAMPA GRANDE,vih,no de personas con prueba rapida,2022-10-01,1,0,1
PAPEL PAMPA,vih,no de personas con prueba rapida,2022-10-01,0,2,2
PASORAPA,vih,no de personas con prueba rapida,2022-10-01,0,1,1
PATACAMAYA,vih,no de personas con prueba rapida,2022-10-01,15,19,34
PAZÑA,vih,no de personas con prueba rapida,2022-10-01,2,1,3
POCOATA,vih,no de personas con prueba rapida,2022-10-01,5,21,26
POCONA,vih,no de personas con prueba rapida,2022-10-01,0,2,2
POJO (CBBA),vih,no de personas con prueba rapida,2022-10-01,0,1,1
POOPO,vih,no de personas con prueba rapida,2022-10-01,12,45,57
PORCO,vih,no de personas con prueba rapida,2022-10-01,0,6,6
PORONGO,vih,no de personas con prueba rapida,2022-10-01,4,5,9
PORTACHUELO,vih,no de personas con prueba rapida,2022-10-01,4,5,9
PORVENIR,vih,no de personas con prueba rapida,2022-10-01,4,16,20
POTOSI,vih,no de personas con prueba rapida,2022-10-01,6,61,67
PRESTO,vih,no de personas con prueba rapida,2022-10-01,5,14,19
PUCARANI,vih,no de personas con prueba rapida,2022-10-01,2,16,18
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2022-10-01,8,14,22
PUERTO SUAREZ,vih,no de personas con prueba rapida,2022-10-01,7,5,12
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2022-10-01,204,333,537
PUNA,vih,no de personas con prueba rapida,2022-10-01,0,3,3
PUNATA,vih,no de personas con prueba rapida,2022-10-01,69,85,154
QUILLACOLLO,vih,no de personas con prueba rapida,2022-10-01,221,744,965
QUIME,vih,no de personas con prueba rapida,2022-10-01,3,13,16
QUIRUSILLAS,vih,no de personas con prueba rapida,2022-10-01,1,2,3
RIBERALTA,vih,no de personas con prueba rapida,2022-10-01,261,336,597
ROBORE,vih,no de personas con prueba rapida,2022-10-01,0,2,2
RURRENABAQUE,vih,no de personas con prueba rapida,2022-10-01,44,51,95
SABAYA,vih,no de personas con prueba rapida,2022-10-01,68,90,158
SACABA,vih,no de personas con prueba rapida,2022-10-01,243,255,498
SACABAMBA,vih,no de personas con prueba rapida,2022-10-01,0,3,3
SAMAIPATA,vih,no de personas con prueba rapida,2022-10-01,12,17,29
SAN ANDRES,vih,no de personas con prueba rapida,2022-10-01,0,2,2
SAN ANDRES DE MACHACA,vih,no de personas con prueba rapida,2022-10-01,0,1,1
SAN BENITO,vih,no de personas con prueba rapida,2022-10-01,4,2,6
SAN BORJA,vih,no de personas con prueba rapida,2022-10-01,90,121,211
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2022-10-01,9,8,17
SAN CARLOS,vih,no de personas con prueba rapida,2022-10-01,23,31,54
SAN IGNACIO,vih,no de personas con prueba rapida,2022-10-01,6,22,28
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2022-10-01,12,4,16
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2022-10-01,0,1,1
SAN JAVIER(STC),vih,no de personas con prueba rapida,2022-10-01,1,9,10
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2022-10-01,2,8,10
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2022-10-01,0,3,3
SAN JULIAN,vih,no de personas con prueba rapida,2022-10-01,61,117,178
SAN LORENZO(PND),vih,no de personas con prueba rapida,2022-10-01,0,4,4
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2022-10-01,1,1,2
SAN LUCAS,vih,no de personas con prueba rapida,2022-10-01,19,59,78
SAN MATIAS,vih,no de personas con prueba rapida,2022-10-01,9,13,22
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2022-10-01,1,2,3
SAN PEDRO,vih,no de personas con prueba rapida,2022-10-01,50,61,111
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2022-10-01,127,116,243
SAN PEDRO DE MACHA,vih,no de personas con prueba rapida,2022-10-01,1,10,11
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2022-10-01,52,35,87
SAN RAFAEL,vih,no de personas con prueba rapida,2022-10-01,1,0,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2022-10-01,7,14,21
SANTA ANA,vih,no de personas con prueba rapida,2022-10-01,15,20,35
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2022-10-01,1355,2536,3891
SANTA ROSA,vih,no de personas con prueba rapida,2022-10-01,15,25,40
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2022-10-01,6,6,12
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2022-10-01,3,3,6
SANTIAGO DE HUATA,vih,no de personas con prueba rapida,2022-10-01,0,3,3
SAPAHAQUI,vih,no de personas con prueba rapida,2022-10-01,1,0,1
SENA,vih,no de personas con prueba rapida,2022-10-01,115,190,305
SHINAOTA,vih,no de personas con prueba rapida,2022-10-01,34,109,143
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2022-10-01,7,5,12
SICAYA,vih,no de personas con prueba rapida,2022-10-01,3,9,12
SIPE SIPE,vih,no de personas con prueba rapida,2022-10-01,14,44,58
SOPACHUY,vih,no de personas con prueba rapida,2022-10-01,5,10,15
SORATA,vih,no de personas con prueba rapida,2022-10-01,1,2,3
SUCRE,vih,no de personas con prueba rapida,2022-10-01,159,510,669
TACACOMA,vih,no de personas con prueba rapida,2022-10-01,6,10,16
TACOPAYA,vih,no de personas con prueba rapida,2022-10-01,0,3,3
TAPACARI,vih,no de personas con prueba rapida,2022-10-01,4,30,34
TARABUCO,vih,no de personas con prueba rapida,2022-10-01,12,39,51
TARACO,vih,no de personas con prueba rapida,2022-10-01,1,0,1
TARIJA,vih,no de personas con prueba rapida,2022-10-01,159,251,410
TARVITA,vih,no de personas con prueba rapida,2022-10-01,2,21,23
TEOPONTE,vih,no de personas con prueba rapida,2022-10-01,2,2,4
TIAHUANACU,vih,no de personas con prueba rapida,2022-10-01,4,5,9
TIPUANI,vih,no de personas con prueba rapida,2022-10-01,4,5,9
TIQUIPAYA,vih,no de personas con prueba rapida,2022-10-01,6,5,11
TOLATA,vih,no de personas con prueba rapida,2022-10-01,2,1,3
TOMINA,vih,no de personas con prueba rapida,2022-10-01,6,2,8
TOTORA(CBBA),vih,no de personas con prueba rapida,2022-10-01,18,99,117
TOTORA(ORR),vih,no de personas con prueba rapida,2022-10-01,2,6,8
TRINIDAD,vih,no de personas con prueba rapida,2022-10-01,56,68,124
TUPIZA,vih,no de personas con prueba rapida,2022-10-01,71,197,268
TURCO,vih,no de personas con prueba rapida,2022-10-01,0,1,1
UNCIA,vih,no de personas con prueba rapida,2022-10-01,13,21,34
URUBICHA,vih,no de personas con prueba rapida,2022-10-01,33,76,109
UYUNI,vih,no de personas con prueba rapida,2022-10-01,17,46,63
VALLEGRANDE,vih,no de personas con prueba rapida,2022-10-01,16,152,168
VIACHA,vih,no de personas con prueba rapida,2022-10-01,6,14,20
VILA VILA,vih,no de personas con prueba rapida,2022-10-01,0,5,5
VILLA CHARCAS,vih,no de personas con prueba rapida,2022-10-01,1,4,5
VILLA MONTES,vih,no de personas con prueba rapida,2022-10-01,128,160,288
VILLA SERRANO,vih,no de personas con prueba rapida,2022-10-01,4,3,7
VILLA TUNARI,vih,no de personas con prueba rapida,2022-10-01,177,261,438
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2022-10-01,4,6,10
VILLAZON,vih,no de personas con prueba rapida,2022-10-01,53,102,155
VINTO,vih,no de personas con prueba rapida,2022-10-01,40,47,87
WARNES,vih,no de personas con prueba rapida,2022-10-01,36,63,99
YACUIBA,vih,no de personas con prueba rapida,2022-10-01,137,223,360
YAMPARAEZ,vih,no de personas con prueba rapida,2022-10-01,0,2,2
YAPACANI,vih,no de personas con prueba rapida,2022-10-01,112,343,455
YUNCHARA,vih,no de personas con prueba rapida,2022-10-01,1,4,5
ZUDAÑEZ,vih,no de personas con prueba rapida,2022-10-01,1,10,11
AIQUILE,vih,no de personas con prueba rapida,2022-11-01,38,61,99
ALALAY,vih,no de personas con prueba rapida,2022-11-01,2,3,5
ALCALA,vih,no de personas con prueba rapida,2022-11-01,2,6,8
ALTO BENI,vih,no de personas con prueba rapida,2022-11-01,37,63,100
ANCORAIMES,vih,no de personas con prueba rapida,2022-11-01,1,2,3
ANTEQUERA,vih,no de personas con prueba rapida,2022-11-01,1,8,9
ANZALDO,vih,no de personas con prueba rapida,2022-11-01,11,15,26
ARANI,vih,no de personas con prueba rapida,2022-11-01,3,7,10
ARBIETO,vih,no de personas con prueba rapida,2022-11-01,3,6,9
ARQUE,vih,no de personas con prueba rapida,2022-11-01,2,4,6
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2022-11-01,52,179,231
ATOCHA,vih,no de personas con prueba rapida,2022-11-01,2,5,7
AYATA,vih,no de personas con prueba rapida,2022-11-01,2,7,9
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2022-11-01,6,17,23
AZURDUY,vih,no de personas con prueba rapida,2022-11-01,6,25,31
BELLA FLOR,vih,no de personas con prueba rapida,2022-11-01,0,1,1
BERMEJO,vih,no de personas con prueba rapida,2022-11-01,34,50,84
BOLIVAR,vih,no de personas con prueba rapida,2022-11-01,0,1,1
BOYUIBE,vih,no de personas con prueba rapida,2022-11-01,0,1,1
BUENA VISTA,vih,no de personas con prueba rapida,2022-11-01,2,5,7
CABEZAS,vih,no de personas con prueba rapida,2022-11-01,12,7,19
CAIROMA,vih,no de personas con prueba rapida,2022-11-01,0,4,4
"CAIZA ""D""",vih,no de personas con prueba rapida,2022-11-01,3,2,5
CAJUATA,vih,no de personas con prueba rapida,2022-11-01,4,8,12
CALAMARCA,vih,no de personas con prueba rapida,2022-11-01,8,28,36
CAMARGO,vih,no de personas con prueba rapida,2022-11-01,14,60,74
CAMIRI,vih,no de personas con prueba rapida,2022-11-01,13,14,27
CAPINOTA,vih,no de personas con prueba rapida,2022-11-01,7,13,20
CARACOLLO,vih,no de personas con prueba rapida,2022-11-01,5,15,20
CARANAVI,vih,no de personas con prueba rapida,2022-11-01,65,66,131
CARAPARI,vih,no de personas con prueba rapida,2022-11-01,1,1,2
CARIPUYO,vih,no de personas con prueba rapida,2022-11-01,0,2,2
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2022-11-01,4,4,8
CHALLAPATA,vih,no de personas con prueba rapida,2022-11-01,56,29,85
CHARAGUA,vih,no de personas con prueba rapida,2022-11-01,0,4,4
CHAYANTA,vih,no de personas con prueba rapida,2022-11-01,0,1,1
CHIMORE,vih,no de personas con prueba rapida,2022-11-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2022-11-01,0,30,30
CHUMA,vih,no de personas con prueba rapida,2022-11-01,1,7,8
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2022-11-01,0,3,3
CKOCHAS,vih,no de personas con prueba rapida,2022-11-01,0,2,2
CLIZA,vih,no de personas con prueba rapida,2022-11-01,7,6,13
COBIJA,vih,no de personas con prueba rapida,2022-11-01,257,166,423
COCHABAMBA,vih,no de personas con prueba rapida,2022-11-01,1876,2526,4402
COIPASA,vih,no de personas con prueba rapida,2022-11-01,3,2,5
COLCAPIRHUA,vih,no de personas con prueba rapida,2022-11-01,61,96,157
COLOMI,vih,no de personas con prueba rapida,2022-11-01,5,10,15
COLPA BELGICA,vih,no de personas con prueba rapida,2022-11-01,2,3,5
COLQUECHACA,vih,no de personas con prueba rapida,2022-11-01,3,6,9
COLQUENCHA,vih,no de personas con prueba rapida,2022-11-01,5,6,11
COLQUIRI,vih,no de personas con prueba rapida,2022-11-01,2,3,5
COMARAPA,vih,no de personas con prueba rapida,2022-11-01,20,39,59
CONCEPCION,vih,no de personas con prueba rapida,2022-11-01,7,10,17
COROICO,vih,no de personas con prueba rapida,2022-11-01,42,46,88
CORQUE,vih,no de personas con prueba rapida,2022-11-01,2,0,2
COTAGAITA,vih,no de personas con prueba rapida,2022-11-01,3,6,9
COTOCA,vih,no de personas con prueba rapida,2022-11-01,28,75,103
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2022-11-01,17,79,96
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2022-11-01,2,8,10
CULPINA,vih,no de personas con prueba rapida,2022-11-01,4,41,45
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2022-11-01,2,1,3
CURVA,vih,no de personas con prueba rapida,2022-11-01,4,8,12
DESAGUADERO,vih,no de personas con prueba rapida,2022-11-01,26,40,66
EL ALTO,vih,no de personas con prueba rapida,2022-11-01,896,1384,2280
EL PUENTE(STC),vih,no de personas con prueba rapida,2022-11-01,66,77,143
EL TORNO,vih,no de personas con prueba rapida,2022-11-01,14,47,61
EL VILLAR,vih,no de personas con prueba rapida,2022-11-01,0,1,1
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2022-11-01,14,28,42
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2022-11-01,69,252,321
ESCARA,vih,no de personas con prueba rapida,2022-11-01,1,1,2
ESCOMA,vih,no de personas con prueba rapida,2022-11-01,1,6,7
