municipality,group,variable,month,Nº de actividades de educación en Salud Oral,TOTAL
POCONA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,20,20
POJO (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,6,6
POOPO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,1,1
PORCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,6,6
POROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,136,136
PORONGO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,3,3
PORVENIR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,6,6
POSTRER VALLE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,6,6
POTOSI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,446,446
PRESTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,6,6
PUCARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,11,11
PUERTO ACOSTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,5,5
PUERTO CARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,27,27
PUERTO PEREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,5,5
PUERTO QUIJARRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,3,3
PUERTO RICO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,38,38
PUERTO VILLARROEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,116,116
PUNA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,7,7
PUNATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,156,156
QUIABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,11,11
QUILLACOLLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,17,17
QUIME,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,11,11
QUIRUSILLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,10,10
RIBERALTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,12,12
ROBORE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,58,58
RURRENABAQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,3,3
SABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,4,4
SACABA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,50,50
SACACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,16,16
SALINAS DE GARCI MENDOZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,26,26
SAMAIPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,14,14
SAN AGUSTIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,2,2
SAN ANDRES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,2,2
SAN ANDRES DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,10,10
SAN ANTONIO DE LOMERIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,4,4
SAN BENITO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,18,18
SAN BORJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,85,85
SAN BUENA VENTURA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,2,2
SAN CARLOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,2,2
SAN IGNACIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,14,14
SAN IGNACIO DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,523,523
SAN JAVIER(BNI),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,2,2
SAN JAVIER(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,206,206
SAN JOSE DE CHIQUITOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,4,4
SAN JUAN DE YAPACANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,264,264
SAN JULIAN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,7,7
SAN LORENZO(PND),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,8,8
SAN LORENZO(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,32,32
SAN LUCAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,14,14
SAN MIGUEL DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,107,107
SAN PEDRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,101,101
SAN PEDRO DE BUENA VISTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,2,2
SAN PEDRO DE CURAHUARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,3,3
SAN PEDRO DE TIQUINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,16,16
SAN RAFAEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,2,2
SAN RAMON SCZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,48,48
SANTA ANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,8,8
SANTA CRUZ DE LA SIERRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,1763,1763
SANTA ROSA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,651,651
SANTIAGO DE CALLAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,1,1
SANTIAGO DE HUARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,12,12
SANTIAGO DE HUATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,16,16
SANTIAGO DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,8,8
SANTIVAÑES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,1,1
SANTUARIO DE QUILLACAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,5,5
SAPAHAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,11,11
SENA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,16,16
SICA SICA (VILLA AROMA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,2,2
SICAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,1,1
SIPE SIPE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,8,8
SOPACHUY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,13,13
SORACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,10,10
SORATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,9,9
SUCRE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,1126,1126
TACOPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,2,2
TAHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,6,6
TAPACARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,161,161
TARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,37,37
TARACO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,1,1
TARATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,11,11
TARIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,65,65
TARVITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,24,24
TEOPONTE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,2,2
TIAWANACU,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,10,10
TINGUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,3,3
TIPUANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,24,24
TIQUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,531,531
TIRAQUE (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,50,50
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,3,3
TOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,3,3
TOLATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,1,1
TOLEDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,8,8
TOMAVE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,65,65
TOMINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,2,2
TORO TORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,3,3
TOTORA(CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,8,8
TOTORA(ORR),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,1,1
TRIGAL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,19,19
TRINIDAD,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,100,100
TUPIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,223,223
TURCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,16,16
UMALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,5,5
UNCIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,10,10
URIONDO (A. CONCEPCION),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,46,46
URUBICHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,9,9
UYUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,144,144
VACAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,1,1
VALLEGRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,677,677
VIACHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,25,25
VILA VILA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-05-01,1,1
