municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1014,1014
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,2,2
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,9,9
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,646,646
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,2,2
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,36,36
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
POCONA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,2,2
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
POOPO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,2,2
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,204,204
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,29,29
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,40,40
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,6,6
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,250,250
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,73,73
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,22,22
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,3,3
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,20,20
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,70,70
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,2,2
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,2,2
SAN ANTONIO DE ESMORUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,16,16
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,27,27
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,21,21
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,3,3
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,26,26
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,6,6
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,32,32
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,3,3
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,2,2
SAN RAFAEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,4442,4442
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,5,5
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,4,4
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,2,2
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,9,9
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1752,1752
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,15,15
TARACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,351,351
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,12,12
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,2,2
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,54,54
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,9,9
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,3,3
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,6,6
TRIGAL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,2519,2519
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,195,195
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,20,20
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,13,13
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,6,6
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,14,14
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,29,29
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,6,6
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,36,36
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,4,4
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,130,130
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,7,7
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,62,62
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,58,58
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,3,3
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
YOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-05-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,12,12
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,9,9
ALALAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,1,1
ALCALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,1,1
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,2,2
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,1,1
ARQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,4,4
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,25,25
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,7,7
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,15,15
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,27,27
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,6,6
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,1,1
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,5,5
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,7,7
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,40,40
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,1,1
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,21,21
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,85,85
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,11,11
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,4,4
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,2,2
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,6,6
CHOQUE COTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,2,2
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,52,52
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,4,4
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,37,37
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,179,179
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,446,446
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,3,3
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,1,1
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,2,2
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,1,1
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,17,17
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,26,26
CORQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,1,1
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,27,27
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,122,122
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,4,4
DESAGUADERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,1,1
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,1509,1509
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,3,3
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,31,31
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,3,3
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-06-01,32,32
