,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
SACABA,consultas prenatales,repetidas,2023-04-01,7,0,110,6,749,61,137,13,0,0,1083
SACABAMBA,consultas prenatales,repetidas,2023-04-01,0,0,3,0,5,0,0,0,0,0,8
SACACA,consultas prenatales,repetidas,2023-04-01,0,0,12,7,39,11,9,3,0,0,81
SAIPINA,consultas prenatales,repetidas,2023-04-01,0,0,1,0,9,0,6,0,0,0,16
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2023-04-01,0,0,3,0,16,4,4,1,0,0,28
SAMAIPATA,consultas prenatales,repetidas,2023-04-01,1,0,8,0,42,1,14,0,0,0,66
SAN AGUSTIN,consultas prenatales,repetidas,2023-04-01,0,0,1,0,6,0,0,0,0,0,7
SAN ANDRES,consultas prenatales,repetidas,2023-04-01,0,0,5,0,19,0,3,0,0,0,27
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2023-04-01,0,0,0,2,4,1,1,0,0,0,8
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2023-04-01,0,0,2,0,4,1,1,1,0,0,9
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2023-04-01,1,0,6,0,22,0,7,0,0,0,36
SAN BENITO,consultas prenatales,repetidas,2023-04-01,0,0,12,0,36,0,7,0,0,0,55
SAN BORJA,consultas prenatales,repetidas,2023-04-01,5,0,49,4,138,7,37,3,0,0,243
SAN BUENA VENTURA,consultas prenatales,repetidas,2023-04-01,0,0,4,0,38,1,9,0,0,0,52
SAN CARLOS,consultas prenatales,repetidas,2023-04-01,2,0,46,0,37,0,5,0,0,0,90
SAN IGNACIO,consultas prenatales,repetidas,2023-04-01,3,0,31,0,72,0,19,0,0,0,125
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2023-04-01,1,1,65,1,249,4,39,0,0,0,360
SAN JAVIER(BNI),consultas prenatales,repetidas,2023-04-01,0,0,3,0,7,3,0,0,0,0,13
SAN JAVIER(STC),consultas prenatales,repetidas,2023-04-01,1,0,8,0,49,0,2,0,0,0,60
SAN JOAQUIN,consultas prenatales,repetidas,2023-04-01,2,0,7,0,18,2,3,3,0,0,35
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2023-04-01,2,2,10,0,46,0,2,0,0,0,62
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2023-04-01,0,0,8,25,6,0,5,0,0,0,44
SAN JULIAN,consultas prenatales,repetidas,2023-04-01,3,0,53,0,286,2,70,3,0,0,417
SAN LORENZO(PND),consultas prenatales,repetidas,2023-04-01,1,0,6,0,22,1,1,0,0,0,31
SAN LORENZO(TJA),consultas prenatales,repetidas,2023-04-01,0,0,14,1,92,3,18,2,0,0,130
SAN LUCAS,consultas prenatales,repetidas,2023-04-01,1,0,39,10,66,14,13,6,0,0,149
SAN MATIAS,consultas prenatales,repetidas,2023-04-01,1,0,21,1,54,1,12,1,0,0,91
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2023-04-01,0,0,21,0,53,3,8,0,0,0,85
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2023-04-01,0,0,1,0,3,0,0,0,0,0,4
SAN PEDRO,consultas prenatales,repetidas,2023-04-01,1,0,14,0,54,1,10,0,0,0,80
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2023-04-01,0,0,32,5,69,25,19,13,0,0,163
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2023-04-01,0,0,2,0,10,0,1,0,0,0,13
SAN PEDRO DE MACHA,consultas prenatales,repetidas,2023-04-01,0,0,15,3,44,6,6,2,0,0,76
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2023-04-01,0,0,0,0,9,0,3,0,0,0,12
SAN PEDRO(PND),consultas prenatales,repetidas,2023-04-01,0,0,1,0,4,1,1,0,0,0,7
SAN RAFAEL,consultas prenatales,repetidas,2023-04-01,0,0,5,0,25,0,3,0,0,0,33
SAN RAMON BENI,consultas prenatales,repetidas,2023-04-01,0,0,5,0,27,0,5,0,0,0,37
SAN RAMON SCZ,consultas prenatales,repetidas,2023-04-01,0,0,6,0,13,0,9,0,0,0,28
SANTA ANA,consultas prenatales,repetidas,2023-04-01,8,0,33,0,84,0,12,0,0,0,137
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2023-04-01,64,0,923,8,7042,33,1523,6,2,0,9601
SANTA ROSA,consultas prenatales,repetidas,2023-04-01,1,0,10,0,35,0,9,0,0,0,55
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2023-04-01,1,0,15,0,46,0,10,0,0,0,72
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2023-04-01,0,0,1,0,4,0,1,0,0,0,6
SANTIAGO DE HUARI,consultas prenatales,repetidas,2023-04-01,1,0,1,0,13,1,2,2,0,0,20
SANTIAGO DE HUATA,consultas prenatales,repetidas,2023-04-01,0,0,3,0,18,0,1,0,0,0,22
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2023-04-01,0,0,1,0,4,2,0,0,0,0,7
SANTIVAÑES,consultas prenatales,repetidas,2023-04-01,1,0,4,0,36,1,5,0,0,0,47
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2023-04-01,0,0,0,0,4,1,0,0,0,0,5
SAPAHAQUI,consultas prenatales,repetidas,2023-04-01,0,0,4,1,13,2,2,2,0,0,24
SENA,consultas prenatales,repetidas,2023-04-01,4,0,22,0,41,0,7,0,0,0,74
SHINAOTA,consultas prenatales,repetidas,2023-04-01,1,0,31,1,132,4,26,2,0,0,197
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2023-04-01,0,0,14,0,74,2,6,0,1,0,97
SICAYA,consultas prenatales,repetidas,2023-04-01,0,0,8,0,11,0,2,0,0,0,21
SIPE SIPE,consultas prenatales,repetidas,2023-04-01,2,0,79,2,332,8,58,1,0,0,482
SOPACHUY,consultas prenatales,repetidas,2023-04-01,0,0,1,1,13,1,5,1,0,0,22
SORACACHI,consultas prenatales,repetidas,2023-04-01,0,0,5,1,21,2,4,0,0,0,33
SORATA,consultas prenatales,repetidas,2023-04-01,0,0,14,0,64,3,13,1,0,0,95
SUCRE,consultas prenatales,repetidas,2023-04-01,6,0,169,0,1479,8,339,1,76,0,2078
TACACHI,consultas prenatales,repetidas,2023-04-01,0,0,2,0,1,0,0,0,0,0,3
TACACOMA,consultas prenatales,repetidas,2023-04-01,0,0,3,0,38,1,5,0,0,0,47
TACOBAMBA,consultas prenatales,repetidas,2023-04-01,0,0,3,1,8,13,3,4,0,0,32
TACOPAYA,consultas prenatales,repetidas,2023-04-01,0,0,4,0,7,0,7,0,0,0,18
TAHUA,consultas prenatales,repetidas,2023-04-01,0,0,1,0,2,1,0,1,0,0,5
TAPACARI,consultas prenatales,repetidas,2023-04-01,0,0,25,0,51,2,10,0,0,0,88
TARABUCO,consultas prenatales,repetidas,2023-04-01,0,0,8,2,27,4,5,2,0,0,48
TARACO,consultas prenatales,repetidas,2023-04-01,0,0,4,0,8,0,0,0,0,0,12
TARATA,consultas prenatales,repetidas,2023-04-01,1,0,16,0,42,0,13,0,0,0,72
TARIJA,consultas prenatales,repetidas,2023-04-01,2,1,73,5,1015,49,261,8,0,0,1414
TARVITA,consultas prenatales,repetidas,2023-04-01,0,0,14,2,32,3,8,1,0,0,60
TEOPONTE,consultas prenatales,repetidas,2023-04-01,1,0,11,2,32,0,5,0,0,0,51
TIAHUANACU,consultas prenatales,repetidas,2023-04-01,0,0,8,0,26,0,4,0,0,0,38
TINGUIPAYA,consultas prenatales,repetidas,2023-04-01,0,0,3,1,17,12,6,8,0,0,47
TIPUANI,consultas prenatales,repetidas,2023-04-01,0,0,3,0,41,0,5,0,0,0,49
TIQUIPAYA,consultas prenatales,repetidas,2023-04-01,0,0,31,1,227,21,29,3,1,0,313
TIRAQUE (CBBA),consultas prenatales,repetidas,2023-04-01,0,0,25,0,61,0,17,1,0,0,104
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2023-04-01,0,0,1,0,1,0,0,0,0,0,2
TOCO,consultas prenatales,repetidas,2023-04-01,0,0,8,0,23,0,2,1,0,0,34
TODOS SANTOS,consultas prenatales,repetidas,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
TOLATA,consultas prenatales,repetidas,2023-04-01,1,0,6,0,12,0,1,0,0,0,20
TOLEDO,consultas prenatales,repetidas,2023-04-01,0,0,3,0,2,0,2,0,0,0,7
TOMAVE,consultas prenatales,repetidas,2023-04-01,0,0,3,1,8,5,3,2,0,0,22
TOMINA,consultas prenatales,repetidas,2023-04-01,0,0,6,0,17,0,4,0,0,0,27
TORO TORO,consultas prenatales,repetidas,2023-04-01,0,0,10,6,32,7,8,3,0,0,66
TOTORA(CBBA),consultas prenatales,repetidas,2023-04-01,3,0,22,0,63,2,10,0,0,0,100
TOTORA(ORR),consultas prenatales,repetidas,2023-04-01,1,0,1,1,4,0,1,0,0,0,8
TRIGAL,consultas prenatales,repetidas,2023-04-01,0,0,1,0,4,1,1,0,0,0,7
TRINIDAD,consultas prenatales,repetidas,2023-04-01,17,0,107,0,569,28,75,0,0,0,796
TUPIZA,consultas prenatales,repetidas,2023-04-01,1,0,43,2,220,6,32,0,0,0,304
TURCO,consultas prenatales,repetidas,2023-04-01,0,0,1,0,10,0,0,0,0,0,11
UMALA,consultas prenatales,repetidas,2023-04-01,0,0,6,0,17,0,0,0,0,0,23
UNCIA,consultas prenatales,repetidas,2023-04-01,0,0,19,2,120,7,36,0,0,0,184
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2023-04-01,0,0,9,1,55,1,9,0,0,0,75
URUBICHA,consultas prenatales,repetidas,2023-04-01,0,0,4,0,13,0,6,0,0,0,23
UYUNI,consultas prenatales,repetidas,2023-04-01,0,0,21,0,163,5,30,0,0,0,219
VACAS,consultas prenatales,repetidas,2023-04-01,0,0,8,0,13,0,5,0,0,0,26
VALLEGRANDE,consultas prenatales,repetidas,2023-04-01,0,0,13,1,79,3,15,0,0,0,111
VIACHA,consultas prenatales,repetidas,2023-04-01,0,0,52,3,288,2,48,0,0,0,393
VILA VILA,consultas prenatales,repetidas,2023-04-01,0,0,1,0,6,1,3,0,0,0,11
VILLA CHARCAS,consultas prenatales,repetidas,2023-04-01,1,1,11,5,34,13,5,2,1,0,73
VILLA MONTES,consultas prenatales,repetidas,2023-04-01,1,0,31,0,176,1,24,0,0,0,233
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2023-04-01,1,0,2,0,4,0,3,0,0,0,10
VILLA RIVERO,consultas prenatales,repetidas,2023-04-01,1,0,7,0,37,0,4,0,0,0,49
VILLA SERRANO,consultas prenatales,repetidas,2023-04-01,0,0,3,1,19,5,4,0,0,0,32
VILLA TUNARI,consultas prenatales,repetidas,2023-04-01,5,0,106,0,449,5,95,1,0,0,661
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2023-04-01,0,0,5,0,34,1,4,1,0,0,45
VILLAZON,consultas prenatales,repetidas,2023-04-01,1,0,38,5,158,3,23,1,0,0,229
VINTO,consultas prenatales,repetidas,2023-04-01,4,0,48,16,287,62,48,5,1,0,471
VITICHI,consultas prenatales,repetidas,2023-04-01,0,0,4,0,25,2,3,3,0,0,37
WALDO BALLIVIAN,consultas prenatales,repetidas,2023-04-01,0,0,1,0,9,0,1,0,0,0,11
WARNES,consultas prenatales,repetidas,2023-04-01,3,0,121,0,568,0,127,0,4,0,823
YACO,consultas prenatales,repetidas,2023-04-01,0,0,8,2,17,3,3,1,0,0,34
YACUIBA,consultas prenatales,repetidas,2023-04-01,0,0,55,0,345,8,63,0,0,0,471
YAMPARAEZ,consultas prenatales,repetidas,2023-04-01,0,0,9,0,18,2,6,1,0,0,36
YANACACHI,consultas prenatales,repetidas,2023-04-01,0,0,2,0,15,1,0,0,0,0,18
YAPACANI,consultas prenatales,repetidas,2023-04-01,2,2,38,23,200,84,41,14,0,0,404
YOCALLA,consultas prenatales,repetidas,2023-04-01,0,0,4,1,18,3,3,2,0,0,31
YOTALA,consultas prenatales,repetidas,2023-04-01,0,0,4,1,19,0,5,2,0,0,31
YUNCHARA,consultas prenatales,repetidas,2023-04-01,0,0,2,1,4,6,3,2,0,0,18
ZUDAÑEZ,consultas prenatales,repetidas,2023-04-01,0,0,8,1,15,1,2,1,0,0,28
ACACIO,consultas prenatales,repetidas,2023-05-01,1,1,5,0,5,0,3,0,0,0,15
ACHACACHI,consultas prenatales,repetidas,2023-05-01,1,0,27,1,143,4,26,0,0,0,202
ACHOCALLA,consultas prenatales,repetidas,2023-05-01,1,0,23,0,153,1,24,0,0,0,202
AIQUILE,consultas prenatales,repetidas,2023-05-01,0,0,19,0,77,5,20,1,0,0,122
ALALAY,consultas prenatales,repetidas,2023-05-01,1,0,1,0,4,1,1,0,0,0,8
ALCALA,consultas prenatales,repetidas,2023-05-01,0,0,4,0,3,1,2,0,0,0,10
ALTO BENI,consultas prenatales,repetidas,2023-05-01,2,0,10,0,30,0,6,0,0,0,48
ANCORAIMES,consultas prenatales,repetidas,2023-05-01,0,0,8,0,20,0,2,0,0,0,30
ANDAMARCA,consultas prenatales,repetidas,2023-05-01,0,0,0,1,7,1,0,0,0,0,9
ANTEQUERA,consultas prenatales,repetidas,2023-05-01,0,0,2,0,11,1,1,0,0,0,15
ANZALDO,consultas prenatales,repetidas,2023-05-01,1,0,5,0,10,2,2,1,0,0,21
APOLO,consultas prenatales,repetidas,2023-05-01,2,0,24,0,77,0,10,0,0,0,113
ARAMPAMPA,consultas prenatales,repetidas,2023-05-01,0,0,2,1,2,2,0,1,0,0,8
ARANI,consultas prenatales,repetidas,2023-05-01,0,0,5,0,27,1,2,0,0,0,35
ARBIETO,consultas prenatales,repetidas,2023-05-01,1,0,14,0,94,1,17,0,0,0,127
ARQUE,consultas prenatales,repetidas,2023-05-01,1,0,9,3,22,2,9,1,0,0,47
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2023-05-01,5,0,47,0,127,0,16,0,0,0,195
ATOCHA,consultas prenatales,repetidas,2023-05-01,0,0,4,0,57,1,13,2,0,0,77
AUCAPATA,consultas prenatales,repetidas,2023-05-01,0,0,6,0,18,0,0,0,0,0,24
AYATA,consultas prenatales,repetidas,2023-05-01,0,0,7,0,22,1,4,0,0,0,34
AYO AYO,consultas prenatales,repetidas,2023-05-01,0,0,1,0,25,5,2,1,0,0,34
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2023-05-01,0,0,25,2,56,5,13,2,1,0,104
AZURDUY,consultas prenatales,repetidas,2023-05-01,0,0,7,6,20,3,2,7,0,0,45
BATALLAS,consultas prenatales,repetidas,2023-05-01,0,0,11,0,54,8,3,1,0,0,77
BAURES,consultas prenatales,repetidas,2023-05-01,0,0,4,0,16,0,6,0,0,0,26
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2023-05-01,0,0,0,1,2,0,0,0,0,0,3
BELEN DE URMIRI,consultas prenatales,repetidas,2023-05-01,0,0,0,1,1,2,0,0,0,0,4
BELLA FLOR,consultas prenatales,repetidas,2023-05-01,0,0,3,0,13,0,1,0,0,0,17
BERMEJO,consultas prenatales,repetidas,2023-05-01,1,0,19,0,157,0,44,0,0,0,221
BETANZOS,consultas prenatales,repetidas,2023-05-01,0,0,16,4,68,5,22,6,0,0,121
BOLIVAR,consultas prenatales,repetidas,2023-05-01,0,0,5,0,13,1,3,0,0,0,22
BOLPEBRA,consultas prenatales,repetidas,2023-05-01,0,0,1,0,2,2,1,0,0,0,6
BOYUIBE,consultas prenatales,repetidas,2023-05-01,0,0,1,0,19,1,7,0,0,0,28
BUENA VISTA,consultas prenatales,repetidas,2023-05-01,0,0,16,0,46,0,13,0,0,0,75
CABEZAS,consultas prenatales,repetidas,2023-05-01,0,0,18,0,82,0,14,0,0,0,114
CAIROMA,consultas prenatales,repetidas,2023-05-01,0,0,6,1,37,0,5,0,0,0,49
"CAIZA ""D""",consultas prenatales,repetidas,2023-05-01,0,0,7,1,41,1,6,0,0,0,56
CAJUATA,consultas prenatales,repetidas,2023-05-01,0,0,14,1,48,2,4,0,0,0,69
CALACOTO,consultas prenatales,repetidas,2023-05-01,0,0,0,5,3,3,1,2,0,0,14
CALAMARCA,consultas prenatales,repetidas,2023-05-01,0,0,7,0,32,0,7,0,0,0,46
CAMARGO,consultas prenatales,repetidas,2023-05-01,0,0,5,0,44,0,9,2,0,0,60
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2023-05-01,0,0,1,0,6,1,3,0,0,0,11
CAMIRI,consultas prenatales,repetidas,2023-05-01,0,0,32,0,135,4,21,0,0,0,192
CAPINOTA,consultas prenatales,repetidas,2023-05-01,0,0,23,0,91,0,21,0,0,0,135
CAQUIAVIRI,consultas prenatales,repetidas,2023-05-01,0,0,12,0,20,0,6,0,0,0,38
CARACOLLO,consultas prenatales,repetidas,2023-05-01,0,0,17,1,69,3,12,0,0,0,102
CARANAVI,consultas prenatales,repetidas,2023-05-01,1,0,43,0,225,3,33,0,0,0,305
CARANGAS,consultas prenatales,repetidas,2023-05-01,0,0,0,0,1,0,0,0,0,0,1
CARAPARI,consultas prenatales,repetidas,2023-05-01,0,0,9,0,69,0,11,0,0,0,89
CARIPUYO,consultas prenatales,repetidas,2023-05-01,0,0,8,2,13,1,1,0,0,0,25
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2023-05-01,0,0,10,0,20,1,8,0,0,0,39
CATACORA,consultas prenatales,repetidas,2023-05-01,0,0,1,0,3,0,0,0,0,0,4
CHACARILLA,consultas prenatales,repetidas,2023-05-01,1,0,0,0,4,0,1,0,0,0,6
CHALLAPATA,consultas prenatales,repetidas,2023-05-01,0,0,37,2,177,7,26,1,1,0,251
CHAQUI,consultas prenatales,repetidas,2023-05-01,0,0,5,0,19,2,4,0,0,0,30
CHARAGUA,consultas prenatales,repetidas,2023-05-01,1,0,18,1,98,3,14,2,0,0,137
CHARAÑA,consultas prenatales,repetidas,2023-05-01,0,0,2,0,3,1,1,0,0,0,7
CHAYANTA,consultas prenatales,repetidas,2023-05-01,0,0,10,3,44,6,2,0,0,0,65
CHIMORE,consultas prenatales,repetidas,2023-05-01,1,0,42,2,137,1,22,1,0,0,206
CHIPAYA,consultas prenatales,repetidas,2023-05-01,0,0,2,0,8,0,0,0,0,0,10
CHOQUE COTA,consultas prenatales,repetidas,2023-05-01,0,0,0,0,1,1,0,1,0,0,3
CHUA COCANI,consultas prenatales,repetidas,2023-05-01,0,0,1,0,14,0,0,0,0,0,15
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2023-05-01,0,0,9,0,50,0,13,0,0,0,72
CHUMA,consultas prenatales,repetidas,2023-05-01,0,0,4,0,18,5,1,0,0,0,28
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2023-05-01,0,0,6,0,24,3,4,0,0,0,37
CKOCHAS,consultas prenatales,repetidas,2023-05-01,1,0,11,4,31,10,12,2,0,0,71
CLIZA,consultas prenatales,repetidas,2023-05-01,5,0,39,0,93,1,18,0,0,0,156
COBIJA,consultas prenatales,repetidas,2023-05-01,1,0,47,1,325,2,71,0,0,0,447
COCAPATA,consultas prenatales,repetidas,2023-05-01,1,2,13,13,46,31,3,2,0,0,111
COCHABAMBA,consultas prenatales,repetidas,2023-05-01,5,0,298,1,3845,8,1034,0,2,0,5193
COLCAPIRHUA,consultas prenatales,repetidas,2023-05-01,3,0,23,0,285,13,49,1,0,0,374
"COLCHA ""K""",consultas prenatales,repetidas,2023-05-01,1,0,11,0,58,3,7,0,0,0,80
COLLANA,consultas prenatales,repetidas,2023-05-01,0,0,0,0,4,0,1,0,0,0,5
COLOMI,consultas prenatales,repetidas,2023-05-01,1,0,29,1,94,0,15,0,0,0,140
COLPA BELGICA,consultas prenatales,repetidas,2023-05-01,0,0,3,0,28,1,3,0,0,0,35
COLQUECHACA,consultas prenatales,repetidas,2023-05-01,0,0,33,1,57,10,9,4,0,0,114
COLQUENCHA,consultas prenatales,repetidas,2023-05-01,1,0,8,0,44,0,8,0,0,0,61
COLQUIRI,consultas prenatales,repetidas,2023-05-01,0,0,9,1,52,7,21,1,0,0,91
COMANCHE,consultas prenatales,repetidas,2023-05-01,0,0,0,0,1,0,0,0,0,0,1
COMARAPA,consultas prenatales,repetidas,2023-05-01,2,0,24,0,95,0,16,0,0,0,137
COMBAYA,consultas prenatales,repetidas,2023-05-01,0,0,2,0,2,1,1,0,0,0,6
CONCEPCION,consultas prenatales,repetidas,2023-05-01,2,0,20,3,104,6,19,0,0,0,154
COPACABANA,consultas prenatales,repetidas,2023-05-01,0,0,10,0,28,1,5,0,0,0,44
CORIPATA,consultas prenatales,repetidas,2023-05-01,1,0,8,0,96,0,9,0,0,0,114
CORO CORO,consultas prenatales,repetidas,2023-05-01,0,0,4,1,13,2,4,0,0,0,24
COROICO,consultas prenatales,repetidas,2023-05-01,0,0,9,0,62,4,10,0,0,0,85
CORQUE,consultas prenatales,repetidas,2023-05-01,0,0,10,0,12,1,4,0,0,0,27
COTAGAITA,consultas prenatales,repetidas,2023-05-01,0,0,10,0,74,4,13,0,0,0,101
COTOCA,consultas prenatales,repetidas,2023-05-01,2,0,89,0,356,5,59,1,1,0,513
CUATRO CAÑADAS,consultas prenatales,repetidas,2023-05-01,0,0,20,1,78,2,16,0,0,0,117
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2023-05-01,0,0,1,0,9,0,1,0,0,0,11
CUEVO,consultas prenatales,repetidas,2023-05-01,0,0,5,0,10,0,1,0,0,0,16
CULPINA,consultas prenatales,repetidas,2023-05-01,0,0,13,3,35,7,8,4,0,0,70
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2023-05-01,0,0,1,0,12,0,1,1,0,0,15
CURVA,consultas prenatales,repetidas,2023-05-01,0,0,1,1,8,0,1,0,0,0,11
DESAGUADERO,consultas prenatales,repetidas,2023-05-01,0,0,4,0,21,0,2,0,0,0,27
EL ALTO,consultas prenatales,repetidas,2023-05-01,5,0,396,117,4361,960,893,174,0,0,6906
EL CHORO,consultas prenatales,repetidas,2023-05-01,0,0,2,0,8,0,0,0,0,0,10
EL PUENTE(STC),consultas prenatales,repetidas,2023-05-01,1,0,13,0,32,0,6,0,0,0,52
EL PUENTE(TJA),consultas prenatales,repetidas,2023-05-01,0,0,4,0,32,1,4,1,0,0,42
EL TORNO,consultas prenatales,repetidas,2023-05-01,2,0,51,1,267,2,48,0,0,0,371
EL VILLAR,consultas prenatales,repetidas,2023-05-01,0,0,2,0,5,2,0,0,0,0,9
ENTRE RIOS TRJ,consultas prenatales,repetidas,2023-05-01,0,0,23,0,56,3,11,1,0,0,94
ENTRE RIOS CBBA,consultas prenatales,repetidas,2023-05-01,1,0,47,0,219,0,46,0,0,0,313
ESCARA,consultas prenatales,repetidas,2023-05-01,0,0,0,0,1,0,0,0,0,0,1
ESCOMA,consultas prenatales,repetidas,2023-05-01,0,0,8,0,17,0,0,0,0,0,25
ESMERALDA,consultas prenatales,repetidas,2023-05-01,0,0,0,0,1,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,repetidas,2023-05-01,1,0,1,0,13,0,5,0,0,0,20
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2023-05-01,1,0,1,0,0,0,1,0,0,0,3
EXALTACION,consultas prenatales,repetidas,2023-05-01,0,0,1,0,6,0,0,0,0,0,7
FERNANDEZ ALONSO,consultas prenatales,repetidas,2023-05-01,4,0,15,0,62,0,6,0,0,0,87
FILADELFIA,consultas prenatales,repetidas,2023-05-01,0,0,4,1,20,1,4,0,0,0,30
GAIOC JATUN AYLLU YURA,consultas prenatales,repetidas,2023-05-01,0,0,1,1,8,4,1,0,0,0,15
GENERAL SAAVEDRA,consultas prenatales,repetidas,2023-05-01,3,0,20,0,52,0,6,1,0,0,82
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2023-05-01,0,0,4,0,34,2,2,0,0,0,42
GUANAY,consultas prenatales,repetidas,2023-05-01,0,0,7,2,55,1,6,1,0,0,72
GUAQUI,consultas prenatales,repetidas,2023-05-01,0,0,6,0,19,2,2,0,0,0,29
GUAYARAMERIN,consultas prenatales,repetidas,2023-05-01,8,0,57,0,223,0,24,0,0,0,312
GUTIERREZ,consultas prenatales,repetidas,2023-05-01,0,0,17,0,47,1,8,0,0,0,73
HUACARAJE,consultas prenatales,repetidas,2023-05-01,0,0,2,0,13,0,1,0,0,0,16
HUACARETA,consultas prenatales,repetidas,2023-05-01,1,0,6,1,21,2,8,0,0,0,39
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2023-05-01,0,0,2,1,8,2,0,0,0,0,13
HUACHACALLA,consultas prenatales,repetidas,2023-05-01,0,0,3,0,1,0,2,0,0,0,6
HUANUNI,consultas prenatales,repetidas,2023-05-01,0,0,4,0,76,1,19,0,0,0,100
HUARINA,consultas prenatales,repetidas,2023-05-01,0,0,3,0,13,0,2,0,0,0,18
HUATAJATA,consultas prenatales,repetidas,2023-05-01,0,0,0,0,3,0,4,0,0,0,7
HUAYLLAMARCA,consultas prenatales,repetidas,2023-05-01,1,0,2,0,9,0,3,0,0,0,15
HUMANATA,consultas prenatales,repetidas,2023-05-01,0,0,5,0,2,0,2,0,0,0,9
ICHOCA,consultas prenatales,repetidas,2023-05-01,0,0,3,0,8,3,1,0,0,0,15
ICLA,consultas prenatales,repetidas,2023-05-01,0,0,7,3,10,4,2,1,0,0,27
INCAHUASI,consultas prenatales,repetidas,2023-05-01,0,0,6,6,29,15,13,6,0,0,75
INGAVI (HUMAITA),consultas prenatales,repetidas,2023-05-01,0,0,3,0,5,0,1,0,0,0,9
INQUISIVI,consultas prenatales,repetidas,2023-05-01,0,0,4,1,22,8,3,2,0,0,40
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2023-05-01,0,0,14,1,50,0,8,0,0,0,73
IXIAMAS,consultas prenatales,repetidas,2023-05-01,1,0,9,0,32,0,1,0,0,0,43
JESUS DE MACHACA,consultas prenatales,repetidas,2023-05-01,0,0,8,0,24,0,9,0,0,0,41
LA ASUNTA,consultas prenatales,repetidas,2023-05-01,1,0,33,4,158,11,39,0,0,0,246
LA GUARDIA,consultas prenatales,repetidas,2023-05-01,0,0,122,0,310,0,74,0,0,0,506
LA PAZ,consultas prenatales,repetidas,2023-05-01,5,0,209,14,3688,154,1249,23,2,0,5344
LAGUNILLAS,consultas prenatales,repetidas,2023-05-01,0,0,2,3,13,8,2,0,0,0,28
LAJA,consultas prenatales,repetidas,2023-05-01,1,0,10,1,56,0,9,0,0,0,77
LAS CARRERAS,consultas prenatales,repetidas,2023-05-01,0,0,1,1,0,0,1,0,1,0,4
LICOMA PAMPA,consultas prenatales,repetidas,2023-05-01,0,0,0,0,6,0,4,0,0,0,10
LLALLAGUA,consultas prenatales,repetidas,2023-05-01,2,0,56,1,298,1,52,2,0,0,412
LLICA,consultas prenatales,repetidas,2023-05-01,0,0,1,0,8,1,1,0,0,0,11
LORETO,consultas prenatales,repetidas,2023-05-01,1,0,0,0,2,2,2,1,0,0,8
LURIBAY,consultas prenatales,repetidas,2023-05-01,0,0,6,0,19,0,7,0,0,0,32
MACHACAMARCA,consultas prenatales,repetidas,2023-05-01,0,0,4,0,11,0,3,0,0,0,18
