,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,2,3,1,1,7
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,1,3,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,6,2,2,2,12
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,2,4,0,1,7
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,4,4,3,8,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,9,9,5,2,25
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,2,1,0,0,3
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,2,2,0,0,4
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,90,84,1,0,175
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,24,30,5,5,64
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,0,1,0,0,1
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,5,4,3,0,12
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,9,13,4,2,28
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,7,13,0,1,21
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,2,6,1,1,10
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,20,30,2,0,52
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,2,2,0,4,8
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,7,19,2,0,28
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,50,45,7,12,114
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,1,2,3,3,9
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,5,4,8,3,20
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,30,33,2,2,67
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,0,0,0,1,1
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,3,0,0,0,3
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,3,3,0,2,8
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,64,59,10,17,150
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,4,4,0,0,8
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,26,23,1,0,50
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,14,17,19,18,68
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,4,8,0,0,12
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,1,2,0,0,3
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,131,97,3,1,232
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,4,2,1,2,9
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,54,54,1,6,115
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,7,3,1,1,12
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,5,11,0,0,16
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,26,36,19,16,97
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,0,4,0,2,6
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,5,3,2,0,10
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,2,1,0,0,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-03-01,1,1,4,2,8
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,1,0,2,3
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,18,17,6,1,42
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,15,9,1,0,25
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,15,6,3,4,28
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,0,0,1,1
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,0,1,0,3
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,9,3,0,2,14
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,4,2,5,0,11
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,0,1,0,3
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,1,1,1,5
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,11,7,2,2,22
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,0,2,3,7
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,4,3,2,11
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,14,16,7,8,45
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,2,0,6,13
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,30,28,9,8,75
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,5,0,0,10
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,3,1,3,10
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,1,1,1,4
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,6,3,2,2,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,13,11,6,6,36
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,3,1,3,12
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,12,11,0,0,23
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,5,1,1,12
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,1,0,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,1,1,2,4
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,1,1,1,6
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,16,17,3,1,37
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,16,9,3,6,34
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,4,2,0,0,6
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,1,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,6,2,0,10
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,12,11,0,1,24
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,15,10,6,15,46
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,9,0,0,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,10,1,1,0,12
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,8,10,0,0,18
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,0,3,2,5
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,8,2,0,0,10
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,12,8,3,0,23
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,4,3,1,0,8
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,15,20,3,4,42
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,14,11,0,1,26
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,4,0,0,1,5
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,10,14,2,4,30
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,37,25,4,1,67
CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,0,0,0,2
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,13,10,0,0,23
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,6,2,1,14
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,7,4,6,19
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,0,1,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,12,13,9,11,45
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,6,1,2,2,11
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,9,10,11,13,43
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,6,3,1,1,11
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,22,16,8,4,50
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,1,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,1,0,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,3,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,11,9,4,3,27
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,1,4,3,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,4,1,2,12
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,9,7,2,21
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,13,12,2,4,31
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,38,28,12,10,88
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,7,10,4,10,31
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,403,417,5,7,832
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,11,10,0,0,21
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,6,6,0,0,12
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,1,0,0,3
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,18,12,1,1,32
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,4,2,0,8
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,4,12,7,4,27
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,6,0,0,9
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,5,7,6,23
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,0,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,14,11,5,4,34
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,0,0,0,1
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,15,18,4,4,41
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,4,5,0,0,9
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,10,7,3,0,20
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,1,4,0,6
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,10,4,1,1,16
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,5,0,0,6
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,8,6,0,1,15
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,56,48,21,26,151
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,17,17,1,2,37
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,2,1,2,5
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,4,0,0,4
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,8,7,2,2,19
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,0,1,0,3
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,1,1,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,3,1,0,7
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,388,418,257,292,1355
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,2,0,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,4,1,4,0,9
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,8,4,1,1,14
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,44,34,1,1,80
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,2,0,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,10,15,3,1,29
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,22,22,0,0,44
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,1,1,0,3
ESMERALDA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,0,1,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,3,0,0,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,0,3,2,6
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,0,0,1,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,11,6,4,3,24
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,2,1,6,12
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,2,1,2,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,10,13,0,3,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,3,5,2,15
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,11,7,1,0,19
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,4,0,0,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,20,21,7,5,53
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,13,13,1,1,28
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,1,0,2,6
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,10,8,4,1,23
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,6,0,0,11
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,1,5,7,18
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,0,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,1,0,0,1
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,0,0,0,2
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,5,0,0,5
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,2,0,3,7
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,9,6,5,25
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,2,2,2,7
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,4,2,5,1,12
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,12,11,0,0,23
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,8,1,0,12
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,8,4,0,1,13
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,28,32,5,5,70
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,82,71,12,9,174
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,369,346,28,23,766
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,4,4,0,11
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,10,5,2,1,18
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,0,2,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,2,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,24,17,30,33,104
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,0,0,0,2
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,4,0,0,5
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,8,5,0,1,14
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,2,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,3,2,0,6
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,9,4,7,5,25
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,7,11,1,1,20
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,0,1,2,4
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,7,3,6,21
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,9,7,2,5,23
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,18,10,9,7,44
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,11,19,1,1,32
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,6,4,0,2,12
MOJINETE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,1,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,5,1,1,8
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,11,13,3,1,28
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,73,95,17,16,201
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,1,0,0,1
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,3,2,0,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,1,2,0,5
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,2,0,0,1,3
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,4,6,5,3,18
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,8,5,4,3,20
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,4,3,5,15
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,189,194,16,14,413
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,13,11,1,1,26
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,3,0,0,6
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,12,8,16,11,47
PALCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,15,11,5,2,33
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,25,21,0,4,50
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,3,0,0,6
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,5,2,2,12
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,3,0,0,8
PASORAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,1,2,1,1,5
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,7,9,2,1,19
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,4,2,1,3,10
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,5,1,0,11
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,5,7,5,10,27
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,4,3,5,15
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,11,13,3,3,30
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,3,4,0,6,13
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,7,3,2,2,14
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,8,8,5,6,27
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,8,3,4,2,17
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,10,11,0,0,21
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,8,4,1,0,13
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-04-01,178,177,13,21,389
