,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,5,1,0,0,6
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,8,1,0,0,9
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,117,125,11,12,265
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,5,3,5,2,15
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,5,6,1,3,15
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,7,6,4,1,18
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,5,7,9,3,24
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,7,4,1,1,13
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,20,17,6,4,47
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,8,6,6,5,25
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,3,1,0,1,5
TODOS SANTOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,0,1,0,0,1
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,5,4,0,1,10
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,0,1,0,0,1
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,1,2,2,1,6
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,2,5,2,0,9
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,6,5,4,4,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,8,7,1,0,16
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,1,3,0,1,5
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,0,2,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,106,120,24,20,270
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,30,29,3,1,63
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,2,0,1,1,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,3,2,2,2,9
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,7,12,6,5,30
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,16,9,0,0,25
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,7,4,0,0,11
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,14,22,1,6,43
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,4,3,2,2,11
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,5,10,0,0,15
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,6,9,1,2,18
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,0,0,1,5,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,6,2,1,4,13
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,21,20,5,5,51
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,0,1,1,1,3
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,1,12,0,0,13
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,3,4,1,2,10
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,26,32,3,2,63
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,2,4,0,0,6
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,24,19,4,1,48
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,0,1,0,0,1
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,3,1,0,0,4
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,1,1,1,0,3
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,22,20,2,5,49
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,3,3,3,2,11
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,59,59,10,14,142
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,1,3,1,0,5
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,3,3,0,0,6
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,16,24,35,30,105
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,8,3,0,1,12
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,6,3,1,0,10
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,2,1,3,0,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-04-01,0,2,2,0,4
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,2,0,1,5
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,12,13,6,4,35
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,23,20,0,1,44
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,11,9,5,4,29
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,0,1,0,1
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,2,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,16,9,3,0,28
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,5,11,1,0,17
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,0,1,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,2,3,1,10
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,13,14,4,7,38
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,0,0,3,3
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,6,4,1,0,11
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,10,14,7,4,35
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,5,2,2,2,11
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,34,25,0,0,59
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,7,2,0,0,9
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,3,0,0,5
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,1,0,0,3
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,5,5,1,0,11
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,12,15,5,3,35
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,2,1,3,8
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,5,10,0,0,15
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,3,1,1,9
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,1,1,1,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,0,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,1,3,1,5
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,20,19,0,2,41
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,9,10,4,2,25
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,6,2,2,14
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,0,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,6,2,1,2,11
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,5,12,1,2,20
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,7,1,1,11
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,7,3,1,0,11
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,7,3,0,0,10
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,12,18,0,1,31
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,0,1,1,3
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,9,4,0,17
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,5,6,2,0,13
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,0,2,0,3
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,14,14,1,1,30
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,13,18,0,0,31
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,5,0,3,12
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,19,13,1,2,35
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,30,37,5,0,72
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,9,12,0,1,22
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,6,7,1,0,14
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,7,2,1,3,13
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,0,1,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,0,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,25,21,5,10,61
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,2,0,2,6
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,15,14,7,4,40
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,0,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,7,7,4,0,18
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,10,16,5,8,39
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,2,0,0,3
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,2,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,8,12,0,1,21
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,3,0,4,4,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,6,4,2,2,14
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,3,5,4,5,17
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,15,10,2,2,29
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,37,31,19,11,98
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,11,6,6,5,28
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,422,382,9,9,822
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,24,19,1,0,44
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,8,1,3,1,13
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,2,0,0,3
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,17,11,3,2,33
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,10,8,0,0,18
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,8,7,5,4,24
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,7,0,0,11
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,13,9,4,1,27
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,0,1,0,1
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,8,9,3,2,22
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,33,29,5,2,69
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,6,4,3,2,15
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,15,11,0,0,26
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,3,0,1,6
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,8,8,4,1,21
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,3,3,0,1,7
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,11,11,3,1,26
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,75,76,7,15,173
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,15,18,1,0,34
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,0,0,0,1
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,3,2,0,2,7
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,6,11,4,5,26
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,4,0,0,4
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,2,0,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,6,9,0,0,15
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,523,529,162,157,1371
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,2,0,1,5
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,9,4,0,2,15
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,1,2,0,4
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,41,52,0,0,93
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,3,1,0,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,14,10,4,0,28
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,70,50,1,1,122
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,1,1,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,6,5,0,0,11
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,0,0,0,2
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,1,1,1,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,5,3,1,0,9
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,5,1,2,2,10
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,3,1,3,0,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,20,9,0,1,30
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,3,1,0,8
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,11,8,1,1,21
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,3,1,0,8
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,43,26,4,6,79
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,8,6,3,0,17
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,3,6,0,2,11
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,10,6,2,7,25
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,4,0,0,8
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,2,2,1,9
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,1,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,0,1,1,4
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,0,0,1,1
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,0,1,3,5
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,2,1,0,3
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,7,5,5,5,22
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,2,1,0,4
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,10,7,4,4,25
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,8,6,2,0,16
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,6,5,8,3,22
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,9,6,0,0,15
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,26,37,5,5,73
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,94,108,7,3,212
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,382,373,22,28,805
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,1,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,1,2,4,8
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,11,13,3,4,31
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,1,0,0,1
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,1,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,20,18,19,25,82
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,2,0,2,4
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,3,1,2,1,7
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,5,0,1,8
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,0,1,0,2
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,1,0,0,3
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,10,6,5,1,22
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,12,10,1,0,23
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,2,1,1,4
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,10,7,1,2,20
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,11,7,1,2,21
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,19,13,1,3,36
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,9,6,1,4,20
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,3,3,0,2,8
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,3,1,0,6
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,11,19,2,2,34
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,103,92,1,3,199
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,1,0,1,2
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,1,5,2,12
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,2,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,2,2,2,10
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,6,5,4,19
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,8,3,1,1,13
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,3,0,0,4
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,340,309,22,23,694
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,7,5,1,0,13
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,1,4,0,0,5
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,16,19,61,51,147
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,10,12,2,0,24
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,16,11,6,1,34
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,5,1,0,6
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,8,5,1,0,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,2,0,0,0,2
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,1,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,19,13,0,2,34
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,3,0,0,2,5
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,6,0,0,10
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,8,8,8,7,31
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,5,6,2,3,16
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,5,4,1,2,12
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,4,1,0,9
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,14,8,0,1,23
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,9,2,3,14
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,5,2,0,0,7
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,20,13,0,0,33
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,3,6,1,1,11
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,5,0,0,0,5
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,210,209,18,23,460
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,3,1,1,2,7
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,0,0,0,1,1
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,14,15,10,10,49
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,3,1,4,1,9
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2022-05-01,4,1,1,5,11
