,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,11,11,3,2,27
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,6,3,1,1,11
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,5,9,1,0,15
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,22,19,6,9,56
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,70,68,10,9,157
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,336,325,41,38,740
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,0,4,1,7
LAJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,7,6,1,2,16
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,2,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,20,14,33,33,100
LLICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,2,0,0,4
LORETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,3,2,1,9
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,3,0,0,5
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,3,0,0,7
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,3,3,2,12
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,9,3,5,19
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,15,9,7,0,31
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,14,7,1,2,24
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,5,4,2,5,16
MINEROS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,18,11,8,9,46
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,8,16,1,1,26
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,3,3,1,10
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,8,0,1,13
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,14,13,1,4,32
MONTERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,98,82,13,20,213
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,2,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,4,1,5,14
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,0,1,2,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,3,0,0,7
OCURI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,3,4,6,17
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,9,6,5,5,25
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,3,2,0,6
ORURO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,146,155,17,16,334
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,8,6,2,2,18
PADILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,7,2,0,12
PAILON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,6,7,14,11,38
PALCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,14,7,6,3,30
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,19,11,3,3,36
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,1,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,7,3,0,3,13
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,1,0,0,2
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,4,0,0,6
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,10,14,3,2,29
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,1,0,1,3
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,3,1,0,6
POCOATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,4,5,6,18
POCONA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,1,6,1,8
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,8,1,1,14
POOPO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,3,1,2,7
PORCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,6,1,0,11
POROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,6,5,4,0,15
PORONGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,9,2,12,27
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,12,11,3,3,29
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,1,3,0,4
POSTRER VALLE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,2,0,0,2
POTOSI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,151,181,16,6,354
PRESTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,3,1,0,7
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,9,15,7,6,37
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,0,3,2,8
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,7,7,1,4,19
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,3,2,1,9
PUERTO PEREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,0,4,0,4
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,15,12,5,6,38
PUERTO RICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,5,3,4,2,14
PUERTO SILES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,0,0,2,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,16,14,8,5,43
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,31,44,2,6,83
PUNA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,4,8,4,18
PUNATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,16,19,5,5,45
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,0,1,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,82,74,35,24,215
QUIME,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,3,0,0,7
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,7,3,0,1,11
RAVELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,3,4,2,12
REYES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,7,10,1,3,21
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,81,64,19,29,193
ROBORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,6,5,2,3,16
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,16,19,1,3,39
SABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,1,2,0,5
SACABA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,93,61,15,17,186
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,2,1,0,4
SACACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,9,9,7,5,30
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,4,0,0,7
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,5,4,1,11
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,8,3,0,0,11
SAN AGUSTIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,0,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,8,6,2,1,17
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,0,1,2,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,3,1,2,8
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,10,3,0,0,13
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,35,26,12,7,80
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,5,6,2,5,18
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,10,8,3,1,22
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,12,11,9,5,37
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,62,46,11,7,126
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,5,4,2,0,11
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,15,17,3,1,36
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,5,5,1,3,14
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,17,16,16,15,64
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,6,7,2,2,17
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,36,34,14,8,92
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,7,6,3,2,18
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,7,14,2,2,25
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,8,7,10,6,31
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,12,6,6,3,27
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,10,2,3,3,18
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,3,0,1,6
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,9,9,1,3,22
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,8,9,5,7,29
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,0,0,1,2
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,11,8,9,10,38
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,5,0,2,9
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,0,0,2,2
SAN RAFAEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,6,8,0,0,14
SAN RAMON BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,2,0,3,6
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,7,8,1,1,17
SANTA ANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,7,2,1,1,11
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,921,835,273,285,2314
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,8,7,0,0,15
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,12,5,2,3,22
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,0,0,0,1
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,1,0,2,4
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,1,1,1,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,2,1,1,5
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,7,0,0,9
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,5,1,3,12
SENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,9,13,4,2,28
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,13,15,0,2,30
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,12,7,3,1,23
SICAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,2,0,0,4
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,49,39,1,2,91
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,1,0,2,6
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,4,1,0,8
SORATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,5,9,4,3,21
SUCRE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,188,210,5,4,407
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,5,8,1,2,16
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,2,3,3,12
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,2,1,2,9
TAHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,0,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,13,7,4,4,28
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,9,3,2,5,19
TARACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,3,0,1,5
TARATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,1,1,0,5
TARIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,101,110,12,4,227
TARVITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,6,7,4,4,21
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,3,0,1,5
TIAHUANACU,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,6,1,2,0,9
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,5,4,3,15
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,5,2,0,10
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,23,18,6,4,51
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,8,11,4,12,35
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,0,0,1,1
TOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,0,0,0,4
TOLATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,0,0,0,2
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,3,0,1,6
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,5,1,2,1,9
TOMINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,2,1,1,7
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,5,4,7,7,23
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,8,1,0,12
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,1,0,0,1
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,1,0,1,2
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,102,85,21,10,218
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,23,21,7,4,55
TURCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,1,1,0,2
UMALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,2,2,2,7
UNCIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,3,13,9,8,33
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,10,8,3,1,22
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,3,0,0,7
UYUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,17,17,1,4,39
VACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,1,1,2,5
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,12,18,0,0,30
VIACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,33,39,8,9,89
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,1,0,3,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,6,6,4,3,19
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,14,16,3,1,34
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,1,0,1,2
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,7,5,2,0,14
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,1,1,0,6
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,64,52,5,8,129
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,5,3,0,1,9
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,17,23,1,3,44
VINTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,21,25,11,9,66
VITICHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,4,7,1,1,13
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,2,1,0,4
WARNES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,92,76,11,13,192
YACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,1,0,1,3
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,43,47,10,13,113
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,4,0,0,4
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,5,0,0,5
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,19,18,42,33,112
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,6,3,0,0,9
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,6,2,3,1,12
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,0,0,1,2,3
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,1,0,0,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-04-01,2,3,3,2,10
ACACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,1,3,0,4,8
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,17,17,1,2,37
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,22,17,0,0,39
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,15,8,4,7,34
ALALAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,1,0,0,0,1
ALCALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,3,0,0,0,3
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,6,6,1,0,13
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,7,5,1,0,13
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,2,0,0,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,0,1,2,0,3
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,2,1,1,2,6
APOLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,18,8,9,3,38
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,1,0,2,0,3
ARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,1,1,0,0,2
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,13,6,2,3,24
ARQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,6,3,0,3,12
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,30,25,0,0,55
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,7,2,1,1,11
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,4,3,0,0,7
AYATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,2,2,1,0,5
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,3,3,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,13,8,7,7,35
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,5,3,4,2,14
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,5,5,2,0,12
BAURES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,3,1,1,0,5
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,0,0,1,1,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,0,0,0,3,3
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,3,0,2,0,5
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,20,20,2,0,42
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,14,10,4,9,37
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,1,0,0,0,1
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,0,0,1,2,3
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,2,3,1,1,7
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,10,8,0,0,18
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,7,16,5,4,32
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,7,4,1,0,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2022-05-01,4,6,0,1,11
