,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
WARNES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-04-01,11,22,7,1,41
YACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-04-01,5,2,2,3,12
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-04-01,28,25,8,14,75
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-04-01,4,3,1,1,9
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-04-01,4,4,1,0,9
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-04-01,23,23,22,21,89
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-04-01,1,5,0,0,6
YOTALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-04-01,1,2,0,1,4
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-04-01,3,2,0,4,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-04-01,1,3,0,2,6
ACACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,4,0,1,5
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,16,9,7,3,35
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,13,19,3,2,37
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,6,18,11,38
ALALAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,2,0,2,4
ALCALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,0,0,1,1
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,4,0,0,8
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,5,1,4,14
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,0,1,0,5
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,4,0,1,6
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,4,4,3,12
APOLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,10,20,2,5,37
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,2,0,1,3
ARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,5,3,0,0,8
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,12,15,5,3,35
ARQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,9,4,5,21
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,13,7,0,0,20
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,10,12,6,3,31
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,4,0,0,6
AYATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,5,2,1,4,12
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,2,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,13,22,9,21,65
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,1,1,2,7
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,16,15,0,0,31
BAURES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,1,3,1,5
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,1,0,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,0,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,4,0,1,9
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,30,16,5,7,58
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,18,20,5,10,53
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,6,2,0,9
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,2,0,0,4
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,3,2,3,9
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,6,8,6,24
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,13,16,3,3,35
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,8,2,2,3,15
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,8,7,8,0,23
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,8,12,0,0,20
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,0,3,1,4
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,8,6,2,0,16
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,8,6,4,3,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,5,1,0,0,6
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,15,21,5,1,42
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,17,13,4,1,35
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,7,3,4,0,14
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,14,7,5,4,30
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,41,28,2,2,73
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,10,5,6,2,23
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,9,2,2,17
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,4,4,2,12
CATACORA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,2,0,1,3
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,18,14,6,6,44
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,5,1,3,12
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,12,11,12,12,47
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,2,0,0,2
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,10,8,3,5,26
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,18,17,3,1,39
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,1,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,0,1,1,2
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,2,1,0,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,10,10,1,0,21
CHUMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,6,4,2,0,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,2,3,2,10
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,9,4,5,7,25
CLIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,12,6,5,3,26
COBIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,19,26,18,23,86
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,10,10,7,6,33
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,527,551,2,2,1082
COIPASA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,27,37,0,0,64
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,10,14,5,5,34
COLLANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,0,0,0,1
COLOMI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,18,17,2,2,39
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,0,0,0,2
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,21,12,5,15,53
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,11,7,0,0,18
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,10,6,4,8,28
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,1,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,21,18,1,0,40
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,1,1,1,3
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,9,11,19,14,53
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,5,6,7,22
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,18,19,0,0,37
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,3,3,2,11
COROICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,12,3,2,21
CORQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,6,0,1,10
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,15,8,2,3,28
COTOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,65,43,22,19,149
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,1,0,0,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,10,7,4,1,22
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,0,0,1,4
CUEVO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,2,2,2,7
CULPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,8,9,4,6,27
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,0,0,1,2
CURVA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,3,0,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,5,0,0,8
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,427,441,268,226,1362
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,2,1,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,5,2,2,13
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,3,1,3,9
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,54,43,1,6,104
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,2,1,0,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,11,5,8,3,27
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,48,30,0,2,80
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,5,1,1,0,7
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,0,1,0,1
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,5,0,0,5
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,0,11,9,21
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,5,1,0,8
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,7,15,5,1,28
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,4,1,3,10
GUANAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,10,2,11,25
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,2,1,0,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,21,15,5,2,43
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,7,12,5,3,27
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,3,4,3,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,0,1,0,5
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,24,16,4,5,49
HUARINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,1,3,1,8
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,1,1,0,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,3,0,0,7
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,2,1,2,6
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,5,0,0,0,5
ICLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,4,0,2,8
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,6,1,2,1,10
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,0,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,6,9,3,4,22
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,13,10,5,2,30
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,6,8,2,6,22
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,9,10,3,0,22
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,17,30,6,8,61
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,97,89,35,32,253
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,410,424,6,9,849
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,2,4,2,11
LAJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,7,7,2,2,18
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,1,1,0,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,1,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,20,15,7,19,61
LLICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,1,0,0,2
LORETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,1,1,1,3
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,5,5,0,3,13
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,1,0,1,4
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,1,3,2,9
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,1,12,18,32
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,4,2,3,11
MALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,0,3,2,6
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,16,18,1,0,35
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,7,10,0,0,17
MINEROS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,3,36,37,76
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,13,14,5,6,38
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,6,4,2,4,16
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,0,3,0,3
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,11,0,1,15
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,13,9,2,1,25
MONTERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,51,49,36,21,157
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,1,2,2,7
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,1,3,5,12
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,1,2,0,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,0,0,1,1
OCURI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,5,1,8,18
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,1,5,5,13
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,3,4,4,11
ORURO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,161,170,38,29,398
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,12,5,1,1,19
PADILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,7,0,3,2,12
PAILON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,9,8,6,10,33
PALCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,18,6,4,5,33
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,26,20,0,2,48
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,3,0,0,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,6,0,0,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,3,1,1,7
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,0,2,2,5
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,14,7,4,0,25
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,2,0,1,7
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,8,4,0,0,12
POCOATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,8,11,11,6,36
POCONA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,9,6,7,2,24
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,6,10,1,3,20
POOPO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,6,2,0,1,9
PORCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,7,3,8,5,23
POROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,7,4,7,8,26
PORONGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,1,7,9,19
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,5,10,0,0,15
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,2,3,0,5
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,4,0,0,6
POTOSI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,168,184,23,12,387
PRESTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,2,3,3,11
PUCARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,2,0,0,4
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,11,11,8,6,36
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,4,3,1,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,5,8,4,3,20
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,3,1,6,12
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,4,1,0,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,8,11,2,0,21
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,5,5,4,8,22
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,0,12,10,22
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,37,33,1,5,76
PUNA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,8,3,10,23
PUNATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,21,18,7,3,49
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,2,1,0,4
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,51,46,95,80,272
QUIME,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,12,4,0,1,17
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,0,4,0,4
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,9,9,0,0,18
RAVELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,7,6,10,6,29
REYES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,6,0,0,8
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,52,52,14,4,122
ROBORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,4,4,1,11
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,8,11,11,8,38
SABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,1,0,1,4
SACABA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,82,109,15,8,214
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,2,0,0,5
SACACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,7,9,11,12,39
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,6,2,1,1,10
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,6,6,2,2,16
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,7,7,1,2,17
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,1,2,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,2,2,1,7
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,0,4,0,2,6
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,2,0,0,4
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,3,2,1,7
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,9,5,0,1,15
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,28,26,2,1,57
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,5,7,5,5,22
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,1,0,10,9,20
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,6,7,12,11,36
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,20,29,42,20,111
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,9,11,6,1,27
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,4,4,0,0,8
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,13,12,0,0,25
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,2,7,0,0,9
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,26,24,15,8,73
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,3,2,6,3,14
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,17,14,2,0,33
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2020-05-01,13,15,6,14,48
