,group,variable,month,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,TOTALES
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,1,2,1,5
SAN BENITO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,2,2,6,13,23
SAN BORJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,12,8,0,0,20
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,4,9,0,1,14
SAN CARLOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,2,13,14,30
SAN IGNACIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,5,3,0,0,8
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,9,9,6,5,29
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,4,1,110,140,255
SAN JAVIER(STC),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,18,30,1,4,53
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,5,6,2,1,14
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,0,1,1,1,3
SAN JULIAN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,51,43,6,8,108
SAN LORENZO(PND),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,0,0,2,3
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,4,7,2,1,14
SAN LUCAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,7,4,8,10,29
SAN MATIAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,0,4,0,0,4
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,2,0,0,0,2
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,0,0,1,2
SAN PEDRO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,13,9,2,3,27
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,8,19,9,11,47
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,2,0,1,4
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,0,0,3,1,4
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,3,3,0,0,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,0,0,1,1,2
SAN RAFAEL,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,0,0,5,3,8
SAN RAMON SCZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,0,0,0,1
SANTA ANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,4,3,1,0,8
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,289,310,8,2,609
SANTA ROSA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,9,2,0,0,11
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,17,9,2,3,31
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,0,1,0,2
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,3,1,0,1,5
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,3,0,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,2,2,0,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,2,6,1,10
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,2,2,1,0,5
SAPAHAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,4,4,2,3,13
SENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,4,3,1,2,10
SHINAOTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,14,15,0,0,29
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,17,10,0,2,29
SICAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,0,5,1,7
SIPE SIPE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,51,40,22,22,135
SOPACHUY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,0,1,6,6,13
SORACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,4,1,1,0,6
SORATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,6,8,2,5,21
SUCRE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,117,125,1,5,248
TACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,0,0,3,2,5
TACACOMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,0,2,1,4
TACOBAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,2,5,9,5,21
TACOPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,6,1,3,0,10
TAPACARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,15,16,16,18,65
TARABUCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,12,9,5,5,31
TARACO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,1,0,0,2
TARATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,0,0,3,2,5
TARIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,53,55,3,1,112
TARVITA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,5,4,12,13,34
TEOPONTE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,5,7,0,0,12
TIAHUANACU,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,3,2,0,0,5
TINGUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,1,1,2,5
TIPUANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,4,6,0,1,11
TIQUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,21,32,22,20,95
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,18,19,4,10,51
TOCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,6,1,4,3,14
TOLATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,2,4,4,3,13
TOLEDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,0,1,0,0,1
TOMAVE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,7,4,2,2,15
TOMINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,4,5,0,3,12
TORO TORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,2,0,5,5,12
TOTORA(CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,7,7,4,6,24
TOTORA(ORR),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,3,0,0,4
TRIGAL,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,0,0,4,3,7
TRINIDAD,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,11,16,8,6,41
TUPIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,28,30,4,1,63
TURCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,0,2,2,0,4
UMALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,4,3,2,10
UNCIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,10,10,0,0,20
URUBICHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,5,1,2,3,11
UYUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,20,16,2,2,40
VACAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,6,4,7,8,25
VALLEGRANDE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,13,11,2,1,27
VIACHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,16,20,3,17,56
VILA VILA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,1,1,2,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,2,11,4,4,21
VILLA MONTES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,16,10,3,3,32
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,2,1,1,1,5
VILLA RIVERO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,8,12,11,2,33
VILLA SERRANO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,4,10,2,5,21
VILLA TUNARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,72,57,26,20,175
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,6,8,4,5,23
VILLAZON,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,51,39,3,5,98
VINTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,46,45,13,11,115
VITICHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,1,0,2,4
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,3,0,0,4
WARNES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,50,61,4,9,124
YACO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,1,4,4,10
YACUIBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,32,31,10,15,88
YAMPARAEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,2,1,1,2,6
YANACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,3,3,0,0,6
YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,14,12,13,5,44
YOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,3,3,0,0,6
YOTALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,2,2,2,2,8
YUNCHARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,1,2,2,4,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-07-01,2,7,1,1,11
ACACIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,0,1,1,2
ACHACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,6,10,5,10,31
ACHOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,9,8,1,2,20
AIQUILE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,5,5,8,11,29
ALCALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,0,1,0,1
ALTO BENI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,0,0,0,1
ANCORAIMES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,4,5,2,0,11
ANDAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,0,2,0,2
ANTEQUERA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,0,0,1,1
ANZALDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,0,3,6,9
APOLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,4,2,1,2,9
ARANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,4,0,1,5
ARBIETO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,9,12,8,3,32
ARQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,4,1,4,9
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,10,7,1,0,18
ATOCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,3,6,0,0,9
AYO AYO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,5,1,2,2,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,3,4,1,1,9
AZURDUY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,2,0,0,2
BATALLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,3,0,1,0,4
BAURES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,0,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,2,0,1,4
BERMEJO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,3,4,0,0,7
BETANZOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,3,7,1,12
BOLIVAR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,2,0,0,2
BOLPEBRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,0,0,2,2
BOYUIBE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,1,0,2,4
BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,2,8,3,4,17
CABEZAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,2,1,2,0,5
CAIROMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,0,0,2,2
"CAIZA ""D""",vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,1,1,0,3
CAJUATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,9,9,0,0,18
CALACOTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,0,1,0,2
CALAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,3,3,0,0,6
CAMARGO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,7,5,1,0,13
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,4,1,0,0,5
CAMIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,9,16,1,3,29
CAPINOTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,4,4,1,0,9
CAQUIAVIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,7,3,1,1,12
CARACOLLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,4,4,3,2,13
CARANAVI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,26,15,2,0,43
CARAPARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,1,1,1,4
CARIPUYO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,0,0,2,2
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,3,3,3,3,12
CATACORA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,1,2,2,5
CHACARILLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,3,0,0,4
CHALLAPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,15,9,1,1,26
CHAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,2,2,0,1,5
CHARAGUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,20,14,12,12,58
CHARAÑA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,3,0,0,4
CHIMORE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,17,13,1,1,32
CHIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,2,0,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,7,7,4,1,19
CHUMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,1,0,1,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,1,0,1,3
CKOCHAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,2,3,2,8
CLIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,6,7,6,4,23
COBIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,29,40,2,0,71
COCAPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,4,8,5,4,21
COCHABAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,269,275,9,9,562
COLCAPIRHUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,19,24,0,0,43
"COLCHA ""K""",vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,7,7,1,2,17
COLLANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,2,0,1,3
COLOMI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,11,16,0,0,27
COLQUECHACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,7,7,3,4,21
COLQUENCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,4,2,0,0,6
COLQUIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,4,2,2,5,13
COMARAPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,8,15,0,2,25
CONCEPCION,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,17,10,0,1,28
COPACABANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,1,4,0,5
CORIPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,4,10,1,0,15
CORO CORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,2,1,1,5
COROICO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,4,6,0,1,11
CORQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,2,4,0,0,6
COTAGAITA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,4,4,2,5,15
COTOCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,60,41,2,5,108
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,19,15,1,2,37
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,1,1,0,2
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,1,0,0,2
CURVA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,1,0,1,2
DESAGUADERO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,2,3,4,8,17
EL ALTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,257,283,71,60,671
EL CHORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,2,0,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,0,2,0,0,2
EL PUENTE(TJA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,0,1,1,3
EL TORNO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,49,41,0,1,91
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,4,3,2,2,11
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,42,35,3,1,81
ESCARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,1,0,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,2,1,1,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2020-08-01,2,0,0,0,2
