,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,1,2,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,10,7,0,0,17
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,1,5,3,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,2,4,2,13
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,6,5,6,5,22
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,8,2,9,23
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,9,14,8,33
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,8,9,10,9,36
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,233,236,4,3,476
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,1,0,1,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,20,29,0,0,49
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,8,9,5,5,27
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,0,0,1,1
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,13,11,2,2,28
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,8,2,1,15
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,12,24,9,11,56
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,3,0,0,3
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,19,12,3,7,41
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,3,0,0,3
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,6,13,0,3,22
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,0,1,1,2
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,9,12,4,2,27
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,4,11,3,23
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,24,14,0,0,38
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,1,2,2,10
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,7,10,3,2,22
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,2,0,0,5
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,6,9,4,9,28
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,30,32,2,4,68
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,15,13,3,2,33
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,1,0,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,4,0,1,8
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,7,10,4,6,27
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,2,1,0,7
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,0,1,0,2
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,2,0,0,5
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,313,292,156,128,889
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,1,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,2,2,1,6
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,2,0,6,13
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,42,44,0,0,86
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,3,0,0,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,16,9,3,2,30
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,24,20,1,3,48
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,1,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,2,0,0,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,3,0,1,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,0,6,10,17
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,4,3,3,14
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,2,0,0,5
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,8,3,1,15
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,7,4,1,0,12
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,2,2,3,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,30,23,4,2,59
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,8,12,6,3,29
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,3,2,4,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,0,1,0,1
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,2,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,5,0,1,11
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,1,0,0,1
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,1,5,0,9
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,0,1,1,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,5,0,0,6
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,1,0,3,5
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,2,1,3,10
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,1,1,2,7
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,5,4,1,10
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,1,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,8,1,4,18
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,12,12,1,1,26
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,6,1,4,14
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,6,2,1,0,9
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,21,21,3,2,47
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,54,55,4,0,113
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,210,233,0,0,443
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,1,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,2,4,3,9
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,7,4,1,1,13
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,2,1,1,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,1,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,27,26,11,12,76
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,1,0,0,3
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,2,0,0,2
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,7,4,1,1,13
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,1,2,2,6
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,1,4,4,10
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,7,3,3,4,17
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,13,6,0,0,19
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,2,0,1,5
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,11,10,1,0,22
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,8,9,2,3,22
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,1,0,0,1
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,11,10,0,1,22
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,4,5,5,18
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,6,4,0,1,11
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,17,12,0,0,29
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,9,4,4,7,24
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,1,9,1,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,0,0,2,2
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,2,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,0,1,0,1
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,9,12,3,5,29
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,3,7,2,13
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,1,3,3,10
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,196,146,13,7,362
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,13,12,1,2,28
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,1,3,5,12
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,8,4,2,6,20
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,18,20,4,2,44
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,0,1,0,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,5,0,0,10
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,4,1,0,9
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,1,4,4,10
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,3,11,2,18
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,6,3,0,1,10
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,4,1,0,10
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,9,11,9,7,36
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,7,0,4,15
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,10,2,5,21
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,4,2,0,11
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,7,3,2,16
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,1,9,10,21
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,12,7,0,0,19
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,0,2,3,5
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,1,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,24,31,0,0,55
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,2,2,0,4
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,22,18,7,4,51
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,7,6,2,0,15
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,7,6,1,2,16
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,2,4,1,9
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,1,3,6,10
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,6,8,0,1,15
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,2,0,1,3
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,0,0,1,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,0,17,14,32
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,36,39,11,5,91
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,9,6,3,9,27
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,11,12,2,1,26
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,1,0,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,9,15,20,12,56
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,6,1,0,8
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,0,1,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,2,0,1,5
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,9,4,7,24
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,0,0,0,2
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,30,40,5,7,82
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,5,1,2,10
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,18,10,5,5,38
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,2,2,0,7
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,85,70,9,8,172
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,1,1,0,4
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,12,9,6,7,34
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,6,0,0,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,5,2,0,12
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,2,1,0,5
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,1,1,1,5
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,10,1,4,18
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,5,2,0,10
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,4,2,3,14
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,4,1,2,12
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,24,18,3,1,46
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,3,3,4,14
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,3,10,7,24
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,11,12,1,3,27
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,20,30,3,7,60
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,0,0,0,1
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,4,2,2,13
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,2,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,0,0,0,1
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,3,1,1,8
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,25,33,9,10,77
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,3,1,5,10
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,8,17,4,5,34
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,18,10,6,6,40
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,0,0,1,2
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,0,5,13,21
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,1,0,0,3
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,1,2,1,5
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,13,18,5,6,42
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,2,0,0,4
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,0,0,2,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,2,0,2,6
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,2,1,0,6
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,2,3,2,9
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,5,1,3,12
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,541,535,1,0,1077
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,1,0,0,2
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,7,4,5,0,16
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,1,0,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,6,4,1,2,13
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,1,1,1,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,2,0,1,7
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,3,3,3,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,0,0,2,2
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,7,5,1,2,15
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,1,0,0,1
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,19,9,2,2,32
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,9,9,3,2,23
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,1,0,0,1
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,35,50,2,3,90
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,1,0,1,5
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,2,1,1,9
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,10,11,4,10,35
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,111,130,2,1,244
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,7,10,1,2,20
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,3,2,1,9
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,2,3,4,12
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,16,12,3,4,35
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,6,5,5,21
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,2,0,0,5
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,7,5,1,17
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,101,90,2,1,194
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,7,6,0,1,14
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,10,2,0,13
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,9,6,0,0,15
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,6,11,3,3,23
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,3,0,0,8
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,44,50,7,3,104
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,11,14,6,2,33
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,0,6,4,11
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,2,2,0,5
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,2,2,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,7,11,3,5,26
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,3,0,1,8
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,6,1,4,12
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,8,15,5,2,30
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,6,1,0,10
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,0,0,0,1,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,40,30,2,1,73
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,36,32,1,2,71
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,1,0,0,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,3,5,1,2,11
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,8,17,3,4,32
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,5,3,1,14
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,5,0,0,10
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,7,0,1,13
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,5,4,2,1,12
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,4,8,1,0,13
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,18,20,0,1,39
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2020-04-01,1,3,1,2,7
