,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,0,0,1,4
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,2,2,2,7
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,8,9,4,6,27
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,0,0,1,2
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,3,0,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,5,0,0,8
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,426,437,269,226,1358
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,2,1,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,5,2,2,13
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,3,1,3,9
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,54,43,1,6,104
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,2,1,0,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,11,5,8,3,27
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,43,28,0,2,73
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,5,1,1,0,7
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,0,1,0,1
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,5,0,0,5
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,0,11,9,21
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,5,1,0,8
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,7,15,5,1,28
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,4,1,3,10
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,10,2,11,25
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,2,1,0,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,22,16,5,2,45
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,7,12,5,3,27
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,3,4,3,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,0,1,0,5
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,24,16,4,5,49
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,1,3,1,8
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,1,1,0,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,3,0,0,7
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,2,1,2,6
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,5,0,0,0,5
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,4,0,2,8
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,6,1,1,1,9
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,0,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,6,9,3,4,22
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,13,10,5,2,30
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,6,8,2,6,22
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,9,10,3,0,22
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,17,30,6,8,61
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,98,90,35,33,256
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,413,428,6,9,856
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,2,4,2,11
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,7,7,2,2,18
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,1,1,0,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,1,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,20,15,7,19,61
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,1,0,0,2
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,1,1,1,3
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,5,5,0,3,13
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,1,0,1,4
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,1,3,2,9
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,1,12,18,32
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,4,2,3,11
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,0,3,2,6
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,16,18,1,0,35
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,7,10,0,0,17
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,3,37,37,77
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,13,14,5,6,38
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,6,4,2,4,16
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,0,3,0,3
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,11,0,1,15
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,12,8,2,0,22
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,51,49,36,21,157
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,1,2,2,7
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,1,3,5,12
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,1,2,0,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,0,0,1,1
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,5,1,8,18
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,1,5,3,11
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,3,4,4,11
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,162,169,38,29,398
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,12,5,1,1,19
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,7,0,3,2,12
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,8,8,6,11,33
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,18,6,4,5,33
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,26,20,0,2,48
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,3,0,0,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,6,0,0,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,3,1,1,7
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,0,2,2,5
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,14,7,4,0,25
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,2,0,1,7
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,8,4,0,0,12
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,8,11,11,6,36
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,9,6,7,2,24
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,6,10,1,3,20
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,6,2,0,1,9
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,7,3,8,5,23
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,7,4,7,8,26
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,1,6,9,18
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,5,10,0,0,15
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,2,3,0,5
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,4,0,0,6
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,154,171,19,10,354
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,2,3,3,11
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,2,0,0,4
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,11,11,8,6,36
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,4,3,1,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,5,8,4,3,20
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,3,1,6,12
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,4,1,0,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,8,11,2,0,21
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,5,5,4,8,22
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,0,12,10,22
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,37,32,1,5,75
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,8,3,10,23
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,21,18,7,3,49
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,2,1,0,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,51,46,95,80,272
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,12,4,0,1,17
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,0,4,0,4
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,9,9,0,0,18
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,7,6,10,6,29
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,6,0,0,8
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,54,54,14,4,126
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,4,4,1,11
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,8,11,11,8,38
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,1,0,1,4
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,82,108,14,8,212
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,2,0,0,5
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,7,9,11,12,39
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,6,2,1,1,10
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,6,6,2,2,16
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,8,12,2,2,24
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,1,2,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,2,2,1,7
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,4,0,2,6
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,2,0,0,4
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,3,2,1,7
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,9,5,0,1,15
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,29,26,1,1,57
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,5,7,5,5,22
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,0,10,9,20
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,6,7,12,9,34
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,19,21,27,9,76
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,9,11,6,1,27
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,4,0,0,8
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,13,12,0,0,25
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,7,0,0,9
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,26,24,15,8,73
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,2,6,3,14
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,16,14,2,0,32
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,13,15,6,14,48
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,4,0,2,10
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,0,8,13,23
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,2,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,13,12,1,5,31
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,16,14,15,8,53
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,2,1,0,4
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,2,1,0,7
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,0,0,4,5
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,1,2,2,5
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,0,2,1,3
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,5,0,2,11
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,8,7,1,1,17
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,777,787,29,22,1615
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,2,8,10,20
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,17,7,3,2,29
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,1,0,0,2
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,5,3,4,13
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,3,1,0,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,3,1,0,5
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,4,3,3,14
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,3,1,2,6
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,11,6,0,0,17
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,1,7,4,14
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,23,16,2,2,43
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,17,13,4,4,38
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,0,2,0,4
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,37,38,2,4,81
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,4,2,1,9
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,9,5,1,0,15
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,8,7,11,5,31
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,177,187,2,1,367
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,2,0,0,4
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,5,5,2,15
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,4,4,3,15
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,9,16,4,5,34
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,5,4,6,19
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,1,0,1,5
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,3,2,1,8
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,134,143,10,14,301
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,7,3,4,2,16
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,3,0,0,6
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,8,6,1,5,20
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,11,17,7,8,43
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,5,8,0,1,14
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,51,35,17,14,117
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,9,10,5,7,31
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,0,0,1,1
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,4,1,0,7
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,1,2,1,5
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,1,1,2,7
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,10,4,1,2,17
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,8,7,1,5,21
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,4,14,9,30
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,14,7,1,5,27
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,1,2,1,4
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,0,0,1,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,13,16,14,9,52
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,37,34,5,3,79
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,6,3,0,1,10
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,2,2,2,9
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,15,11,7,7,40
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,5,4,6,5,20
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,3,0,0,7
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,11,14,1,3,29
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,2,2,2,7
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,9,4,0,17
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,41,32,6,12,91
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,0,6,3,10
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,7,4,5,18
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,17,23,7,10,57
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,0,0,2,0,2
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,5,1,2,10
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,11,0,4,19
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,47,54,9,8,118
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,6,6,2,16
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,30,36,1,0,67
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,19,17,23,30,89
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,4,6,4,0,14
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,4,0,0,5
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,76,77,21,15,189
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,7,5,0,1,13
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,44,41,19,17,121
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,5,3,5,16
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,3,0,0,1,4
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,19,22,9,15,65
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,6,7,0,2,15
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,1,1,2,5
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,1,0,1,0,2
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-05-01,2,3,2,1,8
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-06-01,2,3,2,2,9
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-06-01,19,11,5,3,38
