municipality,group,variable,month,DIU: Usuarias nuevas,TOTAL
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,35,35
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,5,5
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,3,3
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,5,5
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,277,277
MACHACAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,3,3
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,7,7
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,16,16
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,48,48
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,10,10
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
PASORAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,15,15
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,13,13
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,4,4
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,8,8
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,3,3
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,7,7
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,3,3
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,25,25
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,3,3
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,4,4
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,3,3
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,3,3
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,3,3
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,3,3
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,4,4
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,299,299
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,3,3
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,76,76
TARATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,58,58
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
TEOPONTE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,16,16
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
TOLEDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,20,20
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,8,8
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,5,5
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,12,12
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,5,5
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,2,2
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,4,4
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,1,1
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,10,10
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,10,10
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-11-01,6,6
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
ACHOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,2,2
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,5,5
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,3,3
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,3,3
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,3,3
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,121,121
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,3,3
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,3,3
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,2,2
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,95,95
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,30,30
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,2,2
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,2,2
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,3,3
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,4,4
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,15,15
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,172,172
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,3,3
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,2,2
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,9,9
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,11,11
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,22,22
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,2,2
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,21,21
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,6,6
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,11,11
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,6,6
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,2,2
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,2,2
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,4,4
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,14,14
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,7,7
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,4,4
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,8,8
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,3,3
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,3,3
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,2,2
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,3,3
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,6,6
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,2,2
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,8,8
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,315,315
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,6,6
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,14,14
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,74,74
TACACOMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
TARATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,69,69
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,13,13
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,3,3
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,2,2
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,15,15
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,3,3
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,6,6
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,2,2
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,8,8
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,2,2
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,5,5
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,1,1
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,11,11
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias nuevas,2007-12-01,7,7
