municipality,group,variable,month,Inyectables trimestral: Usuarias Nuevas,TOTAL
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,20,20
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,24,24
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,16,16
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,76,76
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,4,4
RAVELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,17,17
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,26,26
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,109,109
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,23,23
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,43,43
SABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,3,3
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,23,23
SACABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,4,4
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,18,18
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,7,7
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,7,7
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,9,9
SAN AGUSTIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,2,2
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,10,10
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,11,11
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,3,3
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,43,43
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,20,20
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,22,22
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,32,32
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,30,30
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,12,12
SAN JOAQUIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,6,6
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,6,6
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,18,18
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,51,51
SAN LORENZO(PND),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,4,4
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,33,33
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,39,39
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,5,5
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,10,10
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,9,9
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,1,1
SAN PEDRO DE QUEMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,1,1
SAN PEDRO(PND),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,5,5
SAN RAFAEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,16,16
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,495,495
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,15,15
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,32,32
SANTIAGO DE CALLAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,1,1
SANTIAGO DE HUARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,1,1
SANTIAGO DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,3,3
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,2,2
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,1,1
SAPAHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,4,4
SENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,18,18
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,5,5
SICAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,39,39
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,9,9
SORACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,5,5
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,22,22
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,263,263
TACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,1,1
TACACOMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,14,14
TACOBAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,1,1
TACOPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,9,9
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,14,14
TARACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,6,6
TARATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,3,3
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,126,126
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,16,16
TEOPONTE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,4,4
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,9,9
TINGUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,20,20
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,11,11
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,50,50
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,32,32
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,2,2
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,3,3
TOLEDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,6,6
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,4,4
TOMINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,9,9
TORO TORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,13,13
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,22,22
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,1,1
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,84,84
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,35,35
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,4,4
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,20,20
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,12,12
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,2,2
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,9,9
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,12,12
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,23,23
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,22,22
VILA VILA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,4,4
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,15,15
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,4,4
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,3,3
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,15,15
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,95,95
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,16,16
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,32,32
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,10,10
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,3,3
WALDO BALLIVIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,1,1
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,35,35
YACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,6,6
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,58,58
YANACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,2,2
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,29,29
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,5,5
YUNCHARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,11,11
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-03-01,12,12
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,5,5
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,20,20
ACHOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,5,5
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,8,8
ALALAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,5,5
ALCALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,6,6
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,1,1
ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,1,1
ANTEQUERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,2,2
ANZALDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,4,4
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,18,18
ARAMPAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,3,3
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,7,7
ARBIETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,17,17
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,5,5
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,6,6
AUCAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2007-04-01,2,2
