municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
AZURDUY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,72,72
BATALLAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,12,12
BAURES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,11,11
BELEN DE URMIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,8,8
BERMEJO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,31,31
BETANZOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,25,25
BOLIVAR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,1,1
BOLPEBRA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,44,44
BOYUIBE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,30,30
BUENA VISTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,22,22
CABEZAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,169,169
CAIROMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,44,44
"CAIZA ""D""",atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,13,13
CAJUATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,2,2
CALACOTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,18,18
CALAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,9,9
CAMARGO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,239,239
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,48,48
CAMIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,242,242
CAPINOTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,58,58
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,21,21
CARACOLLO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,52,52
CARANAVI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,76,76
CARAPARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,27,27
CARIPUYO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,73,73
CATACORA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,1,1
CHALLAPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,193,193
CHAQUI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,9,9
CHARAGUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,70,70
CHARAÑA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,4,4
CHAYANTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,65,65
CHIMORE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,35,35
CHOQUE COTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,11,11
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,37,37
CHUMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,35,35
CLIZA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,178,178
COBIJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,400,400
COCHABAMBA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,2846,2846
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,112,112
"COLCHA ""K""",atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,17,17
COLLANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,19,19
COLOMI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,44,44
COLPA BELGICA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,169,169
COLQUECHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,9,9
COLQUENCHA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,7,7
COLQUIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,29,29
COMANCHE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,7,7
COMARAPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,65,65
COMBAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,18,18
CONCEPCION,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,25,25
COPACABANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,54,54
CORIPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,50,50
CORO CORO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,3,3
COROICO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,70,70
CORQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,111,111
COTAGAITA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,90,90
COTOCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,10,10
CUATRO CAÑADAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,431,431
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,4,4
CUEVO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,18,18
CULPINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,41,41
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,32,32
CURVA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,7,7
DESAGUADERO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,1,1
EL ALTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,2815,2815
EL CHORO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,19,19
EL PUENTE(STC),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,67,67
EL PUENTE(TJA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,36,36
EL TORNO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,17,17
EL VILLAR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,53,53
ENTRE RIOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,85,85
ENTRE RIOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,21,21
EUCALIPTUS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,16,16
FERNANDEZ ALONSO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,34,34
FILADELFIA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,17,17
GENERAL SAAVEDRA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,34,34
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,39,39
GUANAY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,27,27
GUAQUI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,45,45
GUAYARAMERIN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,161,161
GUTIERREZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,84,84
HUACARETA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,54,54
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,34,34
HUACHACALLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,7,7
HUANUNI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,130,130
HUARACAJE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,27,27
HUAYLLAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,8,8
ICLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,97,97
INCAHUASI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,239,239
INQUISIVI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,4,4
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,42,42
IXIAMAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,18,18
JESUS DE MACHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,23,23
LA ASUNTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,16,16
LA GUARDIA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,160,160
LA PAZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,5908,5908
LAGUNILLAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,23,23
LAJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,17,17
LAS CARRERAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,1,1
LICOMA PAMPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,7,7
LLALLAGUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,157,157
LLICA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,23,23
LURIBAY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,12,12
MACHACAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,99,99
MACHARETI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,83,83
MAGDALENA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,8,8
MAIRANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,6,6
MAPIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,66,66
MECAPACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,10,10
MINEROS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,13,13
MIZQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,22,22
MOCOMOCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,17,17
MOJOCOYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,24,24
MONTEAGUDO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,59,59
MONTERO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,326,326
MORO MORO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,75,75
MOROCHATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,92,92
OCURI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,22,22
OKINAWA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,30,30
OMEREQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,1,1
ORURO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,945,945
PADCAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,33,33
PADILLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,15,15
PAILON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,26,26
PALCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,65,65
PALOS BLANCOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,68,68
PAMPA AULLAGAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,28,28
PAPEL PAMPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,6,6
PASORAPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,8,8
PATACAMAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,53,53
PAZÑA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,67,67
PELECHUCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,13,13
POCOATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,7,7
POCONA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,6,6
POJO (CBBA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,25,25
POOPO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,22,22
PORCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,18,18
POROMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,36,36
PORONGO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,6,6
PORTACHUELO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,34,34
PORVENIR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,29,29
POSTRER VALLE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,147,147
POTOSI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,536,536
PRESTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,31,31
PUCARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,19,19
PUCARANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,94,94
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,74,74
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,10,10
PUERTO GONZALO MORENO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,14,14
PUERTO PEREZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,23,23
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,60,60
PUERTO RICO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,81,81
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,129,129
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,119,119
PUNA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,107,107
PUNATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,110,110
QUIABAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,3,3
QUILLACOLLO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,235,235
QUIME,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,68,68
QUIRUSILLAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,26,26
REYES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,28,28
RIBERALTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,121,121
ROBORE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,74,74
RURRENABAQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,14,14
SABAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,8,8
SACABA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,321,321
SACACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,7,7
SAIPINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,43,43
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,186,186
SAMAIPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,21,21
SAN AGUSTIN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,4,4
SAN ANDRES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,125,125
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,34,34
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,4,4
SAN BENITO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,13,13
SAN BORJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,44,44
SAN BUENA VENTURA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,98,98
SAN CARLOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,24,24
SAN IGNACIO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,28,28
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,290,290
SAN JAVIER(STC),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,14,14
SAN JOAQUIN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,17,17
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,65,65
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,100,100
SAN JULIAN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,19,19
SAN LORENZO(TJA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,83,83
SAN LUCAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,160,160
SAN MATIAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,46,46
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,8,8
SAN PEDRO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,7,7
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,18,18
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,40,40
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,30,30
SAN RAFAEL,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,14,14
SAN RAMON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,83,83
SAN RAMON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,46,46
SANTA ANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,56,56
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-04-01,5658,5658
