municipality,group,variable,month,Primeras consultas,TOTAL
ARANI,atenciones odontologicas,primeras consultas,2008-05-01,49,49
ARBIETO,atenciones odontologicas,primeras consultas,2008-05-01,6,6
ARQUE,atenciones odontologicas,primeras consultas,2008-05-01,21,21
ASCENCION DE GUARAYOS,atenciones odontologicas,primeras consultas,2008-05-01,51,51
ATOCHA,atenciones odontologicas,primeras consultas,2008-05-01,1913,1913
AYATA,atenciones odontologicas,primeras consultas,2008-05-01,108,108
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,primeras consultas,2008-05-01,130,130
AZURDUY,atenciones odontologicas,primeras consultas,2008-05-01,129,129
BATALLAS,atenciones odontologicas,primeras consultas,2008-05-01,94,94
BAURES,atenciones odontologicas,primeras consultas,2008-05-01,15,15
BELEN DE URMIRI,atenciones odontologicas,primeras consultas,2008-05-01,9,9
BERMEJO,atenciones odontologicas,primeras consultas,2008-05-01,397,397
BETANZOS,atenciones odontologicas,primeras consultas,2008-05-01,58,58
BOLIVAR,atenciones odontologicas,primeras consultas,2008-05-01,26,26
BOLPEBRA,atenciones odontologicas,primeras consultas,2008-05-01,46,46
BOYUIBE,atenciones odontologicas,primeras consultas,2008-05-01,131,131
BUENA VISTA,atenciones odontologicas,primeras consultas,2008-05-01,108,108
CABEZAS,atenciones odontologicas,primeras consultas,2008-05-01,139,139
CAIROMA,atenciones odontologicas,primeras consultas,2008-05-01,150,150
"CAIZA ""D""",atenciones odontologicas,primeras consultas,2008-05-01,144,144
CAJUATA,atenciones odontologicas,primeras consultas,2008-05-01,34,34
CALACOTO,atenciones odontologicas,primeras consultas,2008-05-01,123,123
CALAMARCA,atenciones odontologicas,primeras consultas,2008-05-01,83,83
CAMARGO,atenciones odontologicas,primeras consultas,2008-05-01,797,797
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,primeras consultas,2008-05-01,149,149
CAMIRI,atenciones odontologicas,primeras consultas,2008-05-01,493,493
CAPINOTA,atenciones odontologicas,primeras consultas,2008-05-01,71,71
CAQUIAVIRI,atenciones odontologicas,primeras consultas,2008-05-01,73,73
CARACOLLO,atenciones odontologicas,primeras consultas,2008-05-01,137,137
CARANAVI,atenciones odontologicas,primeras consultas,2008-05-01,566,566
CARAPARI,atenciones odontologicas,primeras consultas,2008-05-01,337,337
CARIPUYO,atenciones odontologicas,primeras consultas,2008-05-01,17,17
CATACORA,atenciones odontologicas,primeras consultas,2008-05-01,26,26
CHALLAPATA,atenciones odontologicas,primeras consultas,2008-05-01,18,18
CHAQUI,atenciones odontologicas,primeras consultas,2008-05-01,30,30
CHARAGUA,atenciones odontologicas,primeras consultas,2008-05-01,408,408
CHARAÑA,atenciones odontologicas,primeras consultas,2008-05-01,56,56
CHAYANTA,atenciones odontologicas,primeras consultas,2008-05-01,58,58
CHIMORE,atenciones odontologicas,primeras consultas,2008-05-01,44,44
CHOQUE COTA,atenciones odontologicas,primeras consultas,2008-05-01,48,48
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,primeras consultas,2008-05-01,52,52
CHUMA,atenciones odontologicas,primeras consultas,2008-05-01,197,197
CLIZA,atenciones odontologicas,primeras consultas,2008-05-01,78,78
COBIJA,atenciones odontologicas,primeras consultas,2008-05-01,668,668
COCHABAMBA,atenciones odontologicas,primeras consultas,2008-05-01,9275,9275
COLCAPIRHUA,atenciones odontologicas,primeras consultas,2008-05-01,119,119
"COLCHA ""K""",atenciones odontologicas,primeras consultas,2008-05-01,64,64
COLLANA,atenciones odontologicas,primeras consultas,2008-05-01,82,82
COLOMI,atenciones odontologicas,primeras consultas,2008-05-01,62,62
COLPA BELGICA,atenciones odontologicas,primeras consultas,2008-05-01,180,180
COLQUECHACA,atenciones odontologicas,primeras consultas,2008-05-01,83,83
COLQUENCHA,atenciones odontologicas,primeras consultas,2008-05-01,99,99
COLQUIRI,atenciones odontologicas,primeras consultas,2008-05-01,129,129
COMANCHE,atenciones odontologicas,primeras consultas,2008-05-01,58,58
COMARAPA,atenciones odontologicas,primeras consultas,2008-05-01,133,133
COMBAYA,atenciones odontologicas,primeras consultas,2008-05-01,29,29
CONCEPCION,atenciones odontologicas,primeras consultas,2008-05-01,74,74
COPACABANA,atenciones odontologicas,primeras consultas,2008-05-01,79,79
CORIPATA,atenciones odontologicas,primeras consultas,2008-05-01,68,68
CORO CORO,atenciones odontologicas,primeras consultas,2008-05-01,52,52
COROICO,atenciones odontologicas,primeras consultas,2008-05-01,20,20
CORQUE,atenciones odontologicas,primeras consultas,2008-05-01,7,7
COTAGAITA,atenciones odontologicas,primeras consultas,2008-05-01,200,200
COTOCA,atenciones odontologicas,primeras consultas,2008-05-01,41,41
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,primeras consultas,2008-05-01,39,39
CUEVO,atenciones odontologicas,primeras consultas,2008-05-01,53,53
CULPINA,atenciones odontologicas,primeras consultas,2008-05-01,171,171
CURAHUARA DE CARANGAS,atenciones odontologicas,primeras consultas,2008-05-01,3,3
CURVA,atenciones odontologicas,primeras consultas,2008-05-01,12,12
DESAGUADERO,atenciones odontologicas,primeras consultas,2008-05-01,5,5
EL ALTO,atenciones odontologicas,primeras consultas,2008-05-01,5344,5344
EL CHORO,atenciones odontologicas,primeras consultas,2008-05-01,11,11
EL PUENTE(STC),atenciones odontologicas,primeras consultas,2008-05-01,57,57
EL PUENTE(TJA),atenciones odontologicas,primeras consultas,2008-05-01,294,294
EL TORNO,atenciones odontologicas,primeras consultas,2008-05-01,48,48
EL VILLAR,atenciones odontologicas,primeras consultas,2008-05-01,60,60
ENTRE RIOS,atenciones odontologicas,primeras consultas,2008-05-01,99,99
ENTRE RIOS,atenciones odontologicas,primeras consultas,2008-05-01,342,342
EUCALIPTUS,atenciones odontologicas,primeras consultas,2008-05-01,11,11
FERNANDEZ ALONSO,atenciones odontologicas,primeras consultas,2008-05-01,151,151
FILADELFIA,atenciones odontologicas,primeras consultas,2008-05-01,26,26
GENERAL SAAVEDRA,atenciones odontologicas,primeras consultas,2008-05-01,758,758
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,primeras consultas,2008-05-01,393,393
GUANAY,atenciones odontologicas,primeras consultas,2008-05-01,137,137
GUAQUI,atenciones odontologicas,primeras consultas,2008-05-01,176,176
GUAYARAMERIN,atenciones odontologicas,primeras consultas,2008-05-01,232,232
GUTIERREZ,atenciones odontologicas,primeras consultas,2008-05-01,166,166
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,primeras consultas,2008-05-01,2,2
HUACHACALLA,atenciones odontologicas,primeras consultas,2008-05-01,28,28
HUANUNI,atenciones odontologicas,primeras consultas,2008-05-01,210,210
HUARACAJE,atenciones odontologicas,primeras consultas,2008-05-01,3,3
HUAYLLAMARCA,atenciones odontologicas,primeras consultas,2008-05-01,42,42
ICLA,atenciones odontologicas,primeras consultas,2008-05-01,132,132
INCAHUASI,atenciones odontologicas,primeras consultas,2008-05-01,242,242
INQUISIVI,atenciones odontologicas,primeras consultas,2008-05-01,39,39
IRUPANA (VILLA DE LANZA),atenciones odontologicas,primeras consultas,2008-05-01,65,65
IXIAMAS,atenciones odontologicas,primeras consultas,2008-05-01,32,32
JESUS DE MACHACA,atenciones odontologicas,primeras consultas,2008-05-01,269,269
LA ASUNTA,atenciones odontologicas,primeras consultas,2008-05-01,430,430
LA GUARDIA,atenciones odontologicas,primeras consultas,2008-05-01,149,149
LA PAZ,atenciones odontologicas,primeras consultas,2008-05-01,8070,8070
LAGUNILLAS,atenciones odontologicas,primeras consultas,2008-05-01,32,32
LAJA,atenciones odontologicas,primeras consultas,2008-05-01,198,198
LICOMA PAMPA,atenciones odontologicas,primeras consultas,2008-05-01,55,55
LLALLAGUA,atenciones odontologicas,primeras consultas,2008-05-01,489,489
LLICA,atenciones odontologicas,primeras consultas,2008-05-01,57,57
LURIBAY,atenciones odontologicas,primeras consultas,2008-05-01,92,92
MACHACAMARCA,atenciones odontologicas,primeras consultas,2008-05-01,63,63
MACHARETI,atenciones odontologicas,primeras consultas,2008-05-01,624,624
MAGDALENA,atenciones odontologicas,primeras consultas,2008-05-01,16,16
MAIRANA,atenciones odontologicas,primeras consultas,2008-05-01,84,84
MALLA,atenciones odontologicas,primeras consultas,2008-05-01,6,6
MAPIRI,atenciones odontologicas,primeras consultas,2008-05-01,98,98
MECAPACA,atenciones odontologicas,primeras consultas,2008-05-01,66,66
MINEROS,atenciones odontologicas,primeras consultas,2008-05-01,72,72
MIZQUE,atenciones odontologicas,primeras consultas,2008-05-01,50,50
MOCOMOCO,atenciones odontologicas,primeras consultas,2008-05-01,285,285
MOJOCOYA,atenciones odontologicas,primeras consultas,2008-05-01,123,123
MONTEAGUDO,atenciones odontologicas,primeras consultas,2008-05-01,71,71
MONTERO,atenciones odontologicas,primeras consultas,2008-05-01,1392,1392
MORO MORO,atenciones odontologicas,primeras consultas,2008-05-01,83,83
MOROCHATA,atenciones odontologicas,primeras consultas,2008-05-01,350,350
OKINAWA,atenciones odontologicas,primeras consultas,2008-05-01,25,25
OMEREQUE,atenciones odontologicas,primeras consultas,2008-05-01,12,12
ORURO,atenciones odontologicas,primeras consultas,2008-05-01,2176,2176
PADCAYA,atenciones odontologicas,primeras consultas,2008-05-01,357,357
PADILLA,atenciones odontologicas,primeras consultas,2008-05-01,143,143
PAILON,atenciones odontologicas,primeras consultas,2008-05-01,108,108
PALCA,atenciones odontologicas,primeras consultas,2008-05-01,49,49
PALOS BLANCOS,atenciones odontologicas,primeras consultas,2008-05-01,237,237
PAMPA AULLAGAS,atenciones odontologicas,primeras consultas,2008-05-01,20,20
PAMPA GRANDE,atenciones odontologicas,primeras consultas,2008-05-01,27,27
PAPEL PAMPA,atenciones odontologicas,primeras consultas,2008-05-01,28,28
PASORAPA,atenciones odontologicas,primeras consultas,2008-05-01,13,13
PATACAMAYA,atenciones odontologicas,primeras consultas,2008-05-01,72,72
PAZÑA,atenciones odontologicas,primeras consultas,2008-05-01,97,97
PELECHUCO,atenciones odontologicas,primeras consultas,2008-05-01,171,171
POCOATA,atenciones odontologicas,primeras consultas,2008-05-01,38,38
POCONA,atenciones odontologicas,primeras consultas,2008-05-01,69,69
POJO (CBBA),atenciones odontologicas,primeras consultas,2008-05-01,68,68
POOPO,atenciones odontologicas,primeras consultas,2008-05-01,61,61
PORCO,atenciones odontologicas,primeras consultas,2008-05-01,59,59
POROMA,atenciones odontologicas,primeras consultas,2008-05-01,76,76
PORONGO,atenciones odontologicas,primeras consultas,2008-05-01,426,426
PORTACHUELO,atenciones odontologicas,primeras consultas,2008-05-01,143,143
PORVENIR,atenciones odontologicas,primeras consultas,2008-05-01,233,233
POSTRER VALLE,atenciones odontologicas,primeras consultas,2008-05-01,25,25
POTOSI,atenciones odontologicas,primeras consultas,2008-05-01,1535,1535
PRESTO,atenciones odontologicas,primeras consultas,2008-05-01,36,36
PUCARA,atenciones odontologicas,primeras consultas,2008-05-01,55,55
PUCARANI,atenciones odontologicas,primeras consultas,2008-05-01,158,158
PUERTO ACOSTA,atenciones odontologicas,primeras consultas,2008-05-01,360,360
PUERTO CARABUCO,atenciones odontologicas,primeras consultas,2008-05-01,201,201
PUERTO GONZALO MORENO,atenciones odontologicas,primeras consultas,2008-05-01,274,274
PUERTO QUIJARRO,atenciones odontologicas,primeras consultas,2008-05-01,546,546
PUERTO RICO,atenciones odontologicas,primeras consultas,2008-05-01,560,560
PUERTO SUAREZ,atenciones odontologicas,primeras consultas,2008-05-01,162,162
PUERTO VILLARROEL,atenciones odontologicas,primeras consultas,2008-05-01,165,165
PUNA,atenciones odontologicas,primeras consultas,2008-05-01,260,260
PUNATA,atenciones odontologicas,primeras consultas,2008-05-01,218,218
QUIABAYA,atenciones odontologicas,primeras consultas,2008-05-01,28,28
QUILLACOLLO,atenciones odontologicas,primeras consultas,2008-05-01,667,667
QUIME,atenciones odontologicas,primeras consultas,2008-05-01,251,251
QUIRUSILLAS,atenciones odontologicas,primeras consultas,2008-05-01,35,35
RAVELO,atenciones odontologicas,primeras consultas,2008-05-01,90,90
REYES,atenciones odontologicas,primeras consultas,2008-05-01,18,18
RIBERALTA,atenciones odontologicas,primeras consultas,2008-05-01,582,582
ROBORE,atenciones odontologicas,primeras consultas,2008-05-01,98,98
RURRENABAQUE,atenciones odontologicas,primeras consultas,2008-05-01,13,13
SABAYA,atenciones odontologicas,primeras consultas,2008-05-01,19,19
SACABA,atenciones odontologicas,primeras consultas,2008-05-01,427,427
SAIPINA,atenciones odontologicas,primeras consultas,2008-05-01,175,175
SALINAS DE GARCI MENDOZA,atenciones odontologicas,primeras consultas,2008-05-01,114,114
SAMAIPATA,atenciones odontologicas,primeras consultas,2008-05-01,293,293
SAN AGUSTIN,atenciones odontologicas,primeras consultas,2008-05-01,74,74
SAN ANDRES,atenciones odontologicas,primeras consultas,2008-05-01,42,42
SAN ANDRES DE MACHACA,atenciones odontologicas,primeras consultas,2008-05-01,122,122
SAN ANTONIO DE LOMERIO,atenciones odontologicas,primeras consultas,2008-05-01,57,57
SAN BENITO,atenciones odontologicas,primeras consultas,2008-05-01,110,110
SAN BORJA,atenciones odontologicas,primeras consultas,2008-05-01,122,122
SAN BUENA VENTURA,atenciones odontologicas,primeras consultas,2008-05-01,322,322
SAN CARLOS,atenciones odontologicas,primeras consultas,2008-05-01,146,146
SAN IGNACIO,atenciones odontologicas,primeras consultas,2008-05-01,330,330
SAN IGNACIO DE VELASCO,atenciones odontologicas,primeras consultas,2008-05-01,703,703
SAN JAVIER(BNI),atenciones odontologicas,primeras consultas,2008-05-01,20,20
SAN JAVIER(STC),atenciones odontologicas,primeras consultas,2008-05-01,24,24
SAN JOAQUIN,atenciones odontologicas,primeras consultas,2008-05-01,156,156
SAN JOSE DE CHIQUITOS,atenciones odontologicas,primeras consultas,2008-05-01,92,92
SAN JUAN DE YAPACANI,atenciones odontologicas,primeras consultas,2008-05-01,66,66
SAN JULIAN,atenciones odontologicas,primeras consultas,2008-05-01,51,51
SAN LORENZO(PND),atenciones odontologicas,primeras consultas,2008-05-01,89,89
SAN LORENZO(TJA),atenciones odontologicas,primeras consultas,2008-05-01,716,716
SAN LUCAS,atenciones odontologicas,primeras consultas,2008-05-01,116,116
SAN MATIAS,atenciones odontologicas,primeras consultas,2008-05-01,142,142
SAN MIGUEL DE VELASCO,atenciones odontologicas,primeras consultas,2008-05-01,53,53
SAN PEDRO,atenciones odontologicas,primeras consultas,2008-05-01,12,12
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,primeras consultas,2008-05-01,72,72
SAN PEDRO DE CURAHUARA,atenciones odontologicas,primeras consultas,2008-05-01,86,86
SAN PEDRO DE TIQUINA,atenciones odontologicas,primeras consultas,2008-05-01,64,64
SAN RAFAEL,atenciones odontologicas,primeras consultas,2008-05-01,66,66
SAN RAMON,atenciones odontologicas,primeras consultas,2008-05-01,105,105
SAN RAMON,atenciones odontologicas,primeras consultas,2008-05-01,355,355
SANTA ANA,atenciones odontologicas,primeras consultas,2008-05-01,65,65
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,primeras consultas,2008-05-01,8698,8698
SANTA ROSA,atenciones odontologicas,primeras consultas,2008-05-01,1161,1161
SANTA ROSA DEL SARA,atenciones odontologicas,primeras consultas,2008-05-01,333,333
SANTIAGO DE CALLAPA,atenciones odontologicas,primeras consultas,2008-05-01,8,8
SANTIAGO DE HUARI,atenciones odontologicas,primeras consultas,2008-05-01,218,218
SANTIAGO DE MACHACA,atenciones odontologicas,primeras consultas,2008-05-01,27,27
SANTUARIO DE QUILLACAS,atenciones odontologicas,primeras consultas,2008-05-01,47,47
SAPAHAQUI,atenciones odontologicas,primeras consultas,2008-05-01,43,43
SICA SICA (VILLA AROMA),atenciones odontologicas,primeras consultas,2008-05-01,163,163
SICAYA,atenciones odontologicas,primeras consultas,2008-05-01,61,61
SIPE SIPE,atenciones odontologicas,primeras consultas,2008-05-01,186,186
SOPACHUY,atenciones odontologicas,primeras consultas,2008-05-01,1055,1055
SORACACHI,atenciones odontologicas,primeras consultas,2008-05-01,381,381
SORATA,atenciones odontologicas,primeras consultas,2008-05-01,154,154
SUCRE,atenciones odontologicas,primeras consultas,2008-05-01,1636,1636
TACACOMA,atenciones odontologicas,primeras consultas,2008-05-01,113,113
TACOPAYA,atenciones odontologicas,primeras consultas,2008-05-01,471,471
TAHUA,atenciones odontologicas,primeras consultas,2008-05-01,37,37
TAPACARI,atenciones odontologicas,primeras consultas,2008-05-01,144,144
TARABUCO,atenciones odontologicas,primeras consultas,2008-05-01,77,77
TARACO,atenciones odontologicas,primeras consultas,2008-05-01,91,91
TARATA,atenciones odontologicas,primeras consultas,2008-05-01,51,51
TARIJA,atenciones odontologicas,primeras consultas,2008-05-01,1363,1363
TARVITA,atenciones odontologicas,primeras consultas,2008-05-01,475,475
TEOPONTE,atenciones odontologicas,primeras consultas,2008-05-01,36,36
TIAWANACU,atenciones odontologicas,primeras consultas,2008-05-01,77,77
TINGUIPAYA,atenciones odontologicas,primeras consultas,2008-05-01,177,177
TIPUANI,atenciones odontologicas,primeras consultas,2008-05-01,106,106
TIQUIPAYA,atenciones odontologicas,primeras consultas,2008-05-01,175,175
TIRAQUE (CBBA),atenciones odontologicas,primeras consultas,2008-05-01,75,75
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,primeras consultas,2008-05-01,19,19
TOCO,atenciones odontologicas,primeras consultas,2008-05-01,50,50
TOLATA,atenciones odontologicas,primeras consultas,2008-05-01,12,12
TOLEDO,atenciones odontologicas,primeras consultas,2008-05-01,33,33
TOMAVE,atenciones odontologicas,primeras consultas,2008-05-01,109,109
TOMINA,atenciones odontologicas,primeras consultas,2008-05-01,136,136
TORO TORO,atenciones odontologicas,primeras consultas,2008-05-01,183,183
