municipality,group,variable,month,Endodoncias,TOTAL
SAN CARLOS,atenciones odontologicas,endodoncias,2008-09-01,10,10
SAN IGNACIO,atenciones odontologicas,endodoncias,2008-09-01,20,20
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2008-09-01,45,45
SAN JAVIER(STC),atenciones odontologicas,endodoncias,2008-09-01,4,4
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2008-09-01,4,4
SAN JULIAN,atenciones odontologicas,endodoncias,2008-09-01,4,4
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2008-09-01,137,137
SAN LUCAS,atenciones odontologicas,endodoncias,2008-09-01,21,21
SAN MATIAS,atenciones odontologicas,endodoncias,2008-09-01,29,29
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2008-09-01,29,29
SAN PEDRO,atenciones odontologicas,endodoncias,2008-09-01,7,7
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,endodoncias,2008-09-01,1,1
SAN PEDRO DE TIQUINA,atenciones odontologicas,endodoncias,2008-09-01,3,3
SAN RAFAEL,atenciones odontologicas,endodoncias,2008-09-01,11,11
SAN RAMON,atenciones odontologicas,endodoncias,2008-09-01,5,5
SAN RAMON,atenciones odontologicas,endodoncias,2008-09-01,11,11
SANTA ANA,atenciones odontologicas,endodoncias,2008-09-01,17,17
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2008-09-01,1739,1739
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2008-09-01,25,25
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2008-09-01,13,13
SANTIVAÑES,atenciones odontologicas,endodoncias,2008-09-01,39,39
SANTUARIO DE QUILLACAS,atenciones odontologicas,endodoncias,2008-09-01,2,2
SAPAHAQUI,atenciones odontologicas,endodoncias,2008-09-01,3,3
SENA,atenciones odontologicas,endodoncias,2008-09-01,1,1
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2008-09-01,37,37
SICAYA,atenciones odontologicas,endodoncias,2008-09-01,3,3
SIPE SIPE,atenciones odontologicas,endodoncias,2008-09-01,64,64
SOPACHUY,atenciones odontologicas,endodoncias,2008-09-01,11,11
SORACACHI,atenciones odontologicas,endodoncias,2008-09-01,3,3
SORATA,atenciones odontologicas,endodoncias,2008-09-01,16,16
SUCRE,atenciones odontologicas,endodoncias,2008-09-01,1297,1297
TACACOMA,atenciones odontologicas,endodoncias,2008-09-01,4,4
TAHUA,atenciones odontologicas,endodoncias,2008-09-01,4,4
TAPACARI,atenciones odontologicas,endodoncias,2008-09-01,6,6
TARABUCO,atenciones odontologicas,endodoncias,2008-09-01,7,7
TARATA,atenciones odontologicas,endodoncias,2008-09-01,5,5
TARIJA,atenciones odontologicas,endodoncias,2008-09-01,486,486
TARVITA,atenciones odontologicas,endodoncias,2008-09-01,5,5
TEOPONTE,atenciones odontologicas,endodoncias,2008-09-01,2,2
TIQUIPAYA,atenciones odontologicas,endodoncias,2008-09-01,52,52
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2008-09-01,64,64
TOCO,atenciones odontologicas,endodoncias,2008-09-01,20,20
TOLEDO,atenciones odontologicas,endodoncias,2008-09-01,2,2
TOMINA,atenciones odontologicas,endodoncias,2008-09-01,8,8
TORO TORO,atenciones odontologicas,endodoncias,2008-09-01,8,8
TOTORA(CBBA),atenciones odontologicas,endodoncias,2008-09-01,1,1
TRINIDAD,atenciones odontologicas,endodoncias,2008-09-01,138,138
TUPIZA,atenciones odontologicas,endodoncias,2008-09-01,28,28
UNCIA,atenciones odontologicas,endodoncias,2008-09-01,28,28
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2008-09-01,56,56
URUBICHA,atenciones odontologicas,endodoncias,2008-09-01,6,6
UYUNI,atenciones odontologicas,endodoncias,2008-09-01,20,20
VACAS,atenciones odontologicas,endodoncias,2008-09-01,7,7
VALLEGRANDE,atenciones odontologicas,endodoncias,2008-09-01,61,61
VIACHA,atenciones odontologicas,endodoncias,2008-09-01,13,13
VILA VILA,atenciones odontologicas,endodoncias,2008-09-01,1,1
VILLA MONTES,atenciones odontologicas,endodoncias,2008-09-01,72,72
VILLA RIVERO,atenciones odontologicas,endodoncias,2008-09-01,2,2
VILLA SERRANO,atenciones odontologicas,endodoncias,2008-09-01,6,6
VILLA TUNARI,atenciones odontologicas,endodoncias,2008-09-01,79,79
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2008-09-01,20,20
VILLAZON,atenciones odontologicas,endodoncias,2008-09-01,118,118
VINTO,atenciones odontologicas,endodoncias,2008-09-01,12,12
WARNES,atenciones odontologicas,endodoncias,2008-09-01,19,19
YACUIBA,atenciones odontologicas,endodoncias,2008-09-01,153,153
YAMPARAEZ,atenciones odontologicas,endodoncias,2008-09-01,16,16
YAPACANI,atenciones odontologicas,endodoncias,2008-09-01,2,2
YUNCHARA,atenciones odontologicas,endodoncias,2008-09-01,18,18
ZUDAÑEZ,atenciones odontologicas,endodoncias,2008-09-01,5,5
ACHACACHI,atenciones odontologicas,endodoncias,2008-10-01,25,25
AIQUILE,atenciones odontologicas,endodoncias,2008-10-01,37,37
ALCALA,atenciones odontologicas,endodoncias,2008-10-01,5,5
ANDAMARCA,atenciones odontologicas,endodoncias,2008-10-01,1,1
ANTEQUERA,atenciones odontologicas,endodoncias,2008-10-01,7,7
ANZALDO,atenciones odontologicas,endodoncias,2008-10-01,8,8
APOLO,atenciones odontologicas,endodoncias,2008-10-01,8,8
ARAMPAMPA,atenciones odontologicas,endodoncias,2008-10-01,1,1
ARANI,atenciones odontologicas,endodoncias,2008-10-01,48,48
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2008-10-01,6,6
ATOCHA,atenciones odontologicas,endodoncias,2008-10-01,35,35
AUCAPATA,atenciones odontologicas,endodoncias,2008-10-01,1,1
AYATA,atenciones odontologicas,endodoncias,2008-10-01,26,26
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2008-10-01,27,27
AZURDUY,atenciones odontologicas,endodoncias,2008-10-01,9,9
BATALLAS,atenciones odontologicas,endodoncias,2008-10-01,2,2
BAURES,atenciones odontologicas,endodoncias,2008-10-01,14,14
BERMEJO,atenciones odontologicas,endodoncias,2008-10-01,136,136
BETANZOS,atenciones odontologicas,endodoncias,2008-10-01,15,15
BOLIVAR,atenciones odontologicas,endodoncias,2008-10-01,11,11
BOYUIBE,atenciones odontologicas,endodoncias,2008-10-01,7,7
CABEZAS,atenciones odontologicas,endodoncias,2008-10-01,10,10
CAIROMA,atenciones odontologicas,endodoncias,2008-10-01,15,15
CALACOTO,atenciones odontologicas,endodoncias,2008-10-01,3,3
CALAMARCA,atenciones odontologicas,endodoncias,2008-10-01,1,1
CAMARGO,atenciones odontologicas,endodoncias,2008-10-01,40,40
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,endodoncias,2008-10-01,1,1
CAMIRI,atenciones odontologicas,endodoncias,2008-10-01,99,99
CAPINOTA,atenciones odontologicas,endodoncias,2008-10-01,83,83
CARACOLLO,atenciones odontologicas,endodoncias,2008-10-01,12,12
CARANAVI,atenciones odontologicas,endodoncias,2008-10-01,6,6
CARAPARI,atenciones odontologicas,endodoncias,2008-10-01,45,45
CARMEN RIVERO TORREZ,atenciones odontologicas,endodoncias,2008-10-01,1,1
CHALLAPATA,atenciones odontologicas,endodoncias,2008-10-01,16,16
CHAQUI,atenciones odontologicas,endodoncias,2008-10-01,16,16
CHARAGUA,atenciones odontologicas,endodoncias,2008-10-01,10,10
CHAYANTA,atenciones odontologicas,endodoncias,2008-10-01,7,7
CHOQUE COTA,atenciones odontologicas,endodoncias,2008-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2008-10-01,22,22
CHUMA,atenciones odontologicas,endodoncias,2008-10-01,13,13
CLIZA,atenciones odontologicas,endodoncias,2008-10-01,53,53
COBIJA,atenciones odontologicas,endodoncias,2008-10-01,32,32
COCHABAMBA,atenciones odontologicas,endodoncias,2008-10-01,1732,1732
COLCAPIRHUA,atenciones odontologicas,endodoncias,2008-10-01,48,48
COLOMI,atenciones odontologicas,endodoncias,2008-10-01,8,8
COLPA BELGICA,atenciones odontologicas,endodoncias,2008-10-01,7,7
COLQUECHACA,atenciones odontologicas,endodoncias,2008-10-01,3,3
COLQUIRI,atenciones odontologicas,endodoncias,2008-10-01,8,8
COMARAPA,atenciones odontologicas,endodoncias,2008-10-01,34,34
CORO CORO,atenciones odontologicas,endodoncias,2008-10-01,2,2
COROICO,atenciones odontologicas,endodoncias,2008-10-01,51,51
CORQUE,atenciones odontologicas,endodoncias,2008-10-01,2,2
COTAGAITA,atenciones odontologicas,endodoncias,2008-10-01,41,41
COTOCA,atenciones odontologicas,endodoncias,2008-10-01,11,11
CUATRO CAÑADAS,atenciones odontologicas,endodoncias,2008-10-01,6,6
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,endodoncias,2008-10-01,12,12
CUEVO,atenciones odontologicas,endodoncias,2008-10-01,2,2
CULPINA,atenciones odontologicas,endodoncias,2008-10-01,28,28
CURAHUARA DE CARANGAS,atenciones odontologicas,endodoncias,2008-10-01,1,1
EL ALTO,atenciones odontologicas,endodoncias,2008-10-01,1148,1148
EL PUENTE(STC),atenciones odontologicas,endodoncias,2008-10-01,2,2
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2008-10-01,13,13
EL TORNO,atenciones odontologicas,endodoncias,2008-10-01,5,5
EL VILLAR,atenciones odontologicas,endodoncias,2008-10-01,2,2
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-10-01,9,9
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-10-01,33,33
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2008-10-01,10,10
GENERAL SAAVEDRA,atenciones odontologicas,endodoncias,2008-10-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,endodoncias,2008-10-01,5,5
GUANAY,atenciones odontologicas,endodoncias,2008-10-01,20,20
GUAQUI,atenciones odontologicas,endodoncias,2008-10-01,3,3
GUAYARAMERIN,atenciones odontologicas,endodoncias,2008-10-01,16,16
GUTIERREZ,atenciones odontologicas,endodoncias,2008-10-01,16,16
HUACARETA,atenciones odontologicas,endodoncias,2008-10-01,14,14
HUACHACALLA,atenciones odontologicas,endodoncias,2008-10-01,3,3
HUANUNI,atenciones odontologicas,endodoncias,2008-10-01,18,18
HUARACAJE,atenciones odontologicas,endodoncias,2008-10-01,5,5
HUAYLLAMARCA,atenciones odontologicas,endodoncias,2008-10-01,2,2
ICLA,atenciones odontologicas,endodoncias,2008-10-01,6,6
INCAHUASI,atenciones odontologicas,endodoncias,2008-10-01,6,6
INQUISIVI,atenciones odontologicas,endodoncias,2008-10-01,1,1
IRUPANA (VILLA DE LANZA),atenciones odontologicas,endodoncias,2008-10-01,9,9
LA GUARDIA,atenciones odontologicas,endodoncias,2008-10-01,16,16
LA PAZ,atenciones odontologicas,endodoncias,2008-10-01,1911,1911
LAGUNILLAS,atenciones odontologicas,endodoncias,2008-10-01,12,12
LAJA,atenciones odontologicas,endodoncias,2008-10-01,2,2
LAS CARRERAS,atenciones odontologicas,endodoncias,2008-10-01,7,7
LICOMA PAMPA,atenciones odontologicas,endodoncias,2008-10-01,3,3
LLALLAGUA,atenciones odontologicas,endodoncias,2008-10-01,27,27
LLICA,atenciones odontologicas,endodoncias,2008-10-01,3,3
MACHACAMARCA,atenciones odontologicas,endodoncias,2008-10-01,9,9
MACHARETI,atenciones odontologicas,endodoncias,2008-10-01,1,1
MAGDALENA,atenciones odontologicas,endodoncias,2008-10-01,5,5
MAIRANA,atenciones odontologicas,endodoncias,2008-10-01,6,6
MAPIRI,atenciones odontologicas,endodoncias,2008-10-01,25,25
MECAPACA,atenciones odontologicas,endodoncias,2008-10-01,5,5
MINEROS,atenciones odontologicas,endodoncias,2008-10-01,1,1
MIZQUE,atenciones odontologicas,endodoncias,2008-10-01,41,41
MOJOCOYA,atenciones odontologicas,endodoncias,2008-10-01,2,2
MONTEAGUDO,atenciones odontologicas,endodoncias,2008-10-01,37,37
MONTERO,atenciones odontologicas,endodoncias,2008-10-01,109,109
MOROCHATA,atenciones odontologicas,endodoncias,2008-10-01,4,4
OCURI,atenciones odontologicas,endodoncias,2008-10-01,13,13
OKINAWA,atenciones odontologicas,endodoncias,2008-10-01,1,1
OMEREQUE,atenciones odontologicas,endodoncias,2008-10-01,12,12
ORURO,atenciones odontologicas,endodoncias,2008-10-01,781,781
PADCAYA,atenciones odontologicas,endodoncias,2008-10-01,52,52
PADILLA,atenciones odontologicas,endodoncias,2008-10-01,5,5
PAILON,atenciones odontologicas,endodoncias,2008-10-01,3,3
PAMPA AULLAGAS,atenciones odontologicas,endodoncias,2008-10-01,8,8
PAMPA GRANDE,atenciones odontologicas,endodoncias,2008-10-01,18,18
PASORAPA,atenciones odontologicas,endodoncias,2008-10-01,1,1
PATACAMAYA,atenciones odontologicas,endodoncias,2008-10-01,9,9
PAZÑA,atenciones odontologicas,endodoncias,2008-10-01,10,10
POCOATA,atenciones odontologicas,endodoncias,2008-10-01,4,4
POCONA,atenciones odontologicas,endodoncias,2008-10-01,1,1
POJO (CBBA),atenciones odontologicas,endodoncias,2008-10-01,1,1
POOPO,atenciones odontologicas,endodoncias,2008-10-01,8,8
PORCO,atenciones odontologicas,endodoncias,2008-10-01,14,14
POROMA,atenciones odontologicas,endodoncias,2008-10-01,1,1
PORONGO,atenciones odontologicas,endodoncias,2008-10-01,4,4
PORTACHUELO,atenciones odontologicas,endodoncias,2008-10-01,30,30
PORVENIR,atenciones odontologicas,endodoncias,2008-10-01,7,7
POSTRER VALLE,atenciones odontologicas,endodoncias,2008-10-01,2,2
POTOSI,atenciones odontologicas,endodoncias,2008-10-01,296,296
PRESTO,atenciones odontologicas,endodoncias,2008-10-01,1,1
PUCARA,atenciones odontologicas,endodoncias,2008-10-01,1,1
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2008-10-01,59,59
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2008-10-01,1,1
PUERTO QUIJARRO,atenciones odontologicas,endodoncias,2008-10-01,1,1
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2008-10-01,16,16
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2008-10-01,84,84
PUNA,atenciones odontologicas,endodoncias,2008-10-01,5,5
PUNATA,atenciones odontologicas,endodoncias,2008-10-01,97,97
QUILLACOLLO,atenciones odontologicas,endodoncias,2008-10-01,138,138
QUIME,atenciones odontologicas,endodoncias,2008-10-01,7,7
RAVELO,atenciones odontologicas,endodoncias,2008-10-01,8,8
REYES,atenciones odontologicas,endodoncias,2008-10-01,32,32
RIBERALTA,atenciones odontologicas,endodoncias,2008-10-01,26,26
ROBORE,atenciones odontologicas,endodoncias,2008-10-01,21,21
RURRENABAQUE,atenciones odontologicas,endodoncias,2008-10-01,4,4
SABAYA,atenciones odontologicas,endodoncias,2008-10-01,5,5
SACABA,atenciones odontologicas,endodoncias,2008-10-01,188,188
SACABAMBA,atenciones odontologicas,endodoncias,2008-10-01,8,8
SAIPINA,atenciones odontologicas,endodoncias,2008-10-01,11,11
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2008-10-01,3,3
SAMAIPATA,atenciones odontologicas,endodoncias,2008-10-01,5,5
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2008-10-01,6,6
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2008-10-01,1,1
SAN BENITO,atenciones odontologicas,endodoncias,2008-10-01,20,20
SAN BORJA,atenciones odontologicas,endodoncias,2008-10-01,11,11
SAN BUENA VENTURA,atenciones odontologicas,endodoncias,2008-10-01,10,10
SAN CARLOS,atenciones odontologicas,endodoncias,2008-10-01,23,23
SAN IGNACIO,atenciones odontologicas,endodoncias,2008-10-01,23,23
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2008-10-01,25,25
SAN JAVIER(STC),atenciones odontologicas,endodoncias,2008-10-01,5,5
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2008-10-01,5,5
SAN JULIAN,atenciones odontologicas,endodoncias,2008-10-01,8,8
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2008-10-01,161,161
SAN LUCAS,atenciones odontologicas,endodoncias,2008-10-01,22,22
SAN MATIAS,atenciones odontologicas,endodoncias,2008-10-01,17,17
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2008-10-01,28,28
SAN PEDRO,atenciones odontologicas,endodoncias,2008-10-01,2,2
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,endodoncias,2008-10-01,1,1
SAN RAFAEL,atenciones odontologicas,endodoncias,2008-10-01,9,9
SAN RAMON,atenciones odontologicas,endodoncias,2008-10-01,4,4
SAN RAMON,atenciones odontologicas,endodoncias,2008-10-01,21,21
SANTA ANA,atenciones odontologicas,endodoncias,2008-10-01,10,10
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2008-10-01,1643,1643
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2008-10-01,12,12
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2008-10-01,16,16
SANTIVAÑES,atenciones odontologicas,endodoncias,2008-10-01,21,21
SANTUARIO DE QUILLACAS,atenciones odontologicas,endodoncias,2008-10-01,3,3
SAPAHAQUI,atenciones odontologicas,endodoncias,2008-10-01,2,2
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2008-10-01,20,20
SIPE SIPE,atenciones odontologicas,endodoncias,2008-10-01,69,69
SOPACHUY,atenciones odontologicas,endodoncias,2008-10-01,13,13
SORACACHI,atenciones odontologicas,endodoncias,2008-10-01,1,1
SORATA,atenciones odontologicas,endodoncias,2008-10-01,7,7
SUCRE,atenciones odontologicas,endodoncias,2008-10-01,887,887
TACACOMA,atenciones odontologicas,endodoncias,2008-10-01,5,5
TACOPAYA,atenciones odontologicas,endodoncias,2008-10-01,1,1
TAHUA,atenciones odontologicas,endodoncias,2008-10-01,4,4
TARABUCO,atenciones odontologicas,endodoncias,2008-10-01,9,9
TARATA,atenciones odontologicas,endodoncias,2008-10-01,7,7
TARIJA,atenciones odontologicas,endodoncias,2008-10-01,652,652
TARVITA,atenciones odontologicas,endodoncias,2008-10-01,21,21
TEOPONTE,atenciones odontologicas,endodoncias,2008-10-01,1,1
TIQUIPAYA,atenciones odontologicas,endodoncias,2008-10-01,43,43
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2008-10-01,39,39
TOCO,atenciones odontologicas,endodoncias,2008-10-01,21,21
TOLATA,atenciones odontologicas,endodoncias,2008-10-01,19,19
TOLEDO,atenciones odontologicas,endodoncias,2008-10-01,13,13
TOMINA,atenciones odontologicas,endodoncias,2008-10-01,13,13
TORO TORO,atenciones odontologicas,endodoncias,2008-10-01,3,3
TOTORA(CBBA),atenciones odontologicas,endodoncias,2008-10-01,3,3
TRINIDAD,atenciones odontologicas,endodoncias,2008-10-01,97,97
TUPIZA,atenciones odontologicas,endodoncias,2008-10-01,32,32
UNCIA,atenciones odontologicas,endodoncias,2008-10-01,19,19
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2008-10-01,84,84
URUBICHA,atenciones odontologicas,endodoncias,2008-10-01,3,3
UYUNI,atenciones odontologicas,endodoncias,2008-10-01,28,28
VACAS,atenciones odontologicas,endodoncias,2008-10-01,6,6
VALLEGRANDE,atenciones odontologicas,endodoncias,2008-10-01,53,53
VIACHA,atenciones odontologicas,endodoncias,2008-10-01,21,21
VILLA MONTES,atenciones odontologicas,endodoncias,2008-10-01,108,108
VILLA RIVERO,atenciones odontologicas,endodoncias,2008-10-01,8,8
VILLA SERRANO,atenciones odontologicas,endodoncias,2008-10-01,5,5
VILLA TUNARI,atenciones odontologicas,endodoncias,2008-10-01,81,81
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2008-10-01,16,16
VILLAZON,atenciones odontologicas,endodoncias,2008-10-01,214,214
VINTO,atenciones odontologicas,endodoncias,2008-10-01,14,14
WARNES,atenciones odontologicas,endodoncias,2008-10-01,8,8
YACUIBA,atenciones odontologicas,endodoncias,2008-10-01,195,195
YAMPARAEZ,atenciones odontologicas,endodoncias,2008-10-01,13,13
YAPACANI,atenciones odontologicas,endodoncias,2008-10-01,2,2
YUNCHARA,atenciones odontologicas,endodoncias,2008-10-01,2,2
ZUDAÑEZ,atenciones odontologicas,endodoncias,2008-10-01,8,8
ACHACACHI,atenciones odontologicas,endodoncias,2008-11-01,46,46
ACHOCALLA,atenciones odontologicas,endodoncias,2008-11-01,3,3
AIQUILE,atenciones odontologicas,endodoncias,2008-11-01,25,25
ALCALA,atenciones odontologicas,endodoncias,2008-11-01,3,3
ANDAMARCA,atenciones odontologicas,endodoncias,2008-11-01,1,1
ANTEQUERA,atenciones odontologicas,endodoncias,2008-11-01,3,3
ANZALDO,atenciones odontologicas,endodoncias,2008-11-01,2,2
APOLO,atenciones odontologicas,endodoncias,2008-11-01,1,1
ARANI,atenciones odontologicas,endodoncias,2008-11-01,40,40
ARBIETO,atenciones odontologicas,endodoncias,2008-11-01,8,8
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2008-11-01,18,18
ATOCHA,atenciones odontologicas,endodoncias,2008-11-01,32,32
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2008-11-01,28,28
AZURDUY,atenciones odontologicas,endodoncias,2008-11-01,4,4
BAURES,atenciones odontologicas,endodoncias,2008-11-01,14,14
BERMEJO,atenciones odontologicas,endodoncias,2008-11-01,132,132
BETANZOS,atenciones odontologicas,endodoncias,2008-11-01,24,24
BOLIVAR,atenciones odontologicas,endodoncias,2008-11-01,7,7
BOYUIBE,atenciones odontologicas,endodoncias,2008-11-01,6,6
CABEZAS,atenciones odontologicas,endodoncias,2008-11-01,10,10
CAIROMA,atenciones odontologicas,endodoncias,2008-11-01,12,12
CALACOTO,atenciones odontologicas,endodoncias,2008-11-01,1,1
CALAMARCA,atenciones odontologicas,endodoncias,2008-11-01,5,5
CAMARGO,atenciones odontologicas,endodoncias,2008-11-01,41,41
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,endodoncias,2008-11-01,2,2
CAMIRI,atenciones odontologicas,endodoncias,2008-11-01,130,130
CAPINOTA,atenciones odontologicas,endodoncias,2008-11-01,70,70
CAQUIAVIRI,atenciones odontologicas,endodoncias,2008-11-01,1,1
CARACOLLO,atenciones odontologicas,endodoncias,2008-11-01,21,21
CARANAVI,atenciones odontologicas,endodoncias,2008-11-01,2,2
CARAPARI,atenciones odontologicas,endodoncias,2008-11-01,51,51
CARMEN RIVERO TORREZ,atenciones odontologicas,endodoncias,2008-11-01,2,2
CATACORA,atenciones odontologicas,endodoncias,2008-11-01,1,1
CHALLAPATA,atenciones odontologicas,endodoncias,2008-11-01,16,16
CHAQUI,atenciones odontologicas,endodoncias,2008-11-01,10,10
CHARAGUA,atenciones odontologicas,endodoncias,2008-11-01,6,6
CHAYANTA,atenciones odontologicas,endodoncias,2008-11-01,2,2
CHIMORE,atenciones odontologicas,endodoncias,2008-11-01,4,4
CHOQUE COTA,atenciones odontologicas,endodoncias,2008-11-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2008-11-01,22,22
CHUMA,atenciones odontologicas,endodoncias,2008-11-01,9,9
CLIZA,atenciones odontologicas,endodoncias,2008-11-01,27,27
COBIJA,atenciones odontologicas,endodoncias,2008-11-01,29,29
COCHABAMBA,atenciones odontologicas,endodoncias,2008-11-01,1494,1494
COLCAPIRHUA,atenciones odontologicas,endodoncias,2008-11-01,46,46
"COLCHA ""K""",atenciones odontologicas,endodoncias,2008-11-01,2,2
COLOMI,atenciones odontologicas,endodoncias,2008-11-01,6,6
COLPA BELGICA,atenciones odontologicas,endodoncias,2008-11-01,8,8
COLQUECHACA,atenciones odontologicas,endodoncias,2008-11-01,7,7
COLQUIRI,atenciones odontologicas,endodoncias,2008-11-01,4,4
COMARAPA,atenciones odontologicas,endodoncias,2008-11-01,36,36
COROICO,atenciones odontologicas,endodoncias,2008-11-01,60,60
CORQUE,atenciones odontologicas,endodoncias,2008-11-01,3,3
COTAGAITA,atenciones odontologicas,endodoncias,2008-11-01,10,10
COTOCA,atenciones odontologicas,endodoncias,2008-11-01,15,15
CUATRO CAÑADAS,atenciones odontologicas,endodoncias,2008-11-01,6,6
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,endodoncias,2008-11-01,2,2
CUEVO,atenciones odontologicas,endodoncias,2008-11-01,2,2
CULPINA,atenciones odontologicas,endodoncias,2008-11-01,35,35
EL ALTO,atenciones odontologicas,endodoncias,2008-11-01,919,919
EL PUENTE(STC),atenciones odontologicas,endodoncias,2008-11-01,3,3
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2008-11-01,2,2
EL TORNO,atenciones odontologicas,endodoncias,2008-11-01,16,16
EL VILLAR,atenciones odontologicas,endodoncias,2008-11-01,5,5
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-11-01,25,25
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-11-01,37,37
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2008-11-01,11,11
FILADELFIA,atenciones odontologicas,endodoncias,2008-11-01,9,9
GENERAL SAAVEDRA,atenciones odontologicas,endodoncias,2008-11-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,endodoncias,2008-11-01,4,4
GUANAY,atenciones odontologicas,endodoncias,2008-11-01,22,22
GUAQUI,atenciones odontologicas,endodoncias,2008-11-01,5,5
GUAYARAMERIN,atenciones odontologicas,endodoncias,2008-11-01,9,9
GUTIERREZ,atenciones odontologicas,endodoncias,2008-11-01,26,26
HUACARETA,atenciones odontologicas,endodoncias,2008-11-01,14,14
HUACHACALLA,atenciones odontologicas,endodoncias,2008-11-01,2,2
HUANUNI,atenciones odontologicas,endodoncias,2008-11-01,21,21
HUARACAJE,atenciones odontologicas,endodoncias,2008-11-01,7,7
HUAYLLAMARCA,atenciones odontologicas,endodoncias,2008-11-01,3,3
ICLA,atenciones odontologicas,endodoncias,2008-11-01,3,3
INCAHUASI,atenciones odontologicas,endodoncias,2008-11-01,8,8
IRUPANA (VILLA DE LANZA),atenciones odontologicas,endodoncias,2008-11-01,2,2
LA GUARDIA,atenciones odontologicas,endodoncias,2008-11-01,16,16
LA PAZ,atenciones odontologicas,endodoncias,2008-11-01,1857,1857
LAGUNILLAS,atenciones odontologicas,endodoncias,2008-11-01,12,12
LAJA,atenciones odontologicas,endodoncias,2008-11-01,3,3
LAS CARRERAS,atenciones odontologicas,endodoncias,2008-11-01,5,5
LLALLAGUA,atenciones odontologicas,endodoncias,2008-11-01,38,38
LURIBAY,atenciones odontologicas,endodoncias,2008-11-01,3,3
MACHACAMARCA,atenciones odontologicas,endodoncias,2008-11-01,9,9
MACHARETI,atenciones odontologicas,endodoncias,2008-11-01,9,9
MAGDALENA,atenciones odontologicas,endodoncias,2008-11-01,4,4
MAIRANA,atenciones odontologicas,endodoncias,2008-11-01,11,11
MAPIRI,atenciones odontologicas,endodoncias,2008-11-01,31,31
MECAPACA,atenciones odontologicas,endodoncias,2008-11-01,3,3
MIZQUE,atenciones odontologicas,endodoncias,2008-11-01,16,16
MONTEAGUDO,atenciones odontologicas,endodoncias,2008-11-01,45,45
MONTERO,atenciones odontologicas,endodoncias,2008-11-01,88,88
MOROCHATA,atenciones odontologicas,endodoncias,2008-11-01,5,5
OCURI,atenciones odontologicas,endodoncias,2008-11-01,3,3
