municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,7,7
LA GUARDIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,26,26
LA PAZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1518,1518
LAGUNILLAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,2,2
LICOMA PAMPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
LLALLAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,42,42
MACHACAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,33,33
MACHARETI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,17,17
MAGDALENA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,2,2
MAIRANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,5,5
MAPIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
MECAPACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
MINEROS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,6,6
MIZQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,3,3
MOJOCOYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,7,7
MONTEAGUDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,6,6
MONTERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,189,189
MOROCHATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,18,18
OCURI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,6,6
OKINAWA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,11,11
OMEREQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,18,18
ORURO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,680,680
PADCAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,13,13
PADILLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,28,28
PALCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,13,13
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
PAZÑA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,9,9
POCONA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,2,2
POJO (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,6,6
POOPO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,13,13
PORCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,11,11
POROMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
PORONGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,4,4
PORTACHUELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
PORVENIR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,8,8
POTOSI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,516,516
PRESTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
PUCARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,3,3
PUCARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,10,10
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,5,5
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,14,14
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,33,33
PUNA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,20,20
PUNATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,25,25
QUIABAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,4,4
QUILLACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,284,284
QUIME,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,8,8
REYES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,15,15
RIBERALTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,26,26
ROBORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,8,8
RURRENABAQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,21,21
SACABA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,160,160
SAIPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,3,3
SAMAIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,4,4
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,3,3
SAN BENITO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,10,10
SAN BORJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,8,8
SAN BUENA VENTURA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
SAN CARLOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
SAN IGNACIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,18,18
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,10,10
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,7,7
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,3,3
SAN JULIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,12,12
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,13,13
SAN LUCAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,4,4
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,5,5
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,4,4
SAN RAFAEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,18,18
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,8,8
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,5,5
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,772,772
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,11,11
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,10,10
SANTIAGO DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,4,4
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,15,15
SAPAHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,4,4
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
SICAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,2,2
SIPE SIPE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,40,40
SOPACHUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,13,13
SORACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,2,2
SORATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,2,2
SUCRE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,480,480
TACACOMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,16,16
TARACO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
TARATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,6,6
TARIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,195,195
TARVITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,26,26
TIQUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,108,108
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,22,22
TOCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,2,2
TOLEDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
TOMAVE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,2,2
TOMINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,185,185
TORO TORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,4,4
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,14,14
TRINIDAD,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,75,75
TUPIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,28,28
TURCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,2,2
UNCIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,47,47
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,17,17
URUBICHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,2,2
UYUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,6,6
VACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,3,3
VALLEGRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,24,24
VIACHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,94,94
VILA VILA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,2,2
VILLA MONTES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,5,5
VILLA RIVERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,4,4
VILLA SERRANO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,15,15
VILLA TUNARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,40,40
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,5,5
VILLAZON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,20,20
VINTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,30,30
WALDO BALLIVIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
WARNES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,28,28
YACUIBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,56,56
YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,12,12
YOTALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,5,5
YUNCHARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,5,5
ZUDAÑEZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-05-01,1,1
ACHACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,6,6
ACHOCALLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,3,3
AIQUILE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,23,23
ANDAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,43,43
ANTEQUERA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,15,15
ANZALDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,4,4
APOLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,7,7
ARAMPAMPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,1,1
ARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,16,16
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,10,10
ATOCHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,36,36
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,11,11
AZURDUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,18,18
BAURES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,6,6
BERMEJO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,13,13
BETANZOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,21,21
BOLIVAR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,1,1
CABEZAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,19,19
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,1,1
CAMARGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,32,32
CAMIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,146,146
CAPINOTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,45,45
CARACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,10,10
CARANAVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,11,11
CARIPUYO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,7,7
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,3,3
CATACORA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,25,25
CHALLAPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,70,70
CHARAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,6,6
CHAYANTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,29,29
CHIMORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,2,2
CLIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,26,26
COBIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,101,101
COCHABAMBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,1242,1242
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,65,65
COLLANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,2,2
COLOMI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,9,9
COLQUECHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,17,17
COLQUIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,54,54
COMARAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,4,4
COMBAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,3,3
COPACABANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,2,2
CORIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,6,6
COROICO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,5,5
CORQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,1,1
COTAGAITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,7,7
COTOCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,8,8
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,5,5
CUEVO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,1,1
CULPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,6,6
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,6,6
CURVA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,1,1
EL ALTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,729,729
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,6,6
EL TORNO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,4,4
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,53,53
EUCALIPTUS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,10,10
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,27,27
GENERAL SAAVEDRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,302,302
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,2,2
GUAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,1,1
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,6,6
GUTIERREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,8,8
HUACHACALLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-06-01,1,1
