municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,99,99
SAN JULIAN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,23,23
SAN LORENZO(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,1662,1662
SAN LUCAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,95,95
SAN MATIAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,115,115
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,246,246
SAN PEDRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,69,69
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,497,497
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,64,64
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,38,38
SAN RAFAEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,70,70
SAN RAMON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,62,62
SAN RAMON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,58,58
SANTA ANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,78,78
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,10878,10878
SANTA ROSA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,635,635
SANTA ROSA DEL SARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,1440,1440
SANTIAGO DE HUARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,232,232
SANTIAGO DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,42,42
SANTIVAÑES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,29,29
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,53,53
SAPAHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,89,89
SENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,40,40
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,144,144
SICAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,41,41
SIPE SIPE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,259,259
SOPACHUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,168,168
SORACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,92,92
SORATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,126,126
SUCRE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,3977,3977
TACACOMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,139,139
TACOPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,627,627
TAHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,23,23
TAPACARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,174,174
TARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,442,442
TARACO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,52,52
TARATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,110,110
TARIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,2960,2960
TARVITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,178,178
TEOPONTE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,42,42
TIAWANACU,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,138,138
TINGUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,79,79
TIPUANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,23,23
TIQUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,428,428
TIRAQUE (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,545,545
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,18,18
TOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,153,153
TOLATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,54,54
TOLEDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,117,117
TOMAVE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,124,124
TOMINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,743,743
TORO TORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,227,227
TOTORA(CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,78,78
TOTORA(ORR),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,32,32
TRIGAL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,65,65
TRINIDAD,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,937,937
TUPIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,295,295
TURCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,56,56
UMALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,170,170
UNCIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,209,209
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,648,648
URUBICHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,67,67
UYUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,462,462
VACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,135,135
VALLEGRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,321,321
VIACHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,395,395
VILA VILA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,22,22
VILLA MONTES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,1041,1041
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,46,46
VILLA RIVERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,56,56
VILLA SERRANO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,1372,1372
VILLA TUNARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,640,640
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,646,646
VILLAZON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,478,478
VINTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,92,92
VITICHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,42,42
WALDO BALLIVIAN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,34,34
WARNES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,655,655
YACO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,33,33
YACUIBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,802,802
YAMPARAEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,869,869
YANACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,38,38
YAPACANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,169,169
YOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,110,110
YOTALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,89,89
YUNCHARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,166,166
ZUDAÑEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-04-01,137,137
ACACIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,84,84
ACHACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,352,352
ACHOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,1002,1002
AIQUILE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,49,49
ALALAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,3,3
ALCALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,101,101
ANCORAIMES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,148,148
ANDAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,108,108
ANTEQUERA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,62,62
ANZALDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,67,67
APOLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,109,109
ARAMPAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,21,21
ARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,6,6
ARBIETO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,7,7
ARQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,103,103
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,41,41
ATOCHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,1430,1430
AUCAPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,2,2
AYATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,124,124
AYO AYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,74,74
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,360,360
AZURDUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,91,91
BATALLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,191,191
BAURES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,58,58
BELEN DE URMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,15,15
BERMEJO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,535,535
BETANZOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,222,222
BOLIVAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,27,27
BOLPEBRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,64,64
BOYUIBE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,102,102
BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,125,125
CABEZAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,118,118
CAIROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,145,145
"CAIZA ""D""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,181,181
CAJUATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,29,29
CALACOTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,158,158
CALAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,106,106
CAMARGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,698,698
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,98,98
CAMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,885,885
CAPINOTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,70,70
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,88,88
CARACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,201,201
CARANAVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,672,672
CARAPARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,552,552
CARIPUYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,463,463
CATACORA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,22,22
CHALLAPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,625,625
CHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,27,27
CHARAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,492,492
CHARAÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,51,51
CHAYANTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,54,54
CHIMORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,63,63
CHOQUE COTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,50,50
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,92,92
CHUMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,161,161
CLIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,269,269
COBIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,1062,1062
COCHABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,21422,21422
COIPASA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,8,8
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,112,112
"COLCHA ""K""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,54,54
COLLANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,100,100
COLOMI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,60,60
COLPA BELGICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,162,162
COLQUECHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,85,85
COLQUENCHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,99,99
COLQUIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,92,92
COMANCHE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,57,57
COMARAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,242,242
CONCEPCION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,88,88
COPACABANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,284,284
CORIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,76,76
CORO CORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,55,55
COROICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,224,224
CORQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,88,88
COTAGAITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,289,289
COTOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,28,28
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,29,29
CUEVO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,63,63
CULPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,129,129
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,144,144
CURVA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,45,45
DESAGUADERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,180,180
EL ALTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,9229,9229
EL CHORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,16,16
EL PUENTE(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,76,76
EL PUENTE(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,350,350
EL TORNO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-05-01,126,126
