municipality,group,variable,month,Acciones preventivas,TOTAL
SAN RAMON,atenciones odontologicas,acciones preventivas,2008-04-01,60,60
SAN RAMON,atenciones odontologicas,acciones preventivas,2008-04-01,88,88
SANTA ANA,atenciones odontologicas,acciones preventivas,2008-04-01,203,203
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,acciones preventivas,2008-04-01,14506,14506
SANTA ROSA,atenciones odontologicas,acciones preventivas,2008-04-01,1295,1295
SANTA ROSA DEL SARA,atenciones odontologicas,acciones preventivas,2008-04-01,1136,1136
SANTIAGO DE HUARI,atenciones odontologicas,acciones preventivas,2008-04-01,111,111
SANTIAGO DE MACHACA,atenciones odontologicas,acciones preventivas,2008-04-01,69,69
SANTIVAÑES,atenciones odontologicas,acciones preventivas,2008-04-01,1,1
SANTUARIO DE QUILLACAS,atenciones odontologicas,acciones preventivas,2008-04-01,21,21
SAPAHAQUI,atenciones odontologicas,acciones preventivas,2008-04-01,100,100
SENA,atenciones odontologicas,acciones preventivas,2008-04-01,6,6
SICA SICA (VILLA AROMA),atenciones odontologicas,acciones preventivas,2008-04-01,205,205
SICAYA,atenciones odontologicas,acciones preventivas,2008-04-01,4,4
SIPE SIPE,atenciones odontologicas,acciones preventivas,2008-04-01,353,353
SOPACHUY,atenciones odontologicas,acciones preventivas,2008-04-01,237,237
SORACACHI,atenciones odontologicas,acciones preventivas,2008-04-01,51,51
SORATA,atenciones odontologicas,acciones preventivas,2008-04-01,58,58
SUCRE,atenciones odontologicas,acciones preventivas,2008-04-01,1479,1479
TACACOMA,atenciones odontologicas,acciones preventivas,2008-04-01,52,52
TACOPAYA,atenciones odontologicas,acciones preventivas,2008-04-01,292,292
TAPACARI,atenciones odontologicas,acciones preventivas,2008-04-01,140,140
TARABUCO,atenciones odontologicas,acciones preventivas,2008-04-01,1318,1318
TARATA,atenciones odontologicas,acciones preventivas,2008-04-01,434,434
TARIJA,atenciones odontologicas,acciones preventivas,2008-04-01,882,882
TARVITA,atenciones odontologicas,acciones preventivas,2008-04-01,236,236
TEOPONTE,atenciones odontologicas,acciones preventivas,2008-04-01,121,121
TIAWANACU,atenciones odontologicas,acciones preventivas,2008-04-01,15,15
TINGUIPAYA,atenciones odontologicas,acciones preventivas,2008-04-01,59,59
TIPUANI,atenciones odontologicas,acciones preventivas,2008-04-01,312,312
TIQUIPAYA,atenciones odontologicas,acciones preventivas,2008-04-01,677,677
TIRAQUE (CBBA),atenciones odontologicas,acciones preventivas,2008-04-01,297,297
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,acciones preventivas,2008-04-01,19,19
TOCO,atenciones odontologicas,acciones preventivas,2008-04-01,168,168
TOLATA,atenciones odontologicas,acciones preventivas,2008-04-01,156,156
TOLEDO,atenciones odontologicas,acciones preventivas,2008-04-01,181,181
TOMAVE,atenciones odontologicas,acciones preventivas,2008-04-01,69,69
TOMINA,atenciones odontologicas,acciones preventivas,2008-04-01,1116,1116
TORO TORO,atenciones odontologicas,acciones preventivas,2008-04-01,150,150
TOTORA(CBBA),atenciones odontologicas,acciones preventivas,2008-04-01,110,110
TOTORA(ORR),atenciones odontologicas,acciones preventivas,2008-04-01,3,3
TRIGAL,atenciones odontologicas,acciones preventivas,2008-04-01,38,38
TRINIDAD,atenciones odontologicas,acciones preventivas,2008-04-01,1346,1346
TUPIZA,atenciones odontologicas,acciones preventivas,2008-04-01,131,131
TURCO,atenciones odontologicas,acciones preventivas,2008-04-01,148,148
UMALA,atenciones odontologicas,acciones preventivas,2008-04-01,190,190
UNCIA,atenciones odontologicas,acciones preventivas,2008-04-01,170,170
URIONDO (A. CONCEPCION),atenciones odontologicas,acciones preventivas,2008-04-01,124,124
URUBICHA,atenciones odontologicas,acciones preventivas,2008-04-01,140,140
UYUNI,atenciones odontologicas,acciones preventivas,2008-04-01,30,30
VACAS,atenciones odontologicas,acciones preventivas,2008-04-01,129,129
VALLEGRANDE,atenciones odontologicas,acciones preventivas,2008-04-01,603,603
VIACHA,atenciones odontologicas,acciones preventivas,2008-04-01,1861,1861
VILA VILA,atenciones odontologicas,acciones preventivas,2008-04-01,42,42
VILLA MONTES,atenciones odontologicas,acciones preventivas,2008-04-01,647,647
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,acciones preventivas,2008-04-01,18,18
VILLA RIVERO,atenciones odontologicas,acciones preventivas,2008-04-01,59,59
VILLA SERRANO,atenciones odontologicas,acciones preventivas,2008-04-01,2074,2074
VILLA TUNARI,atenciones odontologicas,acciones preventivas,2008-04-01,359,359
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,acciones preventivas,2008-04-01,484,484
VILLAZON,atenciones odontologicas,acciones preventivas,2008-04-01,254,254
VINTO,atenciones odontologicas,acciones preventivas,2008-04-01,17,17
WARNES,atenciones odontologicas,acciones preventivas,2008-04-01,920,920
YACO,atenciones odontologicas,acciones preventivas,2008-04-01,18,18
YACUIBA,atenciones odontologicas,acciones preventivas,2008-04-01,1053,1053
YAMPARAEZ,atenciones odontologicas,acciones preventivas,2008-04-01,1152,1152
YANACACHI,atenciones odontologicas,acciones preventivas,2008-04-01,1,1
YAPACANI,atenciones odontologicas,acciones preventivas,2008-04-01,368,368
YOTALA,atenciones odontologicas,acciones preventivas,2008-04-01,907,907
YUNCHARA,atenciones odontologicas,acciones preventivas,2008-04-01,42,42
ZUDAÑEZ,atenciones odontologicas,acciones preventivas,2008-04-01,310,310
ACACIO,atenciones odontologicas,acciones preventivas,2008-05-01,23,23
ACHACACHI,atenciones odontologicas,acciones preventivas,2008-05-01,270,270
ACHOCALLA,atenciones odontologicas,acciones preventivas,2008-05-01,770,770
AIQUILE,atenciones odontologicas,acciones preventivas,2008-05-01,22,22
ALALAY,atenciones odontologicas,acciones preventivas,2008-05-01,66,66
ALCALA,atenciones odontologicas,acciones preventivas,2008-05-01,195,195
ANCORAIMES,atenciones odontologicas,acciones preventivas,2008-05-01,35,35
ANDAMARCA,atenciones odontologicas,acciones preventivas,2008-05-01,41,41
ANTEQUERA,atenciones odontologicas,acciones preventivas,2008-05-01,411,411
ANZALDO,atenciones odontologicas,acciones preventivas,2008-05-01,11,11
APOLO,atenciones odontologicas,acciones preventivas,2008-05-01,3,3
ARAMPAMPA,atenciones odontologicas,acciones preventivas,2008-05-01,13,13
ARANI,atenciones odontologicas,acciones preventivas,2008-05-01,49,49
ARBIETO,atenciones odontologicas,acciones preventivas,2008-05-01,7,7
ARQUE,atenciones odontologicas,acciones preventivas,2008-05-01,31,31
ASCENCION DE GUARAYOS,atenciones odontologicas,acciones preventivas,2008-05-01,1180,1180
ATOCHA,atenciones odontologicas,acciones preventivas,2008-05-01,660,660
AYATA,atenciones odontologicas,acciones preventivas,2008-05-01,35,35
AYO AYO,atenciones odontologicas,acciones preventivas,2008-05-01,22,22
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,acciones preventivas,2008-05-01,334,334
AZURDUY,atenciones odontologicas,acciones preventivas,2008-05-01,159,159
BATALLAS,atenciones odontologicas,acciones preventivas,2008-05-01,36,36
BELEN DE URMIRI,atenciones odontologicas,acciones preventivas,2008-05-01,11,11
BERMEJO,atenciones odontologicas,acciones preventivas,2008-05-01,186,186
BETANZOS,atenciones odontologicas,acciones preventivas,2008-05-01,70,70
BOLPEBRA,atenciones odontologicas,acciones preventivas,2008-05-01,75,75
BOYUIBE,atenciones odontologicas,acciones preventivas,2008-05-01,59,59
BUENA VISTA,atenciones odontologicas,acciones preventivas,2008-05-01,1,1
CABEZAS,atenciones odontologicas,acciones preventivas,2008-05-01,81,81
CAIROMA,atenciones odontologicas,acciones preventivas,2008-05-01,62,62
"CAIZA ""D""",atenciones odontologicas,acciones preventivas,2008-05-01,12,12
CAJUATA,atenciones odontologicas,acciones preventivas,2008-05-01,2,2
CALACOTO,atenciones odontologicas,acciones preventivas,2008-05-01,33,33
CALAMARCA,atenciones odontologicas,acciones preventivas,2008-05-01,205,205
CAMARGO,atenciones odontologicas,acciones preventivas,2008-05-01,585,585
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,acciones preventivas,2008-05-01,98,98
CAMIRI,atenciones odontologicas,acciones preventivas,2008-05-01,2209,2209
CAPINOTA,atenciones odontologicas,acciones preventivas,2008-05-01,74,74
CAQUIAVIRI,atenciones odontologicas,acciones preventivas,2008-05-01,5,5
CARACOLLO,atenciones odontologicas,acciones preventivas,2008-05-01,84,84
CARANAVI,atenciones odontologicas,acciones preventivas,2008-05-01,300,300
CARAPARI,atenciones odontologicas,acciones preventivas,2008-05-01,48,48
CARIPUYO,atenciones odontologicas,acciones preventivas,2008-05-01,457,457
CATACORA,atenciones odontologicas,acciones preventivas,2008-05-01,8,8
CHALLAPATA,atenciones odontologicas,acciones preventivas,2008-05-01,282,282
CHAQUI,atenciones odontologicas,acciones preventivas,2008-05-01,3,3
CHARAGUA,atenciones odontologicas,acciones preventivas,2008-05-01,298,298
CHAYANTA,atenciones odontologicas,acciones preventivas,2008-05-01,15,15
CHIMORE,atenciones odontologicas,acciones preventivas,2008-05-01,32,32
CHOQUE COTA,atenciones odontologicas,acciones preventivas,2008-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,acciones preventivas,2008-05-01,13,13
CHUMA,atenciones odontologicas,acciones preventivas,2008-05-01,45,45
CLIZA,atenciones odontologicas,acciones preventivas,2008-05-01,300,300
COBIJA,atenciones odontologicas,acciones preventivas,2008-05-01,968,968
COCHABAMBA,atenciones odontologicas,acciones preventivas,2008-05-01,18069,18069
COLCAPIRHUA,atenciones odontologicas,acciones preventivas,2008-05-01,818,818
"COLCHA ""K""",atenciones odontologicas,acciones preventivas,2008-05-01,143,143
COLLANA,atenciones odontologicas,acciones preventivas,2008-05-01,4,4
COLOMI,atenciones odontologicas,acciones preventivas,2008-05-01,32,32
COLPA BELGICA,atenciones odontologicas,acciones preventivas,2008-05-01,187,187
COLQUECHACA,atenciones odontologicas,acciones preventivas,2008-05-01,15,15
COLQUIRI,atenciones odontologicas,acciones preventivas,2008-05-01,209,209
COMANCHE,atenciones odontologicas,acciones preventivas,2008-05-01,2,2
COMARAPA,atenciones odontologicas,acciones preventivas,2008-05-01,25,25
COMBAYA,atenciones odontologicas,acciones preventivas,2008-05-01,71,71
CONCEPCION,atenciones odontologicas,acciones preventivas,2008-05-01,214,214
COPACABANA,atenciones odontologicas,acciones preventivas,2008-05-01,18,18
CORIPATA,atenciones odontologicas,acciones preventivas,2008-05-01,12,12
CORO CORO,atenciones odontologicas,acciones preventivas,2008-05-01,6,6
COROICO,atenciones odontologicas,acciones preventivas,2008-05-01,60,60
CORQUE,atenciones odontologicas,acciones preventivas,2008-05-01,50,50
COTAGAITA,atenciones odontologicas,acciones preventivas,2008-05-01,36,36
COTOCA,atenciones odontologicas,acciones preventivas,2008-05-01,3,3
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,acciones preventivas,2008-05-01,35,35
CUEVO,atenciones odontologicas,acciones preventivas,2008-05-01,234,234
CULPINA,atenciones odontologicas,acciones preventivas,2008-05-01,46,46
CURAHUARA DE CARANGAS,atenciones odontologicas,acciones preventivas,2008-05-01,38,38
CURVA,atenciones odontologicas,acciones preventivas,2008-05-01,24,24
DESAGUADERO,atenciones odontologicas,acciones preventivas,2008-05-01,55,55
EL ALTO,atenciones odontologicas,acciones preventivas,2008-05-01,2203,2203
EL PUENTE(STC),atenciones odontologicas,acciones preventivas,2008-05-01,531,531
EL PUENTE(TJA),atenciones odontologicas,acciones preventivas,2008-05-01,514,514
EL TORNO,atenciones odontologicas,acciones preventivas,2008-05-01,16,16
EL VILLAR,atenciones odontologicas,acciones preventivas,2008-05-01,82,82
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2008-05-01,134,134
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2008-05-01,34,34
EUCALIPTUS,atenciones odontologicas,acciones preventivas,2008-05-01,14,14
FERNANDEZ ALONSO,atenciones odontologicas,acciones preventivas,2008-05-01,204,204
FILADELFIA,atenciones odontologicas,acciones preventivas,2008-05-01,100,100
GENERAL SAAVEDRA,atenciones odontologicas,acciones preventivas,2008-05-01,380,380
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,acciones preventivas,2008-05-01,426,426
GUANAY,atenciones odontologicas,acciones preventivas,2008-05-01,28,28
GUAQUI,atenciones odontologicas,acciones preventivas,2008-05-01,48,48
GUAYARAMERIN,atenciones odontologicas,acciones preventivas,2008-05-01,103,103
GUTIERREZ,atenciones odontologicas,acciones preventivas,2008-05-01,145,145
HUACARETA,atenciones odontologicas,acciones preventivas,2008-05-01,211,211
HUACHACALLA,atenciones odontologicas,acciones preventivas,2008-05-01,101,101
HUANUNI,atenciones odontologicas,acciones preventivas,2008-05-01,363,363
HUARACAJE,atenciones odontologicas,acciones preventivas,2008-05-01,216,216
HUAYLLAMARCA,atenciones odontologicas,acciones preventivas,2008-05-01,12,12
ICLA,atenciones odontologicas,acciones preventivas,2008-05-01,425,425
INCAHUASI,atenciones odontologicas,acciones preventivas,2008-05-01,266,266
INQUISIVI,atenciones odontologicas,acciones preventivas,2008-05-01,2,2
IRUPANA (VILLA DE LANZA),atenciones odontologicas,acciones preventivas,2008-05-01,13,13
IXIAMAS,atenciones odontologicas,acciones preventivas,2008-05-01,50,50
JESUS DE MACHACA,atenciones odontologicas,acciones preventivas,2008-05-01,6,6
LA ASUNTA,atenciones odontologicas,acciones preventivas,2008-05-01,341,341
LA GUARDIA,atenciones odontologicas,acciones preventivas,2008-05-01,2978,2978
LA PAZ,atenciones odontologicas,acciones preventivas,2008-05-01,5167,5167
LAGUNILLAS,atenciones odontologicas,acciones preventivas,2008-05-01,121,121
LAJA,atenciones odontologicas,acciones preventivas,2008-05-01,25,25
LLALLAGUA,atenciones odontologicas,acciones preventivas,2008-05-01,294,294
LLICA,atenciones odontologicas,acciones preventivas,2008-05-01,2,2
LURIBAY,atenciones odontologicas,acciones preventivas,2008-05-01,40,40
MACHACAMARCA,atenciones odontologicas,acciones preventivas,2008-05-01,116,116
MACHARETI,atenciones odontologicas,acciones preventivas,2008-05-01,535,535
MAGDALENA,atenciones odontologicas,acciones preventivas,2008-05-01,64,64
MAIRANA,atenciones odontologicas,acciones preventivas,2008-05-01,487,487
MALLA,atenciones odontologicas,acciones preventivas,2008-05-01,8,8
MAPIRI,atenciones odontologicas,acciones preventivas,2008-05-01,178,178
MECAPACA,atenciones odontologicas,acciones preventivas,2008-05-01,1,1
MINEROS,atenciones odontologicas,acciones preventivas,2008-05-01,80,80
MIZQUE,atenciones odontologicas,acciones preventivas,2008-05-01,307,307
MOCOMOCO,atenciones odontologicas,acciones preventivas,2008-05-01,320,320
MOJOCOYA,atenciones odontologicas,acciones preventivas,2008-05-01,11,11
MONTEAGUDO,atenciones odontologicas,acciones preventivas,2008-05-01,3580,3580
MONTERO,atenciones odontologicas,acciones preventivas,2008-05-01,2662,2662
MORO MORO,atenciones odontologicas,acciones preventivas,2008-05-01,10,10
MOROCHATA,atenciones odontologicas,acciones preventivas,2008-05-01,354,354
OKINAWA,atenciones odontologicas,acciones preventivas,2008-05-01,10,10
OMEREQUE,atenciones odontologicas,acciones preventivas,2008-05-01,531,531
ORURO,atenciones odontologicas,acciones preventivas,2008-05-01,2200,2200
PADCAYA,atenciones odontologicas,acciones preventivas,2008-05-01,218,218
PADILLA,atenciones odontologicas,acciones preventivas,2008-05-01,138,138
PAILON,atenciones odontologicas,acciones preventivas,2008-05-01,36,36
PALCA,atenciones odontologicas,acciones preventivas,2008-05-01,189,189
PALOS BLANCOS,atenciones odontologicas,acciones preventivas,2008-05-01,109,109
PAMPA AULLAGAS,atenciones odontologicas,acciones preventivas,2008-05-01,20,20
PAMPA GRANDE,atenciones odontologicas,acciones preventivas,2008-05-01,2,2
PAPEL PAMPA,atenciones odontologicas,acciones preventivas,2008-05-01,23,23
PASORAPA,atenciones odontologicas,acciones preventivas,2008-05-01,218,218
PATACAMAYA,atenciones odontologicas,acciones preventivas,2008-05-01,135,135
PAZÑA,atenciones odontologicas,acciones preventivas,2008-05-01,61,61
PELECHUCO,atenciones odontologicas,acciones preventivas,2008-05-01,118,118
POCOATA,atenciones odontologicas,acciones preventivas,2008-05-01,56,56
POCONA,atenciones odontologicas,acciones preventivas,2008-05-01,55,55
POJO (CBBA),atenciones odontologicas,acciones preventivas,2008-05-01,24,24
POOPO,atenciones odontologicas,acciones preventivas,2008-05-01,8,8
PORCO,atenciones odontologicas,acciones preventivas,2008-05-01,15,15
POROMA,atenciones odontologicas,acciones preventivas,2008-05-01,30,30
PORONGO,atenciones odontologicas,acciones preventivas,2008-05-01,401,401
PORTACHUELO,atenciones odontologicas,acciones preventivas,2008-05-01,56,56
PORVENIR,atenciones odontologicas,acciones preventivas,2008-05-01,512,512
POSTRER VALLE,atenciones odontologicas,acciones preventivas,2008-05-01,20,20
POTOSI,atenciones odontologicas,acciones preventivas,2008-05-01,413,413
PRESTO,atenciones odontologicas,acciones preventivas,2008-05-01,37,37
PUCARA,atenciones odontologicas,acciones preventivas,2008-05-01,123,123
PUCARANI,atenciones odontologicas,acciones preventivas,2008-05-01,73,73
PUERTO ACOSTA,atenciones odontologicas,acciones preventivas,2008-05-01,161,161
PUERTO CARABUCO,atenciones odontologicas,acciones preventivas,2008-05-01,23,23
PUERTO GONZALO MORENO,atenciones odontologicas,acciones preventivas,2008-05-01,253,253
PUERTO QUIJARRO,atenciones odontologicas,acciones preventivas,2008-05-01,62,62
PUERTO RICO,atenciones odontologicas,acciones preventivas,2008-05-01,511,511
PUERTO SUAREZ,atenciones odontologicas,acciones preventivas,2008-05-01,384,384
PUERTO VILLARROEL,atenciones odontologicas,acciones preventivas,2008-05-01,46,46
PUNA,atenciones odontologicas,acciones preventivas,2008-05-01,119,119
