municipality,group,variable,month,Periodoncias,TOTAL
SABAYA,atenciones odontologicas,periodoncias,2008-10-01,2,2
SACABA,atenciones odontologicas,periodoncias,2008-10-01,147,147
SACABAMBA,atenciones odontologicas,periodoncias,2008-10-01,3,3
SACACA,atenciones odontologicas,periodoncias,2008-10-01,1,1
SAIPINA,atenciones odontologicas,periodoncias,2008-10-01,1,1
SALINAS DE GARCI MENDOZA,atenciones odontologicas,periodoncias,2008-10-01,1,1
SAMAIPATA,atenciones odontologicas,periodoncias,2008-10-01,6,6
SAN ANTONIO DE LOMERIO,atenciones odontologicas,periodoncias,2008-10-01,2,2
SAN BENITO,atenciones odontologicas,periodoncias,2008-10-01,11,11
SAN BORJA,atenciones odontologicas,periodoncias,2008-10-01,35,35
SAN BUENA VENTURA,atenciones odontologicas,periodoncias,2008-10-01,1,1
SAN CARLOS,atenciones odontologicas,periodoncias,2008-10-01,19,19
SAN IGNACIO,atenciones odontologicas,periodoncias,2008-10-01,1,1
SAN IGNACIO DE VELASCO,atenciones odontologicas,periodoncias,2008-10-01,1,1
SAN JAVIER(STC),atenciones odontologicas,periodoncias,2008-10-01,1,1
SAN JUAN DE YAPACANI,atenciones odontologicas,periodoncias,2008-10-01,3,3
SAN JULIAN,atenciones odontologicas,periodoncias,2008-10-01,19,19
SAN LORENZO(TJA),atenciones odontologicas,periodoncias,2008-10-01,92,92
SAN LUCAS,atenciones odontologicas,periodoncias,2008-10-01,2,2
SAN MATIAS,atenciones odontologicas,periodoncias,2008-10-01,3,3
SAN MIGUEL DE VELASCO,atenciones odontologicas,periodoncias,2008-10-01,6,6
SAN RAFAEL,atenciones odontologicas,periodoncias,2008-10-01,57,57
SAN RAMON,atenciones odontologicas,periodoncias,2008-10-01,3,3
SANTA ANA,atenciones odontologicas,periodoncias,2008-10-01,4,4
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,periodoncias,2008-10-01,2327,2327
SANTA ROSA DEL SARA,atenciones odontologicas,periodoncias,2008-10-01,30,30
SANTIAGO DE HUARI,atenciones odontologicas,periodoncias,2008-10-01,2,2
SANTIVAÑES,atenciones odontologicas,periodoncias,2008-10-01,2,2
SANTUARIO DE QUILLACAS,atenciones odontologicas,periodoncias,2008-10-01,1,1
SENA,atenciones odontologicas,periodoncias,2008-10-01,5,5
SICA SICA (VILLA AROMA),atenciones odontologicas,periodoncias,2008-10-01,58,58
SICAYA,atenciones odontologicas,periodoncias,2008-10-01,16,16
SIPE SIPE,atenciones odontologicas,periodoncias,2008-10-01,29,29
SOPACHUY,atenciones odontologicas,periodoncias,2008-10-01,1,1
SORACACHI,atenciones odontologicas,periodoncias,2008-10-01,2,2
SORATA,atenciones odontologicas,periodoncias,2008-10-01,87,87
SUCRE,atenciones odontologicas,periodoncias,2008-10-01,402,402
TACOPAYA,atenciones odontologicas,periodoncias,2008-10-01,39,39
TAHUA,atenciones odontologicas,periodoncias,2008-10-01,5,5
TARABUCO,atenciones odontologicas,periodoncias,2008-10-01,16,16
TARACO,atenciones odontologicas,periodoncias,2008-10-01,1,1
TARATA,atenciones odontologicas,periodoncias,2008-10-01,6,6
TARIJA,atenciones odontologicas,periodoncias,2008-10-01,149,149
TARVITA,atenciones odontologicas,periodoncias,2008-10-01,69,69
TEOPONTE,atenciones odontologicas,periodoncias,2008-10-01,4,4
TIQUIPAYA,atenciones odontologicas,periodoncias,2008-10-01,164,164
TIRAQUE (CBBA),atenciones odontologicas,periodoncias,2008-10-01,80,80
TOCO,atenciones odontologicas,periodoncias,2008-10-01,55,55
TOLATA,atenciones odontologicas,periodoncias,2008-10-01,8,8
TOLEDO,atenciones odontologicas,periodoncias,2008-10-01,7,7
TOMINA,atenciones odontologicas,periodoncias,2008-10-01,22,22
TORO TORO,atenciones odontologicas,periodoncias,2008-10-01,12,12
TRIGAL,atenciones odontologicas,periodoncias,2008-10-01,10,10
TRINIDAD,atenciones odontologicas,periodoncias,2008-10-01,70,70
TUPIZA,atenciones odontologicas,periodoncias,2008-10-01,20,20
UNCIA,atenciones odontologicas,periodoncias,2008-10-01,1,1
URIONDO (A. CONCEPCION),atenciones odontologicas,periodoncias,2008-10-01,284,284
URUBICHA,atenciones odontologicas,periodoncias,2008-10-01,4,4
UYUNI,atenciones odontologicas,periodoncias,2008-10-01,8,8
VACAS,atenciones odontologicas,periodoncias,2008-10-01,10,10
VALLEGRANDE,atenciones odontologicas,periodoncias,2008-10-01,9,9
VIACHA,atenciones odontologicas,periodoncias,2008-10-01,35,35
VILLA MONTES,atenciones odontologicas,periodoncias,2008-10-01,27,27
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,periodoncias,2008-10-01,2,2
VILLA RIVERO,atenciones odontologicas,periodoncias,2008-10-01,14,14
VILLA SERRANO,atenciones odontologicas,periodoncias,2008-10-01,1,1
VILLA TUNARI,atenciones odontologicas,periodoncias,2008-10-01,114,114
VILLAZON,atenciones odontologicas,periodoncias,2008-10-01,54,54
VINTO,atenciones odontologicas,periodoncias,2008-10-01,3,3
WARNES,atenciones odontologicas,periodoncias,2008-10-01,29,29
YACUIBA,atenciones odontologicas,periodoncias,2008-10-01,139,139
YAPACANI,atenciones odontologicas,periodoncias,2008-10-01,2,2
YOCALLA,atenciones odontologicas,periodoncias,2008-10-01,88,88
YOTALA,atenciones odontologicas,periodoncias,2008-10-01,2,2
ZUDAÑEZ,atenciones odontologicas,periodoncias,2008-10-01,1,1
ACACIO,atenciones odontologicas,periodoncias,2008-11-01,3,3
ACHACACHI,atenciones odontologicas,periodoncias,2008-11-01,26,26
ACHOCALLA,atenciones odontologicas,periodoncias,2008-11-01,4,4
AIQUILE,atenciones odontologicas,periodoncias,2008-11-01,7,7
ALALAY,atenciones odontologicas,periodoncias,2008-11-01,115,115
ALCALA,atenciones odontologicas,periodoncias,2008-11-01,41,41
ANCORAIMES,atenciones odontologicas,periodoncias,2008-11-01,5,5
ANDAMARCA,atenciones odontologicas,periodoncias,2008-11-01,5,5
ANTEQUERA,atenciones odontologicas,periodoncias,2008-11-01,3,3
ANZALDO,atenciones odontologicas,periodoncias,2008-11-01,28,28
ARAMPAMPA,atenciones odontologicas,periodoncias,2008-11-01,2,2
ARANI,atenciones odontologicas,periodoncias,2008-11-01,21,21
ARBIETO,atenciones odontologicas,periodoncias,2008-11-01,391,391
ASCENCION DE GUARAYOS,atenciones odontologicas,periodoncias,2008-11-01,12,12
ATOCHA,atenciones odontologicas,periodoncias,2008-11-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,periodoncias,2008-11-01,12,12
AZURDUY,atenciones odontologicas,periodoncias,2008-11-01,4,4
BAURES,atenciones odontologicas,periodoncias,2008-11-01,11,11
BELEN DE URMIRI,atenciones odontologicas,periodoncias,2008-11-01,1,1
BERMEJO,atenciones odontologicas,periodoncias,2008-11-01,27,27
BETANZOS,atenciones odontologicas,periodoncias,2008-11-01,20,20
BOYUIBE,atenciones odontologicas,periodoncias,2008-11-01,1,1
CABEZAS,atenciones odontologicas,periodoncias,2008-11-01,25,25
CALAMARCA,atenciones odontologicas,periodoncias,2008-11-01,7,7
CAMARGO,atenciones odontologicas,periodoncias,2008-11-01,3,3
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,periodoncias,2008-11-01,2,2
CAMIRI,atenciones odontologicas,periodoncias,2008-11-01,47,47
CAPINOTA,atenciones odontologicas,periodoncias,2008-11-01,18,18
CAQUIAVIRI,atenciones odontologicas,periodoncias,2008-11-01,1,1
CARACOLLO,atenciones odontologicas,periodoncias,2008-11-01,25,25
CARANAVI,atenciones odontologicas,periodoncias,2008-11-01,40,40
CARAPARI,atenciones odontologicas,periodoncias,2008-11-01,42,42
CARMEN RIVERO TORREZ,atenciones odontologicas,periodoncias,2008-11-01,15,15
CATACORA,atenciones odontologicas,periodoncias,2008-11-01,5,5
CHALLAPATA,atenciones odontologicas,periodoncias,2008-11-01,4,4
CHAQUI,atenciones odontologicas,periodoncias,2008-11-01,1,1
CHARAGUA,atenciones odontologicas,periodoncias,2008-11-01,6,6
CHOQUE COTA,atenciones odontologicas,periodoncias,2008-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,periodoncias,2008-11-01,1,1
CHUMA,atenciones odontologicas,periodoncias,2008-11-01,1,1
CLIZA,atenciones odontologicas,periodoncias,2008-11-01,45,45
COBIJA,atenciones odontologicas,periodoncias,2008-11-01,22,22
COCHABAMBA,atenciones odontologicas,periodoncias,2008-11-01,2119,2119
COLCAPIRHUA,atenciones odontologicas,periodoncias,2008-11-01,74,74
COLOMI,atenciones odontologicas,periodoncias,2008-11-01,9,9
COLPA BELGICA,atenciones odontologicas,periodoncias,2008-11-01,18,18
COLQUIRI,atenciones odontologicas,periodoncias,2008-11-01,2,2
COMANCHE,atenciones odontologicas,periodoncias,2008-11-01,14,14
COMARAPA,atenciones odontologicas,periodoncias,2008-11-01,14,14
CONCEPCION,atenciones odontologicas,periodoncias,2008-11-01,4,4
CORIPATA,atenciones odontologicas,periodoncias,2008-11-01,3,3
COROICO,atenciones odontologicas,periodoncias,2008-11-01,7,7
CORQUE,atenciones odontologicas,periodoncias,2008-11-01,6,6
COTOCA,atenciones odontologicas,periodoncias,2008-11-01,64,64
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,periodoncias,2008-11-01,2,2
CUEVO,atenciones odontologicas,periodoncias,2008-11-01,2,2
CURVA,atenciones odontologicas,periodoncias,2008-11-01,1,1
EL ALTO,atenciones odontologicas,periodoncias,2008-11-01,311,311
EL PUENTE(STC),atenciones odontologicas,periodoncias,2008-11-01,1,1
EL PUENTE(TJA),atenciones odontologicas,periodoncias,2008-11-01,1,1
EL TORNO,atenciones odontologicas,periodoncias,2008-11-01,1,1
EL VILLAR,atenciones odontologicas,periodoncias,2008-11-01,9,9
ENTRE RIOS,atenciones odontologicas,periodoncias,2008-11-01,8,8
ENTRE RIOS,atenciones odontologicas,periodoncias,2008-11-01,15,15
EUCALIPTUS,atenciones odontologicas,periodoncias,2008-11-01,3,3
FERNANDEZ ALONSO,atenciones odontologicas,periodoncias,2008-11-01,11,11
FILADELFIA,atenciones odontologicas,periodoncias,2008-11-01,14,14
GENERAL SAAVEDRA,atenciones odontologicas,periodoncias,2008-11-01,15,15
GUANAY,atenciones odontologicas,periodoncias,2008-11-01,4,4
GUAQUI,atenciones odontologicas,periodoncias,2008-11-01,2,2
GUAYARAMERIN,atenciones odontologicas,periodoncias,2008-11-01,9,9
GUTIERREZ,atenciones odontologicas,periodoncias,2008-11-01,9,9
HUANUNI,atenciones odontologicas,periodoncias,2008-11-01,10,10
HUARACAJE,atenciones odontologicas,periodoncias,2008-11-01,15,15
HUAYLLAMARCA,atenciones odontologicas,periodoncias,2008-11-01,2,2
ICLA,atenciones odontologicas,periodoncias,2008-11-01,3,3
INCAHUASI,atenciones odontologicas,periodoncias,2008-11-01,11,11
IRUPANA (VILLA DE LANZA),atenciones odontologicas,periodoncias,2008-11-01,2,2
LA ASUNTA,atenciones odontologicas,periodoncias,2008-11-01,1,1
LA GUARDIA,atenciones odontologicas,periodoncias,2008-11-01,14,14
LA PAZ,atenciones odontologicas,periodoncias,2008-11-01,1025,1025
LAGUNILLAS,atenciones odontologicas,periodoncias,2008-11-01,16,16
LAJA,atenciones odontologicas,periodoncias,2008-11-01,2,2
LLALLAGUA,atenciones odontologicas,periodoncias,2008-11-01,23,23
MACHACAMARCA,atenciones odontologicas,periodoncias,2008-11-01,6,6
MACHARETI,atenciones odontologicas,periodoncias,2008-11-01,4,4
MAGDALENA,atenciones odontologicas,periodoncias,2008-11-01,2,2
MAIRANA,atenciones odontologicas,periodoncias,2008-11-01,38,38
MAPIRI,atenciones odontologicas,periodoncias,2008-11-01,5,5
MECAPACA,atenciones odontologicas,periodoncias,2008-11-01,108,108
MINEROS,atenciones odontologicas,periodoncias,2008-11-01,64,64
MIZQUE,atenciones odontologicas,periodoncias,2008-11-01,5,5
MOCOMOCO,atenciones odontologicas,periodoncias,2008-11-01,2,2
MONTEAGUDO,atenciones odontologicas,periodoncias,2008-11-01,1,1
MONTERO,atenciones odontologicas,periodoncias,2008-11-01,187,187
MOROCHATA,atenciones odontologicas,periodoncias,2008-11-01,6,6
OCURI,atenciones odontologicas,periodoncias,2008-11-01,6,6
OKINAWA,atenciones odontologicas,periodoncias,2008-11-01,2,2
OMEREQUE,atenciones odontologicas,periodoncias,2008-11-01,8,8
ORURO,atenciones odontologicas,periodoncias,2008-11-01,226,226
PADCAYA,atenciones odontologicas,periodoncias,2008-11-01,6,6
PADILLA,atenciones odontologicas,periodoncias,2008-11-01,25,25
PAILON,atenciones odontologicas,periodoncias,2008-11-01,51,51
PALCA,atenciones odontologicas,periodoncias,2008-11-01,7,7
PAMPA AULLAGAS,atenciones odontologicas,periodoncias,2008-11-01,1,1
PAMPA GRANDE,atenciones odontologicas,periodoncias,2008-11-01,1,1
POCOATA,atenciones odontologicas,periodoncias,2008-11-01,17,17
POCONA,atenciones odontologicas,periodoncias,2008-11-01,5,5
POJO (CBBA),atenciones odontologicas,periodoncias,2008-11-01,5,5
POOPO,atenciones odontologicas,periodoncias,2008-11-01,4,4
PORCO,atenciones odontologicas,periodoncias,2008-11-01,2,2
POROMA,atenciones odontologicas,periodoncias,2008-11-01,1,1
PORONGO,atenciones odontologicas,periodoncias,2008-11-01,43,43
PORTACHUELO,atenciones odontologicas,periodoncias,2008-11-01,7,7
POTOSI,atenciones odontologicas,periodoncias,2008-11-01,86,86
PUCARA,atenciones odontologicas,periodoncias,2008-11-01,1,1
PUCARANI,atenciones odontologicas,periodoncias,2008-11-01,16,16
PUERTO ACOSTA,atenciones odontologicas,periodoncias,2008-11-01,5,5
PUERTO CARABUCO,atenciones odontologicas,periodoncias,2008-11-01,6,6
PUERTO GONZALO MORENO,atenciones odontologicas,periodoncias,2008-11-01,2,2
PUERTO RICO,atenciones odontologicas,periodoncias,2008-11-01,287,287
PUERTO SILES,atenciones odontologicas,periodoncias,2008-11-01,3,3
PUERTO SUAREZ,atenciones odontologicas,periodoncias,2008-11-01,9,9
PUERTO VILLARROEL,atenciones odontologicas,periodoncias,2008-11-01,14,14
PUNA,atenciones odontologicas,periodoncias,2008-11-01,1,1
PUNATA,atenciones odontologicas,periodoncias,2008-11-01,14,14
QUILLACOLLO,atenciones odontologicas,periodoncias,2008-11-01,48,48
QUIME,atenciones odontologicas,periodoncias,2008-11-01,22,22
REYES,atenciones odontologicas,periodoncias,2008-11-01,16,16
RIBERALTA,atenciones odontologicas,periodoncias,2008-11-01,64,64
ROBORE,atenciones odontologicas,periodoncias,2008-11-01,14,14
RURRENABAQUE,atenciones odontologicas,periodoncias,2008-11-01,70,70
SACABA,atenciones odontologicas,periodoncias,2008-11-01,84,84
SACABAMBA,atenciones odontologicas,periodoncias,2008-11-01,12,12
SAIPINA,atenciones odontologicas,periodoncias,2008-11-01,1,1
SALINAS DE GARCI MENDOZA,atenciones odontologicas,periodoncias,2008-11-01,2,2
SAMAIPATA,atenciones odontologicas,periodoncias,2008-11-01,2,2
SAN AGUSTIN,atenciones odontologicas,periodoncias,2008-11-01,2,2
SAN ANDRES DE MACHACA,atenciones odontologicas,periodoncias,2008-11-01,4,4
SAN ANTONIO DE LOMERIO,atenciones odontologicas,periodoncias,2008-11-01,1,1
SAN BENITO,atenciones odontologicas,periodoncias,2008-11-01,58,58
SAN BORJA,atenciones odontologicas,periodoncias,2008-11-01,17,17
SAN BUENA VENTURA,atenciones odontologicas,periodoncias,2008-11-01,1,1
SAN CARLOS,atenciones odontologicas,periodoncias,2008-11-01,14,14
SAN JAVIER(STC),atenciones odontologicas,periodoncias,2008-11-01,7,7
SAN JOAQUIN,atenciones odontologicas,periodoncias,2008-11-01,3,3
SAN JOSE DE CHIQUITOS,atenciones odontologicas,periodoncias,2008-11-01,1,1
SAN JUAN DE YAPACANI,atenciones odontologicas,periodoncias,2008-11-01,4,4
SAN LORENZO(TJA),atenciones odontologicas,periodoncias,2008-11-01,325,325
SAN LUCAS,atenciones odontologicas,periodoncias,2008-11-01,6,6
SAN MATIAS,atenciones odontologicas,periodoncias,2008-11-01,4,4
SAN PEDRO,atenciones odontologicas,periodoncias,2008-11-01,2,2
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,periodoncias,2008-11-01,2,2
SAN PEDRO DE TIQUINA,atenciones odontologicas,periodoncias,2008-11-01,1,1
SAN RAFAEL,atenciones odontologicas,periodoncias,2008-11-01,56,56
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,periodoncias,2008-11-01,1672,1672
SANTA ROSA,atenciones odontologicas,periodoncias,2008-11-01,4,4
SANTA ROSA DEL SARA,atenciones odontologicas,periodoncias,2008-11-01,7,7
SANTUARIO DE QUILLACAS,atenciones odontologicas,periodoncias,2008-11-01,2,2
SENA,atenciones odontologicas,periodoncias,2008-11-01,2,2
SICA SICA (VILLA AROMA),atenciones odontologicas,periodoncias,2008-11-01,126,126
SICAYA,atenciones odontologicas,periodoncias,2008-11-01,6,6
SIPE SIPE,atenciones odontologicas,periodoncias,2008-11-01,20,20
SORACACHI,atenciones odontologicas,periodoncias,2008-11-01,1,1
SORATA,atenciones odontologicas,periodoncias,2008-11-01,64,64
SUCRE,atenciones odontologicas,periodoncias,2008-11-01,313,313
TACOPAYA,atenciones odontologicas,periodoncias,2008-11-01,34,34
TAHUA,atenciones odontologicas,periodoncias,2008-11-01,3,3
TAPACARI,atenciones odontologicas,periodoncias,2008-11-01,2,2
TARABUCO,atenciones odontologicas,periodoncias,2008-11-01,13,13
TARACO,atenciones odontologicas,periodoncias,2008-11-01,1,1
TARIJA,atenciones odontologicas,periodoncias,2008-11-01,200,200
TARVITA,atenciones odontologicas,periodoncias,2008-11-01,40,40
TEOPONTE,atenciones odontologicas,periodoncias,2008-11-01,3,3
TIPUANI,atenciones odontologicas,periodoncias,2008-11-01,5,5
TIQUIPAYA,atenciones odontologicas,periodoncias,2008-11-01,142,142
TIRAQUE (CBBA),atenciones odontologicas,periodoncias,2008-11-01,75,75
TOCO,atenciones odontologicas,periodoncias,2008-11-01,18,18
TOLATA,atenciones odontologicas,periodoncias,2008-11-01,8,8
TOMINA,atenciones odontologicas,periodoncias,2008-11-01,17,17
TORO TORO,atenciones odontologicas,periodoncias,2008-11-01,10,10
TRIGAL,atenciones odontologicas,periodoncias,2008-11-01,6,6
TRINIDAD,atenciones odontologicas,periodoncias,2008-11-01,33,33
TUPIZA,atenciones odontologicas,periodoncias,2008-11-01,11,11
URIONDO (A. CONCEPCION),atenciones odontologicas,periodoncias,2008-11-01,107,107
UYUNI,atenciones odontologicas,periodoncias,2008-11-01,7,7
VACAS,atenciones odontologicas,periodoncias,2008-11-01,2,2
VALLEGRANDE,atenciones odontologicas,periodoncias,2008-11-01,11,11
VIACHA,atenciones odontologicas,periodoncias,2008-11-01,22,22
VILLA MONTES,atenciones odontologicas,periodoncias,2008-11-01,42,42
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,periodoncias,2008-11-01,4,4
VILLA RIVERO,atenciones odontologicas,periodoncias,2008-11-01,4,4
VILLA SERRANO,atenciones odontologicas,periodoncias,2008-11-01,6,6
VILLA TUNARI,atenciones odontologicas,periodoncias,2008-11-01,96,96
VILLAZON,atenciones odontologicas,periodoncias,2008-11-01,53,53
VINTO,atenciones odontologicas,periodoncias,2008-11-01,2,2
WARNES,atenciones odontologicas,periodoncias,2008-11-01,67,67
YACUIBA,atenciones odontologicas,periodoncias,2008-11-01,167,167
YAMPARAEZ,atenciones odontologicas,periodoncias,2008-11-01,233,233
YOCALLA,atenciones odontologicas,periodoncias,2008-11-01,28,28
ZUDAÑEZ,atenciones odontologicas,periodoncias,2008-11-01,1,1
ACHACACHI,atenciones odontologicas,periodoncias,2008-12-01,6,6
AIQUILE,atenciones odontologicas,periodoncias,2008-12-01,8,8
ALCALA,atenciones odontologicas,periodoncias,2008-12-01,63,63
ANCORAIMES,atenciones odontologicas,periodoncias,2008-12-01,5,5
ANDAMARCA,atenciones odontologicas,periodoncias,2008-12-01,11,11
ANTEQUERA,atenciones odontologicas,periodoncias,2008-12-01,1,1
ARAMPAMPA,atenciones odontologicas,periodoncias,2008-12-01,4,4
ARANI,atenciones odontologicas,periodoncias,2008-12-01,17,17
ARBIETO,atenciones odontologicas,periodoncias,2008-12-01,20,20
ASCENCION DE GUARAYOS,atenciones odontologicas,periodoncias,2008-12-01,10,10
ATOCHA,atenciones odontologicas,periodoncias,2008-12-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,periodoncias,2008-12-01,8,8
AZURDUY,atenciones odontologicas,periodoncias,2008-12-01,1,1
BATALLAS,atenciones odontologicas,periodoncias,2008-12-01,1,1
BAURES,atenciones odontologicas,periodoncias,2008-12-01,10,10
BERMEJO,atenciones odontologicas,periodoncias,2008-12-01,33,33
BETANZOS,atenciones odontologicas,periodoncias,2008-12-01,3,3
BOLIVAR,atenciones odontologicas,periodoncias,2008-12-01,1,1
BUENA VISTA,atenciones odontologicas,periodoncias,2008-12-01,3,3
CABEZAS,atenciones odontologicas,periodoncias,2008-12-01,16,16
CAMARGO,atenciones odontologicas,periodoncias,2008-12-01,2,2
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,periodoncias,2008-12-01,2,2
CAMIRI,atenciones odontologicas,periodoncias,2008-12-01,69,69
CAPINOTA,atenciones odontologicas,periodoncias,2008-12-01,24,24
CARACOLLO,atenciones odontologicas,periodoncias,2008-12-01,14,14
CARANAVI,atenciones odontologicas,periodoncias,2008-12-01,40,40
CARAPARI,atenciones odontologicas,periodoncias,2008-12-01,17,17
CARMEN RIVERO TORREZ,atenciones odontologicas,periodoncias,2008-12-01,13,13
CATACORA,atenciones odontologicas,periodoncias,2008-12-01,1,1
CHALLAPATA,atenciones odontologicas,periodoncias,2008-12-01,11,11
CHAQUI,atenciones odontologicas,periodoncias,2008-12-01,4,4
CHARAGUA,atenciones odontologicas,periodoncias,2008-12-01,3,3
CHIMORE,atenciones odontologicas,periodoncias,2008-12-01,15,15
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,periodoncias,2008-12-01,3,3
CLIZA,atenciones odontologicas,periodoncias,2008-12-01,42,42
COBIJA,atenciones odontologicas,periodoncias,2008-12-01,6,6
COCHABAMBA,atenciones odontologicas,periodoncias,2008-12-01,2151,2151
COLCAPIRHUA,atenciones odontologicas,periodoncias,2008-12-01,97,97
"COLCHA ""K""",atenciones odontologicas,periodoncias,2008-12-01,3,3
COLOMI,atenciones odontologicas,periodoncias,2008-12-01,6,6
COLPA BELGICA,atenciones odontologicas,periodoncias,2008-12-01,19,19
COMARAPA,atenciones odontologicas,periodoncias,2008-12-01,17,17
CORIPATA,atenciones odontologicas,periodoncias,2008-12-01,1,1
CORO CORO,atenciones odontologicas,periodoncias,2008-12-01,1,1
COROICO,atenciones odontologicas,periodoncias,2008-12-01,9,9
CORQUE,atenciones odontologicas,periodoncias,2008-12-01,2,2
COTOCA,atenciones odontologicas,periodoncias,2008-12-01,10,10
CUATRO CAÑADAS,atenciones odontologicas,periodoncias,2008-12-01,9,9
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,periodoncias,2008-12-01,4,4
CUEVO,atenciones odontologicas,periodoncias,2008-12-01,1,1
CULPINA,atenciones odontologicas,periodoncias,2008-12-01,2,2
EL ALTO,atenciones odontologicas,periodoncias,2008-12-01,286,286
EL PUENTE(STC),atenciones odontologicas,periodoncias,2008-12-01,4,4
EL PUENTE(TJA),atenciones odontologicas,periodoncias,2008-12-01,3,3
EL TORNO,atenciones odontologicas,periodoncias,2008-12-01,28,28
EL VILLAR,atenciones odontologicas,periodoncias,2008-12-01,2,2
ENTRE RIOS,atenciones odontologicas,periodoncias,2008-12-01,28,28
ENTRE RIOS,atenciones odontologicas,periodoncias,2008-12-01,4,4
FERNANDEZ ALONSO,atenciones odontologicas,periodoncias,2008-12-01,7,7
GENERAL SAAVEDRA,atenciones odontologicas,periodoncias,2008-12-01,3,3
GUANAY,atenciones odontologicas,periodoncias,2008-12-01,15,15
GUAQUI,atenciones odontologicas,periodoncias,2008-12-01,2,2
GUAYARAMERIN,atenciones odontologicas,periodoncias,2008-12-01,22,22
GUTIERREZ,atenciones odontologicas,periodoncias,2008-12-01,2,2
HUANUNI,atenciones odontologicas,periodoncias,2008-12-01,28,28
HUARACAJE,atenciones odontologicas,periodoncias,2008-12-01,25,25
HUAYLLAMARCA,atenciones odontologicas,periodoncias,2008-12-01,6,6
ICLA,atenciones odontologicas,periodoncias,2008-12-01,8,8
IRUPANA (VILLA DE LANZA),atenciones odontologicas,periodoncias,2008-12-01,1,1
LA ASUNTA,atenciones odontologicas,periodoncias,2008-12-01,1,1
LA GUARDIA,atenciones odontologicas,periodoncias,2008-12-01,24,24
LA PAZ,atenciones odontologicas,periodoncias,2008-12-01,1050,1050
LAGUNILLAS,atenciones odontologicas,periodoncias,2008-12-01,5,5
LICOMA PAMPA,atenciones odontologicas,periodoncias,2008-12-01,3,3
LLALLAGUA,atenciones odontologicas,periodoncias,2008-12-01,18,18
LLICA,atenciones odontologicas,periodoncias,2008-12-01,3,3
MACHACAMARCA,atenciones odontologicas,periodoncias,2008-12-01,4,4
MACHARETI,atenciones odontologicas,periodoncias,2008-12-01,3,3
MAGDALENA,atenciones odontologicas,periodoncias,2008-12-01,1,1
MAIRANA,atenciones odontologicas,periodoncias,2008-12-01,4,4
MAPIRI,atenciones odontologicas,periodoncias,2008-12-01,1,1
MECAPACA,atenciones odontologicas,periodoncias,2008-12-01,52,52
MINEROS,atenciones odontologicas,periodoncias,2008-12-01,5,5
MIZQUE,atenciones odontologicas,periodoncias,2008-12-01,24,24
MOJOCOYA,atenciones odontologicas,periodoncias,2008-12-01,2,2
MONTERO,atenciones odontologicas,periodoncias,2008-12-01,107,107
MOROCHATA,atenciones odontologicas,periodoncias,2008-12-01,4,4
OCURI,atenciones odontologicas,periodoncias,2008-12-01,8,8
OKINAWA,atenciones odontologicas,periodoncias,2008-12-01,21,21
OMEREQUE,atenciones odontologicas,periodoncias,2008-12-01,37,37
ORURO,atenciones odontologicas,periodoncias,2008-12-01,278,278
PADILLA,atenciones odontologicas,periodoncias,2008-12-01,7,7
PAILON,atenciones odontologicas,periodoncias,2008-12-01,13,13
PAMPA GRANDE,atenciones odontologicas,periodoncias,2008-12-01,2,2
PASORAPA,atenciones odontologicas,periodoncias,2008-12-01,5,5
PAZÑA,atenciones odontologicas,periodoncias,2008-12-01,4,4
POCOATA,atenciones odontologicas,periodoncias,2008-12-01,6,6
POCONA,atenciones odontologicas,periodoncias,2008-12-01,1,1
POJO (CBBA),atenciones odontologicas,periodoncias,2008-12-01,13,13
POOPO,atenciones odontologicas,periodoncias,2008-12-01,6,6
PORCO,atenciones odontologicas,periodoncias,2008-12-01,3,3
POROMA,atenciones odontologicas,periodoncias,2008-12-01,1,1
PORTACHUELO,atenciones odontologicas,periodoncias,2008-12-01,7,7
PORVENIR,atenciones odontologicas,periodoncias,2008-12-01,4,4
POSTRER VALLE,atenciones odontologicas,periodoncias,2008-12-01,4,4
POTOSI,atenciones odontologicas,periodoncias,2008-12-01,53,53
PUCARA,atenciones odontologicas,periodoncias,2008-12-01,2,2
PUCARANI,atenciones odontologicas,periodoncias,2008-12-01,4,4
PUERTO ACOSTA,atenciones odontologicas,periodoncias,2008-12-01,6,6
PUERTO SUAREZ,atenciones odontologicas,periodoncias,2008-12-01,1,1
PUERTO VILLARROEL,atenciones odontologicas,periodoncias,2008-12-01,21,21
PUNA,atenciones odontologicas,periodoncias,2008-12-01,3,3
PUNATA,atenciones odontologicas,periodoncias,2008-12-01,48,48
