municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
ATOCHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,449,449
AYATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,34,34
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,56,56
AZURDUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,27,27
BATALLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,10,10
BAURES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,23,23
BERMEJO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,161,161
BETANZOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,102,102
BOLPEBRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,4,4
BOYUIBE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,16,16
CABEZAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,72,72
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,37,37
CAJUATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,3,3
CALAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,30,30
CAMARGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,200,200
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,29,29
CAMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,400,400
CAPINOTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,54,54
CAQUIAVIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,12,12
CARACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,129,129
CARANAVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,92,92
CARAPARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,98,98
CARIPUYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,24,24
CATACORA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,1,1
CHALLAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,126,126
CHARAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,44,44
CHARAÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,4,4
CHAYANTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,11,11
CHOQUE COTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,11,11
CHUMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,7,7
CLIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,61,61
COBIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,181,181
COCHABAMBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,6638,6638
COIPASA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,6,6
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,150,150
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,15,15
COLOMI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,19,19
COLPA BELGICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,13,13
COLQUECHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,53,53
COLQUENCHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,17,17
COLQUIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,207,207
COMARAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,122,122
COMBAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,13,13
COPACABANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,17,17
CORIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,73,73
CORO CORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,2,2
COROICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,20,20
CORQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,39,39
COTAGAITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,174,174
COTOCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,121,121
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,11,11
CUEVO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,38,38
CULPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,19,19
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,53,53
CURVA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,2,2
DESAGUADERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,3,3
EL ALTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,3485,3485
EL CHORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,11,11
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,35,35
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,43,43
EL TORNO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,109,109
EL VILLAR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,8,8
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,70,70
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,64,64
EUCALIPTUS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,48,48
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,71,71
FILADELFIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,7,7
GENERAL SAAVEDRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,75,75
GUAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,7,7
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,4,4
GUTIERREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,51,51
HUACHACALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,17,17
HUANUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,172,172
HUARACAJE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,5,5
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,40,40
ICLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,8,8
INCAHUASI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,51,51
INQUISIVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,3,3
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,44,44
IXIAMAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,49,49
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,11,11
LA ASUNTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,6,6
LA GUARDIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,64,64
LA PAZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,8040,8040
LAGUNILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,35,35
LAJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,1,1
LICOMA PAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,1,1
LLALLAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,123,123
LLICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,11,11
LURIBAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,2,2
MACHACAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,123,123
MACHARETI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,40,40
MAGDALENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,21,21
MAIRANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,25,25
MALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,1,1
MAPIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,11,11
MECAPACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,9,9
MINEROS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,15,15
MIZQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,19,19
MOJOCOYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,6,6
MONTEAGUDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,88,88
MONTERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,335,335
MORO MORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,4,4
MOROCHATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,16,16
OCURI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,4,4
OKINAWA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,23,23
OMEREQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,26,26
ORURO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,3087,3087
PADCAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,255,255
PADILLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,97,97
PAILON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,14,14
PALCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,26,26
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,11,11
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,19,19
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,4,4
PASORAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,7,7
PAZÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,67,67
PELECHUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,4,4
POCOATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,33,33
POCONA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,5,5
POJO (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,55,55
POOPO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,93,93
PORCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,15,15
POROMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,25,25
PORONGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,15,15
PORTACHUELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,26,26
PORVENIR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,14,14
POSTRER VALLE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,4,4
POTOSI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,1264,1264
PRESTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,4,4
PUCARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,15,15
PUCARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,34,34
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,14,14
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,25,25
PUERTO GONZALO MORENO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,11,11
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,27,27
PUERTO RICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,2,2
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,68,68
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,73,73
PUNA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,30,30
PUNATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,130,130
QUILLACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,437,437
QUIME,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,218,218
QUIRUSILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,10,10
RAVELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,20,20
REYES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,38,38
RIBERALTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,132,132
ROBORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,75,75
RURRENABAQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,85,85
SABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,54,54
SACABA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,346,346
SACACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,8,8
SAIPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,114,114
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,9,9
SAMAIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,19,19
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,27,27
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,1,1
SAN BENITO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,112,112
SAN BORJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,75,75
SAN CARLOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,52,52
SAN IGNACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,218,218
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,192,192
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,15,15
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,59,59
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,23,23
SAN JULIAN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,4,4
SAN LORENZO(PND),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-05-01,1,1
