municipality,group,variable,month,Niños de 6 meses a menores de 2 años con dosis com,TOTAL
EXALTACION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,12,12
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,60,60
FILADELFIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,30,30
GENERAL SAAVEDRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,43,43
GUANAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,91,91
GUAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,27,27
GUAYARAMERIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,186,186
GUTIERREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,11,11
HUACARETA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,83,83
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,18,18
HUACHACALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,7,7
HUANUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,85,85
HUARACAJE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,18,18
HUAYLLAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,12,12
ICHOCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,14,14
ICLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,65,65
INCAHUASI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,267,267
INGAVI (HUMAITA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,7,7
INQUISIVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,53,53
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,79,79
IXIAMAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,17,17
JESUS DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,57,57
LA ASUNTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,27,27
LA GUARDIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,95,95
LA PAZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,1701,1701
LA RIVERA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,3,3
LAGUNILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,12,12
LAJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,78,78
LAS CARRERAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,34,34
LICOMA PAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,13,13
LLALLAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,34,34
LLICA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,7,7
LORETO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,14,14
LURIBAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,24,24
MACHACAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,16,16
MACHARETI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,81,81
MAGDALENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,2,2
MAIRANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,7,7
MALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,9,9
MAPIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,86,86
MECAPACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,45,45
MINEROS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,52,52
MIZQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,150,150
MOCOMOCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,68,68
MOJOCOYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,41,41
MONTEAGUDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,166,166
MONTERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,304,304
MORO MORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,4,4
MOROCHATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,104,104
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,23,23
NAZACARA DE PACAJES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,4,4
OCURI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,197,197
OKINAWA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,73,73
OMEREQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,39,39
ORURO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,766,766
PADCAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,51,51
PADILLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,89,89
PAILON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,13,13
PALCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,32,32
PALOS BLANCOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,71,71
PAMPA AULLAGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,15,15
PAMPA GRANDE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,56,56
PASORAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,14,14
PATACAMAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,59,59
PAZÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,11,11
PELECHUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,52,52
POCOATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,182,182
POCONA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,10,10
POJO (CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,56,56
POOPO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,34,34
PORCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,36,36
POROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,138,138
PORONGO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,11,11
PORTACHUELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,75,75
PORVENIR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,26,26
POSTRER VALLE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,9,9
POTOSI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,317,317
PRESTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,122,122
PUCARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,9,9
PUCARANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,141,141
PUERTO ACOSTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,83,83
PUERTO CARABUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,77,77
PUERTO GONZALO MORENO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,20,20
PUERTO PEREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,12,12
PUERTO QUIJARRO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,28,28
PUERTO RICO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,23,23
PUERTO SILES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,1,1
PUERTO SUAREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,28,28
PUERTO VILLARROEL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,149,149
PUNA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,57,57
PUNATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,66,66
QUILLACOLLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,375,375
QUIME,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,51,51
QUIRUSILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,2,2
RAVELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,248,248
REYES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,73,73
RIBERALTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,398,398
ROBORE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,80,80
RURRENABAQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,116,116
SABAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,19,19
SACABA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,216,216
SACABAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,13,13
SACACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,169,169
SAIPINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,39,39
SALINAS DE GARCI MENDOZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,65,65
SAMAIPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,28,28
SAN AGUSTIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,11,11
SAN ANDRES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,81,81
SAN ANDRES DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,19,19
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,20,20
SAN BENITO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,19,19
SAN BORJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,354,354
SAN BUENA VENTURA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,29,29
SAN CARLOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,109,109
SAN IGNACIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,46,46
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,284,284
SAN JAVIER(BNI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,9,9
SAN JAVIER(STC),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,7,7
SAN JOAQUIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,34,34
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,28,28
SAN JUAN DE YAPACANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,62,62
SAN JULIAN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,324,324
SAN LORENZO(PND),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,42,42
SAN LORENZO(TJA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,75,75
SAN LUCAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,384,384
SAN MATIAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,16,16
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,21,21
SAN PABLO DE LIPEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,18,18
SAN PEDRO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,105,105
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,236,236
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,32,32
SAN PEDRO DE QUEMES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,6,6
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,14,14
SAN PEDRO(PND),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,7,7
SAN RAFAEL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,40,40
SAN RAMON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,25,25
SAN RAMON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,23,23
SANTA ANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,55,55
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,4496,4496
SANTA ROSA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,13,13
SANTA ROSA DEL SARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,66,66
SANTIAGO DE CALLAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,6,6
SANTIAGO DE HUARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,12,12
SANTIAGO DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,14,14
SANTIVAÑES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,9,9
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,9,9
SAPAHAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,53,53
SENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,12,12
SICA SICA (VILLA AROMA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,66,66
SIPE SIPE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,126,126
SOPACHUY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,14,14
SORACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,51,51
SORATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,75,75
SUCRE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,920,920
TACACOMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,5,5
TACOBAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,11,11
TACOPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,27,27
TAHUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,15,15
TAPACARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,136,136
TARABUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,120,120
TARACO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,17,17
TARATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,30,30
TARIJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,537,537
TARVITA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,229,229
TEOPONTE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,12,12
TIAWANACU,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,48,48
TINGUIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,77,77
TIPUANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2008-03-01,53,53
