,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2017-04-01,0,0,1,4,0,0,0,20,1,4,0,0,0,0,30
ESCARA,atencion odontologica,exodoncia,2017-04-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
ESCOMA,atencion odontologica,exodoncia,2017-04-01,0,0,4,2,1,3,3,7,13,13,0,0,0,0,46
ESMERALDA,atencion odontologica,exodoncia,2017-04-01,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8
EUCALIPTUS,atencion odontologica,exodoncia,2017-04-01,2,0,3,5,0,2,7,8,0,0,0,0,0,0,27
EXALTACION,atencion odontologica,exodoncia,2017-04-01,0,0,18,26,2,4,8,11,0,0,0,0,0,0,69
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2017-04-01,0,0,9,15,1,2,0,5,2,4,0,0,0,0,38
FILADELFIA,atencion odontologica,exodoncia,2017-04-01,3,3,3,3,0,1,5,4,2,0,0,0,0,0,24
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2017-04-01,0,0,0,2,0,3,3,4,6,2,0,0,0,0,20
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2017-04-01,0,0,7,3,1,7,15,19,7,6,0,0,0,0,65
GUANAY,atencion odontologica,exodoncia,2017-04-01,1,0,2,1,0,1,5,9,1,2,0,0,0,0,22
GUAQUI,atencion odontologica,exodoncia,2017-04-01,0,0,3,1,5,3,7,22,12,14,0,0,0,0,67
GUAYARAMERIN,atencion odontologica,exodoncia,2017-04-01,8,7,21,30,9,10,14,22,12,3,0,0,0,0,136
GUTIERREZ,atencion odontologica,exodoncia,2017-04-01,3,4,11,12,11,8,26,40,10,9,0,0,0,0,134
HUACARETA,atencion odontologica,exodoncia,2017-04-01,0,0,1,0,1,0,2,6,3,5,0,0,0,0,18
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2017-04-01,0,0,1,4,0,0,3,7,2,0,0,0,0,0,17
HUACHACALLA,atencion odontologica,exodoncia,2017-04-01,0,0,0,1,0,0,0,3,1,1,0,0,0,0,6
HUANUNI,atencion odontologica,exodoncia,2017-04-01,8,28,76,22,36,27,72,85,10,9,0,0,0,0,373
HUARACAJE,atencion odontologica,exodoncia,2017-04-01,0,0,2,2,0,1,2,6,2,0,0,0,0,0,15
HUARINA,atencion odontologica,exodoncia,2017-04-01,0,0,2,1,1,2,3,9,4,4,0,0,0,0,26
HUATAJATA,atencion odontologica,exodoncia,2017-04-01,1,0,0,2,0,1,4,7,6,4,0,0,0,0,25
HUAYLLAMARCA,atencion odontologica,exodoncia,2017-04-01,0,0,5,2,0,2,0,8,2,0,0,0,0,0,19
HUMANATA,atencion odontologica,exodoncia,2017-04-01,4,0,0,0,0,1,1,6,27,29,0,0,0,0,68
ICHOCA,atencion odontologica,exodoncia,2017-04-01,0,0,1,2,1,2,1,4,19,13,0,0,0,0,43
ICLA,atencion odontologica,exodoncia,2017-04-01,0,0,4,1,7,5,15,21,19,7,0,0,0,0,79
INCAHUASI,atencion odontologica,exodoncia,2017-04-01,0,0,6,9,2,7,5,12,2,1,0,0,0,0,44
INGAVI (HUMAITA),atencion odontologica,exodoncia,2017-04-01,0,0,0,0,0,1,0,7,0,0,0,0,0,0,8
INQUISIVI,atencion odontologica,exodoncia,2017-04-01,0,0,2,4,4,8,5,14,15,5,0,0,0,0,57
IRUPANA (VILLA DE LANZA),atencion odontologica,exodoncia,2017-04-01,1,1,8,3,1,7,3,12,10,12,0,0,0,0,58
IXIAMAS,atencion odontologica,exodoncia,2017-04-01,3,0,1,4,3,0,4,3,8,6,0,0,0,0,32
JESUS DE MACHACA,atencion odontologica,exodoncia,2017-04-01,0,0,4,2,2,6,1,12,16,16,0,0,0,0,59
LA ASUNTA,atencion odontologica,exodoncia,2017-04-01,1,0,26,42,14,12,20,62,12,3,0,0,0,0,192
LA GUARDIA,atencion odontologica,exodoncia,2017-04-01,1,0,7,2,0,6,5,29,35,7,0,0,0,0,92
LA PAZ,atencion odontologica,exodoncia,2017-04-01,11,15,203,220,58,82,194,351,167,108,0,0,0,0,1409
LA RIVERA,atencion odontologica,exodoncia,2017-04-01,0,0,0,2,0,0,1,3,0,4,0,0,0,0,10
LAGUNILLAS,atencion odontologica,exodoncia,2017-04-01,0,0,2,2,1,1,6,18,1,0,0,0,0,0,31
LAJA,atencion odontologica,exodoncia,2017-04-01,0,0,3,10,4,6,13,18,13,28,0,0,0,0,95
LAS CARRERAS,atencion odontologica,exodoncia,2017-04-01,0,0,0,2,5,0,1,7,0,0,0,0,0,0,15
LICOMA PAMPA,atencion odontologica,exodoncia,2017-04-01,0,0,0,2,1,0,3,1,12,5,0,0,0,0,24
LLALLAGUA,atencion odontologica,exodoncia,2017-04-01,2,0,9,27,7,10,17,36,20,10,0,0,0,0,138
LLICA,atencion odontologica,exodoncia,2017-04-01,0,0,3,0,0,1,0,9,0,0,0,0,0,0,13
LORETO,atencion odontologica,exodoncia,2017-04-01,0,0,0,3,2,0,0,1,0,0,0,0,0,0,6
LURIBAY,atencion odontologica,exodoncia,2017-04-01,0,0,2,1,1,3,3,5,2,1,0,0,0,0,18
MACHACAMARCA,atencion odontologica,exodoncia,2017-04-01,0,0,4,8,0,3,1,8,2,2,0,0,0,0,28
MACHARETI,atencion odontologica,exodoncia,2017-04-01,0,0,0,2,1,1,5,12,5,0,0,0,0,0,26
MAGDALENA,atencion odontologica,exodoncia,2017-04-01,0,0,11,12,0,1,6,16,4,6,0,0,0,0,56
MAIRANA,atencion odontologica,exodoncia,2017-04-01,0,0,1,2,0,1,1,5,4,2,0,0,0,0,16
MALLA,atencion odontologica,exodoncia,2017-04-01,0,0,4,5,2,0,0,5,4,9,0,0,0,0,29
MAPIRI,atencion odontologica,exodoncia,2017-04-01,0,0,2,4,1,2,4,9,8,0,0,0,0,0,30
MECAPACA,atencion odontologica,exodoncia,2017-04-01,3,5,6,6,1,3,7,12,2,2,0,0,0,0,47
MINEROS,atencion odontologica,exodoncia,2017-04-01,0,0,1,1,0,2,0,0,1,1,0,0,0,0,6
MIZQUE,atencion odontologica,exodoncia,2017-04-01,1,0,6,4,4,4,9,10,3,12,0,0,0,0,53
MOCOMOCO,atencion odontologica,exodoncia,2017-04-01,0,1,5,7,3,8,24,33,15,21,0,0,0,0,117
MOJINETE,atencion odontologica,exodoncia,2017-04-01,0,0,1,3,0,1,2,3,0,2,0,0,0,0,12
MOJOCOYA,atencion odontologica,exodoncia,2017-04-01,0,0,4,5,1,4,4,41,15,5,0,0,0,0,79
MONTEAGUDO,atencion odontologica,exodoncia,2017-04-01,0,1,7,8,3,3,7,19,3,1,0,0,0,0,52
MONTERO,atencion odontologica,exodoncia,2017-04-01,2,1,36,34,9,7,29,65,247,217,0,0,0,0,647
MORO MORO,atencion odontologica,exodoncia,2017-04-01,0,0,0,0,0,0,2,5,0,1,0,0,0,0,8
MOROCHATA,atencion odontologica,exodoncia,2017-04-01,0,0,2,3,5,3,78,75,129,124,0,0,0,0,419
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,exodoncia,2017-04-01,0,0,2,1,0,0,0,2,0,1,0,0,0,0,6
OCURI,atencion odontologica,exodoncia,2017-04-01,0,0,3,4,2,3,1,31,21,23,0,0,0,0,88
OKINAWA,atencion odontologica,exodoncia,2017-04-01,0,0,1,4,1,3,1,5,1,0,0,0,0,0,16
OMEREQUE,atencion odontologica,exodoncia,2017-04-01,0,0,3,2,0,0,3,6,11,8,0,0,0,0,33
ORURO,atencion odontologica,exodoncia,2017-04-01,10,8,118,112,47,71,158,247,91,76,0,0,0,0,938
PADCAYA,atencion odontologica,exodoncia,2017-04-01,0,0,2,3,2,2,10,26,6,2,0,0,0,0,53
PADILLA,atencion odontologica,exodoncia,2017-04-01,0,1,8,6,3,2,20,27,16,17,0,0,0,0,100
PAILON,atencion odontologica,exodoncia,2017-04-01,0,1,7,4,0,4,8,30,0,0,0,0,0,0,54
PALCA,atencion odontologica,exodoncia,2017-04-01,2,2,5,4,1,5,10,11,8,2,0,0,0,0,50
PALOS BLANCOS,atencion odontologica,exodoncia,2017-04-01,4,0,7,7,6,5,16,20,21,11,0,0,0,0,97
PAMPA AULLAGAS,atencion odontologica,exodoncia,2017-04-01,0,0,13,15,0,1,0,2,0,2,0,0,0,0,33
PAMPA GRANDE,atencion odontologica,exodoncia,2017-04-01,0,0,0,0,0,3,0,0,3,8,0,0,0,0,14
PAPEL PAMPA,atencion odontologica,exodoncia,2017-04-01,0,0,0,1,0,2,4,10,27,4,0,0,0,0,48
PASORAPA,atencion odontologica,exodoncia,2017-04-01,0,0,0,2,0,0,3,0,1,1,0,0,0,0,7
PATACAMAYA,atencion odontologica,exodoncia,2017-04-01,0,0,2,6,3,3,2,11,11,1,0,0,0,0,39
PAZÑA,atencion odontologica,exodoncia,2017-04-01,0,0,13,16,0,0,5,2,1,2,0,0,0,0,39
PELECHUCO,atencion odontologica,exodoncia,2017-04-01,0,0,1,1,2,5,6,11,2,7,0,0,0,0,35
POCOATA,atencion odontologica,exodoncia,2017-04-01,0,0,1,3,2,9,6,24,24,67,0,0,0,0,136
POCONA,atencion odontologica,exodoncia,2017-04-01,0,1,53,27,5,2,3,12,13,8,0,0,0,0,124
POJO (CBBA),atencion odontologica,exodoncia,2017-04-01,0,2,8,12,1,1,5,8,12,4,0,0,0,0,53
POOPO,atencion odontologica,exodoncia,2017-04-01,0,0,7,9,3,5,6,9,2,0,0,0,0,0,41
PORCO,atencion odontologica,exodoncia,2017-04-01,1,0,0,0,0,1,0,5,5,2,0,0,0,0,14
POROMA,atencion odontologica,exodoncia,2017-04-01,0,0,23,25,6,5,19,82,11,15,0,0,0,0,186
PORONGO,atencion odontologica,exodoncia,2017-04-01,0,0,0,2,1,0,0,7,17,11,0,0,0,0,38
PORTACHUELO,atencion odontologica,exodoncia,2017-04-01,1,2,2,2,0,4,0,6,6,0,0,0,0,0,23
PORVENIR,atencion odontologica,exodoncia,2017-04-01,0,0,4,5,4,0,3,8,4,1,0,0,0,0,29
POSTRER VALLE,atencion odontologica,exodoncia,2017-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
POTOSI,atencion odontologica,exodoncia,2017-04-01,1,4,48,62,28,65,84,171,42,43,0,0,0,0,548
PRESTO,atencion odontologica,exodoncia,2017-04-01,0,1,10,8,1,2,10,32,3,10,0,0,0,0,77
PUCARA,atencion odontologica,exodoncia,2017-04-01,0,0,7,3,0,0,0,6,0,3,0,0,0,0,19
PUCARANI,atencion odontologica,exodoncia,2017-04-01,0,0,6,15,10,16,11,43,25,24,0,0,0,0,150
PUERTO ACOSTA,atencion odontologica,exodoncia,2017-04-01,1,0,4,5,4,4,3,15,6,6,0,0,0,0,48
PUERTO CARABUCO,atencion odontologica,exodoncia,2017-04-01,2,0,5,5,2,2,9,16,5,8,0,0,0,0,54
PUERTO GONZALO MORENO,atencion odontologica,exodoncia,2017-04-01,0,0,5,6,1,2,0,14,11,9,0,0,0,0,48
PUERTO PEREZ,atencion odontologica,exodoncia,2017-04-01,0,0,0,3,0,0,2,0,3,0,0,0,0,0,8
PUERTO QUIJARRO,atencion odontologica,exodoncia,2017-04-01,0,0,0,0,0,4,1,0,2,1,0,0,0,0,8
PUERTO RICO,atencion odontologica,exodoncia,2017-04-01,1,0,12,6,14,8,13,16,2,2,0,0,0,0,74
PUERTO SUAREZ,atencion odontologica,exodoncia,2017-04-01,0,5,1,0,1,7,0,6,11,3,0,0,0,0,34
PUERTO VILLARROEL,atencion odontologica,exodoncia,2017-04-01,3,4,10,7,0,2,4,20,10,11,0,0,0,0,71
PUNA,atencion odontologica,exodoncia,2017-04-01,0,0,2,4,5,3,12,18,11,15,0,0,0,0,70
PUNATA,atencion odontologica,exodoncia,2017-04-01,0,0,7,6,0,10,1,3,13,9,0,0,0,0,49
QUIABAYA,atencion odontologica,exodoncia,2017-04-01,1,0,2,2,2,3,5,9,1,0,0,0,0,0,25
QUILLACOLLO,atencion odontologica,exodoncia,2017-04-01,19,15,26,39,60,52,33,57,69,44,0,0,0,0,414
QUIME,atencion odontologica,exodoncia,2017-04-01,0,1,5,16,1,2,10,17,6,16,0,0,0,0,74
QUIRUSILLAS,atencion odontologica,exodoncia,2017-04-01,0,0,0,0,1,0,0,4,4,1,0,0,0,0,10
RAVELO,atencion odontologica,exodoncia,2017-04-01,0,0,5,1,2,2,8,21,29,19,0,0,0,0,87
REYES,atencion odontologica,exodoncia,2017-04-01,1,2,3,4,1,3,11,2,6,5,0,0,0,0,38
RIBERALTA,atencion odontologica,exodoncia,2017-04-01,2,3,14,30,30,29,19,42,8,11,0,0,0,0,188
ROBORE,atencion odontologica,exodoncia,2017-04-01,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3
RURRENABAQUE,atencion odontologica,exodoncia,2017-04-01,2,0,7,6,4,5,5,3,5,4,0,0,0,0,41
SABAYA,atencion odontologica,exodoncia,2017-04-01,0,0,3,11,0,4,7,4,2,1,0,0,0,0,32
SACABA,atencion odontologica,exodoncia,2017-04-01,8,8,109,82,10,14,19,30,19,14,0,0,0,0,313
SACABAMBA,atencion odontologica,exodoncia,2017-04-01,0,0,0,0,0,3,1,4,4,2,0,0,0,0,14
SACACA,atencion odontologica,exodoncia,2017-04-01,2,0,9,4,6,8,9,25,14,8,0,0,0,0,85
SAIPINA,atencion odontologica,exodoncia,2017-04-01,0,0,6,2,0,1,3,6,3,3,0,0,0,0,24
SALINAS DE GARCI MENDOZA,atencion odontologica,exodoncia,2017-04-01,0,0,13,17,2,0,13,12,5,5,0,0,0,0,67
SAMAIPATA,atencion odontologica,exodoncia,2017-04-01,0,1,2,4,0,1,1,5,2,3,0,0,0,0,19
SAN AGUSTIN,atencion odontologica,exodoncia,2017-04-01,0,0,2,2,1,0,0,0,0,0,0,0,0,0,5
SAN ANDRES,atencion odontologica,exodoncia,2017-04-01,0,0,10,13,1,5,4,20,9,6,0,0,0,0,68
SAN ANDRES DE MACHACA,atencion odontologica,exodoncia,2017-04-01,0,0,1,3,1,1,3,9,1,5,0,0,0,0,24
SAN ANTONIO DE LOMERIO,atencion odontologica,exodoncia,2017-04-01,0,0,3,0,0,0,1,2,0,0,0,0,0,0,6
SAN BENITO,atencion odontologica,exodoncia,2017-04-01,0,0,1,3,0,0,0,1,3,6,0,0,0,0,14
SAN BORJA,atencion odontologica,exodoncia,2017-04-01,0,0,5,7,4,5,16,20,9,2,0,0,0,0,68
SAN BUENA VENTURA,atencion odontologica,exodoncia,2017-04-01,0,0,4,3,0,2,1,8,3,1,0,0,0,0,22
SAN CARLOS,atencion odontologica,exodoncia,2017-04-01,1,0,16,13,5,6,9,14,11,14,0,0,0,0,89
SAN IGNACIO,atencion odontologica,exodoncia,2017-04-01,0,0,14,16,5,5,11,36,6,2,0,0,0,0,95
SAN IGNACIO DE VELASCO,atencion odontologica,exodoncia,2017-04-01,1,1,4,4,0,1,3,13,25,16,0,0,0,0,68
SAN JAVIER(BNI),atencion odontologica,exodoncia,2017-04-01,0,0,1,2,2,1,0,4,1,0,0,0,0,0,11
SAN JAVIER(STC),atencion odontologica,exodoncia,2017-04-01,0,0,1,2,0,0,1,4,7,1,0,0,0,0,16
SAN JOAQUIN,atencion odontologica,exodoncia,2017-04-01,0,0,0,0,0,0,1,11,2,3,0,0,0,0,17
SAN JOSE DE CHIQUITOS,atencion odontologica,exodoncia,2017-04-01,0,0,7,3,5,6,17,17,4,3,0,0,0,0,62
SAN JUAN DE YAPACANI,atencion odontologica,exodoncia,2017-04-01,0,0,2,3,0,3,0,5,12,0,0,0,0,0,25
SAN JULIAN,atencion odontologica,exodoncia,2017-04-01,0,1,13,5,2,1,3,6,5,2,0,0,0,0,38
SAN LORENZO(PND),atencion odontologica,exodoncia,2017-04-01,2,3,1,2,2,1,3,2,0,2,0,0,0,0,18
SAN LORENZO(TJA),atencion odontologica,exodoncia,2017-04-01,1,0,26,34,3,12,19,47,6,4,0,0,0,0,152
SAN LUCAS,atencion odontologica,exodoncia,2017-04-01,1,0,4,11,7,6,12,35,20,16,0,0,0,0,112
SAN MATIAS,atencion odontologica,exodoncia,2017-04-01,11,13,4,0,3,2,5,4,5,9,0,0,0,0,56
SAN MIGUEL DE VELASCO,atencion odontologica,exodoncia,2017-04-01,2,1,3,3,0,2,2,12,0,3,0,0,0,0,28
SAN PABLO DE LIPEZ,atencion odontologica,exodoncia,2017-04-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
SAN PEDRO,atencion odontologica,exodoncia,2017-04-01,0,0,6,15,1,2,6,7,5,3,0,0,0,0,45
SAN PEDRO DE BUENA VISTA,atencion odontologica,exodoncia,2017-04-01,0,0,3,6,2,5,9,14,9,14,0,0,0,0,62
SAN PEDRO DE CURAHUARA,atencion odontologica,exodoncia,2017-04-01,0,0,2,2,1,1,2,0,1,1,0,0,0,0,10
SAN PEDRO DE QUEMES,atencion odontologica,exodoncia,2017-04-01,0,0,1,0,0,0,1,2,4,0,0,0,0,0,8
SAN PEDRO DE TIQUINA,atencion odontologica,exodoncia,2017-04-01,0,0,2,0,10,3,8,2,2,6,0,0,0,0,33
SAN PEDRO(PND),atencion odontologica,exodoncia,2017-04-01,0,0,8,6,1,0,5,9,6,1,0,0,0,0,36
SAN RAFAEL,atencion odontologica,exodoncia,2017-04-01,0,0,2,11,0,1,2,6,7,1,0,0,0,0,30
SAN RAMON SCZ,atencion odontologica,exodoncia,2017-04-01,1,1,0,1,1,0,1,1,1,1,0,0,0,0,8
SANTA ANA,atencion odontologica,exodoncia,2017-04-01,0,0,9,12,1,3,7,9,12,5,0,0,0,0,58
SANTA CRUZ DE LA SIERRA,atencion odontologica,exodoncia,2017-04-01,12,8,105,107,25,43,119,286,190,109,0,0,0,0,1004
SANTA ROSA,atencion odontologica,exodoncia,2017-04-01,0,0,2,5,1,4,4,6,0,0,0,0,0,0,22
SANTA ROSA DEL SARA,atencion odontologica,exodoncia,2017-04-01,0,0,4,2,1,2,6,9,7,8,0,0,0,0,39
SANTIAGO DE CALLAPA,atencion odontologica,exodoncia,2017-04-01,0,0,0,0,0,0,0,12,2,10,0,0,0,0,24
SANTIAGO DE HUARI,atencion odontologica,exodoncia,2017-04-01,0,0,8,5,1,0,4,4,5,1,0,0,0,0,28
SANTIAGO DE HUATA,atencion odontologica,exodoncia,2017-04-01,0,0,1,1,1,0,2,11,11,21,0,0,0,0,48
SANTIAGO DE MACHACA,atencion odontologica,exodoncia,2017-04-01,0,0,6,1,0,2,6,9,0,5,0,0,0,0,29
SANTIVAÑES,atencion odontologica,exodoncia,2017-04-01,0,0,1,0,0,0,1,1,1,10,0,0,0,0,14
SANTUARIO DE QUILLACAS,atencion odontologica,exodoncia,2017-04-01,0,0,2,0,3,1,0,2,0,0,0,0,0,0,8
SAPAHAQUI,atencion odontologica,exodoncia,2017-04-01,0,0,3,3,2,3,7,10,8,8,0,0,0,0,44
SENA,atencion odontologica,exodoncia,2017-04-01,8,12,15,18,3,4,8,17,4,4,0,0,0,0,93
SHINAOTA,atencion odontologica,exodoncia,2017-04-01,1,0,3,3,0,0,0,8,9,6,0,0,0,0,30
SICA SICA (VILLA AROMA),atencion odontologica,exodoncia,2017-04-01,1,0,2,3,1,2,2,6,13,23,0,0,0,0,53
SICAYA,atencion odontologica,exodoncia,2017-04-01,0,0,1,1,0,0,1,1,0,2,0,0,0,0,6
SIPE SIPE,atencion odontologica,exodoncia,2017-04-01,0,1,14,11,0,2,6,15,10,3,0,0,0,0,62
SOPACHUY,atencion odontologica,exodoncia,2017-04-01,0,0,2,2,0,4,5,26,3,1,0,0,0,0,43
SORACACHI,atencion odontologica,exodoncia,2017-04-01,1,0,5,6,0,2,3,4,0,1,0,0,0,0,22
SORATA,atencion odontologica,exodoncia,2017-04-01,0,1,2,8,2,6,7,12,4,19,0,0,0,0,61
SUCRE,atencion odontologica,exodoncia,2017-04-01,7,15,123,159,17,18,75,127,74,68,0,0,0,0,683
TACACHI,atencion odontologica,exodoncia,2017-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TACACOMA,atencion odontologica,exodoncia,2017-04-01,1,0,3,8,0,2,8,16,5,0,0,0,0,0,43
TACOPAYA,atencion odontologica,exodoncia,2017-04-01,0,2,3,0,1,5,6,10,8,5,0,0,0,0,40
TAHUA,atencion odontologica,exodoncia,2017-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
TAPACARI,atencion odontologica,exodoncia,2017-04-01,0,0,8,7,3,5,6,17,7,10,0,0,0,0,63
TARABUCO,atencion odontologica,exodoncia,2017-04-01,0,0,0,3,2,4,7,14,13,17,0,0,0,0,60
TARACO,atencion odontologica,exodoncia,2017-04-01,0,0,5,6,4,2,2,10,8,15,0,0,0,0,52
TARATA,atencion odontologica,exodoncia,2017-04-01,0,0,1,1,0,1,3,5,1,4,0,0,0,0,16
TARIJA,atencion odontologica,exodoncia,2017-04-01,3,2,106,118,36,64,89,190,29,35,0,0,0,0,672
TARVITA,atencion odontologica,exodoncia,2017-04-01,0,0,4,4,4,7,15,24,5,8,0,0,0,0,71
TEOPONTE,atencion odontologica,exodoncia,2017-04-01,2,1,10,11,3,4,12,14,1,1,0,0,0,0,59
TIAWANACU,atencion odontologica,exodoncia,2017-04-01,0,1,3,5,2,6,6,9,9,4,0,0,0,0,45
TINGUIPAYA,atencion odontologica,exodoncia,2017-04-01,0,0,4,5,3,7,14,22,17,38,0,0,0,0,110
TIPUANI,atencion odontologica,exodoncia,2017-04-01,0,1,1,0,0,1,6,0,0,0,0,0,0,0,9
TIQUIPAYA,atencion odontologica,exodoncia,2017-04-01,1,4,20,8,2,3,2,33,12,12,0,0,0,0,97
TIRAQUE (CBBA),atencion odontologica,exodoncia,2017-04-01,0,0,4,5,0,2,2,11,3,5,0,0,0,0,32
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,exodoncia,2017-04-01,3,0,1,5,1,0,3,3,0,7,0,0,0,0,23
TOCO,atencion odontologica,exodoncia,2017-04-01,0,0,1,1,0,0,1,0,5,15,0,0,0,0,23
TODOS SANTOS,atencion odontologica,exodoncia,2017-04-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
TOLATA,atencion odontologica,exodoncia,2017-04-01,0,0,1,8,0,3,0,4,1,9,0,0,0,0,26
TOLEDO,atencion odontologica,exodoncia,2017-04-01,0,0,3,10,0,3,0,11,0,2,0,0,0,0,29
TOMAVE,atencion odontologica,exodoncia,2017-04-01,0,0,5,11,2,7,1,12,12,7,0,0,0,0,57
TOMINA,atencion odontologica,exodoncia,2017-04-01,0,0,7,7,0,3,5,20,7,4,0,0,0,0,53
TORO TORO,atencion odontologica,exodoncia,2017-04-01,0,0,1,2,1,0,5,7,5,1,0,0,0,0,22
TOTORA(CBBA),atencion odontologica,exodoncia,2017-04-01,0,0,3,10,1,3,7,15,3,9,0,0,0,0,51
TOTORA(ORR),atencion odontologica,exodoncia,2017-04-01,1,0,6,7,1,1,5,21,11,11,0,0,0,0,64
TRIGAL,atencion odontologica,exodoncia,2017-04-01,1,0,0,2,1,1,1,8,0,2,0,0,0,0,16
TRINIDAD,atencion odontologica,exodoncia,2017-04-01,5,9,56,68,16,16,62,96,31,18,0,0,0,0,377
TUPIZA,atencion odontologica,exodoncia,2017-04-01,1,0,14,20,5,5,29,17,12,21,0,0,0,0,124
TURCO,atencion odontologica,exodoncia,2017-04-01,0,0,1,3,0,1,2,7,5,6,0,0,0,0,25
UMALA,atencion odontologica,exodoncia,2017-04-01,0,0,1,6,0,1,0,2,2,3,0,0,0,0,15
UNCIA,atencion odontologica,exodoncia,2017-04-01,0,0,7,8,1,3,7,5,12,11,0,0,0,0,54
URIONDO (A. CONCEPCION),atencion odontologica,exodoncia,2017-04-01,1,0,13,5,1,3,12,29,4,7,0,0,0,0,75
UYUNI,atencion odontologica,exodoncia,2017-04-01,0,0,4,6,4,9,8,27,10,17,0,0,0,0,85
VACAS,atencion odontologica,exodoncia,2017-04-01,2,5,4,5,0,4,2,5,3,9,0,0,0,0,39
VALLEGRANDE,atencion odontologica,exodoncia,2017-04-01,0,0,4,6,1,1,3,8,3,5,0,0,0,0,31
VIACHA,atencion odontologica,exodoncia,2017-04-01,12,10,40,27,10,16,21,80,39,32,0,0,0,0,287
VILA VILA,atencion odontologica,exodoncia,2017-04-01,0,0,0,0,0,0,0,5,1,6,0,0,0,0,12
VILLA CHARCAS,atencion odontologica,exodoncia,2017-04-01,0,0,21,18,3,1,4,11,1,3,0,0,0,0,62
VILLA MONTES,atencion odontologica,exodoncia,2017-04-01,0,0,31,28,11,18,54,65,14,23,0,0,0,0,244
VILLA NUEVA (LOMA ALTA),atencion odontologica,exodoncia,2017-04-01,0,0,0,4,1,0,1,1,0,0,0,0,0,0,7
VILLA RIVERO,atencion odontologica,exodoncia,2017-04-01,0,0,1,0,0,0,0,3,3,0,0,0,0,0,7
VILLA SERRANO,atencion odontologica,exodoncia,2017-04-01,0,0,4,9,1,0,2,7,2,3,0,0,0,0,28
VILLA TUNARI,atencion odontologica,exodoncia,2017-04-01,5,3,9,11,0,6,13,26,22,7,0,0,0,0,102
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,exodoncia,2017-04-01,0,0,2,5,1,0,6,27,4,0,0,0,0,0,45
VILLAZON,atencion odontologica,exodoncia,2017-04-01,0,1,19,10,0,4,15,26,16,22,0,0,0,0,113
VINTO,atencion odontologica,exodoncia,2017-04-01,1,5,0,0,0,0,1,27,11,23,0,0,0,0,68
VITICHI,atencion odontologica,exodoncia,2017-04-01,0,0,0,4,0,2,5,15,14,16,0,0,0,0,56
WALDO BALLIVIAN,atencion odontologica,exodoncia,2017-04-01,0,0,3,0,1,4,3,0,3,0,0,0,0,0,14
WARNES,atencion odontologica,exodoncia,2017-04-01,1,1,7,4,0,4,5,26,6,11,0,0,0,0,65
YACO,atencion odontologica,exodoncia,2017-04-01,0,0,2,0,4,3,2,4,3,3,0,0,0,0,21
YACUIBA,atencion odontologica,exodoncia,2017-04-01,0,0,42,26,18,12,42,73,16,16,0,0,0,0,245
YAMPARAEZ,atencion odontologica,exodoncia,2017-04-01,0,0,2,0,1,0,4,6,2,15,0,0,0,0,30
YANACACHI,atencion odontologica,exodoncia,2017-04-01,0,1,3,8,1,0,1,4,1,0,0,0,0,0,19
YAPACANI,atencion odontologica,exodoncia,2017-04-01,8,1,9,6,0,4,2,20,21,10,0,0,0,0,81
YOCALLA,atencion odontologica,exodoncia,2017-04-01,0,0,2,6,1,3,7,2,9,9,0,0,0,0,39
YOTALA,atencion odontologica,exodoncia,2017-04-01,1,0,6,6,2,3,8,8,3,6,0,0,0,0,43
YUNCHARA,atencion odontologica,exodoncia,2017-04-01,1,0,23,15,0,1,6,8,2,2,0,0,0,0,58
YUNGUYO DE LITORAL,atencion odontologica,exodoncia,2017-04-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,exodoncia,2017-04-01,0,0,6,4,1,4,5,16,5,1,0,0,0,0,42
ACACIO,atencion odontologica,exodoncia,2017-05-01,0,0,2,0,0,0,2,4,1,1,0,0,0,0,10
