,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
INCAHUASI,atencion odontologica,restauraciones,2017-04-01,2,5,0,6,0,8,8,19,0,2,0,0,0,0,50
INGAVI (HUMAITA),atencion odontologica,restauraciones,2017-04-01,0,2,0,0,0,0,0,2,2,0,0,0,0,0,6
INQUISIVI,atencion odontologica,restauraciones,2017-04-01,4,8,2,1,0,14,4,19,3,3,0,0,0,0,58
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2017-04-01,56,78,6,4,1,8,11,25,13,12,0,0,0,0,214
IXIAMAS,atencion odontologica,restauraciones,2017-04-01,8,2,3,5,5,5,1,21,3,0,0,0,0,0,53
JESUS DE MACHACA,atencion odontologica,restauraciones,2017-04-01,12,11,6,15,12,11,8,19,15,26,0,0,0,0,135
LA ASUNTA,atencion odontologica,restauraciones,2017-04-01,38,35,19,30,6,36,39,106,1,0,0,0,0,0,310
LA GUARDIA,atencion odontologica,restauraciones,2017-04-01,84,123,1,12,0,15,2,84,14,12,0,0,0,0,347
LA PAZ,atencion odontologica,restauraciones,2017-04-01,1454,1607,907,924,329,640,1680,3727,489,442,0,0,0,0,12199
LA RIVERA,atencion odontologica,restauraciones,2017-04-01,0,0,1,4,0,6,0,1,2,5,0,0,0,0,19
LAGUNILLAS,atencion odontologica,restauraciones,2017-04-01,3,0,6,10,6,15,27,70,2,0,0,0,0,0,139
LAJA,atencion odontologica,restauraciones,2017-04-01,16,11,1,1,0,2,0,15,4,4,0,0,0,0,54
LAS CARRERAS,atencion odontologica,restauraciones,2017-04-01,1,1,3,12,8,7,13,26,5,0,0,0,0,0,76
LICOMA PAMPA,atencion odontologica,restauraciones,2017-04-01,3,1,0,0,0,0,0,2,0,0,0,0,0,0,6
LLALLAGUA,atencion odontologica,restauraciones,2017-04-01,91,101,11,12,4,25,13,92,15,7,0,0,0,0,371
LLICA,atencion odontologica,restauraciones,2017-04-01,0,0,4,0,2,3,0,10,0,0,0,0,0,0,19
LORETO,atencion odontologica,restauraciones,2017-04-01,1,0,1,0,0,0,2,3,1,0,0,0,0,0,8
LURIBAY,atencion odontologica,restauraciones,2017-04-01,0,1,0,1,0,1,0,2,1,1,0,0,0,0,7
MACHACAMARCA,atencion odontologica,restauraciones,2017-04-01,11,24,27,14,8,2,17,89,89,83,0,0,0,0,364
MACHARETI,atencion odontologica,restauraciones,2017-04-01,6,7,0,5,4,9,14,28,2,5,0,0,0,0,80
MAGDALENA,atencion odontologica,restauraciones,2017-04-01,3,2,12,6,3,8,8,30,1,4,0,0,0,0,77
MAIRANA,atencion odontologica,restauraciones,2017-04-01,3,17,5,1,4,10,2,28,2,1,0,0,0,0,73
MALLA,atencion odontologica,restauraciones,2017-04-01,4,4,0,0,0,4,0,9,6,5,0,0,0,0,32
MAPIRI,atencion odontologica,restauraciones,2017-04-01,9,15,4,2,0,14,8,47,1,0,0,0,0,0,100
MECAPACA,atencion odontologica,restauraciones,2017-04-01,12,47,3,8,1,0,3,23,0,0,0,0,0,0,97
MINEROS,atencion odontologica,restauraciones,2017-04-01,16,17,0,1,0,1,0,25,0,1,0,0,0,0,61
MIZQUE,atencion odontologica,restauraciones,2017-04-01,6,9,3,6,1,3,5,17,0,1,0,0,0,0,51
MOCOMOCO,atencion odontologica,restauraciones,2017-04-01,2,2,0,0,2,2,5,7,8,3,0,0,0,0,31
MOJINETE,atencion odontologica,restauraciones,2017-04-01,2,2,0,0,0,2,0,0,0,0,0,0,0,0,6
MOJOCOYA,atencion odontologica,restauraciones,2017-04-01,1,0,26,4,16,20,11,45,6,0,0,0,0,0,129
MONTEAGUDO,atencion odontologica,restauraciones,2017-04-01,57,49,17,17,3,32,39,140,9,1,0,0,0,0,364
MONTERO,atencion odontologica,restauraciones,2017-04-01,57,33,75,109,23,86,52,261,154,111,0,0,0,0,961
MORO MORO,atencion odontologica,restauraciones,2017-04-01,3,2,1,0,1,0,7,7,1,0,0,0,0,0,22
MOROCHATA,atencion odontologica,restauraciones,2017-04-01,3,2,1,0,7,7,2,19,15,23,0,0,0,0,79
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,restauraciones,2017-04-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,restauraciones,2017-04-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
OCURI,atencion odontologica,restauraciones,2017-04-01,4,11,2,0,0,6,16,14,5,4,0,0,0,0,62
OKINAWA,atencion odontologica,restauraciones,2017-04-01,3,2,0,2,1,1,1,17,0,0,0,0,0,0,27
OMEREQUE,atencion odontologica,restauraciones,2017-04-01,6,6,0,8,0,9,0,4,4,0,0,0,0,0,37
ORURO,atencion odontologica,restauraciones,2017-04-01,456,524,351,341,229,320,817,1252,220,119,0,0,0,0,4629
PADCAYA,atencion odontologica,restauraciones,2017-04-01,0,0,23,9,9,22,21,43,1,0,0,0,0,0,128
PADILLA,atencion odontologica,restauraciones,2017-04-01,19,12,21,20,4,25,22,47,4,2,0,0,0,0,176
PAILON,atencion odontologica,restauraciones,2017-04-01,14,17,21,14,8,12,23,9,7,5,0,0,0,0,130
PALCA,atencion odontologica,restauraciones,2017-04-01,27,20,2,8,4,6,6,25,13,0,0,0,0,0,111
PALOS BLANCOS,atencion odontologica,restauraciones,2017-04-01,65,50,13,17,5,24,7,64,11,2,0,0,0,0,258
PAMPA AULLAGAS,atencion odontologica,restauraciones,2017-04-01,14,5,14,16,0,0,2,6,0,1,0,0,0,0,58
PAMPA GRANDE,atencion odontologica,restauraciones,2017-04-01,6,4,2,0,0,3,2,4,0,0,0,0,0,0,21
PAPEL PAMPA,atencion odontologica,restauraciones,2017-04-01,6,0,2,6,0,2,2,14,12,2,0,0,0,0,46
PASORAPA,atencion odontologica,restauraciones,2017-04-01,3,6,1,3,0,0,5,10,7,13,0,0,0,0,48
PATACAMAYA,atencion odontologica,restauraciones,2017-04-01,46,65,11,6,0,8,1,10,4,3,0,0,0,0,154
PAZÑA,atencion odontologica,restauraciones,2017-04-01,9,9,10,22,1,3,5,3,2,0,0,0,0,0,64
PELECHUCO,atencion odontologica,restauraciones,2017-04-01,19,16,2,0,0,2,0,11,0,4,0,0,0,0,54
POCOATA,atencion odontologica,restauraciones,2017-04-01,23,41,0,0,0,9,2,36,14,23,0,0,0,0,148
POCONA,atencion odontologica,restauraciones,2017-04-01,44,24,94,48,2,5,8,29,7,2,0,0,0,0,263
POJO (CBBA),atencion odontologica,restauraciones,2017-04-01,39,25,49,51,0,1,18,41,1,2,0,0,0,0,227
POOPO,atencion odontologica,restauraciones,2017-04-01,32,25,16,21,21,23,46,68,16,21,0,0,0,0,289
PORCO,atencion odontologica,restauraciones,2017-04-01,16,5,3,2,0,3,3,27,0,1,0,0,0,0,60
POROMA,atencion odontologica,restauraciones,2017-04-01,24,13,36,54,21,36,40,59,3,2,0,0,0,0,288
PORONGO,atencion odontologica,restauraciones,2017-04-01,1,0,0,0,0,1,0,10,0,0,0,0,0,0,12
PORTACHUELO,atencion odontologica,restauraciones,2017-04-01,9,7,1,6,1,10,1,10,0,0,0,0,0,0,45
PORVENIR,atencion odontologica,restauraciones,2017-04-01,5,1,0,1,1,5,2,13,2,1,0,0,0,0,31
POSTRER VALLE,atencion odontologica,restauraciones,2017-04-01,4,7,2,0,3,0,2,4,0,0,0,0,0,0,22
POTOSI,atencion odontologica,restauraciones,2017-04-01,291,266,145,183,161,209,210,627,95,98,0,0,0,0,2285
PRESTO,atencion odontologica,restauraciones,2017-04-01,2,6,16,23,3,35,12,40,2,1,0,0,0,0,140
PUCARA,atencion odontologica,restauraciones,2017-04-01,0,0,0,0,9,2,6,10,0,0,0,0,0,0,27
PUCARANI,atencion odontologica,restauraciones,2017-04-01,30,41,8,26,5,20,14,60,15,9,0,0,0,0,228
PUERTO ACOSTA,atencion odontologica,restauraciones,2017-04-01,2,0,0,3,1,3,2,3,0,4,0,0,0,0,18
PUERTO CARABUCO,atencion odontologica,restauraciones,2017-04-01,6,4,5,7,5,5,0,12,1,0,0,0,0,0,45
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2017-04-01,43,19,11,20,0,9,4,17,11,0,0,0,0,0,134
PUERTO PEREZ,atencion odontologica,restauraciones,2017-04-01,8,10,3,3,0,1,0,1,2,1,0,0,0,0,29
PUERTO QUIJARRO,atencion odontologica,restauraciones,2017-04-01,15,4,25,8,0,3,1,19,6,4,0,0,0,0,85
PUERTO RICO,atencion odontologica,restauraciones,2017-04-01,0,12,3,6,3,8,7,18,0,0,0,0,0,0,57
PUERTO SUAREZ,atencion odontologica,restauraciones,2017-04-01,11,20,0,0,0,1,0,24,6,8,0,0,0,0,70
PUERTO VILLARROEL,atencion odontologica,restauraciones,2017-04-01,95,81,15,12,16,77,40,175,18,9,0,0,0,0,538
PUNA,atencion odontologica,restauraciones,2017-04-01,14,7,8,12,8,27,6,47,9,2,0,0,0,0,140
PUNATA,atencion odontologica,restauraciones,2017-04-01,50,42,24,33,12,43,21,62,10,16,0,0,0,0,313
QUIABAYA,atencion odontologica,restauraciones,2017-04-01,3,3,1,0,0,4,0,6,0,0,0,0,0,0,17
QUILLACOLLO,atencion odontologica,restauraciones,2017-04-01,236,218,173,150,70,149,262,461,101,71,0,0,0,0,1891
QUIME,atencion odontologica,restauraciones,2017-04-01,34,61,3,6,1,4,53,44,5,2,0,0,0,0,213
QUIRUSILLAS,atencion odontologica,restauraciones,2017-04-01,3,7,3,2,0,0,3,13,0,0,0,0,0,0,31
RAVELO,atencion odontologica,restauraciones,2017-04-01,18,24,2,1,3,13,5,27,5,9,0,0,0,0,107
REYES,atencion odontologica,restauraciones,2017-04-01,1,0,1,3,4,5,13,16,6,0,0,0,0,0,49
RIBERALTA,atencion odontologica,restauraciones,2017-04-01,23,30,4,7,6,42,12,91,1,0,0,0,0,0,216
ROBORE,atencion odontologica,restauraciones,2017-04-01,10,11,4,5,0,8,0,23,2,0,0,0,0,0,63
RURRENABAQUE,atencion odontologica,restauraciones,2017-04-01,14,24,21,26,17,19,19,25,17,9,0,0,0,0,191
SABAYA,atencion odontologica,restauraciones,2017-04-01,1,4,20,28,10,7,2,14,13,11,0,0,0,0,110
SACABA,atencion odontologica,restauraciones,2017-04-01,275,311,198,322,112,206,89,314,68,50,0,0,0,0,1945
SACABAMBA,atencion odontologica,restauraciones,2017-04-01,8,2,3,0,0,2,0,5,0,1,0,0,0,0,21
SACACA,atencion odontologica,restauraciones,2017-04-01,4,12,6,2,3,2,2,17,4,3,0,0,0,0,55
SAIPINA,atencion odontologica,restauraciones,2017-04-01,32,7,0,0,1,3,5,16,2,4,0,0,0,0,70
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2017-04-01,48,63,46,70,12,10,33,42,11,6,0,0,0,0,341
SAMAIPATA,atencion odontologica,restauraciones,2017-04-01,14,5,8,6,2,9,4,34,4,3,0,0,0,0,89
SAN AGUSTIN,atencion odontologica,restauraciones,2017-04-01,0,0,0,1,1,3,0,3,0,0,0,0,0,0,8
SAN ANDRES,atencion odontologica,restauraciones,2017-04-01,8,4,14,12,0,25,11,38,0,0,0,0,0,0,112
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2017-04-01,0,12,1,1,1,0,5,4,7,9,0,0,0,0,40
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2017-04-01,0,0,0,0,0,0,0,1,3,4,0,0,0,0,8
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2017-04-01,3,0,0,0,2,2,0,5,1,1,0,0,0,0,14
SAN BENITO,atencion odontologica,restauraciones,2017-04-01,24,34,3,0,2,0,3,24,1,15,0,0,0,0,106
SAN BORJA,atencion odontologica,restauraciones,2017-04-01,20,25,10,9,6,27,13,94,20,26,0,0,0,0,250
SAN BUENA VENTURA,atencion odontologica,restauraciones,2017-04-01,4,10,4,2,0,6,8,26,2,3,0,0,0,0,65
SAN CARLOS,atencion odontologica,restauraciones,2017-04-01,24,25,88,105,22,26,25,36,11,8,0,0,0,0,370
SAN IGNACIO,atencion odontologica,restauraciones,2017-04-01,22,9,60,37,26,44,41,103,0,6,0,0,0,0,348
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2017-04-01,39,27,9,10,9,22,11,65,7,0,0,0,0,0,199
SAN JAVIER(BNI),atencion odontologica,restauraciones,2017-04-01,2,3,0,1,0,1,0,5,0,0,0,0,0,0,12
SAN JAVIER(STC),atencion odontologica,restauraciones,2017-04-01,14,9,4,2,1,3,3,12,2,1,0,0,0,0,51
SAN JOAQUIN,atencion odontologica,restauraciones,2017-04-01,3,4,2,1,0,9,19,14,6,7,0,0,0,0,65
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2017-04-01,21,23,46,55,5,18,22,27,2,1,0,0,0,0,220
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2017-04-01,20,14,2,3,1,2,0,14,17,2,0,0,0,0,75
SAN JULIAN,atencion odontologica,restauraciones,2017-04-01,60,55,7,7,2,14,13,73,19,5,0,0,0,0,255
SAN LORENZO(PND),atencion odontologica,restauraciones,2017-04-01,3,8,1,0,0,3,2,5,0,0,0,0,0,0,22
SAN LORENZO(TJA),atencion odontologica,restauraciones,2017-04-01,8,18,57,33,18,63,60,171,9,6,0,0,0,0,443
SAN LUCAS,atencion odontologica,restauraciones,2017-04-01,46,38,1,8,3,12,10,50,0,0,0,0,0,0,168
SAN MATIAS,atencion odontologica,restauraciones,2017-04-01,19,12,0,0,0,0,0,1,0,0,0,0,0,0,32
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2017-04-01,0,0,1,6,1,9,3,12,3,2,0,0,0,0,37
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2017-04-01,0,0,0,0,0,0,0,6,3,0,0,0,0,0,9
SAN PEDRO,atencion odontologica,restauraciones,2017-04-01,8,11,35,28,8,26,19,52,5,2,0,0,0,0,194
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2017-04-01,17,9,6,14,9,23,1,64,7,3,0,0,0,0,153
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2017-04-01,0,0,0,2,1,3,1,8,1,1,0,0,0,0,17
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2017-04-01,7,0,1,0,0,0,3,4,0,0,0,0,0,0,15
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2017-04-01,18,3,3,1,0,2,4,5,0,1,0,0,0,0,37
SAN PEDRO(PND),atencion odontologica,restauraciones,2017-04-01,0,1,2,0,1,1,5,3,0,0,0,0,0,0,13
SAN RAFAEL,atencion odontologica,restauraciones,2017-04-01,9,10,0,2,0,0,5,10,0,0,0,0,0,0,36
SAN RAMON BENI,atencion odontologica,restauraciones,2017-04-01,0,1,1,0,2,1,0,0,0,0,0,0,0,0,5
SAN RAMON SCZ,atencion odontologica,restauraciones,2017-04-01,20,25,1,1,5,5,5,5,1,1,0,0,0,0,69
SANTA ANA,atencion odontologica,restauraciones,2017-04-01,17,13,45,65,12,20,32,73,3,3,0,0,0,0,283
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2017-04-01,757,759,688,728,338,748,1617,4100,469,368,0,0,0,0,10572
SANTA ROSA,atencion odontologica,restauraciones,2017-04-01,3,2,1,4,0,1,0,1,0,0,0,0,0,0,12
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2017-04-01,6,68,0,1,14,9,6,43,18,14,0,0,0,0,179
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2017-04-01,5,4,0,0,0,0,0,7,0,4,0,0,0,0,20
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2017-04-01,54,52,59,52,11,27,35,53,12,25,0,0,0,0,380
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2017-04-01,9,3,2,2,0,3,5,9,13,5,0,0,0,0,51
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2017-04-01,5,0,2,0,3,2,5,16,1,0,0,0,0,0,34
SANTIVAÑES,atencion odontologica,restauraciones,2017-04-01,21,8,6,4,1,12,10,33,8,5,0,0,0,0,108
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2017-04-01,18,14,25,10,4,0,0,3,3,1,0,0,0,0,78
SAPAHAQUI,atencion odontologica,restauraciones,2017-04-01,5,12,1,1,1,7,3,15,4,2,0,0,0,0,51
SENA,atencion odontologica,restauraciones,2017-04-01,0,1,0,0,1,2,0,0,0,1,0,0,0,0,5
SHINAOTA,atencion odontologica,restauraciones,2017-04-01,30,22,14,22,0,11,10,35,2,2,0,0,0,0,148
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2017-04-01,37,40,2,3,1,6,5,18,14,8,0,0,0,0,134
SICAYA,atencion odontologica,restauraciones,2017-04-01,3,0,0,2,4,4,0,5,0,0,0,0,0,0,18
SIPE SIPE,atencion odontologica,restauraciones,2017-04-01,112,113,28,23,0,18,8,135,7,14,0,0,0,0,458
SOPACHUY,atencion odontologica,restauraciones,2017-04-01,2,6,15,16,1,10,8,19,0,3,0,0,0,0,80
SORACACHI,atencion odontologica,restauraciones,2017-04-01,17,17,39,41,5,10,0,22,15,1,0,0,0,0,167
SORATA,atencion odontologica,restauraciones,2017-04-01,30,40,1,2,0,30,2,68,6,7,0,0,0,0,186
SUCRE,atencion odontologica,restauraciones,2017-04-01,626,699,759,876,304,392,1225,2054,284,134,0,0,0,0,7353
TACACHI,atencion odontologica,restauraciones,2017-04-01,0,4,0,0,0,0,1,5,0,0,0,0,0,0,10
TACACOMA,atencion odontologica,restauraciones,2017-04-01,11,5,0,2,0,1,3,7,2,0,0,0,0,0,31
TACOBAMBA,atencion odontologica,restauraciones,2017-04-01,0,3,1,2,2,2,2,7,1,0,0,0,0,0,20
TACOPAYA,atencion odontologica,restauraciones,2017-04-01,14,15,1,0,0,3,4,31,31,14,0,0,0,0,113
TAHUA,atencion odontologica,restauraciones,2017-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TAPACARI,atencion odontologica,restauraciones,2017-04-01,11,35,1,1,0,37,7,106,6,14,0,0,0,0,218
TARABUCO,atencion odontologica,restauraciones,2017-04-01,11,17,1,2,0,11,2,8,0,0,0,0,0,0,52
TARACO,atencion odontologica,restauraciones,2017-04-01,17,4,2,7,0,2,0,22,20,33,0,0,0,0,107
TARATA,atencion odontologica,restauraciones,2017-04-01,9,17,9,5,0,10,8,35,3,16,0,0,0,0,112
TARIJA,atencion odontologica,restauraciones,2017-04-01,120,132,284,328,189,325,497,1159,144,81,0,0,0,0,3259
TARVITA,atencion odontologica,restauraciones,2017-04-01,5,2,0,0,1,16,6,16,0,3,0,0,0,0,49
TEOPONTE,atencion odontologica,restauraciones,2017-04-01,7,16,5,7,0,6,12,21,1,1,0,0,0,0,76
TIAWANACU,atencion odontologica,restauraciones,2017-04-01,9,4,0,2,2,0,3,14,3,7,0,0,0,0,44
TINGUIPAYA,atencion odontologica,restauraciones,2017-04-01,18,26,0,2,1,2,1,31,4,2,0,0,0,0,87
TIPUANI,atencion odontologica,restauraciones,2017-04-01,4,2,1,3,0,1,0,2,2,0,0,0,0,0,15
TIQUIPAYA,atencion odontologica,restauraciones,2017-04-01,387,417,39,48,11,108,11,335,22,28,0,0,0,0,1406
TIRAQUE (CBBA),atencion odontologica,restauraciones,2017-04-01,11,31,9,9,0,17,3,18,3,0,0,0,0,0,101
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2017-04-01,1,1,1,0,3,0,2,0,0,0,0,0,0,0,8
TOCO,atencion odontologica,restauraciones,2017-04-01,8,28,2,10,5,33,0,17,1,11,0,0,0,0,115
TODOS SANTOS,atencion odontologica,restauraciones,2017-04-01,10,0,1,0,5,0,0,0,2,0,0,0,0,0,18
TOLATA,atencion odontologica,restauraciones,2017-04-01,18,25,5,4,1,3,6,13,2,20,0,0,0,0,97
TOLEDO,atencion odontologica,restauraciones,2017-04-01,19,9,2,2,2,3,3,14,0,5,0,0,0,0,59
TOMAVE,atencion odontologica,restauraciones,2017-04-01,0,5,1,2,1,3,14,4,5,0,0,0,0,0,35
TOMINA,atencion odontologica,restauraciones,2017-04-01,13,21,5,25,4,19,9,59,0,0,0,0,0,0,155
TORO TORO,atencion odontologica,restauraciones,2017-04-01,21,30,5,4,1,11,13,30,6,1,0,0,0,0,122
TOTORA(CBBA),atencion odontologica,restauraciones,2017-04-01,14,35,37,38,0,8,2,42,5,4,0,0,0,0,185
TOTORA(ORR),atencion odontologica,restauraciones,2017-04-01,29,15,16,8,3,4,19,36,12,3,0,0,0,0,145
TRIGAL,atencion odontologica,restauraciones,2017-04-01,0,4,0,0,0,4,0,11,6,8,0,0,0,0,33
TRINIDAD,atencion odontologica,restauraciones,2017-04-01,68,55,131,128,120,163,272,453,58,36,0,0,0,0,1484
TUPIZA,atencion odontologica,restauraciones,2017-04-01,19,24,24,47,6,26,102,118,47,41,0,0,0,0,454
TURCO,atencion odontologica,restauraciones,2017-04-01,13,13,3,8,0,0,2,21,11,8,0,0,0,0,79
UMALA,atencion odontologica,restauraciones,2017-04-01,9,7,2,2,0,1,1,1,0,3,0,0,0,0,26
UNCIA,atencion odontologica,restauraciones,2017-04-01,22,29,8,25,3,25,26,54,2,13,0,0,0,0,207
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2017-04-01,11,12,21,31,27,35,49,98,5,13,0,0,0,0,302
URUBICHA,atencion odontologica,restauraciones,2017-04-01,0,1,0,0,0,0,0,4,0,0,0,0,0,0,5
UYUNI,atencion odontologica,restauraciones,2017-04-01,39,45,16,15,16,11,29,62,15,11,0,0,0,0,259
VACAS,atencion odontologica,restauraciones,2017-04-01,9,20,5,5,8,14,4,18,0,1,0,0,0,0,84
VALLEGRANDE,atencion odontologica,restauraciones,2017-04-01,11,18,4,6,2,5,7,34,1,1,0,0,0,0,89
VIACHA,atencion odontologica,restauraciones,2017-04-01,191,203,40,65,29,60,39,171,13,22,0,0,0,0,833
VILA VILA,atencion odontologica,restauraciones,2017-04-01,9,1,4,2,0,4,0,7,0,2,0,0,0,0,29
VILLA CHARCAS,atencion odontologica,restauraciones,2017-04-01,9,7,16,11,6,10,8,39,0,1,0,0,0,0,107
VILLA MONTES,atencion odontologica,restauraciones,2017-04-01,48,40,54,57,70,56,88,230,23,8,0,0,0,0,674
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2017-04-01,1,1,6,8,0,4,3,4,0,0,0,0,0,0,27
VILLA RIVERO,atencion odontologica,restauraciones,2017-04-01,23,13,3,1,0,10,6,50,0,3,0,0,0,0,109
VILLA SERRANO,atencion odontologica,restauraciones,2017-04-01,34,45,10,7,6,7,20,74,0,0,0,0,0,0,203
VILLA TUNARI,atencion odontologica,restauraciones,2017-04-01,172,173,24,28,7,81,36,265,31,14,0,0,0,0,831
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2017-04-01,10,31,13,6,3,29,33,88,1,2,0,0,0,0,216
VILLAZON,atencion odontologica,restauraciones,2017-04-01,11,33,38,51,21,11,30,110,13,28,0,0,0,0,346
VINTO,atencion odontologica,restauraciones,2017-04-01,79,95,4,10,0,4,2,93,8,8,0,0,0,0,303
VITICHI,atencion odontologica,restauraciones,2017-04-01,12,2,1,4,2,7,12,19,1,6,0,0,0,0,66
WALDO BALLIVIAN,atencion odontologica,restauraciones,2017-04-01,0,1,0,0,0,1,1,5,0,0,0,0,0,0,8
WARNES,atencion odontologica,restauraciones,2017-04-01,52,31,7,8,2,12,11,95,7,9,0,0,0,0,234
YACO,atencion odontologica,restauraciones,2017-04-01,15,5,1,0,1,7,1,7,1,3,0,0,0,0,41
YACUIBA,atencion odontologica,restauraciones,2017-04-01,36,25,93,87,42,78,173,436,35,23,0,0,0,0,1028
YAMPARAEZ,atencion odontologica,restauraciones,2017-04-01,5,4,1,0,1,9,3,6,0,0,0,0,0,0,29
YANACACHI,atencion odontologica,restauraciones,2017-04-01,23,11,4,7,2,2,5,12,0,0,0,0,0,0,66
YAPACANI,atencion odontologica,restauraciones,2017-04-01,117,87,15,11,2,54,23,142,27,17,0,0,0,0,495
YOCALLA,atencion odontologica,restauraciones,2017-04-01,21,15,11,12,5,3,3,32,2,0,0,0,0,0,104
YOTALA,atencion odontologica,restauraciones,2017-04-01,13,16,7,12,39,2,6,41,0,1,0,0,0,0,137
YUNCHARA,atencion odontologica,restauraciones,2017-04-01,2,4,29,16,8,8,9,43,0,4,0,0,0,0,123
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2017-04-01,0,0,2,0,0,0,0,7,2,4,0,0,0,0,15
ZUDAÑEZ,atencion odontologica,restauraciones,2017-04-01,5,8,10,23,4,7,18,23,0,0,0,0,0,0,98
ACACIO,atencion odontologica,restauraciones,2017-05-01,3,0,0,0,0,0,1,3,0,0,0,0,0,0,7
ACHACACHI,atencion odontologica,restauraciones,2017-05-01,85,61,13,35,21,54,70,133,32,30,0,0,0,0,534
ACHOCALLA,atencion odontologica,restauraciones,2017-05-01,23,8,0,1,2,16,2,25,1,0,0,0,0,0,78
AIQUILE,atencion odontologica,restauraciones,2017-05-01,39,47,12,21,15,2,21,58,17,27,0,0,0,0,259
ALALAY,atencion odontologica,restauraciones,2017-05-01,0,2,0,0,2,1,0,2,0,0,0,0,0,0,7
ALCALA,atencion odontologica,restauraciones,2017-05-01,9,16,2,14,10,16,133,59,0,2,0,0,0,0,261
ALTO BENI,atencion odontologica,restauraciones,2017-05-01,4,9,1,3,1,5,4,16,3,1,0,0,0,0,47
ANCORAIMES,atencion odontologica,restauraciones,2017-05-01,5,7,1,1,0,2,3,10,5,6,0,0,0,0,40
ANDAMARCA,atencion odontologica,restauraciones,2017-05-01,4,2,26,30,2,2,4,21,12,4,0,0,0,0,107
ANTEQUERA,atencion odontologica,restauraciones,2017-05-01,12,4,2,1,1,0,10,14,5,9,0,0,0,0,58
ANZALDO,atencion odontologica,restauraciones,2017-05-01,1,8,34,37,8,1,3,8,0,0,0,0,0,0,100
APOLO,atencion odontologica,restauraciones,2017-05-01,5,16,0,11,0,3,3,28,0,0,0,0,0,0,66
ARAMPAMPA,atencion odontologica,restauraciones,2017-05-01,12,5,3,5,1,4,3,10,0,2,0,0,0,0,45
ARANI,atencion odontologica,restauraciones,2017-05-01,11,14,20,18,0,13,1,7,1,1,0,0,0,0,86
ARBIETO,atencion odontologica,restauraciones,2017-05-01,152,103,10,11,3,23,9,123,39,39,0,0,0,0,512
ARQUE,atencion odontologica,restauraciones,2017-05-01,14,7,3,0,1,9,5,23,4,10,0,0,0,0,76
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2017-05-01,15,26,0,0,0,36,2,94,0,0,0,0,0,0,173
ATOCHA,atencion odontologica,restauraciones,2017-05-01,20,18,37,46,13,39,108,90,7,1,0,0,0,0,379
AUCAPATA,atencion odontologica,restauraciones,2017-05-01,2,1,0,0,0,12,10,14,0,0,0,0,0,0,39
AYATA,atencion odontologica,restauraciones,2017-05-01,2,7,0,1,1,6,1,10,3,2,0,0,0,0,33
AYO AYO,atencion odontologica,restauraciones,2017-05-01,5,6,0,0,1,0,0,6,1,0,0,0,0,0,19
