,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2017-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CARACOLLO,atencion odontologica,aplicacion de fluor,2017-05-01,0,1,0,0,0,2,0,3,0,0,0,0,0,0,6
CARANAVI,atencion odontologica,aplicacion de fluor,2017-05-01,76,65,3,8,0,0,0,4,0,0,0,0,0,0,156
CARAPARI,atencion odontologica,aplicacion de fluor,2017-05-01,0,2,14,11,15,9,3,15,0,1,0,0,0,0,70
CARIPUYO,atencion odontologica,aplicacion de fluor,2017-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
CARMEN RIVERO TORREZ,atencion odontologica,aplicacion de fluor,2017-05-01,51,99,86,88,0,0,0,0,0,0,0,0,0,0,324
CHALLAPATA,atencion odontologica,aplicacion de fluor,2017-05-01,6,16,13,29,5,2,4,20,1,3,0,0,0,0,99
CHAQUI,atencion odontologica,aplicacion de fluor,2017-05-01,5,9,0,0,0,1,1,0,1,1,0,0,0,0,18
CHARAGUA,atencion odontologica,aplicacion de fluor,2017-05-01,20,21,2,3,1,1,0,0,0,0,0,0,0,0,48
CHARAÑA,atencion odontologica,aplicacion de fluor,2017-05-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
CHAYANTA,atencion odontologica,aplicacion de fluor,2017-05-01,3,3,0,0,0,1,0,3,0,1,0,0,0,0,11
CHIMORE,atencion odontologica,aplicacion de fluor,2017-05-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
CHOQUE COTA,atencion odontologica,aplicacion de fluor,2017-05-01,3,0,7,3,0,0,0,0,0,0,0,0,0,0,13
CHUA COCANI,atencion odontologica,aplicacion de fluor,2017-05-01,2,2,0,0,0,0,0,1,0,0,0,0,0,0,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,aplicacion de fluor,2017-05-01,14,15,21,30,0,1,0,9,0,0,0,0,0,0,90
CHUMA,atencion odontologica,aplicacion de fluor,2017-05-01,3,2,1,4,0,0,1,0,0,0,0,0,0,0,11
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,aplicacion de fluor,2017-05-01,0,1,7,1,14,6,0,0,0,0,0,0,0,0,29
CKOCHAS,atencion odontologica,aplicacion de fluor,2017-05-01,10,4,7,0,3,1,0,4,0,0,0,0,0,0,29
CLIZA,atencion odontologica,aplicacion de fluor,2017-05-01,2,2,0,0,0,0,0,1,0,4,0,0,0,0,9
COBIJA,atencion odontologica,aplicacion de fluor,2017-05-01,116,132,0,10,3,2,0,6,0,0,0,0,0,0,269
COCAPATA,atencion odontologica,aplicacion de fluor,2017-05-01,3,5,1,0,0,1,0,3,1,0,0,0,0,0,14
COCHABAMBA,atencion odontologica,aplicacion de fluor,2017-05-01,335,355,94,124,58,37,49,157,23,56,0,0,0,0,1288
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2017-05-01,36,36,1,1,0,1,0,17,9,8,0,0,0,0,109
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2017-05-01,2,1,0,0,0,1,0,0,0,0,0,0,0,0,4
COLLANA,atencion odontologica,aplicacion de fluor,2017-05-01,15,17,0,1,0,0,0,0,0,0,0,0,0,0,33
COLOMI,atencion odontologica,aplicacion de fluor,2017-05-01,21,12,0,0,0,2,0,2,1,0,0,0,0,0,38
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2017-05-01,37,32,97,100,7,6,5,7,0,0,0,0,0,0,291
COLQUECHACA,atencion odontologica,aplicacion de fluor,2017-05-01,8,13,0,1,2,0,0,1,0,1,0,0,0,0,26
COLQUENCHA,atencion odontologica,aplicacion de fluor,2017-05-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
COLQUIRI,atencion odontologica,aplicacion de fluor,2017-05-01,4,1,4,1,0,1,0,0,0,0,0,0,0,0,11
COMANCHE,atencion odontologica,aplicacion de fluor,2017-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
COMARAPA,atencion odontologica,aplicacion de fluor,2017-05-01,23,20,0,0,0,0,0,12,0,0,0,0,0,0,55
COMBAYA,atencion odontologica,aplicacion de fluor,2017-05-01,1,1,2,1,0,0,0,2,0,0,0,0,0,0,7
CONCEPCION,atencion odontologica,aplicacion de fluor,2017-05-01,22,11,17,9,0,0,0,0,0,0,0,0,0,0,59
COPACABANA,atencion odontologica,aplicacion de fluor,2017-05-01,17,6,14,6,0,0,0,0,0,0,0,0,0,0,43
CORIPATA,atencion odontologica,aplicacion de fluor,2017-05-01,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12
COROICO,atencion odontologica,aplicacion de fluor,2017-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CORQUE,atencion odontologica,aplicacion de fluor,2017-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
COTAGAITA,atencion odontologica,aplicacion de fluor,2017-05-01,4,3,6,6,0,0,1,1,0,0,0,0,0,0,21
COTOCA,atencion odontologica,aplicacion de fluor,2017-05-01,93,111,10,10,8,13,55,49,0,0,0,0,0,0,349
CRUZ DE MACHACAMARCA,atencion odontologica,aplicacion de fluor,2017-05-01,0,2,4,7,0,1,0,1,0,0,0,0,0,0,15
CUATRO CAÑADAS,atencion odontologica,aplicacion de fluor,2017-05-01,39,43,0,0,0,0,0,1,0,0,0,0,0,0,83
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,aplicacion de fluor,2017-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUEVO,atencion odontologica,aplicacion de fluor,2017-05-01,1,2,0,0,0,2,0,0,0,0,0,0,0,0,5
CULPINA,atencion odontologica,aplicacion de fluor,2017-05-01,15,6,1,1,0,2,0,0,0,0,0,0,0,0,25
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2017-05-01,1,2,15,12,1,0,1,0,2,3,0,0,0,0,37
CURVA,atencion odontologica,aplicacion de fluor,2017-05-01,1,6,0,0,0,0,0,0,0,0,0,0,0,0,7
EL ALTO,atencion odontologica,aplicacion de fluor,2017-05-01,507,437,568,703,67,65,24,67,11,11,0,0,0,0,2460
EL CHORO,atencion odontologica,aplicacion de fluor,2017-05-01,5,3,0,0,0,1,2,2,4,7,0,0,0,0,24
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2017-05-01,6,4,0,0,0,1,0,3,1,0,0,0,0,0,15
EL PUENTE(TJA),atencion odontologica,aplicacion de fluor,2017-05-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
EL TORNO,atencion odontologica,aplicacion de fluor,2017-05-01,198,170,198,181,53,56,16,39,10,16,0,0,0,0,937
EL VILLAR,atencion odontologica,aplicacion de fluor,2017-05-01,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2017-05-01,3,2,23,27,0,0,0,1,1,0,0,0,0,0,57
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2017-05-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
ESCARA,atencion odontologica,aplicacion de fluor,2017-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ESCOMA,atencion odontologica,aplicacion de fluor,2017-05-01,0,0,0,2,2,1,4,0,0,0,0,0,0,0,9
FILADELFIA,atencion odontologica,aplicacion de fluor,2017-05-01,6,2,1,0,0,0,0,0,0,0,0,0,0,0,9
GENERAL SAAVEDRA,atencion odontologica,aplicacion de fluor,2017-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2017-05-01,14,6,1,0,0,0,0,2,0,0,0,0,0,0,23
GUANAY,atencion odontologica,aplicacion de fluor,2017-05-01,5,6,0,0,0,1,0,0,0,0,0,0,0,0,12
GUAQUI,atencion odontologica,aplicacion de fluor,2017-05-01,8,11,0,0,0,0,0,0,0,0,0,0,0,0,19
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2017-05-01,6,10,4,4,0,2,2,2,1,0,0,0,0,0,31
GUTIERREZ,atencion odontologica,aplicacion de fluor,2017-05-01,56,47,10,11,0,0,0,1,0,0,0,0,0,0,125
HUACAYA (VILLA DE HUACAYA),atencion odontologica,aplicacion de fluor,2017-05-01,5,7,2,2,0,0,2,1,0,0,0,0,0,0,19
HUACHACALLA,atencion odontologica,aplicacion de fluor,2017-05-01,0,0,3,4,2,2,1,2,2,1,0,0,0,0,17
HUANUNI,atencion odontologica,aplicacion de fluor,2017-05-01,8,9,3,5,6,7,13,14,0,2,0,0,0,0,67
HUARACAJE,atencion odontologica,aplicacion de fluor,2017-05-01,0,0,1,0,1,1,0,3,0,0,0,0,0,0,6
HUARINA,atencion odontologica,aplicacion de fluor,2017-05-01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9
HUATAJATA,atencion odontologica,aplicacion de fluor,2017-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2017-05-01,0,0,5,16,0,0,0,1,0,0,0,0,0,0,22
HUMANATA,atencion odontologica,aplicacion de fluor,2017-05-01,2,7,0,0,0,0,0,0,0,0,0,0,0,0,9
ICHOCA,atencion odontologica,aplicacion de fluor,2017-05-01,3,0,0,2,0,0,0,0,0,0,0,0,0,0,5
ICLA,atencion odontologica,aplicacion de fluor,2017-05-01,73,73,2,0,0,3,0,3,0,0,0,0,0,0,154
INCAHUASI,atencion odontologica,aplicacion de fluor,2017-05-01,7,10,0,0,0,0,0,0,0,0,0,0,0,0,17
INGAVI (HUMAITA),atencion odontologica,aplicacion de fluor,2017-05-01,5,14,0,0,0,0,1,4,0,0,0,0,0,0,24
INQUISIVI,atencion odontologica,aplicacion de fluor,2017-05-01,8,14,1,2,0,0,1,0,0,0,0,0,0,0,26
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2017-05-01,8,7,0,0,0,0,0,0,0,0,0,0,0,0,15
IXIAMAS,atencion odontologica,aplicacion de fluor,2017-05-01,3,6,1,7,0,0,0,0,0,0,0,0,0,0,17
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2017-05-01,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12
LA ASUNTA,atencion odontologica,aplicacion de fluor,2017-05-01,24,18,2,0,0,3,1,1,0,0,0,0,0,0,49
LA GUARDIA,atencion odontologica,aplicacion de fluor,2017-05-01,102,147,0,1,0,4,0,0,0,0,0,0,0,0,254
LA PAZ,atencion odontologica,aplicacion de fluor,2017-05-01,587,586,277,231,35,36,110,137,28,48,0,0,0,0,2075
LA RIVERA,atencion odontologica,aplicacion de fluor,2017-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LAGUNILLAS,atencion odontologica,aplicacion de fluor,2017-05-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5
LAJA,atencion odontologica,aplicacion de fluor,2017-05-01,14,11,0,0,0,0,0,5,1,0,0,0,0,0,31
LAS CARRERAS,atencion odontologica,aplicacion de fluor,2017-05-01,0,0,1,4,0,1,0,0,0,0,0,0,0,0,6
LICOMA PAMPA,atencion odontologica,aplicacion de fluor,2017-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LLALLAGUA,atencion odontologica,aplicacion de fluor,2017-05-01,34,28,9,10,0,5,2,2,1,1,0,0,0,0,92
LLICA,atencion odontologica,aplicacion de fluor,2017-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,aplicacion de fluor,2017-05-01,11,7,14,9,0,1,0,1,0,0,0,0,0,0,43
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2017-05-01,1,0,0,1,0,0,0,4,1,0,0,0,0,0,7
MACHARETI,atencion odontologica,aplicacion de fluor,2017-05-01,3,4,0,0,0,0,0,2,0,0,0,0,0,0,9
MAGDALENA,atencion odontologica,aplicacion de fluor,2017-05-01,0,3,15,122,6,2,4,10,0,0,0,0,0,0,162
MAIRANA,atencion odontologica,aplicacion de fluor,2017-05-01,60,64,7,11,6,7,3,30,7,6,0,0,0,0,201
MALLA,atencion odontologica,aplicacion de fluor,2017-05-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8
MAPIRI,atencion odontologica,aplicacion de fluor,2017-05-01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9
MECAPACA,atencion odontologica,aplicacion de fluor,2017-05-01,8,7,1,0,0,0,0,0,0,0,0,0,0,0,16
MINEROS,atencion odontologica,aplicacion de fluor,2017-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,aplicacion de fluor,2017-05-01,21,11,0,0,0,0,0,0,0,0,0,0,0,0,32
MOCOMOCO,atencion odontologica,aplicacion de fluor,2017-05-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,aplicacion de fluor,2017-05-01,1,0,2,7,2,5,0,8,0,0,0,0,0,0,25
MONTEAGUDO,atencion odontologica,aplicacion de fluor,2017-05-01,5,7,5,4,0,0,0,4,0,0,0,0,0,0,25
MONTERO,atencion odontologica,aplicacion de fluor,2017-05-01,68,57,16,16,4,12,8,32,7,10,0,0,0,0,230
MORO MORO,atencion odontologica,aplicacion de fluor,2017-05-01,12,3,0,0,0,0,0,0,0,0,0,0,0,0,15
MOROCHATA,atencion odontologica,aplicacion de fluor,2017-05-01,16,8,49,28,0,0,0,1,0,3,0,0,0,0,105
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,aplicacion de fluor,2017-05-01,5,3,19,19,0,0,0,0,0,0,0,0,0,0,46
OCURI,atencion odontologica,aplicacion de fluor,2017-05-01,6,5,0,0,0,0,0,1,9,5,0,0,0,0,26
OKINAWA,atencion odontologica,aplicacion de fluor,2017-05-01,0,2,0,1,2,1,1,0,0,0,0,0,0,0,7
ORURO,atencion odontologica,aplicacion de fluor,2017-05-01,41,33,14,13,12,9,61,117,5,6,0,0,0,0,311
PADCAYA,atencion odontologica,aplicacion de fluor,2017-05-01,7,5,41,41,0,1,0,0,0,0,0,0,0,0,95
PADILLA,atencion odontologica,aplicacion de fluor,2017-05-01,3,1,1,0,0,0,1,77,0,0,0,0,0,0,83
PAILON,atencion odontologica,aplicacion de fluor,2017-05-01,2,1,0,2,0,0,0,0,0,0,0,0,0,0,5
PALCA,atencion odontologica,aplicacion de fluor,2017-05-01,17,16,0,0,1,1,0,1,0,0,0,0,0,0,36
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2017-05-01,41,39,6,7,2,4,4,49,8,4,0,0,0,0,164
PAMPA GRANDE,atencion odontologica,aplicacion de fluor,2017-05-01,17,10,1,1,0,3,0,7,0,0,0,0,0,0,39
PAPEL PAMPA,atencion odontologica,aplicacion de fluor,2017-05-01,0,3,2,0,0,1,0,0,0,0,0,0,0,0,6
PASORAPA,atencion odontologica,aplicacion de fluor,2017-05-01,2,3,18,25,0,0,0,0,0,0,0,0,0,0,48
PATACAMAYA,atencion odontologica,aplicacion de fluor,2017-05-01,6,19,2,0,0,0,3,6,0,0,0,0,0,0,36
PAZÑA,atencion odontologica,aplicacion de fluor,2017-05-01,2,1,2,3,1,1,0,1,0,0,0,0,0,0,11
PELECHUCO,atencion odontologica,aplicacion de fluor,2017-05-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POCOATA,atencion odontologica,aplicacion de fluor,2017-05-01,16,15,0,0,0,0,0,0,0,0,0,0,0,0,31
POCONA,atencion odontologica,aplicacion de fluor,2017-05-01,2,5,4,3,0,0,0,0,0,0,0,0,0,0,14
POJO (CBBA),atencion odontologica,aplicacion de fluor,2017-05-01,8,8,19,27,0,0,0,0,0,0,0,0,0,0,62
POOPO,atencion odontologica,aplicacion de fluor,2017-05-01,1,3,1,1,0,1,0,2,0,1,0,0,0,0,10
PORCO,atencion odontologica,aplicacion de fluor,2017-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
POROMA,atencion odontologica,aplicacion de fluor,2017-05-01,17,14,26,16,0,1,1,1,0,0,0,0,0,0,76
PORONGO,atencion odontologica,aplicacion de fluor,2017-05-01,36,30,306,278,19,32,0,0,0,0,0,0,0,0,701
PORTACHUELO,atencion odontologica,aplicacion de fluor,2017-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PORVENIR,atencion odontologica,aplicacion de fluor,2017-05-01,9,12,0,0,0,1,0,0,0,0,0,0,0,0,22
POSTRER VALLE,atencion odontologica,aplicacion de fluor,2017-05-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
POTOSI,atencion odontologica,aplicacion de fluor,2017-05-01,57,73,83,99,52,65,91,100,13,16,0,0,0,0,649
PRESTO,atencion odontologica,aplicacion de fluor,2017-05-01,7,6,1,2,0,0,0,3,0,0,0,0,0,0,19
PUCARA,atencion odontologica,aplicacion de fluor,2017-05-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6
PUCARANI,atencion odontologica,aplicacion de fluor,2017-05-01,10,7,1,0,0,2,2,8,1,1,0,0,0,0,32
PUERTO ACOSTA,atencion odontologica,aplicacion de fluor,2017-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO CARABUCO,atencion odontologica,aplicacion de fluor,2017-05-01,8,7,0,1,0,0,0,0,0,0,0,0,0,0,16
PUERTO GONZALO MORENO,atencion odontologica,aplicacion de fluor,2017-05-01,12,12,27,19,1,7,1,8,0,0,0,0,0,0,87
PUERTO QUIJARRO,atencion odontologica,aplicacion de fluor,2017-05-01,22,24,2,1,0,0,0,0,0,0,0,0,0,0,49
PUERTO RICO,atencion odontologica,aplicacion de fluor,2017-05-01,13,11,1,2,0,0,0,0,0,0,0,0,0,0,27
PUERTO VILLARROEL,atencion odontologica,aplicacion de fluor,2017-05-01,18,25,6,5,0,0,0,7,0,0,0,0,0,0,61
PUNA,atencion odontologica,aplicacion de fluor,2017-05-01,1,6,0,0,0,1,0,0,1,0,0,0,0,0,9
PUNATA,atencion odontologica,aplicacion de fluor,2017-05-01,16,8,1,1,1,1,0,2,0,0,0,0,0,0,30
QUIABAYA,atencion odontologica,aplicacion de fluor,2017-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
QUILLACOLLO,atencion odontologica,aplicacion de fluor,2017-05-01,26,26,13,3,1,6,4,11,2,3,0,0,0,0,95
QUIME,atencion odontologica,aplicacion de fluor,2017-05-01,7,5,0,0,0,0,0,1,0,0,0,0,0,0,13
QUIRUSILLAS,atencion odontologica,aplicacion de fluor,2017-05-01,7,8,2,1,0,0,0,0,0,0,0,0,0,0,18
RAVELO,atencion odontologica,aplicacion de fluor,2017-05-01,17,10,0,0,0,0,0,2,1,0,0,0,0,0,30
REYES,atencion odontologica,aplicacion de fluor,2017-05-01,2,1,32,26,7,4,0,1,0,0,0,0,0,0,73
RIBERALTA,atencion odontologica,aplicacion de fluor,2017-05-01,62,75,29,29,6,40,8,56,0,0,0,0,0,0,305
ROBORE,atencion odontologica,aplicacion de fluor,2017-05-01,2,6,18,15,0,0,0,0,0,0,0,0,0,0,41
RURRENABAQUE,atencion odontologica,aplicacion de fluor,2017-05-01,5,6,3,3,0,3,4,10,5,8,0,0,0,0,47
SABAYA,atencion odontologica,aplicacion de fluor,2017-05-01,2,1,0,1,0,2,0,5,0,0,0,0,0,0,11
SACABA,atencion odontologica,aplicacion de fluor,2017-05-01,11,16,18,29,8,6,2,18,3,5,0,0,0,0,116
SACACA,atencion odontologica,aplicacion de fluor,2017-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SALINAS DE GARCI MENDOZA,atencion odontologica,aplicacion de fluor,2017-05-01,11,12,13,9,0,7,2,13,1,4,0,0,0,0,72
SAMAIPATA,atencion odontologica,aplicacion de fluor,2017-05-01,30,16,0,0,0,0,0,2,6,12,0,0,0,0,66
SAN ANDRES,atencion odontologica,aplicacion de fluor,2017-05-01,20,18,8,3,3,3,1,0,0,0,0,0,0,0,56
SAN ANDRES DE MACHACA,atencion odontologica,aplicacion de fluor,2017-05-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6
SAN ANTONIO DE ESMORUCO,atencion odontologica,aplicacion de fluor,2017-05-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
SAN ANTONIO DE LOMERIO,atencion odontologica,aplicacion de fluor,2017-05-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
SAN BENITO,atencion odontologica,aplicacion de fluor,2017-05-01,2,3,0,0,0,0,0,3,0,0,0,0,0,0,8
SAN BORJA,atencion odontologica,aplicacion de fluor,2017-05-01,4,11,1,1,0,0,0,0,0,0,0,0,0,0,17
SAN BUENA VENTURA,atencion odontologica,aplicacion de fluor,2017-05-01,11,11,9,8,0,0,0,0,0,0,0,0,0,0,39
SAN CARLOS,atencion odontologica,aplicacion de fluor,2017-05-01,1,5,45,29,0,0,0,0,0,0,0,0,0,0,80
SAN IGNACIO,atencion odontologica,aplicacion de fluor,2017-05-01,19,15,145,118,25,20,6,17,0,1,0,0,0,0,366
SAN IGNACIO DE VELASCO,atencion odontologica,aplicacion de fluor,2017-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN JAVIER(BNI),atencion odontologica,aplicacion de fluor,2017-05-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN JAVIER(STC),atencion odontologica,aplicacion de fluor,2017-05-01,10,6,161,133,4,4,3,5,2,1,0,0,0,0,329
SAN JUAN DE YAPACANI,atencion odontologica,aplicacion de fluor,2017-05-01,20,18,12,9,0,0,0,0,0,0,0,0,0,0,59
SAN JULIAN,atencion odontologica,aplicacion de fluor,2017-05-01,85,69,178,174,0,6,1,16,2,3,0,0,0,0,534
SAN LORENZO(PND),atencion odontologica,aplicacion de fluor,2017-05-01,2,5,0,0,0,0,0,1,0,0,0,0,0,0,8
SAN LORENZO(TJA),atencion odontologica,aplicacion de fluor,2017-05-01,3,1,2,6,1,2,0,0,0,0,0,0,0,0,15
SAN LUCAS,atencion odontologica,aplicacion de fluor,2017-05-01,60,56,0,1,0,0,0,0,0,0,0,0,0,0,117
SAN MATIAS,atencion odontologica,aplicacion de fluor,2017-05-01,8,10,5,5,0,1,0,3,0,0,0,0,0,0,32
SAN MIGUEL DE VELASCO,atencion odontologica,aplicacion de fluor,2017-05-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
SAN PEDRO DE BUENA VISTA,atencion odontologica,aplicacion de fluor,2017-05-01,1,4,11,3,0,1,0,1,1,0,0,0,0,0,22
SAN PEDRO DE CURAHUARA,atencion odontologica,aplicacion de fluor,2017-05-01,7,2,9,8,0,0,0,0,0,0,0,0,0,0,26
SAN PEDRO DE TIQUINA,atencion odontologica,aplicacion de fluor,2017-05-01,0,0,10,16,0,0,0,0,1,0,0,0,0,0,27
SAN PEDRO(PND),atencion odontologica,aplicacion de fluor,2017-05-01,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
SAN RAFAEL,atencion odontologica,aplicacion de fluor,2017-05-01,20,18,0,1,0,1,0,2,0,0,0,0,0,0,42
SAN RAMON SCZ,atencion odontologica,aplicacion de fluor,2017-05-01,16,25,0,0,0,0,0,0,0,0,0,0,0,0,41
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2017-05-01,1162,1292,224,224,52,171,144,629,110,78,0,0,0,0,4086
SANTA ROSA,atencion odontologica,aplicacion de fluor,2017-05-01,16,8,4,2,0,2,0,6,0,0,0,0,0,0,38
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2017-05-01,0,2,9,6,0,0,0,0,0,0,0,0,0,0,17
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2017-05-01,5,4,12,4,0,4,1,6,0,0,0,0,0,0,36
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2017-05-01,3,6,0,1,0,1,0,0,0,0,0,0,0,0,11
SANTIVAÑES,atencion odontologica,aplicacion de fluor,2017-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SANTUARIO DE QUILLACAS,atencion odontologica,aplicacion de fluor,2017-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2017-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
SENA,atencion odontologica,aplicacion de fluor,2017-05-01,20,25,40,43,0,5,0,0,0,0,0,0,0,0,133
SHINAOTA,atencion odontologica,aplicacion de fluor,2017-05-01,4,7,0,0,0,0,0,0,0,0,0,0,0,0,11
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2017-05-01,3,2,0,1,0,0,0,0,0,0,0,0,0,0,6
SICAYA,atencion odontologica,aplicacion de fluor,2017-05-01,1,3,3,6,0,0,0,0,0,0,0,0,0,0,13
SIPE SIPE,atencion odontologica,aplicacion de fluor,2017-05-01,36,28,0,0,0,0,0,3,0,0,0,0,0,0,67
SOPACHUY,atencion odontologica,aplicacion de fluor,2017-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SORACACHI,atencion odontologica,aplicacion de fluor,2017-05-01,0,0,15,19,5,4,0,0,3,1,0,0,0,0,47
SORATA,atencion odontologica,aplicacion de fluor,2017-05-01,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8
SUCRE,atencion odontologica,aplicacion de fluor,2017-05-01,140,135,27,46,8,23,22,92,5,3,0,0,0,0,501
TACACHI,atencion odontologica,aplicacion de fluor,2017-05-01,2,6,17,15,0,0,0,0,0,0,0,0,0,0,40
TACACOMA,atencion odontologica,aplicacion de fluor,2017-05-01,5,9,0,0,0,0,0,0,0,0,0,0,0,0,14
TAPACARI,atencion odontologica,aplicacion de fluor,2017-05-01,4,6,0,0,0,0,0,6,0,0,0,0,0,0,16
TARABUCO,atencion odontologica,aplicacion de fluor,2017-05-01,29,16,4,4,0,1,0,7,0,0,0,0,0,0,61
TARACO,atencion odontologica,aplicacion de fluor,2017-05-01,3,7,9,19,0,0,0,0,0,0,0,0,0,0,38
TARATA,atencion odontologica,aplicacion de fluor,2017-05-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
TARIJA,atencion odontologica,aplicacion de fluor,2017-05-01,16,9,28,23,19,32,16,25,16,5,0,0,0,0,189
TARVITA,atencion odontologica,aplicacion de fluor,2017-05-01,8,14,0,0,0,0,0,0,0,0,0,0,0,0,22
TEOPONTE,atencion odontologica,aplicacion de fluor,2017-05-01,15,11,3,2,0,0,0,1,1,0,0,0,0,0,33
TIAWANACU,atencion odontologica,aplicacion de fluor,2017-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2017-05-01,14,12,0,1,0,2,0,11,6,9,0,0,0,0,55
TIPUANI,atencion odontologica,aplicacion de fluor,2017-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
