,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SAPAHAQUI,atencion odontologica,consulta nueva,2017-03-01,27,24,8,5,10,8,19,41,21,9,0,2,0,15,189
SENA,atencion odontologica,consulta nueva,2017-03-01,34,28,24,28,4,33,5,52,2,0,0,40,0,10,260
SHINAOTA,atencion odontologica,consulta nueva,2017-03-01,162,113,9,23,3,18,18,76,18,13,0,11,0,18,482
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2017-03-01,48,80,12,17,14,23,31,63,46,46,0,15,0,18,413
SICAYA,atencion odontologica,consulta nueva,2017-03-01,4,7,3,3,4,18,10,23,1,1,0,5,0,12,91
SIPE SIPE,atencion odontologica,consulta nueva,2017-03-01,231,267,93,101,12,79,28,320,79,88,0,167,0,211,1676
SOPACHUY,atencion odontologica,consulta nueva,2017-03-01,18,14,36,40,6,24,41,74,4,4,0,3,0,21,285
SORACACHI,atencion odontologica,consulta nueva,2017-03-01,33,25,171,170,20,55,12,76,16,21,0,33,0,22,654
SORATA,atencion odontologica,consulta nueva,2017-03-01,107,112,15,19,7,54,22,118,32,22,0,70,0,41,619
SUCRE,atencion odontologica,consulta nueva,2017-03-01,1790,1795,1056,1182,301,737,1062,2879,282,255,0,1034,0,595,12968
TACACHI,atencion odontologica,consulta nueva,2017-03-01,0,0,0,6,0,0,0,14,5,6,0,0,0,0,31
TACACOMA,atencion odontologica,consulta nueva,2017-03-01,18,31,11,9,4,8,24,38,12,3,0,9,0,4,171
TACOBAMBA,atencion odontologica,consulta nueva,2017-03-01,0,0,0,0,0,0,2,0,0,3,0,0,0,0,5
TACOPAYA,atencion odontologica,consulta nueva,2017-03-01,9,18,11,2,3,15,16,43,38,39,0,7,0,9,210
TAHUA,atencion odontologica,consulta nueva,2017-03-01,12,8,9,6,0,0,4,7,5,2,0,1,0,4,58
TAPACARI,atencion odontologica,consulta nueva,2017-03-01,56,92,13,24,16,37,42,164,34,42,0,42,0,82,644
TARABUCO,atencion odontologica,consulta nueva,2017-03-01,84,131,22,24,12,27,18,69,20,27,0,33,0,15,482
TARACO,atencion odontologica,consulta nueva,2017-03-01,37,28,15,18,4,4,12,41,48,35,0,3,0,21,266
TARATA,atencion odontologica,consulta nueva,2017-03-01,34,28,22,14,5,28,47,118,12,19,0,15,0,17,359
TARIJA,atencion odontologica,consulta nueva,2017-03-01,384,394,811,931,338,601,823,1792,184,129,0,408,0,47,6842
TARVITA,atencion odontologica,consulta nueva,2017-03-01,84,86,17,15,24,37,40,77,9,9,0,29,0,34,461
TEOPONTE,atencion odontologica,consulta nueva,2017-03-01,52,68,38,41,6,19,23,55,16,3,0,17,0,8,346
TIAWANACU,atencion odontologica,consulta nueva,2017-03-01,31,38,14,17,5,11,13,76,30,35,0,16,0,15,301
TINGUIPAYA,atencion odontologica,consulta nueva,2017-03-01,43,50,12,11,10,12,18,133,69,58,0,21,0,74,511
TIPUANI,atencion odontologica,consulta nueva,2017-03-01,29,18,7,5,1,17,6,16,3,4,0,1,0,16,123
TIQUIPAYA,atencion odontologica,consulta nueva,2017-03-01,688,708,94,77,13,173,69,469,89,126,0,211,0,275,2992
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2017-03-01,100,140,99,91,2,60,36,131,18,69,0,31,0,115,892
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2017-03-01,1,2,12,8,2,9,3,14,11,15,0,0,0,1,78
TOCO,atencion odontologica,consulta nueva,2017-03-01,73,93,38,49,4,44,11,78,0,24,0,38,0,45,497
TODOS SANTOS,atencion odontologica,consulta nueva,2017-03-01,11,2,40,31,0,0,1,1,3,0,0,0,0,0,89
TOLATA,atencion odontologica,consulta nueva,2017-03-01,82,60,8,30,9,31,11,56,28,51,0,14,0,22,402
TOLEDO,atencion odontologica,consulta nueva,2017-03-01,8,6,18,15,5,11,7,18,5,14,0,3,0,1,111
TOMAVE,atencion odontologica,consulta nueva,2017-03-01,28,19,21,21,9,12,28,85,29,8,0,6,0,17,283
TOMINA,atencion odontologica,consulta nueva,2017-03-01,73,74,37,70,14,26,55,109,13,0,0,12,0,5,488
TORO TORO,atencion odontologica,consulta nueva,2017-03-01,29,24,22,6,2,17,6,58,11,5,0,37,0,32,249
TOTORA(CBBA),atencion odontologica,consulta nueva,2017-03-01,14,31,125,177,4,30,19,116,14,10,0,15,0,22,577
TOTORA(ORR),atencion odontologica,consulta nueva,2017-03-01,76,37,22,19,6,22,28,93,33,28,0,30,0,20,414
TRIGAL,atencion odontologica,consulta nueva,2017-03-01,27,30,16,20,2,1,10,45,12,19,0,4,0,32,218
TRINIDAD,atencion odontologica,consulta nueva,2017-03-01,233,204,434,386,153,271,409,1016,133,128,0,185,0,37,3589
TUPIZA,atencion odontologica,consulta nueva,2017-03-01,147,205,154,161,48,72,125,226,87,57,0,48,0,12,1342
TURCO,atencion odontologica,consulta nueva,2017-03-01,40,37,2,5,1,9,8,69,22,4,0,28,0,0,225
UMALA,atencion odontologica,consulta nueva,2017-03-01,26,20,9,6,4,9,7,18,16,4,0,6,0,5,130
UNCIA,atencion odontologica,consulta nueva,2017-03-01,39,49,7,9,10,22,26,93,15,18,0,36,0,36,360
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2017-03-01,70,81,68,95,41,130,104,297,15,28,0,23,0,8,960
URUBICHA,atencion odontologica,consulta nueva,2017-03-01,1,0,1,6,6,2,0,12,0,1,0,6,0,3,38
UYUNI,atencion odontologica,consulta nueva,2017-03-01,87,64,23,48,20,23,46,81,49,37,0,16,0,29,523
VACAS,atencion odontologica,consulta nueva,2017-03-01,23,29,9,9,12,22,12,68,14,21,0,5,0,22,246
VALLEGRANDE,atencion odontologica,consulta nueva,2017-03-01,201,213,111,81,14,31,61,193,40,31,0,44,0,33,1053
VIACHA,atencion odontologica,consulta nueva,2017-03-01,290,362,64,78,23,70,36,264,58,78,0,78,0,119,1520
VILA VILA,atencion odontologica,consulta nueva,2017-03-01,20,21,0,6,0,6,6,26,0,1,0,6,0,10,102
VILLA CHARCAS,atencion odontologica,consulta nueva,2017-03-01,13,9,14,42,21,62,22,130,1,10,0,86,0,1,411
VILLA MONTES,atencion odontologica,consulta nueva,2017-03-01,110,131,265,321,115,206,239,570,53,39,0,37,0,15,2101
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2017-03-01,13,14,14,27,1,6,8,8,0,0,0,8,0,3,102
VILLA RIVERO,atencion odontologica,consulta nueva,2017-03-01,53,30,19,8,9,22,22,105,46,41,0,38,0,39,432
VILLA SERRANO,atencion odontologica,consulta nueva,2017-03-01,150,147,18,11,8,10,16,132,5,11,0,63,0,37,608
VILLA TUNARI,atencion odontologica,consulta nueva,2017-03-01,370,333,47,54,25,125,102,415,51,32,0,142,0,205,1901
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2017-03-01,86,214,27,19,3,35,62,143,13,7,0,64,0,52,725
VILLAZON,atencion odontologica,consulta nueva,2017-03-01,154,170,52,66,25,69,82,214,51,64,0,92,0,14,1053
VINTO,atencion odontologica,consulta nueva,2017-03-01,161,153,6,9,1,16,7,187,22,19,0,73,0,71,725
VITICHI,atencion odontologica,consulta nueva,2017-03-01,12,10,8,7,12,28,19,45,11,25,0,2,0,4,183
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2017-03-01,2,5,17,14,5,6,14,17,4,1,0,3,0,0,88
WARNES,atencion odontologica,consulta nueva,2017-03-01,108,134,107,119,27,56,23,186,26,26,0,87,0,45,944
YACO,atencion odontologica,consulta nueva,2017-03-01,7,11,3,1,4,21,5,47,13,11,0,31,0,27,181
YACUIBA,atencion odontologica,consulta nueva,2017-03-01,68,74,210,191,98,210,369,846,103,59,0,43,0,9,2280
YAMPARAEZ,atencion odontologica,consulta nueva,2017-03-01,54,63,3,7,5,26,14,45,7,5,0,12,0,22,263
YANACACHI,atencion odontologica,consulta nueva,2017-03-01,37,63,34,70,4,20,42,78,6,4,0,12,0,4,374
YAPACANI,atencion odontologica,consulta nueva,2017-03-01,280,296,23,29,9,72,23,207,82,54,0,60,0,110,1245
YOCALLA,atencion odontologica,consulta nueva,2017-03-01,58,66,41,35,3,18,23,52,10,10,0,18,0,8,342
YOTALA,atencion odontologica,consulta nueva,2017-03-01,70,81,10,13,3,7,24,75,7,9,0,23,0,17,339
YUNCHARA,atencion odontologica,consulta nueva,2017-03-01,15,14,74,79,11,36,29,114,4,10,0,4,0,0,390
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2017-03-01,0,0,13,7,0,0,0,0,0,0,0,0,0,0,20
ZUDAÑEZ,atencion odontologica,consulta nueva,2017-03-01,39,47,22,11,6,59,26,77,12,7,0,60,0,9,375
ACACIO,atencion odontologica,consulta nueva,2017-04-01,2,2,5,1,0,3,4,5,0,4,0,3,0,0,29
ACHACACHI,atencion odontologica,consulta nueva,2017-04-01,199,143,17,57,5,41,61,176,97,89,0,41,0,51,977
ACHOCALLA,atencion odontologica,consulta nueva,2017-04-01,90,86,2,0,1,35,3,42,5,5,0,27,0,37,333
AIQUILE,atencion odontologica,consulta nueva,2017-04-01,124,125,52,70,24,17,23,44,49,57,0,2,0,18,605
ALALAY,atencion odontologica,consulta nueva,2017-04-01,4,6,1,0,4,5,0,7,2,5,0,0,0,2,36
ALCALA,atencion odontologica,consulta nueva,2017-04-01,69,85,5,16,18,25,61,103,5,11,0,5,0,10,413
ALTO BENI,atencion odontologica,consulta nueva,2017-04-01,51,46,7,14,5,15,19,30,18,20,0,10,0,11,246
ANCORAIMES,atencion odontologica,consulta nueva,2017-04-01,4,13,7,6,4,7,18,20,30,25,0,1,0,1,136
ANDAMARCA,atencion odontologica,consulta nueva,2017-04-01,29,30,42,44,0,15,15,29,23,24,0,10,0,6,267
ANTEQUERA,atencion odontologica,consulta nueva,2017-04-01,22,24,13,6,4,6,11,35,19,15,0,8,0,18,181
ANZALDO,atencion odontologica,consulta nueva,2017-04-01,113,68,260,266,7,5,14,49,8,30,0,10,0,33,863
APOLO,atencion odontologica,consulta nueva,2017-04-01,57,52,11,5,2,37,7,48,17,32,0,38,0,16,322
ARAMPAMPA,atencion odontologica,consulta nueva,2017-04-01,9,17,4,0,2,4,3,18,2,3,0,9,0,2,73
ARANI,atencion odontologica,consulta nueva,2017-04-01,38,26,21,58,6,39,6,21,2,8,0,1,0,15,241
ARBIETO,atencion odontologica,consulta nueva,2017-04-01,230,222,27,26,13,41,12,228,57,72,0,72,0,108,1108
ARQUE,atencion odontologica,consulta nueva,2017-04-01,116,72,27,43,10,24,22,52,6,27,0,7,0,20,426
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2017-04-01,32,33,3,6,0,0,2,10,15,6,0,24,0,44,175
ATOCHA,atencion odontologica,consulta nueva,2017-04-01,37,74,210,244,38,39,127,146,23,16,0,24,0,0,978
AUCAPATA,atencion odontologica,consulta nueva,2017-04-01,3,4,15,13,7,9,13,19,0,0,0,4,0,0,87
AYATA,atencion odontologica,consulta nueva,2017-04-01,3,7,38,31,5,21,15,30,2,2,0,0,0,6,160
AYO AYO,atencion odontologica,consulta nueva,2017-04-01,3,5,29,37,1,5,4,12,9,9,0,4,0,4,122
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2017-04-01,28,25,29,30,7,41,66,130,15,23,0,33,0,45,472
AZURDUY,atencion odontologica,consulta nueva,2017-04-01,61,60,5,15,3,21,10,68,16,1,0,32,0,24,316
BATALLAS,atencion odontologica,consulta nueva,2017-04-01,37,29,11,16,5,25,18,36,27,15,0,12,0,9,240
BAURES,atencion odontologica,consulta nueva,2017-04-01,0,0,11,3,7,7,27,19,3,1,0,2,0,0,80
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2017-04-01,8,3,3,5,0,5,3,5,0,1,0,1,0,6,40
BELLA FLOR,atencion odontologica,consulta nueva,2017-04-01,3,2,2,1,3,4,2,12,0,0,0,2,0,4,35
BERMEJO,atencion odontologica,consulta nueva,2017-04-01,54,41,122,148,47,115,191,318,41,32,0,62,0,28,1199
BETANZOS,atencion odontologica,consulta nueva,2017-04-01,130,87,20,26,7,55,45,139,52,56,0,42,0,30,689
BOLIVAR,atencion odontologica,consulta nueva,2017-04-01,11,14,16,16,4,9,16,17,14,27,0,6,0,5,155
BOYUIBE,atencion odontologica,consulta nueva,2017-04-01,1,3,1,4,0,6,1,6,0,3,0,0,0,0,25
BUENA VISTA,atencion odontologica,consulta nueva,2017-04-01,55,76,6,15,2,10,2,15,23,10,0,7,0,2,223
CABEZAS,atencion odontologica,consulta nueva,2017-04-01,111,90,20,10,9,11,41,87,12,11,0,41,0,15,458
CAIROMA,atencion odontologica,consulta nueva,2017-04-01,20,29,23,65,7,14,26,45,11,9,0,7,0,1,257
"CAIZA ""D""",atencion odontologica,consulta nueva,2017-04-01,24,35,6,2,8,12,22,49,22,35,0,8,0,15,238
CAJUATA,atencion odontologica,consulta nueva,2017-04-01,19,7,26,12,4,15,12,26,12,2,0,17,0,5,157
CALACOTO,atencion odontologica,consulta nueva,2017-04-01,9,7,4,4,0,7,5,5,2,4,0,0,0,0,47
CALAMARCA,atencion odontologica,consulta nueva,2017-04-01,26,37,95,78,14,20,20,79,10,10,0,14,0,17,420
CAMARGO,atencion odontologica,consulta nueva,2017-04-01,116,137,57,45,3,33,69,137,19,26,0,52,0,45,739
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2017-04-01,22,10,7,16,1,19,5,30,17,1,0,8,0,10,146
CAMIRI,atencion odontologica,consulta nueva,2017-04-01,229,244,322,314,104,147,35,177,37,53,0,118,0,33,1813
CAPINOTA,atencion odontologica,consulta nueva,2017-04-01,154,176,53,53,26,26,66,118,42,34,0,19,0,28,795
CAQUIAVIRI,atencion odontologica,consulta nueva,2017-04-01,7,13,33,14,8,14,11,24,15,6,0,0,0,1,146
CARACOLLO,atencion odontologica,consulta nueva,2017-04-01,9,48,29,29,11,19,88,174,288,213,0,14,0,10,932
CARANAVI,atencion odontologica,consulta nueva,2017-04-01,169,140,135,131,47,48,41,106,129,64,0,57,0,57,1124
CARAPARI,atencion odontologica,consulta nueva,2017-04-01,13,18,90,123,60,85,130,185,15,6,0,3,0,6,734
CARIPUYO,atencion odontologica,consulta nueva,2017-04-01,69,57,3,4,5,13,11,39,16,25,0,20,0,13,275
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2017-04-01,182,186,0,0,6,6,31,92,54,60,0,41,0,25,683
CATACORA,atencion odontologica,consulta nueva,2017-04-01,0,4,0,3,0,0,5,8,2,0,0,0,0,2,24
CHACARILLA,atencion odontologica,consulta nueva,2017-04-01,17,20,0,0,0,8,2,3,9,13,0,0,0,4,76
CHALLAPATA,atencion odontologica,consulta nueva,2017-04-01,193,161,471,550,50,84,136,298,182,183,0,69,0,78,2455
CHAQUI,atencion odontologica,consulta nueva,2017-04-01,37,30,19,22,6,14,12,60,22,44,0,10,0,10,286
CHARAGUA,atencion odontologica,consulta nueva,2017-04-01,44,41,1,7,2,12,16,26,15,3,0,9,0,7,183
CHARAÑA,atencion odontologica,consulta nueva,2017-04-01,6,17,10,11,0,7,1,3,2,2,0,4,0,1,64
CHAYANTA,atencion odontologica,consulta nueva,2017-04-01,75,71,29,20,21,34,48,107,21,29,0,45,0,26,526
CHIMORE,atencion odontologica,consulta nueva,2017-04-01,93,78,39,34,12,19,10,103,4,2,0,50,0,52,496
CHIPAYA,atencion odontologica,consulta nueva,2017-04-01,1,0,1,14,0,0,3,8,0,0,0,18,0,2,47
CHOQUE COTA,atencion odontologica,consulta nueva,2017-04-01,11,16,35,17,2,6,6,7,8,3,0,0,0,0,111
CHUA COCANI,atencion odontologica,consulta nueva,2017-04-01,10,11,62,35,1,8,6,8,28,16,0,0,0,4,189
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2017-04-01,119,109,240,246,3,35,16,252,14,9,0,82,0,73,1198
CHUMA,atencion odontologica,consulta nueva,2017-04-01,49,35,29,29,22,40,91,115,63,52,0,17,0,16,558
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2017-04-01,76,103,142,128,1,13,4,39,25,18,0,24,0,17,590
CKOCHAS,atencion odontologica,consulta nueva,2017-04-01,29,28,28,39,22,19,17,52,16,11,0,14,0,13,288
CLIZA,atencion odontologica,consulta nueva,2017-04-01,78,62,34,21,13,20,35,61,56,71,0,20,0,8,479
COBIJA,atencion odontologica,consulta nueva,2017-04-01,352,380,47,51,22,64,129,352,32,9,0,259,0,191,1888
COCAPATA,atencion odontologica,consulta nueva,2017-04-01,153,140,77,62,10,56,19,95,91,70,0,40,0,68,881
COCHABAMBA,atencion odontologica,consulta nueva,2017-04-01,2208,2288,730,810,341,653,1431,3485,747,724,0,852,0,785,15054
COIPASA,atencion odontologica,consulta nueva,2017-04-01,8,3,19,21,10,5,9,11,11,2,0,1,0,1,101
COLCAPIRHUA,atencion odontologica,consulta nueva,2017-04-01,285,315,66,63,0,26,38,295,98,85,0,24,0,149,1444
"COLCHA ""K""",atencion odontologica,consulta nueva,2017-04-01,30,17,2,5,6,0,8,14,18,7,0,19,0,4,130
COLLANA,atencion odontologica,consulta nueva,2017-04-01,20,19,10,6,3,6,14,10,32,24,0,0,0,0,144
COLOMI,atencion odontologica,consulta nueva,2017-04-01,190,143,33,16,12,52,8,92,28,41,0,32,0,51,698
COLPA BELGICA,atencion odontologica,consulta nueva,2017-04-01,28,22,136,123,10,16,16,15,3,4,0,0,0,0,373
COLQUECHACA,atencion odontologica,consulta nueva,2017-04-01,102,71,30,12,20,44,41,155,105,130,0,38,0,56,804
COLQUENCHA,atencion odontologica,consulta nueva,2017-04-01,10,21,22,45,22,26,16,54,2,8,0,9,0,2,237
COLQUIRI,atencion odontologica,consulta nueva,2017-04-01,52,37,16,8,2,16,21,68,25,33,0,23,0,14,315
COMANCHE,atencion odontologica,consulta nueva,2017-04-01,10,2,4,18,3,2,2,5,8,5,0,0,0,1,60
COMARAPA,atencion odontologica,consulta nueva,2017-04-01,53,26,10,5,8,16,15,111,6,11,0,5,0,9,275
COMBAYA,atencion odontologica,consulta nueva,2017-04-01,2,0,0,0,1,0,2,2,4,1,0,0,0,0,12
CONCEPCION,atencion odontologica,consulta nueva,2017-04-01,1,2,0,1,0,0,1,1,0,0,0,0,0,0,6
COPACABANA,atencion odontologica,consulta nueva,2017-04-01,29,22,17,5,7,4,7,44,17,18,0,1,0,4,175
CORIPATA,atencion odontologica,consulta nueva,2017-04-01,36,30,23,9,3,13,17,34,3,1,0,8,0,14,191
CORO CORO,atencion odontologica,consulta nueva,2017-04-01,15,6,14,14,4,9,13,13,6,0,0,2,0,1,97
COROICO,atencion odontologica,consulta nueva,2017-04-01,33,49,25,30,12,28,46,38,24,16,0,1,0,48,350
CORQUE,atencion odontologica,consulta nueva,2017-04-01,15,30,53,47,3,5,7,23,7,10,0,2,0,7,209
COTAGAITA,atencion odontologica,consulta nueva,2017-04-01,67,37,125,128,19,33,131,143,32,57,0,10,0,6,788
COTOCA,atencion odontologica,consulta nueva,2017-04-01,243,267,14,10,4,12,25,67,19,52,0,35,0,20,768
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2017-04-01,0,4,2,4,0,1,0,5,0,1,0,0,0,0,17
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2017-04-01,125,123,10,8,1,27,4,62,33,24,0,18,0,33,468
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2017-04-01,6,13,77,45,3,14,21,47,16,11,0,15,0,6,274
CUEVO,atencion odontologica,consulta nueva,2017-04-01,61,50,9,7,6,5,17,53,3,3,0,5,0,2,221
CULPINA,atencion odontologica,consulta nueva,2017-04-01,66,64,52,49,6,25,31,89,14,18,0,36,0,16,466
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2017-04-01,19,16,9,18,0,14,9,38,13,12,0,6,0,7,161
CURVA,atencion odontologica,consulta nueva,2017-04-01,28,18,3,3,7,5,6,12,5,9,0,5,0,4,105
DESAGUADERO,atencion odontologica,consulta nueva,2017-04-01,6,7,4,7,5,6,1,29,13,15,0,3,0,5,101
EL ALTO,atencion odontologica,consulta nueva,2017-04-01,2543,2642,2835,3284,564,1008,623,2118,300,259,0,743,0,587,17506
EL CHORO,atencion odontologica,consulta nueva,2017-04-01,36,40,3,1,3,8,3,10,3,8,0,6,0,2,123
EL PUENTE(STC),atencion odontologica,consulta nueva,2017-04-01,31,33,3,0,2,1,7,19,12,2,0,10,0,11,131
EL PUENTE(TJA),atencion odontologica,consulta nueva,2017-04-01,3,20,60,31,19,35,63,161,14,32,0,1,0,1,440
EL TORNO,atencion odontologica,consulta nueva,2017-04-01,574,659,455,448,107,120,53,253,60,32,0,92,0,83,2936
EL VILLAR,atencion odontologica,consulta nueva,2017-04-01,14,20,10,42,3,3,15,54,4,1,0,1,0,0,167
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2017-04-01,93,103,202,181,36,55,74,197,16,24,0,21,0,8,1010
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2017-04-01,94,103,20,12,1,61,8,161,21,23,0,57,0,109,670
ESCARA,atencion odontologica,consulta nueva,2017-04-01,4,11,3,3,2,5,2,4,6,5,0,2,0,0,47
ESCOMA,atencion odontologica,consulta nueva,2017-04-01,6,8,21,17,3,6,12,19,14,5,0,0,0,0,111
ESMERALDA,atencion odontologica,consulta nueva,2017-04-01,0,0,0,0,0,3,1,1,9,4,0,0,0,2,20
EUCALIPTUS,atencion odontologica,consulta nueva,2017-04-01,16,6,8,11,2,7,23,36,5,10,0,3,0,3,130
EXALTACION,atencion odontologica,consulta nueva,2017-04-01,6,18,20,28,2,4,8,11,0,0,0,1,0,0,98
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2017-04-01,44,44,44,32,5,39,6,37,14,19,0,31,0,8,323
FILADELFIA,atencion odontologica,consulta nueva,2017-04-01,32,23,20,32,0,3,12,14,5,7,0,3,0,0,151
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2017-04-01,39,50,1,3,1,20,2,22,14,5,0,14,0,17,188
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2017-04-01,43,49,19,6,8,17,32,72,37,38,0,16,0,15,352
GUANAY,atencion odontologica,consulta nueva,2017-04-01,42,37,5,2,1,8,8,37,9,12,0,8,0,5,174
GUAQUI,atencion odontologica,consulta nueva,2017-04-01,28,33,8,2,17,17,29,68,25,29,0,8,0,19,283
GUAYARAMERIN,atencion odontologica,consulta nueva,2017-04-01,88,55,87,99,49,109,154,239,49,23,0,118,0,18,1088
GUTIERREZ,atencion odontologica,consulta nueva,2017-04-01,44,54,34,26,13,20,39,64,29,20,0,19,0,25,387
HUACARETA,atencion odontologica,consulta nueva,2017-04-01,8,9,1,0,2,7,3,30,3,3,0,15,0,14,95
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2017-04-01,14,15,34,17,1,4,6,24,2,1,0,3,0,6,127
HUACHACALLA,atencion odontologica,consulta nueva,2017-04-01,42,68,8,29,4,2,14,25,2,4,0,7,0,0,205
HUANUNI,atencion odontologica,consulta nueva,2017-04-01,114,82,103,113,45,76,115,223,23,13,0,34,0,33,974
HUARACAJE,atencion odontologica,consulta nueva,2017-04-01,6,2,26,12,1,9,11,31,4,0,0,0,0,0,102
HUARINA,atencion odontologica,consulta nueva,2017-04-01,10,9,6,9,2,6,10,17,16,12,0,0,0,3,100
HUATAJATA,atencion odontologica,consulta nueva,2017-04-01,9,17,2,8,3,15,12,55,16,14,0,38,0,14,203
HUAYLLAMARCA,atencion odontologica,consulta nueva,2017-04-01,30,21,82,82,17,44,22,61,43,28,0,7,0,8,445
HUMANATA,atencion odontologica,consulta nueva,2017-04-01,10,5,1,2,0,3,1,13,27,18,0,0,0,13,93
ICHOCA,atencion odontologica,consulta nueva,2017-04-01,21,10,2,2,1,3,2,10,57,30,0,2,0,0,140
ICLA,atencion odontologica,consulta nueva,2017-04-01,135,147,22,22,43,46,59,144,37,12,0,28,0,14,709
INCAHUASI,atencion odontologica,consulta nueva,2017-04-01,53,56,14,12,4,21,24,76,2,3,0,28,0,30,323
INGAVI (HUMAITA),atencion odontologica,consulta nueva,2017-04-01,23,17,24,30,0,2,0,15,6,0,0,2,0,1,120
INQUISIVI,atencion odontologica,consulta nueva,2017-04-01,49,45,111,127,12,41,15,55,46,25,0,36,0,18,580
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2017-04-01,108,136,74,83,6,26,31,93,48,38,0,4,0,48,695
IXIAMAS,atencion odontologica,consulta nueva,2017-04-01,19,27,26,37,11,9,8,21,8,8,0,3,0,7,184
JESUS DE MACHACA,atencion odontologica,consulta nueva,2017-04-01,48,51,20,35,21,31,22,65,68,87,0,12,0,18,478
LA ASUNTA,atencion odontologica,consulta nueva,2017-04-01,66,65,115,140,25,63,68,192,15,3,0,29,0,97,878
LA GUARDIA,atencion odontologica,consulta nueva,2017-04-01,323,335,17,11,4,36,11,163,71,35,0,48,0,127,1181
LA PAZ,atencion odontologica,consulta nueva,2017-04-01,3889,4076,1628,1635,491,949,2191,4908,827,770,0,1269,0,606,23239
LA RIVERA,atencion odontologica,consulta nueva,2017-04-01,0,2,17,21,0,14,2,5,4,11,0,0,0,1,77
LAGUNILLAS,atencion odontologica,consulta nueva,2017-04-01,2,2,6,11,5,11,14,63,3,1,0,5,0,8,131
LAJA,atencion odontologica,consulta nueva,2017-04-01,99,78,16,17,6,26,24,97,44,60,0,55,0,30,552
LAS CARRERAS,atencion odontologica,consulta nueva,2017-04-01,13,15,14,21,11,9,21,51,5,2,0,10,0,0,172
LICOMA PAMPA,atencion odontologica,consulta nueva,2017-04-01,11,6,0,3,1,0,3,4,14,5,0,0,0,0,47
LLALLAGUA,atencion odontologica,consulta nueva,2017-04-01,276,314,37,55,18,47,40,205,17,14,0,71,0,71,1165
LLICA,atencion odontologica,consulta nueva,2017-04-01,9,10,17,0,4,10,4,36,0,1,0,5,0,3,99
LORETO,atencion odontologica,consulta nueva,2017-04-01,14,11,21,34,2,3,2,6,1,0,0,0,0,0,94
LURIBAY,atencion odontologica,consulta nueva,2017-04-01,7,6,4,2,1,6,10,27,5,1,0,6,0,1,76
MACHACAMARCA,atencion odontologica,consulta nueva,2017-04-01,25,42,42,43,7,14,29,98,54,63,0,17,0,14,448
MACHARETI,atencion odontologica,consulta nueva,2017-04-01,25,19,2,7,6,10,24,49,6,7,0,15,0,1,171
MAGDALENA,atencion odontologica,consulta nueva,2017-04-01,10,4,24,27,3,14,19,62,7,16,0,1,0,8,195
MAIRANA,atencion odontologica,consulta nueva,2017-04-01,32,47,9,17,6,26,6,66,9,10,0,14,0,35,277
MALLA,atencion odontologica,consulta nueva,2017-04-01,17,14,4,6,2,4,1,15,14,21,0,0,0,10,108
MAPIRI,atencion odontologica,consulta nueva,2017-04-01,32,43,12,14,1,19,16,73,12,12,0,46,0,9,289
MECAPACA,atencion odontologica,consulta nueva,2017-04-01,27,87,9,16,4,3,17,44,3,4,0,5,0,10,229
