,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
CHUA COCANI,atencion odontologica,primera consulta,2017-04-01,7,4,21,13,1,9,6,5,9,4,0,0,0,0,79
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2017-04-01,22,27,66,73,2,10,15,24,3,3,0,22,0,4,271
CHUMA,atencion odontologica,primera consulta,2017-04-01,21,12,16,8,13,23,40,39,20,23,0,4,0,4,223
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2017-04-01,21,20,61,56,2,5,8,11,6,8,0,3,0,1,202
CKOCHAS,atencion odontologica,primera consulta,2017-04-01,24,25,32,34,21,20,20,48,14,26,0,18,0,8,290
CLIZA,atencion odontologica,primera consulta,2017-04-01,19,16,9,7,3,8,15,39,15,21,0,9,0,2,163
COBIJA,atencion odontologica,primera consulta,2017-04-01,151,165,39,36,20,64,58,197,12,7,0,120,0,102,971
COCAPATA,atencion odontologica,primera consulta,2017-04-01,34,20,69,48,7,20,10,24,19,20,0,16,0,11,298
COCHABAMBA,atencion odontologica,primera consulta,2017-04-01,451,460,120,131,97,171,295,686,228,144,0,371,0,117,3271
COIPASA,atencion odontologica,primera consulta,2017-04-01,0,1,6,10,4,0,2,4,1,1,0,1,0,1,31
COLCAPIRHUA,atencion odontologica,primera consulta,2017-04-01,44,40,17,11,0,9,9,52,15,16,0,10,0,15,238
"COLCHA ""K""",atencion odontologica,primera consulta,2017-04-01,7,7,0,3,5,0,6,7,3,4,0,3,0,2,47
COLLANA,atencion odontologica,primera consulta,2017-04-01,10,9,5,5,2,4,10,8,11,9,0,0,0,0,73
COLOMI,atencion odontologica,primera consulta,2017-04-01,43,33,12,7,4,8,5,21,7,7,0,10,0,5,162
COLPA BELGICA,atencion odontologica,primera consulta,2017-04-01,5,7,0,0,0,0,0,1,1,0,0,0,0,1,15
COLQUECHACA,atencion odontologica,primera consulta,2017-04-01,55,56,32,38,30,34,54,126,98,116,0,31,0,24,694
COLQUENCHA,atencion odontologica,primera consulta,2017-04-01,3,10,12,20,11,10,11,31,0,1,0,5,0,0,114
COLQUIRI,atencion odontologica,primera consulta,2017-04-01,22,17,13,7,1,10,15,37,16,24,0,16,0,4,182
COMANCHE,atencion odontologica,primera consulta,2017-04-01,7,1,5,13,3,1,3,3,5,4,0,0,0,1,46
COMARAPA,atencion odontologica,primera consulta,2017-04-01,5,6,5,2,2,5,6,20,5,4,0,3,0,3,66
CONCEPCION,atencion odontologica,primera consulta,2017-04-01,17,16,3,9,1,10,4,20,9,2,0,8,0,1,100
COPACABANA,atencion odontologica,primera consulta,2017-04-01,11,9,9,1,2,3,5,20,7,10,0,0,0,1,78
CORIPATA,atencion odontologica,primera consulta,2017-04-01,19,9,10,8,3,8,12,21,3,1,0,7,0,6,107
CORO CORO,atencion odontologica,primera consulta,2017-04-01,1,1,2,3,2,3,4,6,2,0,0,0,0,0,24
COROICO,atencion odontologica,primera consulta,2017-04-01,25,31,11,21,10,14,27,44,18,10,0,1,0,22,234
CORQUE,atencion odontologica,primera consulta,2017-04-01,5,9,23,20,3,5,6,13,1,2,0,4,0,1,92
COTAGAITA,atencion odontologica,primera consulta,2017-04-01,19,12,32,33,11,24,57,67,13,19,0,6,0,2,295
COTOCA,atencion odontologica,primera consulta,2017-04-01,73,70,12,8,8,6,36,48,6,12,0,15,0,2,296
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2017-04-01,2,1,0,0,0,0,0,3,0,2,0,0,0,0,8
CUATRO CAÑADAS,atencion odontologica,primera consulta,2017-04-01,27,38,13,11,0,7,4,29,14,6,0,15,0,2,166
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2017-04-01,1,2,16,7,1,3,4,13,2,5,0,2,0,0,56
CUEVO,atencion odontologica,primera consulta,2017-04-01,54,49,7,4,4,3,9,18,5,1,0,2,0,2,158
CULPINA,atencion odontologica,primera consulta,2017-04-01,12,15,46,42,3,20,18,47,4,8,0,25,0,6,246
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2017-04-01,3,5,7,9,0,6,7,16,8,6,0,7,0,1,75
CURVA,atencion odontologica,primera consulta,2017-04-01,10,5,2,2,3,3,4,4,3,4,0,16,0,4,60
DESAGUADERO,atencion odontologica,primera consulta,2017-04-01,3,3,3,6,3,5,1,16,6,13,0,3,0,3,65
EL ALTO,atencion odontologica,primera consulta,2017-04-01,855,825,906,944,173,299,281,919,183,135,0,498,0,161,6179
EL CHORO,atencion odontologica,primera consulta,2017-04-01,4,7,3,1,1,3,4,6,2,2,0,1,0,0,34
EL PUENTE(STC),atencion odontologica,primera consulta,2017-04-01,32,23,6,5,0,4,11,23,3,2,0,12,0,0,121
EL PUENTE(TJA),atencion odontologica,primera consulta,2017-04-01,2,9,29,19,11,20,35,80,9,18,0,1,0,1,234
EL TORNO,atencion odontologica,primera consulta,2017-04-01,242,254,293,267,54,58,33,108,24,20,0,43,0,22,1418
EL VILLAR,atencion odontologica,primera consulta,2017-04-01,11,17,2,9,6,2,7,17,2,0,0,7,0,0,80
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2017-04-01,47,61,148,134,20,31,42,112,12,20,0,13,0,5,645
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2017-04-01,30,30,11,11,1,11,6,31,4,7,0,14,0,20,176
ESCARA,atencion odontologica,primera consulta,2017-04-01,1,2,3,3,1,4,2,4,1,1,0,1,0,0,23
ESCOMA,atencion odontologica,primera consulta,2017-04-01,6,8,21,17,3,6,12,19,14,5,0,0,0,0,111
ESMERALDA,atencion odontologica,primera consulta,2017-04-01,0,0,0,0,0,2,1,0,0,1,0,0,0,1,5
EUCALIPTUS,atencion odontologica,primera consulta,2017-04-01,5,3,3,3,2,6,14,15,2,5,0,3,0,3,64
EXALTACION,atencion odontologica,primera consulta,2017-04-01,2,4,9,12,1,3,4,5,0,0,0,1,0,0,41
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2017-04-01,28,33,26,17,3,24,4,23,7,6,0,18,0,5,194
FILADELFIA,atencion odontologica,primera consulta,2017-04-01,13,10,13,17,0,3,7,11,4,6,0,2,0,0,86
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2017-04-01,32,36,1,4,1,9,2,17,6,3,0,10,0,6,127
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2017-04-01,15,24,9,4,4,11,10,23,15,10,0,6,0,6,137
GUANAY,atencion odontologica,primera consulta,2017-04-01,12,16,2,3,0,2,7,26,6,6,0,7,0,5,92
GUAQUI,atencion odontologica,primera consulta,2017-04-01,17,17,2,2,9,8,16,34,9,12,0,1,0,6,133
GUAYARAMERIN,atencion odontologica,primera consulta,2017-04-01,37,26,27,38,8,30,24,53,13,7,0,64,0,7,334
GUTIERREZ,atencion odontologica,primera consulta,2017-04-01,39,43,29,21,13,15,25,41,13,17,0,23,0,21,300
HUACARETA,atencion odontologica,primera consulta,2017-04-01,7,13,1,1,1,6,6,9,1,2,0,9,0,0,56
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2017-04-01,7,6,9,9,1,3,6,15,1,0,0,4,0,2,63
HUACHACALLA,atencion odontologica,primera consulta,2017-04-01,14,20,2,9,1,1,5,13,2,2,0,5,0,0,74
HUANUNI,atencion odontologica,primera consulta,2017-04-01,30,36,38,51,17,19,64,98,16,18,0,16,0,7,410
HUARACAJE,atencion odontologica,primera consulta,2017-04-01,5,1,2,2,0,2,4,6,0,0,0,0,0,0,22
HUARINA,atencion odontologica,primera consulta,2017-04-01,3,5,3,3,1,3,4,6,5,5,0,0,0,1,39
HUATAJATA,atencion odontologica,primera consulta,2017-04-01,4,2,1,3,1,3,7,6,6,2,0,1,0,0,36
HUAYLLAMARCA,atencion odontologica,primera consulta,2017-04-01,12,9,26,31,9,12,8,23,17,14,0,2,0,0,163
HUMANATA,atencion odontologica,primera consulta,2017-04-01,1,2,0,1,0,1,1,2,11,5,0,0,0,2,26
ICHOCA,atencion odontologica,primera consulta,2017-04-01,4,1,2,1,1,0,2,6,9,9,0,1,0,0,36
ICLA,atencion odontologica,primera consulta,2017-04-01,22,25,7,9,14,11,26,38,11,4,0,10,0,2,179
INCAHUASI,atencion odontologica,primera consulta,2017-04-01,22,26,8,12,5,9,11,34,0,2,0,12,0,1,142
INGAVI (HUMAITA),atencion odontologica,primera consulta,2017-04-01,11,9,14,19,0,2,0,8,2,0,0,4,0,0,69
INQUISIVI,atencion odontologica,primera consulta,2017-04-01,6,12,47,53,5,13,8,17,24,16,0,10,0,3,214
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2017-04-01,18,18,12,13,5,9,21,26,9,11,0,1,0,10,153
IXIAMAS,atencion odontologica,primera consulta,2017-04-01,11,9,35,36,10,8,5,16,5,4,0,2,0,0,141
JESUS DE MACHACA,atencion odontologica,primera consulta,2017-04-01,14,15,12,12,4,12,10,23,21,33,0,7,0,12,175
LA ASUNTA,atencion odontologica,primera consulta,2017-04-01,32,34,53,74,14,29,43,84,8,2,0,17,0,21,411
LA GUARDIA,atencion odontologica,primera consulta,2017-04-01,173,123,15,10,5,10,9,76,43,25,0,23,0,37,549
LA PAZ,atencion odontologica,primera consulta,2017-04-01,1493,1526,612,598,165,210,778,1210,239,234,0,428,0,156,7649
LA RIVERA,atencion odontologica,primera consulta,2017-04-01,0,0,2,1,0,1,1,3,1,1,0,0,0,0,10
LAGUNILLAS,atencion odontologica,primera consulta,2017-04-01,4,6,3,8,4,7,16,34,1,2,0,5,0,8,98
LAJA,atencion odontologica,primera consulta,2017-04-01,33,25,10,11,3,13,12,35,13,13,0,17,0,10,195
LAS CARRERAS,atencion odontologica,primera consulta,2017-04-01,11,13,8,11,3,2,10,22,1,1,0,10,0,0,92
LICOMA PAMPA,atencion odontologica,primera consulta,2017-04-01,9,6,0,2,1,0,3,5,4,1,0,0,0,0,31
LLALLAGUA,atencion odontologica,primera consulta,2017-04-01,102,97,22,29,13,19,17,58,8,11,0,23,0,21,420
LLICA,atencion odontologica,primera consulta,2017-04-01,2,2,5,0,1,2,2,11,0,1,0,2,0,1,29
LORETO,atencion odontologica,primera consulta,2017-04-01,13,11,17,24,1,3,1,5,0,0,0,0,0,0,75
LURIBAY,atencion odontologica,primera consulta,2017-04-01,5,3,3,2,0,5,8,18,1,1,0,6,0,0,52
MACHACAMARCA,atencion odontologica,primera consulta,2017-04-01,18,12,7,8,5,5,9,22,11,14,0,5,0,5,121
MACHARETI,atencion odontologica,primera consulta,2017-04-01,6,12,0,5,4,2,14,21,4,3,0,6,0,0,77
MAGDALENA,atencion odontologica,primera consulta,2017-04-01,2,3,8,8,0,6,10,27,3,4,0,1,0,5,77
MAIRANA,atencion odontologica,primera consulta,2017-04-01,7,14,4,3,1,4,6,10,3,5,0,3,0,2,62
MALLA,atencion odontologica,primera consulta,2017-04-01,4,5,3,5,1,1,1,5,6,5,0,0,0,1,37
MAPIRI,atencion odontologica,primera consulta,2017-04-01,13,15,8,8,1,14,9,54,2,8,0,33,0,5,170
MECAPACA,atencion odontologica,primera consulta,2017-04-01,8,11,4,1,0,0,7,9,2,3,0,0,0,2,47
MINEROS,atencion odontologica,primera consulta,2017-04-01,30,27,4,2,0,3,1,10,7,10,0,4,0,2,100
MIZQUE,atencion odontologica,primera consulta,2017-04-01,17,28,23,16,7,14,20,30,13,10,0,8,0,6,192
MOCOMOCO,atencion odontologica,primera consulta,2017-04-01,6,3,23,19,5,10,27,35,12,17,0,2,0,6,165
MOJINETE,atencion odontologica,primera consulta,2017-04-01,2,3,1,2,0,5,3,3,0,2,0,2,0,0,23
MOJOCOYA,atencion odontologica,primera consulta,2017-04-01,17,17,11,12,10,11,13,32,7,4,0,11,0,2,147
MONTEAGUDO,atencion odontologica,primera consulta,2017-04-01,63,52,18,19,6,19,36,80,12,7,0,33,0,14,359
MONTERO,atencion odontologica,primera consulta,2017-04-01,90,85,82,110,21,69,95,234,153,160,0,56,0,16,1171
MORO MORO,atencion odontologica,primera consulta,2017-04-01,4,2,2,0,2,1,5,16,1,0,0,4,0,2,39
MOROCHATA,atencion odontologica,primera consulta,2017-04-01,10,7,1,4,5,3,12,13,31,37,0,5,0,2,130
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2017-04-01,6,17,26,42,3,1,3,7,2,1,0,4,0,1,113
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,primera consulta,2017-04-01,0,0,1,0,1,0,2,1,0,0,0,3,0,0,8
OCURI,atencion odontologica,primera consulta,2017-04-01,15,32,9,3,2,11,11,44,20,28,0,17,0,12,204
OKINAWA,atencion odontologica,primera consulta,2017-04-01,7,4,3,2,1,4,7,26,3,0,0,4,0,3,64
OMEREQUE,atencion odontologica,primera consulta,2017-04-01,3,2,3,3,2,1,4,8,5,3,0,0,0,2,36
ORURO,atencion odontologica,primera consulta,2017-04-01,284,303,232,240,99,166,388,749,141,137,0,283,0,78,3100
PADCAYA,atencion odontologica,primera consulta,2017-04-01,14,9,45,52,20,25,26,51,6,6,0,1,0,1,256
PADILLA,atencion odontologica,primera consulta,2017-04-01,13,16,58,47,7,13,31,43,8,7,0,22,0,4,269
PAILON,atencion odontologica,primera consulta,2017-04-01,8,12,38,32,3,8,20,41,3,0,0,4,0,4,173
PALCA,atencion odontologica,primera consulta,2017-04-01,33,34,3,15,8,18,10,36,15,1,0,8,0,17,198
PALOS BLANCOS,atencion odontologica,primera consulta,2017-04-01,52,60,21,23,9,24,30,78,18,6,0,25,0,24,370
PAMPA AULLAGAS,atencion odontologica,primera consulta,2017-04-01,2,2,10,11,2,1,1,4,3,2,0,0,0,0,38
PAMPA GRANDE,atencion odontologica,primera consulta,2017-04-01,19,15,5,2,0,2,0,11,7,13,0,7,0,4,85
PAPEL PAMPA,atencion odontologica,primera consulta,2017-04-01,3,3,4,5,1,3,2,12,9,3,0,3,0,2,50
PASORAPA,atencion odontologica,primera consulta,2017-04-01,6,4,26,20,1,1,4,10,0,4,0,1,0,0,77
PATACAMAYA,atencion odontologica,primera consulta,2017-04-01,13,24,12,9,4,3,3,21,7,2,0,4,0,7,109
PAZÑA,atencion odontologica,primera consulta,2017-04-01,11,11,26,21,2,6,13,11,3,5,0,3,0,1,113
PELECHUCO,atencion odontologica,primera consulta,2017-04-01,3,6,1,0,0,2,0,6,1,3,0,4,0,4,30
POCOATA,atencion odontologica,primera consulta,2017-04-01,64,57,9,7,5,9,11,14,48,67,0,12,0,13,316
POCONA,atencion odontologica,primera consulta,2017-04-01,25,21,92,79,10,16,12,23,11,9,0,13,0,14,325
POJO (CBBA),atencion odontologica,primera consulta,2017-04-01,18,11,62,48,3,9,16,30,4,6,0,11,0,16,234
POOPO,atencion odontologica,primera consulta,2017-04-01,7,14,13,19,10,10,21,22,9,9,0,2,0,2,138
PORCO,atencion odontologica,primera consulta,2017-04-01,5,13,7,5,2,8,7,35,5,0,0,12,0,13,112
POROMA,atencion odontologica,primera consulta,2017-04-01,37,43,118,126,39,41,29,67,5,5,0,10,0,5,525
PORONGO,atencion odontologica,primera consulta,2017-04-01,26,31,63,66,2,4,0,12,39,47,0,8,0,4,302
PORTACHUELO,atencion odontologica,primera consulta,2017-04-01,3,2,0,1,0,1,1,1,0,0,0,1,0,0,10
PORVENIR,atencion odontologica,primera consulta,2017-04-01,19,18,2,5,2,3,6,12,4,0,0,7,0,3,81
POSTRER VALLE,atencion odontologica,primera consulta,2017-04-01,11,12,3,4,0,1,3,7,1,0,0,2,0,1,45
POTOSI,atencion odontologica,primera consulta,2017-04-01,238,265,132,135,99,152,5121,502,43,37,0,228,0,110,7062
PRESTO,atencion odontologica,primera consulta,2017-04-01,6,10,28,31,4,16,9,46,4,4,0,16,0,7,181
PUCARA,atencion odontologica,primera consulta,2017-04-01,15,4,9,7,1,1,3,9,0,2,0,1,0,0,52
PUCARANI,atencion odontologica,primera consulta,2017-04-01,27,24,32,36,12,25,17,91,19,23,0,15,0,5,326
PUERTO ACOSTA,atencion odontologica,primera consulta,2017-04-01,8,7,4,8,4,6,6,12,3,6,0,4,0,5,73
PUERTO CARABUCO,atencion odontologica,primera consulta,2017-04-01,4,3,6,8,3,2,5,14,2,5,0,0,0,0,52
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2017-04-01,7,10,13,17,1,8,3,16,10,6,0,12,0,4,107
PUERTO PEREZ,atencion odontologica,primera consulta,2017-04-01,13,14,41,34,0,3,3,5,4,2,0,2,0,2,123
PUERTO QUIJARRO,atencion odontologica,primera consulta,2017-04-01,17,21,32,10,1,1,2,5,5,2,0,1,0,4,101
PUERTO RICO,atencion odontologica,primera consulta,2017-04-01,14,17,20,14,14,12,19,28,2,2,0,12,0,7,161
PUERTO SUAREZ,atencion odontologica,primera consulta,2017-04-01,23,16,5,1,1,2,2,20,5,4,0,18,0,6,103
PUERTO VILLARROEL,atencion odontologica,primera consulta,2017-04-01,48,65,14,10,4,27,13,66,24,15,0,33,0,37,356
PUNA,atencion odontologica,primera consulta,2017-04-01,12,9,12,13,9,18,33,63,18,16,0,15,0,11,229
PUNATA,atencion odontologica,primera consulta,2017-04-01,30,29,7,23,4,11,9,40,8,12,0,9,0,9,191
QUIABAYA,atencion odontologica,primera consulta,2017-04-01,2,1,3,2,2,4,3,11,1,1,0,0,0,3,33
QUILLACOLLO,atencion odontologica,primera consulta,2017-04-01,94,94,102,109,75,85,127,259,49,27,0,24,0,23,1068
QUIME,atencion odontologica,primera consulta,2017-04-01,11,19,10,11,3,6,19,15,6,2,0,5,0,1,108
QUIRUSILLAS,atencion odontologica,primera consulta,2017-04-01,10,9,35,31,2,0,2,2,0,1,0,1,0,0,93
RAVELO,atencion odontologica,primera consulta,2017-04-01,60,53,9,6,7,6,27,55,97,84,0,17,0,6,427
REYES,atencion odontologica,primera consulta,2017-04-01,3,2,10,14,4,6,14,13,8,6,0,2,0,1,83
RIBERALTA,atencion odontologica,primera consulta,2017-04-01,280,356,67,84,34,97,49,180,36,29,0,121,0,27,1360
ROBORE,atencion odontologica,primera consulta,2017-04-01,17,13,15,18,7,5,3,31,2,0,0,17,0,3,131
RURRENABAQUE,atencion odontologica,primera consulta,2017-04-01,9,26,18,25,7,9,14,26,8,9,0,14,0,3,168
SABAYA,atencion odontologica,primera consulta,2017-04-01,6,7,5,6,2,4,10,19,3,4,0,13,0,2,81
SACABA,atencion odontologica,primera consulta,2017-04-01,98,112,110,138,40,69,43,145,33,47,0,48,0,79,962
SACABAMBA,atencion odontologica,primera consulta,2017-04-01,0,0,1,1,0,4,1,4,0,1,0,1,0,2,15
SACACA,atencion odontologica,primera consulta,2017-04-01,11,24,14,7,6,12,18,47,20,26,0,6,0,7,198
SAIPINA,atencion odontologica,primera consulta,2017-04-01,4,1,5,5,0,1,5,18,5,2,0,1,0,1,48
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2017-04-01,33,32,28,32,6,8,18,28,8,11,0,7,0,5,216
SAMAIPATA,atencion odontologica,primera consulta,2017-04-01,13,17,2,0,2,2,3,15,2,5,0,5,0,6,72
SAN AGUSTIN,atencion odontologica,primera consulta,2017-04-01,0,0,0,1,0,0,2,0,0,0,0,2,0,0,5
SAN ANDRES,atencion odontologica,primera consulta,2017-04-01,21,19,20,22,2,13,11,26,10,6,0,9,0,2,161
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2017-04-01,3,11,11,13,3,2,7,12,20,20,0,2,0,2,106
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2017-04-01,3,5,0,1,0,1,0,2,3,3,0,1,0,0,19
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2017-04-01,0,0,1,0,2,0,2,6,1,1,0,3,0,2,18
SAN BENITO,atencion odontologica,primera consulta,2017-04-01,21,14,2,2,1,1,3,10,16,16,0,1,0,4,91
SAN BORJA,atencion odontologica,primera consulta,2017-04-01,41,42,7,14,15,25,21,65,9,9,0,29,0,14,291
SAN BUENA VENTURA,atencion odontologica,primera consulta,2017-04-01,10,3,6,3,0,6,7,19,3,1,0,6,0,4,68
SAN CARLOS,atencion odontologica,primera consulta,2017-04-01,20,19,91,115,22,23,30,33,11,15,0,17,0,23,419
SAN IGNACIO,atencion odontologica,primera consulta,2017-04-01,13,7,82,103,7,15,15,42,4,5,0,7,0,7,307
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2017-04-01,148,150,4,12,6,9,8,43,31,19,0,11,0,24,465
SAN JAVIER(BNI),atencion odontologica,primera consulta,2017-04-01,1,1,1,2,0,2,0,4,1,0,0,0,0,1,13
SAN JAVIER(STC),atencion odontologica,primera consulta,2017-04-01,9,4,448,407,1,3,5,6,3,1,0,6,0,3,896
SAN JOAQUIN,atencion odontologica,primera consulta,2017-04-01,1,1,5,7,3,3,5,20,3,5,0,5,0,5,63
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2017-04-01,16,11,44,43,6,15,28,36,5,2,0,0,0,2,208
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2017-04-01,14,14,398,365,1,4,1,14,3,2,0,5,0,4,825
SAN JULIAN,atencion odontologica,primera consulta,2017-04-01,64,83,66,50,6,12,19,52,25,24,0,20,0,13,434
SAN LORENZO(PND),atencion odontologica,primera consulta,2017-04-01,8,21,1,2,3,4,10,9,0,0,0,2,0,1,61
SAN LORENZO(TJA),atencion odontologica,primera consulta,2017-04-01,21,7,53,54,19,35,65,131,12,11,0,3,0,1,412
SAN LUCAS,atencion odontologica,primera consulta,2017-04-01,83,81,8,20,9,30,24,95,3,9,0,55,0,14,431
SAN MATIAS,atencion odontologica,primera consulta,2017-04-01,5,6,2,0,0,0,4,2,3,0,0,2,0,0,24
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2017-04-01,13,11,2,5,0,4,4,24,2,3,0,4,0,7,79
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2017-04-01,11,12,1,1,0,1,3,4,0,0,0,1,0,0,34
SAN PEDRO,atencion odontologica,primera consulta,2017-04-01,23,18,28,29,8,21,16,47,7,3,0,36,0,14,250
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2017-04-01,27,29,11,16,20,23,11,45,27,42,0,16,0,19,286
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2017-04-01,3,8,1,8,2,5,4,11,4,4,0,2,0,1,53
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2017-04-01,4,1,2,0,0,1,2,6,2,0,0,2,0,0,20
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2017-04-01,7,4,21,16,8,6,11,6,2,8,0,2,0,0,91
SAN PEDRO(PND),atencion odontologica,primera consulta,2017-04-01,0,2,7,3,1,1,6,10,4,1,0,0,0,1,36
SAN RAFAEL,atencion odontologica,primera consulta,2017-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN RAMON BENI,atencion odontologica,primera consulta,2017-04-01,144,156,146,138,4,3,0,0,0,0,0,17,0,2,610
SAN RAMON SCZ,atencion odontologica,primera consulta,2017-04-01,30,49,8,8,5,8,10,15,5,5,0,18,0,10,171
SANTA ANA,atencion odontologica,primera consulta,2017-04-01,6,8,21,25,8,14,13,40,7,2,0,12,0,6,162
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2017-04-01,1147,1194,350,382,125,405,452,1509,275,246,0,863,0,202,7150
SANTA ROSA,atencion odontologica,primera consulta,2017-04-01,16,7,5,10,1,8,8,10,3,0,0,1,0,0,69
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2017-04-01,24,46,26,24,4,5,22,36,8,15,0,9,0,12,231
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2017-04-01,6,5,0,0,0,0,0,8,2,3,0,4,0,1,29
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2017-04-01,22,20,42,38,9,10,33,50,34,31,0,10,0,5,304
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2017-04-01,4,3,4,1,2,4,3,14,18,25,0,6,0,4,88
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2017-04-01,1,0,7,1,2,1,6,18,1,2,0,0,0,1,40
SANTIVAÑES,atencion odontologica,primera consulta,2017-04-01,15,11,17,13,1,4,9,14,9,7,0,0,0,1,101
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2017-04-01,8,6,5,2,2,1,1,5,3,3,0,0,0,3,39
SAPAHAQUI,atencion odontologica,primera consulta,2017-04-01,7,10,5,4,1,8,11,14,9,6,0,0,0,2,77
SENA,atencion odontologica,primera consulta,2017-04-01,54,54,31,52,3,10,6,26,4,5,0,24,0,6,275
SHINAOTA,atencion odontologica,primera consulta,2017-04-01,26,19,11,16,1,9,14,21,7,3,0,27,0,42,196
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2017-04-01,45,38,6,7,2,4,8,21,15,25,0,5,0,5,181
SICAYA,atencion odontologica,primera consulta,2017-04-01,4,3,3,2,0,4,6,14,1,5,0,5,0,5,52
SIPE SIPE,atencion odontologica,primera consulta,2017-04-01,84,83,54,41,5,15,27,95,27,31,0,18,0,24,504
SOPACHUY,atencion odontologica,primera consulta,2017-04-01,4,8,10,10,3,7,7,32,3,4,0,5,0,5,98
SORACACHI,atencion odontologica,primera consulta,2017-04-01,22,21,64,63,10,11,7,19,9,3,0,8,0,7,244
SORATA,atencion odontologica,primera consulta,2017-04-01,9,23,3,12,2,8,6,20,7,11,0,11,0,6,118
SUCRE,atencion odontologica,primera consulta,2017-04-01,729,697,283,316,139,263,370,870,101,83,0,503,0,78,4432
TACACHI,atencion odontologica,primera consulta,2017-04-01,2,2,0,0,0,1,1,2,0,2,0,0,0,2,12
TACACOMA,atencion odontologica,primera consulta,2017-04-01,5,3,2,10,0,3,12,17,4,0,0,2,0,4,62
TACOBAMBA,atencion odontologica,primera consulta,2017-04-01,6,8,1,2,2,3,5,10,3,4,0,6,0,1,51
TACOPAYA,atencion odontologica,primera consulta,2017-04-01,8,12,6,0,2,10,11,33,17,11,0,6,0,7,123
TAHUA,atencion odontologica,primera consulta,2017-04-01,0,1,4,9,6,9,2,3,0,1,0,2,0,0,37
TAPACARI,atencion odontologica,primera consulta,2017-04-01,8,18,16,14,6,18,22,55,10,16,0,11,0,13,207
TARABUCO,atencion odontologica,primera consulta,2017-04-01,19,19,6,10,3,20,13,47,12,4,0,30,0,8,191
TARACO,atencion odontologica,primera consulta,2017-04-01,15,14,14,23,3,4,5,22,20,25,0,8,0,2,155
TARATA,atencion odontologica,primera consulta,2017-04-01,9,7,7,10,2,8,12,34,11,15,0,1,0,4,120
TARIJA,atencion odontologica,primera consulta,2017-04-01,306,310,842,814,232,337,328,811,112,117,0,230,0,47,4486
TARVITA,atencion odontologica,primera consulta,2017-04-01,33,45,9,9,6,19,22,40,7,8,0,20,0,13,231
TEOPONTE,atencion odontologica,primera consulta,2017-04-01,27,24,14,7,4,8,22,32,5,7,0,6,0,7,163
TIAWANACU,atencion odontologica,primera consulta,2017-04-01,9,13,3,7,5,11,7,19,17,7,0,3,0,2,103
