,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
PUERTO RICO,atencion odontologica,medidas preventivas,2017-03-01,36,46,4,5,0,5,0,0,0,0,0,0,0,0,96
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2017-03-01,24,36,0,0,0,1,0,0,0,0,0,0,0,0,61
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2017-03-01,147,171,67,65,2,9,1,17,4,5,0,0,0,0,488
PUNA,atencion odontologica,medidas preventivas,2017-03-01,17,13,0,1,0,3,0,9,0,0,0,0,0,0,43
PUNATA,atencion odontologica,medidas preventivas,2017-03-01,49,74,98,62,30,43,47,124,36,32,0,0,0,0,595
QUIABAYA,atencion odontologica,medidas preventivas,2017-03-01,55,77,11,0,0,0,0,2,0,0,0,0,0,0,145
QUILLACOLLO,atencion odontologica,medidas preventivas,2017-03-01,665,481,345,251,193,272,238,498,146,139,0,0,0,0,3228
QUIME,atencion odontologica,medidas preventivas,2017-03-01,26,37,3,0,0,0,0,0,0,0,0,0,0,0,66
QUIRUSILLAS,atencion odontologica,medidas preventivas,2017-03-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6
RAVELO,atencion odontologica,medidas preventivas,2017-03-01,29,17,0,0,0,0,0,1,0,0,0,0,0,0,47
REYES,atencion odontologica,medidas preventivas,2017-03-01,15,15,67,71,8,15,6,15,2,3,0,0,0,0,217
RIBERALTA,atencion odontologica,medidas preventivas,2017-03-01,126,168,9,8,4,53,23,161,4,2,0,0,0,0,558
ROBORE,atencion odontologica,medidas preventivas,2017-03-01,0,0,10,2,1,2,2,3,1,0,0,0,0,0,21
RURRENABAQUE,atencion odontologica,medidas preventivas,2017-03-01,48,42,47,46,42,43,52,57,16,15,0,0,0,0,408
SABAYA,atencion odontologica,medidas preventivas,2017-03-01,10,21,65,64,18,18,0,1,0,0,0,0,0,0,197
SACABA,atencion odontologica,medidas preventivas,2017-03-01,489,567,541,654,250,273,122,280,110,71,0,0,0,0,3357
SACABAMBA,atencion odontologica,medidas preventivas,2017-03-01,13,23,9,10,2,0,0,0,0,0,0,0,0,0,57
SACACA,atencion odontologica,medidas preventivas,2017-03-01,12,8,0,4,0,3,0,10,0,0,0,0,0,0,37
SAIPINA,atencion odontologica,medidas preventivas,2017-03-01,1,0,0,3,1,3,0,0,0,0,0,0,0,0,8
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2017-03-01,49,47,49,59,23,22,20,16,21,21,0,0,0,0,327
SAMAIPATA,atencion odontologica,medidas preventivas,2017-03-01,10,13,24,11,0,2,0,2,0,0,0,0,0,0,62
SAN ANDRES,atencion odontologica,medidas preventivas,2017-03-01,52,23,9,16,5,9,5,14,1,0,0,0,0,0,134
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2017-03-01,12,6,3,13,0,0,0,1,4,2,0,0,0,0,41
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2017-03-01,0,4,0,0,0,0,0,1,0,0,0,0,0,0,5
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2017-03-01,17,12,0,1,0,0,0,1,0,0,0,0,0,0,31
SAN BENITO,atencion odontologica,medidas preventivas,2017-03-01,42,31,6,1,0,5,5,13,23,17,0,0,0,0,143
SAN BORJA,atencion odontologica,medidas preventivas,2017-03-01,43,34,1,7,0,18,9,41,3,2,0,0,0,0,158
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2017-03-01,9,10,33,24,0,0,0,0,0,0,0,0,0,0,76
SAN CARLOS,atencion odontologica,medidas preventivas,2017-03-01,6,28,0,0,0,0,0,2,0,0,0,0,0,0,36
SAN IGNACIO,atencion odontologica,medidas preventivas,2017-03-01,91,113,76,72,28,22,30,25,0,0,0,0,0,0,457
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2017-03-01,131,136,20,17,3,3,4,11,2,1,0,0,0,0,328
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2017-03-01,31,35,4,0,0,3,1,10,0,0,0,0,0,0,84
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2017-03-01,7,10,5,0,0,1,2,3,0,0,0,0,0,0,28
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2017-03-01,0,8,0,1,0,0,1,1,2,1,0,0,0,0,14
SAN JULIAN,atencion odontologica,medidas preventivas,2017-03-01,188,207,140,147,1,7,2,49,5,6,0,0,0,0,752
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2017-03-01,14,24,9,12,1,6,0,4,0,0,0,0,0,0,70
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2017-03-01,26,27,69,80,37,28,7,28,4,2,0,0,0,0,308
SAN LUCAS,atencion odontologica,medidas preventivas,2017-03-01,101,80,1,4,0,15,1,28,0,0,0,0,0,0,230
SAN MATIAS,atencion odontologica,medidas preventivas,2017-03-01,9,2,0,1,0,0,1,6,0,1,0,0,0,0,20
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2017-03-01,0,0,2,3,1,4,0,1,0,0,0,0,0,0,11
SAN PEDRO,atencion odontologica,medidas preventivas,2017-03-01,45,41,3,18,7,8,2,14,4,2,0,0,0,0,144
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2017-03-01,25,20,54,57,38,21,1,20,3,1,0,0,0,0,240
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2017-03-01,10,9,0,0,0,2,2,7,8,5,0,0,0,0,43
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2017-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2017-03-01,27,24,76,103,2,7,6,8,31,47,0,0,0,0,331
SAN RAFAEL,atencion odontologica,medidas preventivas,2017-03-01,45,49,10,3,1,27,4,33,4,2,0,0,0,0,178
SAN RAMON BENI,atencion odontologica,medidas preventivas,2017-03-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2017-03-01,73,92,0,0,0,0,0,0,0,0,0,0,0,0,165
SANTA ANA,atencion odontologica,medidas preventivas,2017-03-01,27,28,54,76,3,17,29,77,4,6,0,0,0,0,321
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2017-03-01,2484,2574,420,539,105,317,461,1449,117,136,0,0,0,0,8602
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2017-03-01,127,174,1,0,0,2,1,2,0,0,0,0,0,0,307
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2017-03-01,5,5,0,0,0,0,0,3,5,6,0,0,0,0,24
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2017-03-01,31,42,34,31,9,26,31,51,11,11,0,0,0,0,277
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2017-03-01,94,120,0,1,0,2,1,6,10,20,0,0,0,0,254
SANTIVAÑES,atencion odontologica,medidas preventivas,2017-03-01,26,12,4,0,0,7,1,3,0,3,0,0,0,0,56
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2017-03-01,13,0,13,24,8,8,0,0,0,0,0,0,0,0,66
SAPAHAQUI,atencion odontologica,medidas preventivas,2017-03-01,18,16,2,2,1,1,0,4,2,3,0,0,0,0,49
SENA,atencion odontologica,medidas preventivas,2017-03-01,25,20,17,24,2,6,0,1,0,0,0,0,0,0,95
SHINAOTA,atencion odontologica,medidas preventivas,2017-03-01,91,66,2,4,0,3,2,15,3,1,0,0,0,0,187
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2017-03-01,30,55,2,0,1,9,3,21,15,24,0,0,0,0,160
SICAYA,atencion odontologica,medidas preventivas,2017-03-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8
SIPE SIPE,atencion odontologica,medidas preventivas,2017-03-01,76,100,60,52,3,29,3,60,36,52,0,0,0,0,471
SOPACHUY,atencion odontologica,medidas preventivas,2017-03-01,0,2,9,9,0,0,1,0,0,0,0,0,0,0,21
SORACACHI,atencion odontologica,medidas preventivas,2017-03-01,11,11,147,135,10,30,0,12,2,4,0,0,0,0,362
SORATA,atencion odontologica,medidas preventivas,2017-03-01,60,63,1,0,0,8,0,14,5,5,0,0,0,0,156
SUCRE,atencion odontologica,medidas preventivas,2017-03-01,827,741,356,327,76,156,197,478,45,38,0,0,0,0,3241
TACACHI,atencion odontologica,medidas preventivas,2017-03-01,0,0,0,2,0,0,0,4,1,1,0,0,0,0,8
TACACOMA,atencion odontologica,medidas preventivas,2017-03-01,12,22,4,1,0,1,0,1,0,0,0,0,0,0,41
TACOBAMBA,atencion odontologica,medidas preventivas,2017-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TACOPAYA,atencion odontologica,medidas preventivas,2017-03-01,4,4,2,2,0,0,1,4,3,2,0,0,0,0,22
TAHUA,atencion odontologica,medidas preventivas,2017-03-01,5,7,5,5,0,0,0,0,0,0,0,0,0,0,22
TAPACARI,atencion odontologica,medidas preventivas,2017-03-01,24,34,0,1,1,4,3,21,6,5,0,0,0,0,99
TARABUCO,atencion odontologica,medidas preventivas,2017-03-01,58,82,4,1,0,0,0,3,0,1,0,0,0,0,149
TARACO,atencion odontologica,medidas preventivas,2017-03-01,24,19,0,0,0,1,0,2,2,1,0,0,0,0,49
TARATA,atencion odontologica,medidas preventivas,2017-03-01,10,4,0,0,0,0,2,3,1,0,0,0,0,0,20
TARIJA,atencion odontologica,medidas preventivas,2017-03-01,104,74,280,306,131,320,352,417,58,36,0,0,0,0,2078
TARVITA,atencion odontologica,medidas preventivas,2017-03-01,51,50,0,0,0,3,0,7,0,0,0,0,0,0,111
TEOPONTE,atencion odontologica,medidas preventivas,2017-03-01,49,46,14,17,1,2,2,13,2,2,0,0,0,0,148
TIAWANACU,atencion odontologica,medidas preventivas,2017-03-01,21,20,0,0,0,3,0,12,8,5,0,0,0,0,69
TINGUIPAYA,atencion odontologica,medidas preventivas,2017-03-01,11,9,3,2,0,2,1,24,0,0,0,0,0,0,52
TIPUANI,atencion odontologica,medidas preventivas,2017-03-01,8,8,0,0,0,0,0,1,0,0,0,0,0,0,17
TIQUIPAYA,atencion odontologica,medidas preventivas,2017-03-01,222,319,27,25,3,39,17,78,18,25,0,0,0,0,773
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2017-03-01,32,34,23,16,0,8,1,17,3,7,0,0,0,0,141
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2017-03-01,0,0,1,0,0,1,1,4,7,8,0,0,0,0,22
TOCO,atencion odontologica,medidas preventivas,2017-03-01,64,80,16,25,0,0,0,4,0,1,0,0,0,0,190
TODOS SANTOS,atencion odontologica,medidas preventivas,2017-03-01,2,0,34,27,0,0,0,0,1,0,0,0,0,0,64
TOLATA,atencion odontologica,medidas preventivas,2017-03-01,18,21,1,4,3,6,2,13,2,6,0,0,0,0,76
TOLEDO,atencion odontologica,medidas preventivas,2017-03-01,3,1,1,0,0,1,0,0,0,0,0,0,0,0,6
TOMAVE,atencion odontologica,medidas preventivas,2017-03-01,14,7,0,0,0,0,0,2,0,0,0,0,0,0,23
TOMINA,atencion odontologica,medidas preventivas,2017-03-01,38,36,10,32,0,2,0,1,0,0,0,0,0,0,119
TORO TORO,atencion odontologica,medidas preventivas,2017-03-01,20,18,15,2,0,2,3,10,2,0,0,0,0,0,72
TOTORA(CBBA),atencion odontologica,medidas preventivas,2017-03-01,2,1,68,101,0,4,0,0,0,0,0,0,0,0,176
TOTORA(ORR),atencion odontologica,medidas preventivas,2017-03-01,35,23,1,0,0,4,3,11,2,1,0,0,0,0,80
TRIGAL,atencion odontologica,medidas preventivas,2017-03-01,16,20,14,13,0,0,0,0,0,1,0,0,0,0,64
TRINIDAD,atencion odontologica,medidas preventivas,2017-03-01,113,115,205,143,44,63,54,226,16,13,0,0,0,0,992
TUPIZA,atencion odontologica,medidas preventivas,2017-03-01,112,158,63,96,11,16,43,96,6,5,0,0,0,0,606
TURCO,atencion odontologica,medidas preventivas,2017-03-01,12,12,0,0,1,5,0,10,1,1,0,0,0,0,42
UMALA,atencion odontologica,medidas preventivas,2017-03-01,22,16,7,5,3,3,5,6,1,0,0,0,0,0,68
UNCIA,atencion odontologica,medidas preventivas,2017-03-01,24,52,4,19,9,16,26,54,9,11,0,0,0,0,224
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2017-03-01,8,11,11,18,2,14,1,12,0,0,0,0,0,0,77
URUBICHA,atencion odontologica,medidas preventivas,2017-03-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
UYUNI,atencion odontologica,medidas preventivas,2017-03-01,42,42,8,12,16,21,28,28,17,16,0,0,0,0,230
VACAS,atencion odontologica,medidas preventivas,2017-03-01,2,6,4,4,3,2,3,11,4,7,0,0,0,0,46
VALLEGRANDE,atencion odontologica,medidas preventivas,2017-03-01,98,83,11,11,6,19,10,7,4,1,0,0,0,0,250
VIACHA,atencion odontologica,medidas preventivas,2017-03-01,139,125,5,3,1,4,3,10,9,12,0,0,0,0,311
VILA VILA,atencion odontologica,medidas preventivas,2017-03-01,22,22,0,2,1,3,6,13,0,1,0,0,0,0,70
VILLA CHARCAS,atencion odontologica,medidas preventivas,2017-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VILLA MONTES,atencion odontologica,medidas preventivas,2017-03-01,63,69,66,73,10,26,24,63,1,1,0,0,0,0,396
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2017-03-01,13,14,14,23,0,0,0,1,0,0,0,0,0,0,65
VILLA RIVERO,atencion odontologica,medidas preventivas,2017-03-01,21,13,4,1,2,10,7,28,11,8,0,0,0,0,105
VILLA SERRANO,atencion odontologica,medidas preventivas,2017-03-01,56,38,0,0,0,0,0,1,0,0,0,0,0,0,95
VILLA TUNARI,atencion odontologica,medidas preventivas,2017-03-01,168,116,37,32,8,44,66,236,16,6,0,0,0,0,729
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2017-03-01,38,100,20,2,3,5,2,12,0,0,0,0,0,0,182
VILLAZON,atencion odontologica,medidas preventivas,2017-03-01,75,79,7,16,5,7,7,23,9,9,0,0,0,0,237
VINTO,atencion odontologica,medidas preventivas,2017-03-01,67,71,0,0,0,5,0,24,1,8,0,0,0,0,176
VITICHI,atencion odontologica,medidas preventivas,2017-03-01,9,7,0,0,0,0,0,0,0,0,0,0,0,0,16
WALDO BALLIVIAN,atencion odontologica,medidas preventivas,2017-03-01,0,0,10,9,0,0,0,0,0,0,0,0,0,0,19
WARNES,atencion odontologica,medidas preventivas,2017-03-01,37,70,70,81,10,16,7,34,7,5,0,0,0,0,337
YACO,atencion odontologica,medidas preventivas,2017-03-01,1,3,0,0,0,1,0,3,1,2,0,0,0,0,11
YACUIBA,atencion odontologica,medidas preventivas,2017-03-01,37,22,151,85,34,63,94,194,12,9,0,0,0,0,701
YAMPARAEZ,atencion odontologica,medidas preventivas,2017-03-01,112,94,0,0,0,0,0,0,0,0,0,0,0,0,206
YANACACHI,atencion odontologica,medidas preventivas,2017-03-01,11,28,1,5,0,0,1,5,0,0,0,0,0,0,51
YAPACANI,atencion odontologica,medidas preventivas,2017-03-01,85,110,0,1,0,3,1,18,33,25,0,0,0,0,276
YOCALLA,atencion odontologica,medidas preventivas,2017-03-01,48,51,6,0,0,2,0,0,0,1,0,0,0,0,108
YOTALA,atencion odontologica,medidas preventivas,2017-03-01,39,65,1,0,0,2,0,13,0,0,0,0,0,0,120
YUNCHARA,atencion odontologica,medidas preventivas,2017-03-01,5,4,19,23,5,3,2,9,0,0,0,0,0,0,70
ZUDAÑEZ,atencion odontologica,medidas preventivas,2017-03-01,3,14,0,2,0,0,0,0,0,0,0,0,0,0,19
ACHACACHI,atencion odontologica,medidas preventivas,2017-04-01,92,67,5,21,4,7,4,30,5,6,0,0,0,0,241
ACHOCALLA,atencion odontologica,medidas preventivas,2017-04-01,33,41,0,0,0,11,0,3,0,0,0,0,0,0,88
AIQUILE,atencion odontologica,medidas preventivas,2017-04-01,83,85,62,88,26,23,19,63,16,16,0,0,0,0,481
ALALAY,atencion odontologica,medidas preventivas,2017-04-01,4,6,0,0,0,1,0,1,1,1,0,0,0,0,14
ALCALA,atencion odontologica,medidas preventivas,2017-04-01,39,52,0,3,0,0,0,5,0,0,0,0,0,0,99
ALTO BENI,atencion odontologica,medidas preventivas,2017-04-01,21,19,1,3,0,5,2,3,3,3,0,0,0,0,60
ANCORAIMES,atencion odontologica,medidas preventivas,2017-04-01,1,4,0,1,0,0,0,0,1,0,0,0,0,0,7
ANDAMARCA,atencion odontologica,medidas preventivas,2017-04-01,15,11,22,13,0,6,0,1,2,0,0,0,0,0,70
ANTEQUERA,atencion odontologica,medidas preventivas,2017-04-01,8,12,7,2,0,5,0,4,3,3,0,0,0,0,44
ANZALDO,atencion odontologica,medidas preventivas,2017-04-01,99,65,196,212,4,2,3,31,0,5,0,0,0,0,617
APOLO,atencion odontologica,medidas preventivas,2017-04-01,28,19,0,0,1,4,0,4,3,2,0,0,0,0,61
ARAMPAMPA,atencion odontologica,medidas preventivas,2017-04-01,6,14,1,0,0,1,0,7,0,1,0,0,0,0,30
ARANI,atencion odontologica,medidas preventivas,2017-04-01,14,11,12,35,2,23,2,8,0,3,0,0,0,0,110
ARBIETO,atencion odontologica,medidas preventivas,2017-04-01,92,102,9,7,2,8,2,20,4,7,0,0,0,0,253
ARQUE,atencion odontologica,medidas preventivas,2017-04-01,60,45,16,25,0,3,4,7,4,5,0,0,0,0,169
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2017-04-01,11,22,0,1,0,3,0,5,1,0,0,0,0,0,43
ATOCHA,atencion odontologica,medidas preventivas,2017-04-01,30,50,151,192,29,23,52,41,3,3,0,0,0,0,574
AUCAPATA,atencion odontologica,medidas preventivas,2017-04-01,1,2,5,4,1,1,0,3,0,0,0,0,0,0,17
AYATA,atencion odontologica,medidas preventivas,2017-04-01,1,4,32,29,1,1,0,0,0,0,0,0,0,0,68
AYO AYO,atencion odontologica,medidas preventivas,2017-04-01,3,3,29,35,0,0,0,1,0,0,0,0,0,0,71
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2017-04-01,8,14,18,26,3,14,61,50,5,2,0,0,0,0,201
AZURDUY,atencion odontologica,medidas preventivas,2017-04-01,39,31,0,4,0,1,0,3,0,0,0,0,0,0,78
BATALLAS,atencion odontologica,medidas preventivas,2017-04-01,7,8,0,0,0,1,0,0,0,0,0,0,0,0,16
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2017-04-01,5,1,0,0,0,2,0,3,0,0,0,0,0,0,11
BELLA FLOR,atencion odontologica,medidas preventivas,2017-04-01,3,2,1,1,2,3,0,6,0,0,0,0,0,0,18
BERMEJO,atencion odontologica,medidas preventivas,2017-04-01,12,12,43,64,7,21,24,65,1,2,0,0,0,0,251
BETANZOS,atencion odontologica,medidas preventivas,2017-04-01,81,56,1,0,1,2,0,6,2,2,0,0,0,0,151
BOLIVAR,atencion odontologica,medidas preventivas,2017-04-01,8,7,13,9,0,0,0,3,4,3,0,0,0,0,47
BOYUIBE,atencion odontologica,medidas preventivas,2017-04-01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
BUENA VISTA,atencion odontologica,medidas preventivas,2017-04-01,55,127,0,2,0,0,1,0,0,0,0,0,0,0,185
CABEZAS,atencion odontologica,medidas preventivas,2017-04-01,89,88,235,782,1,0,2,8,9,13,0,0,0,0,1227
CAIROMA,atencion odontologica,medidas preventivas,2017-04-01,13,22,9,48,0,0,0,2,0,0,0,0,0,0,94
"CAIZA ""D""",atencion odontologica,medidas preventivas,2017-04-01,11,10,0,0,0,0,0,0,0,0,0,0,0,0,21
CAJUATA,atencion odontologica,medidas preventivas,2017-04-01,2,1,21,9,0,0,0,0,0,0,0,0,0,0,33
CALACOTO,atencion odontologica,medidas preventivas,2017-04-01,2,2,3,3,0,0,0,0,0,0,0,0,0,0,10
CALAMARCA,atencion odontologica,medidas preventivas,2017-04-01,3,13,70,61,1,1,0,5,0,0,0,0,0,0,154
CAMARGO,atencion odontologica,medidas preventivas,2017-04-01,46,42,36,15,1,0,0,6,0,0,0,0,0,0,146
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2017-04-01,14,3,4,1,0,2,0,0,0,0,0,0,0,0,24
CAMIRI,atencion odontologica,medidas preventivas,2017-04-01,118,132,7,4,2,10,16,39,12,23,0,0,0,0,363
CAPINOTA,atencion odontologica,medidas preventivas,2017-04-01,94,114,48,45,23,19,57,70,27,18,0,0,0,0,515
CAQUIAVIRI,atencion odontologica,medidas preventivas,2017-04-01,2,4,14,12,0,0,0,1,0,0,0,0,0,0,33
CARACOLLO,atencion odontologica,medidas preventivas,2017-04-01,2,14,7,12,1,16,8,34,19,12,0,0,0,0,125
CARANAVI,atencion odontologica,medidas preventivas,2017-04-01,82,88,92,71,8,10,8,14,7,3,0,0,0,0,383
CARAPARI,atencion odontologica,medidas preventivas,2017-04-01,4,7,26,53,15,21,31,22,4,0,0,0,0,0,183
CARIPUYO,atencion odontologica,medidas preventivas,2017-04-01,28,31,0,0,0,0,1,5,3,4,0,0,0,0,72
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2017-04-01,115,125,0,0,0,0,0,0,0,0,0,0,0,0,240
CATACORA,atencion odontologica,medidas preventivas,2017-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CHACARILLA,atencion odontologica,medidas preventivas,2017-04-01,3,5,0,0,0,2,1,0,4,4,0,0,0,0,19
CHALLAPATA,atencion odontologica,medidas preventivas,2017-04-01,107,83,169,251,12,19,17,68,14,13,0,0,0,0,753
CHAQUI,atencion odontologica,medidas preventivas,2017-04-01,18,13,0,1,0,0,0,2,2,5,0,0,0,0,41
CHARAGUA,atencion odontologica,medidas preventivas,2017-04-01,31,40,3,3,0,0,1,0,0,0,0,0,0,0,78
CHARAÑA,atencion odontologica,medidas preventivas,2017-04-01,6,16,9,11,0,1,0,2,0,0,0,0,0,0,45
CHAYANTA,atencion odontologica,medidas preventivas,2017-04-01,43,53,22,31,9,13,26,33,8,13,0,0,0,0,251
CHIMORE,atencion odontologica,medidas preventivas,2017-04-01,41,34,0,1,0,3,0,2,0,0,0,0,0,0,81
CHIPAYA,atencion odontologica,medidas preventivas,2017-04-01,0,0,0,1,0,0,0,7,0,0,0,0,0,0,8
CHOQUE COTA,atencion odontologica,medidas preventivas,2017-04-01,0,5,13,9,0,0,0,0,0,0,0,0,0,0,27
CHUA COCANI,atencion odontologica,medidas preventivas,2017-04-01,3,5,59,30,0,0,0,0,0,0,0,0,0,0,97
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2017-04-01,47,46,218,231,0,10,0,27,2,3,0,0,0,0,584
CHUMA,atencion odontologica,medidas preventivas,2017-04-01,17,15,6,14,4,12,8,15,9,17,0,0,0,0,117
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2017-04-01,54,69,94,82,0,7,1,6,6,6,0,0,0,0,325
CKOCHAS,atencion odontologica,medidas preventivas,2017-04-01,19,19,19,23,15,10,3,13,6,4,0,0,0,0,131
CLIZA,atencion odontologica,medidas preventivas,2017-04-01,23,24,11,3,0,2,0,3,0,2,0,0,0,0,68
COBIJA,atencion odontologica,medidas preventivas,2017-04-01,255,227,28,28,10,36,49,111,4,0,0,0,0,0,748
COCAPATA,atencion odontologica,medidas preventivas,2017-04-01,96,87,69,45,1,28,3,17,18,12,0,0,0,0,376
COCHABAMBA,atencion odontologica,medidas preventivas,2017-04-01,1607,1657,1040,1179,506,614,1611,2924,699,639,0,0,0,0,12476
COIPASA,atencion odontologica,medidas preventivas,2017-04-01,9,2,9,9,0,0,0,0,0,0,0,0,0,0,29
COLCAPIRHUA,atencion odontologica,medidas preventivas,2017-04-01,111,103,28,31,0,6,14,46,16,10,0,0,0,0,365
"COLCHA ""K""",atencion odontologica,medidas preventivas,2017-04-01,8,8,0,1,0,0,0,1,0,0,0,0,0,0,18
COLLANA,atencion odontologica,medidas preventivas,2017-04-01,13,15,6,3,0,0,0,1,0,0,0,0,0,0,38
COLOMI,atencion odontologica,medidas preventivas,2017-04-01,89,76,4,1,0,22,0,9,1,4,0,0,0,0,206
COLPA BELGICA,atencion odontologica,medidas preventivas,2017-04-01,78,67,262,238,18,31,30,28,1,0,0,0,0,0,753
COLQUECHACA,atencion odontologica,medidas preventivas,2017-04-01,36,40,0,1,0,6,0,8,24,22,0,0,0,0,137
COLQUENCHA,atencion odontologica,medidas preventivas,2017-04-01,4,10,4,11,4,9,0,6,0,0,0,0,0,0,48
COLQUIRI,atencion odontologica,medidas preventivas,2017-04-01,13,6,4,3,0,0,0,5,1,2,0,0,0,0,34
COMANCHE,atencion odontologica,medidas preventivas,2017-04-01,7,0,4,14,0,0,0,0,0,0,0,0,0,0,25
COMARAPA,atencion odontologica,medidas preventivas,2017-04-01,18,13,0,0,0,1,0,7,1,0,0,0,0,0,40
COMBAYA,atencion odontologica,medidas preventivas,2017-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,medidas preventivas,2017-04-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
COPACABANA,atencion odontologica,medidas preventivas,2017-04-01,8,6,2,1,0,0,0,1,0,0,0,0,0,0,18
CORIPATA,atencion odontologica,medidas preventivas,2017-04-01,28,11,8,3,0,1,0,5,0,0,0,0,0,0,56
CORO CORO,atencion odontologica,medidas preventivas,2017-04-01,6,0,5,4,1,2,2,1,1,0,0,0,0,0,22
COROICO,atencion odontologica,medidas preventivas,2017-04-01,0,8,1,0,0,1,0,1,0,0,0,0,0,0,11
CORQUE,atencion odontologica,medidas preventivas,2017-04-01,6,10,41,40,0,2,0,1,0,1,0,0,0,0,101
COTAGAITA,atencion odontologica,medidas preventivas,2017-04-01,47,41,89,91,5,21,43,18,9,14,0,0,0,0,378
COTOCA,atencion odontologica,medidas preventivas,2017-04-01,162,247,6,1,3,6,13,15,1,6,0,0,0,0,460
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2017-04-01,0,2,0,2,0,0,0,1,0,0,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2017-04-01,86,83,2,0,1,3,0,4,13,4,0,0,0,0,196
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2017-04-01,5,8,63,35,1,5,6,17,2,3,0,0,0,0,145
CUEVO,atencion odontologica,medidas preventivas,2017-04-01,60,49,19,28,11,28,0,3,0,0,0,0,0,0,198
CULPINA,atencion odontologica,medidas preventivas,2017-04-01,36,29,4,4,0,1,1,0,0,1,0,0,0,0,76
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2017-04-01,6,2,0,2,0,0,0,2,0,0,0,0,0,0,12
