municipality,group,variable,month,Condón: Usuarias (os) Continuas(os),TOTAL
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,16,16
PORVENIR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,53,53
PRESTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,13,13
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,3,3
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,6,6
PUERTO PEREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,4,4
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,6,6
PUERTO RICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
PUERTO SILES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,18,18
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,14,14
QUIABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,3,3
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,8,8
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,6,6
RAVELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,5,5
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,9,9
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,5,5
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,3,3
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,4,4
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,13,13
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,7,7
SAN AGUSTIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,5,5
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,10,10
SAN ANDRES DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,3,3
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,11,11
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,4,4
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,29,29
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,12,12
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,23,23
SAN JAVIER(BNI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,5,5
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,7,7
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,10,10
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,10,10
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
SAN PEDRO DE QUEMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
SAN RAFAEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,10,10
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,5,5
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,71,71
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,15,15
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,11,11
SANTIAGO DE HUARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,8,8
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
SAPAHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,4,4
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,3,3
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
SORACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,5,5
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,208,208
TACOBAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,8,8
TACOPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,8,8
TARACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,51,51
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,8,8
TEOPONTE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,3,3
TINGUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,3,3
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,5,5
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,9,9
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
TODOS SANTOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
TOLEDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,17,17
TOMINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
TORO TORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,8,8
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
TOTORA(ORR),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,15,15
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,22,22
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,9,9
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,14,14
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,25,25
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,5,5
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,12,12
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
VILA VILA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,2,2
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,8,8
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,15,15
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,3,3
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,20,20
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,34,34
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,81,81
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,4,4
YUNCHARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-04-01,3,3
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,1,1
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,10,10
ALCALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,10,10
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,7,7
ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,1,1
ANTEQUERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,15,15
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,2,2
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,3,3
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,5,5
AYATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,1,1
AYO AYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,6,6
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,5,5
BELEN DE URMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,27,27
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,5,5
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,15,15
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,11,11
"CAIZA ""D""","anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,1,1
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,2,2
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,3,3
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,1,1
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,2,2
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,7,7
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,1,1
CAQUIAVIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,1,1
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,5,5
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,15,15
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,2,2
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,3,3
CARMEN RIVERO TORREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,3,3
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2008-05-01,8,8
