municipality,group,variable,month,Número de inyectables trimestrales suministra,TOTAL
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,4,4
CUEVO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,33,33
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,118,118
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,24,24
CURVA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,7,7
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,21,21
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,2163,2163
EL CHORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,8,8
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,117,117
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,151,151
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,124,124
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,46,46
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,113,113
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,226,226
ESCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,1,1
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,9,9
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,11,11
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,94,94
FILADELFIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,57,57
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,106,106
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,19,19
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,26,26
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,20,20
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,140,140
GUTIERREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,21,21
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,60,60
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,17,17
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,1,1
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,122,122
HUARACAJE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,15,15
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,9,9
ICHOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,8,8
ICLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,30,30
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,147,147
INGAVI (HUMAITA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,9,9
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,35,35
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,85,85
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,28,28
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,29,29
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,114,114
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,169,169
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,1329,1329
LA RIVERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,1,1
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,22,22
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,64,64
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,5,5
LICOMA PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,23,23
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,95,95
LLICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,25,25
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,23,23
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,48,48
MACHACAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,9,9
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,86,86
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,12,12
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,25,25
MALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,4,4
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,115,115
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,35,35
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,108,108
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,109,109
MOCOMOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,35,35
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,58,58
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,281,281
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,312,312
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,34,34
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,99,99
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,16,16
NAZACARA DE PACAJES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,3,3
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,41,41
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,93,93
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,32,32
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,688,688
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,217,217
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,144,144
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,66,66
PALCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,14,14
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,139,139
PAMPA AULLAGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,7,7
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,41,41
PAPEL PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,14,14
PASORAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,30,30
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,45,45
PAZÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,27,27
PELECHUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,28,28
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,47,47
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,76,76
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,54,54
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,26,26
PORCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,46,46
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,81,81
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,58,58
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,55,55
PORVENIR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,28,28
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,16,16
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,873,873
PRESTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,36,36
PUCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,21,21
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,100,100
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,20,20
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,40,40
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,33,33
PUERTO PEREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,9,9
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,29,29
PUERTO RICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,50,50
PUERTO SILES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2008-04-01,6,6
