municipality,group,variable,month,Píldora: Usuarias Nuevas,TOTAL
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,7,7
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,3,3
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,3,3
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,4,4
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,60,60
TACACOMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,2,2
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,2,2
TARACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,1,1
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,45,45
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,14,14
TEOPONTE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,2,2
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,7,7
TINGUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,4,4
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,2,2
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,1,1
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,5,5
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,1,1
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,4,4
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,2,2
TOMINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,2,2
TORO TORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,2,2
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,5,5
TOTORA(ORR),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,1,1
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,40,40
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,9,9
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,3,3
UMALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,1,1
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,7,7
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,4,4
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,3,3
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,4,4
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,2,2
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,1,1
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,5,5
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,21,21
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,7,7
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,20,20
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,11,11
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,1,1
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,2,2
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,6,6
WALDO BALLIVIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,2,2
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,24,24
YACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,2,2
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,14,14
YANACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,1,1
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-03-01,12,12
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,13,13
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,10,10
ALCALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,15,15
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,5,5
AUCAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
AYO AYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,5,5
BATALLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
BELLA FLOR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,4,4
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
BOLPEBRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,12,12
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,11,11
"CAIZA ""D""","anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,5,5
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,4,4
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,5,5
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
CAQUIAVIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,15,15
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,5,5
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,4,4
CARMEN RIVERO TORREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,4,4
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,19,19
CHAYANTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,5,5
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,14,14
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,4,4
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,29,29
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,67,67
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,12,12
"COLCHA ""K""","anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,4,4
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
COLQUECHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,17,17
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,9,9
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
CORO CORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
COROICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,4,4
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,14,14
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,12,12
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,4,4
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,176,176
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,11,11
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,9,9
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,12,12
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,4,4
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,5,5
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,8,8
FILADELFIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,5,5
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,4,4
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,40,40
GUTIERREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,7,7
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,10,10
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
HUARACAJE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,6,6
ICLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,8,8
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,16,16
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,5,5
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,16,16
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,16,16
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,116,116
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,5,5
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,8,8
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,11,11
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,4,4
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,11,11
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,6,6
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,6,6
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,8,8
MOCOMOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,7,7
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,14,14
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,57,57
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,1,1
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,7,7
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,29,29
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,3,3
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,4,4
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,9,9
PALCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias nuevas,2008-04-01,2,2
