,group,variable,month,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS PRIMERA,PERSONAS DE 50 A 59 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
CHUA COCANI,consulta externa,personas de 50 a 59 anos,2024-05-01,7,14,11,18,0,0,21,29,50
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 50 a 59 anos,2024-05-01,120,124,29,40,4,2,244,69,313
CHUMA,consulta externa,personas de 50 a 59 anos,2024-05-01,78,133,6,12,12,23,211,18,229
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 50 a 59 anos,2024-05-01,49,50,18,16,0,0,99,34,133
CKOCHAS,consulta externa,personas de 50 a 59 anos,2024-05-01,89,137,0,0,2,3,226,0,226
CLIZA,consulta externa,personas de 50 a 59 anos,2024-05-01,82,168,31,73,0,0,250,104,354
COBIJA,consulta externa,personas de 50 a 59 anos,2024-05-01,474,632,205,350,17,23,1106,555,1661
COCAPATA,consulta externa,personas de 50 a 59 anos,2024-05-01,91,117,1,4,0,0,208,5,213
COCHABAMBA,consulta externa,personas de 50 a 59 anos,2024-05-01,7101,11531,4580,8220,297,508,18632,12800,31432
COIPASA,consulta externa,personas de 50 a 59 anos,2024-05-01,5,4,0,0,0,0,9,0,9
COLCAPIRHUA,consulta externa,personas de 50 a 59 anos,2024-05-01,247,507,106,226,0,0,754,332,1086
"COLCHA ""K""",consulta externa,personas de 50 a 59 anos,2024-05-01,221,192,18,12,36,7,413,30,443
COLLANA,consulta externa,personas de 50 a 59 anos,2024-05-01,17,33,3,3,0,0,50,6,56
COLOMI,consulta externa,personas de 50 a 59 anos,2024-05-01,60,84,6,14,23,21,144,20,164
COLPA BELGICA,consulta externa,personas de 50 a 59 anos,2024-05-01,40,64,32,39,7,2,104,71,175
COLQUECHACA,consulta externa,personas de 50 a 59 anos,2024-05-01,86,79,1,2,0,0,165,3,168
COLQUENCHA,consulta externa,personas de 50 a 59 anos,2024-05-01,26,53,2,8,0,0,79,10,89
COLQUIRI,consulta externa,personas de 50 a 59 anos,2024-05-01,197,154,84,51,22,38,351,135,486
COMANCHE,consulta externa,personas de 50 a 59 anos,2024-05-01,17,34,1,2,0,0,51,3,54
COMARAPA,consulta externa,personas de 50 a 59 anos,2024-05-01,118,208,16,27,5,3,326,43,369
COMBAYA,consulta externa,personas de 50 a 59 anos,2024-05-01,28,38,4,9,0,0,66,13,79
CONCEPCION,consulta externa,personas de 50 a 59 anos,2024-05-01,50,43,5,11,0,0,93,16,109
COPACABANA,consulta externa,personas de 50 a 59 anos,2024-05-01,41,54,0,4,0,0,95,4,99
CORIPATA,consulta externa,personas de 50 a 59 anos,2024-05-01,105,129,17,21,6,7,234,38,272
CORO CORO,consulta externa,personas de 50 a 59 anos,2024-05-01,70,100,4,12,0,0,170,16,186
COROICO,consulta externa,personas de 50 a 59 anos,2024-05-01,105,145,43,55,10,7,250,98,348
CORQUE,consulta externa,personas de 50 a 59 anos,2024-05-01,36,54,4,2,0,1,90,6,96
COTAGAITA,consulta externa,personas de 50 a 59 anos,2024-05-01,240,311,13,22,9,22,551,35,586
COTOCA,consulta externa,personas de 50 a 59 anos,2024-05-01,77,154,26,65,22,50,231,91,322
CRUZ DE MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2024-05-01,1,5,0,0,0,0,6,0,6
CUATRO CAÑADAS,consulta externa,personas de 50 a 59 anos,2024-05-01,84,126,41,57,1,0,210,98,308
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 50 a 59 anos,2024-05-01,7,14,3,1,0,0,21,4,25
CUEVO,consulta externa,personas de 50 a 59 anos,2024-05-01,30,46,5,13,0,0,76,18,94
CULPINA,consulta externa,personas de 50 a 59 anos,2024-05-01,107,188,9,14,0,0,295,23,318
CURAHUARA DE CARANGAS,consulta externa,personas de 50 a 59 anos,2024-05-01,11,33,1,8,7,10,44,9,53
CURVA,consulta externa,personas de 50 a 59 anos,2024-05-01,23,14,1,0,5,0,37,1,38
DESAGUADERO,consulta externa,personas de 50 a 59 anos,2024-05-01,24,26,3,3,13,8,50,6,56
EL ALTO,consulta externa,personas de 50 a 59 anos,2024-05-01,2703,5274,1772,4069,623,554,7977,5841,13818
EL CHORO,consulta externa,personas de 50 a 59 anos,2024-05-01,15,37,4,1,0,0,52,5,57
EL PUENTE(STC),consulta externa,personas de 50 a 59 anos,2024-05-01,74,111,1,1,2,1,185,2,187
EL PUENTE(TJA),consulta externa,personas de 50 a 59 anos,2024-05-01,117,195,15,26,53,68,312,41,353
EL TORNO,consulta externa,personas de 50 a 59 anos,2024-05-01,326,456,252,325,0,0,782,577,1359
EL VILLAR,consulta externa,personas de 50 a 59 anos,2024-05-01,61,75,7,13,0,0,136,20,156
ENTRE RIOS TRJ,consulta externa,personas de 50 a 59 anos,2024-05-01,207,292,45,74,0,0,499,119,618
ENTRE RIOS CBBA,consulta externa,personas de 50 a 59 anos,2024-05-01,171,216,26,34,0,0,387,60,447
ESCARA,consulta externa,personas de 50 a 59 anos,2024-05-01,1,0,1,0,0,0,1,1,2
ESCOMA,consulta externa,personas de 50 a 59 anos,2024-05-01,12,19,1,3,0,0,31,4,35
ESMERALDA,consulta externa,personas de 50 a 59 anos,2024-05-01,14,10,3,1,1,0,24,4,28
EUCALIPTUS,consulta externa,personas de 50 a 59 anos,2024-05-01,10,28,3,3,5,18,38,6,44
EUREKA (SANTOS MERCADO),consulta externa,personas de 50 a 59 anos,2024-05-01,16,14,1,4,0,0,30,5,35
EXALTACION,consulta externa,personas de 50 a 59 anos,2024-05-01,26,33,0,0,0,0,59,0,59
FERNANDEZ ALONSO,consulta externa,personas de 50 a 59 anos,2024-05-01,64,114,20,25,0,0,178,45,223
FILADELFIA,consulta externa,personas de 50 a 59 anos,2024-05-01,25,35,18,20,43,53,60,38,98
GAIOC JATUN AYLLU YURA,consulta externa,personas de 50 a 59 anos,2024-05-01,31,87,2,0,0,0,118,2,120
GENERAL SAAVEDRA,consulta externa,personas de 50 a 59 anos,2024-05-01,109,211,9,37,0,0,320,46,366
GIA-TIM,consulta externa,personas de 50 a 59 anos,2024-05-01,28,29,0,0,8,14,57,0,57
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 50 a 59 anos,2024-05-01,65,70,1,2,1,0,135,3,138
GUANAY,consulta externa,personas de 50 a 59 anos,2024-05-01,94,118,21,36,0,0,212,57,269
GUAQUI,consulta externa,personas de 50 a 59 anos,2024-05-01,24,64,4,2,6,11,88,6,94
GUAYARAMERIN,consulta externa,personas de 50 a 59 anos,2024-05-01,233,375,121,179,43,30,608,300,908
GUTIERREZ,consulta externa,personas de 50 a 59 anos,2024-05-01,90,125,15,39,0,0,215,54,269
HUACARAJE,consulta externa,personas de 50 a 59 anos,2024-05-01,24,31,4,11,0,0,55,15,70
HUACARETA,consulta externa,personas de 50 a 59 anos,2024-05-01,95,122,13,40,0,0,217,53,270
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 50 a 59 anos,2024-05-01,33,41,8,17,0,4,74,25,99
HUACHACALLA,consulta externa,personas de 50 a 59 anos,2024-05-01,11,5,0,0,0,0,16,0,16
HUANUNI,consulta externa,personas de 50 a 59 anos,2024-05-01,451,278,192,118,12,13,729,310,1039
HUARINA,consulta externa,personas de 50 a 59 anos,2024-05-01,17,30,23,33,0,0,47,56,103
HUATAJATA,consulta externa,personas de 50 a 59 anos,2024-05-01,7,17,6,9,0,0,24,15,39
HUAYLLAMARCA,consulta externa,personas de 50 a 59 anos,2024-05-01,23,50,1,3,0,0,73,4,77
HUMANATA,consulta externa,personas de 50 a 59 anos,2024-05-01,12,14,1,5,0,0,26,6,32
ICHOCA,consulta externa,personas de 50 a 59 anos,2024-05-01,36,53,7,9,5,12,89,16,105
ICLA,consulta externa,personas de 50 a 59 anos,2024-05-01,60,100,20,51,0,0,160,71,231
INCAHUASI,consulta externa,personas de 50 a 59 anos,2024-05-01,71,126,6,17,2,8,197,23,220
INGAVI (HUMAITA),consulta externa,personas de 50 a 59 anos,2024-05-01,13,14,2,3,0,0,27,5,32
INQUISIVI,consulta externa,personas de 50 a 59 anos,2024-05-01,96,93,6,6,5,4,189,12,201
IRUPANA (VILLA DE LANZA),consulta externa,personas de 50 a 59 anos,2024-05-01,127,142,20,16,0,0,269,36,305
IXIAMAS,consulta externa,personas de 50 a 59 anos,2024-05-01,58,67,3,4,0,0,125,7,132
JESUS DE MACHACA,consulta externa,personas de 50 a 59 anos,2024-05-01,59,97,4,30,0,4,156,34,190
LA ASUNTA,consulta externa,personas de 50 a 59 anos,2024-05-01,159,219,14,24,47,68,378,38,416
LA GUARDIA,consulta externa,personas de 50 a 59 anos,2024-05-01,435,761,191,226,34,39,1196,417,1613
LA PAZ,consulta externa,personas de 50 a 59 anos,2024-05-01,7011,13597,4711,10970,628,1494,20608,15681,36289
LA RIVERA,consulta externa,personas de 50 a 59 anos,2024-05-01,1,13,0,1,0,0,14,1,15
LAGUNILLAS,consulta externa,personas de 50 a 59 anos,2024-05-01,64,109,15,27,0,0,173,42,215
LAJA,consulta externa,personas de 50 a 59 anos,2024-05-01,66,89,17,22,0,0,155,39,194
LAS CARRERAS,consulta externa,personas de 50 a 59 anos,2024-05-01,27,59,2,7,0,0,86,9,95
LICOMA PAMPA,consulta externa,personas de 50 a 59 anos,2024-05-01,20,25,3,2,0,0,45,5,50
LLALLAGUA,consulta externa,personas de 50 a 59 anos,2024-05-01,284,356,41,44,3,4,640,85,725
LLICA,consulta externa,personas de 50 a 59 anos,2024-05-01,28,43,2,1,0,0,71,3,74
LORETO,consulta externa,personas de 50 a 59 anos,2024-05-01,28,51,9,12,1,1,79,21,100
LURIBAY,consulta externa,personas de 50 a 59 anos,2024-05-01,101,92,10,8,0,0,193,18,211
MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2024-05-01,28,47,8,7,4,4,75,15,90
MACHARETI,consulta externa,personas de 50 a 59 anos,2024-05-01,34,74,18,27,5,5,108,45,153
MAGDALENA,consulta externa,personas de 50 a 59 anos,2024-05-01,68,109,22,57,8,18,177,79,256
MAIRANA,consulta externa,personas de 50 a 59 anos,2024-05-01,37,69,39,63,0,0,106,102,208
MALLA,consulta externa,personas de 50 a 59 anos,2024-05-01,14,28,2,1,0,0,42,3,45
MAPIRI,consulta externa,personas de 50 a 59 anos,2024-05-01,86,111,37,27,0,0,197,64,261
MECAPACA,consulta externa,personas de 50 a 59 anos,2024-05-01,41,65,24,22,0,0,106,46,152
MINEROS,consulta externa,personas de 50 a 59 anos,2024-05-01,58,118,4,17,0,0,176,21,197
MIZQUE,consulta externa,personas de 50 a 59 anos,2024-05-01,134,183,37,51,29,48,317,88,405
MOCOMOCO,consulta externa,personas de 50 a 59 anos,2024-05-01,91,94,11,11,0,0,185,22,207
MOJINETE,consulta externa,personas de 50 a 59 anos,2024-05-01,5,10,0,0,0,0,15,0,15
MOJOCOYA,consulta externa,personas de 50 a 59 anos,2024-05-01,53,100,8,11,0,0,153,19,172
MONTEAGUDO,consulta externa,personas de 50 a 59 anos,2024-05-01,312,493,86,133,11,12,805,219,1024
MONTERO,consulta externa,personas de 50 a 59 anos,2024-05-01,865,1372,337,535,0,0,2237,872,3109
MORO MORO,consulta externa,personas de 50 a 59 anos,2024-05-01,12,28,19,31,0,0,40,50,90
MOROCHATA,consulta externa,personas de 50 a 59 anos,2024-05-01,33,50,0,1,0,0,83,1,84
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 50 a 59 anos,2024-05-01,28,24,3,10,0,0,52,13,65
NAZACARA DE PACAJES,consulta externa,personas de 50 a 59 anos,2024-05-01,0,5,0,0,0,0,5,0,5
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 50 a 59 anos,2024-05-01,9,12,2,6,0,0,21,8,29
OCURI,consulta externa,personas de 50 a 59 anos,2024-05-01,78,122,1,3,0,0,200,4,204
OKINAWA,consulta externa,personas de 50 a 59 anos,2024-05-01,69,106,24,50,0,0,175,74,249
OMEREQUE,consulta externa,personas de 50 a 59 anos,2024-05-01,63,69,5,9,1,0,132,14,146
ORURO,consulta externa,personas de 50 a 59 anos,2024-05-01,3271,4777,1250,2109,426,744,8048,3359,11407
PADCAYA,consulta externa,personas de 50 a 59 anos,2024-05-01,169,303,51,65,43,54,472,116,588
PADILLA,consulta externa,personas de 50 a 59 anos,2024-05-01,147,188,37,83,0,0,335,120,455
PAILON,consulta externa,personas de 50 a 59 anos,2024-05-01,132,159,20,51,0,0,291,71,362
PALCA,consulta externa,personas de 50 a 59 anos,2024-05-01,104,157,0,2,20,19,261,2,263
PALOS BLANCOS,consulta externa,personas de 50 a 59 anos,2024-05-01,203,217,29,45,0,0,420,74,494
PAMPA AULLAGAS,consulta externa,personas de 50 a 59 anos,2024-05-01,10,21,0,1,0,0,31,1,32
PAMPA GRANDE,consulta externa,personas de 50 a 59 anos,2024-05-01,13,41,8,15,0,0,54,23,77
PAPEL PAMPA,consulta externa,personas de 50 a 59 anos,2024-05-01,34,59,3,2,0,0,93,5,98
PASORAPA,consulta externa,personas de 50 a 59 anos,2024-05-01,25,37,6,15,4,4,62,21,83
PATACAMAYA,consulta externa,personas de 50 a 59 anos,2024-05-01,65,100,17,31,0,0,165,48,213
PAZÑA,consulta externa,personas de 50 a 59 anos,2024-05-01,42,47,9,2,0,0,89,11,100
PELECHUCO,consulta externa,personas de 50 a 59 anos,2024-05-01,63,56,2,5,1,1,119,7,126
POCOATA,consulta externa,personas de 50 a 59 anos,2024-05-01,135,165,1,1,4,2,300,2,302
POCONA,consulta externa,personas de 50 a 59 anos,2024-05-01,56,79,3,7,0,0,135,10,145
POJO (CBBA),consulta externa,personas de 50 a 59 anos,2024-05-01,32,57,9,17,5,14,89,26,115
POOPO,consulta externa,personas de 50 a 59 anos,2024-05-01,59,73,24,21,2,3,132,45,177
PORCO,consulta externa,personas de 50 a 59 anos,2024-05-01,18,46,0,0,1,3,64,0,64
POROMA,consulta externa,personas de 50 a 59 anos,2024-05-01,126,203,11,20,6,8,329,31,360
PORONGO,consulta externa,personas de 50 a 59 anos,2024-05-01,102,108,19,39,0,1,210,58,268
PORTACHUELO,consulta externa,personas de 50 a 59 anos,2024-05-01,56,63,32,92,11,2,119,124,243
PORVENIR,consulta externa,personas de 50 a 59 anos,2024-05-01,73,86,21,8,0,0,159,29,188
POSTRER VALLE,consulta externa,personas de 50 a 59 anos,2024-05-01,19,26,9,6,0,0,45,15,60
POTOSI,consulta externa,personas de 50 a 59 anos,2024-05-01,2275,3348,770,1078,299,441,5623,1848,7471
PRESTO,consulta externa,personas de 50 a 59 anos,2024-05-01,80,126,8,10,0,0,206,18,224
PUCARA,consulta externa,personas de 50 a 59 anos,2024-05-01,13,32,15,33,0,0,45,48,93
PUCARANI,consulta externa,personas de 50 a 59 anos,2024-05-01,94,167,13,39,0,0,261,52,313
PUERTO ACOSTA,consulta externa,personas de 50 a 59 anos,2024-05-01,44,54,7,7,1,0,98,14,112
PUERTO CARABUCO,consulta externa,personas de 50 a 59 anos,2024-05-01,73,67,6,0,0,0,140,6,146
PUERTO GONZALO MORENO,consulta externa,personas de 50 a 59 anos,2024-05-01,52,75,23,27,17,16,127,50,177
PUERTO PEREZ,consulta externa,personas de 50 a 59 anos,2024-05-01,33,34,1,2,0,0,67,3,70
PUERTO QUIJARRO,consulta externa,personas de 50 a 59 anos,2024-05-01,70,124,42,34,57,44,194,76,270
PUERTO RICO,consulta externa,personas de 50 a 59 anos,2024-05-01,37,48,5,15,0,0,85,20,105
PUERTO SILES,consulta externa,personas de 50 a 59 anos,2024-05-01,12,14,0,0,0,0,26,0,26
PUERTO SUAREZ,consulta externa,personas de 50 a 59 anos,2024-05-01,68,124,29,84,7,9,192,113,305
PUERTO VILLARROEL,consulta externa,personas de 50 a 59 anos,2024-05-01,353,424,73,87,6,3,777,160,937
PUNA,consulta externa,personas de 50 a 59 anos,2024-05-01,94,134,1,1,54,55,228,2,230
PUNATA,consulta externa,personas de 50 a 59 anos,2024-05-01,234,409,222,372,5,6,643,594,1237
QUIABAYA,consulta externa,personas de 50 a 59 anos,2024-05-01,20,29,5,8,0,0,49,13,62
QUILLACOLLO,consulta externa,personas de 50 a 59 anos,2024-05-01,626,1193,282,523,24,33,1819,805,2624
QUIME,consulta externa,personas de 50 a 59 anos,2024-05-01,96,38,17,6,0,0,134,23,157
QUIRUSILLAS,consulta externa,personas de 50 a 59 anos,2024-05-01,15,29,12,17,0,0,44,29,73
RAQAYPAMPA(ETA),consulta externa,personas de 50 a 59 anos,2024-05-01,40,55,1,5,10,24,95,6,101
RAVELO,consulta externa,personas de 50 a 59 anos,2024-05-01,118,171,1,2,0,0,289,3,292
REYES,consulta externa,personas de 50 a 59 anos,2024-05-01,214,172,8,8,8,8,386,16,402
RIBERALTA,consulta externa,personas de 50 a 59 anos,2024-05-01,663,1142,265,580,72,99,1805,845,2650
ROBORE,consulta externa,personas de 50 a 59 anos,2024-05-01,89,134,85,118,15,12,223,203,426
RURRENABAQUE,consulta externa,personas de 50 a 59 anos,2024-05-01,151,226,38,82,24,46,377,120,497
SABAYA,consulta externa,personas de 50 a 59 anos,2024-05-01,26,38,17,10,0,1,64,27,91
SACABA,consulta externa,personas de 50 a 59 anos,2024-05-01,629,1199,243,458,206,302,1828,701,2529
SACABAMBA,consulta externa,personas de 50 a 59 anos,2024-05-01,15,34,3,6,0,0,49,9,58
SACACA,consulta externa,personas de 50 a 59 anos,2024-05-01,66,62,1,1,0,0,128,2,130
SAIPINA,consulta externa,personas de 50 a 59 anos,2024-05-01,44,69,26,21,0,0,113,47,160
SALINAS DE GARCI MENDOZA,consulta externa,personas de 50 a 59 anos,2024-05-01,61,51,3,8,14,14,112,11,123
SAMAIPATA,consulta externa,personas de 50 a 59 anos,2024-05-01,69,102,28,40,0,0,171,68,239
SAN AGUSTIN,consulta externa,personas de 50 a 59 anos,2024-05-01,28,28,0,0,0,0,56,0,56
SAN ANDRES,consulta externa,personas de 50 a 59 anos,2024-05-01,54,97,15,31,8,4,151,46,197
SAN ANDRES DE MACHACA,consulta externa,personas de 50 a 59 anos,2024-05-01,19,30,6,7,0,0,49,13,62
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 50 a 59 anos,2024-05-01,6,14,0,0,0,0,20,0,20
SAN ANTONIO DE LOMERIO,consulta externa,personas de 50 a 59 anos,2024-05-01,10,29,2,4,0,0,39,6,45
SAN BENITO,consulta externa,personas de 50 a 59 anos,2024-05-01,35,76,14,43,0,0,111,57,168
SAN BORJA,consulta externa,personas de 50 a 59 anos,2024-05-01,235,371,41,99,51,80,606,140,746
SAN BUENA VENTURA,consulta externa,personas de 50 a 59 anos,2024-05-01,64,54,12,16,0,0,118,28,146
SAN CARLOS,consulta externa,personas de 50 a 59 anos,2024-05-01,83,110,4,4,0,0,193,8,201
SAN IGNACIO,consulta externa,personas de 50 a 59 anos,2024-05-01,148,287,20,42,5,27,435,62,497
SAN IGNACIO DE VELASCO,consulta externa,personas de 50 a 59 anos,2024-05-01,169,262,58,132,1,1,431,190,621
SAN JAVIER(BNI),consulta externa,personas de 50 a 59 anos,2024-05-01,25,25,5,7,6,11,50,12,62
SAN JAVIER(STC),consulta externa,personas de 50 a 59 anos,2024-05-01,52,91,2,4,0,0,143,6,149
SAN JOAQUIN,consulta externa,personas de 50 a 59 anos,2024-05-01,34,36,13,10,0,0,70,23,93
SAN JOSE DE CHIQUITOS,consulta externa,personas de 50 a 59 anos,2024-05-01,60,85,7,14,1,0,145,21,166
SAN JUAN DE YAPACANI,consulta externa,personas de 50 a 59 anos,2024-05-01,54,75,6,9,0,0,129,15,144
SAN JULIAN,consulta externa,personas de 50 a 59 anos,2024-05-01,91,116,8,28,0,0,207,36,243
SAN LORENZO(PND),consulta externa,personas de 50 a 59 anos,2024-05-01,39,51,20,18,0,0,90,38,128
SAN LORENZO(TJA),consulta externa,personas de 50 a 59 anos,2024-05-01,242,422,20,40,0,0,664,60,724
SAN LUCAS,consulta externa,personas de 50 a 59 anos,2024-05-01,212,286,14,19,9,6,498,33,531
SAN MATIAS,consulta externa,personas de 50 a 59 anos,2024-05-01,62,78,52,72,2,3,140,124,264
SAN MIGUEL DE VELASCO,consulta externa,personas de 50 a 59 anos,2024-05-01,74,107,28,66,0,0,181,94,275
SAN PABLO DE LIPEZ,consulta externa,personas de 50 a 59 anos,2024-05-01,24,37,0,1,0,0,61,1,62
SAN PEDRO,consulta externa,personas de 50 a 59 anos,2024-05-01,117,164,22,37,0,0,281,59,340
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 50 a 59 anos,2024-05-01,56,96,0,0,34,47,152,0,152
SAN PEDRO DE CURAHUARA,consulta externa,personas de 50 a 59 anos,2024-05-01,32,35,1,2,0,0,67,3,70
SAN PEDRO DE MACHA,consulta externa,personas de 50 a 59 anos,2024-05-01,77,150,0,0,0,0,227,0,227
SAN PEDRO DE QUEMES,consulta externa,personas de 50 a 59 anos,2024-05-01,18,16,0,4,0,0,34,4,38
SAN PEDRO DE TIQUINA,consulta externa,personas de 50 a 59 anos,2024-05-01,31,36,28,28,0,0,67,56,123
SAN PEDRO(PND),consulta externa,personas de 50 a 59 anos,2024-05-01,16,12,0,2,0,0,28,2,30
SAN RAFAEL,consulta externa,personas de 50 a 59 anos,2024-05-01,38,59,14,30,0,0,97,44,141
SAN RAMON BENI,consulta externa,personas de 50 a 59 anos,2024-05-01,11,24,10,15,17,27,35,25,60
SANTA ANA,consulta externa,personas de 50 a 59 anos,2024-05-01,101,156,21,40,0,0,257,61,318
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 50 a 59 anos,2024-05-01,9286,15528,4662,8195,1163,1585,24814,12857,37671
SANTA ROSA,consulta externa,personas de 50 a 59 anos,2024-05-01,118,138,31,56,13,5,256,87,343
SANTA ROSA DEL SARA,consulta externa,personas de 50 a 59 anos,2024-05-01,133,233,15,17,8,8,366,32,398
SANTIAGO DE CALLAPA,consulta externa,personas de 50 a 59 anos,2024-05-01,19,42,0,1,6,4,61,1,62
SANTIAGO DE HUARI,consulta externa,personas de 50 a 59 anos,2024-05-01,34,56,2,6,1,0,90,8,98
SANTIAGO DE HUATA,consulta externa,personas de 50 a 59 anos,2024-05-01,24,29,12,23,0,0,53,35,88
SANTIAGO DE MACHACA,consulta externa,personas de 50 a 59 anos,2024-05-01,19,46,0,2,0,0,65,2,67
SANTIVAÑES,consulta externa,personas de 50 a 59 anos,2024-05-01,33,55,7,11,0,0,88,18,106
SANTUARIO DE QUILLACAS,consulta externa,personas de 50 a 59 anos,2024-05-01,18,33,4,2,18,22,51,6,57
SAPAHAQUI,consulta externa,personas de 50 a 59 anos,2024-05-01,59,62,9,19,6,7,121,28,149
SENA,consulta externa,personas de 50 a 59 anos,2024-05-01,47,71,12,10,0,0,118,22,140
SHINAOTA,consulta externa,personas de 50 a 59 anos,2024-05-01,154,154,36,36,39,38,308,72,380
SICA SICA (VILLA AROMA),consulta externa,personas de 50 a 59 anos,2024-05-01,109,132,17,23,8,6,241,40,281
SICAYA,consulta externa,personas de 50 a 59 anos,2024-05-01,26,37,2,3,0,0,63,5,68
SIPE SIPE,consulta externa,personas de 50 a 59 anos,2024-05-01,132,266,42,76,0,0,398,118,516
SOPACHUY,consulta externa,personas de 50 a 59 anos,2024-05-01,68,69,26,31,0,0,137,57,194
SORACACHI,consulta externa,personas de 50 a 59 anos,2024-05-01,60,68,2,5,4,1,128,7,135
SORATA,consulta externa,personas de 50 a 59 anos,2024-05-01,134,126,23,20,2,1,260,43,303
SUCRE,consulta externa,personas de 50 a 59 anos,2024-05-01,2853,5242,1403,2418,115,105,8095,3821,11916
TACACHI,consulta externa,personas de 50 a 59 anos,2024-05-01,5,22,1,3,0,0,27,4,31
TACACOMA,consulta externa,personas de 50 a 59 anos,2024-05-01,74,84,5,9,0,0,158,14,172
TACOBAMBA,consulta externa,personas de 50 a 59 anos,2024-05-01,37,47,0,0,0,0,84,0,84
TACOPAYA,consulta externa,personas de 50 a 59 anos,2024-05-01,44,59,2,2,0,0,103,4,107
TAHUA,consulta externa,personas de 50 a 59 anos,2024-05-01,9,9,0,0,0,0,18,0,18
TAPACARI,consulta externa,personas de 50 a 59 anos,2024-05-01,71,120,1,2,0,0,191,3,194
TARABUCO,consulta externa,personas de 50 a 59 anos,2024-05-01,127,149,23,30,0,0,276,53,329
TARACO,consulta externa,personas de 50 a 59 anos,2024-05-01,40,57,19,17,0,0,97,36,133
TARATA,consulta externa,personas de 50 a 59 anos,2024-05-01,18,50,5,16,0,0,68,21,89
TARIJA,consulta externa,personas de 50 a 59 anos,2024-05-01,2170,4379,1130,2246,220,214,6549,3376,9925
TARVITA,consulta externa,personas de 50 a 59 anos,2024-05-01,110,195,15,29,11,3,305,44,349
TEOPONTE,consulta externa,personas de 50 a 59 anos,2024-05-01,50,86,6,16,0,0,136,22,158
TIAHUANACU,consulta externa,personas de 50 a 59 anos,2024-05-01,56,82,26,18,0,0,138,44,182
TINGUIPAYA,consulta externa,personas de 50 a 59 anos,2024-05-01,107,143,2,1,5,7,250,3,253
TIPUANI,consulta externa,personas de 50 a 59 anos,2024-05-01,65,64,14,19,0,0,129,33,162
