,group,variable,month,PERSONAS DE 40 A 49 AÑOS NUEVO,PERSONAS DE 40 A 49 AÑOS NUEVO,PERSONAS DE 40 A 49 AÑOS REPETIDO,PERSONAS DE 40 A 49 AÑOS REPETIDO,PERSONAS DE 40 A 49 AÑOS PRIMERA,PERSONAS DE 40 A 49 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
INQUISIVI,consulta externa,personas de 40 a 49 anos,2024-03-01,72,96,4,8,1,5,168,12,180
IRUPANA (VILLA DE LANZA),consulta externa,personas de 40 a 49 anos,2024-03-01,168,228,8,17,0,0,396,25,421
IXIAMAS,consulta externa,personas de 40 a 49 anos,2024-03-01,79,110,4,4,0,0,189,8,197
JESUS DE MACHACA,consulta externa,personas de 40 a 49 anos,2024-03-01,54,97,9,13,4,4,151,22,173
LA ASUNTA,consulta externa,personas de 40 a 49 anos,2024-03-01,261,370,16,15,125,174,631,31,662
LA GUARDIA,consulta externa,personas de 40 a 49 anos,2024-03-01,468,901,92,264,26,38,1369,356,1725
LA PAZ,consulta externa,personas de 40 a 49 anos,2024-03-01,7191,13929,3686,8574,487,639,21120,12260,33380
LA RIVERA,consulta externa,personas de 40 a 49 anos,2024-03-01,8,12,1,0,0,0,20,1,21
LAGUNILLAS,consulta externa,personas de 40 a 49 anos,2024-03-01,43,66,11,43,0,0,109,54,163
LAJA,consulta externa,personas de 40 a 49 anos,2024-03-01,55,104,16,18,0,0,159,34,193
LAS CARRERAS,consulta externa,personas de 40 a 49 anos,2024-03-01,38,54,1,7,0,0,92,8,100
LICOMA PAMPA,consulta externa,personas de 40 a 49 anos,2024-03-01,18,33,0,1,0,0,51,1,52
LLALLAGUA,consulta externa,personas de 40 a 49 anos,2024-03-01,209,427,36,56,9,4,636,92,728
LLICA,consulta externa,personas de 40 a 49 anos,2024-03-01,21,55,0,1,0,0,76,1,77
LORETO,consulta externa,personas de 40 a 49 anos,2024-03-01,29,47,1,5,0,1,76,6,82
LURIBAY,consulta externa,personas de 40 a 49 anos,2024-03-01,67,96,2,7,0,0,163,9,172
MACHACAMARCA,consulta externa,personas de 40 a 49 anos,2024-03-01,19,40,0,11,7,14,59,11,70
MACHARETI,consulta externa,personas de 40 a 49 anos,2024-03-01,57,106,8,15,24,27,163,23,186
MAGDALENA,consulta externa,personas de 40 a 49 anos,2024-03-01,43,85,6,20,8,11,128,26,154
MAIRANA,consulta externa,personas de 40 a 49 anos,2024-03-01,49,111,18,65,0,0,160,83,243
MALLA,consulta externa,personas de 40 a 49 anos,2024-03-01,20,21,2,0,0,0,41,2,43
MAPIRI,consulta externa,personas de 40 a 49 anos,2024-03-01,91,132,9,19,0,0,223,28,251
MECAPACA,consulta externa,personas de 40 a 49 anos,2024-03-01,46,75,5,4,0,0,121,9,130
MINEROS,consulta externa,personas de 40 a 49 anos,2024-03-01,63,143,13,15,0,0,206,28,234
MIZQUE,consulta externa,personas de 40 a 49 anos,2024-03-01,113,161,19,29,41,42,274,48,322
MOCOMOCO,consulta externa,personas de 40 a 49 anos,2024-03-01,37,74,6,5,0,0,111,11,122
MOJINETE,consulta externa,personas de 40 a 49 anos,2024-03-01,11,8,0,2,0,0,19,2,21
MOJOCOYA,consulta externa,personas de 40 a 49 anos,2024-03-01,40,120,2,8,0,0,160,10,170
MONTEAGUDO,consulta externa,personas de 40 a 49 anos,2024-03-01,312,554,86,154,16,14,866,240,1106
MONTERO,consulta externa,personas de 40 a 49 anos,2024-03-01,817,1691,315,588,67,67,2508,903,3411
MORO MORO,consulta externa,personas de 40 a 49 anos,2024-03-01,15,33,3,19,0,0,48,22,70
MOROCHATA,consulta externa,personas de 40 a 49 anos,2024-03-01,23,69,1,0,0,0,92,1,93
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 40 a 49 anos,2024-03-01,29,45,3,7,0,0,74,10,84
NAZACARA DE PACAJES,consulta externa,personas de 40 a 49 anos,2024-03-01,1,3,0,0,0,0,4,0,4
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 40 a 49 anos,2024-03-01,19,16,1,2,0,0,35,3,38
OCURI,consulta externa,personas de 40 a 49 anos,2024-03-01,63,141,1,3,0,0,204,4,208
OKINAWA,consulta externa,personas de 40 a 49 anos,2024-03-01,56,120,20,45,0,0,176,65,241
OMEREQUE,consulta externa,personas de 40 a 49 anos,2024-03-01,20,73,4,6,0,0,93,10,103
ORURO,consulta externa,personas de 40 a 49 anos,2024-03-01,3308,5323,991,1812,314,609,8631,2803,11434
PADCAYA,consulta externa,personas de 40 a 49 anos,2024-03-01,181,339,24,56,82,159,520,80,600
PADILLA,consulta externa,personas de 40 a 49 anos,2024-03-01,111,207,12,41,0,0,318,53,371
PAILON,consulta externa,personas de 40 a 49 anos,2024-03-01,130,229,2,46,0,0,359,48,407
PALCA,consulta externa,personas de 40 a 49 anos,2024-03-01,106,133,3,4,16,20,239,7,246
PALOS BLANCOS,consulta externa,personas de 40 a 49 anos,2024-03-01,196,338,24,38,0,0,534,62,596
PAMPA AULLAGAS,consulta externa,personas de 40 a 49 anos,2024-03-01,17,20,0,0,0,0,37,0,37
PAMPA GRANDE,consulta externa,personas de 40 a 49 anos,2024-03-01,18,66,4,13,0,0,84,17,101
PAPEL PAMPA,consulta externa,personas de 40 a 49 anos,2024-03-01,33,59,3,5,4,13,92,8,100
PASORAPA,consulta externa,personas de 40 a 49 anos,2024-03-01,24,37,0,2,4,2,61,2,63
PATACAMAYA,consulta externa,personas de 40 a 49 anos,2024-03-01,94,133,13,44,0,0,227,57,284
PAZÑA,consulta externa,personas de 40 a 49 anos,2024-03-01,20,38,4,2,16,12,58,6,64
PELECHUCO,consulta externa,personas de 40 a 49 anos,2024-03-01,67,73,2,2,10,12,140,4,144
POCOATA,consulta externa,personas de 40 a 49 anos,2024-03-01,102,192,0,7,0,1,294,7,301
POCONA,consulta externa,personas de 40 a 49 anos,2024-03-01,52,106,0,2,0,0,158,2,160
POJO (CBBA),consulta externa,personas de 40 a 49 anos,2024-03-01,58,99,11,17,0,0,157,28,185
POOPO,consulta externa,personas de 40 a 49 anos,2024-03-01,54,50,2,8,0,0,104,10,114
PORCO,consulta externa,personas de 40 a 49 anos,2024-03-01,25,32,0,0,24,18,57,0,57
POROMA,consulta externa,personas de 40 a 49 anos,2024-03-01,143,246,3,11,5,9,389,14,403
PORONGO,consulta externa,personas de 40 a 49 anos,2024-03-01,76,107,16,68,2,1,183,84,267
PORTACHUELO,consulta externa,personas de 40 a 49 anos,2024-03-01,32,59,33,120,7,16,91,153,244
PORVENIR,consulta externa,personas de 40 a 49 anos,2024-03-01,57,77,4,6,0,0,134,10,144
POSTRER VALLE,consulta externa,personas de 40 a 49 anos,2024-03-01,11,22,5,8,0,0,33,13,46
POTOSI,consulta externa,personas de 40 a 49 anos,2024-03-01,2655,3890,696,1217,251,361,6545,1913,8458
PRESTO,consulta externa,personas de 40 a 49 anos,2024-03-01,87,109,2,15,0,0,196,17,213
PUCARA,consulta externa,personas de 40 a 49 anos,2024-03-01,14,24,9,17,0,0,38,26,64
PUCARANI,consulta externa,personas de 40 a 49 anos,2024-03-01,117,144,6,17,0,0,261,23,284
PUERTO ACOSTA,consulta externa,personas de 40 a 49 anos,2024-03-01,39,49,2,8,0,6,88,10,98
PUERTO CARABUCO,consulta externa,personas de 40 a 49 anos,2024-03-01,45,70,2,4,0,0,115,6,121
PUERTO GONZALO MORENO,consulta externa,personas de 40 a 49 anos,2024-03-01,65,115,19,35,23,38,180,54,234
PUERTO PEREZ,consulta externa,personas de 40 a 49 anos,2024-03-01,30,66,0,5,0,0,96,5,101
PUERTO QUIJARRO,consulta externa,personas de 40 a 49 anos,2024-03-01,45,126,7,17,99,74,171,24,195
PUERTO RICO,consulta externa,personas de 40 a 49 anos,2024-03-01,41,86,4,11,0,0,127,15,142
PUERTO SILES,consulta externa,personas de 40 a 49 anos,2024-03-01,20,16,2,2,0,0,36,4,40
PUERTO SUAREZ,consulta externa,personas de 40 a 49 anos,2024-03-01,45,118,5,30,47,72,163,35,198
PUERTO VILLARROEL,consulta externa,personas de 40 a 49 anos,2024-03-01,415,658,59,106,2,2,1073,165,1238
PUNA,consulta externa,personas de 40 a 49 anos,2024-03-01,63,159,1,3,50,82,222,4,226
PUNATA,consulta externa,personas de 40 a 49 anos,2024-03-01,264,498,174,276,0,0,762,450,1212
QUIABAYA,consulta externa,personas de 40 a 49 anos,2024-03-01,17,21,1,7,0,0,38,8,46
QUILLACOLLO,consulta externa,personas de 40 a 49 anos,2024-03-01,655,1524,259,470,87,121,2179,729,2908
QUIME,consulta externa,personas de 40 a 49 anos,2024-03-01,115,46,6,7,0,0,161,13,174
QUIRUSILLAS,consulta externa,personas de 40 a 49 anos,2024-03-01,26,40,5,11,0,0,66,16,82
RAQAYPAMPA(ETA),consulta externa,personas de 40 a 49 anos,2024-03-01,48,86,1,2,25,31,134,3,137
RAVELO,consulta externa,personas de 40 a 49 anos,2024-03-01,73,194,0,0,0,0,267,0,267
REYES,consulta externa,personas de 40 a 49 anos,2024-03-01,129,152,4,9,5,26,281,13,294
RIBERALTA,consulta externa,personas de 40 a 49 anos,2024-03-01,951,1806,241,574,93,167,2757,815,3572
ROBORE,consulta externa,personas de 40 a 49 anos,2024-03-01,82,218,78,125,5,12,300,203,503
RURRENABAQUE,consulta externa,personas de 40 a 49 anos,2024-03-01,164,254,51,85,24,55,418,136,554
SABAYA,consulta externa,personas de 40 a 49 anos,2024-03-01,33,55,2,4,2,4,88,6,94
SACABA,consulta externa,personas de 40 a 49 anos,2024-03-01,552,1302,185,395,220,491,1854,580,2434
SACABAMBA,consulta externa,personas de 40 a 49 anos,2024-03-01,19,33,5,6,0,0,52,11,63
SACACA,consulta externa,personas de 40 a 49 anos,2024-03-01,42,120,0,0,5,7,162,0,162
SAIPINA,consulta externa,personas de 40 a 49 anos,2024-03-01,28,64,16,21,0,0,92,37,129
SALINAS DE GARCI MENDOZA,consulta externa,personas de 40 a 49 anos,2024-03-01,63,76,5,8,22,33,139,13,152
SAMAIPATA,consulta externa,personas de 40 a 49 anos,2024-03-01,82,119,7,12,0,0,201,19,220
SAN AGUSTIN,consulta externa,personas de 40 a 49 anos,2024-03-01,23,25,0,0,0,0,48,0,48
SAN ANDRES,consulta externa,personas de 40 a 49 anos,2024-03-01,92,130,21,37,3,1,222,58,280
SAN ANDRES DE MACHACA,consulta externa,personas de 40 a 49 anos,2024-03-01,16,47,6,9,0,0,63,15,78
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 40 a 49 anos,2024-03-01,9,10,0,0,7,8,19,0,19
SAN ANTONIO DE LOMERIO,consulta externa,personas de 40 a 49 anos,2024-03-01,53,65,3,3,0,0,118,6,124
SAN BENITO,consulta externa,personas de 40 a 49 anos,2024-03-01,28,78,23,13,0,0,106,36,142
SAN BORJA,consulta externa,personas de 40 a 49 anos,2024-03-01,250,431,31,70,87,122,681,101,782
SAN BUENA VENTURA,consulta externa,personas de 40 a 49 anos,2024-03-01,52,103,5,23,0,0,155,28,183
SAN CARLOS,consulta externa,personas de 40 a 49 anos,2024-03-01,61,128,0,9,0,0,189,9,198
SAN IGNACIO,consulta externa,personas de 40 a 49 anos,2024-03-01,119,246,24,45,21,23,365,69,434
SAN IGNACIO DE VELASCO,consulta externa,personas de 40 a 49 anos,2024-03-01,214,373,38,122,1,2,587,160,747
SAN JAVIER(BNI),consulta externa,personas de 40 a 49 anos,2024-03-01,25,41,4,2,0,0,66,6,72
SAN JAVIER(STC),consulta externa,personas de 40 a 49 anos,2024-03-01,64,80,6,1,0,0,144,7,151
SAN JOAQUIN,consulta externa,personas de 40 a 49 anos,2024-03-01,38,62,13,16,0,0,100,29,129
SAN JOSE DE CHIQUITOS,consulta externa,personas de 40 a 49 anos,2024-03-01,98,121,13,23,13,11,219,36,255
SAN JUAN DE YAPACANI,consulta externa,personas de 40 a 49 anos,2024-03-01,61,100,1,6,0,0,161,7,168
SAN JULIAN,consulta externa,personas de 40 a 49 anos,2024-03-01,251,473,25,47,45,75,724,72,796
SAN LORENZO(PND),consulta externa,personas de 40 a 49 anos,2024-03-01,44,67,13,28,0,0,111,41,152
SAN LORENZO(TJA),consulta externa,personas de 40 a 49 anos,2024-03-01,200,489,15,36,0,0,689,51,740
SAN LUCAS,consulta externa,personas de 40 a 49 anos,2024-03-01,131,342,5,14,1,8,473,19,492
SAN MATIAS,consulta externa,personas de 40 a 49 anos,2024-03-01,46,97,38,29,5,12,143,67,210
SAN MIGUEL DE VELASCO,consulta externa,personas de 40 a 49 anos,2024-03-01,52,133,17,68,0,0,185,85,270
SAN PABLO DE LIPEZ,consulta externa,personas de 40 a 49 anos,2024-03-01,32,32,0,1,0,0,64,1,65
SAN PEDRO,consulta externa,personas de 40 a 49 anos,2024-03-01,148,330,12,45,0,0,478,57,535
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 40 a 49 anos,2024-03-01,73,128,1,2,29,56,201,3,204
SAN PEDRO DE CURAHUARA,consulta externa,personas de 40 a 49 anos,2024-03-01,15,30,0,0,0,0,45,0,45
SAN PEDRO DE MACHA,consulta externa,personas de 40 a 49 anos,2024-03-01,83,145,0,0,0,4,228,0,228
SAN PEDRO DE QUEMES,consulta externa,personas de 40 a 49 anos,2024-03-01,9,10,0,1,0,0,19,1,20
SAN PEDRO DE TIQUINA,consulta externa,personas de 40 a 49 anos,2024-03-01,38,36,18,21,0,0,74,39,113
SAN PEDRO(PND),consulta externa,personas de 40 a 49 anos,2024-03-01,18,21,1,3,0,0,39,4,43
SAN RAFAEL,consulta externa,personas de 40 a 49 anos,2024-03-01,31,66,6,28,0,0,97,34,131
SAN RAMON BENI,consulta externa,personas de 40 a 49 anos,2024-03-01,24,62,6,19,0,0,86,25,111
SAN RAMON SCZ,consulta externa,personas de 40 a 49 anos,2024-03-01,53,104,2,7,0,0,157,9,166
SANTA ANA,consulta externa,personas de 40 a 49 anos,2024-03-01,53,96,17,20,0,0,149,37,186
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 40 a 49 anos,2024-03-01,9645,17877,3712,7738,1330,2226,27522,11450,38972
SANTA ROSA,consulta externa,personas de 40 a 49 anos,2024-03-01,101,132,28,50,15,32,233,78,311
SANTA ROSA DEL SARA,consulta externa,personas de 40 a 49 anos,2024-03-01,118,170,1,10,11,41,288,11,299
SANTIAGO DE CALLAPA,consulta externa,personas de 40 a 49 anos,2024-03-01,24,39,0,0,0,0,63,0,63
SANTIAGO DE HUARI,consulta externa,personas de 40 a 49 anos,2024-03-01,48,81,6,4,5,1,129,10,139
SANTIAGO DE HUATA,consulta externa,personas de 40 a 49 anos,2024-03-01,26,34,3,6,0,0,60,9,69
SANTIAGO DE MACHACA,consulta externa,personas de 40 a 49 anos,2024-03-01,21,24,0,2,0,0,45,2,47
SANTIVAÑES,consulta externa,personas de 40 a 49 anos,2024-03-01,41,76,4,5,0,0,117,9,126
SANTUARIO DE QUILLACAS,consulta externa,personas de 40 a 49 anos,2024-03-01,28,43,1,3,23,34,71,4,75
SAPAHAQUI,consulta externa,personas de 40 a 49 anos,2024-03-01,43,47,4,3,5,12,90,7,97
SENA,consulta externa,personas de 40 a 49 anos,2024-03-01,80,82,4,7,0,0,162,11,173
SHINAOTA,consulta externa,personas de 40 a 49 anos,2024-03-01,148,240,24,47,36,34,388,71,459
SICA SICA (VILLA AROMA),consulta externa,personas de 40 a 49 anos,2024-03-01,88,133,11,11,0,0,221,22,243
SICAYA,consulta externa,personas de 40 a 49 anos,2024-03-01,13,32,1,0,0,0,45,1,46
SIPE SIPE,consulta externa,personas de 40 a 49 anos,2024-03-01,125,321,22,70,0,0,446,92,538
SOPACHUY,consulta externa,personas de 40 a 49 anos,2024-03-01,60,105,13,34,0,0,165,47,212
SORACACHI,consulta externa,personas de 40 a 49 anos,2024-03-01,67,89,1,6,2,8,156,7,163
SORATA,consulta externa,personas de 40 a 49 anos,2024-03-01,112,149,11,18,0,0,261,29,290
SUCRE,consulta externa,personas de 40 a 49 anos,2024-03-01,2830,6053,1039,2006,273,160,8883,3045,11928
TACACHI,consulta externa,personas de 40 a 49 anos,2024-03-01,5,6,0,1,0,0,11,1,12
TACACOMA,consulta externa,personas de 40 a 49 anos,2024-03-01,88,77,17,6,0,0,165,23,188
TACOBAMBA,consulta externa,personas de 40 a 49 anos,2024-03-01,42,58,0,0,0,0,100,0,100
TACOPAYA,consulta externa,personas de 40 a 49 anos,2024-03-01,23,52,1,2,2,9,75,3,78
TAHUA,consulta externa,personas de 40 a 49 anos,2024-03-01,12,12,0,0,0,0,24,0,24
TAPACARI,consulta externa,personas de 40 a 49 anos,2024-03-01,68,117,0,1,0,0,185,1,186
TARABUCO,consulta externa,personas de 40 a 49 anos,2024-03-01,98,175,10,19,0,0,273,29,302
TARACO,consulta externa,personas de 40 a 49 anos,2024-03-01,43,51,5,6,0,0,94,11,105
TARATA,consulta externa,personas de 40 a 49 anos,2024-03-01,37,37,13,19,0,0,74,32,106
TARIJA,consulta externa,personas de 40 a 49 anos,2024-03-01,2147,4361,800,1734,307,371,6508,2534,9042
TARVITA,consulta externa,personas de 40 a 49 anos,2024-03-01,87,201,9,22,0,4,288,31,319
TEOPONTE,consulta externa,personas de 40 a 49 anos,2024-03-01,72,92,0,2,0,0,164,2,166
TIAHUANACU,consulta externa,personas de 40 a 49 anos,2024-03-01,46,89,13,14,0,0,135,27,162
TINGUIPAYA,consulta externa,personas de 40 a 49 anos,2024-03-01,102,139,1,0,7,6,241,1,242
TIPUANI,consulta externa,personas de 40 a 49 anos,2024-03-01,47,76,6,12,0,0,123,18,141
TIQUIPAYA,consulta externa,personas de 40 a 49 anos,2024-03-01,220,494,62,183,0,0,714,245,959
TIRAQUE (CBBA),consulta externa,personas de 40 a 49 anos,2024-03-01,34,115,5,14,0,7,149,19,168
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 40 a 49 anos,2024-03-01,38,28,0,2,0,0,66,2,68
TOCO,consulta externa,personas de 40 a 49 anos,2024-03-01,18,37,13,17,2,1,55,30,85
TODOS SANTOS,consulta externa,personas de 40 a 49 anos,2024-03-01,2,8,0,1,0,0,10,1,11
TOLATA,consulta externa,personas de 40 a 49 anos,2024-03-01,10,64,5,28,0,0,74,33,107
TOLEDO,consulta externa,personas de 40 a 49 anos,2024-03-01,26,46,1,3,0,0,72,4,76
TOMAVE,consulta externa,personas de 40 a 49 anos,2024-03-01,39,84,0,1,0,0,123,1,124
TOMINA,consulta externa,personas de 40 a 49 anos,2024-03-01,75,141,10,27,0,0,216,37,253
TORO TORO,consulta externa,personas de 40 a 49 anos,2024-03-01,98,135,0,0,0,0,233,0,233
TOTORA(CBBA),consulta externa,personas de 40 a 49 anos,2024-03-01,41,100,3,8,0,0,141,11,152
TOTORA(ORR),consulta externa,personas de 40 a 49 anos,2024-03-01,18,31,0,1,7,13,49,1,50
TRIGAL,consulta externa,personas de 40 a 49 anos,2024-03-01,13,25,4,17,0,0,38,21,59
TRINIDAD,consulta externa,personas de 40 a 49 anos,2024-03-01,1056,1860,603,949,658,1061,2916,1552,4468
TUPIZA,consulta externa,personas de 40 a 49 anos,2024-03-01,519,646,155,190,14,43,1165,345,1510
TURCO,consulta externa,personas de 40 a 49 anos,2024-03-01,27,35,1,2,0,0,62,3,65
UMALA,consulta externa,personas de 40 a 49 anos,2024-03-01,15,31,3,8,0,0,46,11,57
UNCIA,consulta externa,personas de 40 a 49 anos,2024-03-01,179,265,64,46,0,0,444,110,554
URIONDO (A. CONCEPCION),consulta externa,personas de 40 a 49 anos,2024-03-01,103,241,14,41,33,90,344,55,399
URUBICHA,consulta externa,personas de 40 a 49 anos,2024-03-01,33,45,0,0,3,5,78,0,78
UYUNI,consulta externa,personas de 40 a 49 anos,2024-03-01,282,515,53,80,5,10,797,133,930
VACAS,consulta externa,personas de 40 a 49 anos,2024-03-01,19,41,1,3,0,0,60,4,64
VALLEGRANDE,consulta externa,personas de 40 a 49 anos,2024-03-01,111,245,76,161,14,19,356,237,593
VIACHA,consulta externa,personas de 40 a 49 anos,2024-03-01,313,800,141,333,17,20,1113,474,1587
VILA VILA,consulta externa,personas de 40 a 49 anos,2024-03-01,46,47,1,0,9,14,93,1,94
VILLA CHARCAS,consulta externa,personas de 40 a 49 anos,2024-03-01,93,175,10,12,27,57,268,22,290
VILLA MONTES,consulta externa,personas de 40 a 49 anos,2024-03-01,519,929,72,127,3,11,1448,199,1647
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 40 a 49 anos,2024-03-01,21,45,7,13,0,0,66,20,86
VILLA RIVERO,consulta externa,personas de 40 a 49 anos,2024-03-01,14,41,10,19,0,0,55,29,84
VILLA SERRANO,consulta externa,personas de 40 a 49 anos,2024-03-01,77,210,7,33,0,0,287,40,327
VILLA TUNARI,consulta externa,personas de 40 a 49 anos,2024-03-01,716,1025,77,171,21,36,1741,248,1989
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 40 a 49 anos,2024-03-01,96,190,15,33,0,0,286,48,334
VILLAZON,consulta externa,personas de 40 a 49 anos,2024-03-01,173,461,80,200,83,219,634,280,914
VINTO,consulta externa,personas de 40 a 49 anos,2024-03-01,163,445,27,111,0,0,608,138,746
VITICHI,consulta externa,personas de 40 a 49 anos,2024-03-01,51,106,0,0,28,29,157,0,157
WALDO BALLIVIAN,consulta externa,personas de 40 a 49 anos,2024-03-01,7,10,6,4,0,0,17,10,27
WARNES,consulta externa,personas de 40 a 49 anos,2024-03-01,638,1253,198,350,6,17,1891,548,2439
YACO,consulta externa,personas de 40 a 49 anos,2024-03-01,55,55,0,3,0,0,110,3,113
YACUIBA,consulta externa,personas de 40 a 49 anos,2024-03-01,937,1698,298,570,207,303,2635,868,3503
YAMPARAEZ,consulta externa,personas de 40 a 49 anos,2024-03-01,64,97,2,8,9,10,161,10,171
YANACACHI,consulta externa,personas de 40 a 49 anos,2024-03-01,68,81,4,4,0,0,149,8,157
YAPACANI,consulta externa,personas de 40 a 49 anos,2024-03-01,358,391,32,74,31,40,749,106,855
YOCALLA,consulta externa,personas de 40 a 49 anos,2024-03-01,15,36,0,0,12,12,51,0,51
YOTALA,consulta externa,personas de 40 a 49 anos,2024-03-01,54,98,13,10,7,9,152,23,175
YUNCHARA,consulta externa,personas de 40 a 49 anos,2024-03-01,31,82,2,11,0,0,113,13,126
YUNGUYO DE LITORAL,consulta externa,personas de 40 a 49 anos,2024-03-01,4,5,0,0,0,0,9,0,9
ZUDAÑEZ,consulta externa,personas de 40 a 49 anos,2024-03-01,53,118,11,55,0,0,171,66,237
ACACIO,consulta externa,personas de 40 a 49 anos,2024-04-01,19,53,0,0,0,0,72,0,72
ACHACACHI,consulta externa,personas de 40 a 49 anos,2024-04-01,174,276,21,41,0,0,450,62,512
ACHOCALLA,consulta externa,personas de 40 a 49 anos,2024-04-01,71,206,11,26,0,0,277,37,314
AIQUILE,consulta externa,personas de 40 a 49 anos,2024-04-01,161,308,40,74,34,64,469,114,583
ALALAY,consulta externa,personas de 40 a 49 anos,2024-04-01,6,9,4,4,3,5,15,8,23
ALCALA,consulta externa,personas de 40 a 49 anos,2024-04-01,31,101,8,20,10,12,132,28,160
ALTO BENI,consulta externa,personas de 40 a 49 anos,2024-04-01,96,135,9,15,0,0,231,24,255
ANCORAIMES,consulta externa,personas de 40 a 49 anos,2024-04-01,41,57,12,25,3,7,98,37,135
ANDAMARCA,consulta externa,personas de 40 a 49 anos,2024-04-01,23,28,2,3,0,0,51,5,56
ANTEQUERA,consulta externa,personas de 40 a 49 anos,2024-04-01,11,36,0,5,0,0,47,5,52
ANZALDO,consulta externa,personas de 40 a 49 anos,2024-04-01,52,63,4,11,0,0,115,15,130
APOLO,consulta externa,personas de 40 a 49 anos,2024-04-01,67,120,20,31,13,15,187,51,238
ARAMPAMPA,consulta externa,personas de 40 a 49 anos,2024-04-01,21,27,0,0,0,0,48,0,48
ARANI,consulta externa,personas de 40 a 49 anos,2024-04-01,23,27,4,22,0,0,50,26,76
ARBIETO,consulta externa,personas de 40 a 49 anos,2024-04-01,48,151,4,13,7,18,199,17,216
ARQUE,consulta externa,personas de 40 a 49 anos,2024-04-01,47,73,3,1,0,0,120,4,124
ASCENCION DE GUARAYOS,consulta externa,personas de 40 a 49 anos,2024-04-01,52,210,3,16,6,8,262,19,281
ATOCHA,consulta externa,personas de 40 a 49 anos,2024-04-01,274,289,117,108,49,25,563,225,788
AUCAPATA,consulta externa,personas de 40 a 49 anos,2024-04-01,22,44,2,2,16,22,66,4,70
AYATA,consulta externa,personas de 40 a 49 anos,2024-04-01,62,81,2,3,16,25,143,5,148
AYO AYO,consulta externa,personas de 40 a 49 anos,2024-04-01,47,75,2,1,0,0,122,3,125
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 40 a 49 anos,2024-04-01,256,236,25,22,23,21,492,47,539
AZURDUY,consulta externa,personas de 40 a 49 anos,2024-04-01,67,152,11,22,0,0,219,33,252
BATALLAS,consulta externa,personas de 40 a 49 anos,2024-04-01,20,55,13,26,1,0,75,39,114
BAURES,consulta externa,personas de 40 a 49 anos,2024-04-01,103,109,5,7,0,0,212,12,224
BELEN DE ANDAMARCA,consulta externa,personas de 40 a 49 anos,2024-04-01,9,14,0,0,0,0,23,0,23
BELEN DE URMIRI,consulta externa,personas de 40 a 49 anos,2024-04-01,16,11,0,0,3,1,27,0,27
BELLA FLOR,consulta externa,personas de 40 a 49 anos,2024-04-01,26,37,8,15,0,0,63,23,86
BERMEJO,consulta externa,personas de 40 a 49 anos,2024-04-01,515,853,126,163,68,54,1368,289,1657
