,group,variable,month,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS REPETIDO,PERSONAS DE 10 A 14 AÑOS REPETIDO,PERSONAS DE 10 A 14 AÑOS PRIMERA,PERSONAS DE 10 A 14 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
VILLA SERRANO,consulta externa,personas de 10 a 14 anos,2024-04-01,74,100,12,5,0,0,174,17,191
VILLA TUNARI,consulta externa,personas de 10 a 14 anos,2024-04-01,742,718,69,49,17,28,1460,118,1578
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 10 a 14 anos,2024-04-01,145,128,5,5,0,0,273,10,283
VILLAZON,consulta externa,personas de 10 a 14 anos,2024-04-01,401,403,42,44,179,183,804,86,890
VINTO,consulta externa,personas de 10 a 14 anos,2024-04-01,297,224,26,19,0,0,521,45,566
VITICHI,consulta externa,personas de 10 a 14 anos,2024-04-01,49,41,0,0,21,20,90,0,90
WALDO BALLIVIAN,consulta externa,personas de 10 a 14 anos,2024-04-01,22,10,1,0,0,0,32,1,33
WARNES,consulta externa,personas de 10 a 14 anos,2024-04-01,1050,966,125,121,7,3,2016,246,2262
YACO,consulta externa,personas de 10 a 14 anos,2024-04-01,21,51,2,1,0,0,72,3,75
YACUIBA,consulta externa,personas de 10 a 14 anos,2024-04-01,974,991,140,165,253,267,1965,305,2270
YAMPARAEZ,consulta externa,personas de 10 a 14 anos,2024-04-01,28,32,4,1,6,4,60,5,65
YANACACHI,consulta externa,personas de 10 a 14 anos,2024-04-01,48,58,1,2,0,0,106,3,109
YAPACANI,consulta externa,personas de 10 a 14 anos,2024-04-01,437,368,55,261,14,16,805,316,1121
YOCALLA,consulta externa,personas de 10 a 14 anos,2024-04-01,18,14,0,0,45,41,32,0,32
YOTALA,consulta externa,personas de 10 a 14 anos,2024-04-01,59,66,10,6,15,18,125,16,141
YUNCHARA,consulta externa,personas de 10 a 14 anos,2024-04-01,84,59,5,0,0,0,143,5,148
YUNGUYO DE LITORAL,consulta externa,personas de 10 a 14 anos,2024-04-01,1,1,0,0,0,0,2,0,2
ZUDAÑEZ,consulta externa,personas de 10 a 14 anos,2024-04-01,83,77,10,8,0,0,160,18,178
ACACIO,consulta externa,personas de 10 a 14 anos,2024-05-01,26,45,0,0,0,0,71,0,71
ACHACACHI,consulta externa,personas de 10 a 14 anos,2024-05-01,131,157,20,26,0,0,288,46,334
ACHOCALLA,consulta externa,personas de 10 a 14 anos,2024-05-01,102,84,13,7,0,0,186,20,206
AIQUILE,consulta externa,personas de 10 a 14 anos,2024-05-01,188,173,15,13,97,79,361,28,389
ALALAY,consulta externa,personas de 10 a 14 anos,2024-05-01,2,2,3,2,5,1,4,5,9
ALCALA,consulta externa,personas de 10 a 14 anos,2024-05-01,55,49,10,2,22,19,104,12,116
ALTO BENI,consulta externa,personas de 10 a 14 anos,2024-05-01,101,81,0,1,0,0,182,1,183
ANCORAIMES,consulta externa,personas de 10 a 14 anos,2024-05-01,34,28,0,6,4,8,62,6,68
ANDAMARCA,consulta externa,personas de 10 a 14 anos,2024-05-01,15,17,1,4,0,0,32,5,37
ANTEQUERA,consulta externa,personas de 10 a 14 anos,2024-05-01,20,11,1,2,0,0,31,3,34
ANZALDO,consulta externa,personas de 10 a 14 anos,2024-05-01,42,59,0,0,0,1,101,0,101
APOLO,consulta externa,personas de 10 a 14 anos,2024-05-01,99,103,7,1,4,9,202,8,210
ARAMPAMPA,consulta externa,personas de 10 a 14 anos,2024-05-01,25,27,0,3,1,6,52,3,55
ARANI,consulta externa,personas de 10 a 14 anos,2024-05-01,22,17,8,7,1,2,39,15,54
ARBIETO,consulta externa,personas de 10 a 14 anos,2024-05-01,116,139,3,3,17,10,255,6,261
ARQUE,consulta externa,personas de 10 a 14 anos,2024-05-01,64,55,0,0,0,0,119,0,119
ASCENCION DE GUARAYOS,consulta externa,personas de 10 a 14 anos,2024-05-01,102,77,5,7,2,2,179,12,191
ATOCHA,consulta externa,personas de 10 a 14 anos,2024-05-01,101,98,12,18,20,21,199,30,229
AUCAPATA,consulta externa,personas de 10 a 14 anos,2024-05-01,13,19,0,1,5,8,32,1,33
AYATA,consulta externa,personas de 10 a 14 anos,2024-05-01,44,54,6,0,20,21,98,6,104
AYO AYO,consulta externa,personas de 10 a 14 anos,2024-05-01,54,56,1,5,0,0,110,6,116
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 10 a 14 anos,2024-05-01,127,142,19,15,33,38,269,34,303
AZURDUY,consulta externa,personas de 10 a 14 anos,2024-05-01,38,59,8,6,0,0,97,14,111
BATALLAS,consulta externa,personas de 10 a 14 anos,2024-05-01,22,35,11,11,0,0,57,22,79
BAURES,consulta externa,personas de 10 a 14 anos,2024-05-01,71,59,1,1,0,0,130,2,132
BELEN DE ANDAMARCA,consulta externa,personas de 10 a 14 anos,2024-05-01,8,14,0,0,0,0,22,0,22
BELEN DE URMIRI,consulta externa,personas de 10 a 14 anos,2024-05-01,8,15,0,0,0,1,23,0,23
BELLA FLOR,consulta externa,personas de 10 a 14 anos,2024-05-01,45,44,6,2,0,0,89,8,97
BERMEJO,consulta externa,personas de 10 a 14 anos,2024-05-01,369,364,30,27,4,4,733,57,790
BETANZOS,consulta externa,personas de 10 a 14 anos,2024-05-01,309,373,8,2,0,0,682,10,692
BOLIVAR,consulta externa,personas de 10 a 14 anos,2024-05-01,18,20,0,0,0,0,38,0,38
BOLPEBRA,consulta externa,personas de 10 a 14 anos,2024-05-01,19,14,2,1,0,0,33,3,36
BOYUIBE,consulta externa,personas de 10 a 14 anos,2024-05-01,35,31,2,0,1,0,66,2,68
BUENA VISTA,consulta externa,personas de 10 a 14 anos,2024-05-01,61,68,2,8,3,8,129,10,139
CABEZAS,consulta externa,personas de 10 a 14 anos,2024-05-01,161,166,8,3,0,0,327,11,338
CAIROMA,consulta externa,personas de 10 a 14 anos,2024-05-01,42,50,2,1,0,0,92,3,95
"CAIZA ""D""",consulta externa,personas de 10 a 14 anos,2024-05-01,90,117,0,1,0,0,207,1,208
CAJUATA,consulta externa,personas de 10 a 14 anos,2024-05-01,34,38,7,5,5,11,72,12,84
CALACOTO,consulta externa,personas de 10 a 14 anos,2024-05-01,21,24,0,0,0,0,45,0,45
CALAMARCA,consulta externa,personas de 10 a 14 anos,2024-05-01,50,57,0,0,0,0,107,0,107
CAMARGO,consulta externa,personas de 10 a 14 anos,2024-05-01,154,149,31,23,0,0,303,54,357
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 10 a 14 anos,2024-05-01,54,62,2,6,1,0,116,8,124
CAMIRI,consulta externa,personas de 10 a 14 anos,2024-05-01,70,63,9,12,7,10,133,21,154
CAPINOTA,consulta externa,personas de 10 a 14 anos,2024-05-01,149,143,6,16,0,0,292,22,314
CAQUIAVIRI,consulta externa,personas de 10 a 14 anos,2024-05-01,37,57,1,0,0,0,94,1,95
CARACOLLO,consulta externa,personas de 10 a 14 anos,2024-05-01,101,104,9,7,7,12,205,16,221
CARANAVI,consulta externa,personas de 10 a 14 anos,2024-05-01,295,304,61,35,5,3,599,96,695
CARANGAS,consulta externa,personas de 10 a 14 anos,2024-05-01,2,1,1,1,0,0,3,2,5
CARAPARI,consulta externa,personas de 10 a 14 anos,2024-05-01,151,126,7,1,3,5,277,8,285
CARIPUYO,consulta externa,personas de 10 a 14 anos,2024-05-01,50,67,0,0,0,0,117,0,117
CARMEN RIVERO TORREZ,consulta externa,personas de 10 a 14 anos,2024-05-01,61,44,4,5,14,5,105,9,114
CATACORA,consulta externa,personas de 10 a 14 anos,2024-05-01,8,8,0,0,0,0,16,0,16
CHACARILLA,consulta externa,personas de 10 a 14 anos,2024-05-01,9,9,0,0,0,0,18,0,18
CHALLAPATA,consulta externa,personas de 10 a 14 anos,2024-05-01,138,149,10,7,41,45,287,17,304
CHAQUI,consulta externa,personas de 10 a 14 anos,2024-05-01,30,45,0,1,0,0,75,1,76
CHARAGUA,consulta externa,personas de 10 a 14 anos,2024-05-01,153,171,9,15,0,0,324,24,348
CHARAÑA,consulta externa,personas de 10 a 14 anos,2024-05-01,15,24,1,0,0,0,39,1,40
CHAYANTA,consulta externa,personas de 10 a 14 anos,2024-05-01,82,72,3,3,1,2,154,6,160
CHIMORE,consulta externa,personas de 10 a 14 anos,2024-05-01,210,190,22,20,0,0,400,42,442
CHIPAYA,consulta externa,personas de 10 a 14 anos,2024-05-01,14,24,0,0,0,0,38,0,38
CHOQUE COTA,consulta externa,personas de 10 a 14 anos,2024-05-01,6,5,0,0,0,0,11,0,11
CHUA COCANI,consulta externa,personas de 10 a 14 anos,2024-05-01,7,5,1,4,0,0,12,5,17
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 10 a 14 anos,2024-05-01,153,147,5,4,9,3,300,9,309
CHUMA,consulta externa,personas de 10 a 14 anos,2024-05-01,53,61,2,0,17,13,114,2,116
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 10 a 14 anos,2024-05-01,22,30,1,8,0,0,52,9,61
CKOCHAS,consulta externa,personas de 10 a 14 anos,2024-05-01,82,113,1,0,3,4,195,1,196
CLIZA,consulta externa,personas de 10 a 14 anos,2024-05-01,62,68,15,15,0,0,130,30,160
COBIJA,consulta externa,personas de 10 a 14 anos,2024-05-01,362,380,79,71,10,11,742,150,892
COCAPATA,consulta externa,personas de 10 a 14 anos,2024-05-01,51,90,0,1,0,0,141,1,142
COCHABAMBA,consulta externa,personas de 10 a 14 anos,2024-05-01,5400,4698,1827,1667,174,164,10098,3494,13592
COIPASA,consulta externa,personas de 10 a 14 anos,2024-05-01,5,6,1,0,0,0,11,1,12
COLCAPIRHUA,consulta externa,personas de 10 a 14 anos,2024-05-01,219,160,51,50,0,0,379,101,480
"COLCHA ""K""",consulta externa,personas de 10 a 14 anos,2024-05-01,164,163,12,5,20,9,327,17,344
COLLANA,consulta externa,personas de 10 a 14 anos,2024-05-01,30,14,9,0,0,0,44,9,53
COLOMI,consulta externa,personas de 10 a 14 anos,2024-05-01,60,84,4,3,25,36,144,7,151
COLPA BELGICA,consulta externa,personas de 10 a 14 anos,2024-05-01,39,32,5,6,4,4,71,11,82
COLQUECHACA,consulta externa,personas de 10 a 14 anos,2024-05-01,66,51,0,1,0,0,117,1,118
COLQUENCHA,consulta externa,personas de 10 a 14 anos,2024-05-01,43,24,9,1,0,0,67,10,77
COLQUIRI,consulta externa,personas de 10 a 14 anos,2024-05-01,119,140,38,45,19,17,259,83,342
COMANCHE,consulta externa,personas de 10 a 14 anos,2024-05-01,13,23,0,0,0,0,36,0,36
COMARAPA,consulta externa,personas de 10 a 14 anos,2024-05-01,107,101,5,2,0,0,208,7,215
COMBAYA,consulta externa,personas de 10 a 14 anos,2024-05-01,26,27,3,3,0,0,53,6,59
CONCEPCION,consulta externa,personas de 10 a 14 anos,2024-05-01,44,35,2,1,0,0,79,3,82
COPACABANA,consulta externa,personas de 10 a 14 anos,2024-05-01,45,31,2,0,0,0,76,2,78
CORIPATA,consulta externa,personas de 10 a 14 anos,2024-05-01,93,95,3,5,3,2,188,8,196
CORO CORO,consulta externa,personas de 10 a 14 anos,2024-05-01,46,67,6,9,0,0,113,15,128
COROICO,consulta externa,personas de 10 a 14 anos,2024-05-01,89,83,9,11,5,4,172,20,192
CORQUE,consulta externa,personas de 10 a 14 anos,2024-05-01,35,50,2,5,0,1,85,7,92
COTAGAITA,consulta externa,personas de 10 a 14 anos,2024-05-01,156,188,4,9,16,25,344,13,357
COTOCA,consulta externa,personas de 10 a 14 anos,2024-05-01,85,101,22,12,61,60,186,34,220
CUATRO CAÑADAS,consulta externa,personas de 10 a 14 anos,2024-05-01,123,130,20,15,3,0,253,35,288
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 10 a 14 anos,2024-05-01,7,10,0,0,0,0,17,0,17
CUEVO,consulta externa,personas de 10 a 14 anos,2024-05-01,31,45,2,0,0,0,76,2,78
CULPINA,consulta externa,personas de 10 a 14 anos,2024-05-01,98,154,18,16,0,0,252,34,286
CURAHUARA DE CARANGAS,consulta externa,personas de 10 a 14 anos,2024-05-01,13,11,1,0,5,3,24,1,25
CURVA,consulta externa,personas de 10 a 14 anos,2024-05-01,16,12,1,0,8,2,28,1,29
DESAGUADERO,consulta externa,personas de 10 a 14 anos,2024-05-01,18,19,3,1,5,3,37,4,41
EL ALTO,consulta externa,personas de 10 a 14 anos,2024-05-01,2354,2344,460,549,345,340,4698,1009,5707
EL CHORO,consulta externa,personas de 10 a 14 anos,2024-05-01,23,31,1,0,0,0,54,1,55
EL PUENTE(STC),consulta externa,personas de 10 a 14 anos,2024-05-01,56,82,1,0,2,0,138,1,139
EL PUENTE(TJA),consulta externa,personas de 10 a 14 anos,2024-05-01,92,95,0,1,59,56,187,1,188
EL TORNO,consulta externa,personas de 10 a 14 anos,2024-05-01,278,312,251,337,0,0,590,588,1178
EL VILLAR,consulta externa,personas de 10 a 14 anos,2024-05-01,41,39,0,1,0,0,80,1,81
ENTRE RIOS TRJ,consulta externa,personas de 10 a 14 anos,2024-05-01,200,255,0,2,0,0,455,2,457
ENTRE RIOS CBBA,consulta externa,personas de 10 a 14 anos,2024-05-01,323,358,7,8,0,0,681,15,696
ESCARA,consulta externa,personas de 10 a 14 anos,2024-05-01,0,2,0,0,0,0,2,0,2
ESCOMA,consulta externa,personas de 10 a 14 anos,2024-05-01,19,17,0,0,0,0,36,0,36
ESMERALDA,consulta externa,personas de 10 a 14 anos,2024-05-01,3,4,0,0,1,2,7,0,7
EUCALIPTUS,consulta externa,personas de 10 a 14 anos,2024-05-01,18,20,0,0,8,10,38,0,38
EUREKA (SANTOS MERCADO),consulta externa,personas de 10 a 14 anos,2024-05-01,20,19,0,0,0,0,39,0,39
EXALTACION,consulta externa,personas de 10 a 14 anos,2024-05-01,28,41,0,0,0,0,69,0,69
FERNANDEZ ALONSO,consulta externa,personas de 10 a 14 anos,2024-05-01,100,91,13,7,0,0,191,20,211
FILADELFIA,consulta externa,personas de 10 a 14 anos,2024-05-01,90,82,0,0,34,40,172,0,172
GAIOC JATUN AYLLU YURA,consulta externa,personas de 10 a 14 anos,2024-05-01,32,31,0,1,0,0,63,1,64
GENERAL SAAVEDRA,consulta externa,personas de 10 a 14 anos,2024-05-01,185,141,2,1,0,0,326,3,329
GIA-TIM,consulta externa,personas de 10 a 14 anos,2024-05-01,13,32,0,0,26,21,45,0,45
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 10 a 14 anos,2024-05-01,36,45,0,0,0,1,81,0,81
GUANAY,consulta externa,personas de 10 a 14 anos,2024-05-01,56,65,12,9,0,0,121,21,142
GUAQUI,consulta externa,personas de 10 a 14 anos,2024-05-01,20,20,1,2,7,5,40,3,43
GUAYARAMERIN,consulta externa,personas de 10 a 14 anos,2024-05-01,242,218,49,48,23,18,460,97,557
GUTIERREZ,consulta externa,personas de 10 a 14 anos,2024-05-01,109,138,1,1,0,0,247,2,249
HUACARAJE,consulta externa,personas de 10 a 14 anos,2024-05-01,30,25,1,0,0,0,55,1,56
HUACARETA,consulta externa,personas de 10 a 14 anos,2024-05-01,54,65,5,3,0,0,119,8,127
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 10 a 14 anos,2024-05-01,34,28,0,1,4,0,62,1,63
HUACHACALLA,consulta externa,personas de 10 a 14 anos,2024-05-01,3,6,0,0,0,0,9,0,9
HUANUNI,consulta externa,personas de 10 a 14 anos,2024-05-01,137,157,18,19,19,15,294,37,331
HUARINA,consulta externa,personas de 10 a 14 anos,2024-05-01,8,30,4,13,0,0,38,17,55
HUATAJATA,consulta externa,personas de 10 a 14 anos,2024-05-01,11,6,8,7,0,0,17,15,32
HUAYLLAMARCA,consulta externa,personas de 10 a 14 anos,2024-05-01,27,39,1,0,0,0,66,1,67
HUMANATA,consulta externa,personas de 10 a 14 anos,2024-05-01,2,4,0,0,0,0,6,0,6
ICHOCA,consulta externa,personas de 10 a 14 anos,2024-05-01,22,20,2,4,1,2,42,6,48
ICLA,consulta externa,personas de 10 a 14 anos,2024-05-01,54,60,3,2,0,0,114,5,119
INCAHUASI,consulta externa,personas de 10 a 14 anos,2024-05-01,119,122,6,1,23,19,241,7,248
INGAVI (HUMAITA),consulta externa,personas de 10 a 14 anos,2024-05-01,23,6,0,0,0,0,29,0,29
INQUISIVI,consulta externa,personas de 10 a 14 anos,2024-05-01,45,49,0,5,1,3,94,5,99
IRUPANA (VILLA DE LANZA),consulta externa,personas de 10 a 14 anos,2024-05-01,86,107,1,2,0,0,193,3,196
IXIAMAS,consulta externa,personas de 10 a 14 anos,2024-05-01,54,64,2,3,0,0,118,5,123
JESUS DE MACHACA,consulta externa,personas de 10 a 14 anos,2024-05-01,58,44,8,4,2,2,102,12,114
LA ASUNTA,consulta externa,personas de 10 a 14 anos,2024-05-01,183,185,4,6,80,62,368,10,378
LA GUARDIA,consulta externa,personas de 10 a 14 anos,2024-05-01,331,371,71,48,32,26,702,119,821
LA PAZ,consulta externa,personas de 10 a 14 anos,2024-05-01,4202,3830,1267,1221,412,545,8032,2488,10520
LA RIVERA,consulta externa,personas de 10 a 14 anos,2024-05-01,2,8,0,0,0,0,10,0,10
LAGUNILLAS,consulta externa,personas de 10 a 14 anos,2024-05-01,64,65,3,9,0,0,129,12,141
LAJA,consulta externa,personas de 10 a 14 anos,2024-05-01,57,45,12,10,0,0,102,22,124
LAS CARRERAS,consulta externa,personas de 10 a 14 anos,2024-05-01,36,64,0,4,0,0,100,4,104
LICOMA PAMPA,consulta externa,personas de 10 a 14 anos,2024-05-01,15,16,0,4,0,0,31,4,35
LLALLAGUA,consulta externa,personas de 10 a 14 anos,2024-05-01,168,157,1,4,2,1,325,5,330
LLICA,consulta externa,personas de 10 a 14 anos,2024-05-01,16,32,0,0,0,0,48,0,48
LORETO,consulta externa,personas de 10 a 14 anos,2024-05-01,30,44,20,18,0,0,74,38,112
LURIBAY,consulta externa,personas de 10 a 14 anos,2024-05-01,56,57,1,0,0,0,113,1,114
MACHACAMARCA,consulta externa,personas de 10 a 14 anos,2024-05-01,40,33,5,2,14,9,73,7,80
MACHARETI,consulta externa,personas de 10 a 14 anos,2024-05-01,39,40,3,0,4,4,79,3,82
MAGDALENA,consulta externa,personas de 10 a 14 anos,2024-05-01,62,56,26,15,8,10,118,41,159
MAIRANA,consulta externa,personas de 10 a 14 anos,2024-05-01,47,35,9,13,0,0,82,22,104
MALLA,consulta externa,personas de 10 a 14 anos,2024-05-01,19,17,0,1,0,0,36,1,37
MAPIRI,consulta externa,personas de 10 a 14 anos,2024-05-01,67,68,3,3,0,0,135,6,141
MECAPACA,consulta externa,personas de 10 a 14 anos,2024-05-01,44,53,16,22,0,0,97,38,135
MINEROS,consulta externa,personas de 10 a 14 anos,2024-05-01,97,119,4,7,0,0,216,11,227
MIZQUE,consulta externa,personas de 10 a 14 anos,2024-05-01,116,123,4,9,23,42,239,13,252
MOCOMOCO,consulta externa,personas de 10 a 14 anos,2024-05-01,41,38,0,5,0,0,79,5,84
MOJINETE,consulta externa,personas de 10 a 14 anos,2024-05-01,8,12,0,0,0,0,20,0,20
MOJOCOYA,consulta externa,personas de 10 a 14 anos,2024-05-01,79,86,5,5,0,0,165,10,175
MONTEAGUDO,consulta externa,personas de 10 a 14 anos,2024-05-01,215,168,23,33,5,9,383,56,439
MONTERO,consulta externa,personas de 10 a 14 anos,2024-05-01,681,893,128,145,3,3,1574,273,1847
MORO MORO,consulta externa,personas de 10 a 14 anos,2024-05-01,9,13,3,1,0,0,22,4,26
MOROCHATA,consulta externa,personas de 10 a 14 anos,2024-05-01,17,40,0,0,0,0,57,0,57
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 10 a 14 anos,2024-05-01,29,39,0,0,0,0,68,0,68
NAZACARA DE PACAJES,consulta externa,personas de 10 a 14 anos,2024-05-01,1,3,0,0,0,0,4,0,4
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 10 a 14 anos,2024-05-01,13,18,0,0,0,0,31,0,31
OCURI,consulta externa,personas de 10 a 14 anos,2024-05-01,106,90,1,1,2,1,196,2,198
OKINAWA,consulta externa,personas de 10 a 14 anos,2024-05-01,64,67,12,12,0,0,131,24,155
OMEREQUE,consulta externa,personas de 10 a 14 anos,2024-05-01,47,43,3,5,0,0,90,8,98
ORURO,consulta externa,personas de 10 a 14 anos,2024-05-01,2121,2107,404,419,382,332,4228,823,5051
PADCAYA,consulta externa,personas de 10 a 14 anos,2024-05-01,149,152,6,11,63,67,301,17,318
PADILLA,consulta externa,personas de 10 a 14 anos,2024-05-01,82,67,7,4,0,0,149,11,160
PAILON,consulta externa,personas de 10 a 14 anos,2024-05-01,107,82,2,10,0,0,189,12,201
PALCA,consulta externa,personas de 10 a 14 anos,2024-05-01,121,104,1,0,19,3,225,1,226
PALOS BLANCOS,consulta externa,personas de 10 a 14 anos,2024-05-01,214,200,7,7,0,0,414,14,428
PAMPA AULLAGAS,consulta externa,personas de 10 a 14 anos,2024-05-01,19,15,0,1,0,0,34,1,35
PAMPA GRANDE,consulta externa,personas de 10 a 14 anos,2024-05-01,31,24,2,1,0,0,55,3,58
PAPEL PAMPA,consulta externa,personas de 10 a 14 anos,2024-05-01,32,32,0,0,0,0,64,0,64
PASORAPA,consulta externa,personas de 10 a 14 anos,2024-05-01,15,12,1,0,0,2,27,1,28
PATACAMAYA,consulta externa,personas de 10 a 14 anos,2024-05-01,90,90,5,2,0,0,180,7,187
PAZÑA,consulta externa,personas de 10 a 14 anos,2024-05-01,30,37,0,0,0,0,67,0,67
PELECHUCO,consulta externa,personas de 10 a 14 anos,2024-05-01,50,56,4,0,1,0,106,4,110
POCOATA,consulta externa,personas de 10 a 14 anos,2024-05-01,107,122,1,1,3,1,229,2,231
POCONA,consulta externa,personas de 10 a 14 anos,2024-05-01,39,54,4,1,0,0,93,5,98
POJO (CBBA),consulta externa,personas de 10 a 14 anos,2024-05-01,93,99,6,2,26,24,192,8,200
POOPO,consulta externa,personas de 10 a 14 anos,2024-05-01,37,47,1,2,4,5,84,3,87
PORCO,consulta externa,personas de 10 a 14 anos,2024-05-01,41,31,0,0,7,3,72,0,72
POROMA,consulta externa,personas de 10 a 14 anos,2024-05-01,155,114,3,1,8,3,269,4,273
PORONGO,consulta externa,personas de 10 a 14 anos,2024-05-01,73,84,4,10,2,3,157,14,171
PORTACHUELO,consulta externa,personas de 10 a 14 anos,2024-05-01,37,34,28,54,3,2,71,82,153
PORVENIR,consulta externa,personas de 10 a 14 anos,2024-05-01,65,88,6,3,0,0,153,9,162
POSTRER VALLE,consulta externa,personas de 10 a 14 anos,2024-05-01,12,4,2,0,0,0,16,2,18
POTOSI,consulta externa,personas de 10 a 14 anos,2024-05-01,1621,1705,320,242,259,271,3326,562,3888
PRESTO,consulta externa,personas de 10 a 14 anos,2024-05-01,73,85,0,0,0,0,158,0,158
PUCARA,consulta externa,personas de 10 a 14 anos,2024-05-01,7,3,2,1,0,0,10,3,13
PUCARANI,consulta externa,personas de 10 a 14 anos,2024-05-01,178,178,6,4,0,0,356,10,366
PUERTO ACOSTA,consulta externa,personas de 10 a 14 anos,2024-05-01,17,22,0,1,0,1,39,1,40
PUERTO CARABUCO,consulta externa,personas de 10 a 14 anos,2024-05-01,42,40,1,0,0,0,82,1,83
PUERTO GONZALO MORENO,consulta externa,personas de 10 a 14 anos,2024-05-01,47,66,7,8,21,21,113,15,128
PUERTO PEREZ,consulta externa,personas de 10 a 14 anos,2024-05-01,15,13,3,0,0,0,28,3,31
PUERTO QUIJARRO,consulta externa,personas de 10 a 14 anos,2024-05-01,45,46,18,16,24,23,91,34,125
PUERTO RICO,consulta externa,personas de 10 a 14 anos,2024-05-01,51,63,1,0,0,0,114,1,115
PUERTO SILES,consulta externa,personas de 10 a 14 anos,2024-05-01,24,21,8,0,0,0,45,8,53
PUERTO SUAREZ,consulta externa,personas de 10 a 14 anos,2024-05-01,78,94,4,4,7,5,172,8,180
PUERTO VILLARROEL,consulta externa,personas de 10 a 14 anos,2024-05-01,764,699,32,22,0,1,1463,54,1517
PUNA,consulta externa,personas de 10 a 14 anos,2024-05-01,154,177,0,0,103,103,331,0,331
PUNATA,consulta externa,personas de 10 a 14 anos,2024-05-01,326,392,151,126,0,0,718,277,995
QUIABAYA,consulta externa,personas de 10 a 14 anos,2024-05-01,21,21,2,2,0,0,42,4,46
QUILLACOLLO,consulta externa,personas de 10 a 14 anos,2024-05-01,642,571,212,211,9,12,1213,423,1636
QUIME,consulta externa,personas de 10 a 14 anos,2024-05-01,34,47,14,0,1,0,81,14,95
QUIRUSILLAS,consulta externa,personas de 10 a 14 anos,2024-05-01,21,16,5,3,0,0,37,8,45
RAQAYPAMPA(ETA),consulta externa,personas de 10 a 14 anos,2024-05-01,40,44,1,1,19,22,84,2,86
RAVELO,consulta externa,personas de 10 a 14 anos,2024-05-01,63,75,0,0,0,0,138,0,138
REYES,consulta externa,personas de 10 a 14 anos,2024-05-01,87,102,0,0,16,25,189,0,189
RIBERALTA,consulta externa,personas de 10 a 14 anos,2024-05-01,672,777,98,88,100,145,1449,186,1635
ROBORE,consulta externa,personas de 10 a 14 anos,2024-05-01,56,61,23,9,15,11,117,32,149
RURRENABAQUE,consulta externa,personas de 10 a 14 anos,2024-05-01,171,204,21,12,23,19,375,33,408
SABAYA,consulta externa,personas de 10 a 14 anos,2024-05-01,21,17,1,1,2,0,38,2,40
SACABA,consulta externa,personas de 10 a 14 anos,2024-05-01,596,566,99,55,236,191,1162,154,1316
SACABAMBA,consulta externa,personas de 10 a 14 anos,2024-05-01,21,31,8,2,0,0,52,10,62
SACACA,consulta externa,personas de 10 a 14 anos,2024-05-01,71,76,0,1,0,0,147,1,148
SAIPINA,consulta externa,personas de 10 a 14 anos,2024-05-01,29,30,5,1,0,0,59,6,65
SALINAS DE GARCI MENDOZA,consulta externa,personas de 10 a 14 anos,2024-05-01,36,42,5,5,15,10,78,10,88
SAMAIPATA,consulta externa,personas de 10 a 14 anos,2024-05-01,40,34,18,12,0,0,74,30,104
