,group,variable,month,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS REPETIDO,PERSONAS DE 5 A 9 AÑOS REPETIDO,PERSONAS DE 5 A 9 AÑOS PRIMERA,PERSONAS DE 5 A 9 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
ALALAY,consulta externa,personas de 5 a 9 anos,2024-04-01,3,8,0,0,1,6,11,0,11
ALCALA,consulta externa,personas de 5 a 9 anos,2024-04-01,24,34,1,4,14,15,58,5,63
ALTO BENI,consulta externa,personas de 5 a 9 anos,2024-04-01,127,140,4,3,0,0,267,7,274
ANCORAIMES,consulta externa,personas de 5 a 9 anos,2024-04-01,48,81,4,5,6,11,129,9,138
ANDAMARCA,consulta externa,personas de 5 a 9 anos,2024-04-01,18,24,2,2,0,0,42,4,46
ANTEQUERA,consulta externa,personas de 5 a 9 anos,2024-04-01,33,39,4,11,0,0,72,15,87
ANZALDO,consulta externa,personas de 5 a 9 anos,2024-04-01,61,80,1,2,0,0,141,3,144
APOLO,consulta externa,personas de 5 a 9 anos,2024-04-01,109,98,12,14,10,22,207,26,233
ARAMPAMPA,consulta externa,personas de 5 a 9 anos,2024-04-01,10,11,0,1,0,0,21,1,22
ARANI,consulta externa,personas de 5 a 9 anos,2024-04-01,53,50,15,14,5,3,103,29,132
ARBIETO,consulta externa,personas de 5 a 9 anos,2024-04-01,246,187,3,3,11,12,433,6,439
ARQUE,consulta externa,personas de 5 a 9 anos,2024-04-01,84,98,0,0,0,0,182,0,182
ASCENCION DE GUARAYOS,consulta externa,personas de 5 a 9 anos,2024-04-01,201,189,2,5,15,18,390,7,397
ATOCHA,consulta externa,personas de 5 a 9 anos,2024-04-01,185,181,31,28,35,32,366,59,425
AUCAPATA,consulta externa,personas de 5 a 9 anos,2024-04-01,29,21,1,0,22,10,50,1,51
AYATA,consulta externa,personas de 5 a 9 anos,2024-04-01,63,50,7,1,25,23,113,8,121
AYO AYO,consulta externa,personas de 5 a 9 anos,2024-04-01,100,110,2,1,0,0,210,3,213
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 5 a 9 anos,2024-04-01,189,186,7,13,37,35,375,20,395
AZURDUY,consulta externa,personas de 5 a 9 anos,2024-04-01,83,67,13,8,0,0,150,21,171
BATALLAS,consulta externa,personas de 5 a 9 anos,2024-04-01,45,50,12,18,2,0,95,30,125
BAURES,consulta externa,personas de 5 a 9 anos,2024-04-01,77,68,2,0,0,0,145,2,147
BELEN DE ANDAMARCA,consulta externa,personas de 5 a 9 anos,2024-04-01,3,7,0,0,0,0,10,0,10
BELEN DE URMIRI,consulta externa,personas de 5 a 9 anos,2024-04-01,10,19,0,0,1,7,29,0,29
BELLA FLOR,consulta externa,personas de 5 a 9 anos,2024-04-01,61,62,4,0,0,0,123,4,127
BERMEJO,consulta externa,personas de 5 a 9 anos,2024-04-01,524,615,45,36,9,13,1139,81,1220
BETANZOS,consulta externa,personas de 5 a 9 anos,2024-04-01,226,223,7,5,0,0,449,12,461
BOLIVAR,consulta externa,personas de 5 a 9 anos,2024-04-01,54,55,0,0,0,0,109,0,109
BOLPEBRA,consulta externa,personas de 5 a 9 anos,2024-04-01,18,34,1,3,0,0,52,4,56
BOYUIBE,consulta externa,personas de 5 a 9 anos,2024-04-01,100,98,4,2,0,0,198,6,204
BUENA VISTA,consulta externa,personas de 5 a 9 anos,2024-04-01,72,51,0,0,5,1,123,0,123
CABEZAS,consulta externa,personas de 5 a 9 anos,2024-04-01,377,372,10,9,8,9,749,19,768
CAIROMA,consulta externa,personas de 5 a 9 anos,2024-04-01,85,103,4,3,4,13,188,7,195
"CAIZA ""D""",consulta externa,personas de 5 a 9 anos,2024-04-01,135,128,3,0,0,0,263,3,266
CAJUATA,consulta externa,personas de 5 a 9 anos,2024-04-01,72,78,13,22,18,26,150,35,185
CALACOTO,consulta externa,personas de 5 a 9 anos,2024-04-01,28,31,0,1,0,0,59,1,60
CALAMARCA,consulta externa,personas de 5 a 9 anos,2024-04-01,85,82,2,1,0,0,167,3,170
CAMARGO,consulta externa,personas de 5 a 9 anos,2024-04-01,131,137,10,12,0,0,268,22,290
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 5 a 9 anos,2024-04-01,35,37,2,2,1,3,72,4,76
CAMIRI,consulta externa,personas de 5 a 9 anos,2024-04-01,226,195,44,32,0,2,421,76,497
CAPINOTA,consulta externa,personas de 5 a 9 anos,2024-04-01,277,253,26,43,0,0,530,69,599
CAQUIAVIRI,consulta externa,personas de 5 a 9 anos,2024-04-01,45,42,0,1,0,0,87,1,88
CARACOLLO,consulta externa,personas de 5 a 9 anos,2024-04-01,159,123,14,10,7,9,282,24,306
CARANAVI,consulta externa,personas de 5 a 9 anos,2024-04-01,495,424,179,93,10,5,919,272,1191
CARAPARI,consulta externa,personas de 5 a 9 anos,2024-04-01,286,309,14,13,2,7,595,27,622
CARIPUYO,consulta externa,personas de 5 a 9 anos,2024-04-01,40,44,1,0,0,0,84,1,85
CARMEN RIVERO TORREZ,consulta externa,personas de 5 a 9 anos,2024-04-01,99,76,5,1,20,12,175,6,181
CATACORA,consulta externa,personas de 5 a 9 anos,2024-04-01,28,16,0,3,0,0,44,3,47
CHACARILLA,consulta externa,personas de 5 a 9 anos,2024-04-01,19,25,1,0,0,0,44,1,45
CHALLAPATA,consulta externa,personas de 5 a 9 anos,2024-04-01,162,182,15,18,70,79,344,33,377
CHAQUI,consulta externa,personas de 5 a 9 anos,2024-04-01,58,49,0,0,0,0,107,0,107
CHARAGUA,consulta externa,personas de 5 a 9 anos,2024-04-01,411,396,43,50,0,0,807,93,900
CHARAÑA,consulta externa,personas de 5 a 9 anos,2024-04-01,32,35,0,0,0,0,67,0,67
CHAYANTA,consulta externa,personas de 5 a 9 anos,2024-04-01,135,125,6,5,16,24,260,11,271
CHIMORE,consulta externa,personas de 5 a 9 anos,2024-04-01,413,408,52,56,15,11,821,108,929
CHIPAYA,consulta externa,personas de 5 a 9 anos,2024-04-01,4,17,0,0,0,0,21,0,21
CHOQUE COTA,consulta externa,personas de 5 a 9 anos,2024-04-01,11,15,0,0,0,0,26,0,26
CHUA COCANI,consulta externa,personas de 5 a 9 anos,2024-04-01,8,10,8,7,0,0,18,15,33
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 5 a 9 anos,2024-04-01,173,153,28,15,9,8,326,43,369
CHUMA,consulta externa,personas de 5 a 9 anos,2024-04-01,62,82,4,2,30,38,144,6,150
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 5 a 9 anos,2024-04-01,44,59,3,4,0,1,103,7,110
CKOCHAS,consulta externa,personas de 5 a 9 anos,2024-04-01,79,80,0,0,4,3,159,0,159
CLIZA,consulta externa,personas de 5 a 9 anos,2024-04-01,164,139,88,65,0,0,303,153,456
COBIJA,consulta externa,personas de 5 a 9 anos,2024-04-01,578,490,90,64,13,6,1068,154,1222
COCAPATA,consulta externa,personas de 5 a 9 anos,2024-04-01,112,121,2,3,12,8,233,5,238
COCHABAMBA,consulta externa,personas de 5 a 9 anos,2024-04-01,7966,7018,2740,2450,974,755,14984,5190,20174
COIPASA,consulta externa,personas de 5 a 9 anos,2024-04-01,4,9,0,0,0,0,13,0,13
COLCAPIRHUA,consulta externa,personas de 5 a 9 anos,2024-04-01,359,312,90,77,0,0,671,167,838
"COLCHA ""K""",consulta externa,personas de 5 a 9 anos,2024-04-01,188,207,33,20,24,20,395,53,448
COLLANA,consulta externa,personas de 5 a 9 anos,2024-04-01,22,25,1,3,0,0,47,4,51
COLOMI,consulta externa,personas de 5 a 9 anos,2024-04-01,129,128,2,0,51,42,257,2,259
COLPA BELGICA,consulta externa,personas de 5 a 9 anos,2024-04-01,80,79,8,20,11,10,159,28,187
COLQUECHACA,consulta externa,personas de 5 a 9 anos,2024-04-01,87,77,0,0,0,0,164,0,164
COLQUENCHA,consulta externa,personas de 5 a 9 anos,2024-04-01,77,80,2,3,0,0,157,5,162
COLQUIRI,consulta externa,personas de 5 a 9 anos,2024-04-01,172,150,39,36,17,12,322,75,397
COMANCHE,consulta externa,personas de 5 a 9 anos,2024-04-01,20,31,1,0,0,0,51,1,52
COMARAPA,consulta externa,personas de 5 a 9 anos,2024-04-01,200,210,27,23,12,11,410,50,460
COMBAYA,consulta externa,personas de 5 a 9 anos,2024-04-01,18,19,1,1,0,0,37,2,39
CONCEPCION,consulta externa,personas de 5 a 9 anos,2024-04-01,72,62,0,10,0,0,134,10,144
COPACABANA,consulta externa,personas de 5 a 9 anos,2024-04-01,72,41,4,2,0,0,113,6,119
CORIPATA,consulta externa,personas de 5 a 9 anos,2024-04-01,154,131,24,23,1,1,285,47,332
CORO CORO,consulta externa,personas de 5 a 9 anos,2024-04-01,86,64,0,0,0,0,150,0,150
COROICO,consulta externa,personas de 5 a 9 anos,2024-04-01,175,192,10,24,7,5,367,34,401
CORQUE,consulta externa,personas de 5 a 9 anos,2024-04-01,62,78,4,2,0,1,140,6,146
COTAGAITA,consulta externa,personas de 5 a 9 anos,2024-04-01,256,238,10,3,74,66,494,13,507
COTOCA,consulta externa,personas de 5 a 9 anos,2024-04-01,773,699,63,80,204,208,1472,143,1615
CRUZ DE MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2024-04-01,2,0,0,0,0,0,2,0,2
CUATRO CAÑADAS,consulta externa,personas de 5 a 9 anos,2024-04-01,203,232,17,30,2,0,435,47,482
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 5 a 9 anos,2024-04-01,25,15,3,2,0,0,40,5,45
CUEVO,consulta externa,personas de 5 a 9 anos,2024-04-01,42,67,3,0,0,0,109,3,112
CULPINA,consulta externa,personas de 5 a 9 anos,2024-04-01,131,103,3,0,1,3,234,3,237
CURAHUARA DE CARANGAS,consulta externa,personas de 5 a 9 anos,2024-04-01,41,42,6,5,14,26,83,11,94
CURVA,consulta externa,personas de 5 a 9 anos,2024-04-01,16,22,0,0,6,15,38,0,38
DESAGUADERO,consulta externa,personas de 5 a 9 anos,2024-04-01,54,53,3,3,31,29,107,6,113
EL ALTO,consulta externa,personas de 5 a 9 anos,2024-04-01,5218,5099,928,741,647,588,10317,1669,11986
EL CHORO,consulta externa,personas de 5 a 9 anos,2024-04-01,25,33,0,0,1,0,58,0,58
EL PUENTE(STC),consulta externa,personas de 5 a 9 anos,2024-04-01,110,95,6,4,5,3,205,10,215
EL PUENTE(TJA),consulta externa,personas de 5 a 9 anos,2024-04-01,94,75,1,2,43,38,169,3,172
EL TORNO,consulta externa,personas de 5 a 9 anos,2024-04-01,905,762,459,293,0,0,1667,752,2419
EL VILLAR,consulta externa,personas de 5 a 9 anos,2024-04-01,76,68,1,0,0,0,144,1,145
ENTRE RIOS TRJ,consulta externa,personas de 5 a 9 anos,2024-04-01,369,348,2,1,0,0,717,3,720
ENTRE RIOS CBBA,consulta externa,personas de 5 a 9 anos,2024-04-01,557,553,55,26,0,0,1110,81,1191
ESCARA,consulta externa,personas de 5 a 9 anos,2024-04-01,1,1,0,0,0,0,2,0,2
ESCOMA,consulta externa,personas de 5 a 9 anos,2024-04-01,62,25,0,0,0,0,87,0,87
ESMERALDA,consulta externa,personas de 5 a 9 anos,2024-04-01,3,2,0,0,0,1,5,0,5
EUCALIPTUS,consulta externa,personas de 5 a 9 anos,2024-04-01,33,30,3,0,21,19,63,3,66
EUREKA (SANTOS MERCADO),consulta externa,personas de 5 a 9 anos,2024-04-01,10,10,0,0,0,0,20,0,20
EXALTACION,consulta externa,personas de 5 a 9 anos,2024-04-01,19,23,0,0,0,0,42,0,42
FERNANDEZ ALONSO,consulta externa,personas de 5 a 9 anos,2024-04-01,155,155,19,8,0,1,310,27,337
FILADELFIA,consulta externa,personas de 5 a 9 anos,2024-04-01,85,90,1,0,55,64,175,1,176
GAIOC JATUN AYLLU YURA,consulta externa,personas de 5 a 9 anos,2024-04-01,49,47,0,4,0,0,96,4,100
GENERAL SAAVEDRA,consulta externa,personas de 5 a 9 anos,2024-04-01,265,209,7,9,0,0,474,16,490
GIA-TIM,consulta externa,personas de 5 a 9 anos,2024-04-01,32,41,1,0,5,12,73,1,74
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 5 a 9 anos,2024-04-01,72,58,9,8,5,3,130,17,147
GUANAY,consulta externa,personas de 5 a 9 anos,2024-04-01,96,108,23,29,0,0,204,52,256
GUAQUI,consulta externa,personas de 5 a 9 anos,2024-04-01,29,30,3,1,10,9,59,4,63
GUAYARAMERIN,consulta externa,personas de 5 a 9 anos,2024-04-01,369,357,59,49,68,67,726,108,834
GUTIERREZ,consulta externa,personas de 5 a 9 anos,2024-04-01,169,183,4,7,0,0,352,11,363
HUACARAJE,consulta externa,personas de 5 a 9 anos,2024-04-01,45,26,3,2,0,0,71,5,76
HUACARETA,consulta externa,personas de 5 a 9 anos,2024-04-01,109,90,5,3,0,0,199,8,207
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 5 a 9 anos,2024-04-01,41,42,0,0,8,3,83,0,83
HUACHACALLA,consulta externa,personas de 5 a 9 anos,2024-04-01,10,14,0,1,0,2,24,1,25
HUANUNI,consulta externa,personas de 5 a 9 anos,2024-04-01,157,180,69,34,10,9,337,103,440
HUARINA,consulta externa,personas de 5 a 9 anos,2024-04-01,57,54,9,6,0,0,111,15,126
HUATAJATA,consulta externa,personas de 5 a 9 anos,2024-04-01,5,9,3,2,0,0,14,5,19
HUAYLLAMARCA,consulta externa,personas de 5 a 9 anos,2024-04-01,18,15,2,0,0,0,33,2,35
HUMANATA,consulta externa,personas de 5 a 9 anos,2024-04-01,7,6,0,0,1,2,13,0,13
ICHOCA,consulta externa,personas de 5 a 9 anos,2024-04-01,34,28,0,0,4,3,62,0,62
ICLA,consulta externa,personas de 5 a 9 anos,2024-04-01,50,38,1,0,0,0,88,1,89
INCAHUASI,consulta externa,personas de 5 a 9 anos,2024-04-01,69,78,0,2,17,11,147,2,149
INGAVI (HUMAITA),consulta externa,personas de 5 a 9 anos,2024-04-01,28,27,0,0,0,0,55,0,55
INQUISIVI,consulta externa,personas de 5 a 9 anos,2024-04-01,71,85,3,0,1,1,156,3,159
IRUPANA (VILLA DE LANZA),consulta externa,personas de 5 a 9 anos,2024-04-01,160,149,7,5,0,0,309,12,321
IXIAMAS,consulta externa,personas de 5 a 9 anos,2024-04-01,107,82,6,3,0,0,189,9,198
JESUS DE MACHACA,consulta externa,personas de 5 a 9 anos,2024-04-01,73,69,16,8,11,7,142,24,166
LA ASUNTA,consulta externa,personas de 5 a 9 anos,2024-04-01,321,292,6,12,174,146,613,18,631
LA GUARDIA,consulta externa,personas de 5 a 9 anos,2024-04-01,1011,930,280,246,73,106,1941,526,2467
LA PAZ,consulta externa,personas de 5 a 9 anos,2024-04-01,6259,5571,1977,1752,428,467,11830,3729,15559
LA RIVERA,consulta externa,personas de 5 a 9 anos,2024-04-01,11,8,0,0,0,0,19,0,19
LAGUNILLAS,consulta externa,personas de 5 a 9 anos,2024-04-01,105,116,4,14,0,0,221,18,239
LAJA,consulta externa,personas de 5 a 9 anos,2024-04-01,126,107,11,12,0,0,233,23,256
LAS CARRERAS,consulta externa,personas de 5 a 9 anos,2024-04-01,69,51,2,0,0,0,120,2,122
LICOMA PAMPA,consulta externa,personas de 5 a 9 anos,2024-04-01,43,54,1,0,0,0,97,1,98
LLALLAGUA,consulta externa,personas de 5 a 9 anos,2024-04-01,419,378,5,7,1,1,797,12,809
LLICA,consulta externa,personas de 5 a 9 anos,2024-04-01,26,26,0,0,0,0,52,0,52
LORETO,consulta externa,personas de 5 a 9 anos,2024-04-01,52,47,5,7,5,8,99,12,111
LURIBAY,consulta externa,personas de 5 a 9 anos,2024-04-01,64,74,1,2,0,0,138,3,141
MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2024-04-01,35,36,1,6,14,13,71,7,78
MACHARETI,consulta externa,personas de 5 a 9 anos,2024-04-01,101,98,3,1,12,23,199,4,203
MAGDALENA,consulta externa,personas de 5 a 9 anos,2024-04-01,55,52,12,10,54,30,107,22,129
MAIRANA,consulta externa,personas de 5 a 9 anos,2024-04-01,135,124,24,14,0,0,259,38,297
MALLA,consulta externa,personas de 5 a 9 anos,2024-04-01,15,22,0,0,0,0,37,0,37
MAPIRI,consulta externa,personas de 5 a 9 anos,2024-04-01,131,123,6,6,0,0,254,12,266
MECAPACA,consulta externa,personas de 5 a 9 anos,2024-04-01,93,177,13,38,2,3,270,51,321
MINEROS,consulta externa,personas de 5 a 9 anos,2024-04-01,138,172,11,4,0,0,310,15,325
MIZQUE,consulta externa,personas de 5 a 9 anos,2024-04-01,190,181,27,27,74,89,371,54,425
MOCOMOCO,consulta externa,personas de 5 a 9 anos,2024-04-01,73,68,4,4,0,0,141,8,149
MOJINETE,consulta externa,personas de 5 a 9 anos,2024-04-01,5,13,2,1,0,0,18,3,21
MOJOCOYA,consulta externa,personas de 5 a 9 anos,2024-04-01,53,70,2,3,0,0,123,5,128
MONTEAGUDO,consulta externa,personas de 5 a 9 anos,2024-04-01,302,306,33,23,10,19,608,56,664
MONTERO,consulta externa,personas de 5 a 9 anos,2024-04-01,1342,1209,265,266,598,524,2551,531,3082
MORO MORO,consulta externa,personas de 5 a 9 anos,2024-04-01,25,28,6,4,0,0,53,10,63
MOROCHATA,consulta externa,personas de 5 a 9 anos,2024-04-01,38,51,0,1,0,0,89,1,90
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 5 a 9 anos,2024-04-01,114,118,7,1,0,0,232,8,240
NAZACARA DE PACAJES,consulta externa,personas de 5 a 9 anos,2024-04-01,3,5,0,0,0,0,8,0,8
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 5 a 9 anos,2024-04-01,15,30,0,0,0,0,45,0,45
OCURI,consulta externa,personas de 5 a 9 anos,2024-04-01,64,72,0,4,0,0,136,4,140
OKINAWA,consulta externa,personas de 5 a 9 anos,2024-04-01,117,118,26,24,0,0,235,50,285
OMEREQUE,consulta externa,personas de 5 a 9 anos,2024-04-01,52,75,0,2,0,0,127,2,129
ORURO,consulta externa,personas de 5 a 9 anos,2024-04-01,3652,3258,591,613,564,672,6910,1204,8114
PADCAYA,consulta externa,personas de 5 a 9 anos,2024-04-01,299,302,9,7,102,87,601,16,617
PADILLA,consulta externa,personas de 5 a 9 anos,2024-04-01,138,142,13,12,1,1,280,25,305
PAILON,consulta externa,personas de 5 a 9 anos,2024-04-01,182,171,23,30,0,0,353,53,406
PALCA,consulta externa,personas de 5 a 9 anos,2024-04-01,195,157,2,1,37,34,352,3,355
PALOS BLANCOS,consulta externa,personas de 5 a 9 anos,2024-04-01,416,404,10,18,0,0,820,28,848
PAMPA AULLAGAS,consulta externa,personas de 5 a 9 anos,2024-04-01,20,19,2,0,0,0,39,2,41
PAMPA GRANDE,consulta externa,personas de 5 a 9 anos,2024-04-01,56,47,1,2,0,0,103,3,106
PAPEL PAMPA,consulta externa,personas de 5 a 9 anos,2024-04-01,50,39,2,0,0,0,89,2,91
PASORAPA,consulta externa,personas de 5 a 9 anos,2024-04-01,19,27,0,0,6,9,46,0,46
PATACAMAYA,consulta externa,personas de 5 a 9 anos,2024-04-01,168,151,9,6,0,0,319,15,334
PAZÑA,consulta externa,personas de 5 a 9 anos,2024-04-01,36,50,5,6,1,4,86,11,97
PELECHUCO,consulta externa,personas de 5 a 9 anos,2024-04-01,99,73,0,2,4,0,172,2,174
POCOATA,consulta externa,personas de 5 a 9 anos,2024-04-01,138,128,1,2,0,0,266,3,269
POCONA,consulta externa,personas de 5 a 9 anos,2024-04-01,101,92,0,1,0,0,193,1,194
POJO (CBBA),consulta externa,personas de 5 a 9 anos,2024-04-01,76,91,47,37,2,6,167,84,251
POOPO,consulta externa,personas de 5 a 9 anos,2024-04-01,69,72,5,3,0,1,141,8,149
PORCO,consulta externa,personas de 5 a 9 anos,2024-04-01,85,76,4,2,0,0,161,6,167
POROMA,consulta externa,personas de 5 a 9 anos,2024-04-01,98,97,0,0,9,4,195,0,195
PORONGO,consulta externa,personas de 5 a 9 anos,2024-04-01,149,183,28,32,2,3,332,60,392
PORTACHUELO,consulta externa,personas de 5 a 9 anos,2024-04-01,70,26,50,55,37,36,96,105,201
PORVENIR,consulta externa,personas de 5 a 9 anos,2024-04-01,57,59,7,11,0,0,116,18,134
POSTRER VALLE,consulta externa,personas de 5 a 9 anos,2024-04-01,16,6,1,1,0,0,22,2,24
POTOSI,consulta externa,personas de 5 a 9 anos,2024-04-01,3171,3124,210,202,512,490,6295,412,6707
PRESTO,consulta externa,personas de 5 a 9 anos,2024-04-01,52,84,1,1,0,0,136,2,138
PUCARA,consulta externa,personas de 5 a 9 anos,2024-04-01,17,27,2,7,0,0,44,9,53
PUCARANI,consulta externa,personas de 5 a 9 anos,2024-04-01,266,273,6,10,0,0,539,16,555
PUERTO ACOSTA,consulta externa,personas de 5 a 9 anos,2024-04-01,42,30,1,1,0,0,72,2,74
PUERTO CARABUCO,consulta externa,personas de 5 a 9 anos,2024-04-01,72,65,0,0,0,0,137,0,137
PUERTO GONZALO MORENO,consulta externa,personas de 5 a 9 anos,2024-04-01,79,89,4,1,47,39,168,5,173
PUERTO PEREZ,consulta externa,personas de 5 a 9 anos,2024-04-01,34,33,0,0,0,0,67,0,67
PUERTO QUIJARRO,consulta externa,personas de 5 a 9 anos,2024-04-01,88,91,19,21,25,25,179,40,219
PUERTO RICO,consulta externa,personas de 5 a 9 anos,2024-04-01,74,80,0,0,0,0,154,0,154
PUERTO SILES,consulta externa,personas de 5 a 9 anos,2024-04-01,24,15,4,4,0,0,39,8,47
PUERTO SUAREZ,consulta externa,personas de 5 a 9 anos,2024-04-01,104,122,3,1,90,93,226,4,230
PUERTO VILLARROEL,consulta externa,personas de 5 a 9 anos,2024-04-01,912,799,47,35,0,0,1711,82,1793
PUNA,consulta externa,personas de 5 a 9 anos,2024-04-01,143,150,0,1,85,101,293,1,294
PUNATA,consulta externa,personas de 5 a 9 anos,2024-04-01,331,316,184,190,0,0,647,374,1021
QUIABAYA,consulta externa,personas de 5 a 9 anos,2024-04-01,28,34,0,0,0,0,62,0,62
QUILLACOLLO,consulta externa,personas de 5 a 9 anos,2024-04-01,1343,1218,211,142,18,16,2561,353,2914
QUIME,consulta externa,personas de 5 a 9 anos,2024-04-01,62,68,8,3,1,2,130,11,141
QUIRUSILLAS,consulta externa,personas de 5 a 9 anos,2024-04-01,37,48,1,3,0,0,85,4,89
RAQAYPAMPA(ETA),consulta externa,personas de 5 a 9 anos,2024-04-01,27,24,0,0,17,18,51,0,51
RAVELO,consulta externa,personas de 5 a 9 anos,2024-04-01,92,79,0,0,0,0,171,0,171
REYES,consulta externa,personas de 5 a 9 anos,2024-04-01,131,119,0,0,0,0,250,0,250
RIBERALTA,consulta externa,personas de 5 a 9 anos,2024-04-01,964,943,93,91,153,147,1907,184,2091
ROBORE,consulta externa,personas de 5 a 9 anos,2024-04-01,137,131,8,12,14,13,268,20,288
RURRENABAQUE,consulta externa,personas de 5 a 9 anos,2024-04-01,248,287,4,29,19,18,535,33,568
SABAYA,consulta externa,personas de 5 a 9 anos,2024-04-01,29,23,3,10,7,7,52,13,65
SACABA,consulta externa,personas de 5 a 9 anos,2024-04-01,1486,1432,218,196,550,557,2918,414,3332
SACABAMBA,consulta externa,personas de 5 a 9 anos,2024-04-01,47,39,9,7,0,0,86,16,102
SACACA,consulta externa,personas de 5 a 9 anos,2024-04-01,61,62,0,1,0,0,123,1,124
SAIPINA,consulta externa,personas de 5 a 9 anos,2024-04-01,65,62,2,5,0,0,127,7,134
SALINAS DE GARCI MENDOZA,consulta externa,personas de 5 a 9 anos,2024-04-01,68,51,5,3,21,33,119,8,127
SAMAIPATA,consulta externa,personas de 5 a 9 anos,2024-04-01,84,105,57,47,0,0,189,104,293
SAN AGUSTIN,consulta externa,personas de 5 a 9 anos,2024-04-01,22,17,0,0,0,0,39,0,39
SAN ANDRES,consulta externa,personas de 5 a 9 anos,2024-04-01,191,182,5,3,7,4,373,8,381
SAN ANDRES DE MACHACA,consulta externa,personas de 5 a 9 anos,2024-04-01,21,18,14,8,0,0,39,22,61
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 5 a 9 anos,2024-04-01,26,20,0,0,0,0,46,0,46
SAN ANTONIO DE LOMERIO,consulta externa,personas de 5 a 9 anos,2024-04-01,40,19,2,1,0,0,59,3,62
SAN BENITO,consulta externa,personas de 5 a 9 anos,2024-04-01,122,96,8,17,0,0,218,25,243
SAN BORJA,consulta externa,personas de 5 a 9 anos,2024-04-01,467,479,33,31,101,116,946,64,1010
SAN BUENA VENTURA,consulta externa,personas de 5 a 9 anos,2024-04-01,76,93,1,7,0,0,169,8,177
SAN CARLOS,consulta externa,personas de 5 a 9 anos,2024-04-01,161,206,3,4,0,0,367,7,374
SAN IGNACIO,consulta externa,personas de 5 a 9 anos,2024-04-01,271,231,13,8,29,23,502,21,523
SAN IGNACIO DE VELASCO,consulta externa,personas de 5 a 9 anos,2024-04-01,284,236,9,6,1,1,520,15,535
SAN JAVIER(BNI),consulta externa,personas de 5 a 9 anos,2024-04-01,64,53,2,0,17,20,117,2,119
SAN JAVIER(STC),consulta externa,personas de 5 a 9 anos,2024-04-01,73,70,0,0,0,0,143,0,143
SAN JOAQUIN,consulta externa,personas de 5 a 9 anos,2024-04-01,43,39,2,3,0,0,82,5,87
SAN JOSE DE CHIQUITOS,consulta externa,personas de 5 a 9 anos,2024-04-01,136,128,3,5,1,1,264,8,272
SAN JUAN DE YAPACANI,consulta externa,personas de 5 a 9 anos,2024-04-01,130,119,1,3,1,0,249,4,253
SAN JULIAN,consulta externa,personas de 5 a 9 anos,2024-04-01,493,506,20,18,17,19,999,38,1037
SAN LORENZO(PND),consulta externa,personas de 5 a 9 anos,2024-04-01,133,162,2,3,0,0,295,5,300
SAN LORENZO(TJA),consulta externa,personas de 5 a 9 anos,2024-04-01,463,330,18,13,0,0,793,31,824
SAN LUCAS,consulta externa,personas de 5 a 9 anos,2024-04-01,193,177,10,1,10,9,370,11,381
SAN MATIAS,consulta externa,personas de 5 a 9 anos,2024-04-01,137,152,14,6,4,2,289,20,309
SAN MIGUEL DE VELASCO,consulta externa,personas de 5 a 9 anos,2024-04-01,112,91,13,15,0,0,203,28,231
SAN PABLO DE LIPEZ,consulta externa,personas de 5 a 9 anos,2024-04-01,19,10,1,0,9,8,29,1,30
SAN PEDRO,consulta externa,personas de 5 a 9 anos,2024-04-01,349,288,25,14,0,0,637,39,676
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 5 a 9 anos,2024-04-01,72,79,0,0,44,37,151,0,151
SAN PEDRO DE CURAHUARA,consulta externa,personas de 5 a 9 anos,2024-04-01,36,44,0,0,0,0,80,0,80
SAN PEDRO DE MACHA,consulta externa,personas de 5 a 9 anos,2024-04-01,124,110,0,0,0,0,234,0,234
SAN PEDRO DE QUEMES,consulta externa,personas de 5 a 9 anos,2024-04-01,17,13,1,2,0,0,30,3,33
