,group,variable,month,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS PRIMERA,PERSONAS DE 20 A 39 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
GENERAL SAAVEDRA,consulta externa,personas de 20 a 39 anos,2024-03-01,256,693,10,51,0,0,949,61,1010
GIA-TIM,consulta externa,personas de 20 a 39 anos,2024-03-01,56,104,0,4,4,16,160,4,164
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 20 a 39 anos,2024-03-01,134,249,1,3,0,0,383,4,387
GUANAY,consulta externa,personas de 20 a 39 anos,2024-03-01,151,382,20,89,0,0,533,109,642
GUAQUI,consulta externa,personas de 20 a 39 anos,2024-03-01,54,93,0,6,21,23,147,6,153
GUAYARAMERIN,consulta externa,personas de 20 a 39 anos,2024-03-01,551,1102,53,183,137,266,1653,236,1889
GUTIERREZ,consulta externa,personas de 20 a 39 anos,2024-03-01,168,472,20,34,0,0,640,54,694
HUACARAJE,consulta externa,personas de 20 a 39 anos,2024-03-01,24,52,13,9,4,2,76,22,98
HUACARETA,consulta externa,personas de 20 a 39 anos,2024-03-01,141,258,10,11,0,0,399,21,420
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 20 a 39 anos,2024-03-01,56,148,0,7,10,7,204,7,211
HUACHACALLA,consulta externa,personas de 20 a 39 anos,2024-03-01,10,46,2,3,2,8,56,5,61
HUANUNI,consulta externa,personas de 20 a 39 anos,2024-03-01,640,795,94,163,11,18,1435,257,1692
HUARINA,consulta externa,personas de 20 a 39 anos,2024-03-01,72,119,18,34,0,0,191,52,243
HUATAJATA,consulta externa,personas de 20 a 39 anos,2024-03-01,12,58,7,27,0,0,70,34,104
HUAYLLAMARCA,consulta externa,personas de 20 a 39 anos,2024-03-01,41,86,2,7,0,0,127,9,136
HUMANATA,consulta externa,personas de 20 a 39 anos,2024-03-01,18,33,3,3,0,0,51,6,57
ICHOCA,consulta externa,personas de 20 a 39 anos,2024-03-01,76,99,6,12,13,5,175,18,193
ICLA,consulta externa,personas de 20 a 39 anos,2024-03-01,53,151,9,45,0,0,204,54,258
INCAHUASI,consulta externa,personas de 20 a 39 anos,2024-03-01,151,394,4,16,52,93,545,20,565
INGAVI (HUMAITA),consulta externa,personas de 20 a 39 anos,2024-03-01,56,48,0,0,0,0,104,0,104
INQUISIVI,consulta externa,personas de 20 a 39 anos,2024-03-01,179,224,2,2,13,17,403,4,407
IRUPANA (VILLA DE LANZA),consulta externa,personas de 20 a 39 anos,2024-03-01,432,660,15,39,0,0,1092,54,1146
IXIAMAS,consulta externa,personas de 20 a 39 anos,2024-03-01,169,286,7,12,0,0,455,19,474
JESUS DE MACHACA,consulta externa,personas de 20 a 39 anos,2024-03-01,64,187,20,21,9,10,251,41,292
LA ASUNTA,consulta externa,personas de 20 a 39 anos,2024-03-01,601,1090,34,51,319,493,1691,85,1776
LA GUARDIA,consulta externa,personas de 20 a 39 anos,2024-03-01,1157,3433,198,800,103,125,4590,998,5588
LA PAZ,consulta externa,personas de 20 a 39 anos,2024-03-01,13033,28648,5938,13993,1189,1754,41681,19931,61612
LA RIVERA,consulta externa,personas de 20 a 39 anos,2024-03-01,7,19,0,2,0,0,26,2,28
LAGUNILLAS,consulta externa,personas de 20 a 39 anos,2024-03-01,108,246,19,55,0,0,354,74,428
LAJA,consulta externa,personas de 20 a 39 anos,2024-03-01,109,365,17,69,0,0,474,86,560
LAS CARRERAS,consulta externa,personas de 20 a 39 anos,2024-03-01,68,136,2,7,0,0,204,9,213
LICOMA PAMPA,consulta externa,personas de 20 a 39 anos,2024-03-01,53,131,1,1,0,0,184,2,186
LLALLAGUA,consulta externa,personas de 20 a 39 anos,2024-03-01,461,1717,33,243,9,19,2178,276,2454
LLICA,consulta externa,personas de 20 a 39 anos,2024-03-01,66,140,1,1,0,0,206,2,208
LORETO,consulta externa,personas de 20 a 39 anos,2024-03-01,59,107,5,10,3,1,166,15,181
LURIBAY,consulta externa,personas de 20 a 39 anos,2024-03-01,176,228,1,6,0,0,404,7,411
MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2024-03-01,50,122,9,20,36,50,172,29,201
MACHARETI,consulta externa,personas de 20 a 39 anos,2024-03-01,113,263,18,34,48,82,376,52,428
MAGDALENA,consulta externa,personas de 20 a 39 anos,2024-03-01,63,148,18,26,11,18,211,44,255
MAIRANA,consulta externa,personas de 20 a 39 anos,2024-03-01,103,289,47,99,0,0,392,146,538
MALLA,consulta externa,personas de 20 a 39 anos,2024-03-01,67,66,0,1,0,0,133,1,134
MAPIRI,consulta externa,personas de 20 a 39 anos,2024-03-01,219,529,15,28,0,0,748,43,791
MECAPACA,consulta externa,personas de 20 a 39 anos,2024-03-01,98,210,7,16,0,0,308,23,331
MINEROS,consulta externa,personas de 20 a 39 anos,2024-03-01,116,532,23,80,0,0,648,103,751
MIZQUE,consulta externa,personas de 20 a 39 anos,2024-03-01,225,613,24,80,103,194,838,104,942
MOCOMOCO,consulta externa,personas de 20 a 39 anos,2024-03-01,92,184,7,13,0,0,276,20,296
MOJINETE,consulta externa,personas de 20 a 39 anos,2024-03-01,15,35,0,1,0,0,50,1,51
MOJOCOYA,consulta externa,personas de 20 a 39 anos,2024-03-01,83,229,3,15,0,0,312,18,330
MONTEAGUDO,consulta externa,personas de 20 a 39 anos,2024-03-01,521,1060,95,300,23,34,1581,395,1976
MONTERO,consulta externa,personas de 20 a 39 anos,2024-03-01,1812,5433,538,1416,108,194,7245,1954,9199
MORO MORO,consulta externa,personas de 20 a 39 anos,2024-03-01,29,116,4,16,0,0,145,20,165
MOROCHATA,consulta externa,personas de 20 a 39 anos,2024-03-01,62,88,1,0,0,0,150,1,151
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 20 a 39 anos,2024-03-01,77,148,7,10,0,0,225,17,242
NAZACARA DE PACAJES,consulta externa,personas de 20 a 39 anos,2024-03-01,11,11,0,0,0,0,22,0,22
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 20 a 39 anos,2024-03-01,42,65,0,1,0,0,107,1,108
OCURI,consulta externa,personas de 20 a 39 anos,2024-03-01,123,281,1,15,0,2,404,16,420
OKINAWA,consulta externa,personas de 20 a 39 anos,2024-03-01,131,412,22,81,0,0,543,103,646
OMEREQUE,consulta externa,personas de 20 a 39 anos,2024-03-01,71,177,1,3,1,0,248,4,252
ORURO,consulta externa,personas de 20 a 39 anos,2024-03-01,5911,13481,1258,3643,733,1561,19392,4901,24293
PADCAYA,consulta externa,personas de 20 a 39 anos,2024-03-01,382,779,26,68,249,444,1161,94,1255
PADILLA,consulta externa,personas de 20 a 39 anos,2024-03-01,201,435,31,76,0,0,636,107,743
PAILON,consulta externa,personas de 20 a 39 anos,2024-03-01,319,973,20,170,1,0,1292,190,1482
PALCA,consulta externa,personas de 20 a 39 anos,2024-03-01,242,416,9,25,54,78,658,34,692
PALOS BLANCOS,consulta externa,personas de 20 a 39 anos,2024-03-01,502,1103,38,52,0,0,1605,90,1695
PAMPA AULLAGAS,consulta externa,personas de 20 a 39 anos,2024-03-01,34,52,1,0,0,0,86,1,87
PAMPA GRANDE,consulta externa,personas de 20 a 39 anos,2024-03-01,27,136,3,11,0,0,163,14,177
PAPEL PAMPA,consulta externa,personas de 20 a 39 anos,2024-03-01,49,100,0,2,13,36,149,2,151
PASORAPA,consulta externa,personas de 20 a 39 anos,2024-03-01,56,76,2,2,2,4,132,4,136
PATACAMAYA,consulta externa,personas de 20 a 39 anos,2024-03-01,212,485,23,174,0,0,697,197,894
PAZÑA,consulta externa,personas de 20 a 39 anos,2024-03-01,32,122,2,3,22,31,154,5,159
PELECHUCO,consulta externa,personas de 20 a 39 anos,2024-03-01,223,299,5,5,20,25,522,10,532
POCOATA,consulta externa,personas de 20 a 39 anos,2024-03-01,180,439,0,8,1,0,619,8,627
POCONA,consulta externa,personas de 20 a 39 anos,2024-03-01,98,255,0,4,0,0,353,4,357
POJO (CBBA),consulta externa,personas de 20 a 39 anos,2024-03-01,121,261,27,75,0,0,382,102,484
POOPO,consulta externa,personas de 20 a 39 anos,2024-03-01,99,249,18,54,0,0,348,72,420
PORCO,consulta externa,personas de 20 a 39 anos,2024-03-01,107,319,7,8,86,215,426,15,441
POROMA,consulta externa,personas de 20 a 39 anos,2024-03-01,170,351,2,19,3,6,521,21,542
PORONGO,consulta externa,personas de 20 a 39 anos,2024-03-01,220,453,44,73,3,3,673,117,790
PORTACHUELO,consulta externa,personas de 20 a 39 anos,2024-03-01,79,166,48,407,35,29,245,455,700
PORVENIR,consulta externa,personas de 20 a 39 anos,2024-03-01,108,226,7,13,0,0,334,20,354
POSTRER VALLE,consulta externa,personas de 20 a 39 anos,2024-03-01,14,34,7,11,0,0,48,18,66
POTOSI,consulta externa,personas de 20 a 39 anos,2024-03-01,5247,10182,860,2472,512,942,15429,3332,18761
PRESTO,consulta externa,personas de 20 a 39 anos,2024-03-01,143,252,2,8,0,0,395,10,405
PUCARA,consulta externa,personas de 20 a 39 anos,2024-03-01,34,66,6,13,0,0,100,19,119
PUCARANI,consulta externa,personas de 20 a 39 anos,2024-03-01,276,571,28,63,0,0,847,91,938
PUERTO ACOSTA,consulta externa,personas de 20 a 39 anos,2024-03-01,66,80,2,7,0,8,146,9,155
PUERTO CARABUCO,consulta externa,personas de 20 a 39 anos,2024-03-01,108,158,8,8,0,0,266,16,282
PUERTO GONZALO MORENO,consulta externa,personas de 20 a 39 anos,2024-03-01,219,365,48,100,117,118,584,148,732
PUERTO PEREZ,consulta externa,personas de 20 a 39 anos,2024-03-01,75,134,1,2,0,0,209,3,212
PUERTO QUIJARRO,consulta externa,personas de 20 a 39 anos,2024-03-01,96,227,10,51,109,61,323,61,384
PUERTO RICO,consulta externa,personas de 20 a 39 anos,2024-03-01,161,362,5,9,0,0,523,14,537
PUERTO SILES,consulta externa,personas de 20 a 39 anos,2024-03-01,37,58,3,5,0,0,95,8,103
PUERTO SUAREZ,consulta externa,personas de 20 a 39 anos,2024-03-01,113,350,20,53,106,316,463,73,536
PUERTO VILLARROEL,consulta externa,personas de 20 a 39 anos,2024-03-01,1190,2812,274,334,4,5,4002,608,4610
PUNA,consulta externa,personas de 20 a 39 anos,2024-03-01,108,330,0,2,79,182,438,2,440
PUNATA,consulta externa,personas de 20 a 39 anos,2024-03-01,450,1421,320,706,0,0,1871,1026,2897
QUIABAYA,consulta externa,personas de 20 a 39 anos,2024-03-01,61,89,8,3,0,0,150,11,161
QUILLACOLLO,consulta externa,personas de 20 a 39 anos,2024-03-01,1326,4904,335,1427,118,137,6230,1762,7992
QUIME,consulta externa,personas de 20 a 39 anos,2024-03-01,232,206,16,25,3,2,438,41,479
QUIRUSILLAS,consulta externa,personas de 20 a 39 anos,2024-03-01,39,77,4,22,0,0,116,26,142
RAQAYPAMPA(ETA),consulta externa,personas de 20 a 39 anos,2024-03-01,85,96,0,2,42,48,181,2,183
RAVELO,consulta externa,personas de 20 a 39 anos,2024-03-01,73,236,0,1,0,0,309,1,310
REYES,consulta externa,personas de 20 a 39 anos,2024-03-01,148,288,2,3,12,15,436,5,441
RIBERALTA,consulta externa,personas de 20 a 39 anos,2024-03-01,1785,4672,314,1073,349,678,6457,1387,7844
ROBORE,consulta externa,personas de 20 a 39 anos,2024-03-01,148,539,57,128,29,18,687,185,872
RURRENABAQUE,consulta externa,personas de 20 a 39 anos,2024-03-01,352,785,70,85,13,54,1137,155,1292
SABAYA,consulta externa,personas de 20 a 39 anos,2024-03-01,59,128,4,5,3,10,187,9,196
SACABA,consulta externa,personas de 20 a 39 anos,2024-03-01,1403,4594,314,808,588,1504,5997,1122,7119
SACABAMBA,consulta externa,personas de 20 a 39 anos,2024-03-01,16,45,2,5,0,0,61,7,68
SACACA,consulta externa,personas de 20 a 39 anos,2024-03-01,108,259,3,0,4,9,367,3,370
SAIPINA,consulta externa,personas de 20 a 39 anos,2024-03-01,67,171,16,30,0,0,238,46,284
SALINAS DE GARCI MENDOZA,consulta externa,personas de 20 a 39 anos,2024-03-01,103,193,11,32,47,76,296,43,339
SAMAIPATA,consulta externa,personas de 20 a 39 anos,2024-03-01,177,380,13,34,0,0,557,47,604
SAN AGUSTIN,consulta externa,personas de 20 a 39 anos,2024-03-01,31,81,0,0,0,0,112,0,112
SAN ANDRES,consulta externa,personas de 20 a 39 anos,2024-03-01,169,465,14,55,1,4,634,69,703
SAN ANDRES DE MACHACA,consulta externa,personas de 20 a 39 anos,2024-03-01,24,66,5,18,0,0,90,23,113
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 20 a 39 anos,2024-03-01,13,33,0,1,16,12,46,1,47
SAN ANTONIO DE LOMERIO,consulta externa,personas de 20 a 39 anos,2024-03-01,72,126,2,3,0,0,198,5,203
SAN BENITO,consulta externa,personas de 20 a 39 anos,2024-03-01,89,256,43,64,0,0,345,107,452
SAN BORJA,consulta externa,personas de 20 a 39 anos,2024-03-01,592,1149,83,244,218,412,1741,327,2068
SAN BUENA VENTURA,consulta externa,personas de 20 a 39 anos,2024-03-01,126,359,16,26,0,0,485,42,527
SAN CARLOS,consulta externa,personas de 20 a 39 anos,2024-03-01,134,440,2,0,0,0,574,2,576
SAN IGNACIO,consulta externa,personas de 20 a 39 anos,2024-03-01,226,650,26,91,40,72,876,117,993
SAN IGNACIO DE VELASCO,consulta externa,personas de 20 a 39 anos,2024-03-01,541,1168,89,240,2,19,1709,329,2038
SAN JAVIER(BNI),consulta externa,personas de 20 a 39 anos,2024-03-01,49,136,1,12,0,0,185,13,198
SAN JAVIER(STC),consulta externa,personas de 20 a 39 anos,2024-03-01,55,204,2,10,0,0,259,12,271
SAN JOAQUIN,consulta externa,personas de 20 a 39 anos,2024-03-01,60,124,2,10,0,0,184,12,196
SAN JOSE DE CHIQUITOS,consulta externa,personas de 20 a 39 anos,2024-03-01,146,349,17,84,12,30,495,101,596
SAN JUAN DE YAPACANI,consulta externa,personas de 20 a 39 anos,2024-03-01,108,263,7,17,1,0,371,24,395
SAN JULIAN,consulta externa,personas de 20 a 39 anos,2024-03-01,457,1247,24,82,79,186,1704,106,1810
SAN LORENZO(PND),consulta externa,personas de 20 a 39 anos,2024-03-01,158,271,27,55,0,0,429,82,511
SAN LORENZO(TJA),consulta externa,personas de 20 a 39 anos,2024-03-01,510,1209,11,64,0,0,1719,75,1794
SAN LUCAS,consulta externa,personas de 20 a 39 anos,2024-03-01,340,838,11,26,9,10,1178,37,1215
SAN MATIAS,consulta externa,personas de 20 a 39 anos,2024-03-01,78,219,20,68,8,35,297,88,385
SAN MIGUEL DE VELASCO,consulta externa,personas de 20 a 39 anos,2024-03-01,115,290,34,179,0,0,405,213,618
SAN PABLO DE LIPEZ,consulta externa,personas de 20 a 39 anos,2024-03-01,38,112,1,5,1,2,150,6,156
SAN PEDRO,consulta externa,personas de 20 a 39 anos,2024-03-01,341,990,26,95,0,0,1331,121,1452
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 20 a 39 anos,2024-03-01,140,274,0,0,47,76,414,0,414
SAN PEDRO DE CURAHUARA,consulta externa,personas de 20 a 39 anos,2024-03-01,47,117,0,1,0,0,164,1,165
SAN PEDRO DE MACHA,consulta externa,personas de 20 a 39 anos,2024-03-01,179,352,0,1,0,1,531,1,532
SAN PEDRO DE QUEMES,consulta externa,personas de 20 a 39 anos,2024-03-01,13,30,1,3,0,0,43,4,47
SAN PEDRO DE TIQUINA,consulta externa,personas de 20 a 39 anos,2024-03-01,103,167,13,39,0,0,270,52,322
SAN PEDRO(PND),consulta externa,personas de 20 a 39 anos,2024-03-01,54,75,0,3,0,0,129,3,132
SAN RAFAEL,consulta externa,personas de 20 a 39 anos,2024-03-01,47,149,18,43,0,0,196,61,257
SAN RAMON BENI,consulta externa,personas de 20 a 39 anos,2024-03-01,42,131,17,33,0,0,173,50,223
SAN RAMON SCZ,consulta externa,personas de 20 a 39 anos,2024-03-01,102,256,9,7,0,0,358,16,374
SANTA ANA,consulta externa,personas de 20 a 39 anos,2024-03-01,101,312,13,18,0,0,413,31,444
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 20 a 39 anos,2024-03-01,19359,46132,6258,19022,3304,7941,65491,25280,90771
SANTA ROSA,consulta externa,personas de 20 a 39 anos,2024-03-01,164,413,12,37,46,103,577,49,626
SANTA ROSA DEL SARA,consulta externa,personas de 20 a 39 anos,2024-03-01,186,523,2,15,10,63,709,17,726
SANTIAGO DE CALLAPA,consulta externa,personas de 20 a 39 anos,2024-03-01,33,62,1,0,0,0,95,1,96
SANTIAGO DE HUARI,consulta externa,personas de 20 a 39 anos,2024-03-01,69,198,3,8,1,6,267,11,278
SANTIAGO DE HUATA,consulta externa,personas de 20 a 39 anos,2024-03-01,64,111,18,25,0,0,175,43,218
SANTIAGO DE MACHACA,consulta externa,personas de 20 a 39 anos,2024-03-01,27,64,1,3,0,0,91,4,95
SANTIVAÑES,consulta externa,personas de 20 a 39 anos,2024-03-01,64,212,5,22,0,0,276,27,303
SANTUARIO DE QUILLACAS,consulta externa,personas de 20 a 39 anos,2024-03-01,37,81,2,5,32,103,118,7,125
SAPAHAQUI,consulta externa,personas de 20 a 39 anos,2024-03-01,65,120,8,8,12,26,185,16,201
SENA,consulta externa,personas de 20 a 39 anos,2024-03-01,179,325,0,3,0,0,504,3,507
SHINAOTA,consulta externa,personas de 20 a 39 anos,2024-03-01,469,1024,56,227,50,118,1493,283,1776
SICA SICA (VILLA AROMA),consulta externa,personas de 20 a 39 anos,2024-03-01,221,429,7,21,0,0,650,28,678
SICAYA,consulta externa,personas de 20 a 39 anos,2024-03-01,43,118,7,18,0,0,161,25,186
SIPE SIPE,consulta externa,personas de 20 a 39 anos,2024-03-01,312,1087,81,267,0,0,1399,348,1747
SOPACHUY,consulta externa,personas de 20 a 39 anos,2024-03-01,74,182,11,35,0,0,256,46,302
SORACACHI,consulta externa,personas de 20 a 39 anos,2024-03-01,111,214,2,6,2,16,325,8,333
SORATA,consulta externa,personas de 20 a 39 anos,2024-03-01,278,599,10,47,0,0,877,57,934
SUCRE,consulta externa,personas de 20 a 39 anos,2024-03-01,6277,16937,2430,3967,310,383,23214,6397,29611
TACACHI,consulta externa,personas de 20 a 39 anos,2024-03-01,8,36,0,0,0,0,44,0,44
TACACOMA,consulta externa,personas de 20 a 39 anos,2024-03-01,188,319,10,20,0,0,507,30,537
TACOBAMBA,consulta externa,personas de 20 a 39 anos,2024-03-01,92,115,1,1,0,0,207,2,209
TACOPAYA,consulta externa,personas de 20 a 39 anos,2024-03-01,35,75,2,1,1,15,110,3,113
TAHUA,consulta externa,personas de 20 a 39 anos,2024-03-01,23,34,2,2,0,0,57,4,61
TAPACARI,consulta externa,personas de 20 a 39 anos,2024-03-01,123,287,1,1,0,0,410,2,412
TARABUCO,consulta externa,personas de 20 a 39 anos,2024-03-01,169,378,14,35,0,0,547,49,596
TARACO,consulta externa,personas de 20 a 39 anos,2024-03-01,58,121,8,14,0,0,179,22,201
TARATA,consulta externa,personas de 20 a 39 anos,2024-03-01,67,143,18,73,0,0,210,91,301
TARIJA,consulta externa,personas de 20 a 39 anos,2024-03-01,4296,9588,1436,2990,658,970,13884,4426,18310
TARVITA,consulta externa,personas de 20 a 39 anos,2024-03-01,133,302,12,20,2,0,435,32,467
TEOPONTE,consulta externa,personas de 20 a 39 anos,2024-03-01,122,276,2,8,0,0,398,10,408
TIAHUANACU,consulta externa,personas de 20 a 39 anos,2024-03-01,126,283,19,49,0,0,409,68,477
TINGUIPAYA,consulta externa,personas de 20 a 39 anos,2024-03-01,125,269,1,0,12,11,394,1,395
TIPUANI,consulta externa,personas de 20 a 39 anos,2024-03-01,104,261,6,12,0,0,365,18,383
TIQUIPAYA,consulta externa,personas de 20 a 39 anos,2024-03-01,577,1871,84,325,0,0,2448,409,2857
TIRAQUE (CBBA),consulta externa,personas de 20 a 39 anos,2024-03-01,83,351,5,46,2,22,434,51,485
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 20 a 39 anos,2024-03-01,93,81,9,5,0,0,174,14,188
TOCO,consulta externa,personas de 20 a 39 anos,2024-03-01,40,117,19,58,1,1,157,77,234
TODOS SANTOS,consulta externa,personas de 20 a 39 anos,2024-03-01,5,18,0,0,0,0,23,0,23
TOLATA,consulta externa,personas de 20 a 39 anos,2024-03-01,58,167,15,82,0,0,225,97,322
TOLEDO,consulta externa,personas de 20 a 39 anos,2024-03-01,55,110,1,7,0,0,165,8,173
TOMAVE,consulta externa,personas de 20 a 39 anos,2024-03-01,80,168,5,0,0,0,248,5,253
TOMINA,consulta externa,personas de 20 a 39 anos,2024-03-01,101,240,11,29,0,0,341,40,381
TORO TORO,consulta externa,personas de 20 a 39 anos,2024-03-01,167,298,1,4,0,0,465,5,470
TOTORA(CBBA),consulta externa,personas de 20 a 39 anos,2024-03-01,127,461,3,88,16,21,588,91,679
TOTORA(ORR),consulta externa,personas de 20 a 39 anos,2024-03-01,37,77,3,2,23,34,114,5,119
TRIGAL,consulta externa,personas de 20 a 39 anos,2024-03-01,23,61,3,16,0,0,84,19,103
TRINIDAD,consulta externa,personas de 20 a 39 anos,2024-03-01,2312,4265,832,1559,917,1639,6577,2391,8968
TUPIZA,consulta externa,personas de 20 a 39 anos,2024-03-01,1059,1572,250,363,54,106,2631,613,3244
TURCO,consulta externa,personas de 20 a 39 anos,2024-03-01,55,96,2,4,0,0,151,6,157
UMALA,consulta externa,personas de 20 a 39 anos,2024-03-01,41,73,8,37,0,0,114,45,159
UNCIA,consulta externa,personas de 20 a 39 anos,2024-03-01,298,595,43,166,0,0,893,209,1102
URIONDO (A. CONCEPCION),consulta externa,personas de 20 a 39 anos,2024-03-01,245,567,14,25,83,238,812,39,851
URUBICHA,consulta externa,personas de 20 a 39 anos,2024-03-01,39,80,0,0,10,27,119,0,119
UYUNI,consulta externa,personas de 20 a 39 anos,2024-03-01,480,1111,35,336,26,42,1591,371,1962
VACAS,consulta externa,personas de 20 a 39 anos,2024-03-01,51,114,6,14,0,0,165,20,185
VALLEGRANDE,consulta externa,personas de 20 a 39 anos,2024-03-01,233,556,79,212,30,42,789,291,1080
VIACHA,consulta externa,personas de 20 a 39 anos,2024-03-01,628,2171,221,446,35,42,2799,667,3466
VILA VILA,consulta externa,personas de 20 a 39 anos,2024-03-01,44,79,0,1,19,21,123,1,124
VILLA CHARCAS,consulta externa,personas de 20 a 39 anos,2024-03-01,151,460,11,24,44,132,611,35,646
VILLA MONTES,consulta externa,personas de 20 a 39 anos,2024-03-01,985,2218,69,138,5,31,3203,207,3410
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 20 a 39 anos,2024-03-01,50,106,8,28,0,0,156,36,192
VILLA RIVERO,consulta externa,personas de 20 a 39 anos,2024-03-01,48,132,30,42,0,0,180,72,252
VILLA SERRANO,consulta externa,personas de 20 a 39 anos,2024-03-01,160,335,6,44,0,0,495,50,545
VILLA TUNARI,consulta externa,personas de 20 a 39 anos,2024-03-01,1830,3852,219,436,73,107,5682,655,6337
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 20 a 39 anos,2024-03-01,165,454,11,34,0,0,619,45,664
VILLAZON,consulta externa,personas de 20 a 39 anos,2024-03-01,368,1365,84,515,212,738,1733,599,2332
VINTO,consulta externa,personas de 20 a 39 anos,2024-03-01,503,2205,89,367,0,0,2708,456,3164
VITICHI,consulta externa,personas de 20 a 39 anos,2024-03-01,101,208,0,0,51,71,309,0,309
WALDO BALLIVIAN,consulta externa,personas de 20 a 39 anos,2024-03-01,22,36,5,14,0,0,58,19,77
WARNES,consulta externa,personas de 20 a 39 anos,2024-03-01,1501,3551,398,894,22,45,5052,1292,6344
YACO,consulta externa,personas de 20 a 39 anos,2024-03-01,91,177,0,13,0,0,268,13,281
YACUIBA,consulta externa,personas de 20 a 39 anos,2024-03-01,2069,4247,421,1120,612,933,6316,1541,7857
YAMPARAEZ,consulta externa,personas de 20 a 39 anos,2024-03-01,95,183,2,3,8,16,278,5,283
YANACACHI,consulta externa,personas de 20 a 39 anos,2024-03-01,148,182,5,6,0,0,330,11,341
YAPACANI,consulta externa,personas de 20 a 39 anos,2024-03-01,600,1427,38,102,97,129,2027,140,2167
YOCALLA,consulta externa,personas de 20 a 39 anos,2024-03-01,53,110,2,3,25,29,163,5,168
YOTALA,consulta externa,personas de 20 a 39 anos,2024-03-01,125,196,13,20,18,13,321,33,354
YUNCHARA,consulta externa,personas de 20 a 39 anos,2024-03-01,88,225,25,9,0,0,313,34,347
YUNGUYO DE LITORAL,consulta externa,personas de 20 a 39 anos,2024-03-01,8,4,0,0,0,0,12,0,12
