,group,variable,month,PERSONAS DE 15 A 19 AÑOS NUEVO,PERSONAS DE 15 A 19 AÑOS NUEVO,PERSONAS DE 15 A 19 AÑOS REPETIDO,PERSONAS DE 15 A 19 AÑOS REPETIDO,PERSONAS DE 15 A 19 AÑOS PRIMERA,PERSONAS DE 15 A 19 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 15 a 19 anos,2024-03-01,20,18,0,2,0,0,38,2,40
TOCO,consulta externa,personas de 15 a 19 anos,2024-03-01,6,33,7,17,0,2,39,24,63
TODOS SANTOS,consulta externa,personas de 15 a 19 anos,2024-03-01,17,4,2,1,0,0,21,3,24
TOLATA,consulta externa,personas de 15 a 19 anos,2024-03-01,19,48,5,17,0,0,67,22,89
TOLEDO,consulta externa,personas de 15 a 19 anos,2024-03-01,24,33,0,2,0,0,57,2,59
TOMAVE,consulta externa,personas de 15 a 19 anos,2024-03-01,22,51,0,0,0,0,73,0,73
TOMINA,consulta externa,personas de 15 a 19 anos,2024-03-01,49,72,3,5,0,0,121,8,129
TORO TORO,consulta externa,personas de 15 a 19 anos,2024-03-01,63,96,1,0,0,0,159,1,160
TOTORA(CBBA),consulta externa,personas de 15 a 19 anos,2024-03-01,35,129,2,26,0,0,164,28,192
TOTORA(ORR),consulta externa,personas de 15 a 19 anos,2024-03-01,23,23,1,1,9,16,46,2,48
TRIGAL,consulta externa,personas de 15 a 19 anos,2024-03-01,8,16,1,2,0,0,24,3,27
TRINIDAD,consulta externa,personas de 15 a 19 anos,2024-03-01,948,1125,262,281,333,450,2073,543,2616
TUPIZA,consulta externa,personas de 15 a 19 anos,2024-03-01,228,350,35,55,7,14,578,90,668
TURCO,consulta externa,personas de 15 a 19 anos,2024-03-01,9,21,2,0,0,0,30,2,32
UMALA,consulta externa,personas de 15 a 19 anos,2024-03-01,15,19,1,2,0,0,34,3,37
UNCIA,consulta externa,personas de 15 a 19 anos,2024-03-01,115,167,11,15,0,0,282,26,308
URIONDO (A. CONCEPCION),consulta externa,personas de 15 a 19 anos,2024-03-01,65,110,3,4,26,50,175,7,182
URUBICHA,consulta externa,personas de 15 a 19 anos,2024-03-01,11,35,0,0,5,7,46,0,46
UYUNI,consulta externa,personas de 15 a 19 anos,2024-03-01,176,210,6,17,3,7,386,23,409
VACAS,consulta externa,personas de 15 a 19 anos,2024-03-01,28,48,0,3,0,0,76,3,79
VALLEGRANDE,consulta externa,personas de 15 a 19 anos,2024-03-01,88,120,22,35,13,17,208,57,265
VIACHA,consulta externa,personas de 15 a 19 anos,2024-03-01,266,394,85,80,7,11,660,165,825
VILA VILA,consulta externa,personas de 15 a 19 anos,2024-03-01,60,55,0,0,31,27,115,0,115
VILLA CHARCAS,consulta externa,personas de 15 a 19 anos,2024-03-01,45,97,2,3,11,27,142,5,147
VILLA MONTES,consulta externa,personas de 15 a 19 anos,2024-03-01,300,483,12,29,1,1,783,41,824
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 15 a 19 anos,2024-03-01,12,29,3,5,0,0,41,8,49
VILLA RIVERO,consulta externa,personas de 15 a 19 anos,2024-03-01,9,22,6,11,0,0,31,17,48
VILLA SERRANO,consulta externa,personas de 15 a 19 anos,2024-03-01,41,70,2,5,0,0,111,7,118
VILLA TUNARI,consulta externa,personas de 15 a 19 anos,2024-03-01,521,717,56,69,27,38,1238,125,1363
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 15 a 19 anos,2024-03-01,50,97,0,5,0,0,147,5,152
VILLAZON,consulta externa,personas de 15 a 19 anos,2024-03-01,254,341,21,47,169,209,595,68,663
VINTO,consulta externa,personas de 15 a 19 anos,2024-03-01,155,345,15,56,0,0,500,71,571
VITICHI,consulta externa,personas de 15 a 19 anos,2024-03-01,49,69,0,1,28,32,118,1,119
WALDO BALLIVIAN,consulta externa,personas de 15 a 19 anos,2024-03-01,8,8,2,8,0,0,16,10,26
WARNES,consulta externa,personas de 15 a 19 anos,2024-03-01,508,909,76,165,4,14,1417,241,1658
YACO,consulta externa,personas de 15 a 19 anos,2024-03-01,20,58,0,0,0,0,78,0,78
YACUIBA,consulta externa,personas de 15 a 19 anos,2024-03-01,683,954,128,162,195,202,1637,290,1927
YAMPARAEZ,consulta externa,personas de 15 a 19 anos,2024-03-01,50,63,2,0,10,8,113,2,115
YANACACHI,consulta externa,personas de 15 a 19 anos,2024-03-01,14,36,0,0,0,0,50,0,50
YAPACANI,consulta externa,personas de 15 a 19 anos,2024-03-01,183,291,34,37,24,27,474,71,545
YOCALLA,consulta externa,personas de 15 a 19 anos,2024-03-01,18,26,0,2,24,20,44,2,46
YOTALA,consulta externa,personas de 15 a 19 anos,2024-03-01,46,58,10,7,7,9,104,17,121
YUNCHARA,consulta externa,personas de 15 a 19 anos,2024-03-01,51,54,0,0,0,0,105,0,105
YUNGUYO DE LITORAL,consulta externa,personas de 15 a 19 anos,2024-03-01,1,0,0,0,0,0,1,0,1
ZUDAÑEZ,consulta externa,personas de 15 a 19 anos,2024-03-01,41,78,6,17,0,0,119,23,142
ACACIO,consulta externa,personas de 15 a 19 anos,2024-04-01,22,28,0,0,0,0,50,0,50
ACHACACHI,consulta externa,personas de 15 a 19 anos,2024-04-01,142,222,16,27,0,0,364,43,407
ACHOCALLA,consulta externa,personas de 15 a 19 anos,2024-04-01,73,141,5,12,0,0,214,17,231
AIQUILE,consulta externa,personas de 15 a 19 anos,2024-04-01,109,173,12,30,41,48,282,42,324
ALALAY,consulta externa,personas de 15 a 19 anos,2024-04-01,2,5,0,6,2,6,7,6,13
ALCALA,consulta externa,personas de 15 a 19 anos,2024-04-01,23,31,4,2,14,11,54,6,60
ALTO BENI,consulta externa,personas de 15 a 19 anos,2024-04-01,66,92,1,6,0,0,158,7,165
ANCORAIMES,consulta externa,personas de 15 a 19 anos,2024-04-01,36,45,11,3,3,10,81,14,95
ANDAMARCA,consulta externa,personas de 15 a 19 anos,2024-04-01,8,21,0,2,0,0,29,2,31
ANTEQUERA,consulta externa,personas de 15 a 19 anos,2024-04-01,11,44,0,7,0,0,55,7,62
ANZALDO,consulta externa,personas de 15 a 19 anos,2024-04-01,35,48,0,1,0,0,83,1,84
APOLO,consulta externa,personas de 15 a 19 anos,2024-04-01,56,106,4,22,8,17,162,26,188
ARAMPAMPA,consulta externa,personas de 15 a 19 anos,2024-04-01,5,10,0,0,1,3,15,0,15
ARANI,consulta externa,personas de 15 a 19 anos,2024-04-01,32,36,19,16,1,0,68,35,103
ARBIETO,consulta externa,personas de 15 a 19 anos,2024-04-01,91,115,0,1,11,6,206,1,207
ARQUE,consulta externa,personas de 15 a 19 anos,2024-04-01,45,69,1,0,0,0,114,1,115
ASCENCION DE GUARAYOS,consulta externa,personas de 15 a 19 anos,2024-04-01,77,109,1,2,7,3,186,3,189
ATOCHA,consulta externa,personas de 15 a 19 anos,2024-04-01,101,120,20,30,24,23,221,50,271
AUCAPATA,consulta externa,personas de 15 a 19 anos,2024-04-01,19,22,0,2,3,16,41,2,43
AYATA,consulta externa,personas de 15 a 19 anos,2024-04-01,27,58,0,4,16,18,85,4,89
AYO AYO,consulta externa,personas de 15 a 19 anos,2024-04-01,52,51,0,3,0,0,103,3,106
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 15 a 19 anos,2024-04-01,104,181,7,12,17,21,285,19,304
AZURDUY,consulta externa,personas de 15 a 19 anos,2024-04-01,43,109,2,2,0,0,152,4,156
BATALLAS,consulta externa,personas de 15 a 19 anos,2024-04-01,29,54,7,15,1,1,83,22,105
BAURES,consulta externa,personas de 15 a 19 anos,2024-04-01,45,40,4,2,0,0,85,6,91
BELEN DE ANDAMARCA,consulta externa,personas de 15 a 19 anos,2024-04-01,6,5,1,0,0,0,11,1,12
BELEN DE URMIRI,consulta externa,personas de 15 a 19 anos,2024-04-01,20,17,1,0,11,3,37,1,38
BELLA FLOR,consulta externa,personas de 15 a 19 anos,2024-04-01,63,27,4,4,0,0,90,8,98
BERMEJO,consulta externa,personas de 15 a 19 anos,2024-04-01,261,334,23,46,9,5,595,69,664
BETANZOS,consulta externa,personas de 15 a 19 anos,2024-04-01,338,357,1,6,0,0,695,7,702
BOLIVAR,consulta externa,personas de 15 a 19 anos,2024-04-01,17,19,1,2,0,0,36,3,39
BOLPEBRA,consulta externa,personas de 15 a 19 anos,2024-04-01,25,18,1,0,0,0,43,1,44
BOYUIBE,consulta externa,personas de 15 a 19 anos,2024-04-01,43,69,9,5,0,0,112,14,126
BUENA VISTA,consulta externa,personas de 15 a 19 anos,2024-04-01,38,67,0,0,3,4,105,0,105
CABEZAS,consulta externa,personas de 15 a 19 anos,2024-04-01,179,248,9,10,4,20,427,19,446
CAIROMA,consulta externa,personas de 15 a 19 anos,2024-04-01,54,56,2,1,2,6,110,3,113
"CAIZA ""D""",consulta externa,personas de 15 a 19 anos,2024-04-01,136,202,0,2,0,0,338,2,340
CAJUATA,consulta externa,personas de 15 a 19 anos,2024-04-01,28,66,5,14,12,10,94,19,113
CALACOTO,consulta externa,personas de 15 a 19 anos,2024-04-01,13,28,1,0,0,0,41,1,42
CALAMARCA,consulta externa,personas de 15 a 19 anos,2024-04-01,40,78,1,5,0,0,118,6,124
CAMARGO,consulta externa,personas de 15 a 19 anos,2024-04-01,80,91,1,9,0,0,171,10,181
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 15 a 19 anos,2024-04-01,25,33,0,1,3,2,58,1,59
CAMIRI,consulta externa,personas de 15 a 19 anos,2024-04-01,97,187,22,37,0,0,284,59,343
CAPINOTA,consulta externa,personas de 15 a 19 anos,2024-04-01,114,220,11,32,0,0,334,43,377
CAQUIAVIRI,consulta externa,personas de 15 a 19 anos,2024-04-01,29,56,0,0,0,0,85,0,85
CARACOLLO,consulta externa,personas de 15 a 19 anos,2024-04-01,86,155,8,8,4,5,241,16,257
CARANAVI,consulta externa,personas de 15 a 19 anos,2024-04-01,291,363,22,23,1,3,654,45,699
CARANGAS,consulta externa,personas de 15 a 19 anos,2024-04-01,2,4,0,0,0,0,6,0,6
CARAPARI,consulta externa,personas de 15 a 19 anos,2024-04-01,123,161,2,18,15,9,284,20,304
CARIPUYO,consulta externa,personas de 15 a 19 anos,2024-04-01,34,45,1,1,0,0,79,2,81
CARMEN RIVERO TORREZ,consulta externa,personas de 15 a 19 anos,2024-04-01,21,47,2,1,8,5,68,3,71
CATACORA,consulta externa,personas de 15 a 19 anos,2024-04-01,6,15,0,1,0,0,21,1,22
CHACARILLA,consulta externa,personas de 15 a 19 anos,2024-04-01,12,15,0,0,0,0,27,0,27
CHALLAPATA,consulta externa,personas de 15 a 19 anos,2024-04-01,74,174,3,22,33,64,248,25,273
CHAQUI,consulta externa,personas de 15 a 19 anos,2024-04-01,65,53,1,1,0,0,118,2,120
CHARAGUA,consulta externa,personas de 15 a 19 anos,2024-04-01,219,348,13,53,0,0,567,66,633
CHARAÑA,consulta externa,personas de 15 a 19 anos,2024-04-01,16,18,1,0,0,0,34,1,35
CHAYANTA,consulta externa,personas de 15 a 19 anos,2024-04-01,74,93,1,4,15,28,167,5,172
CHIMORE,consulta externa,personas de 15 a 19 anos,2024-04-01,188,284,49,52,21,12,472,101,573
CHIPAYA,consulta externa,personas de 15 a 19 anos,2024-04-01,5,24,0,0,0,0,29,0,29
CHOQUE COTA,consulta externa,personas de 15 a 19 anos,2024-04-01,8,10,0,0,0,0,18,0,18
CHUA COCANI,consulta externa,personas de 15 a 19 anos,2024-04-01,7,5,4,5,0,0,12,9,21
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 15 a 19 anos,2024-04-01,79,87,7,12,5,2,166,19,185
CHUMA,consulta externa,personas de 15 a 19 anos,2024-04-01,31,42,1,4,10,14,73,5,78
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 15 a 19 anos,2024-04-01,33,58,2,5,2,0,91,7,98
CKOCHAS,consulta externa,personas de 15 a 19 anos,2024-04-01,82,92,10,0,0,2,174,10,184
CLIZA,consulta externa,personas de 15 a 19 anos,2024-04-01,58,174,17,42,0,0,232,59,291
COBIJA,consulta externa,personas de 15 a 19 anos,2024-04-01,341,497,93,124,11,15,838,217,1055
COCAPATA,consulta externa,personas de 15 a 19 anos,2024-04-01,58,110,0,1,8,7,168,1,169
COCHABAMBA,consulta externa,personas de 15 a 19 anos,2024-04-01,3794,4971,1434,1765,572,637,8765,3199,11964
COIPASA,consulta externa,personas de 15 a 19 anos,2024-04-01,10,4,1,0,0,0,14,1,15
COLCAPIRHUA,consulta externa,personas de 15 a 19 anos,2024-04-01,175,245,100,131,0,0,420,231,651
"COLCHA ""K""",consulta externa,personas de 15 a 19 anos,2024-04-01,160,138,21,11,28,28,298,32,330
COLLANA,consulta externa,personas de 15 a 19 anos,2024-04-01,16,12,3,0,0,0,28,3,31
COLOMI,consulta externa,personas de 15 a 19 anos,2024-04-01,62,106,9,5,18,36,168,14,182
COLPA BELGICA,consulta externa,personas de 15 a 19 anos,2024-04-01,56,76,11,21,16,8,132,32,164
COLQUECHACA,consulta externa,personas de 15 a 19 anos,2024-04-01,36,87,1,0,0,0,123,1,124
COLQUENCHA,consulta externa,personas de 15 a 19 anos,2024-04-01,35,49,4,5,0,0,84,9,93
COLQUIRI,consulta externa,personas de 15 a 19 anos,2024-04-01,125,138,29,39,7,10,263,68,331
COMANCHE,consulta externa,personas de 15 a 19 anos,2024-04-01,5,22,0,7,0,0,27,7,34
COMARAPA,consulta externa,personas de 15 a 19 anos,2024-04-01,135,168,14,23,7,2,303,37,340
COMBAYA,consulta externa,personas de 15 a 19 anos,2024-04-01,22,27,3,3,0,0,49,6,55
CONCEPCION,consulta externa,personas de 15 a 19 anos,2024-04-01,57,88,0,2,0,0,145,2,147
COPACABANA,consulta externa,personas de 15 a 19 anos,2024-04-01,28,44,1,2,0,0,72,3,75
CORIPATA,consulta externa,personas de 15 a 19 anos,2024-04-01,92,112,4,3,3,5,204,7,211
CORO CORO,consulta externa,personas de 15 a 19 anos,2024-04-01,44,52,9,0,0,0,96,9,105
COROICO,consulta externa,personas de 15 a 19 anos,2024-04-01,105,120,8,25,13,12,225,33,258
CORQUE,consulta externa,personas de 15 a 19 anos,2024-04-01,50,69,2,5,0,1,119,7,126
COTAGAITA,consulta externa,personas de 15 a 19 anos,2024-04-01,161,216,11,6,43,45,377,17,394
COTOCA,consulta externa,personas de 15 a 19 anos,2024-04-01,351,642,33,92,118,147,993,125,1118
CRUZ DE MACHACAMARCA,consulta externa,personas de 15 a 19 anos,2024-04-01,1,1,0,0,0,0,2,0,2
CUATRO CAÑADAS,consulta externa,personas de 15 a 19 anos,2024-04-01,84,164,13,25,3,1,248,38,286
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 15 a 19 anos,2024-04-01,11,9,1,1,0,0,20,2,22
CUEVO,consulta externa,personas de 15 a 19 anos,2024-04-01,36,58,1,0,0,0,94,1,95
CULPINA,consulta externa,personas de 15 a 19 anos,2024-04-01,62,107,6,15,1,2,169,21,190
CURAHUARA DE CARANGAS,consulta externa,personas de 15 a 19 anos,2024-04-01,55,30,2,4,41,16,85,6,91
CURVA,consulta externa,personas de 15 a 19 anos,2024-04-01,9,5,0,1,3,3,14,1,15
DESAGUADERO,consulta externa,personas de 15 a 19 anos,2024-04-01,14,16,2,1,6,2,30,3,33
EL ALTO,consulta externa,personas de 15 a 19 anos,2024-04-01,1932,3204,564,787,358,513,5136,1351,6487
EL CHORO,consulta externa,personas de 15 a 19 anos,2024-04-01,19,22,0,0,0,2,41,0,41
EL PUENTE(STC),consulta externa,personas de 15 a 19 anos,2024-04-01,67,104,0,2,0,5,171,2,173
EL PUENTE(TJA),consulta externa,personas de 15 a 19 anos,2024-04-01,46,50,2,0,38,31,96,2,98
EL TORNO,consulta externa,personas de 15 a 19 anos,2024-04-01,408,637,330,294,0,0,1045,624,1669
EL VILLAR,consulta externa,personas de 15 a 19 anos,2024-04-01,53,47,2,0,0,0,100,2,102
ENTRE RIOS TRJ,consulta externa,personas de 15 a 19 anos,2024-04-01,149,228,2,0,0,0,377,2,379
ENTRE RIOS CBBA,consulta externa,personas de 15 a 19 anos,2024-04-01,212,437,18,22,0,0,649,40,689
ESCARA,consulta externa,personas de 15 a 19 anos,2024-04-01,5,6,2,0,0,0,11,2,13
ESCOMA,consulta externa,personas de 15 a 19 anos,2024-04-01,34,39,0,0,0,0,73,0,73
ESMERALDA,consulta externa,personas de 15 a 19 anos,2024-04-01,0,1,0,0,0,0,1,0,1
EUCALIPTUS,consulta externa,personas de 15 a 19 anos,2024-04-01,15,26,0,3,11,17,41,3,44
EUREKA (SANTOS MERCADO),consulta externa,personas de 15 a 19 anos,2024-04-01,1,7,0,0,0,0,8,0,8
EXALTACION,consulta externa,personas de 15 a 19 anos,2024-04-01,5,24,0,1,0,0,29,1,30
FERNANDEZ ALONSO,consulta externa,personas de 15 a 19 anos,2024-04-01,102,119,11,15,0,0,221,26,247
FILADELFIA,consulta externa,personas de 15 a 19 anos,2024-04-01,58,66,0,1,62,48,124,1,125
GAIOC JATUN AYLLU YURA,consulta externa,personas de 15 a 19 anos,2024-04-01,45,58,1,0,0,0,103,1,104
GENERAL SAAVEDRA,consulta externa,personas de 15 a 19 anos,2024-04-01,109,181,7,8,0,0,290,15,305
GIA-TIM,consulta externa,personas de 15 a 19 anos,2024-04-01,28,26,0,0,0,0,54,0,54
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 15 a 19 anos,2024-04-01,39,63,4,5,1,0,102,9,111
GUANAY,consulta externa,personas de 15 a 19 anos,2024-04-01,61,100,7,26,0,0,161,33,194
GUAQUI,consulta externa,personas de 15 a 19 anos,2024-04-01,65,30,0,0,8,8,95,0,95
GUAYARAMERIN,consulta externa,personas de 15 a 19 anos,2024-04-01,169,360,18,43,43,74,529,61,590
GUTIERREZ,consulta externa,personas de 15 a 19 anos,2024-04-01,101,149,3,3,0,0,250,6,256
HUACARAJE,consulta externa,personas de 15 a 19 anos,2024-04-01,11,15,3,1,0,0,26,4,30
HUACARETA,consulta externa,personas de 15 a 19 anos,2024-04-01,40,73,2,5,0,0,113,7,120
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 15 a 19 anos,2024-04-01,26,35,1,0,5,2,61,1,62
HUACHACALLA,consulta externa,personas de 15 a 19 anos,2024-04-01,15,10,0,0,1,1,25,0,25
HUANUNI,consulta externa,personas de 15 a 19 anos,2024-04-01,112,196,23,25,8,11,308,48,356
HUARINA,consulta externa,personas de 15 a 19 anos,2024-04-01,23,22,7,8,0,0,45,15,60
HUATAJATA,consulta externa,personas de 15 a 19 anos,2024-04-01,9,10,0,4,0,0,19,4,23
HUAYLLAMARCA,consulta externa,personas de 15 a 19 anos,2024-04-01,23,35,2,1,0,0,58,3,61
HUMANATA,consulta externa,personas de 15 a 19 anos,2024-04-01,8,8,4,0,4,3,16,4,20
ICHOCA,consulta externa,personas de 15 a 19 anos,2024-04-01,17,32,0,0,4,1,49,0,49
ICLA,consulta externa,personas de 15 a 19 anos,2024-04-01,61,93,4,4,0,0,154,8,162
INCAHUASI,consulta externa,personas de 15 a 19 anos,2024-04-01,57,90,3,5,18,21,147,8,155
INGAVI (HUMAITA),consulta externa,personas de 15 a 19 anos,2024-04-01,7,26,0,0,0,0,33,0,33
INQUISIVI,consulta externa,personas de 15 a 19 anos,2024-04-01,36,80,1,5,3,2,116,6,122
IRUPANA (VILLA DE LANZA),consulta externa,personas de 15 a 19 anos,2024-04-01,53,69,4,2,0,0,122,6,128
IXIAMAS,consulta externa,personas de 15 a 19 anos,2024-04-01,42,77,5,8,0,0,119,13,132
JESUS DE MACHACA,consulta externa,personas de 15 a 19 anos,2024-04-01,51,82,5,4,6,5,133,9,142
LA ASUNTA,consulta externa,personas de 15 a 19 anos,2024-04-01,182,210,7,7,112,125,392,14,406
LA GUARDIA,consulta externa,personas de 15 a 19 anos,2024-04-01,499,723,94,206,72,104,1222,300,1522
LA PAZ,consulta externa,personas de 15 a 19 anos,2024-04-01,2814,3762,1319,1739,305,325,6576,3058,9634
LA RIVERA,consulta externa,personas de 15 a 19 anos,2024-04-01,2,3,0,0,0,0,5,0,5
LAGUNILLAS,consulta externa,personas de 15 a 19 anos,2024-04-01,55,101,9,13,0,0,156,22,178
LAJA,consulta externa,personas de 15 a 19 anos,2024-04-01,56,80,18,30,0,0,136,48,184
LAS CARRERAS,consulta externa,personas de 15 a 19 anos,2024-04-01,35,47,0,0,0,0,82,0,82
LICOMA PAMPA,consulta externa,personas de 15 a 19 anos,2024-04-01,14,9,0,0,0,0,23,0,23
LLALLAGUA,consulta externa,personas de 15 a 19 anos,2024-04-01,146,443,6,33,1,2,589,39,628
LLICA,consulta externa,personas de 15 a 19 anos,2024-04-01,15,28,0,0,0,0,43,0,43
LORETO,consulta externa,personas de 15 a 19 anos,2024-04-01,17,59,0,6,7,7,76,6,82
LURIBAY,consulta externa,personas de 15 a 19 anos,2024-04-01,53,49,1,0,0,0,102,1,103
MACHACAMARCA,consulta externa,personas de 15 a 19 anos,2024-04-01,16,33,2,3,6,9,49,5,54
MACHARETI,consulta externa,personas de 15 a 19 anos,2024-04-01,42,73,1,2,3,13,115,3,118
MAGDALENA,consulta externa,personas de 15 a 19 anos,2024-04-01,18,39,8,6,20,17,57,14,71
MAIRANA,consulta externa,personas de 15 a 19 anos,2024-04-01,34,79,3,20,0,0,113,23,136
MALLA,consulta externa,personas de 15 a 19 anos,2024-04-01,3,9,0,0,0,0,12,0,12
MAPIRI,consulta externa,personas de 15 a 19 anos,2024-04-01,48,66,2,3,0,0,114,5,119
MECAPACA,consulta externa,personas de 15 a 19 anos,2024-04-01,40,72,18,14,0,0,112,32,144
MINEROS,consulta externa,personas de 15 a 19 anos,2024-04-01,55,158,3,19,0,0,213,22,235
MIZQUE,consulta externa,personas de 15 a 19 anos,2024-04-01,95,182,6,26,35,52,277,32,309
MOCOMOCO,consulta externa,personas de 15 a 19 anos,2024-04-01,28,69,2,3,0,0,97,5,102
MOJINETE,consulta externa,personas de 15 a 19 anos,2024-04-01,3,9,0,1,0,0,12,1,13
MOJOCOYA,consulta externa,personas de 15 a 19 anos,2024-04-01,39,46,1,9,0,0,85,10,95
MONTEAGUDO,consulta externa,personas de 15 a 19 anos,2024-04-01,161,227,34,36,13,8,388,70,458
MONTERO,consulta externa,personas de 15 a 19 anos,2024-04-01,523,1251,109,223,230,288,1774,332,2106
MORO MORO,consulta externa,personas de 15 a 19 anos,2024-04-01,18,21,3,7,0,0,39,10,49
MOROCHATA,consulta externa,personas de 15 a 19 anos,2024-04-01,28,42,0,0,0,0,70,0,70
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 15 a 19 anos,2024-04-01,49,59,1,1,0,0,108,2,110
NAZACARA DE PACAJES,consulta externa,personas de 15 a 19 anos,2024-04-01,1,0,0,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 15 a 19 anos,2024-04-01,10,10,0,0,0,0,20,0,20
OCURI,consulta externa,personas de 15 a 19 anos,2024-04-01,57,83,4,2,0,0,140,6,146
OKINAWA,consulta externa,personas de 15 a 19 anos,2024-04-01,59,85,9,15,0,0,144,24,168
OMEREQUE,consulta externa,personas de 15 a 19 anos,2024-04-01,26,51,2,5,0,0,77,7,84
ORURO,consulta externa,personas de 15 a 19 anos,2024-04-01,1690,2293,350,475,290,406,3983,825,4808
PADCAYA,consulta externa,personas de 15 a 19 anos,2024-04-01,161,165,6,3,75,81,326,9,335
PADILLA,consulta externa,personas de 15 a 19 anos,2024-04-01,57,127,3,8,0,0,184,11,195
PAILON,consulta externa,personas de 15 a 19 anos,2024-04-01,65,225,11,81,0,0,290,92,382
PALCA,consulta externa,personas de 15 a 19 anos,2024-04-01,75,116,1,3,14,25,191,4,195
PALOS BLANCOS,consulta externa,personas de 15 a 19 anos,2024-04-01,157,296,19,17,0,0,453,36,489
PAMPA AULLAGAS,consulta externa,personas de 15 a 19 anos,2024-04-01,9,12,0,1,0,0,21,1,22
PAMPA GRANDE,consulta externa,personas de 15 a 19 anos,2024-04-01,13,46,0,10,0,0,59,10,69
PAPEL PAMPA,consulta externa,personas de 15 a 19 anos,2024-04-01,22,26,0,0,0,0,48,0,48
PASORAPA,consulta externa,personas de 15 a 19 anos,2024-04-01,16,21,0,6,4,1,37,6,43
PATACAMAYA,consulta externa,personas de 15 a 19 anos,2024-04-01,108,154,12,33,0,0,262,45,307
PAZÑA,consulta externa,personas de 15 a 19 anos,2024-04-01,19,40,1,2,1,2,59,3,62
PELECHUCO,consulta externa,personas de 15 a 19 anos,2024-04-01,49,38,1,0,3,6,87,1,88
POCOATA,consulta externa,personas de 15 a 19 anos,2024-04-01,85,156,0,4,0,0,241,4,245
POCONA,consulta externa,personas de 15 a 19 anos,2024-04-01,35,77,0,0,0,0,112,0,112
POJO (CBBA),consulta externa,personas de 15 a 19 anos,2024-04-01,64,77,25,43,3,9,141,68,209
POOPO,consulta externa,personas de 15 a 19 anos,2024-04-01,20,39,2,2,0,3,59,4,63
PORCO,consulta externa,personas de 15 a 19 anos,2024-04-01,29,70,5,7,0,2,99,12,111
POROMA,consulta externa,personas de 15 a 19 anos,2024-04-01,69,150,1,4,6,2,219,5,224
PORONGO,consulta externa,personas de 15 a 19 anos,2024-04-01,80,202,11,16,1,4,282,27,309
PORTACHUELO,consulta externa,personas de 15 a 19 anos,2024-04-01,35,80,20,118,12,15,115,138,253
PORVENIR,consulta externa,personas de 15 a 19 anos,2024-04-01,33,74,7,12,0,0,107,19,126
POSTRER VALLE,consulta externa,personas de 15 a 19 anos,2024-04-01,24,5,1,0,0,0,29,1,30
POTOSI,consulta externa,personas de 15 a 19 anos,2024-04-01,1485,2194,195,255,278,385,3679,450,4129
PRESTO,consulta externa,personas de 15 a 19 anos,2024-04-01,60,76,0,1,0,0,136,1,137
PUCARA,consulta externa,personas de 15 a 19 anos,2024-04-01,11,9,6,2,0,0,20,8,28
PUCARANI,consulta externa,personas de 15 a 19 anos,2024-04-01,89,187,1,16,0,0,276,17,293
PUERTO ACOSTA,consulta externa,personas de 15 a 19 anos,2024-04-01,32,42,5,1,0,0,74,6,80
PUERTO CARABUCO,consulta externa,personas de 15 a 19 anos,2024-04-01,40,53,3,7,0,0,93,10,103
