,group,variable,month,DPT 1RA DOSIS,DPT 1RA DOSIS,TOTALES,TOTALES,TOTALES
PUNATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,0,2,0,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,17,15,17,15,32
RAVELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,8,1,8,9
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,51,9,51,9,60
ROBORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,0,2,0,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,8,2,8,2,10
SACABA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,14,1,14,1,15
SACACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,0,1,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,1,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,1,1,1,2
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,2,0,2,2
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,18,5,18,5,23
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,8,1,8,1,9
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,5,1,5,1,6
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,1,0,1,1
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,13,14,13,14,27
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,12,0,12,12
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,4,2,4,6
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,3,2,3,2,5
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,1,0,1,1
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,329,43,329,43,372
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,3,0,3,3
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,1,0,1,1
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,7,0,7,0,7
SENA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,2,0,2,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,18,1,18,1,19
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,7,11,7,11,18
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,2,2,2,4
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,7,2,7,9
SORATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,1,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,23,9,23,9,32
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,5,1,5,6
TAPACARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,9,4,9,4,13
TARIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,23,0,23,0,23
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,23,9,23,9,32
TOMAVE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,4,1,4,5
TOMINA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,3,0,3,3
TORO TORO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,1,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,2,1,2,1,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,18,0,18,0,18
TUPIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,43,0,43,0,43
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,2,1,2,3
URUBICHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,16,7,16,7,23
UYUNI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,3,0,3,0,3
VIACHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,29,1,29,1,30
VILA VILA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,0,2,0,2,2
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,1,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,5,3,5,3,8
VINTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,39,1,39,1,40
VITICHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,1,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-11-01,3,0,3,0,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,1,1,1,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,2,0,2,0,2
APOLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,13,0,13,0,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,3,7,3,7,10
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,1,1,1,2
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,1,1,1,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,3,0,3,0,3
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,2,1,2,1,3
CAIROMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,0,1,0,1
CALACOTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,5,1,5,6
CAMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,20,2,20,2,22
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,11,1,11,1,12
CATACORA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,6,0,6,0,6
CHIMORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,3,0,3,3
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,3,0,3,3
COBIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,6,0,6,6
COCAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,4,0,4,4
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,140,0,140,0,140
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,9,0,9,0,9
COLOMI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,4,0,4,0,4
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,5,0,5,0,5
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,7,4,7,4,11
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,1,1,1,2
COMANCHE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,0,1,0,1
CORO CORO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,1,0,1,1
COROICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,0,1,0,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,2,4,2,4,6
EL ALTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,51,15,51,15,66
EL CHORO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,1,0,1,1
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,3,4,3,4,7
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,5,0,5,0,5
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,1,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,9,1,9,1,10
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,5,0,5,0,5
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,8,0,8,0,8
GUAQUI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,11,1,11,12
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,2,0,2,0,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,4,0,4,0,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,1,1,1,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,6,0,6,0,6
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,7,1,7,1,8
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,3,0,3,0,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,89,4,89,4,93
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,3,4,3,4,7
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,2,0,2,2
LURIBAY,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,4,1,4,5
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,2,0,2,2
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,8,1,8,1,9
MONTERO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,30,2,30,2,32
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,18,0,18,0,18
PAILON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,4,1,4,1,5
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,22,0,22,22
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,2,0,2,2
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,1,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,26,1,26,1,27
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,3,0,3,0,3
PUNA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,2,0,2,0,2
PUNATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,3,0,3,0,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,14,4,14,4,18
RAVELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,6,0,6,6
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,91,3,91,3,94
ROBORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,21,6,21,6,27
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,3,0,3,0,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,2,0,2,2
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,4,0,4,0,4
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,6,0,6,0,6
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,3,0,3,0,3
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,8,1,8,1,9
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,4,0,4,0,4
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,6,0,6,0,6
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,1,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,220,9,220,9,229
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,0,1,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,3,0,3,3
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,2,1,2,1,3
SENA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,3,1,3,4
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,7,1,7,1,8
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,7,0,7,0,7
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,2,1,2,1,3
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,8,3,8,3,11
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,11,1,11,1,12
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,3,0,3,3
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,2,2,2,2,4
TAPACARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,9,13,9,13,22
TARATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,4,0,4,0,4
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,2,0,2,0,2
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,35,2,35,2,37
TOMINA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,4,0,4,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,13,0,13,0,13
TUPIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,14,0,14,0,14
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,3,0,3,0,3
URUBICHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,5,0,5,5
VIACHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,12,1,12,1,13
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,0,1,0,1,1
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,1,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,3,0,3,0,3
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,2,3,2,3,5
VINTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,33,0,33,0,33
VITICHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,2,0,2,0,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,4,3,4,3,7
YAPACANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2013-12-01,3,0,3,0,3
