,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2021-04-01,13,9,18,11,2,17,14,33,7,2,0,1,0,2,129
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2021-04-01,0,2,2,0,1,1,5,6,1,2,0,2,0,0,22
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2021-04-01,11,7,27,18,1,12,17,38,37,38,0,7,0,4,217
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2021-04-01,6,3,11,8,1,7,8,30,5,9,0,4,0,1,93
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2021-04-01,0,0,0,1,1,4,1,3,1,1,0,0,0,0,12
SANTIVAÑES,atencion odontologica,primera consulta,2021-04-01,3,9,14,17,3,5,5,32,8,14,0,4,0,2,116
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2021-04-01,4,6,14,12,3,8,4,12,4,4,0,3,0,0,74
SAPAHAQUI,atencion odontologica,primera consulta,2021-04-01,8,4,4,8,4,9,12,21,3,0,0,4,0,1,78
SENA,atencion odontologica,primera consulta,2021-04-01,3,0,6,6,1,4,13,15,3,0,0,2,0,0,53
SHINAOTA,atencion odontologica,primera consulta,2021-04-01,4,9,17,19,3,8,29,27,2,3,0,5,0,2,128
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2021-04-01,2,4,10,10,8,12,13,30,7,5,0,1,0,0,102
SICAYA,atencion odontologica,primera consulta,2021-04-01,1,0,1,0,0,1,1,2,1,0,0,0,0,0,7
SIPE SIPE,atencion odontologica,primera consulta,2021-04-01,35,41,37,62,9,26,24,130,16,21,0,11,0,1,413
SOPACHUY,atencion odontologica,primera consulta,2021-04-01,1,3,4,7,4,8,8,27,1,1,0,11,0,0,75
SORACACHI,atencion odontologica,primera consulta,2021-04-01,8,19,27,16,13,24,25,45,15,13,0,6,0,6,217
SORATA,atencion odontologica,primera consulta,2021-04-01,19,16,9,10,8,19,12,29,5,1,0,2,0,0,130
SUCRE,atencion odontologica,primera consulta,2021-04-01,441,440,250,282,102,222,389,1013,108,79,0,527,0,50,3903
TACACOMA,atencion odontologica,primera consulta,2021-04-01,2,9,12,9,10,12,21,28,1,3,0,4,0,0,111
TACOBAMBA,atencion odontologica,primera consulta,2021-04-01,0,0,11,10,10,12,3,2,1,1,0,2,0,0,52
TACOPAYA,atencion odontologica,primera consulta,2021-04-01,3,1,5,3,5,7,8,21,1,7,0,3,0,1,65
TAHUA,atencion odontologica,primera consulta,2021-04-01,1,4,1,0,0,2,1,4,0,2,0,0,0,0,15
TAPACARI,atencion odontologica,primera consulta,2021-04-01,13,26,17,15,12,24,30,76,13,24,0,7,0,8,265
TARABUCO,atencion odontologica,primera consulta,2021-04-01,47,33,70,74,6,19,18,69,10,8,0,22,0,9,385
TARACO,atencion odontologica,primera consulta,2021-04-01,2,1,4,1,2,6,8,7,6,4,0,2,0,0,43
TARATA,atencion odontologica,primera consulta,2021-04-01,2,3,7,13,1,5,7,23,5,6,0,0,0,1,73
TARIJA,atencion odontologica,primera consulta,2021-04-01,50,21,88,107,54,73,279,485,49,43,0,127,0,13,1389
TARVITA,atencion odontologica,primera consulta,2021-04-01,32,30,15,12,1,14,25,47,13,4,0,12,0,0,205
TEOPONTE,atencion odontologica,primera consulta,2021-04-01,5,6,11,7,4,7,8,24,2,3,0,1,0,0,78
TIAHUANACU,atencion odontologica,primera consulta,2021-04-01,3,4,15,4,1,7,8,43,6,5,0,7,0,5,108
TINGUIPAYA,atencion odontologica,primera consulta,2021-04-01,6,9,20,28,6,15,17,42,5,12,0,9,0,0,169
TIPUANI,atencion odontologica,primera consulta,2021-04-01,0,1,6,4,2,4,3,13,1,1,0,1,0,0,36
TIQUIPAYA,atencion odontologica,primera consulta,2021-04-01,39,38,53,77,14,35,43,115,11,6,0,4,0,2,437
TIRAQUE (CBBA),atencion odontologica,primera consulta,2021-04-01,8,12,28,23,4,15,19,37,6,5,0,0,0,2,159
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2021-04-01,3,1,4,3,3,6,10,6,3,2,0,0,0,1,42
TOCO,atencion odontologica,primera consulta,2021-04-01,2,6,4,3,2,1,1,14,0,4,0,1,0,0,38
TODOS SANTOS,atencion odontologica,primera consulta,2021-04-01,2,0,3,3,1,0,1,0,2,0,0,0,0,0,12
TOLATA,atencion odontologica,primera consulta,2021-04-01,0,0,3,4,1,1,1,7,0,1,0,0,0,0,18
TOLEDO,atencion odontologica,primera consulta,2021-04-01,0,4,8,5,0,1,1,18,9,13,0,4,0,0,63
TOMAVE,atencion odontologica,primera consulta,2021-04-01,23,20,25,29,8,19,37,61,42,49,0,5,0,7,325
TOMINA,atencion odontologica,primera consulta,2021-04-01,22,21,10,10,6,18,8,34,5,3,0,16,0,0,153
TORO TORO,atencion odontologica,primera consulta,2021-04-01,3,5,8,8,3,9,27,42,2,6,0,6,0,1,120
TOTORA(CBBA),atencion odontologica,primera consulta,2021-04-01,5,6,96,87,5,13,15,25,1,1,0,2,0,3,259
TOTORA(ORR),atencion odontologica,primera consulta,2021-04-01,3,5,18,22,1,4,4,12,3,5,0,3,0,2,82
TRIGAL,atencion odontologica,primera consulta,2021-04-01,1,0,5,3,0,0,3,8,3,2,0,2,0,0,27
TRINIDAD,atencion odontologica,primera consulta,2021-04-01,46,28,72,65,36,40,107,236,12,11,0,24,0,1,678
TUPIZA,atencion odontologica,primera consulta,2021-04-01,44,47,38,29,12,29,79,122,86,109,0,42,0,3,640
TURCO,atencion odontologica,primera consulta,2021-04-01,5,4,13,15,0,5,15,19,15,12,0,6,0,0,109
UMALA,atencion odontologica,primera consulta,2021-04-01,2,3,1,3,0,3,0,11,6,1,0,7,0,1,38
UNCIA,atencion odontologica,primera consulta,2021-04-01,10,19,16,12,11,15,9,67,18,13,0,15,0,1,206
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2021-04-01,22,28,22,29,12,30,39,111,11,13,0,11,0,0,328
URUBICHA,atencion odontologica,primera consulta,2021-04-01,6,3,3,2,0,0,2,3,0,3,0,1,0,0,23
UYUNI,atencion odontologica,primera consulta,2021-04-01,14,13,26,15,6,16,38,37,19,9,0,8,0,1,202
VACAS,atencion odontologica,primera consulta,2021-04-01,3,5,6,7,2,5,15,21,1,6,0,1,0,1,73
VALLEGRANDE,atencion odontologica,primera consulta,2021-04-01,43,49,73,34,5,27,30,102,36,29,0,25,0,4,457
VIACHA,atencion odontologica,primera consulta,2021-04-01,24,31,209,79,12,40,68,129,21,22,0,38,0,5,678
VILA VILA,atencion odontologica,primera consulta,2021-04-01,5,12,43,72,5,6,8,16,2,0,0,2,0,1,172
VILLA CHARCAS,atencion odontologica,primera consulta,2021-04-01,4,1,3,6,3,7,6,48,3,2,0,26,0,1,110
VILLA MONTES,atencion odontologica,primera consulta,2021-04-01,5,4,20,30,5,12,52,94,12,6,0,9,0,2,251
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2021-04-01,1,0,1,0,0,2,1,2,1,1,0,1,0,0,10
VILLA RIVERO,atencion odontologica,primera consulta,2021-04-01,5,4,11,14,4,4,9,25,5,4,0,1,0,0,86
VILLA SERRANO,atencion odontologica,primera consulta,2021-04-01,25,22,26,39,20,14,13,33,9,16,0,12,0,1,230
VILLA TUNARI,atencion odontologica,primera consulta,2021-04-01,24,25,77,99,20,42,67,189,10,7,0,7,0,4,571
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2021-04-01,17,18,11,23,3,15,19,69,3,1,0,14,0,3,196
VILLAZON,atencion odontologica,primera consulta,2021-04-01,35,23,27,22,7,35,31,92,8,10,0,34,0,1,325
VINTO,atencion odontologica,primera consulta,2021-04-01,30,28,64,68,19,32,32,108,10,18,0,1,0,1,411
VITICHI,atencion odontologica,primera consulta,2021-04-01,16,10,21,23,14,17,17,43,16,16,0,5,0,3,201
WALDO BALLIVIAN,atencion odontologica,primera consulta,2021-04-01,2,4,3,6,2,4,11,10,1,1,0,0,0,0,44
WARNES,atencion odontologica,primera consulta,2021-04-01,71,49,56,58,46,37,78,71,79,67,0,14,0,0,626
YACO,atencion odontologica,primera consulta,2021-04-01,8,6,13,5,1,7,13,26,6,4,0,2,0,1,92
YACUIBA,atencion odontologica,primera consulta,2021-04-01,19,14,40,59,18,39,73,155,37,29,0,8,0,2,493
YAMPARAEZ,atencion odontologica,primera consulta,2021-04-01,6,11,2,8,5,9,8,26,6,2,0,40,0,3,126
YANACACHI,atencion odontologica,primera consulta,2021-04-01,0,2,4,3,0,0,2,9,2,0,0,0,0,0,22
YAPACANI,atencion odontologica,primera consulta,2021-04-01,32,20,46,45,15,27,68,88,8,7,0,3,0,2,361
YOCALLA,atencion odontologica,primera consulta,2021-04-01,1,1,5,8,1,3,7,16,1,2,0,3,0,1,49
YOTALA,atencion odontologica,primera consulta,2021-04-01,15,15,37,47,11,17,12,38,0,2,0,4,0,1,199
YUNCHARA,atencion odontologica,primera consulta,2021-04-01,5,4,43,41,6,6,15,37,3,6,0,1,0,1,168
ZUDAÑEZ,atencion odontologica,primera consulta,2021-04-01,1,1,3,10,3,11,14,22,1,0,0,6,0,0,72
ACACIO,atencion odontologica,primera consulta,2021-05-01,7,4,32,36,0,0,2,8,1,1,0,1,0,1,93
ACHACACHI,atencion odontologica,primera consulta,2021-05-01,20,23,27,41,24,36,37,104,25,17,0,41,0,4,399
ACHOCALLA,atencion odontologica,primera consulta,2021-05-01,41,45,86,104,7,32,29,101,22,20,0,22,0,6,515
AIQUILE,atencion odontologica,primera consulta,2021-05-01,9,6,7,7,1,4,7,16,2,5,0,0,0,1,65
ALCALA,atencion odontologica,primera consulta,2021-05-01,2,0,4,2,0,8,11,23,2,2,0,2,0,0,56
ALTO BENI,atencion odontologica,primera consulta,2021-05-01,31,15,14,21,5,12,12,44,6,0,0,6,0,4,170
ANCORAIMES,atencion odontologica,primera consulta,2021-05-01,3,8,32,35,4,8,10,24,8,4,0,0,0,0,136
ANDAMARCA,atencion odontologica,primera consulta,2021-05-01,3,6,8,9,0,4,11,15,6,10,0,3,0,4,79
ANTEQUERA,atencion odontologica,primera consulta,2021-05-01,3,5,6,9,3,5,16,21,6,6,0,0,0,1,81
ANZALDO,atencion odontologica,primera consulta,2021-05-01,0,0,4,1,1,1,5,11,3,5,0,0,0,0,31
APOLO,atencion odontologica,primera consulta,2021-05-01,2,2,14,10,9,5,7,12,4,2,0,0,0,1,68
ARAMPAMPA,atencion odontologica,primera consulta,2021-05-01,4,11,42,27,1,2,10,12,1,2,0,3,0,2,117
ARANI,atencion odontologica,primera consulta,2021-05-01,4,2,10,12,3,6,9,23,2,2,0,1,0,0,74
ARBIETO,atencion odontologica,primera consulta,2021-05-01,19,19,33,43,12,11,21,72,9,16,0,4,0,1,260
ARQUE,atencion odontologica,primera consulta,2021-05-01,6,10,36,35,0,23,15,39,9,10,0,0,0,0,183
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2021-05-01,14,19,8,20,16,14,11,68,5,8,0,57,0,5,245
ATOCHA,atencion odontologica,primera consulta,2021-05-01,5,6,26,30,6,16,51,59,7,6,0,12,0,0,224
AUCAPATA,atencion odontologica,primera consulta,2021-05-01,4,2,2,0,3,3,7,10,0,1,0,1,0,1,34
AYATA,atencion odontologica,primera consulta,2021-05-01,2,0,3,17,7,10,25,40,4,2,0,0,0,0,110
AYO AYO,atencion odontologica,primera consulta,2021-05-01,3,5,6,15,4,13,10,19,4,6,0,2,0,0,87
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2021-05-01,14,15,58,52,10,28,32,64,8,8,0,6,0,7,302
AZURDUY,atencion odontologica,primera consulta,2021-05-01,2,0,5,11,3,8,8,24,0,0,0,9,0,0,70
BATALLAS,atencion odontologica,primera consulta,2021-05-01,4,2,4,4,1,1,7,15,2,1,0,4,0,0,45
BAURES,atencion odontologica,primera consulta,2021-05-01,1,1,5,5,4,1,7,25,4,1,0,2,0,1,57
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2021-05-01,0,0,2,1,0,2,0,2,0,0,0,2,0,1,10
BELEN DE URMIRI,atencion odontologica,primera consulta,2021-05-01,4,1,3,5,0,0,2,4,1,2,0,0,0,0,22
BELLA FLOR,atencion odontologica,primera consulta,2021-05-01,0,2,2,0,0,5,0,7,0,0,0,8,0,0,24
BERMEJO,atencion odontologica,primera consulta,2021-05-01,26,21,48,45,13,25,37,85,13,9,0,20,0,3,345
BETANZOS,atencion odontologica,primera consulta,2021-05-01,28,25,64,58,0,39,38,105,28,39,0,18,0,2,444
BOLIVAR,atencion odontologica,primera consulta,2021-05-01,2,1,7,2,2,5,3,8,6,0,0,2,0,0,38
BOLPEBRA,atencion odontologica,primera consulta,2021-05-01,0,0,3,2,4,6,4,3,0,0,0,4,0,0,26
BOYUIBE,atencion odontologica,primera consulta,2021-05-01,9,7,6,25,1,7,4,26,9,2,0,0,0,2,98
BUENA VISTA,atencion odontologica,primera consulta,2021-05-01,7,9,5,5,6,3,5,9,5,2,0,2,0,0,58
CABEZAS,atencion odontologica,primera consulta,2021-05-01,10,19,26,22,5,21,32,92,13,24,0,28,0,11,303
CAIROMA,atencion odontologica,primera consulta,2021-05-01,1,0,1,3,5,2,2,7,0,3,0,0,0,0,24
"CAIZA ""D""",atencion odontologica,primera consulta,2021-05-01,32,39,34,31,2,13,27,44,28,43,0,14,0,3,310
CAJUATA,atencion odontologica,primera consulta,2021-05-01,4,1,2,4,2,3,3,5,1,0,0,0,0,4,29
CALACOTO,atencion odontologica,primera consulta,2021-05-01,0,0,0,0,0,1,2,2,0,0,0,1,0,0,6
CALAMARCA,atencion odontologica,primera consulta,2021-05-01,3,7,16,10,5,10,14,22,6,2,0,2,0,3,100
CAMARGO,atencion odontologica,primera consulta,2021-05-01,12,23,71,65,6,7,11,61,2,3,0,19,0,0,280
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2021-05-01,0,0,1,2,2,2,4,18,0,0,0,4,0,0,33
CAMIRI,atencion odontologica,primera consulta,2021-05-01,19,22,26,31,10,16,32,97,26,12,0,36,0,1,328
CAPINOTA,atencion odontologica,primera consulta,2021-05-01,12,5,27,28,10,15,19,44,13,2,0,2,0,2,179
CAQUIAVIRI,atencion odontologica,primera consulta,2021-05-01,7,2,17,23,8,16,11,37,7,5,0,1,0,0,134
CARACOLLO,atencion odontologica,primera consulta,2021-05-01,10,9,24,23,11,6,20,41,9,8,0,10,0,3,174
CARANAVI,atencion odontologica,primera consulta,2021-05-01,42,36,78,69,20,50,65,125,14,13,0,38,0,19,569
CARAPARI,atencion odontologica,primera consulta,2021-05-01,27,33,93,104,7,14,32,76,3,4,0,0,0,1,394
CARIPUYO,atencion odontologica,primera consulta,2021-05-01,6,9,10,11,0,8,11,28,11,14,0,2,0,2,112
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2021-05-01,2,2,4,5,1,3,8,13,1,2,0,1,0,0,42
CATACORA,atencion odontologica,primera consulta,2021-05-01,2,0,1,0,0,0,0,2,0,0,0,1,0,0,6
CHACARILLA,atencion odontologica,primera consulta,2021-05-01,3,2,0,3,1,0,4,6,0,3,0,0,0,0,22
CHALLAPATA,atencion odontologica,primera consulta,2021-05-01,38,41,131,114,20,46,64,157,37,30,0,64,0,4,746
CHAQUI,atencion odontologica,primera consulta,2021-05-01,8,7,12,9,10,8,7,20,11,4,0,5,0,2,103
CHARAGUA,atencion odontologica,primera consulta,2021-05-01,11,11,10,5,3,12,26,41,6,5,0,13,0,5,148
CHARAÑA,atencion odontologica,primera consulta,2021-05-01,0,0,1,1,1,3,0,5,0,0,0,0,0,0,11
CHAYANTA,atencion odontologica,primera consulta,2021-05-01,23,15,13,15,13,15,23,64,9,10,0,5,0,3,208
CHIMORE,atencion odontologica,primera consulta,2021-05-01,11,12,25,20,0,17,20,65,8,1,0,4,0,0,183
CHIPAYA,atencion odontologica,primera consulta,2021-05-01,1,1,3,2,0,2,1,8,0,1,0,5,0,0,24
CHOQUE COTA,atencion odontologica,primera consulta,2021-05-01,0,0,0,0,0,0,0,4,0,1,0,4,0,0,9
CHUA COCANI,atencion odontologica,primera consulta,2021-05-01,6,8,3,5,2,3,4,9,1,4,0,1,0,0,46
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2021-05-01,4,1,4,7,2,2,7,13,0,0,0,0,0,0,40
CHUMA,atencion odontologica,primera consulta,2021-05-01,2,7,40,30,5,12,29,43,2,7,0,2,0,0,179
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2021-05-01,5,5,35,19,2,5,12,21,2,1,0,1,0,0,108
CKOCHAS,atencion odontologica,primera consulta,2021-05-01,23,22,9,13,1,10,23,25,29,19,0,6,0,0,180
CLIZA,atencion odontologica,primera consulta,2021-05-01,8,9,27,22,5,7,15,41,7,9,0,5,0,1,156
COBIJA,atencion odontologica,primera consulta,2021-05-01,167,141,42,49,14,59,65,159,11,6,0,85,0,21,819
COCAPATA,atencion odontologica,primera consulta,2021-05-01,28,25,28,33,15,31,34,70,12,9,0,18,0,6,309
COCHABAMBA,atencion odontologica,primera consulta,2021-05-01,114,130,214,281,75,160,302,709,91,66,0,100,0,9,2251
COIPASA,atencion odontologica,primera consulta,2021-05-01,1,0,3,0,2,0,2,6,1,1,0,0,0,0,16
COLCAPIRHUA,atencion odontologica,primera consulta,2021-05-01,24,25,25,33,6,17,14,70,8,5,0,12,0,18,257
"COLCHA ""K""",atencion odontologica,primera consulta,2021-05-01,6,6,13,14,0,13,15,40,2,2,0,2,0,0,113
COLLANA,atencion odontologica,primera consulta,2021-05-01,10,8,30,22,2,7,16,32,13,16,0,16,0,3,175
COLOMI,atencion odontologica,primera consulta,2021-05-01,20,15,37,46,7,16,31,51,7,12,0,5,0,1,248
COLPA BELGICA,atencion odontologica,primera consulta,2021-05-01,1,3,6,3,2,2,45,21,3,5,0,1,0,0,92
COLQUECHACA,atencion odontologica,primera consulta,2021-05-01,16,15,47,61,5,31,43,73,16,18,0,7,0,5,337
COLQUENCHA,atencion odontologica,primera consulta,2021-05-01,21,15,42,34,5,7,15,27,2,2,0,9,0,0,179
COLQUIRI,atencion odontologica,primera consulta,2021-05-01,5,4,6,12,7,3,13,27,11,10,0,1,0,0,99
COMANCHE,atencion odontologica,primera consulta,2021-05-01,1,0,0,2,2,1,0,6,2,2,0,0,0,1,17
COMARAPA,atencion odontologica,primera consulta,2021-05-01,2,7,22,15,6,7,17,45,6,4,0,0,0,2,133
COPACABANA,atencion odontologica,primera consulta,2021-05-01,7,3,36,24,2,6,7,13,5,1,0,1,0,0,105
CORIPATA,atencion odontologica,primera consulta,2021-05-01,5,1,4,2,0,3,4,2,1,0,0,0,0,0,22
CORO CORO,atencion odontologica,primera consulta,2021-05-01,1,1,2,4,2,2,6,11,1,1,0,7,0,6,44
COROICO,atencion odontologica,primera consulta,2021-05-01,5,2,14,17,0,12,17,40,2,1,0,3,0,0,113
CORQUE,atencion odontologica,primera consulta,2021-05-01,4,7,30,41,3,7,10,22,8,6,0,3,0,0,141
COTAGAITA,atencion odontologica,primera consulta,2021-05-01,30,31,63,70,11,26,75,129,27,31,0,16,0,4,513
COTOCA,atencion odontologica,primera consulta,2021-05-01,6,15,34,28,8,19,13,57,6,4,0,8,0,0,198
CUATRO CAÑADAS,atencion odontologica,primera consulta,2021-05-01,4,4,9,15,0,11,8,28,3,3,0,7,0,0,92
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2021-05-01,0,1,1,3,0,2,4,4,4,5,0,0,0,0,24
CUEVO,atencion odontologica,primera consulta,2021-05-01,5,6,4,10,5,9,11,19,6,4,0,1,0,1,81
CULPINA,atencion odontologica,primera consulta,2021-05-01,2,2,13,22,0,36,42,94,12,13,0,14,0,5,255
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2021-05-01,6,6,19,32,17,18,7,17,4,3,0,10,0,0,139
CURVA,atencion odontologica,primera consulta,2021-05-01,1,2,8,9,2,2,5,10,0,1,0,0,0,3,43
DESAGUADERO,atencion odontologica,primera consulta,2021-05-01,0,0,0,4,1,0,2,7,2,0,0,0,0,0,16
EL ALTO,atencion odontologica,primera consulta,2021-05-01,130,132,237,269,89,165,224,722,62,52,0,141,0,19,2242
EL CHORO,atencion odontologica,primera consulta,2021-05-01,2,2,7,4,1,5,7,24,12,13,0,3,0,0,80
EL PUENTE(STC),atencion odontologica,primera consulta,2021-05-01,18,13,69,55,10,26,27,60,7,7,0,1,0,0,293
EL PUENTE(TJA),atencion odontologica,primera consulta,2021-05-01,4,7,19,29,10,15,33,71,7,13,0,2,0,0,210
EL TORNO,atencion odontologica,primera consulta,2021-05-01,45,41,19,26,21,35,51,98,95,107,0,22,0,15,575
EL VILLAR,atencion odontologica,primera consulta,2021-05-01,5,6,4,4,4,5,14,23,1,1,0,7,0,4,78
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2021-05-01,6,10,23,34,7,13,24,80,7,6,0,4,0,1,215
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2021-05-01,18,16,26,32,6,15,21,65,8,3,0,5,0,4,219
ESCARA,atencion odontologica,primera consulta,2021-05-01,1,1,0,1,1,0,1,1,0,1,0,0,0,0,7
ESCOMA,atencion odontologica,primera consulta,2021-05-01,2,3,23,13,21,10,16,17,10,2,0,1,0,1,119
ESMERALDA,atencion odontologica,primera consulta,2021-05-01,1,0,1,1,0,0,2,1,3,7,0,1,0,0,17
EUCALIPTUS,atencion odontologica,primera consulta,2021-05-01,2,5,8,5,2,3,6,10,8,7,0,1,0,0,57
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2021-05-01,39,42,18,18,6,6,10,38,2,5,0,4,0,1,189
FILADELFIA,atencion odontologica,primera consulta,2021-05-01,28,29,10,7,1,4,7,25,3,4,0,14,0,5,137
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2021-05-01,5,2,13,10,0,6,3,25,1,0,0,4,0,1,70
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2021-05-01,12,8,20,17,5,13,25,49,7,7,0,11,0,1,175
GUANAY,atencion odontologica,primera consulta,2021-05-01,1,2,2,2,0,1,3,10,4,2,0,1,0,0,28
GUAQUI,atencion odontologica,primera consulta,2021-05-01,3,5,10,8,2,10,6,28,3,9,0,3,0,0,87
GUAYARAMERIN,atencion odontologica,primera consulta,2021-05-01,4,22,20,28,0,8,17,53,7,2,0,22,0,1,184
GUTIERREZ,atencion odontologica,primera consulta,2021-05-01,1,1,3,4,1,10,7,15,1,0,0,0,0,0,43
HUACARETA,atencion odontologica,primera consulta,2021-05-01,0,3,1,3,4,4,14,23,0,1,0,9,0,0,62
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2021-05-01,1,1,4,2,1,3,6,7,1,1,0,1,0,0,28
HUACHACALLA,atencion odontologica,primera consulta,2021-05-01,3,2,3,3,2,1,3,3,1,3,0,1,0,0,25
HUANUNI,atencion odontologica,primera consulta,2021-05-01,8,10,38,38,10,19,28,73,10,4,0,21,0,2,261
HUARACAJE,atencion odontologica,primera consulta,2021-05-01,1,1,2,1,1,4,4,7,0,0,0,1,0,0,22
HUARINA,atencion odontologica,primera consulta,2021-05-01,1,1,3,3,1,2,9,14,6,4,0,0,0,0,44
HUATAJATA,atencion odontologica,primera consulta,2021-05-01,1,2,4,0,1,1,3,9,1,1,0,0,0,1,24
HUAYLLAMARCA,atencion odontologica,primera consulta,2021-05-01,4,7,40,21,1,4,7,19,9,17,0,4,0,3,136
HUMANATA,atencion odontologica,primera consulta,2021-05-01,1,2,6,5,0,5,12,8,4,6,0,0,0,0,49
ICHOCA,atencion odontologica,primera consulta,2021-05-01,1,0,0,0,0,0,0,3,0,2,0,0,0,0,6
ICLA,atencion odontologica,primera consulta,2021-05-01,10,11,29,24,8,12,17,45,9,12,0,7,0,1,185
INCAHUASI,atencion odontologica,primera consulta,2021-05-01,16,14,94,119,4,21,14,63,4,1,0,32,0,2,384
INQUISIVI,atencion odontologica,primera consulta,2021-05-01,15,9,7,6,6,5,10,27,8,13,0,9,0,1,116
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2021-05-01,8,8,12,20,0,10,20,39,5,6,0,4,0,5,137
IXIAMAS,atencion odontologica,primera consulta,2021-05-01,5,7,22,19,2,8,9,27,2,2,0,4,0,2,109
JESUS DE MACHACA,atencion odontologica,primera consulta,2021-05-01,16,6,15,13,0,27,16,47,23,22,0,6,0,5,196
LA ASUNTA,atencion odontologica,primera consulta,2021-05-01,28,34,74,92,23,50,85,144,6,2,0,17,0,10,565
LA GUARDIA,atencion odontologica,primera consulta,2021-05-01,4,4,6,3,1,1,1,4,0,0,0,1,0,1,26
LA PAZ,atencion odontologica,primera consulta,2021-05-01,329,322,313,354,104,160,520,991,180,196,0,126,0,21,3616
LA RIVERA,atencion odontologica,primera consulta,2021-05-01,0,0,2,1,0,1,1,3,0,1,0,0,0,0,9
LAGUNILLAS,atencion odontologica,primera consulta,2021-05-01,10,6,4,2,2,2,9,11,25,19,0,0,0,0,90
LAJA,atencion odontologica,primera consulta,2021-05-01,15,21,7,8,2,8,7,38,13,12,0,21,0,0,152
LAS CARRERAS,atencion odontologica,primera consulta,2021-05-01,2,0,2,7,4,5,9,14,0,4,0,2,0,0,49
LICOMA PAMPA,atencion odontologica,primera consulta,2021-05-01,0,1,4,0,1,0,0,5,2,0,0,0,0,0,13
LLALLAGUA,atencion odontologica,primera consulta,2021-05-01,29,25,32,36,7,31,38,90,4,14,0,8,0,5,319
LLICA,atencion odontologica,primera consulta,2021-05-01,1,0,2,5,0,1,3,11,0,4,0,2,0,0,29
LORETO,atencion odontologica,primera consulta,2021-05-01,0,3,6,9,0,1,0,2,0,1,0,0,0,0,22
LURIBAY,atencion odontologica,primera consulta,2021-05-01,3,1,0,6,2,7,7,30,6,5,0,8,0,1,76
MACHACAMARCA,atencion odontologica,primera consulta,2021-05-01,6,1,7,11,0,11,5,13,2,5,0,1,0,0,62
MACHARETI,atencion odontologica,primera consulta,2021-05-01,7,8,5,4,1,0,0,10,1,0,0,8,0,0,44
MAGDALENA,atencion odontologica,primera consulta,2021-05-01,1,0,12,8,2,1,6,13,2,2,0,0,0,0,47
MAIRANA,atencion odontologica,primera consulta,2021-05-01,6,6,6,9,0,3,3,7,1,0,0,2,0,1,44
MALLA,atencion odontologica,primera consulta,2021-05-01,2,3,12,11,0,3,3,11,0,1,0,3,0,0,49
MAPIRI,atencion odontologica,primera consulta,2021-05-01,3,2,6,14,4,4,9,19,4,0,0,3,0,0,68
MECAPACA,atencion odontologica,primera consulta,2021-05-01,14,9,19,21,11,16,25,62,7,7,0,3,0,0,194
MINEROS,atencion odontologica,primera consulta,2021-05-01,45,44,7,4,1,6,3,32,19,21,0,21,0,3,206
MIZQUE,atencion odontologica,primera consulta,2021-05-01,11,10,21,29,7,19,12,40,1,4,0,2,0,0,156
MOCOMOCO,atencion odontologica,primera consulta,2021-05-01,3,3,1,4,0,10,22,21,9,9,0,3,0,2,87
